entloss,TimestepsSoFar,AttC,MtR,entropy,meankl,optimgain,EpisodesSoFar,AttNC,TtR,Fce,surrgain,TimeElapsed
0.0,1889890,1.2439024390243902,19.32452371499026,1.0664827,0.0025201056,0.0011725619,8554,1.7560975609756098,100.53658536585365,0.13404878048780486,0.0011725619,7452.386614084244
0.0,1899891,1.1219512195121952,17.942422512138624,1.0533438,0.0037126155,0.0015275279,8595,1.8780487804878048,95.63414634146342,0.12751219512195125,0.0015275279,7489.9968111515045
0.0,1909954,1.302325581395349,18.071083416909175,1.0329579,0.005809084,0.0018199962,8638,1.697674418604651,94.67441860465117,0.12726985519964898,0.0018199962,7526.837030410767
0.0,1919798,1.2195121951219512,19.404024516099106,1.0474696,0.0031568562,0.0011091009,8679,1.7804878048780488,102.14634146341463,0.13875207719110158,0.0011091009,7563.634635448456
0.0,1929814,1.302325581395349,19.52140357941169,1.0647591,0.0032971986,0.001068809,8722,1.697674418604651,102.69767441860465,0.14033107489470792,0.001068809,7600.907715320587
0.0,1939781,1.5555555555555556,19.560683361501845,1.076657,0.0042324495,0.0020658076,8767,1.4444444444444444,101.4,0.1526595781415262,0.0020658076,7637.263047456741
0.0,1949970,1.74,17.239998345531465,1.0574332,0.0033874863,0.001057811,8817,1.26,90.12,0.14382867979411557,0.001057811,7674.0024428367615
0.0,1959897,1.7959183673469388,17.70468506864583,1.0392939,0.004495519,0.0015200078,8866,1.2040816326530612,90.42857142857143,0.14367073324868687,0.0015200078,7711.479492902756
0.0,1969769,1.553191489361702,18.308263890579173,1.0299063,0.0030571315,0.0009501706,8913,1.446808510638298,92.87234042553192,0.1493252992724001,0.0009501706,7748.324797153473
0.0,1979822,1.2391304347826086,17.703236474733977,1.0232543,0.0035583877,0.0013794678,8959,1.7608695652173914,93.32608695652173,0.1360695076317293,0.0013794678,7785.014181852341
0.0,1989892,1.2045454545454546,20.121715566532654,1.0237302,0.0025308202,0.0011162526,9003,1.7954545454545454,107.86363636363636,0.1740354767184036,0.0011162526,7821.703733682632
0.0,1999879,1.7058823529411764,16.841900067746,1.0226572,0.0044745277,0.0013167425,9054,1.2941176470588236,86.0,0.13116831820831623,0.0013167425,7858.1482989788055
0.0,2009985,1.673913043478261,18.90202212976734,0.99257034,0.0028784003,0.0010157115,9100,1.326086956521739,99.52173913043478,0.1379619555301714,0.0010157115,7894.845863342285
0.0,2019847,1.558139534883721,19.94821973674895,0.95839053,0.0049577393,0.0015936068,9143,1.441860465116279,104.72093023255815,0.1446770764016069,0.0015936068,7931.482577323914
0.0,2029908,1.5777777777777777,19.322250858166672,0.97808814,0.0052230214,0.0018308039,9188,1.4222222222222223,99.86666666666666,0.13953580246913577,0.0018308039,7968.413884162903
0.0,2039999,1.3333333333333333,20.07562548170446,0.97735584,0.0051525976,0.00150258,9233,1.6666666666666667,105.26666666666667,0.1507228070175439,0.00150258,8005.083534479141
0.0,2049757,1.2439024390243902,21.0345427226033,0.95100206,0.0041849073,0.0016264634,9274,1.7560975609756098,109.90243902439025,0.14653658536585365,0.0016264634,8042.102579116821
0.0,2059889,1.3409090909090908,21.048127425887266,0.98335016,0.0041316315,0.0017750086,9318,1.6590909090909092,110.93181818181819,0.16369016213512053,0.0017750086,8078.886410236359
0.0,2069807,1.3170731707317074,21.69619478682451,0.9627818,0.004864902,0.0017446612,9359,1.6829268292682926,113.1219512195122,0.15244351339218914,0.0017446612,8115.842047214508
0.0,2079994,1.5208333333333333,19.558400732215265,0.94126755,0.00321812,0.0014443164,9407,1.4791666666666667,101.5,0.1485584344351405,0.0014443164,8152.514828205109
0.0,2089921,1.5714285714285714,20.183619084550212,0.93945414,0.0030373468,0.0015485586,9449,1.4285714285714286,106.07142857142857,0.14385550424549384,0.0015485586,8189.412127971649
0.0,2099824,1.5227272727272727,19.717039015414837,0.9362138,0.004343571,0.0018893849,9493,1.4772727272727273,102.0,0.1418670462748424,0.0018893849,8225.91226553917
0.0,2109881,1.6136363636363635,22.258907140761966,0.9294866,0.0040635993,0.0017789612,9537,1.3863636363636365,113.93181818181819,0.16309877456012176,0.0017789612,8262.409421682358
0.0,2119883,1.4761904761904763,21.19326135675128,0.93889934,0.005517265,0.0017003987,9579,1.5238095238095237,112.14285714285714,0.17323809523809525,0.0017003987,8297.974486351013
0.0,2129972,1.5813953488372092,22.61155633094355,0.9412673,0.005637871,0.002188574,9622,1.4186046511627908,114.69767441860465,0.15718279660659265,0.002188574,8333.794212341309
0.0,2139809,1.565217391304348,19.633670167561775,0.8998586,0.004482019,0.0020991988,9668,1.434782608695652,102.26086956521739,0.1406389413988658,0.0020991988,8369.376166582108
0.0,2149809,1.075,22.53569965696156,0.8903202,0.0034239532,0.0017150441,9708,1.925,118.65,0.15819999999999995,0.0017150441,8405.082805156708
0.0,2159877,1.3095238095238095,21.603780683173014,0.89320606,0.003549427,0.0013621338,9750,1.6904761904761905,112.57142857142857,0.17563041933191187,0.0013621338,8441.260123491287
0.0,2169958,1.1951219512195121,22.34689879273365,0.8749988,0.0040245717,0.0018915784,9791,1.8048780487804879,117.95121951219512,0.1603215898825655,0.0018915784,8476.73195552826
0.0,2179988,1.0952380952380953,21.671245543115212,0.90569973,0.0050023072,0.0019724679,9833,1.9047619047619047,115.28571428571429,0.15450088183421518,0.0019724679,8512.999057292938
0.0,2189792,1.146341463414634,22.28810302487258,0.89338917,0.003491401,0.0018467611,9874,1.853658536585366,113.78048780487805,0.15490890990542558,0.0018467611,8548.171059846878
0.0,2199894,1.0952380952380953,19.89142461207275,0.86150664,0.0041734185,0.0020895419,9916,1.9047619047619047,102.78571428571429,0.1388741159830269,0.0020895419,8584.118038654327
0.0,2209896,1.0,20.627985373451104,0.824336,0.0067078806,0.00230059,9958,2.0,109.0,0.14533333333333337,0.00230059,8620.116916418076
0.0,2219896,0.975,21.620944230218797,0.83556634,0.0041950434,0.0015894572,9998,2.025,114.075,0.1521,0.0015894572,8655.688186645508
0.0,2229896,1.05,21.562117173055892,0.877079,0.005260836,0.00211533,10038,1.95,115.05,0.15340000000000004,0.00211533,8690.785370588303
0.0,2239896,0.875,21.46429270341026,0.87530875,0.0046382477,0.0018785383,10078,2.125,113.85,0.1518,0.0018785383,8726.288535833359
0.0,2249896,0.65,21.355582613137006,0.8801832,0.003352977,0.0013665314,10118,2.35,115.2,0.15360000000000001,0.0013665314,8761.90105843544
0.0,2259956,1.0952380952380953,19.80745768964502,0.87835664,0.0043935394,0.0022569988,10160,1.9047619047619047,104.07142857142857,0.14447606821932876,0.0022569988,8796.696036815643
0.0,2269956,0.875,21.98172340306034,0.8563797,0.0058568604,0.0020127685,10200,2.125,115.2,0.15360000000000001,0.0020127685,8832.919006824493
0.0,2279966,1.119047619047619,20.912851033994606,0.84428346,0.005574702,0.0019984639,10242,1.880952380952381,111.0,0.14800000000000002,0.0019984639,8869.035975694656
0.0,2289966,0.875,21.198372504115703,0.8581386,0.0041258642,0.0021062596,10282,2.125,112.725,0.15030000000000002,0.0021062596,8905.178305387497
0.0,2299967,0.9512195121951219,21.558072660656666,0.85474,0.002534051,0.0015939934,10323,2.048780487804878,114.21951219512195,0.1522926829268293,0.0015939934,8941.73625421524
0.0,2309967,1.0,21.437326701307843,0.8961934,0.0041721505,0.0017748543,10363,2.0,113.625,0.15150000000000002,0.0017748543,8977.2827334404
0.0,2319984,1.0731707317073171,21.409617649492443,0.90429246,0.0037401307,0.0015797063,10404,1.9268292682926829,112.97560975609755,0.15330846484935437,0.0015797063,9013.326528787613
0.0,2329752,0.8536585365853658,19.161526795344816,0.9071474,0.004147272,0.001820338,10445,2.1463414634146343,102.8048780487805,0.14131263858093127,0.001820338,9049.362278699875
0.0,2339798,1.0,20.53805220816345,0.9331091,0.0047849203,0.0013460175,10487,2.0,108.5,0.14638095238095236,0.0013460175,9086.295664548874
0.0,2349798,1.125,20.835259265490844,0.9230525,0.004792403,0.0016419942,10527,1.875,110.25,0.14700000000000002,0.0016419942,9122.434458255768
0.0,2359799,0.9512195121951219,20.670233535415278,0.94793713,0.0063342224,0.0021976375,10568,2.048780487804878,107.92682926829268,0.14390243902439023,0.0021976375,9158.095103502274
0.0,2369873,1.0454545454545454,18.47317217791763,0.96667886,0.0061046886,0.0021659047,10612,1.9545454545454546,98.79545454545455,0.16107141799223912,0.0021659047,9195.094250679016
0.0,2379873,0.875,21.258201919572013,0.9947502,0.0036541198,0.0017417236,10652,2.125,112.8,0.15040000000000003,0.0017417236,9230.758486270905
0.0,2389889,1.1666666666666667,20.99490236800107,0.98646706,0.0031964534,0.001476818,10694,1.8333333333333333,111.21428571428571,0.1517582417582418,0.001476818,9267.729722499847
0.0,2399927,1.0714285714285714,20.845247096918257,1.0216805,0.0047130827,0.0016941284,10736,1.9285714285714286,110.07142857142857,0.1496177649510983,0.0016941284,9303.11439704895
0.0,2409771,1.488888888888889,18.81248254909538,1.0106332,0.003905562,0.0017166056,10781,1.511111111111111,100.6,0.1546392327038425,0.0017166056,9338.915023803711
0.0,2419784,1.0975609756097562,21.61335292951354,1.0262933,0.0019043527,0.0011263585,10822,1.9024390243902438,112.53658536585365,0.15182739212007507,0.0011263585,9374.56701040268
0.0,2429803,1.2195121951219512,19.50957231207324,1.0302122,0.0022081172,0.0010255956,10863,1.7804878048780488,102.4390243902439,0.1389576379974326,0.0010255956,9410.226333856583
0.0,2439803,1.15,21.47971469901159,1.014877,0.0038091994,0.001625277,10903,1.85,111.3,0.14839999999999998,0.001625277,9445.77471613884
0.0,2449838,1.302325581395349,20.215220754001496,1.0085438,0.003998013,0.00128797,10946,1.697674418604651,106.81395348837209,0.14496853625170994,0.00128797,9481.299153327942
0.0,2459886,1.2380952380952381,20.865496021986424,0.9795668,0.0037536153,0.0015040564,10988,1.7619047619047619,110.07142857142857,0.15051948051948053,0.0015040564,9516.03814959526
0.0,2469768,1.3488372093023255,19.821598122423982,0.9574106,0.00331913,0.0014233154,11031,1.6511627906976745,105.48837209302326,0.14695485369956235,0.0014233154,9550.732832193375
0.0,2479784,1.1904761904761905,20.67635254419561,0.9532003,0.0034743072,0.0015286377,11073,1.8095238095238095,109.14285714285714,0.14850793650793653,0.0015286377,9585.279690027237
0.0,2489872,1.565217391304348,18.761206410777053,0.94761765,0.0029116806,0.001508401,11119,1.434782608695652,100.23913043478261,0.13839541702968813,0.001508401,9619.228642702103
0.0,2499901,1.3902439024390243,21.608605677744254,0.92112464,0.0045964294,0.0016987233,11160,1.6097560975609757,114.0,0.1549739276703112,0.0016987233,9653.162994623184
0.0,2509961,1.4047619047619047,19.833436859495063,0.91062975,0.003699796,0.0016746933,11202,1.5952380952380953,105.85714285714286,0.14611595335808744,0.0016746933,9687.78387761116
0.0,2519979,1.380952380952381,21.700459725811147,0.91105705,0.0042252215,0.0016256216,11244,1.619047619047619,114.28571428571429,0.15585347985347986,0.0016256216,9723.491393566132
0.0,2529761,1.6097560975609757,21.80795115350709,0.92839205,0.0025343928,0.001422881,11285,1.3902439024390243,115.09756097560975,0.1594843205574913,0.001422881,9756.999822378159
0.0,2539891,1.5681818181818181,21.23924389761061,0.9436612,0.004880932,0.001951251,11329,1.4318181818181819,110.04545454545455,0.14873477038425492,0.001951251,9790.63287639618
0.0,2549992,1.372093023255814,21.3021945693911,0.94734013,0.0033849753,0.0013404005,11372,1.627906976744186,110.30232558139535,0.14918783542039354,0.0013404005,9825.296555042267
0.0,2559813,1.4090909090909092,19.51559685221232,0.93708944,0.0049062804,0.0016852167,11416,1.5909090909090908,103.43181818181819,0.1426807095343681,0.0016852167,9859.17449760437
0.0,2569820,1.3658536585365855,22.010814905680228,0.92028785,0.0029293748,0.0015438976,11457,1.6341463414634145,115.53658536585365,0.1540487804878049,0.0015438976,9892.484151124954
0.0,2579820,1.1,23.486214033535674,0.9111319,0.0040043555,0.0015239954,11497,1.9,124.05,0.1654,0.0015239954,9925.07492184639
0.0,2589997,1.302325581395349,21.140929622108157,0.9271996,0.0040409495,0.0024745432,11540,1.697674418604651,110.44186046511628,0.15322357573520365,0.0024745432,9957.997326374054
0.0,2599854,1.4523809523809523,20.592747791247024,0.9303598,0.003108663,0.0014152802,11582,1.5476190476190477,108.71428571428571,0.1489836055597067,0.0014152802,9991.501136779785
0.0,2609824,1.5365853658536586,21.49552375537954,0.9072867,0.0036324884,0.0014094635,11623,1.4634146341463414,116.1951219512195,0.15879187861397334,0.0014094635,10024.362291097641
0.0,2619881,1.441860465116279,21.47154211653462,0.8994282,0.0042860736,0.0023567614,11666,1.558139534883721,111.83720930232558,0.15170884929024464,0.0023567614,10058.715378522873
0.0,2629850,1.5952380952380953,21.212784773898097,0.8906391,0.004769753,0.0018958687,11708,1.4047619047619047,111.0,0.153272511238565,0.0018958687,10091.410820245743
0.0,2639936,1.4047619047619047,21.99473434291992,0.86002797,0.0050655776,0.002188102,11750,1.5952380952380953,114.5,0.16074446680080484,0.002188102,10124.007556200027
0.0,2649954,1.1363636363636365,19.88471437783154,0.83569235,0.004034007,0.0019632492,11794,1.8636363636363635,104.6590909090909,0.144,0.0019632492,10158.063514709473
0.0,2659954,1.1,20.60068336565525,0.8121335,0.005114816,0.0020318076,11834,1.9,111.15,0.1482,0.0020318076,10188.733701229095
0.0,2669812,1.146341463414634,20.918439450201095,0.8233653,0.0046434538,0.0019067309,11875,1.853658536585366,109.46341463414635,0.14803738317757012,0.0019067309,10222.365862131119
0.0,2679850,1.4666666666666666,19.516132650193114,0.80955106,0.0030999302,0.0015285828,11920,1.5333333333333334,102.26666666666667,0.1499008339812987,0.0015285828,10253.9350066185
0.0,2689795,1.0952380952380953,19.702887849942858,0.8099353,0.0043744356,0.0020421697,11962,1.9047619047619047,104.92857142857143,0.14384786575180533,0.0020421697,10286.193674325943
0.0,2699858,1.0,21.094475957299796,0.8044382,0.005513577,0.002657432,12005,2.0,111.4186046511628,0.1524321583540539,0.002657432,10317.970663309097
0.0,2709875,1.0232558139534884,21.115343940472084,0.77604467,0.004922359,0.0021816844,12048,1.9767441860465116,111.62790697674419,0.15466666666666665,0.0021816844,10349.775163173676
0.0,2719875,0.95,22.039761404842643,0.771418,0.0034314203,0.0019820572,12088,2.05,118.5,0.15800000000000003,0.0019820572,10381.972807884216
0.0,2729875,0.85,22.408798518855843,0.74762094,0.004375511,0.0024024332,12128,2.15,116.85,0.1558,0.0024024332,10414.430207014084
0.0,2739917,1.0714285714285714,21.345124500320065,0.74257505,0.00344003,0.0019562617,12170,1.9285714285714286,112.21428571428571,0.15156097560975612,0.0019562617,10447.508478879929
0.0,2749917,0.975,22.681260950971243,0.75398827,0.006211596,0.0030953642,12210,2.025,119.25,0.15899999999999997,0.0030953642,10479.374521493912
0.0,2759930,1.048780487804878,21.25816776655109,0.75640327,0.0028983552,0.001423768,12251,1.951219512195122,111.0,0.15155722326454033,0.001423768,10511.71599650383
0.0,2769770,1.3488372093023255,20.79125452883364,0.732832,0.004629177,0.0022257501,12294,1.6511627906976745,109.11627906976744,0.15402652519893903,0.0022257501,10545.095506191254
0.0,2779799,0.8780487804878049,21.80817859392201,0.74926627,0.0041110334,0.0021415348,12335,2.1219512195121952,114.4390243902439,0.15407232968881412,0.0021415348,10575.850793600082
0.0,2789852,1.255813953488372,20.653803540613286,0.7569186,0.0048541697,0.0023574848,12378,1.744186046511628,107.86046511627907,0.14910414560161786,0.0023574848,10607.955284833908
0.0,2799852,1.025,21.914671243566932,0.73604125,0.0067452495,0.0025897708,12418,1.975,116.475,0.15530000000000002,0.0025897708,10640.536768913269
0.0,2809998,0.9047619047619048,22.720978332655115,0.74946773,0.00417543,0.0024441015,12460,2.0952380952380953,120.42857142857143,0.16372354094813008,0.0024441015,10672.36403465271
0.0,2819785,1.2380952380952381,21.50623542182567,0.7485966,0.004116851,0.0026765086,12502,1.7619047619047619,112.64285714285714,0.15274074074074073,0.0026765086,10705.502680063248
0.0,2829824,1.2682926829268293,20.64554199293862,0.7638727,0.00453406,0.002026464,12543,1.7317073170731707,108.36585365853658,0.14712695434646655,0.002026464,10736.49309372902
0.0,2839824,1.05,23.160456215487194,0.7755291,0.006507887,0.0022672086,12583,1.95,121.35,0.1618,0.0022672086,10768.157081127167
0.0,2849824,1.1,21.87260173242567,0.7903842,0.0029609846,0.0015506556,12623,1.9,115.425,0.1539,0.0015506556,10802.159720659256
0.0,2859852,0.8809523809523809,20.529896603763465,0.78029346,0.0046988367,0.0019974376,12665,2.119047619047619,107.78571428571429,0.14579138321995466,0.0019974376,10833.318241357803
0.0,2869853,1.170731707317073,20.61507649383276,0.78019506,0.003409189,0.0018220601,12706,1.829268292682927,109.97560975609755,0.1466341463414634,0.0018220601,10864.13053226471
0.0,2879862,1.1219512195121952,21.98034175231268,0.7486142,0.0043062973,0.0022677628,12747,1.8780487804878048,116.1219512195122,0.15482926829268295,0.0022677628,10894.310391187668
0.0,2889867,0.8536585365853658,22.360833249725243,0.74853504,0.003971515,0.0019803632,12788,2.1463414634146343,118.09756097560975,0.15746341463414634,0.0019803632,10923.789604902267
0.0,2899888,1.302325581395349,19.589931307086598,0.74603283,0.0037697125,0.0021757518,12831,1.697674418604651,102.48837209302326,0.13891309669522645,0.0021757518,10954.632461547852
