AttNC,AttC,Fce,EpisodesSoFar,TimestepsSoFar,TtR,optimgain,entropy,TimeElapsed,meankl,MtR,entloss,surrgain
1.4375,1.5625,0.13178631929328974,9863,2099776,81.8125,0.0011186859,1.73105,27535.535541772842,0.006715958,16.1052013595716,0.0,0.0011186859
1.6046511627906976,1.3953488372093024,0.13480957195820695,9906,2109805,94.67441860465117,0.00060513,1.7121271,27663.73084115982,0.0061104177,18.084132244136377,0.0,0.00060513
1.5227272727272727,1.4772727272727273,0.129149630951875,9950,2119927,93.0,0.0007032267,1.6755052,27800.598413705826,0.0035359655,17.788850181376894,0.0,0.0007032267
1.290909090909091,1.709090909090909,0.11337863431123314,10005,2129824,69.49090909090908,0.00085934857,1.6840498,27913.729119300842,0.005160091,13.50857837733727,0.0,0.00085934857
1.5769230769230769,1.4230769230769231,0.11925793047532178,10057,2139960,75.92307692307692,0.0008160197,1.6635365,28034.500601530075,0.005048996,14.650804772378157,0.0,0.0008160197
1.1666666666666667,1.8333333333333333,0.12363616012617634,10111,2149945,75.11111111111111,0.0002599223,1.6369959,28174.493846654892,0.0017993371,14.55667603866967,0.0,0.0002599223
1.4339622641509433,1.5660377358490567,0.133165581807292,10164,2159836,69.16981132075472,0.0006464528,1.605233,28309.180443286896,0.002205214,13.526424359882029,0.0,0.0006464528
1.5217391304347827,1.4782608695652173,0.11318282292224546,10210,2169785,80.15217391304348,0.00010254771,1.5965476,28437.229649305344,0.0020545512,15.438280738328734,0.0,0.00010254771
1.7209302325581395,1.2790697674418605,0.12422591362126245,10253,2179794,88.32558139534883,0.0011343338,1.590324,28574.164502620697,0.0042111785,17.001546561621126,0.0,0.0011343338
1.5476190476190477,1.4523809523809523,0.1163809523809524,10295,2189798,87.28571428571429,0.00011914469,1.5926096,28698.401978492737,0.0016712049,16.949868570013184,0.0,0.00011914469
1.4375,1.5625,0.11307623857623861,10343,2199868,78.0625,0.00034804383,1.555544,28832.27648139,0.006142985,15.006530394704049,0.0,0.00034804383
1.6444444444444444,1.3555555555555556,0.13271111111111106,10388,2209889,82.93333333333334,0.0004170601,1.601108,28965.351570129395,0.0021913834,16.164923374546625,0.0,0.0004170601
1.5869565217391304,1.4130434782608696,0.1346570048309179,10434,2219927,81.26086956521739,0.000344547,1.6230136,29093.903983831406,0.0030790565,15.204790538031212,0.0,0.000344547
1.6,1.4,0.11510463528241308,10479,2229781,80.46666666666667,0.00018916118,1.6058013,29230.02326107025,0.0040503256,15.342217574596333,0.0,0.00018916118
1.853658536585366,1.146341463414634,0.12595121951219515,10520,2239786,90.8780487804878,0.0010815618,1.609588,29364.879927158356,0.006769959,17.362363021550767,0.0,0.0010815618
1.553191489361702,1.446808510638298,0.1205216197666438,10567,2249869,81.51063829787235,0.0005094627,1.6352232,29511.103437185287,0.0026293746,15.594717271998649,0.0,0.0005094627
1.3137254901960784,1.6862745098039216,0.11382022540710465,10618,2259835,77.94117647058823,0.00047139995,1.698845,29647.568094730377,0.004146724,14.992167355554466,0.0,0.00047139995
1.4807692307692308,1.5192307692307692,0.12547708389171802,10670,2269955,70.73076923076923,0.0012196335,1.7084053,29767.989500045776,0.0038147247,13.632848607818115,0.0,0.0012196335
1.7906976744186047,1.2093023255813953,0.11302325581395352,10713,2279980,84.76744186046511,0.0010294298,1.7481693,29901.463927030563,0.0028903384,16.147265204183842,0.0,0.0010294298
1.3,1.7,0.11651913419913422,10763,2289799,80.04,0.00050169154,1.725952,30028.182937145233,0.0049188985,15.236373983617712,0.0,0.00050169154
1.1886792452830188,1.8113207547169812,0.14361488362680022,10816,2299900,83.20754716981132,0.00046519318,1.7304304,30151.543971061707,0.002105118,15.986848776543786,0.0,0.00046519318
1.469387755102041,1.530612244897959,0.17903580740696792,10865,2309991,82.77551020408163,0.0004602683,1.7325057,30281.13037252426,0.0012995835,15.793783340972128,0.0,0.0004602683
1.2448979591836735,1.7551020408163265,0.12132372280155533,10914,2319839,84.55102040816327,0.0008695831,1.7257055,30417.829836130142,0.0030758076,16.232679515927245,0.0,0.0008695831
1.4772727272727273,1.5227272727272727,0.1208842975206612,10958,2329863,89.18181818181819,0.00062750996,1.7144799,30563.76286506653,0.0038851118,16.717608607667433,0.0,0.00062750996
