TimeElapsed,TimestepsSoFar,EpisodesSoFar,meankl,optimgain,TtR,Fce,surrgain,AttNC,entropy,AttC,MtR,entloss
8485.696861982346,1029988,5121,0.0063675414,0.004897851,32.42857142857143,0.1297142857142857,0.004897851,0.9523809523809523,0.27638137,0.047619047619047616,18.475022077361803,0.0
8564.59952044487,1039999,5164,0.0069053588,0.00465827,32.116279069767444,0.12846511627906979,0.00465827,0.9302325581395349,0.28409332,0.06976744186046512,18.29712848025508,0.0
8646.363285541534,1049754,5204,0.006127861,0.0034279434,33.475,0.1437,0.0034279434,0.975,0.32201084,0.025,19.37399729906607,0.0
8732.779171466827,1059773,5249,0.0038482843,0.0025096748,31.8,0.13977373737373736,0.0025096748,0.8888888888888888,0.30332536,0.1111111111111111,18.125838441796407,0.0
8812.631521463394,1069798,5294,0.004735258,0.0024984307,32.86666666666667,0.13146666666666668,0.0024984307,0.8888888888888888,0.28723687,0.1111111111111111,18.985858363189227,0.0
8895.91530752182,1079837,5345,0.0040590926,0.003586119,28.098039215686274,0.12555253896430368,0.003586119,0.7843137254901961,0.28939685,0.21568627450980393,16.372844213231,0.0
8977.018817663193,1089877,5389,0.006346754,0.0036865647,33.09090909090909,0.14559976387249113,0.0036865647,0.9090909090909091,0.32675081,0.09090909090909091,18.719697179636103,0.0
9060.717588186264,1099879,5431,0.0129670445,0.004875064,32.88095238095238,0.13152380952380952,0.004875064,0.9523809523809523,0.31849647,0.047619047619047616,18.67956575547157,0.0
9148.467891454697,1109881,5473,0.0015099155,0.0016688888,33.023809523809526,0.13209523809523807,0.0016688888,0.9523809523809523,0.3192636,0.047619047619047616,19.00883946277949,0.0
9223.973447799683,1119885,5517,0.0011666509,0.0003840393,30.613636363636363,0.12245454545454547,0.0003840393,0.9090909090909091,0.32292208,0.09090909090909091,17.454623949617712,0.0
9305.218065977097,1129885,5557,0.0065368125,0.0025617615,34.625,0.1385,0.0025617615,1.0,0.32035705,0.0,19.588063646154453,0.0
9382.806250095367,1139889,5599,0.0028332388,0.001584877,31.452380952380953,0.13365079365079366,0.001584877,0.9523809523809523,0.31832892,0.047619047619047616,17.75573140861124,0.0
9471.604719400406,1149896,5644,0.0031656157,0.0010115891,30.31111111111111,0.12124444444444446,0.0010115891,0.8888888888888888,0.28957015,0.1111111111111111,17.304960353330486,0.0
9549.508100509644,1159897,5685,0.005624411,0.0037532365,31.78048780487805,0.12712195121951222,0.0037532365,0.975609756097561,0.32995725,0.024390243902439025,18.159032021542636,0.0
9629.795104980469,1169899,5727,0.003758358,0.0026263085,31.785714285714285,0.12714285714285717,0.0026263085,0.9523809523809523,0.34669068,0.047619047619047616,18.29765101172074,0.0
9723.11162686348,1179904,5772,0.0059074094,0.0017445771,28.733333333333334,0.11493333333333335,0.0017445771,0.8888888888888888,0.33608913,0.1111111111111111,16.437530225220044,0.0
9805.685616493225,1189926,5820,0.0023491352,0.0024461213,26.833333333333332,0.11692063492063497,0.0024461213,0.8333333333333334,0.36506546,0.16666666666666666,15.280587830688072,0.0
9901.77986240387,1199930,5864,0.0056286165,0.0026396653,30.5,0.12200000000000003,0.0026396653,0.9090909090909091,0.39224237,0.09090909090909091,17.357095982250385,0.0
9975.13979792595,1209933,5905,0.0066891923,0.0005773758,32.48780487804878,0.12995121951219515,0.0005773758,0.975609756097561,0.3776548,0.024390243902439025,18.387793710261306,0.0
10052.290005683899,1219935,5947,0.0053679114,0.003677462,31.023809523809526,0.1478095238095238,0.003677462,0.9523809523809523,0.39210138,0.047619047619047616,17.461042446891053,0.0
10144.698025941849,1229941,5993,0.010719705,0.0017454514,28.195652173913043,0.11278260869565218,0.0017454514,0.8695652173913043,0.38722536,0.13043478260869565,16.145430705550048,0.0
10220.046989679337,1239941,6033,0.00430613,0.0023194083,32.125,0.1285,0.0023194083,1.0,0.41183496,0.0,18.235408577827524,0.0
10306.443238019943,1249942,6074,0.0035863316,0.0013720961,31.48780487804878,0.12595121951219515,0.0013720961,0.975609756097561,0.3814046,0.024390243902439025,17.99250315772336,0.0
10382.413613796234,1259943,6115,0.0032204636,0.0018770981,30.829268292682926,0.1233170731707317,0.0018770981,0.975609756097561,0.38347176,0.024390243902439025,17.891683116774924,0.0
10467.038259029388,1269985,6159,0.0035443474,0.0026394622,30.15909090909091,0.12593939393939396,0.0026394622,0.9090909090909091,0.36996856,0.09090909090909091,16.945390576728357,0.0
10549.676441192627,1279992,6206,0.0022474388,0.001165393,28.02127659574468,0.11208510638297874,0.001165393,0.851063829787234,0.37553406,0.14893617021276595,15.799341754419496,0.0
10629.605803251266,1289994,6248,0.0031077329,0.0021016335,32.095238095238095,0.1283809523809524,0.0021016335,0.9523809523809523,0.410656,0.047619047619047616,18.20537432382374,0.0
10710.936997413635,1299762,6293,0.0038696565,0.002348172,28.57777777777778,0.12400987654320988,0.002348172,0.8666666666666667,0.363812,0.13333333333333333,16.323371329779178,0.0
10789.341567754745,1309763,6334,0.00422078,0.0011228553,29.585365853658537,0.11834146341463418,0.0011228553,0.975609756097561,0.38455582,0.024390243902439025,16.43825897833106,0.0
10866.548160076141,1319765,6376,0.00344473,0.0019497578,29.5,0.11800000000000001,0.0019497578,0.9523809523809523,0.37432966,0.047619047619047616,16.955148939049707,0.0
10950.595551490784,1329770,6421,0.0028817025,0.0015728058,28.955555555555556,0.13795555555555555,0.0015728058,0.8888888888888888,0.40554518,0.1111111111111111,16.741461025272756,0.0
11031.69786143303,1339781,6464,0.0042363876,0.0027135161,31.0,0.12400000000000001,0.0027135161,0.9302325581395349,0.42806914,0.06976744186046512,17.553593034131964,0.0
11118.995850801468,1349792,6507,0.0018911759,0.0019409638,32.51162790697674,0.13502842377260985,0.0019409638,0.9302325581395349,0.42917168,0.06976744186046512,18.59248012380454,0.0
11206.357256889343,1359797,6552,0.008045628,0.0013909576,29.244444444444444,0.11697777777777778,0.0013909576,0.8888888888888888,0.41387933,0.1111111111111111,16.776632883317035,0.0
11291.165487766266,1369803,6598,0.002334674,0.0013355892,26.58695652173913,0.10634782608695655,0.0013355892,0.8695652173913043,0.4476894,0.13043478260869565,15.266291577323136,0.0
11376.448180913925,1379809,6642,0.0016111281,0.001231144,29.75,0.11900000000000004,0.001231144,0.9090909090909091,0.4698074,0.09090909090909091,17.20714779910677,0.0
11453.181066274643,1389815,6688,0.003146143,0.0022860817,27.282608695652176,0.10913043478260871,0.0022860817,0.8695652173913043,0.46525058,0.13043478260869565,15.570236408489373,0.0
11532.984858751297,1399818,6731,0.006102603,0.0037149475,31.046511627906977,0.1473488372093023,0.0037149475,0.9302325581395349,0.49197692,0.06976744186046512,17.592986561412683,0.0
