MpbtN,AttC,entloss,meankl,optimgain,TtR,Tbt,Tmt,Ptt,Tmc,AttNC,TimestepsSoFar,TimeElapsed,MpbtA,MtR,EpisodesSoFar,entropy,surrgain
24.349802252809248,2.5606060606060606,0.0,0.01035147,0.0021636358,-138.33333333333334,231672.24242424243,56.56060606060606,55.15260118468889,48.63636363636363,7.4393939393939394,1129978,20836.689581155777,75.65019774719076,-10.14785222492866,8698,0.2928574,0.0021636358
30.805699657565004,6.416666666666667,0.0,0.009346101,0.0022790795,-185.0,243780.26666666666,59.516666666666666,58.03190248670284,45.5,3.5833333333333335,1139865,20982.613622903824,69.19430034243501,-12.2644413132322,8758,0.2718555,0.0022790795
23.905173664053642,4.348484848484849,0.0,0.009642029,0.0022084897,-136.06060606060606,233037.57575757575,56.89393939393939,55.50580473444863,48.22727272727273,5.651515151515151,1149890,21138.159635305405,76.09482633594635,-9.836865774476648,8824,0.263797,0.0022084897
28.259378413202665,5.885245901639344,0.0,0.0085296035,0.0015696241,-170.65573770491804,246700.0655737705,60.22950819672131,58.70478801526597,44.78688524590164,4.114754098360656,1159905,21287.365689992905,71.74062158679733,-11.408849205868496,8885,0.29388142,0.0015696241
33.31370364003818,6.982758620689655,0.0,0.008626351,0.0018655712,-210.17241379310346,256494.3448275862,62.62068965517241,60.98573006821384,42.3448275862069,3.0172413793103448,1169870,21431.632792949677,66.68629635996183,-13.401220078029397,8943,0.27455997,0.0018655712
24.547930681351044,3.353846153846154,0.0,0.00893441,0.0017006524,-140.6153846153846,234417.23076923078,57.23076923076923,55.82163877412187,47.89230769230769,6.6461538461538465,1179983,21586.92997789383,75.45206931864895,-10.124024710007802,9008,0.296505,0.0017006524
27.85879966816526,7.451612903225806,0.0,0.008520358,0.0013835351,-166.93548387096774,244174.4516129032,59.61290322580645,58.108281270224,45.435483870967744,2.5483870967741935,1189984,21731.775707006454,72.14120033183474,-11.066008275741915,9070,0.24094896,0.0013835351
24.11975174041172,2.8923076923076922,0.0,0.009292846,0.0016983618,-136.30769230769232,232148.6769230769,56.676923076923075,55.253224702824106,48.53846153846154,7.107692307692307,1199982,21893.476919174194,75.88024825958826,-9.964257194882466,9135,0.26271516,0.0016983618
27.593012185667444,5.596774193548387,0.0,0.008705898,0.001748571,-166.4516129032258,245099.35483870967,59.83870967741935,58.32868257969249,45.193548387096776,4.403225806451613,1209955,22040.437915563583,72.4069878143326,-11.173130011927158,9197,0.23705325,0.001748571
24.736341206302168,1.676923076923077,0.0,0.010922255,0.0016665515,-140.15384615384616,232652.8,56.8,55.39373885569126,48.36923076923077,8.323076923076924,1219972,22201.105873823166,75.26365879369787,-10.196334085526438,9262,0.2799297,0.0016665515
24.985367139964808,5.0476190476190474,0.0,0.008925263,0.0023118714,-145.23809523809524,237372.95238095237,57.95238095238095,56.49976865469612,47.17460317460318,4.9523809523809526,1229949,22354.639808893204,75.01463286003519,-10.003892524012398,9325,0.25724104,0.0023118714
24.243566199433015,2.246153846153846,0.0,0.0102815805,0.0026419677,-137.3846153846154,231896.61538461538,56.61538461538461,55.20373830524406,48.58461538461538,7.753846153846154,1239849,22516.61169075966,75.756433800567,-10.031007883126179,9390,0.28160653,0.0026419677
24.890196822918917,6.238095238095238,0.0,0.008014983,0.0014001526,-146.03174603174602,240558.73015873015,58.73015873015873,57.26705669707438,46.333333333333336,3.761904761904762,1249948,22666.37122941017,75.10980317708109,-10.118192165305073,9453,0.25575376,0.0014001526
24.922129602437447,4.092307692307692,0.0,0.010035639,0.002274859,-142.15384615384616,234984.36923076923,57.36923076923077,55.96057609581152,47.738461538461536,5.907692307692308,1259965,22823.34211039543,75.07787039756255,-10.214657839598159,9518,0.29658628,0.002274859
32.28117628024735,7.8474576271186445,0.0,0.008791339,0.001559584,-204.0677966101695,256798.37288135593,62.69491525423729,61.05450649025498,42.271186440677965,2.152542372881356,1269959,22963.228522777557,67.71882371975263,-12.874715443380637,9577,0.27749637,0.001559584
25.548458205682696,5.158730158730159,0.0,0.0104803415,0.0018505373,-149.84126984126985,241078.85714285713,58.857142857142854,57.38560497758348,46.20634920634921,4.841269841269841,1279975,23118.023782730103,74.45154179431728,-10.611606292732699,9640,0.29224843,0.0018505373
32.90167973969165,7.491525423728813,0.0,0.008147875,0.0022268444,-203.38983050847457,251591.59322033898,61.42372881355932,59.837586704389466,43.57627118644068,2.5084745762711864,1289851,23264.445828676224,67.09832026030834,-13.122326193230379,9699,0.25640577,0.0022268444
24.782850809105984,3.6,0.0,0.009742762,0.0014602169,-140.76923076923077,232904.86153846153,56.86153846153846,55.435797244716646,48.33846153846154,6.4,1299977,23421.916978359222,75.21714919089399,-10.137005464037946,9764,0.27689058,0.0014602169
27.78835646697558,6.491525423728813,0.0,0.008333363,0.0015296012,-171.1864406779661,251036.2033898305,61.28813559322034,59.71959176966284,43.69491525423729,3.5084745762711864,1309968,23564.839916467667,72.21164353302443,-11.207535361613441,9823,0.26191682,0.0015296012
25.580573886343647,4.484375,0.0,0.008495712,0.0011135614,-150.78125,240512.0,58.71875,57.26487663517911,46.328125,5.515625,1319906,23718.850947618484,74.41942611365636,-10.561548519350083,9887,0.24592133,0.0011135614
25.5224632848396,4.26984126984127,0.0,0.0099960305,0.0021158007,-147.14285714285714,237047.87301587302,57.87301587301587,56.4173302190666,47.26984126984127,5.73015873015873,1329864,23872.170382022858,74.47753671516043,-10.34927529739545,9950,0.26737112,0.0021158007
24.224107264070486,4.507692307692308,0.0,0.008987304,0.0014533347,-136.0,230384.24615384615,56.246153846153845,54.87740570231839,48.90769230769231,5.492307692307692,1339920,24029.260136127472,75.77589273592952,-9.717410465805697,10015,0.26078328,0.0014533347
25.007288834188028,5.984126984126984,0.0,0.009283574,0.0016180881,-143.65079365079364,235097.39682539683,57.3968253968254,55.98420781562551,47.714285714285715,4.015873015873016,1349870,24178.563500404358,74.99271116581194,-9.95440161847708,10078,0.2665095,0.0016180881
31.258397317755154,7.566666666666666,0.0,0.0094058085,0.0015738758,-194.5,252108.8,61.55,59.957539440506146,43.45,2.433333333333333,1359919,24321.672364234924,68.74160268224486,-12.654963485799806,10138,0.2517632,0.0015738758
23.86133180957642,5.044776119402985,0.0,0.00884896,0.001273732,-135.97014925373134,233655.40298507462,57.04477611940298,55.62692781037153,48.11940298507463,4.955223880597015,1369950,24475.464321136475,76.13866819042354,-9.714218231168042,10205,0.23816961,0.001273732
24.771533611409332,5.078125,0.0,0.009159706,0.001419233,-141.875,233216.0,56.9375,55.52856926376263,48.21875,4.921875,1379850,24629.113169670105,75.22846638859068,-9.937413658325672,10269,0.24585912,0.001419233
25.43809570250538,3.723076923076923,0.0,0.009455737,0.0017065109,-143.23076923076923,230951.38461538462,56.38461538461539,54.99976161053197,48.784615384615385,6.276923076923077,1389934,24787.430897712708,74.56190429749464,-10.288390866438199,10334,0.2559087,0.0017065109
23.423065097799064,5.40625,0.0,0.009283165,0.0011536346,-133.4375,232640.0,56.796875,55.38084941895768,48.390625,4.59375,1399996,24937.534190416336,76.57693490220092,-9.494658060700047,10398,0.2802912,0.0011536346
36.42604908081828,8.833333333333334,0.0,0.007978379,0.0011804322,-232.5,259276.8,63.3,61.62214759336527,41.666666666666664,1.1666666666666667,1409856,25081.23486018181,63.57395091918172,-14.361183016248084,10458,0.24126686,0.0011804322
34.463384551461,7.275862068965517,0.0,0.008566512,0.0014140124,-217.06896551724137,256353.10344827586,62.58620689655172,60.9453704486219,42.39655172413793,2.7241379310344827,1419885,25226.570347070694,65.53661544853901,-13.878041204156832,10516,0.21677488,0.0014140124
28.735167691071904,3.4516129032258065,0.0,0.0097334655,0.0017813557,-173.5483870967742,246486.70967741936,60.17741935483871,58.6517104582071,44.83870967741935,6.548387096774194,1429941,25380.760241270065,71.26483230892812,-12.10704273424931,10578,0.2402001,0.0017813557
26.351535410844818,2.380952380952381,0.0,0.011206221,0.0016085199,-153.015873015873,237828.0634920635,58.06349206349206,56.62740723863481,47.01587301587302,7.619047619047619,1439892,25540.5013422966,73.64846458915517,-10.811812486542994,10641,0.27078503,0.0016085199
24.49435327152222,4.984126984126984,0.0,0.0087193465,0.00089097593,-143.96825396825398,240363.68253968254,58.682539682539684,57.23694642781182,46.34920634920635,5.015873015873016,1449927,25692.420194864273,75.50564672847777,-10.09168755148316,10704,0.22055605,0.00089097593
25.274936933643552,3.6875,0.0,0.010724917,0.0029541627,-150.9375,244480.0,59.6875,58.17728610466805,45.359375,6.3125,1459927,25845.55908346176,74.72506306635647,-10.754443463893592,10768,0.2555253,0.0029541627
28.1514585203819,7.111111111111111,0.0,0.0073700035,0.0016018646,-169.36507936507937,244784.7619047619,59.76190476190476,58.26438074825199,45.25396825396825,2.888888888888889,1469942,25993.67510843277,71.84854147961808,-11.500482359073676,10831,0.21482942,0.0016018646
25.127682316155223,4.34375,0.0,0.009877438,0.0021465502,-146.71875,239296.0,58.421875,56.97687715827622,46.640625,5.65625,1479880,26146.62672472,74.87231768384478,-10.390113854459466,10895,0.26479676,0.0021465502
27.46635432470612,6.222222222222222,0.0,0.007834186,0.0010155292,-162.06349206349208,240363.68253968254,58.682539682539684,57.22031381872737,46.38095238095238,3.7777777777777777,1489898,26299.761123418808,72.53364567529385,-11.158415518450484,10958,0.2531618,0.0010155292
32.221962337703225,7.186440677966102,0.0,0.009614017,0.0022825303,-200.5084745762712,252841.22033898305,61.728813559322035,60.15281102862206,43.220338983050844,2.8135593220338984,1499969,26445.86394572258,67.77803766229678,-12.868268482431686,11017,0.22746566,0.0022825303
26.09078392210561,4.380952380952381,0.0,0.009312378,0.0014903788,-152.53968253968253,239128.38095238095,58.38095238095238,56.946575030188306,46.666666666666664,5.619047619047619,1509873,26601.60601258278,73.9092160778944,-10.67145525482903,11080,0.2332909,0.0014903788
25.036124926143348,4.166666666666667,0.0,0.008629316,0.0012224278,-142.12121212121212,232727.27272727274,56.81818181818182,55.42626775881574,48.31818181818182,5.833333333333333,1519965,26760.90109062195,74.96387507385664,-10.13080175351504,11146,0.22769465,0.0012224278
33.39516098179544,6.338983050847458,0.0,0.008968169,0.0018362988,-207.79661016949152,251869.28813559323,61.49152542372882,59.90075157986177,43.50847457627118,3.6610169491525424,1529994,26905.512110710144,66.60483901820454,-13.541471935540695,11205,0.20991236,0.0018362988
25.10845252897586,3.359375,0.0,0.0098566385,0.0016617426,-145.15625,237120.0,57.890625,56.47517033614948,47.171875,6.640625,1539953,27064.317356824875,74.89154747102414,-10.367331676694837,11269,0.21968699,0.0016617426
26.25323173718362,3.4761904761904763,0.0,0.009661374,0.0012763172,-156.03174603174602,243159.3650793651,59.36507936507937,57.89795754374469,45.63492063492063,6.523809523809524,1549940,27221.25577354431,73.7467682628164,-10.88060505423059,11332,0.219398,0.0012763172
24.006360702883217,3.353846153846154,0.0,0.009752758,0.0018415359,-137.84615384615384,234417.23076923078,57.23076923076923,55.814450539246046,47.90769230769231,6.6461538461538465,1559960,27382.105113506317,75.99363929711679,-9.902599757893864,11397,0.23781382,0.0018415359
28.47560536768323,5.222222222222222,0.0,0.0077289394,0.0009795199,-166.984126984127,238543.2380952381,58.23809523809524,56.793455026294886,46.84126984126984,4.777777777777778,1569864,27535.535480737686,71.5243946323168,-11.380279086360574,11460,0.21382281,0.0009795199
25.616049455393263,3.0307692307692307,0.0,0.009195589,0.0018970954,-149.23076923076923,238261.16923076924,58.16923076923077,56.72452353087819,46.92307692307692,6.969230769230769,1579953,27694.722739219666,74.38395054460675,-10.728574788859307,11525,0.22844283,0.0018970954
23.91673647347595,3.8615384615384616,0.0,0.009276244,0.0018170492,-136.6153846153846,233408.9846153846,56.98461538461538,55.611887949383,48.09230769230769,6.138461538461539,1589966,27851.480913877487,76.08326352652404,-9.633136521283094,11590,0.21437809,0.0018170492
25.12966485979577,2.8484848484848486,0.0,0.0082641505,0.0013257639,-142.42424242424244,232665.21212121213,56.803030303030305,55.411350261993725,48.333333333333336,7.151515151515151,1599897,28016.097964286804,74.87033514020423,-10.431199587467171,11656,0.21474946,0.0013257639
23.30942211508652,3.2,0.0,0.0101799425,0.0015297404,-132.92307692307693,233850.0923076923,57.09230769230769,55.69818549025692,48.01538461538462,6.8,1610000,28172.447991371155,76.69057788491345,-9.534307982281161,11721,0.24133548,0.0015297404
25.567538116001828,4.6,0.0,0.009317605,0.002298018,-148.15384615384616,238072.12307692308,58.12307692307692,56.69355947084331,46.93846153846154,5.4,1619923,28326.884030103683,74.43246188399817,-10.525824701195571,11786,0.22332196,0.002298018
24.75666178989342,5.546875,0.0,0.008111284,0.0014137494,-143.125,236736.0,57.796875,56.36224245186434,47.3125,4.453125,1629951,28481.724279642105,75.2433382101066,-10.130685318645137,11850,0.19894125,0.0014137494
26.35640094023423,3.8125,0.0,0.011508929,0.0014722658,-150.625,233792.0,57.078125,55.68327104466301,48.03125,6.1875,1639971,28639.716007232666,73.64359905976578,-10.645017398233216,11914,0.24410363,0.0014722658
26.653331620670944,6.311475409836065,0.0,0.010318235,0.0018325378,-158.19672131147541,242671.2131147541,59.24590163934426,57.75959163259671,45.80327868852459,3.6885245901639343,1649995,28789.07872414589,73.34666837932909,-10.805514290614274,11975,0.21811461,0.0018325378
25.989631031477707,5.78125,0.0,0.009854925,0.0017963983,-150.78125,237952.0,58.09375,56.65889181305207,46.984375,4.21875,1659966,28939.396665096283,74.0103689685223,-10.624159889806114,12039,0.22371326,0.0017963983
28.449177365742603,7.096774193548387,0.0,0.008465251,0.0021779921,-168.06451612903226,241465.8064516129,58.95161290322581,57.458030095216095,46.145161290322584,2.903225806451613,1669955,29087.426842689514,71.55082263425739,-11.06334667194534,12101,0.20895603,0.0021779921
27.20361490466519,6.888888888888889,0.0,0.0088542905,0.0013235504,-161.74603174603175,241989.07936507938,59.07936507936508,57.596557006869496,45.98412698412698,3.111111111111111,1679977,29237.275436878204,72.79638509533481,-10.922210121997116,12164,0.19459999,0.0013235504
26.995097598663477,3.769230769230769,0.0,0.008120847,0.00095461245,-151.07692307692307,229817.1076923077,56.10769230769231,54.76031525897037,49.01538461538462,6.230769230769231,1689915,29397.87803864479,73.00490240133652,-10.933609213986498,12229,0.18396579,0.00095461245
28.509665789834486,1.484375,0.0,0.011211324,0.0024881933,-166.09375,238400.0,58.203125,56.75431126359992,46.890625,8.515625,1699942,29562.956217050552,71.49033421016551,-12.059265376463085,12293,0.23559348,0.0024881933
24.199117971775646,5.5625,0.0,0.008757459,0.0013976428,-137.8125,233280.0,56.953125,55.572768226596374,48.140625,4.4375,1709909,29717.347084999084,75.80088202822438,-9.767192426022753,12357,0.19224605,0.0013976428
25.288072224088793,3.393939393939394,0.0,0.010844242,0.0023869812,-143.03030303030303,231734.30303030304,56.57575757575758,55.17428452822929,48.60606060606061,6.606060606060606,1719950,29878.958346366882,74.71192777591122,-10.380489195255992,12423,0.24271451,0.0023869812
32.115291868305086,7.426229508196721,0.0,0.008119956,0.00068515993,-199.50819672131146,252609.04918032786,61.67213114754098,60.07055131945846,43.32786885245902,2.5737704918032787,1729964,30024.44184780121,67.88470813169491,-12.836045205211162,12484,0.18803664,0.00068515993
25.43542378906643,5.296875,0.0,0.009757638,0.001640998,-145.15625,233984.0,57.125,55.72137632938193,48.0,4.703125,1739943,30180.20178747177,74.56457621093358,-10.249148791939694,12548,0.21250066,0.001640998
24.503708867313513,5.873015873015873,0.0,0.009469229,0.001622554,-139.20634920634922,233797.07936507938,57.07936507936508,55.70028931217477,48.0,4.126984126984127,1749893,30330.851954698563,75.4962911326865,-9.602252599393912,12611,0.1979566,0.001622554
26.52526041640926,6.396825396825397,0.0,0.009316359,0.0018580391,-155.3968253968254,239453.46031746033,58.46031746031746,56.9971083531637,46.63492063492063,3.6031746031746033,1759937,30482.689139842987,73.47473958359073,-10.662122843832126,12674,0.16565453,0.0018580391
24.259735027619325,3.765625,0.0,0.0095063355,0.0011330112,-137.03125,232512.0,56.765625,55.352215761731955,48.421875,6.234375,1769906,30643.746755838394,75.74026497238066,-9.90070787678814,12738,0.21684094,0.0011330112
25.468880064398324,4.196969696969697,0.0,0.010454651,0.0017085229,-143.63636363636363,232044.60606060605,56.65151515151515,55.28196311339504,48.45454545454545,5.803030303030303,1780000,30803.587047338486,74.53111993560167,-10.393832345325835,12804,0.2276911,0.0017085229
27.24853884568474,7.079365079365079,0.0,0.008619128,0.0013704507,-159.68253968253967,240558.73015873015,58.73015873015873,57.274948965823526,46.317460317460316,2.9206349206349205,1789940,30955.641133069992,72.75146115431528,-10.957834809931297,12867,0.1827816,0.0013704507
27.71234140266045,5.5396825396825395,0.0,0.009773491,0.0015765247,-163.4920634920635,241598.9841269841,58.98412698412698,57.51482540789249,46.06349206349206,4.4603174603174605,1799942,31110.118428230286,72.28765859733956,-11.541923043115212,12930,0.19422208,0.0015765247
25.628709900174716,4.515625,0.0,0.010491817,0.002196596,-146.40625,234752.0,57.3125,55.9134892893127,47.78125,5.484375,1809974,31266.026077508926,74.37129009982529,-10.492005745383171,12994,0.22566602,0.002196596
25.816673607957444,6.403225806451613,0.0,0.008444436,0.0015185633,-153.5483870967742,242787.09677419355,59.274193548387096,57.803175070884954,45.74193548387097,3.596774193548387,1819954,31413.154695510864,74.18332639204257,-10.456359315252366,13056,0.1927927,0.0015185633
25.300910894449327,4.301587301587301,0.0,0.010113892,0.002232595,-145.87301587301587,235617.52380952382,57.523809523809526,56.1192264174993,47.55555555555556,5.698412698412699,1829855,31570.845903158188,74.69908910555067,-10.377420269505473,13119,0.20804636,0.002232595
24.87497618634117,5.538461538461538,0.0,0.009337301,0.001599544,-140.46153846153845,232022.64615384614,56.646153846153844,55.24047383172875,48.53846153846154,4.461538461538462,1839956,31724.75448870659,75.12502381365883,-9.980126121528746,13184,0.19341469,0.001599544
25.662663294287363,4.65625,0.0,0.009553618,0.0012131433,-147.03125,235456.0,57.484375,56.03906558717796,47.6875,5.34375,1849918,31879.647315979004,74.33733670571264,-10.692659060953247,13248,0.18581703,0.0012131433
24.93822300129678,4.615384615384615,0.0,0.009580209,0.0011525827,-136.0,224901.9076923077,54.90769230769231,53.56616582419603,50.33846153846154,5.384615384615385,1859977,32041.027774095535,75.06177699870324,-10.033965001314433,13313,0.19684999,0.0011525827
25.604216042108373,5.90625,0.0,0.009152861,0.0022640629,-145.15625,232512.0,56.765625,55.39757489559035,48.328125,4.09375,1869835,32195.563263893127,74.39578395789164,-10.51815735986077,13377,0.19918366,0.0022640629
27.74985160515708,7.484375,0.0,0.0076824217,0.0013375306,-164.375,242176.0,59.125,57.64787919183122,45.921875,2.515625,1879973,32342.158361911774,72.25014839484292,-11.110158978171977,13441,0.15773563,0.0013375306
25.337975660367423,5.753846153846154,0.0,0.009843189,0.0011761831,-142.15384615384616,230384.24615384615,56.246153846153845,54.876768025670586,48.90769230769231,4.246153846153846,1889987,32497.86792063713,74.66202433963252,-10.058904350241,13506,0.20152844,0.0011761831
25.86972529396319,6.870967741935484,0.0,0.00939191,0.0011965759,-148.5483870967742,235652.12903225806,57.53225806451613,56.121241588792365,47.564516129032256,3.129032258064516,1899998,32641.79310965538,74.13027470603679,-10.022984650433177,13568,0.18106474,0.0011965759
25.863269916260425,6.825396825396825,0.0,0.0067279753,0.00085623533,-146.984126984127,232236.6984126984,56.698412698412696,55.30877390321716,48.44444444444444,3.1746031746031744,1909828,32790.57295012474,74.13673008373958,-10.35293740109981,13631,0.19385153,0.00085623533
28.485572537364167,8.234375,0.0,0.008206304,0.0013702443,-169.21875,242880.0,59.296875,57.82603930151366,45.71875,1.765625,1919928,32937.19265794754,71.51442746263584,-11.137465423285906,13695,0.14790767,0.0013702443
25.895725447807777,5.4375,0.0,0.008730828,0.0010885254,-147.5,233792.0,57.078125,55.70094928399168,48.0,4.5625,1929888,33090.287063360214,74.10427455219222,-10.239434442626338,13759,0.14508192,0.0010885254
27.0454181496462,3.296875,0.0,0.01096083,0.0019663654,-155.78125,236288.0,57.6875,56.26755668402821,47.40625,6.703125,1939937,33250.43377327919,72.9545818503538,-11.281677659507029,13823,0.21243303,0.0019663654
28.701524307015188,4.903225806451613,0.0,0.009431492,0.0017215015,-170.32258064516128,243844.12903225806,59.53225806451613,58.03812531741983,45.5,5.096774193548387,1949935,33403.323236465454,71.29847569298482,-11.824617159315773,13885,0.16629441,0.0017215015
24.971358644327555,4.09375,0.0,0.009319638,0.0015503266,-145.46875,239488.0,58.46875,57.013796792585985,46.609375,5.90625,1959979,33558.5878367424,75.02864135567245,-10.28810420558902,13949,0.19021055,0.0015503266
25.350608658358663,5.714285714285714,0.0,0.008933661,0.001021786,-146.984126984127,238478.22222222222,58.22222222222222,56.787111652087695,46.84126984126984,4.285714285714286,1969972,33711.114553928375,74.64939134164135,-10.231624810216259,14012,0.16547859,0.001021786
26.503820515960626,4.5,0.0,0.009375473,0.0016809857,-152.65625,235648.0,57.53125,56.09801915366898,47.609375,5.5,1979989,33869.75986146927,73.49617948403939,-11.13278436629712,14076,0.19235685,0.0016809857
25.40394414612174,5.476190476190476,0.0,0.010431888,0.0012308158,-145.23809523809524,233797.07936507938,57.07936507936508,55.69327231109273,48.01587301587302,4.523809523809524,1989883,34024.67738580704,74.59605585387825,-10.307886970310124,14139,0.21010731,0.0012308158
31.712017720114112,8.19672131147541,0.0,0.008980891,0.00083200197,-191.14754098360655,246700.0655737705,60.22950819672131,58.69604671343441,44.80327868852459,1.8032786885245902,1999999,34172.21952700615,68.2879822798859,-12.136024728954759,14200,0.15097451,0.00083200197
32.550801435834025,7.557377049180328,0.0,0.008564132,0.0015205404,-200.49180327868854,248983.0819672131,60.78688524590164,59.24395748099945,44.19672131147541,2.442622950819672,2009942,34319.5484149456,67.44919856416598,-13.029839883001024,14261,0.123523965,0.0015205404
25.958988979166136,3.78125,0.0,0.009632214,0.0013592127,-146.71875,231936.0,56.625,55.232715709924065,48.53125,6.21875,2019920,34477.6147942543,74.04101102083385,-10.454625548762804,14325,0.18703474,0.0013592127
27.28025692566069,4.629032258064516,0.0,0.0089922855,0.0011397852,-158.2258064516129,237171.61290322582,57.903225806451616,56.46134296192335,47.20967741935484,5.370967741935484,2029907,34635.289536476135,72.71974307433932,-11.03316002339359,14387,0.157169,0.0011397852
27.40631327670014,3.5,0.0,0.0090569,0.0009023993,-163.06451612903226,243844.12903225806,59.53225806451613,58.04683033990451,45.483870967741936,6.5,2039852,34796.166595220566,72.59368672329985,-11.334207577714135,14449,0.15387812,0.0009023993
25.384617056732253,2.5076923076923077,0.0,0.009704058,0.0010339911,-144.0,232337.72307692308,56.723076923076924,55.33426871866221,48.41538461538462,7.492307692307692,2049974,34961.03523349762,74.61538294326776,-10.387116055602098,14514,0.1934521,0.0010339911
25.98800510253698,4.095238095238095,0.0,0.009980759,0.0017938507,-151.11111111111111,236982.85714285713,57.857142857142854,56.42695986170899,47.23809523809524,5.904761904761905,2059976,35120.55110859871,74.01199489746304,-10.611074227286347,14577,0.17837404,0.0017938507
27.049363405638402,5.396825396825397,0.0,0.009204986,0.0015903107,-156.34920634920636,236592.7619047619,57.76190476190476,56.32125699356347,47.36507936507937,4.603174603174603,2069897,35278.17390179634,72.95063659436163,-10.886641697138066,14640,0.17164423,0.0015903107
25.935886165389693,4.640625,0.0,0.011012157,0.0018310003,-148.90625,234816.0,57.328125,55.93540745603763,47.75,5.359375,2079853,35438.47458863258,74.06411383461032,-10.62770385460122,14704,0.19510433,0.0018310003
23.933312057944757,5.063492063492063,0.0,0.009355851,0.001660047,-137.46031746031747,234642.2857142857,57.285714285714285,55.84819540239006,47.888888888888886,4.936507936507937,2089862,35591.920627593994,76.06668794205525,-9.639110499290217,14767,0.16707346,0.001660047
23.409673835374175,3.753846153846154,0.0,0.00928621,0.001195695,-132.92307692307693,232652.8,56.8,55.40746487277001,48.33846153846154,6.246153846153846,2099900,35754.832159757614,76.59032616462584,-9.562043559189865,14832,0.2089403,0.001195695
25.687018960699426,5.46875,0.0,0.006579874,0.0007324884,-148.4375,236672.0,57.78125,56.3633104590053,47.296875,4.53125,2109915,35910.79455900192,74.31298103930055,-10.261062659418647,14896,0.1668351,0.0007324884
24.635535820124883,4.184615384615385,0.0,0.010581001,0.0013477093,-139.84615384615384,232967.87692307692,56.87692307692308,55.480442003213696,48.261538461538464,5.815384615384615,2119912,36071.091766119,75.36446417987513,-10.004499116485524,14961,0.18726334,0.0013477093
25.240906041522,4.1692307692307695,0.0,0.008910688,0.0013538989,-140.46153846153845,227989.66153846154,55.66153846153846,54.30116063952869,49.53846153846154,5.8307692307692305,2129884,36229.66559386253,74.759093958478,-9.912748853709092,15026,0.20371962,0.0013538989
26.328494824626667,5.741935483870968,0.0,0.0064325207,0.0007276187,-155.48387096774192,240474.83870967742,58.70967741935484,57.25450143059893,46.33870967741935,4.258064516129032,2139925,36380.24310588837,73.67150517537331,-10.612517627406458,15088,0.14790195,0.0007276187
24.01487659356908,3.076923076923077,0.0,0.008559415,0.0010230719,-134.92307692307693,231140.43076923076,56.43076923076923,55.02749170606513,48.76923076923077,6.923076923076923,2149892,36544.163086891174,75.98512340643094,-9.838292810294623,15153,0.16772051,0.0010230719
24.797790979666715,2.9384615384615387,0.0,0.008909988,0.0016319274,-139.23076923076923,230069.16923076924,56.16923076923077,54.76863453441417,49.06153846153846,7.061538461538461,2159893,36709.12795829773,75.20220902033329,-10.17401403232116,15218,0.21261454,0.0016319274
28.037221984231017,5.619047619047619,0.0,0.007901629,0.0007162915,-163.015873015873,237047.87301587302,57.87301587301587,56.44006765575253,47.22222222222222,4.380952380952381,2169942,36867.503343105316,71.96277801576898,-11.192515394976578,15281,0.16023032,0.0007162915
24.085363924319196,3.9375,0.0,0.010652344,0.0019449107,-137.34375,233472.0,57.0,55.58811468867559,48.15625,6.0625,2179957,37027.09531760216,75.91463607568075,-9.773627695404642,15345,0.2041707,0.0019449107
25.45213232137217,6.225806451612903,0.0,0.0077687562,0.0012952483,-148.8709677419355,238228.64516129033,58.16129032258065,56.744933884402364,46.87096774193548,3.774193548387097,2189873,37180.05048274994,74.54786767862781,-9.996401296202999,15407,0.14708611,0.0012952483
24.025134693117344,3.378787878787879,0.0,0.011021675,0.0019021888,-135.75757575757575,230741.33333333334,56.333333333333336,54.953470710223975,48.833333333333336,6.621212121212121,2199940,37343.66026043892,75.9748653068826,-9.716100817731345,15473,0.2005435,0.0019021888
22.280369499151952,4.061538461538461,0.0,0.008577936,0.0011767792,-124.76923076923077,230636.3076923077,56.30769230769231,54.94215201123453,48.83076923076923,5.938461538461539,2209890,37504.88100361824,77.71963050084806,-9.03718646374334,15538,0.18189086,0.0011767792
27.291737847426674,4.73015873015873,0.0,0.008378357,0.0015428147,-158.4126984126984,236917.84126984127,57.84126984126984,56.428069379848765,47.22222222222222,5.26984126984127,2219879,37661.83183479309,72.70826215257334,-10.995789863479391,15601,0.15713024,0.0015428147
25.222155995024906,3.3384615384615386,0.0,0.009687987,0.0017663479,-143.07692307692307,232022.64615384614,56.646153846153844,55.247837501230045,48.52307692307692,6.661538461538462,2229930,37823.203657865524,74.77784400497511,-10.188670510613271,15666,0.20861058,0.0017663479
24.375563701076622,4.03125,0.0,0.009252302,0.0010057411,-137.03125,231424.0,56.5,55.10005667556684,48.6875,5.96875,2239870,37986.01839995384,75.62443629892341,-9.823627217324178,15730,0.1976367,0.0010057411
25.61083878536275,3.757575757575758,0.0,0.010344992,0.0015638336,-145.75757575757575,232975.51515151514,56.878787878787875,55.475032013527546,48.27272727272727,6.242424242424242,2249866,38148.042026519775,74.38916121463726,-10.458369472112661,15796,0.22726482,0.0015638336
26.14001528109069,6.9375,0.0,0.008968687,0.0008517549,-152.03125,237184.0,57.90625,56.46578033591329,47.203125,3.0625,2259926,38296.55225992203,73.8599847189093,-10.310523740968796,15860,0.18435824,0.0008517549
