optimgain,TimestepsSoFar,AttC,MtR,meankl,AttNC,surrgain,entropy,TtR,Fce,TimeElapsed,entloss,EpisodesSoFar
0.0053507295,2829752,0.09302325581395349,17.03732887116767,0.009365552,0.9069767441860465,0.0053507295,0.27734807,30.093023255813954,0.12037209302325584,23190.459622621536,0.0,12803
0.004453302,2839758,0.13043478260869565,16.5452901870118,0.008367161,0.8695652173913043,0.004453302,0.28427115,29.195652173913043,0.11678260869565217,23274.490221977234,0.0,12849
0.004407634,2849758,0.0,19.642756070001134,0.007868371,1.0,0.004407634,0.31352237,34.15,0.1366,23346.190622091293,0.0,12889
0.0049621384,2859759,0.024390243902439025,18.124142795231567,0.006698056,0.975609756097561,0.0049621384,0.3391275,31.70731707317073,0.12682926829268296,23429.247048139572,0.0,12930
0.0026001893,2869770,0.1111111111111111,17.52584482214146,0.0064106947,0.8888888888888888,0.0026001893,0.32010353,31.266666666666666,0.1312380952380952,23514.11230444908,0.0,12975
0.004790208,2879773,0.06976744186046512,19.1810277262277,0.0056191436,0.9302325581395349,0.004790208,0.3262062,33.2093023255814,0.15599999999999997,23594.263516664505,0.0,13018
0.0062806136,2889775,0.047619047619047616,18.503989651648983,0.008071565,0.9523809523809523,0.0062806136,0.33660886,32.42857142857143,0.12971428571428573,23670.648968696594,0.0,13060
0.0036021096,2899782,0.06976744186046512,17.806017677380158,0.006266557,0.9302325581395349,0.0036021096,0.36623746,31.302325581395348,0.12976744186046513,23750.17946958542,0.0,13103
0.0027737464,2909838,0.2,16.44137344043421,0.005669717,0.8,0.0027737464,0.346467,28.96,0.12143666587282687,23830.25145792961,0.0,13153
0.004136906,2919866,0.09090909090909091,18.90758342638354,0.008277197,0.9090909090909091,0.004136906,0.36765727,32.34090909090909,0.13488995215311006,23918.534948349,0.0,13197
0.0032236732,2929934,0.13333333333333333,18.383320123752355,0.005669899,0.8666666666666667,0.0032236732,0.39457798,31.91111111111111,0.13494443334443335,23998.20599579811,0.0,13242
0.003801812,2939756,0.13333333333333333,18.020281851027054,0.00839411,0.8666666666666667,0.003801812,0.38507003,31.377777777777776,0.1326213322208316,24068.050326108932,0.0,13287
0.0033113007,2949763,0.1111111111111111,16.968397354568943,0.005131297,0.8888888888888888,0.0033113007,0.38679427,29.644444444444446,0.11857777777777778,24155.981477975845,0.0,13332
0.0031620574,2959782,0.14893617021276595,17.58782645879336,0.006189865,0.851063829787234,0.0031620574,0.39735097,30.48936170212766,0.13451192778852353,24233.959680318832,0.0,13379
0.0029886682,2969800,0.047619047619047616,20.36356681979137,0.0045403307,0.9523809523809523,0.0029886682,0.43573022,35.76190476190476,0.14826890756302522,24314.387505292892,0.0,13421
0.003743361,2979804,0.09090909090909091,17.74517467542733,0.0049626054,0.9090909090909091,0.003743361,0.43420118,31.545454545454547,0.1261818181818182,24399.60001897812,0.0,13465
0.0031594674,2989851,0.14893617021276595,17.37524922810398,0.005984685,0.851063829787234,0.0031594674,0.45281988,30.21276595744681,0.1270413580885882,24484.682375192642,0.0,13512
0.0015185135,2999896,0.14893617021276595,16.9197235006401,0.003949413,0.851063829787234,0.0015185135,0.4367362,29.72340425531915,0.12665139116202945,24561.65688419342,0.0,13559
0.0040112087,3009870,0.20408163265306123,16.099620495978343,0.0077372086,0.7959183673469388,0.0040112087,0.3949118,27.73469387755102,0.11633124082766308,24646.781020879745,0.0,13608
0.0048184027,3019879,0.06976744186046512,17.945810820173357,0.008848175,0.9302325581395349,0.0048184027,0.38644332,31.906976744186046,0.1321860465116279,24728.36961746216,0.0,13651
0.0038744728,3029898,0.14893617021276595,16.458407165329447,0.005508804,0.851063829787234,0.0038744728,0.4037209,28.851063829787233,0.11835866261398181,24803.88664650917,0.0,13698
0.0020878678,3039900,0.047619047619047616,19.222466128930936,0.0052673174,0.9523809523809523,0.0020878678,0.37259305,33.595238095238095,0.13438095238095238,24890.43367791176,0.0,13740
0.0031954236,3049905,0.1111111111111111,17.523469209801277,0.005803535,0.8888888888888888,0.0031954236,0.34185877,30.31111111111111,0.12124444444444449,24980.61160683632,0.0,13785
0.0037543385,3059907,0.047619047619047616,17.86034853185351,0.006578395,0.9523809523809523,0.0037543385,0.3228407,31.428571428571427,0.12571428571428575,25069.5039498806,0.0,13827
0.0025266889,3069922,0.1111111111111111,17.411463855786508,0.009417723,0.8888888888888888,0.0025266889,0.3218345,30.8,0.14533333333333334,25142.811418533325,0.0,13872
0.003772928,3079926,0.09090909090909091,17.068399833088638,0.0062167253,0.9090909090909091,0.003772928,0.3458218,30.25,0.12099999999999998,25226.464710235596,0.0,13916
0.0028445746,3089965,0.14893617021276595,16.980270496758486,0.0048438767,0.851063829787234,0.0028445746,0.34883144,29.425531914893618,0.11994068343004513,25310.73471212387,0.0,13963
0.002073242,3099969,0.09090909090909091,16.332831603830666,0.0042159413,0.9090909090909091,0.002073242,0.35609353,28.477272727272727,0.11390909090909095,25399.385826587677,0.0,14007
0.0026186295,3109990,0.06976744186046512,19.180851329224005,0.005661047,0.9302325581395349,0.0026186295,0.35715917,33.46511627906977,0.13499143206854344,25478.68370103836,0.0,14050
0.0043889345,3119753,0.11363636363636363,17.070790272413518,0.0062756822,0.8863636363636364,0.0043889345,0.3205612,30.227272727272727,0.12090909090909091,25557.86934709549,0.0,14094
0.0032012253,3129761,0.09090909090909091,18.160366656189463,0.006831829,0.9090909090909091,0.0032012253,0.34045523,31.136363636363637,0.12900000000000003,25640.88180756569,0.0,14138
0.0035982658,3139761,0.0,20.312430769558325,0.00567556,1.0,0.0035982658,0.3427079,35.55,0.14220000000000002,25722.244848012924,0.0,14178
0.003908211,3149768,0.024390243902439025,20.58645761119753,0.0067528146,0.975609756097561,0.003908211,0.30145392,36.19512195121951,0.14478048780487807,25790.933028697968,0.0,14219
0.0043019224,3159772,0.047619047619047616,20.12959598165607,0.008148964,0.9523809523809523,0.0043019224,0.29298535,35.404761904761905,0.14161904761904764,25867.731096982956,0.0,14261
