meankl,EpisodesSoFar,Ptt,AttNC,AttC,surrgain,entloss,TtR,optimgain,entropy,MtR,Tmt,Tmc,Tbt,TimeElapsed,MpbtN,TimestepsSoFar,MpbtA
0.008586104,10356,79.18939292136155,0.9210526315789473,0.07894736842105263,0.0029656433,0.0,-63.13157894736842,0.0029656433,0.16083688,-35.91343132547343,81.42105263157895,22.57894736842105,333500.63157894736,27518.41852092743,77.51683722610422,1799814,22.483162773895785
0.009113132,10394,79.67991419324161,0.9473684210526315,0.05263157894736842,0.0036412724,0.0,-63.3421052631579,0.0036412724,0.16272865,-35.94914509218849,81.94736842105263,22.05263157894737,335656.4210526316,27623.4156601429,77.29494107200405,1809721,22.705058927995942
0.009587075,10432,79.96835176150319,1.0,0.0,0.0016311768,0.0,-63.78947368421053,0.0016311768,0.14600891,-36.33518145466738,82.23684210526316,21.736842105263158,336842.1052631579,27730.093364715576,77.5145020449503,1819759,22.4854979550497
0.0078055784,10471,80.38903648066824,1.0,0.0,0.004800354,0.0,-65.82051282051282,0.004800354,0.16171208,-37.247103780852264,82.66666666666667,21.28205128205128,338602.6666666667,27831.608994960785,79.60064413898414,1829909,20.39935586101587
0.010652338,10509,80.82161830675928,1.0,0.0,0.0076224,0.0,-64.89473684210526,0.0076224,0.18568616,-36.83349806696324,83.13157894736842,20.81578947368421,340506.94736842107,27935.078196048737,78.01761362288183,1839823,21.98238637711816
0.00960726,10547,79.85091875155062,1.0,0.0,0.0051454348,0.0,-63.86842105263158,0.0051454348,0.19304384,-36.35934570183765,82.13157894736842,21.86842105263158,336410.94736842107,28039.658687353134,77.76499236169475,1849789,22.235007638305238
0.0091382675,10589,79.76866324839024,0.8095238095238095,0.19047619047619047,0.007747797,0.0,-64.69047619047619,0.007747797,0.15669815,-37.74233076405604,82.02380952380952,21.952380952380953,335969.5238095238,28153.34269118309,78.89951591138573,1859939,21.10048408861425
0.009969055,10627,79.26317610258859,0.868421052631579,0.13157894736842105,0.0035956497,0.0,-62.921052631578945,0.0035956497,0.17971773,-35.459793074400224,81.5,22.5,333824.0,28260.015149354935,77.19954939260482,1869861,22.800450607395174
0.008493299,10665,79.47749998313944,0.8947368421052632,0.10526315789473684,0.0024650085,0.0,-63.44736842105263,0.0024650085,0.16797075,-36.182761814962284,81.71052631578948,22.263157894736842,334686.3157894737,28368.288954496384,77.64042940860988,1879735,22.359570591390124
0.009266196,10704,79.96650628553496,0.9743589743589743,0.02564102564102564,0.003941632,0.0,-63.61538461538461,0.003941632,0.17466633,-36.22998837024975,82.25641025641026,21.743589743589745,336922.25641025644,28469.900242328644,77.31767233591239,1889856,22.682327664087637
0.008282738,10743,79.58122187812074,0.9487179487179487,0.05128205128205128,0.006505028,0.0,-63.84615384615385,0.006505028,0.1602856,-37.26867925919617,81.82051282051282,22.153846153846153,335136.8205128205,28578.228640794754,78.00292044477735,1899731,21.997079555222662
0.008346659,10784,80.24666645202204,0.926829268292683,0.07317073170731707,0.0047670715,0.0,-64.65853658536585,0.0047670715,0.16237009,-37.28348008246522,82.53658536585365,21.4390243902439,338069.85365853657,28683.940400123596,78.30511530145357,1909996,21.69488469854643
0.008911013,10822,79.67573428935303,0.9736842105263158,0.02631578947368421,0.0045143706,0.0,-64.10526315789474,0.0045143706,0.15357639,-36.819847253477725,81.92105263157895,22.05263157894737,335548.63157894736,28791.531219482422,78.25922202610964,1919789,21.740777973890346
0.008185976,10861,80.7196559206988,1.0,0.0,0.004235318,0.0,-65.41025641025641,0.004235318,0.16142686,-37.938086264734196,83.0,20.923076923076923,339968.0,28895.686662197113,78.77001024804768,1929703,21.229989751952292
0.009700008,10899,79.50635754933927,0.9473684210526315,0.05263157894736842,0.0037620545,0.0,-62.86842105263158,0.0037620545,0.16810085,-35.3414440784076,81.76315789473684,22.236842105263158,334901.8947368421,28999.258435964584,76.91258436440506,1939946,23.087415635594947
0.008606879,10938,79.86817374269033,0.8974358974358975,0.10256410256410256,0.0036678726,0.0,-63.30769230769231,0.0036678726,0.15942238,-35.914346178745824,82.12820512820512,21.846153846153847,336397.1282051282,29105.253328084946,77.07361336027273,1949937,22.926386639727273
0.008726134,10977,79.93517295583912,0.8717948717948718,0.1282051282051282,0.0036975266,0.0,-63.12820512820513,0.0036975266,0.14636853,-36.47322119424381,82.17948717948718,21.76923076923077,336607.1794871795,29209.187849998474,76.76763509022194,1959972,23.23236490977806
0.010909262,11014,79.74413019597726,1.0,0.0,0.0036190154,0.0,-63.891891891891895,0.0036190154,0.16814265,-36.39287093354813,81.97297297297297,21.972972972972972,335761.2972972973,29313.385863542557,77.91807425549126,1969891,22.08192574450876
0.0112644695,11052,79.3284270121636,0.9210526315789473,0.07894736842105263,0.0016630753,0.0,-63.078947368421055,0.0016630753,0.18040247,-35.47579301601479,81.52631578947368,22.42105263157895,333931.7894736842,29416.039789438248,77.37999144320874,1979819,22.620008556791273
0.008541463,11094,79.39556755858962,0.6190476190476191,0.38095238095238093,0.0058866637,0.0,-63.80952380952381,0.0058866637,0.15450422,-36.867733181289864,81.64285714285714,22.357142857142858,334409.14285714284,29530.400901317596,78.11524952153854,1989867,21.884750478461445
0.008628519,11133,79.53347870913731,0.9230769230769231,0.07692307692307693,0.004015216,0.0,-62.794871794871796,0.004015216,0.15701184,-36.270940802177726,81.76923076923077,22.205128205128204,334926.76923076925,29636.68317437172,76.77409758322192,1999863,23.225902416778087
0.0075660124,11172,79.65595274635322,0.8974358974358975,0.10256410256410256,0.002436096,0.0,-62.35897435897436,0.002436096,0.13996959,-35.78480956096181,81.92307692307692,22.076923076923077,335556.92307692306,29739.285784959793,76.10419373088415,2009949,23.895806269115845
0.009381754,11211,79.63330200547414,0.9743589743589743,0.02564102564102564,0.004456004,0.0,-63.8974358974359,0.004456004,0.14968607,-36.88877728918164,81.8974358974359,22.102564102564102,335451.89743589744,29842.8733253479,77.98714452227111,2019932,22.012855477728905
0.008466606,11251,79.44747700217023,0.825,0.175,0.0037485228,0.0,-64.425,0.0037485228,0.13103755,-36.69017217416534,81.7,22.3,334643.2,29949.09253692627,78.88127411391432,2029977,21.118725886085713
0.00974194,11288,79.57202343723391,0.8918918918918919,0.10810810810810811,0.0033872467,0.0,-63.2972972972973,0.0033872467,0.13688646,-35.418661172019746,81.8108108108108,22.16216216216216,335097.08108108107,30052.98658967018,77.35774087156487,2039769,22.642259128435132
0.007933152,11326,79.99266229834642,0.9736842105263158,0.02631578947368421,0.0038495713,0.0,-63.6578947368421,0.0038495713,0.14144474,-35.95658075380211,82.26315789473684,21.710526315789473,336949.8947368421,30156.331270694733,77.32376709187012,2049796,22.676232908129865
0.012480552,11363,79.6733002385682,1.0,0.0,0.004777287,0.0,-63.189189189189186,0.004777287,0.15512964,-35.25913931819859,81.91891891891892,22.054054054054053,335539.8918918919,30260.424476146698,77.10862127703801,2059813,22.891378722961974
0.008864424,11401,78.79161866397799,0.9473684210526315,0.05263157894736842,0.0027076348,0.0,-62.21052631578947,0.0027076348,0.1551089,-34.84772825148922,80.97368421052632,23.0,331668.2105263158,30364.64625430107,76.78985858596391,2069842,23.210141414036098
0.010563443,11440,79.0128530383574,0.9487179487179487,0.05128205128205128,0.005089229,0.0,-63.02564102564103,0.005089229,0.16941428,-35.83339929015693,81.23076923076923,22.76923076923077,332721.23076923075,30468.134907007217,77.57770209796215,2079974,22.42229790203782
0.008848116,11480,80.1651280767538,0.75,0.25,0.0035898753,0.0,-63.75,0.0035898753,0.14872408,-36.41514646084242,82.45,21.525,337715.2,30577.116634368896,77.26372996753324,2089797,22.73627003246676
0.0082225185,11519,80.10256327927641,0.9487179487179487,0.05128205128205128,0.0043522036,0.0,-63.05128205128205,0.0043522036,0.16728044,-36.30402065385214,82.35897435897436,21.58974358974359,337342.358974359,30680.730648756027,76.5398458842144,2099877,23.460154115785592
0.009723728,11558,79.49038441588712,0.9230769230769231,0.07692307692307693,0.0030545453,0.0,-62.02564102564103,0.0030545453,0.17136763,-35.21290606010052,81.74358974358974,22.256410256410255,334821.74358974356,30784.791748285294,75.84579820907308,2109900,24.15420179092691
0.0061651706,11598,80.58492593058223,0.85,0.15,0.003347345,0.0,-64.9,0.003347345,0.15270977,-37.162960786866634,82.9,21.075,339558.4,30889.25746154785,78.28251633253338,2119865,21.717483667466635
0.009504282,11637,79.56229550582329,0.8717948717948718,0.1282051282051282,0.0038099976,0.0,-63.282051282051285,0.0038099976,0.15417555,-36.05622729053201,81.82051282051282,22.17948717948718,335136.8205128205,30994.41883134842,77.33313798824497,2129913,22.666862011755054
0.009098061,11675,79.49939714825341,0.8947368421052632,0.10526315789473684,0.004440088,0.0,-62.63157894736842,0.004440088,0.14677736,-35.346216961372214,81.71052631578948,22.236842105263158,334686.3157894737,31101.809767007828,76.62571607304835,2139757,23.374283926951655
0.009272872,11715,79.84202285315106,0.975,0.025,0.0048537664,0.0,-64.4,0.0048537664,0.13991533,-36.90680140040477,82.1,21.875,336281.6,31204.557528972626,78.39898397870375,2149876,21.601016021296253
0.00925486,11754,79.88761324393151,0.9743589743589743,0.02564102564102564,0.0056152255,0.0,-64.41025641025641,0.0056152255,0.13434336,-36.40375286989095,82.12820512820512,21.82051282051282,336397.1282051282,31307.973652124405,78.38896600124517,2159998,21.611033998754845
0.00812323,11791,79.7693107929641,1.0,0.0,0.002487722,0.0,-63.810810810810814,0.002487722,0.13741209,-36.45989803182694,82.0,21.945945945945947,335872.0,31411.614051818848,77.80368588948066,2169837,22.196314110519356
0.010295206,11829,79.55688403916902,1.0,0.0,0.0027746935,0.0,-64.55263157894737,0.0027746935,0.1566175,-36.34238113119694,81.8157894736842,22.18421052631579,335117.4736842105,31515.52784705162,78.88373612161021,2179935,21.116263878389795
0.009676219,11866,79.7283156454137,0.972972972972973,0.02702702702702703,0.003560852,0.0,-64.05405405405405,0.003560852,0.16333483,-36.38396301506103,82.0,22.0,335872.0,31621.01744198799,78.08017584195979,2189779,21.91982415804021
0.009500771,11904,79.58059441555893,1.0,0.0,0.002523529,0.0,-62.89473684210526,0.002523529,0.14668736,-35.3577462332846,81.84210526315789,22.157894736842106,335225.2631578947,31724.53936767578,76.83948021085335,2199886,23.16051978914665
0.010312744,11942,79.70345626429449,0.9473684210526315,0.05263157894736842,0.0042235595,0.0,-63.921052631578945,0.0042235595,0.15950222,-36.1555015423928,81.97368421052632,22.026315789473685,335764.2105263158,31827.948170423508,77.97855008408605,2209868,22.021449915913937
0.011099683,11981,80.37264330593283,0.9743589743589743,0.02564102564102564,0.0036595291,0.0,-64.48717948717949,0.0036595291,0.16871917,-36.71900208889508,82.6923076923077,21.307692307692307,338707.6923076923,31930.71896338463,77.9916719542434,2219898,22.008328045756596
0.007245456,12019,79.74170018121306,1.0,0.0,0.0032997269,0.0,-62.81578947368421,0.0032997269,0.18416403,-36.34922663354756,81.94736842105263,21.973684210526315,335656.4210526316,32032.952946662903,76.63692349196576,2229788,23.363076508034247
0.008935878,12060,79.61546503482045,0.8536585365853658,0.14634146341463414,0.0035103997,0.0,-64.46341463414635,0.0035103997,0.15639012,-37.27062683888091,81.8780487804878,22.121951219512194,335372.48780487804,32145.274176359177,78.71842684818951,2239796,21.28157315181051
0.0093975905,12101,80.2355064031637,0.9512195121951219,0.04878048780487805,0.007043469,0.0,-65.1219512195122,0.007043469,0.16049764,-38.09297609186919,82.46341463414635,21.4390243902439,337770.14634146343,32256.033433914185,78.9486713836897,2249913,21.05132861631031
0.008673677,12138,79.4508604395351,1.0,0.0,0.0055610733,0.0,-62.4054054054054,0.0055610733,0.18442681,-35.147097785252654,81.70270270270271,22.2972972972973,334654.2702702703,32358.26940846443,76.34605406342675,2259979,23.653945936573244
0.009962292,12177,80.87190876444302,0.9487179487179487,0.05128205128205128,0.0057473313,0.0,-63.743589743589745,0.0057473313,0.20095934,-36.19442185070017,83.1025641025641,20.743589743589745,340388.10256410256,32463.43919491768,76.66998121858943,2269918,23.330018781410566
0.008400199,12219,80.11555795429206,0.8095238095238095,0.19047619047619047,0.00376577,0.0,-64.21428571428571,0.00376577,0.17761044,-37.97091339816444,82.35714285714286,21.571428571428573,337334.85714285716,32576.707450151443,77.90266084684998,2279825,22.097339153150013
0.008382826,12260,80.05314535032275,0.8292682926829268,0.17073170731707318,0.0046024537,0.0,-64.5609756097561,0.0046024537,0.15303786,-37.16814590177957,82.26829268292683,21.634146341463413,336970.9268292683,32686.36767888069,78.42733074095128,2289839,21.572669259048737
0.011024619,12297,79.79835955254939,0.9459459459459459,0.05405405405405406,0.006006266,0.0,-63.729729729729726,0.006006266,0.1856408,-36.04426350168416,82.05405405405405,21.91891891891892,336093.4054054054,32792.061856508255,77.59368893415187,2299720,22.40631106584814
0.008613812,12336,79.79866201584184,0.8461538461538461,0.15384615384615385,0.003946451,0.0,-63.94871794871795,0.003946451,0.18408242,-35.98026092286274,82.07692307692308,21.923076923076923,336187.07692307694,32899.71233224869,77.85818301630628,2309782,22.141816983693708
0.010872142,12375,80.00606862040381,1.0,0.0,0.003997463,0.0,-63.666666666666664,0.003997463,0.18719627,-36.4453975121692,82.25641025641026,21.692307692307693,336922.25641025644,33001.29591178894,77.35794331538482,2319797,22.64205668461516
0.009276906,12415,79.81737357236175,0.9,0.1,0.004306424,0.0,-63.95,0.004306424,0.18401028,-36.47962407337407,82.075,21.9,336179.2,33106.94092822075,77.87367963409267,2329792,22.126320365907326
0.008651086,12455,80.19502341276878,0.925,0.075,0.0049945414,0.0,-63.575,0.0049945414,0.17288941,-37.21975534960566,82.5,21.5,337920.0,33213.623069524765,77.03537484761769,2339778,22.964625152382332
0.008564648,12495,79.16170257887919,0.75,0.25,0.0025568404,0.0,-63.675,0.0025568404,0.1717369,-36.480774606559244,81.35,22.6,333209.6,33319.587260723114,78.25070268931677,2349866,21.749297310683247
0.007589812,12533,79.65430938670582,0.8157894736842105,0.18421052631578946,0.0030174637,0.0,-62.921052631578945,0.0030174637,0.20298027,-35.65132273275401,81.92105263157895,22.07894736842105,335548.63157894736,33422.94549417496,76.82659852223213,2359828,23.173401477767882
0.008573937,12574,79.3883101633362,0.6585365853658537,0.34146341463414637,0.0039503844,0.0,-63.31707317073171,0.0039503844,0.16731682,-36.259970245947805,81.63414634146342,22.365853658536587,334373.46341463417,33534.41287612915,77.54097185446105,2369819,22.459028145538944
0.009835551,12614,80.57374342430303,0.9,0.1,0.0072819837,0.0,-63.95,0.0072819837,0.18665038,-36.575736753206556,82.825,21.075,339251.2,33637.48284935951,77.19187455204101,2379847,22.808125447958975
0.009329107,12654,79.96099453954012,0.925,0.075,0.0043963348,0.0,-63.85,0.0043963348,0.18488166,-36.14522214721425,82.25,21.75,336896.0,33742.90069770813,77.63344035899031,2389923,22.366559641009687
0.008791442,12695,79.83857200622249,0.8536585365853658,0.14634146341463414,0.0033381882,0.0,-64.17073170731707,0.0033381882,0.16114682,-37.73402796456121,82.09756097560975,21.878048780487806,336271.60975609755,33852.67709803581,78.14655262292388,2399847,21.85344737707613
0.010294939,12733,79.28431404793828,0.9210526315789473,0.07894736842105263,0.003676439,0.0,-63.026315789473685,0.003676439,0.18015096,-35.79072535281432,81.5,22.473684210526315,333824.0,33956.3573114872,77.35318498135602,2409805,22.646815018643974
0.008993494,12776,80.24370006340429,0.6511627906976745,0.3488372093023256,0.006824914,0.0,-63.86046511627907,0.006824914,0.15945527,-36.60041961785775,82.53488372093024,21.441860465116278,338062.88372093026,34069.047766685486,77.38517138288664,2419942,22.614828617113368
0.008803104,12815,80.13059423991655,0.9743589743589743,0.02564102564102564,0.0032301971,0.0,-64.23076923076923,0.0032301971,0.15708384,-36.255819014644,82.41025641025641,21.564102564102566,337552.41025641025,34172.03164982796,77.92824857172407,2429924,22.071751428275928
0.008382272,12853,79.72020244416738,0.9736842105263158,0.02631578947368421,0.0034905518,0.0,-63.63157894736842,0.0034905518,0.15551782,-36.803644478733425,81.94736842105263,22.0,335656.4210526316,34280.17029619217,77.65313541113599,2439745,22.346864588864
0.009952552,12892,79.55689396178096,0.9743589743589743,0.02564102564102564,0.006690697,0.0,-64.53846153846153,0.006690697,0.1731143,-36.66122000280802,81.7948717948718,22.17948717948718,335031.7948717949,34386.31979203224,78.89031291126518,2449921,21.109687088734837
0.009211641,12929,79.32182829036996,0.9459459459459459,0.05405405405405406,0.0043086577,0.0,-62.7027027027027,0.0043086577,0.16313249,-35.018290711789476,81.54054054054055,22.43243243243243,333990.0540540541,34492.55380773544,76.90641207004147,2459788,23.09358792995853
0.008741752,12967,79.84557774334138,0.9736842105263158,0.02631578947368421,0.0037570861,0.0,-63.94736842105263,0.0037570861,0.17724407,-36.39426556411364,82.10526315789474,21.86842105263158,336303.15789473685,34594.29742050171,77.8527491461142,2469762,22.147250853885787
0.008699566,13011,79.60039261648157,0.7954545454545454,0.20454545454545456,0.0047616335,0.0,-65.63636363636364,0.0047616335,0.15381122,-39.390198207564204,81.86363636363636,22.136363636363637,335313.45454545453,34708.24722290039,80.11898478227766,2479963,19.881015217722332
0.009477546,13048,79.55359261297849,1.0,0.0,0.0045125466,0.0,-63.24324324324324,0.0045125466,0.18777347,-35.49590766552974,81.8108108108108,22.18918918918919,335097.08108108107,34810.914543151855,77.2778402162125,2489773,22.722159783787504
0.009086052,13093,80.13794209564654,0.8,0.2,0.0062926756,0.0,-66.06666666666666,0.0062926756,0.15402812,-39.52854957594526,82.42222222222222,21.555555555555557,337601.4222222222,34933.28777718544,80.12309111487976,2499979,19.87690888512024
0.0073447153,13131,80.14089177595292,1.0,0.0,0.002192173,0.0,-63.526315789473685,0.002192173,0.16645443,-35.70767749697573,82.42105263157895,21.55263157894737,337596.63157894736,35036.81295490265,77.06858463623766,2509965,22.93141536376234
0.008711972,13168,79.54369421152406,1.0,0.0,0.0040415316,0.0,-63.83783783783784,0.0040415316,0.16106951,-35.910658620598284,81.75675675675676,22.18918918918919,334875.6756756757,35140.825642585754,78.06721794681383,2519969,21.932782053186145
0.010468782,13206,80.06698695022281,1.0,0.0,0.0042976593,0.0,-64.26315789473684,0.0042976593,0.17991163,-36.184312277871875,82.34210526315789,21.63157894736842,337273.2631578947,35244.257333278656,78.02033568227212,2529940,21.979664317727877
0.009575448,13243,79.69125689872156,1.0,0.0,0.004819926,0.0,-63.513513513513516,0.004819926,0.17247732,-35.93252888817457,81.89189189189189,22.027027027027028,335429.1891891892,35347.58405184746,77.55756828913604,2539720,22.44243171086397
0.008532948,13283,79.57688721670195,0.925,0.075,0.0061198897,0.0,-65.7,0.0061198897,0.15157665,-37.86169456740062,81.775,22.15,334950.4,35455.70144081116,80.30607286294685,2549812,19.69392713705315
0.009151299,13321,80.1844007214993,1.0,0.0,0.0025162918,0.0,-65.15789473684211,0.0025162918,0.17351294,-36.75540485486022,82.44736842105263,21.5,337704.4210526316,35557.74447131157,79.02935606923738,2559925,20.970643930762634
0.009551077,13359,80.23977303710492,0.9736842105263158,0.02631578947368421,0.0024750351,0.0,-64.94736842105263,0.0024750351,0.1654382,-37.201128975142275,82.52631578947368,21.44736842105263,338027.7894736842,35664.689713954926,78.69857086532622,2569781,21.301429134673764
0.008983513,13397,79.86204634773155,0.8947368421052632,0.10526315789473684,0.0035941426,0.0,-63.55263157894737,0.0035941426,0.14395584,-35.584648021668684,82.07894736842105,21.842105263157894,336195.36842105264,35768.07201099396,77.4189809203516,2579823,22.58101907964841
0.008669646,13435,80.08712980260039,0.9736842105263158,0.02631578947368421,0.00353304,0.0,-63.921052631578945,0.00353304,0.15013812,-35.76736931586817,82.34210526315789,21.605263157894736,337273.2631578947,35874.887254953384,77.61900250878759,2589993,22.380997491212405
0.0094823595,13472,79.14774760040476,0.972972972972973,0.02702702702702703,0.004526149,0.0,-63.972972972972975,0.004526149,0.16163331,-35.918896390144795,81.37837837837837,22.62162162162162,333325.8378378378,35983.004784822464,78.61192304093235,2599856,21.388076959067646
0.0080689015,13509,79.42505757043125,0.972972972972973,0.02702702702702703,0.0016860764,0.0,-63.945945945945944,0.0016860764,0.16589114,-36.102728783525826,81.67567567567568,22.324324324324323,334543.5675675676,36087.54944896698,78.26230796676829,2609880,21.73769203323174
0.010310146,13546,79.6025049368365,1.0,0.0,0.0072614863,0.0,-64.67567567567568,0.0072614863,0.17657562,-36.58173375775581,81.86486486486487,22.135135135135137,335318.4864864865,36192.05420446396,79.02567313580853,2619760,20.97432686419148
0.009253241,13583,79.15971916399785,1.0,0.0,0.004428291,0.0,-63.08108108108108,0.004428291,0.1771018,-35.229214208054216,81.32432432432432,22.594594594594593,333104.4324324324,36296.5145611763,77.53393627354102,2629909,22.466063726458994
0.010493685,13621,79.93977853824258,1.0,0.0,0.0047414443,0.0,-64.92105263157895,0.0047414443,0.19222508,-36.34436028208758,82.1842105263158,21.763157894736842,336626.5263157895,36398.834223508835,79.01507363866475,2639933,20.984926361335273
0.009691274,13660,79.7946920529123,0.8974358974358975,0.10256410256410256,0.004467822,0.0,-63.717948717948715,0.004467822,0.16820055,-36.40225335707965,82.05128205128206,21.923076923076923,336082.0512820513,36509.599690675735,77.68080668903661,2649819,22.31919331096338
0.008615167,13699,79.41915020119315,1.0,0.0,0.0042419326,0.0,-63.282051282051285,0.0042419326,0.1621677,-36.43845654065142,81.66666666666667,22.333333333333332,334506.6666666667,36615.624109983444,77.49641006010916,2659957,22.50358993989084
0.009615512,13738,80.14956654453138,0.9230769230769231,0.07692307692307693,0.0051082834,0.0,-64.46153846153847,0.0051082834,0.17137851,-36.660992060793546,82.41025641025641,21.53846153846154,337552.41025641025,36720.5634098053,78.20033094935438,2669996,21.79966905064563
0.008132863,13779,79.96677315595518,0.8780487804878049,0.12195121951219512,0.005052661,0.0,-64.92682926829268,0.005052661,0.16210134,-38.51769199701159,82.1951219512195,21.73170731707317,336671.2195121951,36832.64571285248,78.92023232254857,2679765,21.079767677451425
0.008598161,13818,79.31791043310109,0.9487179487179487,0.05128205128205128,0.0047332374,0.0,-62.794871794871796,0.0047332374,0.16768931,-36.41841794909197,81.53846153846153,22.435897435897434,333981.53846153844,36939.51241660118,76.97591928757048,2689896,23.02408071242955
0.009324806,13857,79.22291943503683,0.9230769230769231,0.07692307692307693,0.0051494814,0.0,-64.17948717948718,0.0051494814,0.16475901,-36.72250851279024,81.43589743589743,22.53846153846154,333561.4358974359,37044.74299955368,78.74979478494973,2699847,21.25020521505025
0.009403245,13895,79.50286561366484,0.9736842105263158,0.02631578947368421,0.005771592,0.0,-62.71052631578947,0.005771592,0.1882873,-36.03820135392755,81.73684210526316,22.236842105263158,334794.1052631579,37147.89214205742,76.69534853830726,2709894,23.304651461692753
0.009029597,13938,79.66184705656696,0.6976744186046512,0.3023255813953488,0.007850055,0.0,-64.51162790697674,0.007850055,0.16373299,-37.590341647126934,81.93023255813954,22.069767441860463,335586.23255813954,37263.23919248581,78.73577260382666,2719919,21.264227396173336
0.008487565,13975,79.09817080495152,0.972972972972973,0.02702702702702703,0.0038041153,0.0,-61.351351351351354,0.0038041153,0.17095704,-34.46955648466189,81.32432432432432,22.675675675675677,333104.4324324324,37366.39736413956,75.41303018856892,2729840,24.586969811431107
0.009179804,14013,79.26355727494396,1.0,0.0,0.0021507628,0.0,-63.73684210526316,0.0021507628,0.1716662,-36.62650901612004,81.5,22.5,333824.0,37470.17243671417,78.20878051415802,2739844,21.79121948584198
0.010553821,14051,79.30996765416607,0.9736842105263158,0.02631578947368421,0.004504795,0.0,-62.68421052631579,0.004504795,0.186147,-35.26133911281812,81.55263157894737,22.44736842105263,334039.5789473684,37574.940572977066,76.8368105666622,2749943,23.163189433337813
0.008885737,14089,79.28817067493355,0.9736842105263158,0.02631578947368421,0.0038707,0.0,-62.8421052631579,0.0038707,0.18892205,-35.81649255152471,81.52631578947368,22.473684210526315,333931.7894736842,37679.97231912613,77.06474344698643,2759934,22.935256553013577
0.008875219,14141,81.086852361055,0.5961538461538461,0.40384615384615385,0.006334192,0.0,-69.57692307692308,0.006334192,0.16304968,-43.76759461038508,83.36538461538461,20.51923076923077,341464.6153846154,37817.21805715561,83.3615187323692,2769865,16.63848126763077
0.0089278715,14181,79.95284093905441,0.875,0.125,0.0034203797,0.0,-65.0,0.0034203797,0.16159678,-37.20751477943183,82.2,21.75,336691.2,37925.95257115364,79.05386520703111,2779760,20.946134792968873
0.009237996,14221,79.39952064097555,0.95,0.05,0.0061993957,0.0,-65.1,0.0061993957,0.16022299,-37.23461099810783,81.625,22.35,334336.0,38031.14697742462,79.72979243984234,2789971,20.27020756015768
0.011469138,14258,79.14911298488228,1.0,0.0,0.0042020506,0.0,-63.21621621621622,0.0042020506,0.18554866,-35.16171154451001,81.37837837837837,22.62162162162162,333325.8378378378,38134.547731399536,77.67988063528591,2799965,22.320119364714074
0.008653892,14297,80.65833006570818,1.0,0.0,0.0030202544,0.0,-64.17948717948718,0.0030202544,0.16055599,-37.21962258599368,83.0,21.0,339968.0,38237.5387172699,77.31527988578344,2809976,22.684720114216553
0.00715473,14335,80.2628552368743,0.9473684210526315,0.05263157894736842,0.0026684022,0.0,-64.28947368421052,0.0026684022,0.19949181,-36.4593826465966,82.55263157894737,21.42105263157895,338135.5789473684,38340.34003138542,77.86076173837954,2819835,22.13923826162046
0.009473941,14374,80.20038492878267,0.8974358974358975,0.10256410256410256,0.0038694518,0.0,-63.333333333333336,0.0038694518,0.17516127,-36.033607224669645,82.48717948717949,21.487179487179485,337867.4871794872,38446.33049106598,76.76466240530041,2829972,23.23533759469957
0.009248293,14412,80.08544575688087,0.868421052631579,0.13157894736842105,0.0029074403,0.0,-64.6842105263158,0.0029074403,0.19077107,-36.22504042751532,82.34210526315789,21.605263157894736,337273.2631578947,38553.91914105415,78.50155967115265,2839906,21.49844032884735
0.008618458,14451,79.77146474275116,0.9487179487179487,0.05128205128205128,0.0030784241,0.0,-64.15384615384616,0.0030784241,0.16945347,-36.801036800246195,82.02564102564102,21.94871794871795,335977.0256410256,38658.919199466705,78.21889406048652,2849960,21.78110593951349
0.010861897,14490,79.49160697993169,0.8717948717948718,0.1282051282051282,0.0053869993,0.0,-64.05128205128206,0.0053869993,0.19817774,-36.40327838687632,81.74358974358974,22.256410256410255,334821.74358974356,38766.1744556427,78.34625851607004,2859994,21.65374148392994
0.008641835,14529,79.08333888594008,0.8461538461538461,0.15384615384615385,0.0057652504,0.0,-64.48717948717949,0.0057652504,0.16760278,-36.7281209135696,81.3076923076923,22.692307692307693,333036.3076923077,38877.9624171257,79.25746749827242,2869748,20.742532501727577
0.01039649,14566,79.5227241858188,0.972972972972973,0.02702702702702703,0.0052899965,0.0,-63.75675675675676,0.0052899965,0.18423758,-36.2006400633659,81.75675675675676,22.216216216216218,334875.6756756757,38984.4097507,77.92992899532018,2879717,22.070071004679807
0.008757113,14607,80.4921815571127,0.8048780487804879,0.1951219512195122,0.0045013777,0.0,-65.1951219512195,0.0045013777,0.15303946,-38.11754580711214,82.78048780487805,21.170731707317074,339068.8780487805,39094.18766999245,78.72857651339284,2889756,21.27142348660716
0.009190933,14646,79.82012463163811,0.9230769230769231,0.07692307692307693,0.0039515505,0.0,-63.92307692307692,0.0039515505,0.15919538,-36.24516383027688,82.07692307692308,21.897435897435898,336187.07692307694,39197.832265138626,77.87978217748471,2899982,22.12021782251525
0.009846235,14683,78.91408832160248,0.972972972972973,0.02702702702702703,0.006806444,0.0,-64.35135135135135,0.006806444,0.1681258,-35.57506973198237,81.08108108108108,22.864864864864863,332108.1081081081,39304.46357965469,79.32251554676425,2909956,20.677484453235756
0.0078085633,14721,80.11640267420744,0.9210526315789473,0.07894736842105263,0.002159201,0.0,-64.89473684210526,0.002159201,0.14404596,-36.66241749253865,82.39473684210526,21.57894736842105,337488.84210526315,39410.07849431038,78.73908660383162,2919781,21.260913396168387
