surrgain,TimestepsSoFar,optimgain,meankl,EpisodesSoFar,entloss,MtR,AttNC,TtR,TimeElapsed,Fce,entropy,AttC
0.0009648974,2239839,0.0009648974,0.0023700732,10363,0.0,14.312807075042688,1.7333333333333334,75.26666666666667,11769.333112001419,0.11040423280423281,1.3092161,1.2666666666666666
0.00045986354,2249919,0.00045986354,0.013064023,10405,0.0,15.243095108797135,1.9761904761904763,79.85714285714286,11824.088302612305,0.1133096312670781,1.3110763,1.0238095238095237
0.0016563771,2259784,0.0016563771,0.0051047923,10453,0.0,15.11621960765096,1.5208333333333333,77.375,11874.798073291779,0.13547106908270168,1.3153464,1.4791666666666667
0.0012430501,2269969,0.0012430501,0.0043174787,10500,0.0,15.023537449250881,1.5957446808510638,78.51063829787235,11923.096881866455,0.1133294175120849,1.3178836,1.4042553191489362
0.001216094,2279934,0.001216094,0.0016656955,10548,0.0,14.866915651806343,1.375,77.9375,11973.602403402328,0.1475280081729661,1.3277091,1.625
0.0007355784,2289983,0.0007355784,0.0038457944,10595,0.0,13.489539372723879,1.6808510638297873,71.04255319148936,12024.203471422195,0.10156028368794329,1.3034642,1.3191489361702127
0.001260315,2299788,0.001260315,0.010516887,10637,0.0,15.42939538537016,1.880952380952381,81.5,12077.024166822433,0.11079065588499552,1.295167,1.119047619047619
0.0009648946,2309791,0.0009648946,0.0032921105,10678,0.0,16.122109176475103,1.7804878048780488,85.39024390243902,12127.890659570694,0.12188617886178867,1.2863894,1.2195121951219512
0.0016005107,2319795,0.0016005107,0.007824226,10720,0.0,15.047367345280783,1.9047619047619047,78.92857142857143,12181.035708904266,0.10523809523809526,1.2887352,1.0952380952380953
0.001145637,2329971,0.001145637,0.002623935,10768,0.0,15.072816394438968,1.5625,79.75,12232.37293100357,0.11343078142892503,1.2831635,1.4375
0.001041825,2339905,0.001041825,0.002079281,10817,0.0,14.516452772274395,1.5918367346938775,75.0,12282.600514411926,0.13347113420937734,1.2904174,1.4081632653061225
0.00095013186,2349922,0.00095013186,0.0060642343,10860,0.0,16.477374821113248,1.697674418604651,86.72093023255815,12332.14746761322,0.12060981912144704,1.2784942,1.302325581395349
0.00095864665,2359982,0.00095864665,0.0025622237,10904,0.0,15.068767025042312,1.7272727272727273,79.43181818181819,12383.878135681152,0.12268919968919971,1.2625607,1.2727272727272727
0.001617337,2369900,0.001617337,0.0054175216,10951,0.0,14.728885761894945,1.553191489361702,76.65957446808511,12434.083797454834,0.10801177023797405,1.2534213,1.446808510638298
0.0005894595,2379941,0.0005894595,0.00054122886,10996,0.0,14.525381386728986,1.6888888888888889,75.86666666666666,12483.305350780487,0.12522751322751327,1.252927,1.3111111111111111
0.0009904053,2389997,0.0009904053,0.001477007,11040,0.0,14.430472773673607,1.9090909090909092,76.5,12535.073156833649,0.10357059961315283,1.2441279,1.0909090909090908
0.0032878967,2399752,0.0032878967,0.0062602567,11080,0.0,16.60005524036695,1.7,87.375,12584.14357161522,0.11650000000000002,1.2306594,1.3
0.0008862793,2409761,0.0008862793,0.0036857408,11121,0.0,14.28723578350373,2.048780487804878,75.21951219512195,12635.752245664597,0.10029268292682933,1.286917,0.9512195121951219
