MpbtA,Ptt,MtR,TtR,MpbtN,Tmc,TimeElapsed,surrgain,AttC,TimestepsSoFar,Tbt,entloss,Tmt,entropy,optimgain,AttNC,EpisodesSoFar,meankl
68.99070527036734,58.995403406490965,-12.550257889286183,-188.25396825396825,31.009294729632668,44.492063492063494,22086.33305478096,0.0030228186,8.53968253968254,1119952,248035.55555555556,0.0,60.55555555555556,0.38488397,0.0030228186,1.4603174603174602,8458,0.0041876277
67.26174715879068,58.66064385619569,-12.818462570573532,-198.0,32.738252841209345,44.83076923076923,22275.408828020096,0.0031660658,9.215384615384615,1129975,246516.1846153846,0.0,60.184615384615384,0.35588068,0.0031660658,0.7846153846153846,8523,0.004169611
70.97563561614628,59.58399607617219,-12.479200017176803,-178.38709677419354,29.024364383853715,43.854838709677416,22430.026918888092,0.0031652772,8.0,1139904,250516.64516129033,0.0,61.16129032258065,0.3486519,0.0031652772,2.0,8585,0.0038325933
69.17400665450354,57.430180752739595,-12.344170542805598,-181.1290322580645,30.825993345496464,46.145161290322584,22601.78707051277,0.0031417322,7.838709677419355,1149923,241201.5483870968,0.0,58.88709677419355,0.32835805,0.0031417322,2.161290322580645,8647,0.0038987668
70.19009438957707,58.60269071600928,-12.561785945373988,-179.3548387096774,29.80990561042292,44.903225806451616,22756.537188768387,0.0029465368,8.048387096774194,1159898,246288.51612903227,0.0,60.12903225806452,0.33719203,0.0029465368,1.9516129032258065,8709,0.0033314025
68.87846798309417,58.96609052497219,-12.801907011764053,-188.68852459016392,31.121532016905846,44.50819672131148,22927.90442752838,0.0034098986,7.786885245901639,1169891,247841.5737704918,0.0,60.50819672131148,0.32516384,0.0034098986,2.2131147540983607,8770,0.0038183301
72.83971705654152,57.01590145873124,-11.261849164514121,-159.18032786885246,27.160282943458498,46.60655737704918,23083.789420604706,0.0027130079,7.426229508196721,1179913,239515.2786885246,0.0,58.47540983606557,0.32927608,0.0027130079,2.5737704918032787,8831,0.0034330816
69.59117079909966,59.55556080238466,-12.76081989378812,-185.6451612903226,30.408829200900325,43.87096774193548,23261.02378964424,0.002967245,7.387096774193548,1189898,250318.4516129032,0.0,61.11290322580645,0.31735268,0.002967245,2.6129032258064515,8893,0.0036004526
72.22149988136424,58.71071076891204,-11.487938416404168,-168.0327868852459,27.778500118635737,44.78688524590164,23411.22851705551,0.0029506385,7.147540983606557,1199981,246767.2131147541,0.0,60.24590163934426,0.31419626,0.0029506385,2.8524590163934427,8954,0.003159676
70.60376843185506,58.510115738107636,-12.064829837454067,-176.16666666666666,29.396231568144955,44.983333333333334,23582.796712636948,0.003172805,7.416666666666667,1209872,245828.26666666666,0.0,60.016666666666666,0.33611387,0.003172805,2.5833333333333335,9014,0.0039045566
70.75670949433524,58.4808572438885,-12.088275320786057,-176.0655737704918,29.243290505664763,45.01639344262295,23740.3290476799,0.0032513172,8.098360655737705,1219837,245692.8524590164,0.0,59.98360655737705,0.33870196,0.0032513172,1.901639344262295,9075,0.0035170857
66.69137888850933,59.13355354978672,-13.172942671061344,-202.62295081967213,33.30862111149067,44.32786885245902,23915.994394302368,0.00304761,8.098360655737705,1229996,248580.19672131148,0.0,60.68852459016394,0.32322988,0.00304761,1.901639344262295,9136,0.003553822
66.3463539065847,60.06071282751873,-13.638310631552534,-209.18032786885246,33.653646093415304,43.34426229508197,24075.558715820312,0.003650036,7.901639344262295,1239943,252609.04918032786,0.0,61.67213114754098,0.32376438,0.003650036,2.098360655737705,9197,0.004363715
68.53018026355888,57.753855620373635,-12.582596442187164,-186.83333333333334,31.469819736441103,45.8,24254.657284975052,0.00244279,7.75,1249864,242619.73333333334,0.0,59.233333333333334,0.32130516,0.00244279,2.25,9257,0.0032657622
70.34311739927226,58.17389094445006,-11.931884792611683,-177.58064516129033,29.656882600727734,45.354838709677416,24415.99653983116,0.003284915,7.838709677419355,1259915,244438.70967741936,0.0,59.67741935483871,0.3342567,0.003284915,2.161290322580645,9319,0.0043390505
68.98491854810699,58.481920299363885,-12.816281325602029,-187.25806451612902,31.01508145189301,45.016129032258064,24607.25860309601,0.00334627,7.661290322580645,1269997,245693.93548387097,0.0,59.983870967741936,0.34412983,0.00334627,2.338709677419355,9381,0.0038061724
69.54665346320961,58.77941735038784,-12.520030266254725,-183.60655737704917,30.453346536790377,44.721311475409834,24761.79839015007,0.003665775,7.622950819672131,1279887,247102.95081967214,0.0,60.32786885245902,0.3626882,0.003665775,2.377049180327869,9442,0.004124478
68.37124078366574,59.63017721622817,-12.982546429194342,-194.0983606557377,31.628759216334245,43.81967213114754,24931.050454378128,0.002854294,7.344262295081967,1289976,250796.0655737705,0.0,61.22950819672131,0.36788243,0.002854294,2.6557377049180326,9503,0.0031532922
68.00191677926587,57.90699734007616,-12.728125233131573,-190.98360655737704,31.998083220734106,45.63934426229508,25092.32265472412,0.002809624,8.032786885245901,1299917,243275.54098360657,0.0,59.39344262295082,0.3564521,0.002809624,1.9672131147540983,9564,0.0033341395
70.63324972803429,59.10557697299324,-12.110945872490227,-178.19672131147541,29.366750271965724,44.36065573770492,25287.971194028854,0.0031985992,7.508196721311475,1309955,248445.90163934426,0.0,60.65573770491803,0.34640622,0.0031985992,2.4918032786885247,9625,0.003965702
69.79985519402663,58.132863946400136,-12.136181934773997,-179.66666666666666,30.200144805973334,45.38333333333333,25448.408108472824,0.002653118,6.933333333333334,1319986,244189.86666666667,0.0,59.61666666666667,0.33659446,0.002653118,3.066666666666667,9685,0.0033433088
71.98010807219308,58.41499863668426,-11.662554359943906,-168.0,28.019891927806935,45.1,25630.07781100273,0.002744877,6.733333333333333,1329872,245486.93333333332,0.0,59.93333333333333,0.3335344,0.002744877,3.2666666666666666,9745,0.0030605944
68.20463069408278,58.6982888137009,-13.17852175982124,-192.83333333333334,31.795369305917212,44.8,25785.833976507187,0.002939912,6.8,1339900,246715.73333333334,0.0,60.233333333333334,0.35540032,0.002939912,3.2,9805,0.004002982
69.90524040663563,58.26178980904988,-12.055098019285198,-180.67796610169492,30.094759593364376,45.25423728813559,25966.44198203087,0.0026970154,7.830508474576271,1349906,244788.06779661018,0.0,59.76271186440678,0.35095903,0.0026970154,2.169491525423729,9864,0.004312327
69.72745799927074,58.896125424881006,-12.134974670415085,-183.38983050847457,30.27254200072925,44.57627118644068,26125.194754362106,0.002790882,7.322033898305085,1359849,247495.59322033898,0.0,60.42372881355932,0.34316275,0.002790882,2.6779661016949152,9923,0.0029715842
70.05288072086854,59.25685176415088,-12.211817747420739,-182.3728813559322,29.94711927913146,44.186440677966104,26308.76221895218,0.0035445862,7.4576271186440675,1369845,249022.91525423728,0.0,60.79661016949152,0.34836265,0.0035445862,2.542372881355932,9982,0.003851977
65.45070878452394,60.037322024625496,-13.84817707850249,-213.89830508474577,34.54929121547608,43.355932203389834,26462.557779312134,0.0028669396,7.6440677966101696,1379902,252424.6779661017,0.0,61.6271186440678,0.35344735,0.0028669396,2.3559322033898304,10041,0.0037046063
68.77865416449039,59.338311566908956,-12.687135665217003,-190.65573770491804,31.221345835509577,44.09836065573771,26627.955453634262,0.003291856,7.704918032786885,1389996,249385.96721311475,0.0,60.885245901639344,0.33744475,0.003291856,2.2950819672131146,10102,0.0038182347
69.83228502000003,59.2358852309785,-12.530171600207824,-185.24590163934425,30.167714979999964,44.22950819672131,26784.127329349518,0.0029624212,7.918032786885246,1399964,249050.22950819673,0.0,60.80327868852459,0.35641465,0.0029624212,2.081967213114754,10163,0.0036345932
67.20912165353356,59.286448093896674,-13.463057415017435,-201.4516129032258,32.79087834646644,44.16129032258065,26963.276797771454,0.0032304986,7.983870967741935,1409851,249195.35483870967,0.0,60.83870967741935,0.34236133,0.0032304986,2.0161290322580645,10225,0.0037383093
69.38428294063725,58.73038857315196,-12.441393949756513,-185.16129032258064,30.61571705936276,44.75806451612903,27122.898591041565,0.0029618554,7.67741935483871,1419975,246817.03225806452,0.0,60.25806451612903,0.33433312,0.0029618554,2.3225806451612905,10287,0.0034190465
70.4398547943812,58.16631040470285,-12.160991057634513,-178.2258064516129,29.560145205618802,45.354838709677416,27288.83083343506,0.0035671063,7.338709677419355,1430000,244372.64516129033,0.0,59.66129032258065,0.32635853,0.0035671063,2.661290322580645,10349,0.0038766426
70.0151048887574,57.431891190936,-12.23711183030921,-178.16666666666666,29.984895111242604,46.15,27448.51309943199,0.0036510706,7.35,1439913,241254.4,0.0,58.9,0.31895047,0.0036510706,2.65,10409,0.0046121264
70.97834350537839,57.68135635249325,-12.025992894097408,-171.63934426229508,29.021656494621613,45.868852459016395,27623.489549160004,0.003172307,6.639344262295082,1449888,242268.32786885247,0.0,59.14754098360656,0.31113696,0.003172307,3.360655737704918,10470,0.0038197779
73.55798618492965,57.67714937906725,-11.230943758425921,-157.33333333333334,26.44201381507036,45.9,27785.03880739212,0.002955574,6.5,1459855,242346.66666666666,0.0,59.166666666666664,0.31835395,0.002955574,3.5,10530,0.003454884
70.44786554198862,57.46848614641706,-12.154902615850684,-174.6031746031746,29.552134458011352,46.095238095238095,27951.1754693985,0.0035062865,7.587301587301587,1469938,241338.92063492062,0.0,58.92063492063492,0.31971958,0.0035062865,2.4126984126984126,10593,0.0040877126
70.5546207909077,57.248008698526796,-11.97508734469722,-172.78688524590163,29.445379209092327,46.36065573770492,28116.78963637352,0.0034421238,6.819672131147541,1479890,240522.49180327868,0.0,58.721311475409834,0.3248645,0.0034421238,3.180327868852459,10654,0.0036542327
70.95393266093421,56.77863979224034,-11.986116550237776,-169.51612903225808,29.0460673390658,46.854838709677416,28288.66937327385,0.0029363525,6.612903225806452,1489913,238492.90322580645,0.0,58.225806451612904,0.31209138,0.0029363525,3.3870967741935485,10716,0.004606446
70.96221694031028,57.376408957679566,-12.141621809984022,-170.80645161290323,29.037783059689712,46.20967741935484,28451.227439641953,0.0032399104,7.145161290322581,1499915,241003.35483870967,0.0,58.83870967741935,0.32904235,0.0032399104,2.8548387096774195,10778,0.004518379
70.83931240599243,58.232866193834276,-12.11035612806691,-174.6031746031746,29.160687594007538,45.285714285714285,28615.402587413788,0.0036676722,7.174603174603175,1509986,244654.73015873015,0.0,59.73015873015873,0.32883626,0.0036676722,2.8253968253968256,10841,0.0042301933
71.80548976176588,56.6694457491975,-11.395065509264763,-164.16666666666666,28.194510238234113,46.96666666666667,28786.368089675903,0.0035966497,6.616666666666666,1519898,237977.6,0.0,58.1,0.32263792,0.0035966497,3.3833333333333333,10901,0.0034202584
72.2933138986506,57.651620064499475,-11.646152516922948,-164.0983606557377,27.706686101349437,45.91803278688525,28950.04931616783,0.0029867664,6.262295081967213,1529990,242201.18032786885,0.0,59.131147540983605,0.31816587,0.0029867664,3.737704918032787,10962,0.003720756
71.8569673384058,58.27224544482335,-12.02236096317473,-168.36065573770492,28.14303266159418,45.24590163934426,29123.49614548683,0.002749336,6.295081967213115,1539961,244819.9344262295,0.0,59.77049180327869,0.33734277,0.002749336,3.7049180327868854,11023,0.0032979443
72.29599875856117,57.651524421044265,-11.382014052619759,-164.4262295081967,27.704001241438824,45.90163934426229,29286.538642168045,0.002626769,6.180327868852459,1549878,242134.03278688525,0.0,59.114754098360656,0.3392955,0.002626769,3.819672131147541,11084,0.002766415
71.98356656556481,57.80809066275536,-11.747853576362438,-167.25806451612902,28.016433434435168,45.75806451612903,29456.500599384308,0.0035146973,7.080645161290323,1559907,242919.2258064516,0.0,59.306451612903224,0.36474922,0.0035146973,2.9193548387096775,11146,0.0040346854
71.1752372395567,58.57168422468348,-12.119484503454942,-173.9344262295082,28.824762760443328,44.9344262295082,29614.908092975616,0.0029192835,6.459016393442623,1569975,246162.88524590165,0.0,60.09836065573771,0.36774993,0.0029192835,3.540983606557377,11207,0.0032279908
70.06550957603498,58.43053446323488,-12.461144053197327,-180.327868852459,29.934490423965,45.09836065573771,29788.234798669815,0.0030883984,6.639344262295082,1579994,245625.70491803277,0.0,59.967213114754095,0.37393773,0.0030883984,3.360655737704918,11268,0.004841404
72.19404041282655,58.255720477362885,-11.412140342306332,-166.39344262295083,27.805959587173437,45.26229508196721,29941.645154237747,0.002868494,7.229508196721311,1589915,244752.7868852459,0.0,59.75409836065574,0.3456063,0.002868494,2.7704918032786887,11329,0.004090341
73.06321643125801,57.536621480956754,-11.401678999482117,-159.34426229508196,26.936783568741966,46.01639344262295,30118.49034523964,0.002849478,6.39344262295082,1599933,241596.8524590164,0.0,58.98360655737705,0.36587703,0.002849478,3.6065573770491803,11390,0.0043511675
71.66120477233228,59.023363231951784,-11.63638359013509,-171.83333333333334,28.338795227667724,44.43333333333333,30267.470604658127,0.002612088,7.4,1609939,248012.8,0.0,60.55,0.37367845,0.002612088,2.6,11450,0.0031431091
72.30061811936945,57.699774932845806,-11.493311731194648,-164.4262295081967,27.69938188063056,45.85245901639344,30450.263497829437,0.002287085,7.114754098360656,1619875,242335.47540983607,0.0,59.16393442622951,0.34056816,0.002287085,2.8852459016393444,11511,0.0036851065
71.85238775313333,57.66471900703484,-11.672023805663477,-166.7741935483871,28.147612246866682,45.88709677419355,30607.214250802994,0.0030662632,7.161290322580645,1629915,242192.51612903227,0.0,59.12903225806452,0.366989,0.0030662632,2.838709677419355,11573,0.0056407633
69.84402575864536,59.59755960782829,-12.311336186968244,-185.80645161290323,30.15597424135462,43.83870967741935,30779.106370925903,0.0031760144,7.967741935483871,1639971,250582.70967741936,0.0,61.17741935483871,0.3577629,0.0031760144,2.032258064516129,11635,0.004111911
70.88053525149239,58.608963763383954,-12.017504808728921,-174.83870967741936,29.11946474850761,44.88709677419355,30929.577426433563,0.0028185379,7.483870967741935,1649956,246288.51612903227,0.0,60.12903225806452,0.36328274,0.0028185379,2.5161290322580645,11697,0.003399735
69.46301796560391,58.7519114945042,-12.319371170108063,-185.16129032258064,30.536982034396093,44.75806451612903,31110.982445955276,0.0035072619,7.935483870967742,1659968,247015.2258064516,0.0,60.306451612903224,0.35740086,0.0035072619,2.064516129032258,11759,0.004494339
69.83588837575326,59.42969241343902,-12.344164947692628,-184.66666666666666,30.16411162424676,44.016666666666666,31282.392810821533,0.0035327699,7.3,1669866,249856.0,0.0,61.0,0.374539,0.0035327699,2.7,11819,0.004153767
70.01206691663852,59.03647728652778,-12.078830629606054,-182.5,29.9879330833615,44.45,31477.491038799286,0.0031408598,7.316666666666666,1679893,248217.6,0.0,60.6,0.36389294,0.0031408598,2.683333333333333,11879,0.003954631
69.70238938444193,59.49494320519584,-12.198387126402054,-185.5737704918033,30.29761061555806,43.9344262295082,31647.068881988525,0.0049217627,7.655737704918033,1689901,250057.44262295082,0.0,61.049180327868854,0.3672013,0.0049217627,2.3442622950819674,11940,0.005065534
68.01368035772033,59.14242380209945,-13.08315666746341,-194.51612903225808,31.986319642279664,44.33870967741935,31812.857519626617,0.0034653046,7.693548387096774,1699866,248666.83870967742,0.0,60.70967741935484,0.36577445,0.0034653046,2.306451612903226,12002,0.0036088994
68.53803642650492,58.579525499881626,-12.693927591699158,-190.0,31.461963573495062,44.91935483870968,31960.415573835373,0.0032448557,7.935483870967742,1709864,246156.38709677418,0.0,60.096774193548384,0.36382908,0.0032448557,2.064516129032258,12064,0.004106264
68.93869779098186,58.09920074500635,-12.33830722171588,-185.78125,31.061302209018127,45.4375,32113.14724421501,0.00348008,8.234375,1719876,244096.0,0.0,59.59375,0.36522147,0.00348008,1.765625,12128,0.003658383
71.58952649032827,58.441010026052496,-11.661886262287537,-170.80645161290323,28.410473509671732,45.08064516129032,32261.886430740356,0.003110239,7.306451612903226,1729902,245627.87096774194,0.0,59.96774193548387,0.36270297,0.003110239,2.693548387096774,12190,0.0037133773
68.57675374067549,58.963141051038576,-12.533040263306669,-191.47540983606558,31.42324625932451,44.50819672131148,32413.504838466644,0.0031564187,7.967213114754099,1739911,247841.5737704918,0.0,60.50819672131148,0.36941382,0.0031564187,2.0327868852459017,12251,0.003418553
72.05203870943454,57.74535806875585,-11.34764443770399,-166.66666666666666,27.94796129056542,45.833333333333336,32569.881950378418,0.002796456,7.8,1749901,242688.0,0.0,59.25,0.3681775,0.002796456,2.2,12311,0.0037075384
71.31367352678579,58.406618118065374,-11.827794454659976,-172.25806451612902,28.686326473214226,45.096774193548384,32716.988082170486,0.0028178394,7.580645161290323,1759951,245363.61290322582,0.0,59.903225806451616,0.34603235,0.0028178394,2.4193548387096775,12373,0.0040052235
70.06645821394565,58.24132583827738,-11.957776286190288,-179.16666666666666,29.933541786054352,45.28333333333333,32870.7885966301,0.0033584577,8.283333333333333,1769893,244736.0,0.0,59.75,0.3575001,0.0033584577,1.7166666666666666,12433,0.0035491558
70.03982504463816,57.33535495428469,-12.035974026244368,-176.88524590163934,29.960174955361826,46.24590163934426,33017.25481271744,0.0031731615,8.163934426229508,1779900,240791.0819672131,0.0,58.78688524590164,0.34303194,0.0031731615,1.8360655737704918,12494,0.004022712
69.54170100618269,57.96101347438537,-12.454904066485435,-182.06349206349208,30.458298993817294,45.6031746031746,33176.087039232254,0.003246679,7.714285714285714,1789958,243614.47619047618,0.0,59.476190476190474,0.35786152,0.003246679,2.2857142857142856,12557,0.0037194765
71.4471847296012,58.91156539154581,-11.944541356613518,-174.19354838709677,28.5528152703988,44.564516129032256,33324.467742204666,0.0034588492,7.467741935483871,1799899,247609.8064516129,0.0,60.45161290322581,0.36035556,0.0034588492,2.532258064516129,12619,0.0037679023
66.2546431022923,58.702530206739816,-13.161687780505321,-204.59016393442624,33.745356897707715,44.78688524590164,33501.08885335922,0.0033990492,8.573770491803279,1809964,246700.0655737705,0.0,60.22950819672131,0.37032977,0.0033990492,1.4262295081967213,12680,0.0038555295
69.5245622968978,58.131545840979854,-11.996776232031415,-182.29508196721312,30.475437703102195,45.39344262295082,33671.91489362717,0.0025963804,8.065573770491802,1819994,244215.60655737706,0.0,59.622950819672134,0.3519386,0.0025963804,1.9344262295081966,12741,0.0040159193
69.29201661698147,58.28508287683826,-12.257228736930948,-185.66666666666666,30.70798338301855,45.233333333333334,33846.912123441696,0.0034596713,7.6,1829844,244872.53333333333,0.0,59.78333333333333,0.33073726,0.0034596713,2.4,12801,0.0039328355
70.1108423127977,58.269117894660155,-12.27232909339246,-179.50819672131146,29.889157687202275,45.26229508196721,34019.78480505943,0.0030814265,6.557377049180328,1839921,244887.0819672131,0.0,59.78688524590164,0.3177418,0.0030814265,3.442622950819672,12862,0.0035316418
70.31433180796816,57.587924578364394,-12.056098141133097,-175.83333333333334,29.68566819203186,45.983333333333334,34188.21873664856,0.0034040243,7.083333333333333,1849857,241937.06666666668,0.0,59.06666666666667,0.3373045,0.0034040243,2.9166666666666665,12922,0.004035148
70.40789012371211,57.82296745464725,-11.982468153268465,-176.0655737704918,29.592109876287875,45.73770491803279,34348.1862385273,0.0035730808,7.163934426229508,1859901,242939.80327868852,0.0,59.31147540983606,0.3381085,0.0035730808,2.8360655737704916,12983,0.004163352
71.67810997312246,57.44942320770591,-11.415111175093246,-167.33333333333334,28.32189002687753,46.11666666666667,34494.16570353508,0.0032738885,7.316666666666666,1869934,241254.4,0.0,58.9,0.35861802,0.0032738885,2.683333333333333,13043,0.003919731
70.88085723300361,57.58120102660512,-11.796389563476728,-174.0,29.11914276699639,46.0,34656.6623878479,0.0036639401,7.116666666666666,1879890,241937.06666666668,0.0,59.06666666666667,0.36387336,0.0036639401,2.8833333333333333,13103,0.0037743778
72.42599017346586,57.80452722200667,-11.166226288857622,-164.0983606557377,27.574009826534137,45.75409836065574,34804.54635024071,0.0028666821,6.836065573770492,1889943,242872.65573770492,0.0,59.295081967213115,0.36174887,0.0028666821,3.1639344262295084,13164,0.0035280667
70.55962713846607,57.69705959914375,-11.868333403428524,-175.08196721311475,29.440372861533916,45.868852459016395,34957.29752588272,0.0030098383,7.622950819672131,1899923,242402.62295081967,0.0,59.18032786885246,0.3566565,0.0030098383,2.377049180327869,13225,0.0039304844
70.44068193473818,57.246828772274064,-11.925525063853941,-174.67741935483872,29.559318065261806,46.354838709677416,35115.42134308815,0.0034062203,6.790322580645161,1909971,240474.83870967742,0.0,58.70967741935484,0.33195028,0.0034062203,3.2096774193548385,13287,0.0038874114
72.53973443774049,56.42100510434761,-11.057256624798729,-158.85245901639345,27.460265562259494,47.22950819672131,35264.76851654053,0.0030958625,6.672131147540983,1919952,236896.52459016393,0.0,57.83606557377049,0.33040294,0.0030958625,3.3278688524590163,13348,0.0039682267
71.6899708785513,57.27683884578005,-11.566509196775598,-166.93548387096774,28.310029121448693,46.306451612903224,35425.234025239944,0.0034492998,6.629032258064516,1929959,240540.90322580645,0.0,58.725806451612904,0.32755718,0.0034492998,3.370967741935484,13410,0.004368817
70.98311104600297,57.30305305582139,-12.070570039838108,-171.9672131147541,29.016888953997036,46.31147540983606,35574.920397758484,0.0034341163,6.557377049180328,1939857,240791.0819672131,0.0,58.78688524590164,0.33117375,0.0034341163,3.442622950819672,13471,0.0044146925
71.04734832434232,56.644198049996355,-11.641533988966057,-169.51612903225808,28.952651675657673,47.0,35731.19113063812,0.0027901183,6.82258064516129,1949948,237898.32258064515,0.0,58.08064516129032,0.33460477,0.0027901183,3.1774193548387095,13533,0.004076256
70.78898633420619,56.68108578582692,-11.681727836845656,-170.96774193548387,29.211013665793836,46.95161290322581,35880.85122871399,0.004208428,7.435483870967742,1959909,238030.4516129032,0.0,58.11290322580645,0.3363736,0.004208428,2.564516129032258,13595,0.004256468
70.96180176980073,58.33466732994423,-12.127809341778939,-174.91803278688525,29.038198230199296,45.18032786885246,36035.8715672493,0.0030934522,7.278688524590164,1969925,245088.52459016393,0.0,59.83606557377049,0.34908047,0.0030934522,2.721311475409836,13656,0.0048548267
70.69465924242807,57.550207523312885,-12.0542556316418,-173.66666666666666,29.305340757571923,46.016666666666666,36188.075906038284,0.0031972476,6.5,1979853,241732.26666666666,0.0,59.016666666666666,0.3475332,0.0031972476,3.5,13716,0.004217566
68.89665162030958,58.28406516627258,-12.660473465637214,-187.5,31.103348379690427,45.233333333333334,36344.98883533478,0.0027665305,6.733333333333333,1989883,244872.53333333333,0.0,59.78333333333333,0.32635024,0.0027665305,3.2666666666666666,13776,0.0055623315
66.90510269070049,58.71977066291912,-13.413526764451266,-202.09677419354838,33.094897309299505,44.774193548387096,36502.627865314484,0.0031443955,7.290322580645161,1999939,246817.03225806452,0.0,60.25806451612903,0.32668945,0.0031443955,2.7096774193548385,13838,0.004537398
66.32820898636751,59.69879440696088,-13.690792288193792,-209.68253968253967,33.67179101363249,43.714285714285715,36662.77672481537,0.003938361,7.5396825396825395,2009998,250961.26984126985,0.0,61.26984126984127,0.33654988,0.003938361,2.4603174603174605,13901,0.0042854724
67.51078352235442,58.436749954258815,-13.095205643216017,-198.36065573770492,32.48921647764558,45.09836065573771,36825.24545741081,0.0035815127,7.213114754098361,2019981,245692.8524590164,0.0,59.98360655737705,0.30892915,0.0035815127,2.7868852459016393,13962,0.0048384587
70.79833047486453,57.47864746131523,-11.708866419087816,-172.95081967213116,29.201669525135475,46.114754098360656,36979.38314580917,0.0026529853,6.639344262295082,2029887,241529.70491803277,0.0,58.967213114754095,0.30931407,0.0026529853,3.360655737704918,14023,0.004230318
67.27265945465872,57.68546297412722,-12.995874601787397,-197.70491803278688,32.72734054534128,45.90163934426229,37143.54606103897,0.0035523437,7.032786885245901,2039907,242469.77049180327,0.0,59.19672131147541,0.30033368,0.0035523437,2.9672131147540983,14084,0.004433444
66.97426287688788,58.72635449590498,-13.321234144890422,-201.1290322580645,33.02573712311209,44.79032258064516,37299.2125351429,0.002799779,7.064516129032258,2049884,246949.16129032258,0.0,60.29032258064516,0.29658931,0.002799779,2.935483870967742,14146,0.004408616
68.65441581393803,57.62589772497748,-12.708533867142176,-185.80645161290323,31.345584186061973,45.935483870967744,37460.538170814514,0.0027018012,7.451612903225806,2059912,242060.38709677418,0.0,59.096774193548384,0.30321604,0.0027018012,2.5483870967741935,14208,0.0035422822
68.26645583744241,58.60133343540682,-12.857446990334333,-191.9672131147541,31.73354416255758,44.90163934426229,37613.58231687546,0.002682735,7.163934426229508,2069930,246297.18032786885,0.0,60.131147540983605,0.28761294,0.002682735,2.8360655737704916,14269,0.0033681805
71.51588378949883,57.37401674686753,-11.802585885768124,-168.68852459016392,28.48411621050116,46.22950819672131,37771.19620203972,0.0028253887,6.967213114754099,2079888,241059.67213114753,0.0,58.85245901639344,0.28958762,0.0028253887,3.0327868852459017,14330,0.0034141531
72.0406494575749,56.66716915355631,-11.189391745759735,-162.62295081967213,27.95935054242511,46.950819672131146,37920.05194115639,0.0028576367,6.885245901639344,2089993,237903.73770491802,0.0,58.08196721311475,0.30251956,0.0028576367,3.1147540983606556,14391,0.003663164
70.1232641085883,58.141888514527075,-12.03041094908931,-178.83333333333334,29.87673589141172,45.4,38072.86893463135,0.0031831746,7.183333333333334,2099929,244326.4,0.0,59.65,0.2946182,0.0031831746,2.816666666666667,14451,0.0046153106
66.97558664526558,59.73995304820228,-13.185559835618054,-203.7704918032787,33.02441335473442,43.67213114754098,38225.219326257706,0.0029110836,8.131147540983607,2109888,251131.80327868852,0.0,61.31147540983606,0.2912964,0.0029110836,1.8688524590163935,14512,0.003860662
68.18156953308892,58.61475031067541,-12.963930088058003,-192.58064516129033,31.81843046691106,44.88709677419355,38376.37248015404,0.004373195,7.67741935483871,2119951,246354.5806451613,0.0,60.145161290322584,0.27643415,0.004373195,2.3225806451612905,14574,0.004539937
69.12633879374052,56.823256481993866,-12.335662922482452,-180.1639344262295,30.873661206259488,46.83606557377049,38533.4156370163,0.0036438627,7.442622950819672,2129950,238776.65573770492,0.0,58.295081967213115,0.28144446,0.0036438627,2.557377049180328,14635,0.0034856896
72.42474969750229,56.93199690869989,-11.382599658496577,-161.9672131147541,27.5752503024977,46.67213114754098,38686.803114414215,0.0031964215,6.655737704918033,2139866,239045.24590163934,0.0,58.36065573770492,0.288076,0.0031964215,3.3442622950819674,14696,0.004793098
73.05109539345591,58.02186220414575,-11.21222692747497,-161.31147540983608,26.948904606544072,45.52459016393443,38844.30039167404,0.0028984076,6.655737704918033,2149855,243812.7213114754,0.0,59.52459016393443,0.31603032,0.0028984076,3.3442622950819674,14757,0.00398582
71.71422213301818,58.20488919074871,-11.630971352735726,-169.16666666666666,28.28577786698184,45.31666666666667,38992.05992436409,0.0030636205,7.15,2159845,244531.2,0.0,59.7,0.3250846,0.0030636205,2.85,14817,0.004268115
70.06726075515303,59.05167809629129,-12.054623853006461,-181.83333333333334,29.932739244846932,44.416666666666664,39146.85527610779,0.0027029281,7.433333333333334,2169855,248217.6,0.0,60.6,0.3163805,0.0027029281,2.566666666666667,14877,0.0037163543
71.50101489380373,58.61870390220655,-11.444636660119146,-172.13114754098362,28.498985106196272,44.885245901639344,39294.06242585182,0.002424028,7.934426229508197,2179851,246364.32786885247,0.0,60.14754098360656,0.31177267,0.002424028,2.0655737704918034,14938,0.0035276075
68.93320424068904,58.16130337600302,-12.451098258863903,-186.61290322580646,31.066795759310978,45.354838709677416,39449.72448563576,0.0030689442,7.951612903225806,2189944,244306.5806451613,0.0,59.645161290322584,0.30469012,0.0030689442,2.0483870967741935,15000,0.004153542
66.64394023409331,59.70893990988422,-13.363099407674254,-205.80645161290323,33.35605976590672,43.70967741935484,39599.966779470444,0.003281762,8.14516129032258,2199893,251045.16129032258,0.0,61.29032258064516,0.31349307,0.003281762,1.8548387096774193,15062,0.0041459114
69.65223401559864,59.51751881198268,-12.283213809470531,-185.66666666666666,30.347765984401363,43.916666666666664,39758.625846385956,0.002140647,8.05,2209892,250197.33333333334,0.0,61.083333333333336,0.28941017,0.002140647,1.95,15122,0.0031480438
64.97600996679004,59.25958392402882,-13.730046991675177,-214.57627118644066,35.02399003320996,44.20338983050848,39909.55427527428,0.002871471,8.711864406779661,2219841,249161.7627118644,0.0,60.83050847457627,0.26727805,0.002871471,1.2881355932203389,15181,0.0039437287
