EpisodesSoFar,meankl,AttC,entropy,MtR,entloss,surrgain,AttNC,TimeElapsed,TimestepsSoFar,TtR,Fce,optimgain
14696,0.002903655,0.024390243902439025,0.48705992,17.69052399252765,0.0,0.0044382177,0.975609756097561,12003.845025062561,3129832,31.73170731707317,0.12692682926829268,0.0044382177
14741,0.0046520224,0.1111111111111111,0.48316476,16.04421874221679,0.0,0.005212442,0.8888888888888888,12039.945169210434,3139839,28.377777777777776,0.11351111111111115,0.005212442
14783,0.0023510577,0.047619047619047616,0.49047774,18.213452881030605,0.0,0.0036334503,0.9523809523809523,12076.363345623016,3149843,31.547619047619047,0.13403174603174603,0.0036334503
14825,0.0038966453,0.047619047619047616,0.51152635,17.886010211235323,0.0,0.0044370913,0.9523809523809523,12113.337607383728,3159845,30.785714285714285,0.1468571428571429,0.0044370913
14868,0.004559343,0.06976744186046512,0.51532954,17.448098807511858,0.0,0.0059356536,0.9302325581395349,12149.038414478302,3169862,30.58139534883721,0.12481653746770026,0.0059356536
14916,0.0042123185,0.16666666666666666,0.50741583,15.02758219963009,0.0,0.005136339,0.8333333333333334,12188.327905893326,3179872,26.5,0.10600000000000002,0.005136339
14963,0.0028681164,0.14893617021276595,0.51470643,15.976679765193541,0.0,0.0042510848,0.851063829787234,12227.24852347374,3189891,27.70212765957447,0.11635589941972921,0.0042510848
15012,0.0047388673,0.1836734693877551,0.5190309,14.864924555302705,0.0,0.0058124587,0.8163265306122449,12264.939783334732,3199920,26.244897959183675,0.11064723032069973,0.0058124587
15056,0.0034231232,0.09090909090909091,0.51358044,17.171665583120745,0.0,0.003868038,0.9090909090909091,12301.499056577682,3209946,30.045454545454547,0.1257081339712918,0.003868038
15099,0.004885732,0.06976744186046512,0.5133064,17.658797693474835,0.0,0.005213849,0.9302325581395349,12335.777522563934,3219951,30.906976744186046,0.12362790697674418,0.005213849
15141,0.0027554596,0.047619047619047616,0.5341404,18.056003783529622,0.0,0.00392973,0.9523809523809523,12373.67132616043,3229967,31.904761904761905,0.13092517006802723,0.00392973
15187,0.0035682442,0.13043478260869565,0.50994813,16.346744116155065,0.0,0.0045434586,0.8695652173913043,12411.132799625397,3239981,28.717391304347824,0.11486956521739132,0.0045434586
15229,0.0042425035,0.07142857142857142,0.49621505,18.448708277689168,0.0,0.0050758542,0.9285714285714286,12448.632288217545,3249770,32.166666666666664,0.131357910906298,0.0050758542
15274,0.0034221832,0.1111111111111111,0.5089418,17.54511526497921,0.0,0.004094266,0.8888888888888888,12486.20796251297,3259775,30.77777777777778,0.12311111111111113,0.004094266
15322,0.004769926,0.16666666666666666,0.48516867,16.780437923213736,0.0,0.0059142755,0.8333333333333334,12521.901165485382,3269887,29.354166666666668,0.1256845878136201,0.0059142755
15369,0.0035761017,0.14893617021276595,0.45756695,15.764516055114978,0.0,0.0050541046,0.851063829787234,12559.325543642044,3279924,27.51063829787234,0.1226180344478217,0.0050541046
15413,0.0044874903,0.09090909090909091,0.46493277,17.064167249296922,0.0,0.0055322633,0.9090909090909091,12596.930929422379,3289928,30.477272727272727,0.12190909090909093,0.0055322633
15454,0.0037735791,0.024390243902439025,0.4929505,18.158853968551472,0.0,0.0045280876,0.975609756097561,12633.206883430481,3299929,32.073170731707314,0.12829268292682927,0.0045280876
15496,0.0028330174,0.047619047619047616,0.52454734,18.44668872888772,0.0,0.004830394,0.9523809523809523,12671.200161457062,3309931,32.404761904761905,0.12961904761904766,0.004830394
15539,0.0038057007,0.06976744186046512,0.54085165,18.443676973126173,0.0,0.0046168184,0.9302325581395349,12707.203743934631,3319934,32.13953488372093,0.12855813953488376,0.0046168184
15587,0.0045693833,0.16666666666666666,0.5141388,15.949619530268771,0.0,0.003841237,0.8333333333333334,12743.830280780792,3329966,28.041666666666668,0.1337391304347826,0.003841237
15636,0.0043342477,0.20408163265306123,0.47732523,15.10721002798282,0.0,0.004807882,0.7959183673469388,12782.580271244049,3339912,26.632653061224488,0.11114645879830364,0.004807882
15679,0.005202786,0.06976744186046512,0.4592893,17.32939173174749,0.0,0.0048848055,0.9302325581395349,12819.700028657913,3349915,30.325581395348838,0.12130232558139538,0.0048848055
15724,0.0032445518,0.13333333333333333,0.4639918,17.141877818665005,0.0,0.004351863,0.8666666666666667,12854.123327970505,3359789,29.68888888888889,0.121006162464986,0.004351863
15767,0.0057328697,0.06976744186046512,0.46969536,17.53351969564819,0.0,0.005319226,0.9302325581395349,12891.351323843002,3369792,31.023255813953487,0.12409302325581396,0.005319226
15818,0.006876121,0.21568627450980393,0.4379577,14.986706710593586,0.0,0.0050641373,0.7843137254901961,12926.256773471832,3379923,26.294117647058822,0.11074541921600746,0.0050641373
15861,0.0048207785,0.06976744186046512,0.4377145,18.844057119017492,0.0,0.004830463,0.9302325581395349,12964.574430942535,3389926,33.093023255813954,0.1323720930232558,0.004830463
15902,0.004578073,0.024390243902439025,0.45516992,18.224364001650486,0.0,0.0056185364,0.975609756097561,13002.498059988022,3399953,32.21951219512195,0.13129539295392956,0.0056185364
15944,0.0036970319,0.047619047619047616,0.48609364,18.221449629749138,0.0,0.005127038,0.9523809523809523,13038.322411060333,3409955,31.738095238095237,0.12695238095238096,0.005127038
15990,0.0028309638,0.13043478260869565,0.48600224,16.599875859436594,0.0,0.00433833,0.8695652173913043,13077.451672315598,3419969,29.41304347826087,0.13333333333333333,0.00433833
16031,0.0066689453,0.024390243902439025,0.48797292,18.669521330631763,0.0,0.0043150694,0.975609756097561,13114.440036535263,3429970,32.68292682926829,0.13073170731707318,0.0043150694
16076,0.003978032,0.1111111111111111,0.47882086,17.422584822800264,0.0,0.0051524714,0.8888888888888888,13150.9883081913,3439983,30.333333333333332,0.12133333333333335,0.0051524714
16120,0.0042815697,0.09090909090909091,0.48609444,17.090963920045166,0.0,0.0041766777,0.9090909090909091,13189.59344124794,3449987,29.977272727272727,0.1651818181818182,0.0041766777
16165,0.0026139733,0.1111111111111111,0.4749879,17.501948598101507,0.0,0.0040512346,0.8888888888888888,13223.337727069855,3459992,30.711111111111112,0.12284444444444444,0.0040512346
16209,0.0056837355,0.09090909090909091,0.49628648,17.28973132718032,0.0,0.0060960604,0.9090909090909091,13260.245870113373,3469998,30.318181818181817,0.12127272727272728,0.0060960604
16253,0.0043365923,0.11363636363636363,0.47905195,17.304027097412696,0.0,0.005426284,0.8863636363636364,13299.031805753708,3479757,30.613636363636363,0.1313636363636364,0.005426284
16302,0.00469251,0.1836734693877551,0.4622936,16.3641759055212,0.0,0.005096946,0.8163265306122449,13335.33071899414,3489772,28.489795918367346,0.15744606413994167,0.005096946
16344,0.0040159402,0.047619047619047616,0.4521151,19.806489227481944,0.0,0.0047409576,0.9523809523809523,13374.786519765854,3499784,34.45238095238095,0.13987878787878788,0.0047409576
16392,0.0041775717,0.16666666666666666,0.45778072,16.781985141081062,0.0,0.005471328,0.8333333333333334,13410.24610042572,3509794,29.458333333333332,0.11783333333333333,0.005471328
16442,0.0035790997,0.2,0.44661143,15.648286933312647,0.0,0.005184711,0.8,13447.1564245224,3519818,27.54,0.11266666666666662,0.005184711
16489,0.004239991,0.14893617021276595,0.43344042,15.908640142640648,0.0,0.0052685305,0.851063829787234,13486.571728229523,3529825,28.127659574468087,0.11251063829787239,0.0052685305
16539,0.003708654,0.2,0.4497488,15.4560555030702,0.0,0.005655078,0.8,13521.318744659424,3539855,26.96,0.10783999999999999,0.005655078
16588,0.0046907053,0.1836734693877551,0.424908,16.819848167559012,0.0,0.0068229996,0.8163265306122449,13559.797481775284,3549898,29.346938775510203,0.11955685131195337,0.0068229996
16631,0.0030098157,0.06976744186046512,0.4088431,18.827939940800956,0.0,0.0052103424,0.9302325581395349,13598.332523822784,3559901,32.86046511627907,0.13144186046511627,0.0052103424
16674,0.003547345,0.06976744186046512,0.41722438,18.302039991608822,0.0,0.005706935,0.9302325581395349,13633.889276266098,3569904,32.16279069767442,0.1286511627906977,0.005706935
16718,0.0030226624,0.09090909090909091,0.43488702,18.345904203472774,0.0,0.0046113343,0.9090909090909091,13672.207819461823,3579908,32.43181818181818,0.12972727272727275,0.0046113343
16762,0.0033068908,0.11363636363636363,0.43145677,18.18261397776266,0.0,0.004441296,0.8863636363636364,13705.666738986969,3589759,31.363636363636363,0.15038519212746018,0.004441296
16804,0.004708518,0.047619047619047616,0.41968063,19.038166146197447,0.0,0.0049349885,0.9523809523809523,13741.081912517548,3599761,33.23809523809524,0.13295238095238093,0.0049349885
16850,0.0043656356,0.13043478260869565,0.415066,17.45130619095404,0.0,0.005337831,0.8695652173913043,13780.60895037651,3609935,30.369565217391305,0.1273520340156496,0.005337831
16894,0.0042230184,0.09090909090909091,0.41864297,17.625978080709555,0.0,0.0063639465,0.9090909090909091,13817.688517808914,3619947,31.295454545454547,0.12761616161616163,0.0063639465
16941,0.004287675,0.14893617021276595,0.4100799,17.390254272914813,0.0,0.005397145,0.851063829787234,13854.514685630798,3629964,30.404255319148938,0.14280851063829786,0.005397145
16987,0.0035040486,0.13043478260869565,0.3972779,17.179534460401705,0.0,0.0051242965,0.8695652173913043,13891.256544351578,3639970,30.17391304347826,0.12069565217391305,0.0051242965
17030,0.0041614706,0.06976744186046512,0.37645042,18.204336756332907,0.0,0.005381172,0.9302325581395349,13927.291464805603,3649977,31.674418604651162,0.13435658914728682,0.005381172
17071,0.004816619,0.024390243902439025,0.36868203,19.758266649773596,0.0,0.005620697,0.975609756097561,13965.557730674744,3659990,34.19512195121951,0.1367804878048781,0.005620697
17112,0.0042009195,0.024390243902439025,0.3746491,18.94232472062488,0.0,0.005177696,0.975609756097561,14002.044170856476,3669991,33.24390243902439,0.13297560975609757,0.005177696
17154,0.005392255,0.047619047619047616,0.36810216,19.169109581059324,0.0,0.0046135294,0.9523809523809523,14037.364661931992,3679993,33.92857142857143,0.13571428571428573,0.0046135294
17196,0.005760352,0.047619047619047616,0.39986867,18.832769429165047,0.0,0.005936483,0.9523809523809523,14074.039018630981,3689995,32.857142857142854,0.1314285714285714,0.005936483
17241,0.0043576094,0.13333333333333333,0.410199,16.942764029796958,0.0,0.0053117555,0.8666666666666667,14109.484120607376,3699757,29.77777777777778,0.11911111111111111,0.0053117555
17287,0.002807545,0.13043478260869565,0.41598883,17.201758921727134,0.0,0.004511244,0.8695652173913043,14146.485805034637,3709885,30.152173913043477,0.1246848393984826,0.004511244
17329,0.0042487346,0.047619047619047616,0.41708747,18.67413037708631,0.0,0.0057105985,0.9523809523809523,14185.151410341263,3719905,32.80952380952381,0.13239598997493734,0.0057105985
17373,0.0038647617,0.09090909090909091,0.40113807,19.048165037460578,0.0,0.005023158,0.9090909090909091,14221.256639242172,3729923,32.95454545454545,0.1402231404958678,0.005023158
17422,0.0031710144,0.1836734693877551,0.40880114,16.276013665369636,0.0,0.0052568875,0.8163265306122449,14258.037793159485,3739986,28.653061224489797,0.12209486610775547,0.0052568875
17464,0.004040035,0.047619047619047616,0.3916006,19.40070598486374,0.0,0.005444455,0.9523809523809523,14293.868714571,3749988,34.69047619047619,0.13876190476190478,0.005444455
17510,0.005203929,0.13043478260869565,0.36703172,17.39884653112458,0.0,0.005324127,0.8695652173913043,14330.14375090599,3759996,30.73913043478261,0.1301159420289855,0.005324127
17555,0.00423737,0.13333333333333333,0.3670665,17.311052035522287,0.0,0.0059103365,0.8666666666666667,14365.775997400284,3769754,30.022222222222222,0.12008888888888891,0.0059103365
17596,0.0044383737,0.024390243902439025,0.3441479,20.060037456528075,0.0,0.0063076154,0.975609756097561,14402.070352554321,3779755,35.24390243902439,0.1409756097560976,0.0063076154
17637,0.0032872146,0.024390243902439025,0.34752968,20.512962435440667,0.0,0.005768243,0.975609756097561,14439.841908216476,3789772,36.19512195121951,0.14879196556671448,0.005768243
17685,0.004992443,0.16666666666666666,0.31254193,16.91944752522348,0.0,0.0065600616,0.8333333333333334,14476.624984502792,3799886,29.395833333333332,0.12408882406771908,0.0065600616
17728,0.0058623003,0.06976744186046512,0.29838437,18.81938219334082,0.0,0.006968695,0.9302325581395349,14512.641932725906,3809889,32.7906976744186,0.13116279069767445,0.006968695
17773,0.004142475,0.1111111111111111,0.30348304,17.605804950256978,0.0,0.006148648,0.8888888888888888,14547.850249052048,3819918,30.57777777777778,0.12879532163742693,0.006148648
17815,0.0035693436,0.047619047619047616,0.30482003,19.16927652909755,0.0,0.005152852,0.9523809523809523,14583.687689304352,3829920,33.76190476190476,0.13504761904761906,0.005152852
17859,0.004227639,0.11363636363636363,0.2778307,17.086974028080817,0.0,0.005549482,0.8863636363636364,14622.686603784561,3839833,30.068181818181817,0.12131332189822758,0.005549482
17901,0.004580223,0.047619047619047616,0.28579584,19.039144610133647,0.0,0.005640262,0.9523809523809523,14660.433339595795,3849835,32.95238095238095,0.13180952380952382,0.005640262
17944,0.0048242095,0.06976744186046512,0.27152574,18.765948103919854,0.0,0.007103626,0.9302325581395349,14695.067261457443,3859854,33.604651162790695,0.13951846785225716,0.007103626
17989,0.004125741,0.1111111111111111,0.28114328,18.24114698154649,0.0,0.005852035,0.8888888888888888,14730.804483890533,3869859,32.044444444444444,0.12817777777777775,0.005852035
18034,0.0032050628,0.1111111111111111,0.26219738,18.7553514983226,0.0,0.0066817114,0.8888888888888888,14766.435685157776,3879984,32.6,0.1354153892126102,0.0066817114
18077,0.004684686,0.06976744186046512,0.25153175,19.178077436336483,0.0,0.008006161,0.9302325581395349,14803.618775367737,3889987,33.81395348837209,0.1352558139534884,0.008006161
18118,0.0032500732,0.04878048780487805,0.25354925,18.101818198890022,0.0,0.004987098,0.9512195121951219,14841.279444694519,3899773,31.317073170731707,0.12826480836236934,0.004987098
18161,0.0052521676,0.06976744186046512,0.24815337,18.026555954636038,0.0,0.006205075,0.9302325581395349,14875.520661592484,3909784,31.697674418604652,0.12679069767441864,0.006205075
18205,0.004471077,0.09090909090909091,0.250117,18.17316067805588,0.0,0.006473924,0.9090909090909091,14912.93441915512,3919788,31.931818181818183,0.12772727272727272,0.006473924
18249,0.0063263215,0.09090909090909091,0.23136385,17.96046976448496,0.0,0.0077886106,0.9090909090909091,14950.710391283035,3929792,31.931818181818183,0.12772727272727272,0.0077886106
18293,0.0052087903,0.11363636363636363,0.23821525,18.25605529377324,0.0,0.00733785,0.8863636363636364,14988.102744340897,3939793,31.431818181818183,0.12911237564178737,0.00733785
18334,0.0039100638,0.024390243902439025,0.24703357,19.32094526383593,0.0,0.006986252,0.975609756097561,15030.200483083725,3949794,33.8780487804878,0.13551219512195123,0.006986252
18375,0.0047144825,0.024390243902439025,0.2410938,18.830709927741502,0.0,0.006085562,0.975609756097561,15063.88202881813,3959823,33.1219512195122,0.13694869638351556,0.006085562
18415,0.0043428224,0.0,0.23489222,19.918131275142258,0.0,0.0063022096,1.0,15100.67821764946,3969823,35.75,0.143,0.0063022096
18459,0.0039563063,0.09090909090909091,0.22730468,18.087173225734848,0.0,0.006535862,0.9090909090909091,15137.352445840836,3979835,31.704545454545453,0.12925252525252526,0.006535862
18500,0.004927879,0.024390243902439025,0.21149279,19.302461290948,0.0,0.006109285,0.975609756097561,15173.615995645523,3989878,33.97560975609756,0.13778105501985258,0.006109285
18541,0.0041615567,0.024390243902439025,0.22134358,18.85391506404975,0.0,0.0059333406,0.975609756097561,15213.858880996704,3999879,32.707317073170735,0.13082926829268293,0.0059333406
18583,0.005329363,0.047619047619047616,0.2152474,18.308107927269322,0.0,0.007454711,0.9523809523809523,15251.401448726654,4009881,32.07142857142857,0.1282857142857143,0.007454711
18625,0.0052347877,0.047619047619047616,0.2118146,17.812106307885106,0.0,0.007251963,0.9523809523809523,15288.53082704544,4019883,31.238095238095237,0.12495238095238094,0.007251963
18665,0.004534828,0.0,0.22254771,19.583539707863558,0.0,0.0060241423,1.0,15326.516988992691,4029883,34.425,0.13770000000000002,0.0060241423
18705,0.0048590438,0.0,0.22930056,20.072652609023084,0.0,0.007227243,1.0,15363.14402627945,4039883,34.95,0.13980000000000004,0.007227243
18750,0.0045366683,0.1111111111111111,0.22971939,16.822428826704574,0.0,0.0071599274,0.8888888888888888,15400.053526878357,4049904,29.57777777777778,0.124402614379085,0.0071599274
18793,0.004091306,0.06976744186046512,0.24214298,18.115933382569516,0.0,0.0057019303,0.9302325581395349,15439.823112249374,4059915,32.02325581395349,0.1330749354005168,0.0057019303
18835,0.005755371,0.047619047619047616,0.2312622,18.5837600086279,0.0,0.007249594,0.9523809523809523,15476.12835264206,4069917,32.88095238095238,0.13152380952380957,0.007249594
18880,0.0039939485,0.13333333333333333,0.23256089,18.214849609991116,0.0,0.006343109,0.8666666666666667,15510.836591482162,4079771,31.733333333333334,0.13181976446492571,0.006343109
18922,0.005203334,0.047619047619047616,0.26872253,18.883855156815066,0.0,0.006085475,0.9523809523809523,15548.791698932648,4089773,32.857142857142854,0.13142857142857145,0.006085475
18965,0.005082704,0.06976744186046512,0.23875396,18.979638578195225,0.0,0.006009311,0.9302325581395349,15585.029071807861,4099776,33.25581395348837,0.1330232558139535,0.006009311
19007,0.0039618923,0.047619047619047616,0.2287746,19.073868204410424,0.0,0.0055507235,0.9523809523809523,15625.36125779152,4109778,33.80952380952381,0.13523809523809524,0.0055507235
19049,0.0048396015,0.047619047619047616,0.22599827,18.58537791956622,0.0,0.0073949774,0.9523809523809523,15662.916575670242,4119780,32.57142857142857,0.13028571428571428,0.0073949774
19089,0.004283352,0.0,0.21812618,19.31031407463536,0.0,0.0061468696,1.0,15695.911648750305,4129780,33.975,0.13590000000000002,0.0061468696
19130,0.006193393,0.024390243902439025,0.23966938,19.936146343738784,0.0,0.007650794,0.975609756097561,15732.068304777145,4139917,35.26829268292683,0.14292398077265445,0.007650794
19174,0.005968314,0.09090909090909091,0.23625152,18.77416712322217,0.0,0.007816359,0.9090909090909091,15769.90464091301,4149933,32.88636363636363,0.1332027972027972,0.007816359
19218,0.0060772845,0.09090909090909091,0.24106443,17.59294253460508,0.0,0.0074084266,0.9090909090909091,15807.45664691925,4159959,30.863636363636363,0.12906230133502863,0.0074084266
19262,0.005547115,0.09090909090909091,0.21688806,18.025663393463944,0.0,0.0070463326,0.9090909090909091,15849.15375995636,4169963,31.386363636363637,0.1255454545454546,0.0070463326
19305,0.003807384,0.06976744186046512,0.21913284,18.10531454664344,0.0,0.006756112,0.9302325581395349,15885.393732070923,4179980,32.04651162790697,0.13110077519379848,0.006756112
19347,0.0042764647,0.07142857142857142,0.21510452,18.406922463508796,0.0,0.007079264,0.9285714285714286,15918.901407003403,4189767,32.61904761904762,0.13281632653061226,0.007079264
19389,0.0048842756,0.047619047619047616,0.20653586,18.146118017346872,0.0,0.007548407,0.9523809523809523,15954.001330137253,4199783,31.30952380952381,0.12673015873015875,0.007548407
19433,0.0047921343,0.09090909090909091,0.19380239,17.906794111163965,0.0,0.007046695,0.9090909090909091,15990.084486961365,4209881,31.15909090909091,0.13132600013538215,0.007046695
19475,0.0047319573,0.047619047619047616,0.20211017,17.976394494488822,0.0,0.006466307,0.9523809523809523,16028.853456497192,4219885,31.5,0.12600000000000003,0.006466307
19521,0.0058516962,0.13043478260869565,0.17486028,16.672227775488626,0.0,0.008202791,0.8695652173913043,16067.112439870834,4229905,29.434782608695652,0.12679503105590065,0.008202791
19562,0.0057365503,0.024390243902439025,0.16604611,19.164531636548602,0.0,0.006738826,0.975609756097561,16101.906601190567,4239906,33.48780487804878,0.1339512195121951,0.006738826
19602,0.004783652,0.0,0.18744817,20.09580131190443,0.0,0.0071854074,1.0,16137.47516489029,4249906,35.625,0.14250000000000004,0.0071854074
19646,0.0058789207,0.09090909090909091,0.16805209,17.093891649330967,0.0,0.0074662752,0.9090909090909091,16177.073424100876,4259936,30.477272727272727,0.12341077441077442,0.0074662752
19690,0.005206902,0.09090909090909091,0.16922761,17.962306645618312,0.0,0.007671178,0.9090909090909091,16215.935968399048,4269940,31.181818181818183,0.12472727272727276,0.007671178
19733,0.0066131973,0.06976744186046512,0.1478036,18.48468778559333,0.0,0.006800053,0.9302325581395349,16256.11703467369,4279943,32.41860465116279,0.12967441860465115,0.006800053
19774,0.0044821477,0.024390243902439025,0.14022325,18.325756236654993,0.0,0.006836063,0.975609756097561,16294.826540470123,4289944,32.63414634146341,0.13053658536585364,0.006836063
19815,0.006398172,0.024390243902439025,0.12549593,18.290919771826623,0.0,0.006927555,0.975609756097561,16328.704285144806,4299955,32.09756097560975,0.130509977827051,0.006927555
19855,0.005195055,0.0,0.1587448,18.665348058859834,0.0,0.0065278066,1.0,16366.94141459465,4309955,32.675,0.13070000000000004,0.0065278066
19896,0.0057216547,0.024390243902439025,0.17947385,19.208140079939934,0.0,0.007271898,0.975609756097561,16403.57714986801,4319962,33.36585365853659,0.1402369337979094,0.007271898
19937,0.0048921737,0.024390243902439025,0.18721722,19.657055705352764,0.0,0.0071419533,0.975609756097561,16441.602276325226,4329963,34.170731707317074,0.16097560975609757,0.0071419533
19979,0.006279334,0.047619047619047616,0.17453595,18.234664257702335,0.0,0.007483069,0.9523809523809523,16480.538571596146,4339965,32.26190476190476,0.12904761904761902,0.007483069
20020,0.0047450284,0.024390243902439025,0.17239326,18.95716882053847,0.0,0.007980293,0.975609756097561,16515.810770511627,4349966,33.24390243902439,0.13297560975609757,0.007980293
20063,0.0051231617,0.06976744186046512,0.16383596,19.354919555033756,0.0,0.007550792,0.9302325581395349,16550.241822719574,4359975,33.651162790697676,0.13460465116279074,0.007550792
20104,0.0059010633,0.024390243902439025,0.15568547,18.51238884443855,0.0,0.0072515076,0.975609756097561,16586.536189556122,4369976,33.073170731707314,0.1322926829268293,0.0072515076
20146,0.0051099905,0.047619047619047616,0.16536534,19.027887433291134,0.0,0.0074085207,0.9523809523809523,16626.15030002594,4379984,33.23809523809524,0.13625850340136056,0.0074085207
20187,0.0055363253,0.024390243902439025,0.17230815,19.82953765210658,0.0,0.007174672,0.975609756097561,16665.135157585144,4389985,35.4390243902439,0.1417560975609756,0.007174672
20228,0.0063031367,0.04878048780487805,0.15974477,19.71411563626779,0.0,0.0070367716,0.9512195121951219,16704.3947763443,4399751,34.58536585365854,0.13986991869918702,0.0070367716
20269,0.0048048296,0.024390243902439025,0.17099214,19.05211538176398,0.0,0.0073716165,0.975609756097561,16737.828673362732,4409752,33.390243902439025,0.1335609756097561,0.0073716165
20310,0.0050709588,0.024390243902439025,0.15403494,20.611049772325554,0.0,0.0069259917,0.975609756097561,16771.829973697662,4419753,36.073170731707314,0.14429268292682926,0.0069259917
20356,0.0054456987,0.13043478260869565,0.15831757,16.853649408263568,0.0,0.007741757,0.8695652173913043,16808.46640276909,4429763,29.456521739130434,0.12208695652173915,0.007741757
20397,0.005788552,0.024390243902439025,0.1895223,19.944574390578605,0.0,0.007682782,0.975609756097561,16845.852503061295,4439778,34.951219512195124,0.1428617886178862,0.007682782
20442,0.0056219692,0.1111111111111111,0.18390669,18.490263563609872,0.0,0.0073525794,0.8888888888888888,16883.744884967804,4449821,32.6,0.14151111111111112,0.0073525794
20484,0.005547315,0.047619047619047616,0.1753389,18.0592323182839,0.0,0.0063262503,0.9523809523809523,16919.440579652786,4459831,31.857142857142858,0.12742857142857145,0.0063262503
20527,0.004472282,0.06976744186046512,0.17689295,19.95005171039161,0.0,0.006311288,0.9302325581395349,16953.80175280571,4469834,34.74418604651163,0.1389767441860465,0.006311288
20568,0.0052881516,0.024390243902439025,0.15682468,19.65134254479735,0.0,0.007390136,0.975609756097561,16990.850771188736,4479837,34.68292682926829,0.13873170731707318,0.007390136
20608,0.0053598504,0.0,0.18254076,20.10118386666839,0.0,0.006409387,1.0,17031.413721561432,4489837,35.3,0.1412,0.006409387
20649,0.005113309,0.024390243902439025,0.19192518,19.918959021510656,0.0,0.00593004,0.975609756097561,17068.780418634415,4499894,34.46341463414634,0.14082670089858798,0.00593004
20689,0.007183264,0.0,0.20230256,19.63504820275519,0.0,0.0064191893,1.0,17104.455672502518,4509894,33.75,0.13500000000000004,0.0064191893
20730,0.0047059916,0.024390243902439025,0.19130147,19.20306301648006,0.0,0.0076521416,0.975609756097561,17139.74415206909,4519895,33.926829268292686,0.13570731707317077,0.0076521416
20773,0.004508903,0.06976744186046512,0.20884001,18.232672236232986,0.0,0.0076168533,0.9302325581395349,17176.720160007477,4529898,32.093023255813954,0.12837209302325583,0.0076168533
20815,0.005604525,0.047619047619047616,0.20475006,18.53215530839211,0.0,0.006965231,0.9523809523809523,17215.28346800804,4539912,32.5,0.13173626373626374,0.006965231
20856,0.0045908457,0.024390243902439025,0.21433045,19.32018005453765,0.0,0.0067151506,0.975609756097561,17253.06700849533,4549913,33.51219512195122,0.13404878048780489,0.0067151506
20900,0.004592747,0.09090909090909091,0.2137074,18.238576828626357,0.0,0.0068155504,0.9090909090909091,17292.07213139534,4559927,31.59090909090909,0.1322892561983471,0.0068155504
20942,0.0055137873,0.047619047619047616,0.21569821,17.888144553943047,0.0,0.008341263,0.9523809523809523,17326.3699324131,4569929,31.071428571428573,0.12428571428571435,0.008341263
20982,0.0042028204,0.0,0.2139587,20.438499385136474,0.0,0.0067858472,1.0,17360.348011255264,4579929,36.05,0.1442,0.0067858472
21022,0.0053313444,0.0,0.18685164,20.550087471802563,0.0,0.007840204,1.0,17397.357394456863,4589929,36.275,0.14510000000000003,0.007840204
21066,0.005331606,0.09090909090909091,0.17672136,18.640456525263975,0.0,0.007864405,0.9090909090909091,17435.16793203354,4599941,32.81818181818182,0.13127272727272726,0.007864405
21107,0.005952809,0.024390243902439025,0.15950243,20.051793818659633,0.0,0.008375173,0.975609756097561,17473.51321530342,4609962,35.26829268292683,0.14852032520325206,0.008375173
21151,0.008706596,0.09090909090909091,0.15039809,18.301284176132256,0.0,0.008986533,0.9090909090909091,17512.220034122467,4619966,32.34090909090909,0.12936363636363638,0.008986533
21194,0.004735479,0.06976744186046512,0.14608563,19.332401361003434,0.0,0.007986071,0.9302325581395349,17547.87173485756,4629983,33.95348837209303,0.14018604651162797,0.007986071
21235,0.0045597954,0.024390243902439025,0.15276386,19.378066228926198,0.0,0.00790327,0.975609756097561,17584.088117599487,4639984,34.65853658536585,0.13863414634146343,0.00790327
21275,0.004954219,0.0,0.17177358,20.049038136153083,0.0,0.007643744,1.0,17621.28937649727,4649984,35.15,0.1406,0.007643744
21319,0.0045214216,0.11363636363636363,0.18968211,19.018941576212033,0.0,0.006886096,0.8863636363636364,17658.869108200073,4659841,33.09090909090909,0.13676240667545014,0.006886096
21361,0.0044451244,0.047619047619047616,0.17945102,18.82508975402675,0.0,0.006987953,0.9523809523809523,17696.899181842804,4669857,32.76190476190476,0.13552380952380952,0.006987953
21404,0.005553175,0.06976744186046512,0.18945324,19.829120561270205,0.0,0.007986652,0.9302325581395349,17733.843421697617,4679860,34.627906976744185,0.16167441860465115,0.007986652
21450,0.0043143746,0.15217391304347827,0.1627878,17.640888014394935,0.0,0.0065898863,0.8478260869565217,17767.35448241234,4689859,30.58695652173913,0.1342931180403613,0.0065898863
21492,0.0053891055,0.047619047619047616,0.17088105,19.13730890282924,0.0,0.009278876,0.9523809523809523,17805.64257121086,4699913,33.642857142857146,0.13846540880503147,0.009278876
21535,0.0050083273,0.06976744186046512,0.17575891,19.720698107818336,0.0,0.009005334,0.9302325581395349,17841.95530128479,4709978,33.97674418604651,0.14750830564784057,0.009005334
21579,0.005072434,0.11363636363636363,0.18313597,17.975663932130026,0.0,0.009258449,0.8863636363636364,17881.58195233345,4719821,31.681818181818183,0.13335266284103497,0.009258449
21619,0.004657218,0.0,0.18418294,20.239384520118243,0.0,0.0076198503,1.0,17918.983037233353,4729821,35.65,0.1426,0.0076198503
21659,0.0056369225,0.0,0.19673155,20.43966515125894,0.0,0.007617892,1.0,17952.039957523346,4739821,35.6,0.14240000000000003,0.007617892
