entropy,surrgain,entloss,AttC,Fce,EpisodesSoFar,TtR,TimestepsSoFar,AttNC,TimeElapsed,meankl,MtR,optimgain
5.8396373,8.354187e-09,0.0,6.775,0.171,7146,427.5,1739934,3.225,13430.999725103378,0.010174751,24.61615650155269,8.354187e-09
5.74202,1.525879e-08,0.0,6.536585365853658,0.16569660916121356,7187,409.2682926829268,1749975,3.4634146341463414,13506.254648923874,0.010174863,23.84483695471073,1.525879e-08
5.8396373,3.059387e-08,0.0,6.512195121951219,0.16587470109995214,7228,407.0731707317073,1759787,3.4878048780487805,13579.300477027893,0.008933204,23.759382699732505,3.059387e-08
5.9372263,8.697509e-09,0.0,6.428571428571429,0.17051540616246502,7270,409.04761904761904,1769843,3.5714285714285716,13657.663255214691,0.00893351,23.64094174637735,8.697509e-09
6.0348377,1.1978149e-08,0.0,6.829268292682927,0.17282229965156795,7311,415.1219512195122,1779850,3.1707317073170733,13731.671424388885,0.008933204,23.970166472619372,1.1978149e-08
6.132374,2.5634765e-08,0.0,6.209302325581396,0.17196899224806197,7354,405.8139534883721,1789921,3.7906976744186047,13810.539982795715,0.008933196,23.813040710896924,2.5634765e-08
6.0348377,2.1362304e-08,0.0,6.658536585365853,0.16190081764065503,7395,395.609756097561,1799791,3.341463414634146,13885.615396499634,0.010174751,22.508414972665555,2.1362304e-08
5.9372263,4.0740968e-08,0.0,7.162790697674419,0.16527888013515607,7438,380.69767441860466,1809922,2.8372093023255816,13959.839919090271,0.010174781,21.906815775488166,4.0740968e-08
5.8396373,1.4343262e-08,0.0,7.0,0.15603080872913994,7479,384.1463414634146,1819941,3.0,14035.326759815216,0.010174863,21.883316655810702,1.4343262e-08
5.9372263,3.0822754e-08,0.0,7.05,0.16029999999999997,7519,400.75,1829941,2.95,14108.509652614594,0.00893351,22.843655408780457,3.0822754e-08
5.8396373,1.9989013e-08,0.0,6.878048780487805,0.16364227642276427,7560,401.4634146341463,1839956,3.1219512195121952,14183.96889424324,0.010174751,23.09314367831119,1.9989013e-08
5.9372263,6.0653687e-09,0.0,6.975609756097561,0.16410336426596592,7601,396.0975609756098,1849798,3.024390243902439,14256.925995349884,0.008933102,23.0772163950482,6.0653687e-09
5.8396373,6.866455e-09,0.0,7.090909090909091,0.15832634123692368,7645,371.3636363636364,1859799,2.909090909090909,14333.95381617546,0.010174751,21.840579559494643,6.866455e-09
5.9372263,5.645752e-09,0.0,6.414634146341464,0.17905339485827287,7686,437.8048780487805,1869836,3.5853658536585367,14407.900824308395,0.008933102,25.078946020092108,5.645752e-09
6.0348377,1.4038086e-08,0.0,7.024390243902439,0.1575205234979179,7727,386.3414634146341,1879877,2.975609756097561,14483.594029664993,0.008933196,22.126572602159406,1.4038086e-08
6.0348377,1.4038086e-08,0.0,6.775,0.17430000000000004,7767,435.75,1889877,3.225,14554.691393375397,0.008933196,24.878216562031728,1.4038086e-08
6.132374,3.3569336e-09,0.0,6.071428571428571,0.17487849210830575,7809,419.2857142857143,1899760,3.9285714285714284,14627.804198503494,0.008933059,24.32591765725121,3.3569336e-09
6.0348377,3.265381e-08,0.0,6.642857142857143,0.16149579831932773,7851,400.4761904761905,1909790,3.357142857142857,14699.88822221756,0.010174863,23.2430659612211,3.265381e-08
6.132374,3.616333e-08,0.0,5.775,0.16839999999999997,7891,421.0,1919790,4.225,14774.327986240387,0.008933102,24.60442437805591,3.616333e-08
6.229984,2.0141602e-08,0.0,6.341463414634147,0.1647588075880759,7932,405.3658536585366,1929799,3.658536585365854,14847.319081306458,0.008933204,23.575898708988834,2.0141602e-08
6.132374,6.942749e-09,0.0,6.738095238095238,0.15819047619047621,7974,395.4761904761905,1939849,3.261904761904762,14921.181450605392,0.010174781,22.699458307272067,6.942749e-09
6.0348377,4.8828124e-09,0.0,6.476190476190476,0.16277248677248682,8016,394.04761904761904,1949903,3.5238095238095237,14994.301000595093,0.010174781,23.033067800661918,4.8828124e-09
6.132374,1.8615722e-08,0.0,6.333333333333333,0.1677823129251701,8058,411.1904761904762,1959915,3.6666666666666665,15071.4640147686,0.008933204,23.89929119147933,1.8615722e-08
6.229984,4.119873e-09,0.0,6.878048780487805,0.1574368070953437,8099,389.2682926829268,1969970,3.1219512195121952,15146.324908733368,0.008933204,22.404496314092984,4.119873e-09
6.132374,2.2277833e-08,0.0,6.690476190476191,0.1592698412698413,8141,390.7142857142857,1979996,3.3095238095238093,15223.731061697006,0.010174781,22.333565334189807,2.2277833e-08
6.229984,4.8828124e-09,0.0,6.5,0.163,8181,407.5,1989996,3.5,15298.979449510574,0.008933204,23.230546202826392,4.8828124e-09
6.327626,1.8310546e-09,0.0,6.829268292682927,0.15869172331067574,8222,392.1951219512195,1999814,3.1707317073170733,15373.886286735535,0.008933204,22.70192733591557,1.8310546e-09
6.425245,2.746582e-09,0.0,6.073170731707317,0.17750358680057385,8263,437.0731707317073,2009831,3.926829268292683,15448.894942045212,0.008933204,25.419191454879808,2.746582e-09
6.52279,8.8500975e-09,0.0,6.902439024390244,0.17175234521575986,8304,420.4878048780488,2019844,3.097560975609756,15523.790992498398,0.008933102,23.834376398910365,8.8500975e-09
6.425245,2.4414062e-09,0.0,6.121951219512195,0.18703586800573885,8345,457.5609756097561,2029861,3.8780487804878048,15598.549854755402,0.01017476,26.447616770599563,2.4414062e-09
6.327626,1.5716553e-08,0.0,6.738095238095238,0.163320197044335,8387,402.85714285714283,2039899,3.261904761904762,15672.985974788666,0.010174781,22.99298972784331,1.5716553e-08
6.425245,7.3242186e-09,0.0,6.121951219512195,0.17158807588075878,8428,422.4390243902439,2049908,3.8780487804878048,15747.65912938118,0.008933204,24.376129806188427,7.3242186e-09
6.52279,1.1825562e-08,0.0,7.261904761904762,0.1599030910609858,8470,390.23809523809524,2059942,2.738095238095238,15824.056496620178,0.008933204,22.510878419348302,1.1825562e-08
6.425245,1.4038086e-08,0.0,6.926829268292683,0.16256805664830842,8511,397.8048780487805,2069973,3.073170731707317,15897.697870492935,0.010174751,23.026079892448273,1.4038086e-08
6.327626,3.1280518e-09,0.0,6.571428571428571,0.17089466089466093,8553,407.14285714285717,2079999,3.4285714285714284,15974.882154226303,0.010174781,23.242765344000635,3.1280518e-09
6.425245,1.9454955e-09,0.0,6.7560975609756095,0.17786046511627907,8594,414.8780487804878,2089797,3.2439024390243905,16048.69007062912,0.008933204,24.141267598222964,1.9454955e-09
6.327626,-1.8310546e-09,0.0,6.325,0.1769,8634,442.25,2099797,3.675,16125.072014570236,0.01017476,25.366631309434148,-1.8310546e-09
6.229984,-2.89917e-09,0.0,6.595238095238095,0.16461655186183485,8676,399.5238095238095,2109895,3.4047619047619047,16199.476733446121,0.010174751,23.11117019216425,-2.89917e-09
6.132374,6.1035155e-09,0.0,6.3,0.1647,8716,411.75,2119895,3.7,16275.190796613693,0.010174781,23.866154514175182,6.1035155e-09
6.0348377,9.765625e-09,0.0,7.3023255813953485,0.16433440896109197,8759,390.0,2129978,2.697674418604651,16349.429891824722,0.010174863,22.493939612795735,9.765625e-09
6.132374,-4.272461e-09,0.0,6.9523809523809526,0.16740128836680557,8801,406.9047619047619,2139781,3.0476190476190474,16423.732152700424,0.008933102,23.56504071703917,-4.272461e-09
6.229984,-8.0871585e-09,0.0,6.904761904761905,0.15542857142857142,8843,388.57142857142856,2149807,3.0952380952380953,16499.797666311264,0.008933102,22.145994885129728,-8.0871585e-09
6.327626,-2.1362305e-09,0.0,6.725,0.1629,8883,407.25,2159807,3.275,16575.093814849854,0.008933204,23.472191634317234,-2.1362305e-09
6.229984,1.083374e-08,0.0,6.195121951219512,0.16489283074648928,8924,409.0243902439024,2169840,3.8048780487804876,16651.88072657585,0.010174871,23.282220976028285,1.083374e-08
6.327626,4.577637e-09,0.0,7.142857142857143,0.1605179451090781,8966,382.14285714285717,2179876,2.857142857142857,16729.421636343002,0.008932105,22.200371693182007,4.577637e-09
6.425244,-1.03759765e-08,0.0,6.487804878048781,0.16313735558408216,9007,404.8780487804878,2189895,3.5121951219512195,16806.78883600235,0.008933204,23.291045961192307,-1.03759765e-08
6.327626,4.272461e-09,0.0,6.833333333333333,0.16619711336713522,9049,397.3809523809524,2199840,3.1666666666666665,16885.458781003952,0.010174751,23.21651667536382,4.272461e-09
6.425244,-5.1879883e-09,0.0,6.219512195121951,0.17148217636022517,9090,415.3658536585366,2209853,3.7804878048780486,16961.706673145294,0.008933204,24.040241957416978,-5.1879883e-09
6.327626,1.5411377e-08,0.0,6.878048780487805,0.16741463414634145,9131,418.5365853658537,2219858,3.1219512195121952,17037.67079591751,0.010174751,23.944653005919236,1.5411377e-08
6.425244,-3.6621093e-09,0.0,7.425,0.158,9171,395.0,2229858,2.575,17113.350672006607,0.008932556,22.76301983229205,-3.6621093e-09
6.327625,1.7395019e-08,0.0,7.2926829268292686,0.1682493224932249,9212,407.5609756097561,2239867,2.707317073170732,17190.26203083992,0.01017476,23.46332833173937,1.7395019e-08
6.4251437,5.493164e-09,0.0,6.837209302325581,0.16644507767258018,9255,389.7674418604651,2249956,3.1627906976744184,17269.49415230751,0.0089311935,22.749878012903153,5.493164e-09
6.522765,1.2054444e-08,0.0,6.25,0.17019999999999996,9295,425.5,2259956,3.75,17344.4012901783,0.00893351,24.459699289343327,1.2054444e-08
6.4251437,-2.4414062e-09,0.0,6.238095238095238,0.16344921845503285,9337,397.14285714285717,2269783,3.761904761904762,17422.717094898224,0.0101747215,22.905086443808138,-2.4414062e-09
6.522765,1.7852782e-08,0.0,6.536585365853658,0.1688501742160279,9378,413.6585365853659,2279790,3.4634146341463414,17496.002472877502,0.008933204,23.90758766989835,1.7852782e-08
6.62031,-8.392334e-09,0.0,6.536585365853658,0.16673170731707312,9419,416.8292682926829,2289805,3.4634146341463414,17572.246516227722,0.008933204,24.200094210641403,-8.392334e-09
6.522765,5.493164e-09,0.0,6.883720930232558,0.16111675104442827,9462,387.6744186046512,2299896,3.116279069767442,17645.949927806854,0.010174744,22.16040395138089,5.493164e-09
6.62031,-1.2207031e-09,0.0,6.512195121951219,0.17484074605451935,9503,427.0731707317073,2309913,3.4878048780487805,17722.727820158005,0.008933204,24.525292145305222,-1.2207031e-09
6.669126,4.8828124e-09,0.0,6.7317073170731705,0.16383124588002637,9544,405.3658536585366,2319950,3.268292682926829,17798.646300792694,0.0023053885,23.50125778102945,4.8828124e-09
6.571585,3.3569336e-09,0.0,6.195121951219512,0.17085210171250653,9585,419.7560975609756,2329756,3.8048780487804876,17873.42365503311,0.010174781,24.531711590748216,3.3569336e-09
6.669126,-5.111694e-09,0.0,6.7560975609756095,0.16427409988385594,9626,405.3658536585366,2339777,3.2439024390243905,17952.510856866837,0.008933102,23.288800289752498,-5.111694e-09
6.669126,-5.111694e-09,0.0,7.142857142857143,0.16401924672307944,9668,397.14285714285717,2349867,2.857142857142857,18028.600121974945,0.008933102,22.942993526796133,-5.111694e-09
6.7667437,-1.8310546e-09,0.0,6.571428571428571,0.16293779493779498,9710,397.14285714285717,2359919,3.4285714285714284,18108.652508974075,0.008933102,22.82262588494067,-1.8310546e-09
6.8642926,7.019043e-09,0.0,6.4,0.16320000000000004,9750,408.0,2369919,3.6,18185.291605710983,0.008933204,23.655918584108726,7.019043e-09
6.8642926,7.019043e-09,0.0,7.048780487804878,0.16134040296924704,9791,398.5365853658537,2379942,2.951219512195122,18260.06036376953,0.008933204,22.447290843338667,7.019043e-09
6.9619136,2.1362305e-09,0.0,6.65,0.15989999999999996,9831,399.75,2389942,3.35,18335.469407081604,0.008933102,23.164337157027198,2.1362305e-09
6.8642926,-2.2888183e-10,0.0,6.55,0.16079999999999997,9871,402.0,2399942,3.45,18411.00911283493,0.010174781,22.915069319606605,-2.2888183e-10
6.9619136,1.0681153e-09,0.0,6.414634146341464,0.16142160278745646,9912,397.5609756097561,2409977,3.5853658536585367,18486.24701142311,0.008933416,23.060856743871728,1.0681153e-09
7.0595365,1.4648437e-08,0.0,6.024390243902439,0.18172822299651567,9953,422.9268292682927,2419769,3.975609756097561,18563.67977452278,0.008933204,24.448662762432267,1.4648437e-08
7.0595365,1.4648437e-08,0.0,7.046511627906977,0.15240991566572962,9996,360.2325581395349,2429802,2.953488372093023,18638.303183317184,0.008933204,20.809407587576096,1.4648437e-08
7.0595365,1.4648437e-08,0.0,6.4523809523809526,0.16503148425787106,10038,393.57142857142856,2439854,3.5476190476190474,18714.369021177292,0.008933204,23.077519112794874,1.4648437e-08
7.0595365,1.4648437e-08,0.0,6.804878048780488,0.1664390243902439,10079,416.0975609756098,2449859,3.1951219512195124,18786.824012041092,0.008933204,23.854684385719267,1.4648437e-08
7.0595365,1.4648437e-08,0.0,6.404761904761905,0.1652515986139392,10121,399.5238095238095,2459933,3.5952380952380953,18862.765031814575,0.008933204,22.921916357335856,1.4648437e-08
6.9619136,9.155274e-09,0.0,6.809523809523809,0.16423443223443218,10163,401.9047619047619,2469959,3.1904761904761907,18935.948698997498,0.010174781,22.98448131376999,9.155274e-09
6.913095,6.942749e-09,0.0,6.512195121951219,0.1598730441976851,10204,389.5121951219512,2479837,3.4878048780487805,19012.75399374962,0.0024602725,22.695642906387796,6.942749e-09
6.913095,6.942749e-09,0.0,6.487804878048781,0.16856368563685636,10245,415.3658536585366,2489864,3.5121951219512195,19085.05224275589,0.0024602725,24.146772661428255,6.942749e-09
7.0107336,3.967285e-09,0.0,6.512195121951219,0.16875388026607546,10286,417.5609756097561,2499919,3.4878048780487805,19161.376081943512,0.008933204,24.27546158762622,3.967285e-09
7.0107336,3.967285e-09,0.0,6.880952380952381,0.1643227299016772,10328,403.57142857142856,2509951,3.119047619047619,19234.68624997139,0.008933204,23.103216994937576,3.967285e-09
7.0107336,3.967285e-09,0.0,6.441860465116279,0.17047889245038528,10371,411.16279069767444,2520000,3.558139534883721,19307.13502430916,0.008933204,23.809777509714817,3.967285e-09
6.913095,7.93457e-09,0.0,6.55,0.16729726027397257,10411,414.0,2529823,3.45,19383.416759967804,0.01017476,23.833426136345594,7.93457e-09
6.913095,7.93457e-09,0.0,6.5,0.17020000000000002,10451,425.5,2539823,3.5,19455.538920640945,0.01017476,24.72079923113832,7.93457e-09
6.8154736,8.544922e-09,0.0,6.341463414634147,0.17319568916619396,10492,428.2926829268293,2549866,3.658536585365854,19533.65247797966,0.010174871,24.413333981983254,8.544922e-09
6.717926,2.5939941e-09,0.0,6.8604651162790695,0.1594426555356788,10535,388.6046511627907,2559927,3.13953488372093,19607.360568761826,0.01017476,22.498973380513082,2.5939941e-09
6.62031,3.0517577e-09,0.0,6.85,0.1679,10575,419.75,2569927,3.15,19681.43877363205,0.010174863,24.04574323987994,3.0517577e-09
6.571585,3.967285e-09,0.0,7.097560975609756,0.15819255455712453,10616,388.0487804878049,2579984,2.902439024390244,19757.229308605194,0.0024602413,22.12949239526293,3.967285e-09
6.6691275,9.155274e-09,0.0,6.953488372093023,0.16409477841158407,10659,404.1860465116279,2589814,3.046511627906977,19829.046093940735,0.008933204,23.30172902252021,9.155274e-09
6.7667437,-1.373291e-08,0.0,6.5,0.180692694469092,10701,434.04761904761904,2599755,3.5,19900.86417031288,0.008933034,24.968161809084574,-1.373291e-08
6.8642926,1.4953613e-08,0.0,7.2,0.1582,10741,395.5,2609755,2.8,19975.425728321075,0.008933196,22.77577066118337,1.4953613e-08
6.8642926,1.4953613e-08,0.0,6.595238095238095,0.16507162865146055,10783,395.23809523809524,2619807,3.4047619047619047,20047.139927387238,0.008933196,22.565112133764156,1.4953613e-08
6.9619136,-9.155273e-10,0.0,6.441860465116279,0.1698403891438492,10826,411.16279069767444,2629874,3.558139534883721,20121.57651901245,0.008933102,23.742946712111998,-9.155273e-10
6.8642926,1.6021728e-08,0.0,6.425,0.1763,10866,440.75,2639874,3.575,20194.0413210392,0.010174751,25.147396451165566,1.6021728e-08
6.7667437,5.493164e-09,0.0,7.439024390243903,0.16063039399624768,10907,392.6829268292683,2649887,2.5609756097560976,20271.50276184082,0.010174781,22.15544972599791,5.493164e-09
6.7667437,5.493164e-09,0.0,7.097560975609756,0.15941463414634144,10948,398.5365853658537,2659892,2.902439024390244,20341.191282749176,0.010174781,22.748455723461042,5.493164e-09
6.8642926,1.1291504e-08,0.0,6.878048780487805,0.1542346109175377,10989,382.9268292682927,2669913,3.1219512195121952,20416.70893073082,0.008933204,21.744732907946503,1.1291504e-08
6.9619136,-9.307861e-09,0.0,6.575,0.17009999999999997,11029,425.25,2679913,3.425,20489.29971408844,0.008933204,24.120678505230472,-9.307861e-09
7.0595365,6.4086914e-09,0.0,6.15,0.18169999999999997,11069,454.25,2689913,3.85,20562.29773592949,0.008933204,26.183179095798543,6.4086914e-09
7.157091,-3.2806395e-09,0.0,6.9523809523809526,0.16232900432900438,11111,395.4761904761905,2699941,3.0476190476190474,20633.538773298264,0.008933204,22.732552816691573,-3.2806395e-09
7.157091,-3.2806395e-09,0.0,7.048780487804878,0.16323429416112342,11152,404.8780487804878,2709974,2.951219512195122,20704.42942094803,0.008933204,22.97342967339087,-3.2806395e-09
7.157091,-3.2806395e-09,0.0,6.675,0.16795714285714286,11192,413.75,2719759,3.325,20773.496104002,0.008933204,23.846912002292623,-3.2806395e-09
7.0595365,1.03759765e-08,0.0,7.065217391304348,0.15882357036530695,11238,375.6521739130435,2729987,2.9347826086956523,20845.909509181976,0.010174871,21.896839219937373,1.03759765e-08
7.157091,6.828308e-09,0.0,6.809523809523809,0.1605440361249967,11280,382.85714285714283,2739928,3.1904761904761907,20916.930951595306,0.008933102,22.056679213544534,6.828308e-09
7.157091,6.828308e-09,0.0,6.463414634146342,0.1741463414634146,11321,424.390243902439,2749953,3.5365853658536586,20987.517484903336,0.008933102,24.928684123441723,6.828308e-09
7.157091,6.828308e-09,0.0,6.309523809523809,0.17086927128340423,11363,407.6190476190476,2759928,3.6904761904761907,21057.01504945755,0.008933102,23.437148760370437,6.828308e-09
7.059535,5.1879883e-09,0.0,7.121951219512195,0.16257600394185756,11404,400.4878048780488,2769792,2.8780487804878048,21128.491966485977,0.010174781,23.08369147397631,5.1879883e-09
7.059535,5.1879883e-09,0.0,6.609756097560975,0.16585365853658537,11445,414.6341463414634,2779799,3.3902439024390243,21197.574316740036,0.010174781,23.771157983365956,5.1879883e-09
7.059535,5.1879883e-09,0.0,7.195121951219512,0.1522926829268293,11486,376.3414634146341,2789824,2.8048780487804876,21266.6323056221,0.010174781,21.41919490320378,5.1879883e-09
7.108355,4.272461e-09,0.0,6.804878048780488,0.16351219512195123,11527,408.780487804878,2799837,3.1951219512195124,21339.58816552162,0.0023053025,23.34340040307694,4.272461e-09
7.108355,4.272461e-09,0.0,6.5,0.15991715124933711,11569,383.57142857142856,2809770,3.5,21408.333166360855,0.0023053025,22.084302407875843,4.272461e-09
7.205911,-5.493164e-09,0.0,5.975609756097561,0.17976670201484626,11610,443.6585365853659,2819839,4.024390243902439,21480.036275863647,0.008933204,25.489036476907764,-5.493164e-09
7.108355,2.746582e-09,0.0,6.7073170731707314,0.1700307136404697,11651,410.9756097560976,2829866,3.292682926829268,21551.7450799942,0.010174781,23.700075057890242,2.746582e-09
7.0107336,7.6293943e-10,0.0,6.785714285714286,0.16063492063492063,11693,386.6666666666667,2839886,3.2142857142857144,21622.91864013672,0.01017476,22.186423289902045,7.6293943e-10
7.108355,2.1362305e-09,0.0,6.463414634146342,0.16770731707317074,11734,419.2682926829268,2849899,3.5365853658536586,21693.690672159195,0.008933204,23.97041763065148,2.1362305e-09
7.157091,2.4414062e-09,0.0,6.658536585365853,0.18172740315638453,11775,450.9756097560976,2859916,3.341463414634146,21764.839278697968,0.0023053885,25.90284666179234,2.4414062e-09
7.059535,4.272461e-09,0.0,6.744186046511628,0.17258914728682173,11818,408.6046511627907,2869961,3.255813953488372,21835.897690296173,0.010174781,23.446414594728527,4.272461e-09
7.059535,4.272461e-09,0.0,6.785714285714286,0.16078388278388278,11860,397.6190476190476,2879981,3.2142857142857144,21905.27710723877,0.010174781,22.947370126043218,4.272461e-09
7.157091,9.536743e-09,0.0,6.2926829268292686,0.1680975609756098,11901,420.2439024390244,2889988,3.707317073170732,21977.854743480682,0.008933416,24.408857316603022,9.536743e-09
7.157091,9.536743e-09,0.0,6.902439024390244,0.16786741713570982,11942,403.4146341463415,2899802,3.097560975609756,22046.98115825653,0.008933416,23.055022400069692,9.536743e-09
7.157091,9.536743e-09,0.0,6.390243902439025,0.17080139372822298,11983,418.5365853658537,2909809,3.6097560975609757,22116.078057289124,0.008933416,23.98970489647918,9.536743e-09
7.108355,3.2043457e-09,0.0,6.878048780487805,0.15645528455284552,12024,387.3170731707317,2919824,3.1219512195121952,22189.195400953293,0.0024602725,22.06881439400669,3.2043457e-09
7.205911,-5.79834e-09,0.0,6.658536585365853,0.17866666666666667,12065,427.0731707317073,2929833,3.341463414634146,22261.38323879242,0.008933416,24.766045635652606,-5.79834e-09
7.205911,-5.79834e-09,0.0,6.8,0.1713,12105,428.25,2939833,3.2,22330.75419330597,0.008933416,24.410200502452803,-5.79834e-09
7.205911,-5.79834e-09,0.0,5.8,0.17609999999999995,12145,440.25,2949833,4.2,22400.403762817383,0.008933416,25.205160667119635,-5.79834e-09
7.205911,-5.79834e-09,0.0,5.975,0.17859999999999995,12185,446.5,2959833,4.025,22471.805006980896,0.008933416,25.473238024845752,-5.79834e-09
7.108355,1.0986328e-08,0.0,6.925,0.1636,12225,409.0,2969833,3.075,22543.762791872025,0.01017476,23.371393735312,1.0986328e-08
7.108355,1.0986328e-08,0.0,7.1395348837209305,0.16530696310441242,12268,393.0232558139535,2979966,2.86046511627907,22613.713316202164,0.01017476,22.879249155953232,1.0986328e-08
7.108355,1.0986328e-08,0.0,6.857142857142857,0.15885340081978735,12310,377.85714285714283,2989791,3.142857142857143,22684.840117692947,0.01017476,21.754254246154932,1.0986328e-08
7.108355,1.0986328e-08,0.0,6.2926829268292686,0.17433154195948738,12351,429.5121951219512,2999850,3.707317073170732,22754.458122491837,0.01017476,24.78635808747162,1.0986328e-08
7.108355,1.0986328e-08,0.0,7.5227272727272725,0.15371762293434119,12395,365.45454545454544,3009924,2.477272727272727,22826.108337163925,0.01017476,20.986012470970493,1.0986328e-08
7.0107336,7.247925e-09,0.0,6.85,0.1629,12435,407.25,3019924,3.15,22897.991560697556,0.010174781,23.407138809961612,7.247925e-09
7.0107336,7.247925e-09,0.0,6.658536585365853,0.17434146341463416,12476,423.9024390243902,3029929,3.341463414634146,22968.20246720314,0.010174781,24.20923409004106,7.247925e-09
7.108355,3.0517577e-10,0.0,6.025,0.17879999999999993,12516,447.0,3039929,3.975,23039.913375616074,0.008933102,25.720588614791943,3.0517577e-10
7.0107336,1.8310546e-09,0.0,6.878048780487805,0.16551315160210428,12557,409.0243902439024,3049980,3.1219512195121952,23112.730256319046,0.01017476,23.529696665529883,1.8310546e-09
7.059535,-1.5258789e-09,0.0,6.073170731707317,0.1763929229223642,12598,435.609756097561,3059772,3.926829268292683,23185.315626382828,0.0023053885,25.51246155600081,-1.5258789e-09
7.059535,-1.5258789e-09,0.0,6.880952380952381,0.16410046856271115,12640,399.76190476190476,3069814,3.119047619047619,23254.806438922882,0.0023053885,23.104379101580733,-1.5258789e-09
7.0564704,1.2207031e-09,0.0,6.7560975609756095,0.16006968641114985,12681,391.7073170731707,3079821,3.2439024390243905,23330.44159555435,9.357929e-06,22.47395966194789,1.2207031e-09
7.0564704,1.2207031e-09,0.0,6.904761904761905,0.16595828562448084,12723,407.14285714285717,3089985,3.0952380952380953,23399.586210489273,9.357929e-06,23.599297001990447,1.2207031e-09
7.0564704,1.2207031e-09,0.0,6.9523809523809526,0.16492517006802723,12765,392.3809523809524,3099997,3.0476190476190474,23469.3251516819,9.357929e-06,22.393758031563383,1.2207031e-09
7.0564704,1.2207031e-09,0.0,6.575,0.1639809523809524,12805,404.5,3109768,3.425,23539.854600429535,9.357929e-06,23.54540634566382,1.2207031e-09
7.056641,-1.1749267e-08,0.0,6.333333333333333,0.16553553369260177,12847,403.57142857142856,3119998,3.6666666666666665,23620.470277786255,0.0,23.327266715070422,-1.1749267e-08
7.1052914,7.629395e-09,0.0,7.025,0.1682529411764706,12887,403.5,3129765,2.975,23694.063730955124,0.002305236,23.414191390737958,7.629395e-09
7.1052914,7.629395e-09,0.0,6.5476190476190474,0.1617061803444782,12929,398.0952380952381,3139825,3.4523809523809526,23763.258817195892,0.002305236,23.45048959023982,7.629395e-09
7.202805,-2.1362305e-09,0.0,6.767441860465116,0.15903875968992245,12972,393.95348837209303,3149854,3.2325581395348837,23837.21906685829,0.008933204,23.01729000607648,-2.1362305e-09
7.300425,2.5939941e-09,0.0,6.627906976744186,0.16959312096931795,13015,409.5348837209302,3159883,3.372093023255814,23908.744634866714,0.008933204,23.42717796847873,2.5939941e-09
7.300425,2.5939941e-09,0.0,6.414634146341464,0.16803060736489714,13056,413.4146341463415,3169934,3.5853658536585367,23978.956938505173,0.008933204,23.89325067220922,2.5939941e-09
7.397981,-2.1362305e-09,0.0,6.609756097560975,0.16956726986624707,13097,422.1951219512195,3179965,3.3902439024390243,24050.329642295837,0.008933196,24.285430172938057,-2.1362305e-09
7.397981,-2.1362305e-09,0.0,6.619047619047619,0.16528798185941046,13139,399.76190476190476,3189993,3.380952380952381,24121.681238889694,0.008933196,22.81231997280441,-2.1362305e-09
7.397981,-2.1362305e-09,0.0,6.725,0.1615,13179,403.75,3199993,3.275,24192.46444940567,0.008933196,22.976943784164277,-2.1362305e-09
7.422374,4.7302247e-09,0.0,6.45,0.16890000000000002,13219,422.25,3209993,3.55,24267.833244800568,0.00058567524,24.27675866914673,4.7302247e-09
7.422374,4.7302247e-09,0.0,6.795454545454546,0.1650753988170256,13263,375.22727272727275,3219826,3.2045454545454546,24336.999779462814,0.00058567524,21.65479796210909,4.7302247e-09
7.422374,4.7302247e-09,0.0,6.866666666666666,0.15190582914421924,13308,358.6666666666667,3229991,3.1333333333333333,24408.276087760925,0.00058567524,20.65728213552084,4.7302247e-09
7.5200176,-1.0681152e-08,0.0,6.512195121951219,0.17085818295283167,13349,412.6829268292683,3239815,3.4878048780487805,24481.25143623352,0.008933204,23.74886958869654,-1.0681152e-08
7.422374,1.2512207e-08,0.0,6.7073170731707314,0.16962984218077473,13390,420.7317073170732,3249832,3.292682926829268,24553.84232211113,0.01017476,24.160253121814627,1.2512207e-08
7.422374,1.2512207e-08,0.0,7.023809523809524,0.15968944099378876,13432,393.3333333333333,3259926,2.9761904761904763,24623.318548202515,0.01017476,22.43635038386021,1.2512207e-08
7.422374,1.2512207e-08,0.0,6.829268292682927,0.16965853658536584,13473,419.7560975609756,3269951,3.1707317073170733,24693.399524211884,0.01017476,24.20356479035495,1.2512207e-08
7.423202,-1.8005371e-08,0.0,6.558139534883721,0.17621713651224477,13516,427.4418604651163,3279769,3.441860465116279,24771.173173189163,5.9604645e-07,24.801752612838243,-1.8005371e-08
7.423202,-1.8005371e-08,0.0,7.5,0.15634961071278206,13560,377.5,3289871,2.5,24841.32485318184,5.9604645e-07,21.789554926396544,-1.8005371e-08
7.4720063,-1.9836426e-09,0.0,6.675,0.16770000000000002,13600,419.25,3299871,3.325,24913.854620218277,0.0023053885,24.08745320541512,-1.9836426e-09
7.374381,1.586914e-08,0.0,6.804878048780488,0.16556097560975608,13641,401.9512195121951,3309876,3.1951219512195124,24986.043702840805,0.01017476,23.054039093982727,1.586914e-08
7.374381,1.586914e-08,0.0,6.804878048780488,0.16653658536585364,13682,416.3414634146341,3319881,3.1951219512195124,25055.60071659088,0.01017476,23.956025522354373,1.586914e-08
7.374381,1.586914e-08,0.0,6.604651162790698,0.16831494335332922,13725,403.48837209302326,3329907,3.395348837209302,25125.41460132599,0.01017476,23.367000373651763,1.586914e-08
