AttNC,AttC,EpisodesSoFar,entloss,MtR,optimgain,Fce,TimeElapsed,entropy,TtR,TimestepsSoFar,surrgain,meankl
0.7681159420289855,2.2318840579710146,69,0.0,12.886666947934765,0.0001771876,0.13990705231720071,47.116483211517334,1.4154055,66.3913043478261,9791,0.0001771876,0.003584284
0.5609756097560976,2.4390243902439024,151,0.0,11.44183252433884,0.0005963903,0.15952157892367858,95.3444471359253,1.4206568,56.48780487804878,19849,0.0005963903,0.0064822296
0.9824561403508771,2.017543859649123,208,0.0,15.330781058080012,0.00025882365,0.13141580700062042,153.01797723770142,1.420088,79.05263157894737,29829,0.00025882365,0.001258355
0.9818181818181818,2.018181818181818,263,0.0,16.43954571364929,0.000427181,0.13430650395356278,204.87491989135742,1.4298126,84.6,40000,0.000427181,0.003957019
1.108695652173913,1.891304347826087,309,0.0,17.69281701672013,0.00022105103,0.128060515196947,254.1708357334137,1.4350697,92.21739130434783,49811,0.00022105103,0.0017952183
1.2653061224489797,1.7346938775510203,358,0.0,16.844195130296153,0.00032750957,0.14878603749191985,301.225617647171,1.4109352,88.04081632653062,59886,0.00032750957,0.0023829183
1.3829787234042554,1.6170212765957446,405,0.0,16.439544098467064,0.00050396245,0.12192609182530796,356.44644474983215,1.3894498,86.61702127659575,69947,0.00050396245,0.005697519
1.3673469387755102,1.6326530612244898,454,0.0,15.119179377784477,0.0005981654,0.1275918367346939,407.39790892601013,1.4104757,80.44897959183673,79968,0.0005981654,0.0019899965
1.5227272727272727,1.4772727272727273,498,0.0,17.32423629749042,0.00038495814,0.12542857142857142,459.0240445137024,1.4189359,91.70454545454545,89988,0.00038495814,0.00095207925
1.3404255319148937,1.6595744680851063,545,0.0,15.761840578249188,0.00039666748,0.1181756683033279,508.3161289691925,1.4495391,82.2127659574468,99768,0.00039666748,0.0030876226
1.3555555555555556,1.6444444444444444,590,0.0,17.27262660585493,0.00035969898,0.12063569023569022,556.444224357605,1.4361576,89.6,109817,0.00035969898,0.0034687927
1.2352941176470589,1.7647058823529411,641,0.0,17.246244095165284,0.00065280305,0.1289434047204945,610.6601159572601,1.4226075,88.52941176470588,119914,0.00065280305,0.0069618123
0.9622641509433962,2.0377358490566038,694,0.0,15.855758001330708,0.00032647705,0.13202775538926131,661.4685952663422,1.4277343,83.49056603773585,129829,0.00032647705,0.0026249369
1.196078431372549,1.803921568627451,745,0.0,16.259907897514037,0.0011020643,0.12502958562070388,711.1601178646088,1.4275348,85.17647058823529,139972,0.0011020643,0.008619069
0.7936507936507936,2.2063492063492065,808,0.0,14.06558104799275,0.0010558716,0.13743992555570517,762.0455279350281,1.4072264,72.85714285714286,149915,0.0010558716,0.005377227
1.1764705882352942,1.8235294117647058,859,0.0,15.93163229075876,0.001009311,0.1598022165387894,819.4325931072235,1.3920443,82.58823529411765,159751,0.001009311,0.008162294
1.5348837209302326,1.4651162790697674,902,0.0,17.211223374535525,0.0004887363,0.12344437460716534,867.7685675621033,1.3981167,90.97674418604652,169794,0.0004887363,0.0012946256
1.9047619047619047,1.0952380952380953,944,0.0,17.481324034673563,0.00066941226,0.12714285714285714,919.8335528373718,1.3680906,91.85714285714286,179800,0.00066941226,0.005262832
1.8,1.2,989,0.0,15.210878491549536,0.00018260829,0.13033162393162392,969.3730182647705,1.3749976,79.93333333333334,189819,0.00018260829,0.005990452
1.7674418604651163,1.2325581395348837,1032,0.0,15.403338573628139,0.00052807084,0.1340211416490487,1023.7830240726471,1.3880227,81.62790697674419,199832,0.00052807084,0.0055008284
