AttNC,entloss,TtR,TimestepsSoFar,Fce,optimgain,AttC,meankl,MtR,EpisodesSoFar,surrgain,TimeElapsed,entropy
1.6226415094339623,0.0,67.30188679245283,1879984,0.10034119418204734,0.0009751468,1.3773584905660377,0.0027030918,12.888791269486576,8689,0.0009751468,11183.820452928543,1.3536003
2.0238095238095237,0.0,82.92857142857143,1889797,0.1184761904761905,0.0008300944,0.9761904761904762,0.003549615,15.916253408300138,8731,0.0008300944,11243.211762428284,1.3264152
1.6041666666666667,0.0,77.6875,1899859,0.1404586466165413,0.0006952952,1.3958333333333333,0.0058016353,14.858574796375182,8779,0.0006952952,11307.102313280106,1.3041179
1.75,0.0,79.8409090909091,1909869,0.12909090909090915,0.0012170065,1.25,0.001459785,14.820075928108322,8823,0.0012170065,11371.250865221024,1.2908523
1.875,0.0,94.5,1919869,0.12600000000000006,0.00076351524,1.125,0.002058799,18.1014816372441,8863,0.00076351524,11425.718646526337,1.2708768
1.6521739130434783,0.0,78.45652173913044,1929985,0.11347005390483651,0.00071834156,1.3478260869565217,0.0044234395,15.118001548521685,8909,0.00071834156,11483.760264396667,1.287232
1.7333333333333334,0.0,75.6,1939759,0.11287901234567904,0.0010614413,1.2666666666666666,0.002392597,14.37419059537647,8954,0.0010614413,11545.159251213074,1.3166099
1.7555555555555555,0.0,80.06666666666666,1949798,0.11327251461988302,0.0005840561,1.2444444444444445,0.0032891803,14.989425211328582,8999,0.0005840561,11610.371813774109,1.3348294
1.825,0.0,91.95,1959798,0.12260000000000001,0.0010110412,1.175,0.0012414182,17.542660471854354,9039,0.0010110412,11673.130536794662,1.3418349
1.880952380952381,0.0,79.14285714285714,1969830,0.10631040564373902,0.0008255025,1.119047619047619,0.0021017138,14.93098498878063,9081,0.0008255025,11728.267065763474,1.3640618
1.7727272727272727,0.0,81.06818181818181,1979862,0.11204132231404959,0.00040338706,1.2272727272727273,0.0032555324,15.450530910063373,9125,0.00040338706,11783.343331813812,1.3885589
1.7173913043478262,0.0,79.43478260869566,1989948,0.1106352062064206,0.00029032948,1.2826086956521738,0.004374759,15.048741520824752,9171,0.00029032948,11852.782943487167,1.3753201
1.6590909090909092,0.0,79.63636363636364,1999753,0.125828655215752,0.00041066183,1.3409090909090908,0.0044335756,15.344869457289036,9215,0.00041066183,11908.467940330505,1.4042977
1.8571428571428572,0.0,89.28571428571429,2009761,0.12371428571428573,0.0010211518,1.1428571428571428,0.0041520237,17.155233882171416,9257,0.0010211518,11972.29484295845,1.3870012
1.5,0.0,86.73913043478261,2019799,0.1396521739130435,0.00042638447,1.5,0.0031967054,16.549966236549118,9303,0.00042638447,12024.116334438324,1.3791623
1.875,0.0,94.275,2029799,0.12570000000000003,0.0014955245,1.125,0.009717016,17.94027755392311,9343,0.0014955245,12086.419688224792,1.3785883
1.7777777777777777,0.0,83.33333333333333,2039960,0.1148512200040331,0.0011661799,1.2222222222222223,0.0009060688,15.951202701847848,9388,0.0011661799,12153.53835606575,1.3786596
1.7291666666666667,0.0,72.625,2049859,0.10552776776957107,0.0013605317,1.2708333333333333,0.0042380984,13.739763739666584,9436,0.0013605317,12214.206457614899,1.3900983
1.5714285714285714,0.0,77.14285714285714,2059920,0.11160724989296417,0.0013859621,1.4285714285714286,0.0026933355,14.632415010062264,9485,0.0013859621,12271.953462839127,1.3677971
1.8181818181818181,0.0,85.22727272727273,2069994,0.12252656434474622,0.0019293055,1.1818181818181819,0.00493998,16.410203374465876,9529,0.0019293055,12340.812664747238,1.3681275
1.6222222222222222,0.0,82.4,2079850,0.11938118773183483,0.0012731606,1.3777777777777778,0.0034715957,15.647531206634376,9574,0.0012731606,12401.458726644516,1.378049
