EpisodesSoFar,entloss,TimeElapsed,MtR,AttC,Fce,TtR,entropy,AttNC,surrgain,meankl,TimestepsSoFar,optimgain
1162,0.0,496.2672393321991,13.148839150445474,0.3442622950819672,0.10196617226125419,22.770491803278688,1.0651301,0.6557377049180327,0.0018815148,0.0049139387,159983,0.0018815148
1225,0.0,528.9038071632385,12.843690699303798,0.38095238095238093,0.14164100923204975,22.38095238095238,1.0322264,0.6190476190476191,0.0015056885,0.004865489,169897,0.0015056885
1289,0.0,558.9152479171753,12.7397381300816,0.390625,0.1234938043952374,22.21875,0.97516036,0.609375,0.0021789619,0.0056803795,179872,0.0021789619
1350,0.0,590.6405622959137,13.7863823274678,0.36065573770491804,0.12954439555523206,23.885245901639344,0.94744366,0.639344262295082,0.0019117385,0.0047496925,189852,0.0019117385
1407,0.0,621.1489055156708,14.14562886327732,0.3157894736842105,0.10331620567543577,24.49122807017544,0.90570205,0.6842105263157895,0.0035348374,0.006591913,199762,0.0035348374
1469,0.0,653.5570659637451,13.743271320902513,0.3709677419354839,0.13075710722686237,23.580645161290324,0.8710664,0.6290322580645161,0.0023450134,0.005653417,209763,0.0023450134
1524,0.0,685.121503829956,15.07463196265065,0.2727272727272727,0.10734545454545455,25.945454545454545,0.8052997,0.7272727272727273,0.002559393,0.0063164514,219784,0.002559393
1579,0.0,715.7159068584442,14.907839741056847,0.2727272727272727,0.11441632653061223,25.963636363636365,0.77157605,0.7272727272727273,0.0014641129,0.002564195,229915,0.0014641129
1628,0.0,747.6272940635681,16.66499903489498,0.1836734693877551,0.11938055222088835,29.285714285714285,0.7614823,0.8163265306122449,0.0013690426,0.0020986823,239942,0.0013690426
1682,0.0,777.6664764881134,14.909061500292099,0.2777777777777778,0.10803371792845479,26.037037037037038,0.7432782,0.7222222222222222,0.0023433792,0.0052815736,249767,0.0023433792
1730,0.0,810.4248714447021,16.65902669791028,0.16666666666666666,0.11930952380952381,29.104166666666668,0.6861578,0.8333333333333334,0.0030153168,0.005234498,259783,0.0030153168
1783,0.0,841.2382128238678,16.000229771871602,0.24528301886792453,0.13577340339604488,27.71698113207547,0.6914601,0.7547169811320755,0.0023179974,0.004240098,269934,0.0023179974
1828,0.0,872.5821986198425,18.837311348044043,0.13333333333333333,0.13446915503624363,32.422222222222224,0.71484363,0.8666666666666667,0.0027485474,0.0054098796,279780,0.0027485474
1876,0.0,904.6750195026398,17.00719743153264,0.16666666666666666,0.11891666666666671,29.729166666666668,0.68680495,0.8333333333333334,0.0021940095,0.005008937,289806,0.0021940095
1928,0.0,935.2614321708679,15.503695570338836,0.23076923076923078,0.11926232388301355,27.326923076923077,0.67069185,0.7692307692307693,0.0019466873,0.005843405,299896,0.0019466873
1974,0.0,967.4012508392334,17.430422077380577,0.13043478260869565,0.12278260869565219,30.695652173913043,0.6480402,0.8695652173913043,0.0026863357,0.0041719745,309908,0.0026863357
2022,0.0,997.6497194766998,16.388424944287042,0.16666666666666666,0.11491666666666671,28.729166666666668,0.63824266,0.8333333333333334,0.0025590607,0.0032963664,319924,0.0025590607
2073,0.0,1029.4644660949707,15.866975943584475,0.21568627450980393,0.1131764705882353,28.294117647058822,0.58822376,0.7843137254901961,0.0032831482,0.005556844,329945,0.0032831482
2118,0.0,1060.8942489624023,17.271675135536942,0.1111111111111111,0.12835555555555558,31.0,0.5754312,0.8888888888888888,0.0026330817,0.0038340695,339954,0.0026330817
2167,0.0,1091.3887190818787,16.041855633891675,0.1836734693877551,0.11453061224489797,28.632653061224488,0.61272955,0.8163265306122449,0.003028075,0.005258409,349965,0.003028075
2214,0.0,1123.0277667045593,17.29764585168733,0.14893617021276595,0.12136170212765957,30.340425531914892,0.65007806,0.851063829787234,0.002650827,0.0044689807,359976,0.002650827
2257,0.0,1153.6777846813202,19.28858500516081,0.06976744186046512,0.13413953488372093,33.53488372093023,0.6634498,0.9302325581395349,0.003503957,0.0064121047,369979,0.003503957
2304,0.0,1185.2148501873016,17.116103656358884,0.1702127659574468,0.12687996587212713,30.04255319148936,0.60815483,0.8297872340425532,0.0031360367,0.0049452554,379779,0.0031360367
2347,0.0,1218.0709822177887,19.06983784534455,0.06976744186046512,0.135649373881932,33.48837209302326,0.60125715,0.9302325581395349,0.002229467,0.003355935,389794,0.002229467
2389,0.0,1249.1661131381989,19.35303651387083,0.047619047619047616,0.13676190476190478,34.19047619047619,0.6443501,0.9523809523809523,0.003315187,0.005073481,399798,0.003315187
2438,0.0,1281.6078670024872,17.316907176349783,0.1836734693877551,0.12106122448979596,30.26530612244898,0.59939784,0.8163265306122449,0.0022720688,0.004497123,409807,0.0022720688
2482,0.0,1312.161776304245,19.24980902628209,0.09090909090909091,0.13418181818181818,33.54545454545455,0.6114833,0.9090909090909091,0.0025305564,0.0051234826,419815,0.0025305564
2536,0.0,1344.1744878292084,16.178473415878667,0.2777777777777778,0.1398497794713476,28.14814814814815,0.5746377,0.7222222222222222,0.0030794616,0.006319126,429936,0.0030794616
2586,0.0,1375.5376551151276,16.215029197903114,0.2,0.11432000000000003,28.58,0.58471733,0.8,0.0024901489,0.004312838,439956,0.0024901489
2631,0.0,1407.994473695755,18.49523458323571,0.1111111111111111,0.1546699588477366,32.4,0.54444236,0.8888888888888888,0.0025392356,0.0045915544,449991,0.0025392356
2679,0.0,1440.0004727840424,15.987162531034729,0.1875,0.11208333333333335,28.020833333333332,0.50896055,0.8125,0.0019014945,0.0047274176,459776,0.0019014945
2722,0.0,1470.6543371677399,18.587928865118553,0.06976744186046512,0.1284651162790698,32.116279069767444,0.5525599,0.9302325581395349,0.0023239213,0.0037243401,469779,0.0023239213
2765,0.0,1503.0362191200256,19.067327376375147,0.06976744186046512,0.13525581395348835,33.81395348837209,0.5850551,0.9302325581395349,0.0034557944,0.005897797,479782,0.0034557944
2807,0.0,1533.7287075519562,20.212629407997824,0.047619047619047616,0.1425714285714286,35.642857142857146,0.60910857,0.9523809523809523,0.0021731507,0.004703883,489784,0.0021731507
2853,0.0,1566.3185226917267,18.032992835253776,0.13043478260869565,0.13333333333333333,31.543478260869566,0.5936786,0.8695652173913043,0.0026457335,0.0056939796,499794,0.0026457335
2899,0.0,1597.8675627708435,18.684168004309488,0.13043478260869565,0.13739222452265926,32.73913043478261,0.58318824,0.8695652173913043,0.003926228,0.0062225843,509848,0.003926228
2954,0.0,1628.4995429515839,15.337499149369583,0.2727272727272727,0.1305743145743146,26.836363636363636,0.5510232,0.7272727272727273,0.001964888,0.0038557297,519891,0.001964888
3000,0.0,1660.2721405029297,18.033884673033693,0.13043478260869565,0.12782608695652173,31.956521739130434,0.5122169,0.8695652173913043,0.0024138077,0.005310584,529909,0.0024138077
3048,0.0,1690.5113694667816,17.129887904148266,0.1875,0.1460663554046406,29.958333333333332,0.45259243,0.8125,0.0037693589,0.0069874404,539754,0.0037693589
3089,0.0,1722.2368519306183,20.82892900995906,0.024390243902439025,0.14829268292682923,37.073170731707314,0.4827606,0.975609756097561,0.0031457767,0.005144371,549755,0.0031457767
3136,0.0,1753.240916967392,17.869924500866222,0.14893617021276595,0.13180833184337565,30.93617021276596,0.49941778,0.851063829787234,0.001831816,0.0038238748,559920,0.001831816
3182,0.0,1783.7974569797516,18.387774125817547,0.13043478260869565,0.13876945560833032,32.17391304347826,0.47418526,0.8695652173913043,0.0022219573,0.0044618337,569986,0.0022219573
3227,0.0,1814.7172725200653,17.981070472502935,0.13333333333333333,0.12711111111111112,31.377777777777776,0.46439937,0.8666666666666667,0.0031902718,0.006268654,579766,0.0031902718
3272,0.0,1845.0395154953003,18.614514812744094,0.1111111111111111,0.13401904761904768,32.733333333333334,0.43324652,0.8888888888888888,0.0026400492,0.004310076,589777,0.0026400492
3313,0.0,1877.0606231689453,20.069064393430384,0.024390243902439025,0.13921951219512194,34.80487804878049,0.44485825,0.975609756097561,0.0024965766,0.005769477,599778,0.0024965766
3357,0.0,1908.3333013057709,18.609051898546188,0.09090909090909091,0.12918181818181823,32.29545454545455,0.4671732,0.9090909090909091,0.003299106,0.005223094,609784,0.003299106
3401,0.0,1939.8866200447083,17.845772002352483,0.09090909090909091,0.1501818181818181,31.681818181818183,0.49871832,0.9090909090909091,0.0019561162,0.0057222494,619812,0.0019561162
3443,0.0,1971.4043624401093,19.62249083113726,0.047619047619047616,0.14740429505135386,34.23809523809524,0.49001113,0.9523809523809523,0.0034242906,0.0052387374,629832,0.0034242906
3484,0.0,2001.6218128204346,19.839797300785516,0.024390243902439025,0.14,35.0,0.49097875,0.975609756097561,0.0027306306,0.00532005,639833,0.0027306306
3526,0.0,2033.1514902114868,20.023437824194225,0.047619047619047616,0.14076190476190478,35.19047619047619,0.44027427,0.9523809523809523,0.0028606185,0.005506628,649837,0.0028606185
3569,0.0,2064.1782970428467,19.152715468551946,0.06976744186046512,0.13432558139534886,33.58139534883721,0.43696162,0.9302325581395349,0.0017033798,0.0032280234,659840,0.0017033798
3615,0.0,2096.3607771396637,17.525127057273792,0.13043478260869565,0.12395317725752507,30.195652173913043,0.40751672,0.8695652173913043,0.0023719391,0.0042598946,669858,0.0023719391
3657,0.0,2128.360760450363,19.495396551979372,0.047619047619047616,0.1413704994192799,34.857142857142854,0.3759766,0.9523809523809523,0.003148542,0.0061607417,679900,0.003148542
3702,0.0,2159.4748480319977,18.5986317990527,0.1111111111111111,0.12915555555555555,32.28888888888889,0.35427943,0.8888888888888888,0.0038806663,0.0067247725,689905,0.0038806663
3747,0.0,2191.4298796653748,18.712146262771018,0.1111111111111111,0.13217777777777776,33.044444444444444,0.34671018,0.8888888888888888,0.0048640915,0.0053859893,699910,0.0048640915
3794,0.0,2221.828291416168,16.647316265036444,0.14893617021276595,0.14584413753058767,29.425531914893618,0.33961573,0.851063829787234,0.003706671,0.00709875,709965,0.003706671
3840,0.0,2255.0677218437195,18.367488023045233,0.13043478260869565,0.12634782608695652,31.58695652173913,0.33661956,0.8695652173913043,0.0028898634,0.004474787,719973,0.0028898634
3880,0.0,2285.6065146923065,21.694482466346845,0.0,0.15340000000000004,38.35,0.3429422,1.0,0.0026577553,0.0047570723,729973,0.0026577553
3926,0.0,2316.8050611019135,17.572059072695758,0.13043478260869565,0.12243478260869568,30.608695652173914,0.37060863,0.8695652173913043,0.0034010774,0.0049940767,739979,0.0034010774
3972,0.0,2349.0074689388275,17.976592671648284,0.13043478260869565,0.14911111111111114,31.282608695652176,0.34992987,0.8695652173913043,0.0033973618,0.0050197295,749993,0.0033973618
4016,0.0,2379.570049762726,18.784861972663556,0.11363636363636363,0.1386666666666667,32.84090909090909,0.34126166,0.8863636363636364,0.003761425,0.0045326655,759766,0.003761425
4058,0.0,2412.107437610626,20.017201400877333,0.047619047619047616,0.14133333333333337,35.333333333333336,0.34678224,0.9523809523809523,0.0033075593,0.004831893,769768,0.0033075593
4106,0.0,2443.2941052913666,16.992036659143462,0.16666666666666666,0.12719444444444444,30.083333333333332,0.36194173,0.8333333333333334,0.0038727538,0.0063855886,779778,0.0038727538
4149,0.0,2474.5612370967865,19.362940664447983,0.06976744186046512,0.13983932346723044,34.46511627906977,0.32719424,0.9302325581395349,0.0038455818,0.006813304,789857,0.0038455818
4190,0.0,2505.3586683273315,19.63484374212167,0.024390243902439025,0.13835686777920414,34.292682926829265,0.3503308,0.975609756097561,0.0033485047,0.004896292,799876,0.0033485047
4234,0.0,2536.0594289302826,18.66615150513438,0.09090909090909091,0.1416280991735537,33.43181818181818,0.3445785,0.9090909090909091,0.0033581352,0.0048446897,809890,0.0033581352
4283,0.0,2567.504739046097,16.742865945153223,0.1836734693877551,0.12539941690962103,29.224489795918366,0.31514102,0.8163265306122449,0.0046897093,0.007361829,819905,0.0046897093
4326,0.0,2598.187999725342,19.57767134742837,0.06976744186046512,0.13897674418604655,34.74418604651163,0.30360806,0.9302325581395349,0.004007794,0.006871054,829908,0.004007794
4372,0.0,2630.6760976314545,17.36866818001138,0.13043478260869565,0.12243478260869567,30.608695652173914,0.32577544,0.8695652173913043,0.004230321,0.0059531275,839914,0.004230321
4414,0.0,2661.695371866226,20.68791497057335,0.047619047619047616,0.1464580498866213,36.095238095238095,0.31611636,0.9523809523809523,0.0026819878,0.0034855788,849936,0.0026819878
4463,0.0,2692.2340426445007,17.402459895082618,0.20408163265306123,0.1302937351208282,29.959183673469386,0.3184512,0.7959183673469388,0.0040536737,0.0047072903,859962,0.0040536737
4506,0.0,2724.870003223419,20.47969419136979,0.06976744186046512,0.14669767441860465,35.627906976744185,0.29674166,0.9302325581395349,0.0033006377,0.005308682,869999,0.0033006377
4551,0.0,2755.2258241176605,19.72514904376347,0.13333333333333333,0.14682623128680297,34.15555555555556,0.25767982,0.8666666666666667,0.0039225174,0.004810061,879929,0.0039225174
4593,0.0,2787.2538945674896,21.00216434555733,0.07142857142857142,0.1578680221152131,37.26190476190476,0.20917346,0.9285714285714286,0.005051245,0.005557098,889810,0.005051245
4635,0.0,2817.7907514572144,20.879643945934912,0.047619047619047616,0.14962481962481963,36.19047619047619,0.18719494,0.9523809523809523,0.0048392066,0.0071074404,899858,0.0048392066
4676,0.0,2849.191689014435,22.063538998196048,0.024390243902439025,0.1547317073170732,38.68292682926829,0.19248362,0.975609756097561,0.0035440766,0.0063779466,909859,0.0035440766
4716,0.0,2882.0236093997955,21.215470757740167,0.0,0.1485,37.125,0.15657803,1.0,0.004513745,0.006198692,919859,0.004513745
4758,0.0,2912.6572828292847,19.848495565399404,0.047619047619047616,0.14066666666666666,35.166666666666664,0.11620073,0.9523809523809523,0.0035198757,0.0048845005,929861,0.0035198757
4800,0.0,2944.0029542446136,19.793843642598112,0.047619047619047616,0.13904761904761903,34.76190476190476,0.08874892,0.9523809523809523,0.0034094162,0.0063786567,939865,0.0034094162
4842,0.0,2974.5353486537933,20.937495972358484,0.047619047619047616,0.14857631257631257,36.5,0.085707694,0.9523809523809523,0.0043036165,0.006856105,949905,0.0043036165
4884,0.0,3006.17556142807,21.202755290971215,0.047619047619047616,0.15333101045296169,37.11904761904762,0.08732633,0.9523809523809523,0.00403851,0.0051396303,959947,0.00403851
4926,0.0,3037.9054188728333,20.28451603077763,0.047619047619047616,0.13933333333333336,34.833333333333336,0.08925983,0.9523809523809523,0.004065951,0.005956404,969951,0.004065951
4970,0.0,3068.6429917812347,18.497394331555068,0.09090909090909091,0.15593663911845732,32.72727272727273,0.06742062,0.9090909090909091,0.0062985285,0.006475132,979987,0.0062985285
5012,0.0,3099.3594739437103,20.113299494310105,0.047619047619047616,0.14066666666666666,35.166666666666664,0.05305088,0.9523809523809523,0.0025958985,0.0037793033,989989,0.0025958985
5053,0.0,3129.729428768158,19.786694539566025,0.024390243902439025,0.1398048780487805,34.951219512195124,0.027401181,0.975609756097561,0.0051067597,0.0066877273,999990,0.0051067597
5093,0.0,3161.071811914444,19.937197637610797,0.0,0.1416,35.4,0.07983781,1.0,0.0044784546,0.0053641563,1009990,0.0044784546
5133,0.0,3192.29957818985,20.9110982015913,0.0,0.14849999999999997,37.125,0.09737377,1.0,0.005087005,0.0069092195,1019990,0.005087005
5173,0.0,3223.5604004859924,19.984889793967593,0.0,0.1418,35.45,0.09886188,1.0,0.0047037085,0.0059133796,1029990,0.0047037085
5214,0.0,3254.52556347847,18.75029564333749,0.024390243902439025,0.1317073170731707,32.926829268292686,0.079372406,0.975609756097561,0.005737268,0.006662242,1039991,0.005737268
5256,0.0,3285.1876442432404,20.297740647213043,0.07142857142857142,0.14529370754089854,35.30952380952381,0.06676519,0.9285714285714286,0.005067187,0.0065303915,1049864,0.005067187
5298,0.0,3317.0274906158447,19.962656115567242,0.047619047619047616,0.13942857142857149,34.857142857142854,0.033136193,0.9523809523809523,0.003722719,0.005533418,1059868,0.003722719
5338,0.0,3347.7749643325806,19.825231965329692,0.0,0.13940000000000002,34.85,0.036691707,1.0,0.004006778,0.0053644027,1069868,0.004006778
5383,0.0,3380.2261295318604,18.571769636678606,0.1111111111111111,0.16208453159041397,32.28888888888889,0.011377778,0.8888888888888888,0.005156182,0.0064047766,1079897,0.005156182
5424,0.0,3410.8369524478912,19.685221991118883,0.024390243902439025,0.13619512195121952,34.048780487804876,-0.0032377243,0.975609756097561,0.004691577,0.0065968316,1089898,0.004691577
5468,0.0,3441.038665294647,19.440313601860563,0.11363636363636363,0.14729126981615673,33.88636363636363,-0.010752237,0.8863636363636364,0.005150598,0.0063343034,1099875,0.005150598
5512,0.0,3473.1511504650116,18.88679715430703,0.11363636363636363,0.1392157164869029,32.72727272727273,-0.0054301512,0.8863636363636364,0.0055378126,0.005276338,1109876,0.0055378126
5552,0.0,3503.183175802231,19.778521265329523,0.0,0.1387,34.675,0.0031223297,1.0,0.0036982682,0.0049201506,1119876,0.0036982682
5593,0.0,3535.1573963165283,19.1539620471032,0.024390243902439025,0.13609756097560977,34.02439024390244,0.025726303,0.975609756097561,0.0042758835,0.0045110136,1129877,0.0042758835
5633,0.0,3566.010482311249,21.330480168927412,0.0,0.15099999999999997,37.75,0.02102634,1.0,0.005937412,0.0071234833,1139877,0.005937412
5673,0.0,3596.8402061462402,20.946889128007488,0.0,0.14650000000000002,36.625,0.028679108,1.0,0.0041658264,0.00485569,1149877,0.0041658264
5714,0.0,3628.309296131134,20.928682051025802,0.024390243902439025,0.15333797909407665,37.48780487804878,0.02051421,0.975609756097561,0.005084384,0.0061395206,1159884,0.005084384
5756,0.0,3659.2911233901978,20.720705390383532,0.047619047619047616,0.14485714285714288,36.214285714285715,0.058238562,0.9523809523809523,0.005345577,0.006676622,1169886,0.005345577
5796,0.0,3692.286656856537,19.09337333557571,0.0,0.1345,33.625,0.062546976,1.0,0.0041961004,0.006994771,1179886,0.0041961004
5837,0.0,3722.3966629505157,19.971100750500355,0.024390243902439025,0.14395954788816184,35.24390243902439,0.03708462,0.975609756097561,0.00560984,0.0069823493,1189927,0.00560984
5878,0.0,3753.6930470466614,19.122389778525164,0.024390243902439025,0.1346341463414634,33.65853658536585,0.06097372,0.975609756097561,0.0044515496,0.004350048,1199928,0.0044515496
5918,0.0,3785.0403010845184,20.457534078546722,0.0,0.1437,35.925,0.024765953,1.0,0.005113933,0.0055563496,1209928,0.005113933
5958,0.0,3816.7239983081818,20.12042402720049,0.025,0.14416473429951693,35.875,0.020099334,0.975,0.004536299,0.0057897433,1219885,0.004536299
5999,0.0,3847.3954887390137,19.667017949322922,0.024390243902439025,0.1402660753880266,34.58536585365854,0.029019522,0.975609756097561,0.0053308015,0.005604389,1229918,0.0053308015
6041,0.0,3878.4153702259064,19.295504066578843,0.047619047619047616,0.14374722520587183,33.95238095238095,0.022083024,0.9523809523809523,0.004797229,0.0069248835,1239944,0.004797229
6083,0.0,3909.6987664699554,20.10927787578185,0.047619047619047616,0.17054834054834056,35.142857142857146,0.034795105,0.9523809523809523,0.0043694978,0.0061278883,1249978,0.0043694978
6126,0.0,3940.6949796676636,18.615133199249296,0.09302325581395349,0.13838631086343015,33.0,0.03552073,0.9069767441860465,0.0036004332,0.003904838,1259782,0.0036004332
6169,0.0,3971.308590888977,19.426872610762842,0.06976744186046512,0.14327046533301546,33.86046511627907,0.036434215,0.9302325581395349,0.003298542,0.0034148293,1269849,0.003298542
6211,0.0,4001.3525257110596,19.587668708686316,0.047619047619047616,0.14501831501831502,34.95238095238095,0.027744513,0.9523809523809523,0.0042935484,0.004416029,1279863,0.0042935484
6253,0.0,4032.598391532898,19.721828091362607,0.047619047619047616,0.14232772407208497,33.904761904761905,0.018529585,0.9523809523809523,0.0038781723,0.006393912,1289903,0.0038781723
6294,0.0,4063.9139125347137,20.603672121643843,0.024390243902439025,0.14594002399040384,35.80487804878049,0.019069592,0.975609756097561,0.0042598587,0.0053139543,1299964,0.0042598587
6341,0.0,4094.35355424881,18.159219579589898,0.19148936170212766,0.14882768112437098,31.361702127659573,0.022668906,0.8085106382978723,0.006988153,0.007616005,1309927,0.006988153
6384,0.0,4125.406986474991,19.12944890444585,0.06976744186046512,0.13650498338870432,33.69767441860465,-0.013811138,0.9302325581395349,0.0037779366,0.005594481,1319964,0.0037779366
6425,0.0,4155.910949468613,20.48451119238691,0.04878048780487805,0.14645548045841905,35.926829268292686,-0.017017454,0.9512195121951219,0.0063858717,0.007495303,1329798,0.0063858717
6467,0.0,4186.329570531845,19.950471550388556,0.047619047619047616,0.14116600894501444,35.11904761904762,-0.011909453,0.9523809523809523,0.0035808617,0.0057421396,1339980,0.0035808617
6509,0.0,4218.337527036667,19.597096943102795,0.07142857142857142,0.14228400095551108,34.285714285714285,0.0069332123,0.9285714285714286,0.00426108,0.0047213295,1349901,0.00426108
6549,0.0,4248.51056933403,21.799113176214334,0.025,0.1517037037037037,37.5,0.021379204,0.975,0.00514199,0.0065784683,1359786,0.00514199
6593,0.0,4279.710679769516,18.99273597043675,0.09090909090909091,0.14437503490933914,33.47727272727273,0.021617606,0.9090909090909091,0.004232372,0.005520053,1369884,0.004232372
6633,0.0,4310.280458688736,20.74828618903153,0.0,0.1458,36.45,0.032304056,1.0,0.004836451,0.005469611,1379884,0.004836451
6675,0.0,4341.161341905594,20.971250567557423,0.09523809523809523,0.1518671946750277,36.023809523809526,0.043628693,0.9047619047619048,0.005921609,0.0069510485,1389764,0.005921609
6719,0.0,4372.068561792374,19.652020806566846,0.11363636363636363,0.14810373609505512,34.31818181818182,0.06796256,0.8863636363636364,0.004230252,0.0047267666,1399985,0.004230252
6760,0.0,4403.462342262268,19.305028506336654,0.04878048780487805,0.14088322568947304,33.53658536585366,0.081062086,0.9512195121951219,0.004298326,0.0039607165,1409865,0.004298326
6804,0.0,4435.44939661026,19.99597597607243,0.11363636363636363,0.1490382289824367,34.77272727272727,0.09441674,0.8863636363636364,0.0052155214,0.0074898843,1419946,0.0052155214
6846,0.0,4466.079369306564,19.572021835573832,0.047619047619047616,0.14072463768115942,34.476190476190474,0.09072869,0.9523809523809523,0.0056590443,0.0073295548,1429970,0.0056590443
6886,0.0,4496.9262342453,20.137492837265246,0.0,0.14029999999999998,35.075,0.093812086,1.0,0.0039600627,0.0045138435,1439970,0.0039600627
6928,0.0,4527.538530349731,19.825401238992377,0.047619047619047616,0.13961904761904764,34.904761904761905,0.09286525,0.9523809523809523,0.0040276763,0.0051304745,1449972,0.0040276763
6968,0.0,4558.616666316986,21.04086009074018,0.0,0.1453,36.325,0.084815994,1.0,0.005847033,0.0062124133,1459972,0.005847033
7010,0.0,4589.397787332535,19.691998676200928,0.07142857142857142,0.1417038199895343,34.30952380952381,0.062694915,0.9285714285714286,0.004543119,0.0067833494,1469823,0.004543119
7051,0.0,4620.438358545303,20.661482224455273,0.024390243902439025,0.14682926829268295,36.707317073170735,0.070681155,0.975609756097561,0.004662388,0.0047389762,1479824,0.004662388
7093,0.0,4651.810311555862,20.129748333830477,0.07142857142857142,0.15087159029933286,35.476190476190474,0.06565512,0.9285714285714286,0.0063570007,0.0070825745,1489793,0.0063570007
7135,0.0,4682.396678447723,20.578882760143102,0.047619047619047616,0.14971781305114643,36.642857142857146,0.05550517,0.9523809523809523,0.0055115847,0.00661047,1499821,0.0055115847
7176,0.0,4713.993904590607,20.876200095183453,0.024390243902439025,0.1480975609756098,37.02439024390244,0.061725512,0.975609756097561,0.0057794917,0.006410565,1509822,0.0057794917
7216,0.0,4744.197236776352,22.68741001599994,0.0,0.1587,39.675,0.048608396,1.0,0.004399823,0.0056554344,1519822,0.004399823
7257,0.0,4775.253988742828,21.693734424873625,0.024390243902439025,0.15278048780487805,38.19512195121951,0.078770846,0.975609756097561,0.0054639434,0.006554262,1529823,0.0054639434
7298,0.0,4805.551714420319,20.450193598944967,0.024390243902439025,0.14536585365853658,36.34146341463415,0.07704923,0.975609756097561,0.0036597024,0.0053376197,1539824,0.0036597024
7339,0.0,4835.751129627228,20.738989754671117,0.024390243902439025,0.14565853658536587,36.41463414634146,0.08371354,0.975609756097561,0.004227287,0.0060520195,1549825,0.004227287
7379,0.0,4866.664944887161,22.173985666043432,0.0,0.15609999999999996,39.025,0.071802765,1.0,0.004546506,0.0073396135,1559825,0.004546506
7423,0.0,4897.864246606827,20.332415167593467,0.09090909090909091,0.15405552418595903,35.70454545454545,0.03586264,0.9090909090909091,0.0054736794,0.0072395094,1569871,0.0054736794
7464,0.0,4928.306347846985,21.947551756230677,0.024390243902439025,0.15453658536585366,38.63414634146341,0.01779851,0.975609756097561,0.003933066,0.0062168455,1579872,0.003933066
7509,0.0,4958.815550088882,19.794839241224217,0.1111111111111111,0.15164821770923467,34.4,0.02043436,0.8888888888888888,0.0038647766,0.008171629,1589979,0.0038647766
7550,0.0,4989.627628803253,20.259571301415384,0.024390243902439025,0.1408780487804878,35.21951219512195,0.029970968,0.975609756097561,0.004630807,0.0059182444,1599980,0.004630807
