meankl,AttNC,surrgain,AttC,TtR,TimeElapsed,TimestepsSoFar,Fce,MtR,entropy,EpisodesSoFar,entloss,optimgain
0.008933204,3.707317073170732,1.6204834e-07,6.2926829268292686,423.9024390243902,16539.293436050415,1689909,0.17135888501742155,24.7423616408214,4.998548,6934,0.0,1.6204834e-07
0.008933196,2.975609756097561,1.2199402e-07,7.024390243902439,404.6341463414634,16631.617361068726,1699930,0.1639814169570267,23.37147288420701,5.0961876,6975,0.0,1.2199402e-07
0.008933196,3.3902439024390243,1.6174317e-08,6.609756097560975,382.1951219512195,16724.569023370743,1709957,0.15448961156278232,22.45418633471411,5.19379,7016,0.0,1.6174317e-08
0.008933204,2.902439024390244,2.883911e-08,7.097560975609756,402.4390243902439,16815.419657468796,1719805,0.16490450461450795,23.230982682561205,5.291311,7057,0.0,2.883911e-08
0.010174744,3.675,2.2659302e-08,6.325,408.5,16916.191998004913,1729805,0.16340000000000002,23.3265048083039,5.19379,7097,0.0,2.2659302e-08
0.01017476,3.6341463414634148,8.651733e-08,6.365853658536586,430.7317073170732,17014.5689599514,1739812,0.17567944250871073,24.356201372719497,5.0961876,7138,0.0,8.651733e-08
0.008933204,3.5714285714285716,7.965088e-08,6.428571428571429,404.5238095238095,17108.389936447144,1749862,0.16472241579558652,23.444062313932385,5.19379,7180,0.0,7.965088e-08
0.010174751,3.625,-3.8146974e-09,6.375,429.0,17208.82485985756,1759862,0.1716,24.643462083258026,5.0961876,7220,0.0,-3.8146974e-09
0.01017476,3.675,1.13830566e-07,6.325,439.0,17301.846259593964,1769862,0.1756,25.11035359703109,4.998548,7260,0.0,1.13830566e-07
0.01017476,3.317073170731707,1.13830566e-07,6.682926829268292,401.7073170731707,17398.08631157875,1779911,0.164284718765555,23.123333578928097,4.998548,7301,0.0,1.13830566e-07
0.010174863,3.575,7.949829e-08,6.425,396.25,17491.620754480362,1789911,0.1585,22.68270632557884,4.9009414,7341,0.0,7.949829e-08
0.008933102,3.35,4.3945313e-08,6.65,412.5,17586.755517482758,1799911,0.165,23.766585788745118,4.998548,7381,0.0,4.3945313e-08
0.008933204,3.65,3.0288696e-08,6.35,419.25,17683.9946808815,1809911,0.1677,24.12971499412783,5.0961876,7421,0.0,3.0288696e-08
0.010174871,3.0,1.1657715e-07,7.0,390.7317073170732,17786.437069654465,1819914,0.16432520325203254,22.71902064485642,4.998548,7462,0.0,1.1657715e-07
0.008933204,3.3333333333333335,3.8604735e-08,6.666666666666667,397.14285714285717,17875.588072538376,1829940,0.16332116004296454,22.932013113489006,5.0961876,7504,0.0,3.8604735e-08
0.01017476,3.1951219512195124,1.7776489e-07,6.804878048780488,397.3170731707317,17975.786937475204,1839969,0.16115727502102606,22.74435846167593,4.998548,7545,0.0,1.7776489e-07
0.008933102,3.725,2.0843505e-07,6.275,431.25,18070.692940950394,1849969,0.17250000000000001,25.11828763281161,5.0961876,7585,0.0,2.0843505e-07
0.010174863,3.5365853658536586,3.555298e-08,6.463414634146342,393.4146341463415,18170.957216262817,1859781,0.16400263678312463,22.8439733156505,4.998548,7626,0.0,3.555298e-08
0.01017476,3.261904761904762,4.4555666e-08,6.738095238095238,398.0952380952381,18272.431478738785,1869811,0.1626666666666667,23.13058665766388,4.9009414,7668,0.0,4.4555666e-08
0.008933416,3.425,1.8005372e-07,6.575,412.75,18370.232691049576,1879811,0.1651,23.6390978701226,4.998548,7708,0.0,1.8005372e-07
0.008933204,3.5121951219512195,4.7302247e-09,6.487804878048781,437.8048780487805,18466.754712104797,1889838,0.1783450767841012,24.864437722747986,5.0961876,7749,0.0,4.7302247e-09
0.008933204,3.5,1.8356323e-07,6.5,425.0,18561.039001226425,1899838,0.16999999999999998,24.4901980381413,5.19379,7789,0.0,1.8356323e-07
0.010174871,3.2222222222222223,1.2451171e-07,6.777777777777778,379.77777777777777,18647.4612262249,1909951,0.17114755564777354,21.41598031128284,5.0961876,7834,0.0,1.2451171e-07
0.008933204,3.2790697674418605,1.5487672e-07,6.72093023255814,395.5813953488372,18738.78645849228,1919990,0.1624761904761905,22.76281861893261,5.19379,7877,0.0,1.5487672e-07
0.010174751,2.902439024390244,1.5563965e-07,7.097560975609756,384.8780487804878,18829.579556941986,1929762,0.15572983114446529,21.75746452969172,5.0961876,7918,0.0,1.5563965e-07
0.008933102,3.4186046511627906,8.880615e-08,6.5813953488372094,387.90697674418607,18921.603694677353,1939847,0.16137526522552043,22.49775548945065,5.19379,7961,0.0,8.880615e-08
0.010174863,3.3255813953488373,1.2054443e-07,6.674418604651163,396.9767441860465,19016.284904956818,1949892,0.1623352044907779,23.177487895385415,5.0961876,8004,0.0,1.2054443e-07
0.008933204,3.048780487804878,7.5607296e-08,6.951219512195122,401.7073170731707,19111.470063209534,1959766,0.1641324421229693,23.120604159357796,5.19379,8045,0.0,7.5607296e-08
0.008933204,3.0,4.4250488e-08,7.0,400.6818181818182,19207.26256585121,1969850,0.1713880219397461,23.047495868605527,5.291311,8089,0.0,4.4250488e-08
0.008933204,3.738095238095238,7.30896e-08,6.261904761904762,418.3333333333333,19299.27519607544,1979890,0.16990476190476195,24.184331056346554,5.3889256,8131,0.0,7.30896e-08
0.008933416,3.4390243902439024,2.3498535e-08,6.560975609756097,403.9024390243902,19394.123938798904,1989965,0.1629268292682927,23.053075663925284,5.4865475,8172,0.0,2.3498535e-08
0.008933102,3.2439024390243905,1.7700195e-08,6.7560975609756095,402.1951219512195,19484.309616565704,1999791,0.16348432055749132,23.212226422202733,5.584157,8213,0.0,1.7700195e-08
0.008933204,3.186046511627907,3.6697386e-08,6.813953488372093,376.04651162790697,19577.612080574036,2009930,0.15483878215930794,21.58352904692069,5.681683,8256,0.0,3.6697386e-08
0.010174751,2.8536585365853657,3.3111572e-08,7.146341463414634,395.3658536585366,19669.86914420128,2019961,0.15952478363493314,22.574488158424067,5.584157,8297,0.0,3.3111572e-08
0.010174871,2.875,1.0620117e-07,7.125,384.75,19761.54157924652,2029961,0.15389999999999998,22.020752811621968,5.4865475,8337,0.0,1.0620117e-07
0.008933102,3.4285714285714284,4.5318604e-08,6.571428571428571,429.5238095238095,19852.781024217606,2039993,0.1818804855275443,24.79996107884546,5.584157,8379,0.0,4.5318604e-08
0.008933102,3.317073170731707,2.319336e-08,6.682926829268292,402.1951219512195,19944.898982048035,2049793,0.16614342435783164,23.127357684720263,5.681683,8420,0.0,2.319336e-08
0.010174744,3.261904761904762,1.7547608e-08,6.738095238095238,417.14285714285717,20034.395916461945,2059873,0.1711110693125176,23.988040352138917,5.584157,8462,0.0,1.7547608e-08
0.010175116,2.9545454545454546,6.378174e-08,7.045454545454546,375.22727272727275,20121.76809644699,2069995,0.15484838350055743,21.549802687795445,5.4865475,8506,0.0,6.378174e-08
0.008933204,3.925,6.088257e-08,6.075,414.0,20210.0873401165,2079754,0.16827777777777778,24.07237975939278,5.584157,8546,0.0,6.088257e-08
0.008933102,3.5609756097560976,1.2207031e-08,6.439024390243903,422.1951219512195,20295.23444199562,2089763,0.16887804878048782,24.12240381895462,5.681683,8587,0.0,1.2207031e-08
0.01017476,2.95,2.8381347e-08,7.05,428.75,20378.059330940247,2099763,0.1715,24.55526039773983,5.584157,8627,0.0,2.8381347e-08
0.00893351,3.4634146341463414,5.508423e-08,6.536585365853658,416.8292682926829,20459.773679733276,2109770,0.1701184668989547,24.111956777412637,5.681683,8668,0.0,5.508423e-08
0.008933102,2.975609756097561,1.159668e-08,7.024390243902439,399.5121951219512,20540.52254462242,2119807,0.16317468688200396,23.086171157939763,5.7792964,8709,0.0,1.159668e-08
0.008933416,3.475,5.0354004e-08,6.525,438.5,20623.93671154976,2129807,0.17539999999999997,25.251503809011847,5.8769116,8749,0.0,5.0354004e-08
0.008933102,3.0,1.5411377e-08,7.0,369.3181818181818,20706.016396522522,2139943,0.1508479231611762,21.40027149744954,5.974448,8793,0.0,1.5411377e-08
0.008933416,3.738095238095238,2.1972657e-08,6.261904761904762,406.9047619047619,20794.207015037537,2149838,0.1672849584278156,23.71206209959976,6.072066,8835,0.0,2.1972657e-08
0.01017476,3.731707317073171,8.468628e-09,6.2682926829268295,430.2439024390244,20886.199488162994,2159869,0.17278678206136897,24.781661425376033,5.974448,8876,0.0,8.468628e-09
0.008933196,3.097560975609756,2.89917e-08,6.902439024390244,416.0975609756098,20972.329661607742,2169918,0.16803982080637128,23.972224817480225,6.072066,8917,0.0,2.89917e-08
0.008933416,2.977272727272727,7.629395e-09,7.0227272727272725,381.8181818181818,21057.870557785034,2179960,0.16331168831168832,21.94058641436935,6.169638,8961,0.0,7.629395e-09
0.008933204,3.731707317073171,1.8157959e-08,6.2682926829268295,418.0487804878049,21147.354564905167,2189973,0.16899812382739215,24.07484567296218,6.267253,9002,0.0,1.8157959e-08
0.010174781,3.0714285714285716,3.967285e-09,6.928571428571429,394.76190476190476,21233.14269042015,2199985,0.1612108843537415,22.603923787174388,6.169638,9044,0.0,3.967285e-09
0.010174781,3.825,1.2817383e-08,6.175,420.5,21319.250827789307,2209985,0.16820000000000002,24.452422512566315,6.072066,9084,0.0,1.2817383e-08
0.008933102,3.5365853658536586,-3.0517577e-10,6.463414634146342,453.1707317073171,21397.955495357513,2219994,0.18388075880758803,25.966019221451788,6.169638,9125,0.0,-3.0517577e-10
0.008933204,3.475,1.159668e-08,6.525,415.75,21479.95631814003,2229994,0.1663,23.99808969914676,6.267253,9165,0.0,1.159668e-08
0.01017476,3.024390243902439,8.544922e-09,6.975609756097561,380.7317073170732,21556.146287679672,2239758,0.15968563685636858,21.762732182068355,6.169638,9206,0.0,8.544922e-09
0.008933204,3.45,1.8310548e-08,6.55,431.5,21638.590676784515,2249758,0.17260000000000003,24.54831925279593,6.267253,9246,0.0,1.8310548e-08
0.008933102,4.025,-6.1035155e-09,5.975,469.0,21718.704900741577,2259758,0.18760000000000002,26.710502520437977,6.3647876,9286,0.0,-6.1035155e-09
0.008933416,3.5714285714285716,8.392334e-09,6.428571428571429,419.76190476190476,21796.03735089302,2269788,0.17398793363499243,24.37673507303562,6.4624057,9328,0.0,8.392334e-09
0.008933102,3.4047619047619047,1.1978149e-08,6.595238095238095,382.6190476190476,21877.435818195343,2279892,0.1572641746353714,21.821986222492733,6.5600486,9370,0.0,1.1978149e-08
0.010174871,3.024390243902439,2.5024415e-08,6.975609756097561,413.4146341463415,21952.631266355515,2289760,0.16934023013278732,23.746983713778263,6.4624057,9411,0.0,2.5024415e-08
0.008933204,3.292682926829268,9.307861e-09,6.7073170731707314,418.0487804878049,22031.39688396454,2299767,0.17060627177700347,24.03688817687634,6.5600486,9452,0.0,9.307861e-09
0.008933196,3.575,0.0,6.425,440.75,22107.535990715027,2309767,0.1763,25.504917017824685,6.6576676,9492,0.0,0.0
0.008933196,3.475,0.0,6.525,430.0,22182.683266162872,2319767,0.172,24.83870422360967,6.6576676,9532,0.0,0.0
0.008933204,3.1627906976744184,3.890991e-09,6.837209302325581,387.6744186046512,22257.601815462112,2329934,0.16349428930373272,22.523993711034297,6.7552176,9575,0.0,3.890991e-09
0.008933102,3.2093023255813953,1.4343262e-08,6.790697674418604,399.7674418604651,22331.503768205643,2339983,0.1675070080651476,23.05279588953529,6.8528414,9618,0.0,1.4343262e-08
0.008933196,3.046511627906977,-5.493164e-09,6.953488372093023,379.06976744186045,22406.560162305832,2349869,0.16079838305585084,22.097610020526403,6.950345,9661,0.0,-5.493164e-09
0.008933196,3.2325581395348837,-5.493164e-09,6.767441860465116,392.09302325581393,22476.83877158165,2359932,0.16151384499268837,22.654271666841872,6.950345,9704,0.0,-5.493164e-09
0.008933196,3.4047619047619047,-5.493164e-09,6.595238095238095,403.0952380952381,22547.689827919006,2369968,0.16792319508448542,23.097347396871953,6.950345,9746,0.0,-5.493164e-09
0.008933204,3.902439024390244,1.6479492e-08,6.097560975609756,427.0731707317073,22621.409114599228,2379985,0.17484074605451938,24.743964129588917,7.0478964,9787,0.0,1.6479492e-08
0.008933204,2.744186046511628,1.6479492e-08,7.255813953488372,380.0,22692.885197877884,2389823,0.15763838053944482,21.800992713116344,7.0478964,9830,0.0,1.6479492e-08
0.008933204,3.325,1.6479492e-08,6.675,425.25,22768.65386247635,2399823,0.1701,24.49995432010325,7.0478964,9870,0.0,1.6479492e-08
0.008933204,3.682926829268293,-9.155274e-09,6.317073170731708,411.219512195122,22845.03903245926,2409834,0.16660753880266077,23.715226049205242,7.145519,9911,0.0,-9.155274e-09
0.008933204,3.261904761904762,-9.155274e-09,6.738095238095238,394.04761904761904,22920.204721450806,2419884,0.16091879457096847,22.95007637816221,7.145519,9953,0.0,-9.155274e-09
0.008933204,3.2142857142857144,-9.155274e-09,6.785714285714286,418.8095238095238,22995.596161603928,2429898,0.1774421768707483,24.18586019241944,7.145519,9995,0.0,-9.155274e-09
0.010174751,3.5714285714285716,-2.0599364e-09,6.428571428571429,409.04761904761904,23071.143030405045,2439986,0.16712533842968627,23.827924467393114,7.0478964,10037,0.0,-2.0599364e-09
0.008933102,3.142857142857143,-3.3569336e-09,6.857142857142857,398.57142857142856,23147.551599740982,2449773,0.1675326778484673,23.260360335143844,7.145519,10079,0.0,-3.3569336e-09
0.010174781,3.4761904761904763,9.765625e-09,6.523809523809524,402.3809523809524,23222.973242282867,2459823,0.16722536615290234,23.433162318812382,7.0478964,10121,0.0,9.765625e-09
0.010174781,3.5,-8.125305e-09,6.5,430.95238095238096,23299.221365213394,2469857,0.1802128851540616,24.995381871984407,6.950345,10163,0.0,-8.125305e-09
0.008933204,3.1818181818181817,-5.79834e-09,6.818181818181818,390.45454545454544,23374.979488134384,2479774,0.16435482699119067,22.601421963341497,7.0478964,10207,0.0,-5.79834e-09
0.008933204,3.1904761904761907,-7.3242186e-09,6.809523809523809,400.23809523809524,23447.90622138977,2489838,0.16652478134110785,23.181235104651257,7.145519,10249,0.0,-7.3242186e-09
0.008933204,4.025,3.0517577e-10,5.975,449.25,23524.662069559097,2499838,0.17970000000000003,25.838910105515673,7.243161,10289,0.0,3.0517577e-10
0.008933204,3.048780487804878,9.918213e-09,6.951219512195122,395.8536585365854,23600.643936395645,2509847,0.15834146341463418,22.421829406356878,7.340785,10330,0.0,9.918213e-09
0.008933204,2.813953488372093,-1.0070801e-08,7.186046511627907,389.30232558139534,23679.83713746071,2519938,0.1612749001203789,22.308511660263527,7.438345,10373,0.0,-1.0070801e-08
0.008933204,2.902439024390244,-1.0070801e-08,7.097560975609756,399.5121951219512,23753.168784856796,2529943,0.16936585365853657,23.00721544107168,7.438345,10414,0.0,-1.0070801e-08
0.008933102,3.125,7.6293943e-10,6.875,423.0,23830.024276971817,2539943,0.1692,24.45658469619582,7.535965,10454,0.0,7.6293943e-10
0.008933204,3.4761904761904763,-1.6174317e-08,6.523809523809524,370.4761904761905,23905.7566280365,2549973,0.1499267399267399,21.592930624206744,7.63346,10496,0.0,-1.6174317e-08
0.008933204,3.697674418604651,-1.6174317e-08,6.3023255813953485,407.90697674418607,23979.061901569366,2559895,0.17216751226608554,23.69205887882624,7.63346,10539,0.0,-1.6174317e-08
0.008933204,2.883720930232558,-1.6174317e-08,7.116279069767442,402.7906976744186,24049.824248552322,2569950,0.16900553709856034,23.20552654948839,7.63346,10582,0.0,-1.6174317e-08
0.008933204,3.15,-1.6174317e-08,6.85,401.75,24124.30477142334,2579795,0.1626578947368421,23.165080748472228,7.63346,10622,0.0,-1.6174317e-08
0.008933204,3.4285714285714284,-1.6174317e-08,6.571428571428571,410.95238095238096,24194.45305466652,2589762,0.16818595272077314,23.90035390804143,7.63346,10664,0.0,-1.6174317e-08
0.008933204,3.2142857142857144,-1.6174317e-08,6.785714285714286,396.1904761904762,24266.82032394409,2599790,0.16450013923698137,22.786174990355327,7.63346,10706,0.0,-1.6174317e-08
0.008933204,3.6341463414634148,-1.6174317e-08,6.365853658536586,439.7560975609756,24340.66949248314,2609849,0.17937660190161225,25.312881124316263,7.63346,10747,0.0,-1.6174317e-08
0.008933204,3.375,-9.155273e-10,6.625,412.5,24414.854407548904,2619849,0.16499999999999998,23.545154600690257,7.731084,10787,0.0,-9.155273e-10
0.008933204,3.1951219512195124,-9.155273e-10,6.804878048780488,425.8536585365854,24490.11115550995,2629860,0.17034146341463416,24.39005489572396,7.731084,10828,0.0,-9.155273e-10
0.008933204,3.4634146341463414,-9.155273e-10,6.536585365853658,447.5609756097561,24563.043199062347,2639875,0.1805528455284553,25.938961337485708,7.731084,10869,0.0,-9.155273e-10
0.008933204,3.024390243902439,-9.155273e-10,6.975609756097561,400.7317073170732,24639.946175336838,2649896,0.16135656213705,23.244553174429996,7.731084,10910,0.0,-9.155273e-10
0.008933204,2.9047619047619047,-9.155273e-10,7.095238095238095,378.57142857142856,24719.989551067352,2659753,0.15815210068181204,21.655423157450823,7.731084,10952,0.0,-9.155273e-10
0.0023053885,3.4878048780487805,-5.645752e-09,6.512195121951219,423.1707317073171,24802.927534341812,2669812,0.17242662257131047,24.296149858566693,7.7798243,10993,0.0,-5.645752e-09
0.0023053885,2.9,-5.645752e-09,7.1,389.75,24882.089628219604,2679812,0.15590000000000004,22.5396513312218,7.7798243,11033,0.0,-5.645752e-09
0.0023053885,2.7857142857142856,-5.645752e-09,7.214285714285714,405.95238095238096,24955.415934562683,2689882,0.16770715905409783,23.21448084629771,7.7798243,11075,0.0,-5.645752e-09
0.0023053885,2.9767441860465116,-5.645752e-09,7.023255813953488,400.0,25029.793949842453,2699919,0.15999999999999995,22.962695207389196,7.7798243,11118,0.0,-5.645752e-09
0.008933204,3.261904761904762,6.1035155e-10,6.738095238095238,415.95238095238096,25104.60671019554,2709778,0.1775179497086191,24.13219443873888,7.8774495,11160,0.0,6.1035155e-10
0.0023052692,2.857142857142857,-1.38092044e-08,7.142857142857143,387.6190476190476,25182.062994480133,2719820,0.15649917898193763,22.50822936355138,7.92627,11202,0.0,-1.38092044e-08
0.0023052692,3.142857142857143,-1.38092044e-08,6.857142857142857,394.5238095238095,25252.927936077118,2729940,0.16217301701413853,22.79001871199092,7.92627,11244,0.0,-1.38092044e-08
0.0023052692,3.525,-1.38092044e-08,6.475,433.5,25325.037762641907,2739940,0.17339999999999994,24.939194874668146,7.92627,11284,0.0,-1.38092044e-08
0.00058567524,2.5365853658536586,-6.4086914e-09,7.463414634146342,392.1951219512195,25400.36534690857,2749762,0.16276387027606537,22.541665172865038,7.950683,11325,0.0,-6.4086914e-09
0.00058567524,2.6,-6.4086914e-09,7.4,350.44444444444446,25471.42671918869,2759873,0.16388413589440054,20.055804413969515,7.950683,11370,0.0,-6.4086914e-09
0.010174863,3.4634146341463414,1.6937255e-08,6.536585365853658,426.5853658536585,25544.93093895912,2769896,0.17544856839872744,24.59064939896534,7.8530374,11411,0.0,1.6937255e-08
0.010174863,2.902439024390244,1.6937255e-08,7.097560975609756,398.2926829268293,25615.586903333664,2779913,0.16199139167862267,22.84611102037565,7.8530374,11452,0.0,1.6937255e-08
0.010174863,3.317073170731707,1.6937255e-08,6.682926829268292,420.4878048780488,25686.888014554977,2789932,0.17056739409499355,24.230417185786894,7.8530374,11493,0.0,1.6937255e-08
0.010174863,2.8372093023255816,1.6937255e-08,7.162790697674419,399.7674418604651,25758.56796813011,2799967,0.16174317492416582,22.890425898034298,7.8530374,11536,0.0,1.6937255e-08
0.010174863,3.2439024390243905,1.6937255e-08,6.7560975609756095,408.0487804878049,25831.221943616867,2809984,0.16856814921090388,23.538864285645253,7.8530374,11577,0.0,1.6937255e-08
2.3245811e-06,3.0238095238095237,-6.637573e-09,6.976190476190476,374.76190476190476,25909.920971155167,2819817,0.15452216748768477,21.519569841896022,7.8545327,11619,0.0,-6.637573e-09
0.008933204,3.5609756097560976,-8.0871585e-09,6.439024390243903,426.5853658536585,25985.495512723923,2829826,0.17063414634146343,24.76507903247825,7.9521575,11660,0.0,-8.0871585e-09
0.008933204,4.0,-8.0871585e-09,6.0,437.6744186046512,26055.845118284225,2839861,0.17968038163386996,25.364522555406154,7.9521575,11703,0.0,-8.0871585e-09
0.008933204,3.5365853658536586,-8.0871585e-09,6.463414634146342,391.4634146341463,26127.925518512726,2849900,0.15764102564102567,22.732201804540423,7.9521575,11744,0.0,-8.0871585e-09
0.008933204,3.642857142857143,-8.0871585e-09,6.357142857142857,425.4761904761905,26201.00381398201,2859934,0.1720703933747412,24.404882827787418,7.9521575,11786,0.0,-8.0871585e-09
0.008933204,3.317073170731707,-8.0871585e-09,6.682926829268292,408.0487804878049,26271.90646004677,2869961,0.16563685636856365,23.228519959639407,7.9521575,11827,0.0,-8.0871585e-09
0.008933204,3.1904761904761907,-8.0871585e-09,6.809523809523809,408.3333333333333,26343.038222551346,2879758,0.17372679172679173,23.33460370375341,7.9521575,11869,0.0,-8.0871585e-09
0.008933204,3.4146341463414633,-8.0871585e-09,6.585365853658536,418.780487804878,26413.747237443924,2889785,0.16992953929539292,24.083681113307723,7.9521575,11910,0.0,-8.0871585e-09
0.008933204,3.5609756097560976,-8.0871585e-09,6.439024390243903,439.5121951219512,26484.532786607742,2899808,0.18158218451749733,25.349972529677494,7.9521575,11951,0.0,-8.0871585e-09
0.008933204,4.071428571428571,-8.0871585e-09,5.928571428571429,442.3809523809524,26555.988334178925,2909838,0.17902164502164503,25.60560649122204,7.9521575,11993,0.0,-8.0871585e-09
0.008933204,3.707317073170732,-8.0871585e-09,6.2926829268292686,427.8048780487805,26626.146606445312,2919857,0.17230808729139918,24.465980528769496,7.9521575,12034,0.0,-8.0871585e-09
0.008933204,3.1707317073170733,-8.0871585e-09,6.829268292682927,427.0731707317073,26699.529863119125,2929864,0.17082926829268294,24.38621376191028,7.9521575,12075,0.0,-8.0871585e-09
0.008933204,3.375,-8.0871585e-09,6.625,414.25,26771.985691308975,2939864,0.16570000000000001,24.230825559825043,7.9521575,12115,0.0,-8.0871585e-09
0.00058579445,2.8048780487804876,1.5258789e-10,7.195121951219512,392.6829268292683,26848.2375228405,2949941,0.1586075388026608,22.62991523350579,7.97657,12156,0.0,1.5258789e-10
0.008933102,3.1627906976744184,-6.2561036e-09,6.837209302325581,377.90697674418607,26923.902274370193,2959984,0.15645298281092015,21.93019421837984,8.074211,12199,0.0,-6.2561036e-09
0.008933204,3.5609756097560976,-1.159668e-08,6.439024390243903,400.9756097560976,26999.262310028076,2969999,0.1619186991869919,23.097644014888502,8.171838,12240,0.0,-1.159668e-08
0.008933204,3.75,-1.159668e-08,6.25,415.0,27075.383489847183,2979999,0.166,23.799633404895367,8.171838,12280,0.0,-1.159668e-08
0.008933204,3.5853658536585367,-1.159668e-08,6.414634146341464,426.8292682926829,27149.218064785004,2989859,0.17400103938200814,24.968226030893465,8.171838,12321,0.0,-1.159668e-08
0.008933204,3.5853658536585367,-1.159668e-08,6.414634146341464,418.2926829268293,27225.91158103943,2999900,0.16980368828078524,23.69917905151478,8.171838,12362,0.0,-1.159668e-08
0.008933204,3.682926829268293,-1.159668e-08,6.317073170731708,416.0975609756098,27300.185066461563,3009846,0.17136405585186076,24.10906357722436,8.171838,12403,0.0,-1.159668e-08
0.008933204,3.261904761904762,-1.159668e-08,6.738095238095238,418.57142857142856,27376.187317609787,3019882,0.1741136712749616,24.332156758100798,8.171838,12445,0.0,-1.159668e-08
0.0001476407,4.0,-1.0681152e-08,6.0,456.5,27456.740867853165,3029882,0.1826,26.027494565114587,8.184044,12485,0.0,-1.0681152e-08
0.0001476407,3.2790697674418605,-1.0681152e-08,6.72093023255814,397.2093023255814,27529.91554927826,3039941,0.16140011926058437,22.94448174582958,8.184044,12528,0.0,-1.0681152e-08
0.008933196,3.125,-8.8500975e-09,6.875,432.0,27608.22928404808,3049941,0.1728,24.53223706664648,8.281613,12568,0.0,-8.8500975e-09
0.008933196,3.1463414634146343,-8.8500975e-09,6.853658536585366,413.9024390243902,27685.262360572815,3059952,0.16556097560975608,23.728455971553224,8.281613,12609,0.0,-8.8500975e-09
0.010174863,3.5,1.525879e-08,6.5,424.25,27761.596388578415,3069952,0.16970000000000002,24.45158665570635,8.184044,12649,0.0,1.525879e-08
0.010174744,3.13953488372093,1.19018555e-08,6.8604651162790695,377.90697674418607,27838.76846432686,3079999,0.1553703041144902,21.933739584419097,8.086417,12692,0.0,1.19018555e-08
0.010174744,3.292682926829268,1.19018555e-08,6.7073170731707314,405.8536585365854,27909.40993285179,3089783,0.16850670008676374,23.503850168928,8.086417,12733,0.0,1.19018555e-08
0.010174744,3.975,1.19018555e-08,6.025,443.0,27985.491330862045,3099783,0.17720000000000002,25.330620425659493,8.086417,12773,0.0,1.19018555e-08
0.010174744,3.65,1.19018555e-08,6.35,428.75,28060.17045545578,3109783,0.1715,24.544584363949774,8.086417,12813,0.0,1.19018555e-08
0.010174744,3.1666666666666665,1.19018555e-08,6.833333333333333,411.9047619047619,28134.08519768715,3119819,0.1685217391304348,23.73051508943197,8.086417,12855,0.0,1.19018555e-08
0.010174744,3.0,1.19018555e-08,7.0,411.0,28204.993178844452,3129819,0.16439999999999996,23.35851028092251,8.086417,12895,0.0,1.19018555e-08
0.010174744,3.255813953488372,1.19018555e-08,6.744186046511628,396.04651162790697,28278.139424562454,3139900,0.16088661245385208,22.76065943203149,8.086417,12938,0.0,1.19018555e-08
0.010174744,3.558139534883721,1.19018555e-08,6.441860465116279,394.4186046511628,28349.890783071518,3149955,0.1637017721249534,22.945107162445876,8.086417,12981,0.0,1.19018555e-08
0.010174744,3.268292682926829,1.19018555e-08,6.7317073170731705,387.8048780487805,28420.05289196968,3159769,0.16312253982268332,22.576206670395322,8.086417,13022,0.0,1.19018555e-08
0.010174744,2.682926829268293,1.19018555e-08,7.317073170731708,405.3658536585366,28490.924609184265,3169780,0.1642660753880266,23.03641583144032,8.086417,13063,0.0,1.19018555e-08
0.010174744,3.5714285714285716,1.19018555e-08,6.428571428571429,413.8095238095238,28563.76064300537,3179868,0.16663492063492064,23.86141451092895,8.086417,13105,0.0,1.19018555e-08
0.010174744,2.7560975609756095,1.19018555e-08,7.2439024390243905,397.5609756097561,28635.129026174545,3189877,0.15902439024390239,22.759439402559646,8.086417,13146,0.0,1.19018555e-08
0.010174744,3.6744186046511627,1.19018555e-08,6.325581395348837,399.5348837209302,28711.623066186905,3199940,0.16594679159808104,23.054907698873425,8.086417,13189,0.0,1.19018555e-08
0.010174744,3.024390243902439,1.19018555e-08,6.975609756097561,410.7317073170732,28788.017030477524,3209955,0.167349593495935,23.90433457772208,8.086417,13230,0.0,1.19018555e-08
0.010174744,3.5,1.19018555e-08,6.5,418.8095238095238,28860.40408372879,3219973,0.17517460317460315,24.119294268732467,8.086417,13272,0.0,1.19018555e-08
1.1920929e-07,2.775,-1.0223388e-08,7.225,401.5,28942.653395414352,3229756,0.16257272727272729,23.02685306619363,8.086548,13312,0.0,-1.0223388e-08
1.1920929e-07,3.6904761904761907,-1.0223388e-08,6.309523809523809,404.5238095238095,29014.913319587708,3239784,0.16330158730158734,23.044121932078685,8.086548,13354,0.0,-1.0223388e-08
1.1920929e-07,2.74468085106383,-1.0223388e-08,7.25531914893617,368.29787234042556,29089.22786140442,3249905,0.16176707031741336,21.240040856317588,8.086548,13401,0.0,-1.0223388e-08
0.010174863,4.025,1.525879e-08,5.975,469.25,29164.10095834732,3259905,0.1877,27.08274406785248,7.9887724,13441,0.0,1.525879e-08
0.010174863,2.4186046511627906,6.7138672e-09,7.5813953488372094,370.2325581395349,29237.422105550766,3269946,0.15159837578442226,21.222751435776104,7.8911514,13484,0.0,6.7138672e-09
0.010174863,2.975,6.7138672e-09,7.025,399.25,29311.53777241707,3279751,0.16218181818181818,23.258008860326413,7.8911514,13524,0.0,6.7138672e-09
0.010174863,3.341463414634146,6.7138672e-09,6.658536585365853,396.8292682926829,29381.37304019928,3289772,0.1597955865272939,23.103855538370276,7.8911514,13565,0.0,6.7138672e-09
