entloss,meankl,TtR,TimeElapsed,Tmt,surrgain,MtR,Ptt,AttNC,AttC,EpisodesSoFar,entropy,MpbtA,optimgain,Tmc,TimestepsSoFar,Tbt,MpbtN
0.0,0.007220303,-117.52173913043478,17830.554189682007,74.69565217391305,0.002609313,-24.266655514285844,72.87544000670694,1.7608695652173914,1.2391304347826086,7303,0.20158271,47.5442985563567,0.002609313,29.369565217391305,1099988,305953.39130434784,52.4557014436433
0.0,0.008250643,-118.69565217391305,17943.916620492935,75.76086956521739,0.0030951863,-24.291472828543334,73.90080981056708,2.239130434782609,0.7608695652173914,7349,0.2063055,47.780824837700436,0.0030951863,28.26086956521739,1109901,310316.52173913043,52.21917516229956
0.0,0.00878832,-125.8695652173913,18058.101084709167,76.15217391304348,0.003976882,-26.098575969140374,74.27878428845938,2.0,1.0,7395,0.19662029,45.05071203105496,0.003976882,27.847826086956523,1119826,311919.3043478261,54.94928796894503
0.0,0.007443456,-120.06382978723404,18174.81527018547,75.40425531914893,0.003165433,-25.12765802629303,73.5669015699899,2.1914893617021276,0.8085106382978723,7442,0.20524697,46.88722185974106,0.003165433,28.617021276595743,1129855,308855.829787234,53.11277814025891
0.0,0.009157735,-119.1875,18290.10704421997,76.5625,0.0026460607,-25.22201690618998,74.65132905643891,2.2083333333333335,0.7916666666666666,7490,0.20325896,48.11895360708531,0.0026460607,27.458333333333332,1139978,313600.0,51.88104639291469
0.0,0.0070032533,-114.95744680851064,18403.36417579651,75.31914893617021,0.0023752807,-24.228583446743148,73.44623633566133,2.1702127659574466,0.8297872340425532,7537,0.19870459,49.07838298811293,0.0023752807,28.76595744680851,1149866,308507.2340425532,50.92161701188707
0.0,0.007932494,-116.1875,18520.531120061874,74.8125,0.002645424,-24.13880249974871,72.99966126238743,1.6666666666666667,1.3333333333333333,7585,0.19926038,48.215193054899,0.002645424,29.229166666666668,1159878,306432.0,51.784806945101
0.0,0.0082809515,-113.80851063829788,18635.02655029297,75.55319148936171,0.002758018,-23.966766767568807,73.69237621105208,1.7872340425531914,1.2127659574468086,7632,0.20176184,49.812961473307524,0.002758018,28.48936170212766,1169864,309465.87234042556,50.18703852669248
0.0,0.00395211,-123.55102040816327,18755.58029460907,76.06122448979592,0.0013875356,-25.771987982386893,74.16699616776224,1.2653061224489797,1.7346938775510203,7681,0.17723288,45.873576370582,0.0013875356,27.979591836734695,1179945,311546.7755102041,54.126423629418
0.0,0.0070907176,-117.78260869565217,18868.261937856674,75.6086956521739,0.0021945282,-24.396210309292286,73.75624804263688,1.673913043478261,1.326086956521739,7727,0.16794486,48.18981809956518,0.0021945282,28.41304347826087,1189864,309693.2173913043,51.81018190043483
0.0,0.007959319,-120.12765957446808,18983.31470966339,75.25531914893617,0.002831347,-24.972790174441222,73.40110035259242,1.8936170212765957,1.1063829787234043,7774,0.17106888,46.783019076582946,0.002831347,28.80851063829787,1199850,308245.78723404254,53.216980923417054
0.0,0.00857207,-115.82608695652173,19096.542704105377,74.54347826086956,0.0030070404,-24.259426505212286,72.7611463679267,2.5434782608695654,0.45652173913043476,7820,0.20043516,48.243613440167586,0.0030070404,29.47826086956522,1209787,305330.0869565217,51.756386559832414
0.0,0.0066417526,-127.56521739130434,19210.44653391838,76.54347826086956,0.002355551,-26.116892915492322,74.61605598418521,2.282608695652174,0.717391304347826,7866,0.1537863,44.5664662216549,0.002355551,27.5,1219848,313522.0869565217,55.4335337783451
0.0,0.00820206,-117.33333333333333,19326.040764570236,74.97777777777777,0.0021783712,-24.452254343326608,73.12200001232388,2.466666666666667,0.5333333333333333,7911,0.18691762,47.92611071665293,0.0021783712,29.11111111111111,1229791,307108.97777777776,52.073889283347064
0.0,0.01067151,-118.08510638297872,19439.572993040085,74.53191489361703,0.003866232,-24.672861706284177,72.73578465767983,2.5106382978723403,0.48936170212765956,7958,0.2058714,47.22875498739466,0.003866232,29.51063829787234,1239853,305282.72340425535,52.77124501260535
0.0,0.0073803444,-124.66666666666667,19555.327073574066,74.62222222222222,0.0032746766,-25.35956465836367,72.81925115443872,2.1333333333333333,0.8666666666666667,8003,0.18893205,44.308562462635294,0.0032746766,29.42222222222222,1249907,305652.6222222222,55.691437537364706
0.0,0.007975889,-119.08695652173913,19668.097341299057,76.06521739130434,0.002224765,-24.502409238115106,74.18523172342829,2.0,1.0,8049,0.19046918,47.85457286501663,0.002224765,27.956521739130434,1259813,311563.1304347826,52.14542713498337
0.0,0.007394057,-119.21739130434783,19783.096833229065,76.3913043478261,0.0027362935,-24.579771976372598,74.49044798357151,1.9782608695652173,1.0217391304347827,8095,0.16328984,47.93243258172722,0.0027362935,27.630434782608695,1269731,312898.7826086957,52.06756741827278
0.0,0.009754212,-114.75,19897.32198739052,75.14583333333333,0.004299509,-24.135576300929504,73.33988582220344,2.5416666666666665,0.4583333333333333,8143,0.21174072,49.10769888386946,0.004299509,28.854166666666668,1279940,307797.3333333333,50.89230111613054
0.0,0.0081150085,-120.57446808510639,20009.68138742447,75.7872340425532,0.0033359455,-24.85094088085078,73.93953697562812,1.9574468085106382,1.0425531914893618,8190,0.1584545,47.07352888799336,0.0033359455,28.21276595744681,1289934,310424.5106382979,52.926471112006624
0.0,0.009282379,-115.91489361702128,20123.49383711815,75.76595744680851,0.0020668895,-24.81652064454593,73.91975060635544,2.765957446808511,0.23404255319148937,8237,0.21200286,49.03931855184568,0.0020668895,28.23404255319149,1299851,310337.3617021277,50.96068144815432
0.0,0.0077652596,-112.6304347826087,20237.32007956505,74.47826086956522,0.0021416834,-23.793104128347156,72.64283094702292,2.3043478260869565,0.6956521739130435,8283,0.19809243,49.563874107028376,0.0021416834,29.630434782608695,1309787,305062.95652173914,50.436125892971624
0.0,0.0072783823,-123.32608695652173,20352.15612888336,75.67391304347827,0.002444287,-25.614512224194666,73.83315895677916,2.152173913043478,0.8478260869565217,8329,0.15991002,45.73241267109618,0.002444287,28.32608695652174,1319846,309960.347826087,54.26758732890382
0.0,0.009582921,-114.31914893617021,20466.047226428986,74.72340425531915,0.0034619472,-23.915005693658937,72.91641183258096,2.6595744680851063,0.3404255319148936,8376,0.19954652,49.028708459728314,0.0034619472,29.319148936170212,1329854,306067.06382978725,50.97129154027168
0.0,0.008399021,-121.9375,20580.048553943634,76.27083333333333,0.0029986978,-25.339595190623385,74.37957094416821,2.0416666666666665,0.9583333333333334,8424,0.1626841,46.765938999405506,0.0029986978,27.75,1339887,312405.3333333333,53.234061000594494
0.0,0.009564655,-118.85106382978724,20692.011843442917,75.02127659574468,0.003215801,-24.92422118205946,73.19371549865106,2.0638297872340425,0.9361702127659575,8471,0.1873984,47.17066763757984,0.003215801,29.02127659574468,1349917,307287.1489361702,52.82933236242014
0.0,0.00833853,-120.06382978723404,20807.36957669258,75.85106382978724,0.0029891632,-24.78275340248271,73.99821472309308,2.0,1.0,8518,0.15170759,47.26974719162298,0.0029891632,28.148936170212767,1359777,310685.9574468085,52.730252808377
0.0,0.007841207,-117.6875,20922.07184767723,75.125,0.0015219197,-24.87523369200767,73.29238559868509,2.5208333333333335,0.4791666666666667,8566,0.17637897,47.810049686362,0.0015219197,28.916666666666668,1369926,307712.0,52.189950313637986
0.0,0.009729663,-120.32608695652173,21035.853989601135,76.02173913043478,0.0025972696,-25.176729750608352,74.13095605237012,2.3260869565217392,0.6739130434782609,8612,0.17942882,47.29439289182672,0.0025972696,28.02173913043478,1379883,311385.04347826086,52.705607108173304
0.0,0.008523963,-132.4468085106383,21152.75545668602,76.85106382978724,0.0021665446,-27.457079028078326,74.90469054372633,1.7872340425531914,1.2127659574468086,8659,0.14169575,42.64645517252522,0.0021665446,27.19148936170213,1389842,314781.9574468085,57.35354482747478
0.0,0.008478105,-118.46666666666667,21267.03456759453,74.77777777777777,0.0030432597,-24.66346371728461,72.92395340874086,1.9777777777777779,1.0222222222222221,8704,0.16558836,47.15680624816996,0.0030432597,29.333333333333332,1399774,306289.77777777775,52.84319375183005
0.0,0.0068333293,-122.55319148936171,21377.67300772667,76.0,0.0031986674,-24.944415845728667,74.12447244086776,2.127659574468085,0.8723404255319149,8751,0.15725902,46.28647301965444,0.0031986674,28.02127659574468,1409990,311296.0,53.71352698034557
0.0,0.0072368146,-116.73913043478261,21492.36280298233,74.32608695652173,0.0023446716,-24.40479228871909,72.51532390139799,2.630434782608696,0.3695652173913043,8797,0.18255568,47.67535775196152,0.0023446716,29.76086956521739,1419830,304439.652173913,52.32464224803848
0.0,0.0068522706,-113.625,21610.203098535538,74.0,0.0032537943,-24.318797614262763,72.20049082398269,2.8541666666666665,0.14583333333333334,8845,0.21245013,48.849098046202265,0.0032537943,30.104166666666668,1429961,303104.0,51.150901953797735
0.0,0.009771096,-115.375,21723.709269046783,76.02083333333333,0.002962434,-24.503194750219095,74.14502923835208,2.4375,0.5625,8893,0.2135165,49.41837077102625,0.002962434,28.0,1439949,311381.3333333333,50.58162922897375
0.0,0.008701148,-137.75,21841.450802326202,76.91666666666667,0.0034237779,-28.251204327583878,74.99486686718687,1.3125,1.6875,8941,0.14977334,40.380795763914435,0.0034237779,27.083333333333332,1449828,315050.6666666667,59.61920423608556
0.0,0.00936892,-112.8125,21954.51557803154,76.02083333333333,0.001755896,-24.027112555188666,74.14477748727982,2.3541666666666665,0.6458333333333334,8989,0.19690272,50.50934298673525,0.001755896,28.0,1459922,311381.3333333333,49.49065701326475
0.0,0.0079271365,-122.3125,22071.31025004387,75.25,0.002704842,-25.341355435918558,73.42253217283555,1.6458333333333333,1.3541666666666667,9037,0.16622391,45.90532963774049,0.002704842,28.770833333333332,1469880,308224.0,54.0946703622595
0.0,0.00747369,-117.86666666666666,22188.22721719742,75.35555555555555,0.0030735037,-24.682289813706156,73.50581241078444,2.2444444444444445,0.7555555555555555,9082,0.1755002,47.841704711572845,0.0030735037,28.68888888888889,1479789,308656.35555555555,52.15829528842716
0.0,0.010266277,-112.91489361702128,22303.4697265625,75.08510638297872,0.002308718,-23.983964035906038,73.25466900130961,2.5319148936170213,0.46808510638297873,9129,0.19522555,49.89764231437116,0.002308718,28.95744680851064,1489781,307548.59574468085,50.10235768562883
0.0,0.0073410925,-127.2,22416.5250146389,75.91111111111111,0.0019337769,-25.679878392332448,74.01106116125716,2.1555555555555554,0.8444444444444444,9174,0.14593063,44.282645886692315,0.0019337769,28.155555555555555,1499817,310931.9111111111,55.7173541133077
0.0,0.007880175,-114.3913043478261,22532.13925242424,74.69565217391305,0.0017721382,-23.713313285824643,72.90318915249274,2.8260869565217392,0.17391304347826086,9220,0.17968117,48.926806871287006,0.0017721382,29.32608695652174,1509979,305953.39130434784,51.073193128712994
0.0,0.008236823,-118.46808510638297,22649.751099824905,74.91489361702128,0.0019052103,-25.19387403120798,73.06806837421234,2.9361702127659575,0.06382978723404255,9267,0.2084245,47.31352397192573,0.0019052103,29.170212765957448,1519962,306851.40425531915,52.68647602807427
0.0,0.009479872,-120.84782608695652,22762.320068836212,75.8695652173913,0.0035993967,-25.14666033661381,73.98776730491176,2.5869565217391304,0.41304347826086957,9313,0.19732706,46.96357087767855,0.0035993967,28.17391304347826,1529934,310761.73913043475,53.03642912232145
0.0,0.01114249,-117.06382978723404,22877.03939318657,76.0,0.0028725688,-24.934097878658587,74.11133005802546,2.4468085106382977,0.5531914893617021,9360,0.21357943,48.672675279160025,0.0028725688,28.04255319148936,1539981,311296.0,51.327324720839975
0.0,0.008714085,-119.34782608695652,22992.206510305405,75.1304347826087,0.0027291523,-24.245868419094766,73.29561127162572,1.5217391304347827,1.4782608695652173,9406,0.15517154,47.1682940104166,0.0027291523,28.91304347826087,1549835,307734.26086956525,52.83170598958338
0.0,0.01077993,-120.12765957446808,23108.99360370636,74.65957446808511,0.0032001338,-25.48814404736394,72.85614491832895,2.25531914893617,0.7446808510638298,9453,0.22140531,46.36000205381028,0.0032001338,29.382978723404257,1559860,305805.6170212766,53.63999794618972
0.0,0.008252317,-139.2,23234.124916553497,77.0,0.003539905,-28.715459127257088,75.07131105949519,1.4,1.6,9503,0.14022318,39.903877606324265,0.003539905,27.0,1569982,315392.0,60.09612239367575
0.0,0.009592787,-111.1304347826087,23348.105837345123,73.76086956521739,0.0022495177,-23.390960213773916,71.9733023250611,2.630434782608696,0.3695652173913043,9549,0.20892376,49.76324644833537,0.0022495177,30.347826086956523,1579957,302124.52173913043,50.23675355166461
0.0,0.007268169,-120.65217391304348,23463.726454019547,74.69565217391305,0.0019825003,-25.500578464668823,72.91775867173241,2.1739130434782608,0.8260869565217391,9595,0.17236622,46.173802749132925,0.0019825003,29.304347826086957,1589838,305953.39130434784,53.82619725086708
0.0,0.0030896286,-123.625,23578.1123380661,76.33333333333333,0.0017825547,-25.8958309064315,74.42180775448963,2.2916666666666665,0.7083333333333334,9643,0.16984326,46.031053699533565,0.0017825547,27.708333333333332,1599856,312661.3333333333,53.968946300466435
0.0,0.009796418,-116.55319148936171,23693.71209669113,74.55319148936171,0.0018845564,-24.64454138310781,72.74387164080592,2.723404255319149,0.2765957446808511,9690,0.1955227,47.86620496691036,0.0018845564,29.51063829787234,1609853,305369.87234042556,52.13379503308965
0.0,0.008466538,-116.80851063829788,23806.438589811325,75.51063829787235,0.0024888876,-24.450895504273767,73.6666990075474,2.4468085106382977,0.5531914893617021,9737,0.21983893,48.42206097464473,0.0024888876,28.51063829787234,1619845,309291.57446808513,51.57793902535527
0.0,0.009094617,-116.1875,23922.187206029892,75.60416666666667,0.0024731872,-24.30669347635519,73.74203748357789,1.7291666666666667,1.2708333333333333,9785,0.1954462,48.71794608909817,0.0024731872,28.4375,1629810,309674.6666666667,51.28205391090183
0.0,0.009777387,-115.53191489361703,24033.056604862213,75.46808510638297,0.0032969818,-24.292187551266085,73.6275002564302,2.25531914893617,0.7446808510638298,9832,0.20804532,48.970483298675845,0.0032969818,28.5531914893617,1639843,309117.27659574465,51.02951670132415
0.0,0.008296041,-122.8695652173913,24147.325175523758,76.15217391304348,0.0016375179,-25.215908935392388,74.26509601736528,1.7391304347826086,1.2608695652173914,9878,0.16064504,46.23111838161819,0.0016375179,27.869565217391305,1649803,311919.3043478261,53.76888161838181
0.0,0.008689264,-124.8125,24266.21801185608,75.52083333333333,0.0025328277,-26.052639684257276,73.6222840259707,2.3125,0.6875,9926,0.16221996,44.95359546389306,0.0025328277,28.583333333333332,1659902,309333.3333333333,55.046404536106955
0.0,0.009935844,-114.3913043478261,24380.990941762924,74.76086956521739,0.0033293273,-24.010254622758655,72.93619899670368,2.847826086956522,0.15217391304347827,9972,0.21736291,49.02643868617706,0.0033293273,29.304347826086957,1669861,306220.52173913043,50.97356131382294
0.0,0.0086287195,-118.1086956521739,24494.135489940643,75.0,0.0018039785,-24.651042421180843,73.18803699254126,2.1739130434782608,0.8260869565217391,10018,0.17442968,47.504699974371285,0.0018039785,29.02173913043478,1679854,307200.0,52.495300025628715
0.0,0.011146027,-120.12765957446808,24609.580224752426,75.23404255319149,0.0028597403,-25.282095700129474,73.38134806478348,2.6808510638297873,0.3191489361702128,10065,0.20970795,46.805423083119535,0.0028597403,28.829787234042552,1689829,308158.6382978723,53.19457691688048
0.0,0.008989376,-116.55319148936171,24722.867456436157,75.2127659574468,0.003271427,-24.389735005214828,73.37418057887129,2.1702127659574466,0.8297872340425532,10112,0.19137576,48.431355916113745,0.003271427,28.829787234042552,1699972,308071.4893617021,51.56864408388628
0.0,0.009072169,-113.34782608695652,24836.84809756279,74.67391304347827,0.002823758,-23.586985709736947,72.86997444846183,2.5869565217391304,0.41304347826086957,10158,0.19664934,49.39480375608099,0.002823758,29.369565217391305,1709864,305864.347826087,50.605196243918996
0.0,0.008637574,-115.34042553191489,24952.53745651245,75.2127659574468,0.004015138,-24.31011579480203,73.37341556195608,2.4893617021276597,0.5106382978723404,10205,0.20723818,48.83194114168933,0.004015138,28.829787234042552,1719961,308071.4893617021,51.16805885831067
0.0,0.011287807,-116.04255319148936,25066.181103229523,74.93617021276596,0.0031949952,-24.610038390943227,73.10330932454167,2.404255319148936,0.5957446808510638,10252,0.22724217,48.28341675643068,0.0031949952,29.127659574468087,1729967,306938.55319148937,51.716583243569325
0.0,0.010009433,-119.80851063829788,25181.240527153015,75.17021276595744,0.0017381206,-24.75462030598808,73.332454290307,1.4680851063829787,1.5319148936170213,10299,0.20428915,46.93944194073021,0.0017381206,28.872340425531913,1739952,307897.1914893617,53.06055805926979
0.0,0.007701511,-124.5,25297.563571691513,76.27083333333333,0.0015230795,-25.74079206389729,74.39081471297925,1.1041666666666667,1.8958333333333333,10347,0.17347614,45.71297651663884,0.0015230795,27.729166666666668,1749837,312405.3333333333,54.28702348336116
0.0,0.008036276,-125.87755102040816,25416.899367809296,75.55102040816327,0.0032202108,-26.164134862036963,73.71741630817695,1.4081632653061225,1.5918367346938775,10396,0.14546683,44.574484345624285,0.0032202108,28.448979591836736,1759895,309456.97959183675,55.425515654375715
0.0,0.008687327,-115.72340425531915,25533.089412212372,74.55319148936171,0.0037292738,-24.355864296669047,72.73093252370907,2.3404255319148937,0.6595744680851063,10443,0.16735056,48.207116640646795,0.0037292738,29.53191489361702,1769905,305369.87234042556,51.79288335935322
0.0,0.0035835768,-110.73913043478261,25647.800761699677,74.52173913043478,0.0012143656,-22.99998857591877,72.69955382073246,2.760869565217391,0.2391304347826087,10489,0.19466612,50.5107837305671,0.0012143656,29.565217391304348,1779921,305241.04347826086,49.4892162694329
0.0,0.007899419,-117.57446808510639,25761.283802509308,75.19148936170212,0.0019719787,-24.791461984644673,73.36725992320876,2.5106382978723403,0.48936170212765956,10536,0.17553952,47.86049362263742,0.0019719787,28.829787234042552,1789948,307984.3404255319,52.13950637736257
0.0,0.009182501,-121.95652173913044,25875.302228450775,75.04347826086956,0.003428686,-25.01031409322368,73.21570640772389,2.1739130434782608,0.8260869565217391,10582,0.16071123,45.87345780488537,0.003428686,29.0,1799979,307378.0869565217,54.126542195114645
0.0,0.011885126,-114.06382978723404,25988.94944691658,75.36170212765957,0.0019586915,-24.10644142418704,73.48682277137934,2.765957446808511,0.23404255319148937,10629,0.18200016,49.565330616500674,0.0019586915,28.72340425531915,1809927,308681.5319148936,50.434669383499326
0.0,0.00970562,-112.43478260869566,26101.487235069275,74.30434782608695,0.003714857,-23.42100292880019,72.46797927244953,2.5434782608695654,0.45652173913043476,10675,0.1897893,49.47566081202747,0.003714857,29.82608695652174,1819841,304350.60869565216,50.52433918797253
0.0,0.009187888,-118.0625,26217.220385551453,76.02083333333333,0.0035618637,-25.096882104667525,74.15811786608657,2.2291666666666665,0.7708333333333334,10723,0.1821873,48.27149423269722,0.0035618637,27.979166666666668,1829875,311381.3333333333,51.72850576730278
0.0,0.008378155,-129.13333333333333,26331.005108118057,76.4,0.0032643117,-25.915490057645073,74.51176088247752,1.7333333333333334,1.2666666666666666,10768,0.15686001,43.688905736879114,0.0032643117,27.6,1839824,312934.4,56.31109426312088
0.0,0.0061181937,-124.8125,26445.351065158844,75.91666666666667,0.001126416,-25.800366016542213,74.04713832333364,1.8541666666666667,1.1458333333333333,10816,0.16695075,45.22603639588967,0.001126416,28.104166666666668,1849961,310954.6666666667,54.77396360411033
0.0,0.00846402,-110.17021276595744,26558.039716005325,74.63829787234043,0.0023114155,-23.193551331042954,72.82252765383373,2.1702127659574466,0.8297872340425532,10863,0.1751487,50.877901657104005,0.0023114155,29.425531914893618,1859955,305718.4680851064,49.122098342895974
0.0,0.0074068587,-121.65957446808511,26671.911369800568,76.2127659574468,0.0036676005,-25.072736968302614,74.32340204740957,1.9148936170212767,1.0851063829787233,10910,0.143455,46.84201872146933,0.0036676005,27.80851063829787,1869949,312167.4893617021,53.15798127853067
0.0,0.008091319,-115.59574468085107,26787.077372550964,75.27659574468085,0.0026532526,-24.645591652687738,73.4208966705506,2.617021276595745,0.3829787234042553,10957,0.18473402,48.87649265347819,0.0026532526,28.78723404255319,1879945,308332.93617021275,51.12350734652182
0.0,0.009510988,-115.76086956521739,26900.360100984573,74.28260869565217,0.0025359222,-24.175688533205463,72.48815141245296,2.239130434782609,0.7608695652173914,11003,0.17808835,47.97159358656389,0.0025359222,29.782608695652176,1889966,304261.5652173913,52.028406413436095
0.0,0.00843056,-125.17021276595744,27017.95483803749,76.04255319148936,0.0022819468,-25.681951880349043,74.17881049968463,1.872340425531915,1.127659574468085,11050,0.14387503,45.255352227944755,0.0022819468,27.95744680851064,1899918,311470.2978723404,54.744647772055245
0.0,0.0070876474,-117.0,27130.737082242966,76.48936170212765,0.0024220336,-24.236989153363208,74.59685116564368,2.5319148936170213,0.46808510638297873,11097,0.1693477,49.09319916338068,0.0024220336,27.51063829787234,1909973,313300.42553191487,50.90680083661932
0.0,0.009313082,-114.63829787234043,27245.846526622772,75.31914893617021,0.0030812165,-23.91829926120277,73.47450578823512,2.5319148936170213,0.46808510638297873,11144,0.15302406,49.31286084302861,0.0030812165,28.72340425531915,1919981,308507.2340425532,50.68713915697139
0.0,0.010689616,-113.8695652173913,27361.150309562683,74.45652173913044,0.0031165038,-24.111035993271617,72.65092799269712,2.869565217391304,0.13043478260869565,11190,0.1881826,49.02918550284915,0.0031165038,29.608695652173914,1929891,304973.9130434783,50.97081449715085
0.0,0.009549513,-117.97826086956522,27472.817811012268,75.28260869565217,0.0013355535,-24.573188447613866,73.43833628163021,1.9130434782608696,1.0869565217391304,11236,0.15822247,47.84095343833183,0.0013355535,28.76086956521739,1939859,308357.5652173913,52.15904656166816
0.0,0.008805137,-116.75,27587.044473409653,75.10416666666667,0.0021426473,-25.044293395891547,73.25886068925611,1.9791666666666667,1.0208333333333333,11284,0.15650554,48.036868490167336,0.0021426473,28.958333333333332,1949891,307626.6666666667,51.963131509832664
0.0,0.00870292,-118.375,27702.156425714493,74.9375,0.0015364228,-24.970179394169662,73.13133123322844,2.4583333333333335,0.5416666666666666,11332,0.17408282,47.31160457922948,0.0015364228,29.083333333333332,1959870,306944.0,52.68839542077052
0.0,0.009561637,-115.6875,27815.297564029694,75.60416666666667,0.003267806,-24.48723107060309,73.75495278102902,2.5625,0.4375,11380,0.17165338,48.94071110283806,0.003267806,28.416666666666668,1969998,309674.6666666667,51.059288897161935
0.0,0.010023994,-115.59574468085107,27930.350358247757,75.06382978723404,0.0018340072,-24.395809229390434,73.23557699676098,2.382978723404255,0.6170212765957447,11427,0.1793748,48.665948410754936,0.0018340072,28.97872340425532,1979990,307461.44680851063,51.33405158924506
0.0,0.010173875,-117.0,28047.091618299484,75.38297872340425,0.0029453486,-24.691775798478552,73.50645256816779,1.851063829787234,1.148936170212766,11474,0.19306448,48.21436325469578,0.0029453486,28.70212765957447,1989945,308768.6808510638,51.785636745304224
0.0,0.008336753,-118.77551020408163,28161.199645280838,75.3061224489796,0.0029905324,-25.25705303182879,73.48843052418535,1.5918367346938775,1.4081632653061225,11523,0.1842375,47.38818404662242,0.0029905324,28.693877551020407,1999983,308453.8775510204,52.61181595337758
0.0,0.008596501,-129.6,28284.13252043724,76.98,0.0019826537,-26.99988888826549,75.0551129412294,1.14,1.86,11573,0.1505028,44.01408483165303,0.0019826537,27.02,2009859,315310.08,55.985915168346985
0.0,0.008979779,-119.875,28396.794557332993,75.33333333333333,0.002612406,-24.833966768480295,73.46029540667182,2.0,1.0,11621,0.16755381,46.92370729546926,0.002612406,28.75,2019880,308565.3333333333,53.07629270453074
0.0,0.009010549,-116.21739130434783,28510.360428094864,74.15217391304348,0.0031462056,-24.41856995724479,72.38074686720962,2.260869565217391,0.7391304347826086,11667,0.1599912,47.749391196655594,0.0031462056,29.891304347826086,2029810,303727.3043478261,52.2506088033444
0.0,0.009514854,-115.2127659574468,28624.11454319954,75.2127659574468,0.0023041046,-24.148726575762755,73.40043897033613,2.723404255319149,0.2765957446808511,11714,0.18827906,48.93178968672022,0.0023041046,28.78723404255319,2039824,308071.4893617021,51.06821031327978
0.0,0.008838591,-128.2826086956522,28742.035891532898,75.82608695652173,0.0028039296,-25.96317165137611,73.9323835484949,2.0,1.0,11760,0.13820757,43.66317311570636,0.0028039296,28.23913043478261,2049897,310583.652173913,56.336826884293636
0.0,0.008817516,-121.95652173913044,28858.912043333054,75.1086956521739,0.0023263886,-25.274265046373422,73.2466764937912,2.5217391304347827,0.4782608695652174,11806,0.1820203,45.88257764459413,0.0023263886,28.97826086956522,2059940,307645.2173913043,54.11742235540586
0.0,0.009548698,-134.9318181818182,28972.68580532074,76.93181818181819,0.0041006347,-26.89759119440264,75.00905551011307,2.1818181818181817,0.8181818181818182,11850,0.14889877,41.5599119415341,0.0041006347,27.068181818181817,2069817,315112.7272727273,58.440088058465896
0.0,0.009433772,-121.59574468085107,29085.45250439644,76.0,0.0018278259,-25.62504008143199,74.12395469334412,2.382978723404255,0.6170212765957447,11897,0.1790431,46.74215018612789,0.0018278259,28.02127659574468,2079906,311296.0,53.25784981387211
0.0,0.009761324,-120.76595744680851,29199.23916745186,76.04255319148936,0.0034123173,-25.470054856267016,74.15079595621621,2.574468085106383,0.425531914893617,11944,0.21170932,47.022241672301945,0.0034123173,28.0,2089969,311470.2978723404,52.977758327698055
0.0,0.00844215,-124.91489361702128,29316.281225442886,75.97872340425532,0.0023666963,-26.28485778426557,74.10389865563947,1.9574468085106382,1.0425531914893618,11991,0.17827173,45.272300686611395,0.0023666963,28.04255319148936,2099818,311208.8510638298,54.7276993133886
0.0,0.0103401225,-119.29787234042553,29432.149878263474,75.95744680851064,0.00234635,-25.24789416192464,74.08480327681195,2.382978723404255,0.6170212765957447,12038,0.21980909,47.62779401045032,0.00234635,28.06382978723404,2109909,311121.7021276596,52.37220598954968
0.0,0.008040363,-121.43478260869566,29545.820045232773,75.97826086956522,0.002044685,-25.00985299593597,74.1180880787625,1.608695652173913,1.391304347826087,12084,0.17635037,46.7097633297405,0.002044685,28.02173913043478,2119841,311206.95652173914,53.2902366702595
0.0,0.0086266175,-123.78260869565217,29657.204367637634,76.3695652173913,0.0030410672,-25.802102204300617,74.46787676695725,2.0434782608695654,0.9565217391304348,12130,0.20187278,45.98694008766369,0.0030410672,27.652173913043477,2129786,312809.73913043475,54.0130599123363
0.0,0.009860455,-121.08510638297872,29770.592475414276,76.25531914893617,0.002752071,-25.032127134707203,74.36401472694993,2.234042553191489,0.7659574468085106,12177,0.19150695,47.108376767994315,0.002752071,27.76595744680851,2139907,312341.78723404254,52.891623232005685
0.0,0.008908163,-122.67391304347827,29885.531454086304,75.43478260869566,0.0025159013,-25.699678978790843,73.5950784886944,2.1739130434782608,0.8260869565217391,12223,0.1909687,45.76748011425745,0.0025159013,28.58695652173913,2149911,308980.8695652174,54.232519885742555
0.0,0.010438928,-123.2,29998.927712917328,75.88888888888889,0.0026124085,-25.49444561220774,74.01840056067284,2.2222222222222223,0.7777777777777778,12268,0.21559834,45.95752070386483,0.0026124085,28.133333333333333,2159890,310840.8888888889,54.04247929613517
0.0,0.010922023,-133.17391304347825,30111.554511785507,77.21739130434783,0.0028104654,-27.100407866966435,75.27580201200946,1.6956521739130435,1.3043478260869565,12314,0.1982931,42.46603446605314,0.0028104654,26.782608695652176,2169887,316282.4347826087,57.53396553394686
0.0,0.00528199,-130.2391304347826,30225.56655049324,76.67391304347827,0.0015479991,-25.81515722379955,74.76708943889342,1.2173913043478262,1.7826086956521738,12360,0.17172201,43.33629481093772,0.0015479991,27.32608695652174,2179954,314056.347826087,56.66370518906226
0.0,0.0092862835,-131.52272727272728,30338.478886127472,77.04545454545455,0.0020518228,-26.493773407093475,75.0981133862136,1.3409090909090908,1.6590909090909092,12404,0.17397122,43.18287124317737,0.0020518228,26.977272727272727,2189759,315578.1818181818,56.81712875682263
