surrgain,AttNC,EpisodesSoFar,TimestepsSoFar,MtR,TtR,entropy,TimeElapsed,Fce,meankl,AttC,entloss,optimgain
0.0007426392,1.5952380952380953,14473,3219990,17.275454526942184,90.85714285714286,1.4672511,19326.368946313858,0.12244817927170867,0.0022582144,1.4047619047619047,0.0,0.0007426392
0.00090133667,1.6428571428571428,14515,3229771,16.599570454841494,85.42857142857143,1.4953954,19382.63155221939,0.11737844611528825,0.005342202,1.3571428571428572,0.0,0.00090133667
0.0008231927,1.6382978723404256,14562,3239838,14.671320016251178,77.93617021276596,1.4864838,19439.661138534546,0.11086119554204663,0.0031913845,1.3617021276595744,0.0,0.0008231927
0.00063613587,1.6363636363636365,14606,3249858,15.746827136937803,82.5,1.5022061,19502.052978277206,0.11631168831168835,0.0018403737,1.3636363636363635,0.0,0.00063613587
0.0004738164,1.619047619047619,14648,3259864,16.805990157968974,88.21428571428571,1.5647768,19554.4852309227,0.12546031746031747,0.0044011194,1.380952380952381,0.0,0.0004738164
0.00054357835,1.7380952380952381,14690,3269872,16.530701742293264,86.85714285714286,1.6107591,19616.67236351967,0.11911564625850339,0.003096712,1.2619047619047619,0.0,0.00054357835
0.0004197464,1.6590909090909092,14734,3279922,17.71736532263823,91.63636363636364,1.6368414,19669.650308847427,0.12988026607538805,0.00257111,1.3409090909090908,0.0,0.0004197464
0.00057069946,1.4222222222222223,14779,3289939,17.23501076289954,90.06666666666666,1.6601242,19732.414710998535,0.12008888888888893,0.008100013,1.5777777777777777,0.0,0.00057069946
0.00023942719,1.1,14829,3299999,16.78582610776909,87.72,1.6557716,19791.029961586,0.153415873015873,0.00255461,1.9,0.0,0.00023942719
0.0004862203,1.0833333333333333,14877,3309798,16.349215770460905,85.625,1.6632005,19841.7281768322,0.12730303030303033,0.0021507558,1.9166666666666667,0.0,0.0004862203
0.00046323673,1.3478260869565217,14923,3319844,17.640449362912953,93.52173913043478,1.6662604,19898.38986134529,0.13440579710144926,0.0008987367,1.6521739130434783,0.0,0.00046323673
0.0006401989,1.2,14973,3329946,15.969573621806674,82.5,1.6496481,19960.727762937546,0.11474009419152276,0.0022944396,1.8,0.0,0.0006401989
0.00043334148,1.2222222222222223,15018,3339995,17.49182352272591,92.53333333333333,1.6451409,20017.244791030884,0.1260873563218391,0.0002912321,1.7777777777777777,0.0,0.00043334148
0.00072346494,1.2692307692307692,15070,3349868,15.44380635794445,82.38461538461539,1.6283792,20078.199691057205,0.14514009077576437,0.0058871135,1.7307692307692308,0.0,0.00072346494
0.00071009446,1.6829268292682926,15111,3359885,18.724257852205465,96.4390243902439,1.6594639,20130.114980459213,0.12992252510760402,0.00237969,1.3170731707317074,0.0,0.00071009446
0.0013240076,1.4444444444444444,15156,3369904,16.26824267897193,86.26666666666667,1.6690295,20190.797737836838,0.12851216931216927,0.002683748,1.5555555555555556,0.0,0.0013240076
0.0003046887,1.7209302325581395,15199,3379913,16.04203980246892,84.13953488372093,1.6540608,20249.32278728485,0.12440310077519387,0.0019453057,1.2790697674418605,0.0,0.0003046887
0.0011291929,1.5434782608695652,15245,3389931,15.838736629880481,82.76086956521739,1.6647944,20308.697769641876,0.11034782608695655,0.00934808,1.4565217391304348,0.0,0.0011291929
0.0007958949,1.54,15295,3399798,14.722912491466413,77.58,1.6348565,20366.939590215683,0.13370402505706858,0.0023845602,1.46,0.0,0.0007958949
0.00061540987,1.2,15350,3409971,14.91877797158289,76.96363636363637,1.6181743,20425.499200105667,0.12161915801309131,0.0014517235,1.8,0.0,0.00061540987
0.0004413887,1.5333333333333334,15395,3419797,15.953194275579136,84.33333333333333,1.6093667,20485.160647153854,0.11404444444444446,0.003574787,1.4666666666666666,0.0,0.0004413887
0.0007356107,1.4489795918367347,15444,3429844,15.343703256092626,79.71428571428571,1.5590713,20544.017268419266,0.11595335276967927,0.0052676704,1.5510204081632653,0.0,0.0007356107
0.00042299094,1.5227272727272727,15488,3439948,16.632315966915463,85.70454545454545,1.5468422,20602.68745160103,0.11955365907259545,0.0015215599,1.4772727272727273,0.0,0.00042299094
0.00059186807,1.7674418604651163,15531,3449951,16.588263183494977,88.6046511627907,1.5188857,20660.001753091812,0.11813953488372098,0.0037284205,1.2325581395348837,0.0,0.00059186807
0.0005206538,1.511111111111111,15576,3459968,15.889323312074849,84.26666666666667,1.4894657,20723.81860923767,0.13448888888888885,0.003969411,1.488888888888889,0.0,0.0005206538
0.000721342,1.6511627906976745,15619,3469764,16.63809661665692,88.74418604651163,1.4942604,20783.393199443817,0.11939660590823385,0.001042046,1.3488372093023255,0.0,0.000721342
0.0006424174,1.5476190476190477,15661,3479768,16.57150880631106,85.92857142857143,1.4941826,20840.47761797905,0.1382857142857143,0.0007742145,1.4523809523809523,0.0,0.0006424174
0.0013439232,1.930232558139535,15704,3489797,14.619563082055757,76.46511627906976,1.4881951,20899.71019077301,0.10744465815702049,0.0056486535,1.069767441860465,0.0,0.0013439232
0.00046647136,1.510204081632653,15753,3499914,15.262830539959326,79.34693877551021,1.4877844,20951.639541387558,0.1179793207605623,0.0017008024,1.489795918367347,0.0,0.00046647136
0.0006381276,1.608695652173913,15799,3509767,14.747428992364835,77.41304347826087,1.489222,21016.688799619675,0.1464857149102673,0.0024742663,1.391304347826087,0.0,0.0006381276
0.0004199534,1.6,15844,3519966,16.464120462326253,87.6,1.4553654,21073.978147029877,0.12146230936819173,0.0037788793,1.4,0.0,0.0004199534
0.0014733612,1.6956521739130435,15890,3529781,15.573408970056683,80.47826086956522,1.4350237,21142.82104921341,0.12295814330596942,0.0017154394,1.3043478260869565,0.0,0.0014733612
0.0010430807,1.5333333333333334,15935,3539838,16.941618842392906,88.66666666666667,1.4305451,21196.604437828064,0.12123423710792132,0.0036223878,1.4666666666666666,0.0,0.0010430807
0.0011605001,1.4444444444444444,15980,3549897,16.057453892401604,84.46666666666667,1.4306526,21253.426657676697,0.12072006747948778,0.0009060369,1.5555555555555556,0.0,0.0011605001
0.00091486005,1.5777777777777777,16025,3559877,14.82174132824493,76.66666666666667,1.4058063,21317.281583547592,0.10786971335542768,0.0037162043,1.4222222222222223,0.0,0.00091486005
0.0006192263,2.0232558139534884,16068,3569888,15.760158983623308,80.86046511627907,1.3983537,21383.04384994507,0.12313178294573643,0.0013149222,0.9767441860465116,0.0,0.0006192263
0.000591686,1.5681818181818181,16112,3579992,15.638431358855298,82.22727272727273,1.427293,21438.114100456238,0.13660606060606056,0.0055574696,1.4318181818181819,0.0,0.000591686
0.0013430502,1.6222222222222222,16157,3589826,15.202156828669839,78.86666666666666,1.4119489,21494.72211623192,0.11091268237934908,0.001779702,1.3777777777777778,0.0,0.0013430502
0.0017081868,1.6444444444444444,16202,3599845,15.216469663519787,81.0,1.4026349,21553.982585430145,0.11038024691358025,0.0058046416,1.3555555555555556,0.0,0.0017081868
0.0007999669,1.9767441860465116,16245,3609942,16.650891589627946,86.86046511627907,1.3881811,21611.23542046547,0.11738434608652165,0.0030472493,1.0232558139534884,0.0,0.0007999669
0.000444487,1.8409090909090908,16289,3619964,16.44627330476642,85.1590909090909,1.37052,21668.288864135742,0.11749586776859505,0.005224842,1.1590909090909092,0.0,0.000444487
0.0010871916,2.073170731707317,16330,3629981,16.134263411687254,83.92682926829268,1.4099964,21727.689170122147,0.1159139167862267,0.0025310025,0.926829268292683,0.0,0.0010871916
0.0005914856,1.7555555555555555,16375,3639763,14.65592437821113,78.2,1.4022336,21784.357639551163,0.11043809523809528,0.00335607,1.2444444444444445,0.0,0.0005914856
0.00096757204,1.6888888888888889,16420,3649784,16.154304544707855,85.13333333333334,1.4048982,21842.643703460693,0.11351111111111116,0.0062937657,1.3111111111111111,0.0,0.00096757204
0.0009827006,1.697674418604651,16463,3659821,16.483648257544044,86.09302325581395,1.4114149,21898.362558603287,0.1172374911909796,0.0009785624,1.302325581395349,0.0,0.0009827006
0.00043122252,1.9090909090909092,16507,3669835,15.788680306566233,81.61363636363636,1.428423,21953.508934259415,0.10881818181818187,0.0012838242,1.0909090909090908,0.0,0.00043122252
0.0006381195,1.553191489361702,16554,3679990,14.99272477948287,77.68085106382979,1.4378755,22014.72856402397,0.10933127762359954,0.003742864,1.446808510638298,0.0,0.0006381195
0.0009849624,1.66,16604,3689861,13.12675723455852,68.82,1.432338,22072.948722600937,0.11430404049860439,0.0016785829,1.34,0.0,0.0009849624
0.0009404368,1.7906976744186047,16647,3699930,16.3061732611325,83.79069767441861,1.43212,22130.461489915848,0.13832558139534884,0.0017652127,1.2093023255813953,0.0,0.0009404368
0.0014912984,1.6956521739130435,16693,3709948,15.069199284278808,78.65217391304348,1.4579289,22185.86883378029,0.11628985507246378,0.0071684164,1.3043478260869565,0.0,0.0014912984
0.0009726603,1.6136363636363635,16737,3719813,15.715123035942598,81.54545454545455,1.4531157,22237.825439214706,0.11244955044955049,0.0033171356,1.3863636363636365,0.0,0.0009726603
0.000728064,1.8863636363636365,16781,3729837,15.370313384862486,79.63636363636364,1.4438505,22298.944097280502,0.1061818181818182,0.0008351291,1.1136363636363635,0.0,0.000728064
0.00086583936,1.7142857142857142,16823,3739873,17.189039034034707,90.78571428571429,1.4335967,22363.06740641594,0.14768707482993199,0.005301081,1.2857142857142858,0.0,0.00086583936
0.0008728706,1.6170212765957446,16870,3749980,15.549387151881755,80.61702127659575,1.4258256,22416.72767496109,0.11824087006262839,0.0030515192,1.3829787234042554,0.0,0.0008728706
0.0010099254,1.5869565217391304,16916,3759992,16.313205795658185,85.1086956521739,1.4236213,22473.0826048851,0.14655072463768115,0.0055694957,1.4130434782608696,0.0,0.0010099254
0.0007357198,1.7209302325581395,16959,3769764,16.74884625366243,86.79069767441861,1.4227386,22530.535214424133,0.14340758873929008,0.0027566722,1.2790697674418605,0.0,0.0007357198
0.00075115764,1.9024390243902438,17000,3779765,16.590128181039372,86.78048780487805,1.4233509,22588.202219247818,0.11570731707317079,0.0015287146,1.0975609756097562,0.0,0.00075115764
0.00081625365,1.619047619047619,17042,3789797,17.095788053864805,90.0,1.4416943,22640.819093227386,0.12078659611992947,0.0009979137,1.380952380952381,0.0,0.00081625365
0.0009264974,1.8372093023255813,17085,3799804,16.130058363092104,84.69767441860465,1.480801,22700.56849217415,0.13609302325581393,0.00348576,1.1627906976744187,0.0,0.0009264974
0.00077655335,1.6590909090909092,17129,3809826,15.787171246660465,83.86363636363636,1.498413,22757.472925186157,0.13819251336898392,0.0015214678,1.3409090909090908,0.0,0.00077655335
0.0012334769,1.6888888888888889,17174,3819899,16.586142330389603,85.46666666666667,1.5052933,22821.999685764313,0.12559715582324277,0.010043583,1.3111111111111111,0.0,0.0012334769
0.0005953461,1.7857142857142858,17216,3829955,18.398210426524553,94.42857142857143,1.5020756,22877.396239757538,0.12785811467444122,0.0014943504,1.2142857142857142,0.0,0.0005953461
0.0010767964,1.8604651162790697,17259,3839968,16.342444149982526,86.30232558139535,1.5058483,22929.413169384003,0.1150697674418605,0.0010501415,1.1395348837209303,0.0,0.0010767964
0.0005572001,1.2765957446808511,17306,3849788,15.517377126468354,80.87234042553192,1.4839982,22987.232325315475,0.11138542994411219,0.0045434358,1.7234042553191489,0.0,0.0005572001
0.00091495895,1.6274509803921569,17357,3859838,14.035513080023247,72.11764705882354,1.5032961,23045.566514968872,0.12172077251953413,0.0023685198,1.3725490196078431,0.0,0.00091495895
0.0010042399,1.5957446808510638,17404,3869885,16.066868612021047,84.63829787234043,1.4989432,23101.61459684372,0.12158380515326699,0.0073762997,1.4042553191489362,0.0,0.0010042399
0.0005360738,1.608695652173913,17450,3879802,15.588089369060393,82.6304347826087,1.5025526,23162.066957950592,0.12763779350634757,0.003031397,1.391304347826087,0.0,0.0005360738
0.0005889638,1.4893617021276595,17497,3889963,16.07697835721293,83.17021276595744,1.5064719,23214.68980574608,0.11669119808664889,0.001972449,1.5106382978723405,0.0,0.0005889638
0.000757872,1.3454545454545455,17552,3899879,14.205844630553576,75.49090909090908,1.4680177,23274.902955532074,0.13375043991493538,0.0048172264,1.6545454545454545,0.0,0.000757872
0.00092567696,1.46,17602,3909950,15.17750252835169,78.9,1.4653662,23335.465962171555,0.12114111416067058,0.0052108746,1.54,0.0,0.00092567696
0.00023755532,1.6666666666666667,17650,3920000,14.773670751751006,77.3125,1.465863,23393.42721438408,0.13665514387573208,0.0028475546,1.3333333333333333,0.0,0.00023755532
0.00069307355,1.7777777777777777,17695,3929804,15.697778316756942,81.13333333333334,1.4249172,23449.39914536476,0.11743501516404746,0.0032916488,1.2222222222222223,0.0,0.00069307355
0.0007963338,1.4791666666666667,17743,3939922,14.991160440224588,77.75,1.3986073,23510.956072807312,0.12121709230671494,0.0052791866,1.5208333333333333,0.0,0.0007963338
0.0010617019,1.6666666666666667,17788,3949957,16.646886054165392,86.86666666666666,1.3790758,23567.91397356987,0.15705191888721295,0.0015572993,1.3333333333333333,0.0,0.0010617019
0.0008464442,1.6744186046511629,17831,3959751,14.941864667061921,79.25581395348837,1.3813845,23627.96976518631,0.10953175843367964,0.0022434515,1.3255813953488371,0.0,0.0008464442
0.00041734695,1.6511627906976745,17874,3969786,16.965554177216116,88.11627906976744,1.3845217,23682.204850912094,0.12222744697163301,0.0016848654,1.3488372093023255,0.0,0.00041734695
0.001081842,1.7826086956521738,17920,3979888,14.786087848636214,77.6086956521739,1.4062403,23740.522923469543,0.11252148817366213,0.0038074946,1.2173913043478262,0.0,0.001081842
0.0007885142,1.5869565217391304,17966,3989795,15.238772559816667,79.3695652173913,1.421274,23802.49247288704,0.10994169261756184,0.003191205,1.4130434782608696,0.0,0.0007885142
0.0014558504,1.4313725490196079,18017,3999980,15.497935131517586,80.6470588235294,1.415417,23858.477743387222,0.12005202066024487,0.0061805625,1.5686274509803921,0.0,0.0014558504
0.00021103313,1.6888888888888889,18062,4009776,14.659952172778604,78.46666666666667,1.4131324,23911.668274641037,0.11055458937198072,0.002165098,1.3111111111111111,0.0,0.00021103313
0.001744549,1.711111111111111,18107,4019803,15.828611136177432,82.66666666666667,1.4192275,23969.751069307327,0.1145777777777778,0.006084495,1.288888888888889,0.0,0.001744549
0.0004783315,1.38,18157,4029895,14.797198785365593,75.84,1.4250458,24025.10753774643,0.10982616755793227,0.0012739444,1.62,0.0,0.0004783315
0.0010777331,1.6744186046511629,18200,4039920,16.822126392131953,87.55813953488372,1.4218866,24081.96890091896,0.14295016611295683,0.0056731016,1.3255813953488371,0.0,0.0010777331
0.0006851583,1.6956521739130435,18246,4049799,14.824952231134652,78.84782608695652,1.3874482,24138.69048023224,0.10976384158151344,0.0043845056,1.3043478260869565,0.0,0.0006851583
0.0011636587,1.7272727272727273,18290,4059831,17.16153025407203,88.22727272727273,1.3911141,24193.9397482872,0.12426573426573428,0.0018738221,1.2727272727272727,0.0,0.0011636587
0.0015165558,1.62,18340,4069858,13.643735836230212,70.86,1.4147112,24251.023044109344,0.13613382595675474,0.0059447074,1.38,0.0,0.0015165558
0.0015469096,1.8222222222222222,18385,4079891,15.146869838332234,79.86666666666666,1.4232205,24309.023755788803,0.12949951690821257,0.0038062283,1.1777777777777778,0.0,0.0015469096
0.0007255352,1.711111111111111,18430,4089934,16.67321201051423,87.66666666666667,1.4357452,24368.081669569016,0.12039595959595964,0.0014455245,1.288888888888889,0.0,0.0007255352
0.0008950063,1.6956521739130435,18476,4099791,16.020577655982343,83.02173913043478,1.4312308,24426.708801031113,0.12679664697268092,0.001659348,1.3043478260869565,0.0,0.0008950063
0.0009990539,1.5625,18524,4109903,15.508972834356422,80.4375,1.4387966,24480.073534727097,0.12249251199251195,0.0010580227,1.4375,0.0,0.0009990539
0.0007412481,1.469387755102041,18573,4119847,14.489744310113583,75.79591836734694,1.4302622,24541.3611035347,0.11511978764595454,0.002073851,1.530612244897959,0.0,0.0007412481
0.00070621085,1.565217391304348,18619,4129889,16.5569190396209,86.67391304347827,1.3988156,24598.70946931839,0.14023602484472053,0.0016373242,1.434782608695652,0.0,0.00070621085
0.00068397826,1.6363636363636365,18663,4139937,17.45014101816284,91.63636363636364,1.3821186,24651.77343583107,0.13204273504273503,0.003126591,1.3636363636363635,0.0,0.00068397826
0.0007783407,1.6956521739130435,18709,4149977,15.677015070002033,83.67391304347827,1.3807466,24713.47886824608,0.1176024844720497,0.0035328772,1.3043478260869565,0.0,0.0007783407
0.0009121648,1.5416666666666667,18757,4159918,16.686290605639968,86.0625,1.3650659,24774.302005767822,0.16951836652441385,0.0030190533,1.4583333333333333,0.0,0.0009121648
0.00057051796,1.7317073170731707,18798,4169919,16.974558754311243,89.5609756097561,1.3535155,24832.342403173447,0.11941463414634149,0.0015182154,1.2682926829268293,0.0,0.00057051796
0.0011824303,1.425531914893617,18845,4179957,15.282009725327944,79.27659574468085,1.3550266,24887.033304452896,0.1395100619957553,0.0019058584,1.574468085106383,0.0,0.0011824303
0.0009924276,1.6818181818181819,18889,4189760,16.022779041591484,82.77272727272727,1.3316555,24940.64036297798,0.11858785483291409,0.0017276471,1.3181818181818181,0.0,0.0009924276
0.0012486624,1.5555555555555556,18934,4199799,16.279924952835767,85.8,1.2990749,24999.965508699417,0.11968818342151677,0.0028719467,1.4444444444444444,0.0,0.0012486624
0.0012737834,1.6444444444444444,18979,4209858,14.905045991293425,78.66666666666667,1.3135984,25061.560577630997,0.10551684587813623,0.0023190118,1.3555555555555556,0.0,0.0012737834
0.0016804362,1.6041666666666667,19027,4219769,14.708064917219813,76.875,1.2968036,25112.50625061989,0.14264909004537485,0.0036380505,1.3958333333333333,0.0,0.0016804362
0.0012310928,1.9772727272727273,19071,4229867,15.96372524209945,83.6590909090909,1.2891331,25166.93289232254,0.11882887700534762,0.0042557437,1.0227272727272727,0.0,0.0012310928
0.002027597,1.8936170212765957,19118,4239904,13.644501724243227,72.38297872340425,1.3089567,25222.560274124146,0.1001229314420804,0.0046791057,1.1063829787234043,0.0,0.002027597
0.00030061233,2.0,19158,4249904,16.666588473123404,87.45,1.3394396,25279.372039318085,0.11660000000000004,0.003923469,1.0,0.0,0.00030061233
0.001594974,1.7804878048780488,19199,4259905,16.802590417682882,87.0,1.3578639,25333.590835094452,0.11600000000000003,0.012011188,1.2195121951219512,0.0,0.001594974
0.00082943,1.6304347826086956,19245,4269796,14.811677547173757,78.0,1.3564084,25384.997482061386,0.11360586685046029,0.004164283,1.3695652173913044,0.0,0.00082943
0.0013405569,1.673913043478261,19291,4279852,15.486037315269558,81.65217391304348,1.3428924,25439.049418449402,0.1365298759211803,0.004579714,1.326086956521739,0.0,0.0013405569
0.0013700704,1.875,19331,4289852,16.948789285116952,89.925,1.348194,25498.834227085114,0.11990000000000003,0.0064469157,1.125,0.0,0.0013700704
0.0010049357,1.697674418604651,19374,4299879,16.944952803259376,88.6046511627907,1.3420292,25551.47465324402,0.1213687707641196,0.002747503,1.302325581395349,0.0,0.0010049357
0.0007796913,1.8222222222222222,19419,4309914,15.819494936395998,82.4,1.3555084,25609.136872053146,0.1150320987654321,0.0009443644,1.1777777777777778,0.0,0.0007796913
0.0005821147,1.4791666666666667,19467,4319829,15.236899280305503,79.75,1.3148581,25667.52280855179,0.1147483096686951,0.0041969107,1.5208333333333333,0.0,0.0005821147
0.001199428,1.95,19507,4329829,17.277276643072803,91.575,1.3233737,25725.05043196678,0.12210000000000001,0.0015308817,1.05,0.0,0.001199428
0.0005419609,1.6666666666666667,19552,4339852,15.700980388572905,82.13333333333334,1.3047379,25779.965612888336,0.11452813852813855,0.0023790703,1.3333333333333333,0.0,0.0005419609
0.0021282667,1.5434782608695652,19598,4349898,15.614253876167961,82.23913043478261,1.3007815,25833.471835374832,0.11501611432046213,0.0062988633,1.4565217391304348,0.0,0.0021282667
0.0009196747,1.5333333333333334,19643,4359832,16.075412310549876,83.0,1.2992657,25885.446150541306,0.11732978254103578,0.0021563391,1.4666666666666666,0.0,0.0009196747
0.0011829544,1.8444444444444446,19688,4369939,15.54384119606405,81.33333333333333,1.2701813,25945.557485103607,0.10999755799755803,0.002940902,1.1555555555555554,0.0,0.0011829544
0.00074860634,1.8181818181818181,19732,4379991,16.288555713355116,84.20454545454545,1.2961322,26003.022161006927,0.11604822215967726,0.002588555,1.1818181818181819,0.0,0.00074860634
0.00092161866,1.7391304347826086,19778,4389794,16.63003150054479,86.15217391304348,1.2610391,26061.097897291183,0.12260033288677792,0.0056350282,1.2608695652173914,0.0,0.00092161866
0.0012796255,1.7857142857142858,19820,4399800,17.856474555422665,92.71428571428571,1.2800262,26114.629175662994,0.12361904761904763,0.0023086648,1.2142857142857142,0.0,0.0012796255
0.0005661484,1.872340425531915,19867,4409867,13.940938656339963,72.06382978723404,1.2751956,26173.22517967224,0.10782934740777393,0.001038891,1.127659574468085,0.0,0.0005661484
0.0012291342,1.8837209302325582,19910,4419874,16.96786764281085,88.32558139534883,1.2683599,26227.6453063488,0.12232558139534885,0.0019612594,1.1162790697674418,0.0,0.0012291342
0.0011235263,1.7333333333333334,19955,4429790,15.258650800937918,78.93333333333334,1.2760528,26287.22127532959,0.11674552474552476,0.0030904214,1.2666666666666666,0.0,0.0011235263
0.0013615732,1.8,20000,4439889,15.55009986363936,81.0,1.2653707,26339.80921459198,0.11388167388167389,0.0027314126,1.2,0.0,0.0013615732
0.001060571,1.5294117647058822,20051,4449819,14.843855442354084,76.82352941176471,1.2535805,26399.788379192352,0.12117221275729889,0.0016201634,1.4705882352941178,0.0,0.001060571
0.0008289052,1.3518518518518519,20105,4459979,13.270379305361955,68.88888888888889,1.241752,26451.761828422546,0.11705696081219429,0.0017316451,1.6481481481481481,0.0,0.0008289052
0.0010519105,1.8604651162790697,20148,4469753,15.534584621221661,81.4186046511628,1.2508537,26500.91559123993,0.10983310533515733,0.0052034617,1.1395348837209303,0.0,0.0010519105
0.0011636246,1.8043478260869565,20194,4479803,13.625561409764984,71.73913043478261,1.2662362,26555.830952882767,0.10577196716327152,0.004346479,1.1956521739130435,0.0,0.0011636246
0.0012845703,1.9545454545454546,20238,4489841,15.040924178632594,78.95454545454545,1.2636297,26612.45143532753,0.11505050505050506,0.00448267,1.0454545454545454,0.0,0.0012845703
0.0009241292,1.9333333333333333,20283,4499932,14.783178673129859,78.4,1.2676485,26660.96615743637,0.10919075466443887,0.005905287,1.0666666666666667,0.0,0.0009241292
0.0010097966,1.7727272727272727,20327,4509972,16.770422848793324,88.1590909090909,1.2367349,26712.309282302856,0.13476767676767676,0.0048601516,1.2272727272727273,0.0,0.0010097966
0.0013736786,1.6,20372,4519985,16.663201350940458,87.13333333333334,1.2181935,26766.454817533493,0.1161777777777778,0.0051418683,1.4,0.0,0.0013736786
0.0018049194,1.8,20417,4529755,14.034030426345664,73.6,1.2264844,26821.041116952896,0.10051358024691363,0.004426229,1.2,0.0,0.0018049194
0.0020385575,1.9523809523809523,20459,4539771,16.081396969770974,83.85714285714286,1.2397455,26873.680065393448,0.11628571428571431,0.0036293117,1.0476190476190477,0.0,0.0020385575
0.0010529946,1.625,20507,4549935,15.115034006367393,78.0625,1.2752193,26924.532781124115,0.11555227073241003,0.0024807146,1.375,0.0,0.0010529946
0.0012669149,1.4285714285714286,20556,4559773,14.917009921996238,78.48979591836735,1.2628276,26980.226958036423,0.1203487168041411,0.0032445525,1.5714285714285714,0.0,0.0012669149
0.0010278997,1.8571428571428572,20598,4569777,16.541339937952415,85.85714285714286,1.2845062,27032.13554763794,0.12231746031746034,0.0023729848,1.1428571428571428,0.0,0.0010278997
0.00049741793,1.6590909090909092,20642,4579941,16.556687134460937,86.6590909090909,1.2606068,27083.70264816284,0.11870276892918402,0.004618878,1.3409090909090908,0.0,0.00049741793
0.0004645068,1.8863636363636365,20686,4589975,14.43764178962028,76.1590909090909,1.2545596,27132.888216257095,0.10699134199134198,0.0037908093,1.1136363636363635,0.0,0.0004645068
0.00080971123,1.7906976744186047,20729,4599771,15.160740148689953,79.74418604651163,1.2347,27189.021154403687,0.11737739698082417,0.002607498,1.2093023255813953,0.0,0.00080971123
0.0005426333,2.075,20769,4609771,16.40981883279699,85.725,1.2359188,27236.753348350525,0.11430000000000003,0.0023909085,0.925,0.0,0.0005426333
7.0565795e-05,2.1,20809,4619771,14.93509201489795,80.025,1.2338428,27291.29680967331,0.10670000000000004,0.0033064072,0.9,0.0,7.0565795e-05
0.0018861989,1.7674418604651163,20852,4629886,16.797637230001456,86.65116279069767,1.237712,27342.77094578743,0.12183410989552335,0.0045791124,1.2325581395348837,0.0,0.0018861989
0.0017613261,1.6346153846153846,20904,4639965,11.801650868443023,61.38461538461539,1.2635927,27399.39986228943,0.09535996996777983,0.0013541308,1.3653846153846154,0.0,0.0017613261
0.00091918337,1.8695652173913044,20950,4649834,13.918293927649959,70.82608695652173,1.2999388,27449.215362787247,0.11189320673576908,0.0040663797,1.1304347826086956,0.0,0.00091918337
0.001139947,2.0238095238095237,20992,4659841,15.558453938518038,79.78571428571429,1.332689,27504.70283150673,0.11126216743656714,0.005881357,0.9761904761904762,0.0,0.001139947
0.0007351593,1.7959183673469388,21041,4669936,13.144698368000173,67.04081632653062,1.3665308,27553.95541024208,0.13095937364844928,0.0029642216,1.2040816326530612,0.0,0.0007351593
0.0019707012,1.6888888888888889,21086,4679824,15.060634534317774,79.0,1.3794067,27606.399354934692,0.12158160594102622,0.0038282499,1.3111111111111111,0.0,0.0019707012
0.0011407553,1.7333333333333334,21131,4689901,15.942086989602911,82.46666666666667,1.3787104,27655.51351761818,0.1564991452991453,0.004399472,1.2666666666666666,0.0,0.0011407553
0.0011197753,1.5294117647058822,21182,4699908,13.2204104856698,67.52941176470588,1.381845,27705.941859960556,0.12612184011509522,0.0015684548,1.4705882352941178,0.0,0.0011197753
0.001162327,1.7142857142857142,21231,4709830,13.668628530983165,70.10204081632654,1.3697898,27757.634315252304,0.1308252012241078,0.0038026671,1.2857142857142858,0.0,0.001162327
0.0004785858,1.4230769230769231,21283,4719770,13.984388981540512,72.6923076923077,1.3621001,27811.900537490845,0.14690477721916878,0.0010479278,1.5769230769230769,0.0,0.0004785858
0.00089308573,1.6304347826086956,21329,4729832,15.19030939553086,79.6304347826087,1.3424041,27863.261125564575,0.11187068004459311,0.0027385508,1.3695652173913044,0.0,0.00089308573
0.0011906001,1.7234042553191489,21376,4739812,14.902784430568202,76.40425531914893,1.3475349,27911.89463210106,0.11849473914852245,0.0030711181,1.2765957446808511,0.0,0.0011906001
0.0009802739,1.4814814814814814,21430,4749952,13.173858132917335,67.72222222222223,1.3641846,27965.52454972267,0.11186708438720637,0.0025391453,1.5185185185185186,0.0,0.0009802739
0.0006106964,1.4509803921568627,21481,4759775,12.886627063189351,66.6470588235294,1.3721956,28017.125789403915,0.14013268218631728,0.005143143,1.5490196078431373,0.0,0.0006106964
0.0018220302,1.8181818181818181,21525,4769967,16.96541857140404,87.54545454545455,1.3489518,28068.317235946655,0.13340456249942417,0.0031435657,1.1818181818181819,0.0,0.0018220302
0.0011817149,1.4782608695652173,21571,4779780,14.589997368138091,75.97826086956522,1.3529044,28118.75746369362,0.10951050881485663,0.008590322,1.5217391304347827,0.0,0.0011817149
0.00122824,1.8695652173913044,21617,4789920,14.033512183967554,73.04347826086956,1.37008,28168.209300756454,0.1066672005275802,0.002353538,1.1304347826086956,0.0,0.00122824
0.0010072012,1.7608695652173914,21663,4799982,15.387222741028799,80.15217391304348,1.3757439,28218.736755371094,0.11201769245247509,0.0046812007,1.2391304347826086,0.0,0.0010072012
0.0013675977,2.097560975609756,21704,4809985,15.639709482489716,81.8780487804878,1.378042,28272.793812036514,0.10917073170731711,0.0049138735,0.9024390243902439,0.0,0.0013675977
0.0007631588,1.702127659574468,21751,4819999,13.915480297539597,74.04255319148936,1.3866352,28323.763672828674,0.11312709282072819,0.0044381856,1.297872340425532,0.0,0.0007631588
