TimeElapsed,MpbtN,surrgain,Ptt,AttNC,entropy,Tbt,meankl,entloss,TtR,MpbtA,Tmt,Tmc,AttC,optimgain,MtR,EpisodesSoFar,TimestepsSoFar
49936.008467912674,82.38317693299612,0.0049740053,79.51639445370293,0.6216216216216216,0.16033919,334764.97297297296,0.0042805076,0.0,-67.32432432432432,17.616823067003907,81.72972972972973,22.216216216216218,0.3783783783783784,0.0049740053,-37.62255538703914,15354,3159720
50070.00383067131,82.07714299146102,0.007502814,80.24457384087101,0.6052631578947368,0.15641092,337704.4210526316,0.005305631,0.0,-67.6842105263158,17.922857008538966,82.44736842105263,21.42105263157895,0.39473684210526316,0.007502814,-37.34794646192588,15392,3169855
50199.483706235886,81.93214361143048,0.0068051727,79.34103589322055,0.5135135135135135,0.16548945,333990.0540540541,0.0044056014,0.0,-66.83783783783784,18.067856388569545,81.54054054054055,22.405405405405407,0.4864864864864865,0.0068051727,-37.20469895143394,15429,3179755
50329.55891776085,82.77720514968875,0.0064992346,79.28623224386332,0.5263157894736842,0.16737838,333931.7894736842,0.004525238,0.0,-67.5,17.222794850311253,81.52631578947368,22.473684210526315,0.47368421052631576,0.0064992346,-37.21833952440043,15467,3189734
50468.108867406845,83.6095215733136,0.006445624,78.97950798909555,0.7105263157894737,0.16897331,332314.94736842107,0.0055898963,0.0,-67.84210526315789,16.3904784266864,81.13157894736842,22.789473684210527,0.2894736842105263,0.006445624,-38.0274782950071,15505,3199894
50598.178166389465,81.21929461193851,0.0068510766,79.13112404763683,0.7222222222222222,0.16847536,333255.1111111111,0.004840003,0.0,-66.08333333333333,18.78070538806149,81.36111111111111,22.63888888888889,0.2777777777777778,0.0068510766,-37.15787002633494,15541,3209815
50725.24632549286,83.20940329564685,0.004797865,79.52740783516144,0.6578947368421053,0.1756325,334901.8947368421,0.0056373687,0.0,-68.05263157894737,16.790596704353153,81.76315789473684,22.210526315789473,0.34210526315789475,0.004797865,-38.21021219987671,15579,3219966
50860.2276699543,82.03916689992309,0.0046605286,79.86937030062138,0.631578947368421,0.18110932,336410.94736842107,0.0041701095,0.0,-67.39473684210526,17.960833100076922,82.13157894736842,21.842105263157894,0.3684210526315789,0.0046605286,-37.669440154580116,15617,3229963
50988.25011944771,82.63025804893005,0.0076529663,79.34389814936405,0.8108108108108109,0.1910622,334100.75675675675,0.005417261,0.0,-67.43243243243244,17.369741951069944,81.56756756756756,22.405405405405407,0.1891891891891892,0.0076529663,-37.791634485772256,15654,3239949
51123.54033565521,81.9658423340732,0.009014643,79.06428987727581,0.5526315789473685,0.19902854,332961.6842105263,0.007589296,0.0,-66.63157894736842,18.034157665926827,81.28947368421052,22.710526315789473,0.4473684210526316,0.009014643,-36.95703040005592,15692,3249984
