meankl,TimestepsSoFar,AttNC,TimeElapsed,TtR,entloss,MtR,EpisodesSoFar,Fce,entropy,AttC,optimgain,surrgain
0.008933417,2419790,1.1818181818181819,32069.518852949142,74.67272727272727,0.0,14.23119720240998,11453,0.13485390308616113,2.5526316,1.8181818181818181,2.0390828e-05,2.0390828e-05
0.010174776,2429771,1.0192307692307692,32191.67828321457,81.63461538461539,0.0,15.63259512822189,11505,0.1844757067213643,2.455056,1.9807692307692308,7.8005476e-05,7.8005476e-05
0.010174852,2439882,1.2549019607843137,32323.571758270264,82.23529411764706,0.0,15.659218791195139,11556,0.12369923655736804,2.3574276,1.7450980392156863,8.239746e-08,8.239746e-08
0.008933174,2449993,0.9661016949152542,32453.745022058487,69.15254237288136,0.0,13.481510063944807,11615,0.11656174334140436,2.455056,2.0338983050847457,2.1832784e-06,2.1832784e-06
0.010174845,2459859,1.1272727272727272,32579.319882631302,75.16363636363636,0.0,14.239381957113867,11670,0.11674438930053906,2.3574276,1.8727272727272728,1.1465454e-05,1.1465454e-05
0.010174852,2469893,1.326086956521739,32711.084803581238,89.8695652173913,0.0,17.0282633623063,11716,0.14925274725274718,2.2598612,1.673913043478261,1.6261038e-05,1.6261038e-05
0.010174776,2479908,1.441860465116279,32833.50293445587,93.20930232558139,0.0,17.892807836268467,11759,0.15242377260981915,2.1622546,1.558139534883721,3.9789837e-05,3.9789837e-05
0.010174776,2489936,1.3695652173913044,32956.8178050518,82.82608695652173,0.0,15.761240895140663,11805,0.11578191856452726,2.0646896,1.6304347826086956,3.3804066e-05,3.3804066e-05
0.010174758,2499995,1.196078431372549,33082.59189796448,81.11764705882354,0.0,15.540227395403608,11856,0.14851125635439363,1.9670683,1.803921568627451,4.18307e-05,4.18307e-05
0.008933095,2509789,1.4489795918367347,33201.26478934288,76.46938775510205,0.0,14.880935722569932,11905,0.13402656300615481,2.0646896,1.5510204081632653,9.4056195e-05,9.4056195e-05
0.010174776,2519811,1.3125,33329.827439785004,80.75,0.0,15.472606003145259,11953,0.1411785714285714,1.9670683,1.6875,2.2862243e-05,2.2862243e-05
0.008933181,2529840,1.3829787234042554,33460.64591026306,82.34042553191489,0.0,15.444478816512873,12000,0.13514893617021279,2.0646896,1.6170212765957446,4.5481365e-06,4.5481365e-06
0.010174758,2539870,1.6363636363636365,33569.81491065025,90.4090909090909,0.0,17.518664256998033,12044,0.1281031321619557,1.9670683,1.3636363636363635,4.295794e-05,4.295794e-05
0.008933494,2549890,1.5,33702.05363154411,96.28571428571429,0.0,18.36401435591543,12086,0.1283809523809524,2.0646896,1.5,1.09558105e-05,1.09558105e-05
0.010174845,2559979,1.346938775510204,33816.556477069855,82.04081632653062,0.0,15.772621679885937,12135,0.1410868358279744,1.9670683,1.653061224489796,1.6974895e-05,1.6974895e-05
0.008933181,2569768,1.5,33932.24424743652,85.1590909090909,0.0,16.228902019767773,12179,0.12352228163992872,2.0646896,1.5,9.845073e-05,9.845073e-05
0.008933181,2579824,1.3958333333333333,34057.572989702225,83.9375,0.0,16.07296780320977,12227,0.11728835978835982,2.1622546,1.6041666666666667,2.2221375e-05,2.2221375e-05
0.010175057,2589842,1.4130434782608696,34177.27157187462,88.30434782608695,0.0,16.632052316830215,12273,0.16104347826086954,2.0646896,1.5869565217391304,5.6622313e-05,5.6622313e-05
0.008933174,2599894,1.4615384615384615,34304.58744645119,76.15384615384616,0.0,14.609244156863229,12325,0.12653846153846157,2.1622546,1.5384615384615385,7.3297626e-05,7.3297626e-05
0.008933181,2609943,1.3061224489795917,34428.154321193695,77.20408163265306,0.0,14.661752888292334,12374,0.12438415366146457,2.2598615,1.6938775510204083,2.2238159e-05,2.2238159e-05
0.008933181,2619767,1.2352941176470589,34556.854454517365,77.76470588235294,0.0,14.909599740276724,12425,0.15062912182416824,2.3574276,1.7647058823529411,4.7503152e-05,4.7503152e-05
0.008933181,2629803,1.326086956521739,34684.24437880516,87.78260869565217,0.0,16.68378371958626,12471,0.12006211180124227,2.455056,1.673913043478261,1.9096884e-05,1.9096884e-05
0.008933174,2639892,1.1132075471698113,34800.5978076458,79.13207547169812,0.0,15.265041289002896,12524,0.15708877829890322,2.5526316,1.8867924528301887,2.3871358e-05,2.3871358e-05
0.008933181,2649803,1.0666666666666667,34918.469034433365,72.25,0.0,13.924092245918112,12584,0.1422218131697123,2.6502223,1.9333333333333333,1.6307577e-05,1.6307577e-05
0.010174758,2659820,1.2666666666666666,35033.7857978344,94.4,0.0,17.927761199944594,12629,0.1499313131313131,2.5526316,1.7333333333333334,2.7694703e-06,2.7694703e-06
0.010174845,2669873,1.446808510638298,35152.41127991676,87.8936170212766,0.0,16.839941648242007,12676,0.1567329124775933,2.455056,1.553191489361702,2.3885092e-05,2.3885092e-05
0.008933174,2679911,1.3333333333333333,35288.18009161949,88.3125,0.0,16.87508487217298,12724,0.15924999999999997,2.5526316,1.6666666666666667,5.5535125e-05,5.5535125e-05
0.008933181,2689962,1.2352941176470589,35404.098526477814,78.82352941176471,0.0,14.831827857262141,12775,0.1366033182503771,2.6502223,1.7647058823529411,1.0476685e-05,1.0476685e-05
0.010175057,2699914,1.018181818181818,35532.26528549194,76.14545454545454,0.0,14.549311874179581,12830,0.17149777456170415,2.5526316,1.981818181818182,5.3170777e-05,5.3170777e-05
0.008933095,2709903,1.037037037037037,35655.756692409515,78.66666666666667,0.0,15.168675456451604,12884,0.15230718910116295,2.6502223,1.962962962962963,1.7371623e-05,1.7371623e-05
0.010174852,2719960,1.0377358490566038,35770.37574672699,77.0377358490566,0.0,14.640701136199604,12937,0.15303602058319038,2.5526311,1.9622641509433962,6.42128e-06,6.42128e-06
