optimgain,entloss,meankl,AttNC,AttC,MtR,entropy,surrgain,EpisodesSoFar,TimestepsSoFar,Fce,TimeElapsed,TtR
0.0034105591,0.0,0.00902617,1.0,0.0,18.875514241762414,0.06174848,0.0034105591,7892,1609771,0.13460000000000003,5896.017375230789,33.65
0.0036788895,0.0,0.007331668,0.9302325581395349,0.06976744186046512,18.34803779898992,0.054651495,0.0036788895,7935,1619774,0.1293953488372093,5933.060391902924,32.348837209302324
0.0032561615,0.0,0.007507968,1.0,0.0,19.861273661208493,0.05530201,0.0032561615,7975,1629774,0.1381,5971.806442975998,34.525
0.002606987,0.0,0.008376852,0.975609756097561,0.024390243902439025,18.759376929293698,0.10314586,0.002606987,8016,1639775,0.13502439024390245,6010.742938995361,33.75609756097561
0.0022165405,0.0,0.008936024,0.9523809523809523,0.047619047619047616,19.904662076495704,0.07667258,0.0022165405,8058,1649919,0.14266200466200465,6047.537311792374,35.166666666666664
0.003571842,0.0,0.007372144,0.9090909090909091,0.09090909090909091,20.409386666429512,0.11360507,0.003571842,8102,1659985,0.145988455988456,6082.673368930817,36.22727272727273
0.0026724846,0.0,0.009605239,0.8837209302325582,0.11627906976744186,19.275572414419404,0.078025796,0.0026724846,8145,1669796,0.1377825374776578,6122.333768367767,34.0
0.003895894,0.0,0.00842468,0.9523809523809523,0.047619047619047616,19.983763828706287,0.06306458,0.003895894,8187,1679798,0.1403809523809524,6156.834414720535,35.095238095238095
0.0031147874,0.0,0.008335998,0.975609756097561,0.024390243902439025,19.88277893850316,0.05658689,0.0031147874,8228,1689799,0.13902439024390245,6196.307503700256,34.75609756097561
0.0044734185,0.0,0.00837357,0.975609756097561,0.024390243902439025,19.36891861943241,0.058583874,0.0044734185,8269,1699800,0.136,6231.977567195892,34.0
0.0026088562,0.0,0.0079631,0.975609756097561,0.024390243902439025,18.412822090298356,0.051435485,0.0026088562,8310,1709801,0.12995121951219515,6264.843734741211,32.48780487804878
0.0031011046,0.0,0.006924961,0.9523809523809523,0.047619047619047616,18.42652900951728,0.092811845,0.0031011046,8352,1719803,0.13038095238095238,6306.192403793335,32.595238095238095
0.0026164956,0.0,0.008135086,1.0,0.0,18.130073147417743,0.1015625,0.0026164956,8392,1729803,0.1277,6343.462778806686,31.925
0.003093901,0.0,0.008390861,0.975609756097561,0.024390243902439025,18.625967252654068,0.17596379,0.003093901,8433,1739804,0.13219512195121952,6381.885363340378,33.048780487804876
0.0032891503,0.0,0.0083619505,1.0,0.0,19.998750810082015,0.17745212,0.0032891503,8473,1749804,0.13970000000000002,6421.032753229141,34.925
0.0023733512,0.0,0.0103194965,1.0,0.0,19.610727064629906,0.12068115,0.0023733512,8513,1759804,0.13930000000000003,6452.49342250824,34.825
0.0038939193,0.0,0.009245263,0.8888888888888888,0.1111111111111111,17.485210571544954,0.113372,0.0038939193,8558,1769809,0.12257777777777776,6488.637250900269,30.644444444444446
0.0020980407,0.0,0.008756776,0.9302325581395349,0.06976744186046512,18.25223696865176,0.09948274,0.0020980407,8601,1779830,0.13483476132190944,6528.708341598511,32.86046511627907
0.0023706413,0.0,0.008305118,0.9285714285714286,0.07142857142857142,19.614907371366794,0.057237852,0.0023706413,8643,1789861,0.14119588315205167,6562.728884935379,34.523809523809526
0.004510858,0.0,0.008414313,0.8604651162790697,0.13953488372093023,20.319668424844227,0.08486558,0.004510858,8686,1799889,0.15388878029432373,6600.085099220276,35.81395348837209
0.0026302917,0.0,0.0060739485,0.782608695652174,0.21739130434782608,19.124183940413324,0.09609223,0.0026302917,8732,1809997,0.1429800608086753,6637.9413113594055,33.26086956521739
0.0020802265,0.0,0.00953186,0.9512195121951219,0.04878048780487805,21.088421835549568,0.04342846,0.0020802265,8773,1819761,0.15163227016885553,6671.422141075134,37.46341463414634
0.002643271,0.0,0.007619441,0.9523809523809523,0.047619047619047616,19.953901657647,0.028726563,0.002643271,8815,1829849,0.1418314176245211,6707.743175983429,34.833333333333336
0.0036535698,0.0,0.009276306,0.975609756097561,0.024390243902439025,20.021427532049294,0.0038746803,0.0036535698,8856,1839850,0.14253658536585367,6743.808734416962,35.63414634146341
0.0030270966,0.0,0.007652216,0.9523809523809523,0.047619047619047616,19.051149658118522,0.062463414,0.0030270966,8898,1849964,0.1391344289928361,6779.082110881805,34.523809523809526
0.002554278,0.0,0.007825382,1.0,0.0,20.656083028650205,0.065898545,0.002554278,8938,1859964,0.14739999999999995,6816.227513551712,36.85
0.0032117127,0.0,0.007978611,0.9069767441860465,0.09302325581395349,18.815634027274704,0.1016531,0.0032117127,8981,1869926,0.13728165374677007,6853.019884347916,33.53488372093023
0.0023428313,0.0,0.0069249687,0.8888888888888888,0.1111111111111111,17.778869290893116,0.10525515,0.0023428313,9026,1879969,0.12800240240240243,6887.359970331192,31.488888888888887
0.0035545442,0.0,0.0066244295,0.975609756097561,0.024390243902439025,20.17491720053113,0.1371377,0.0035545442,9067,1889970,0.14146341463414636,6925.726351976395,35.36585365853659
0.0028621876,0.0,0.00583638,0.7083333333333334,0.2916666666666667,17.564233647633007,0.18703657,0.0028621876,9115,1899844,0.138875412364963,6961.085922241211,30.375
0.003863514,0.0,0.007032558,0.9523809523809523,0.047619047619047616,18.83895431195858,0.1922679,0.003863514,9157,1909960,0.13455072463768117,6997.797313451767,33.19047619047619
0.001654325,0.0,0.007957682,0.8695652173913043,0.13043478260869565,18.774761344770408,0.16980515,0.001654325,9203,1919966,0.13278260869565217,7033.722740888596,33.19565217391305
0.002117305,0.0,0.008953439,0.8863636363636364,0.11363636363636363,17.547279910584663,0.11010001,0.002117305,9247,1929755,0.1265844155844156,7069.212965488434,31.227272727272727
0.0020914788,0.0,0.006964679,0.9302325581395349,0.06976744186046512,19.241226094384302,0.13939184,0.0020914788,9290,1939758,0.13488372093023257,7105.6093208789825,33.72093023255814
0.0025831077,0.0,0.0067505897,0.9090909090909091,0.09090909090909091,18.303066540691173,0.11094668,0.0025831077,9334,1949762,0.12881818181818183,7140.883149147034,32.20454545454545
0.0023141175,0.0,0.009436507,0.9523809523809523,0.047619047619047616,19.33129773274774,0.030155234,0.0023141175,9376,1959764,0.1379047619047619,7179.792139530182,34.476190476190474
0.004038599,0.0,0.009358184,0.9523809523809523,0.047619047619047616,20.04734978487599,0.0394669,0.004038599,9418,1969962,0.14313125453226974,7217.434812307358,35.57142857142857
0.0030338764,0.0,0.0063915458,0.8372093023255814,0.16279069767441862,20.17787352592332,0.015022278,0.0030338764,9461,1979839,0.14979846113213993,7256.092807292938,35.2093023255814
0.0030776311,0.0,0.008933652,0.9523809523809523,0.047619047619047616,20.780568987468897,-0.0054011345,0.0030776311,9503,1989969,0.14925993614692978,7290.265877246857,36.57142857142857
0.00197612,0.0,0.008372886,1.0,0.0,21.060648255992454,-0.025928732,0.00197612,9543,1999969,0.14750000000000002,7324.709619760513,36.875
0.00229327,0.0,0.007329277,0.9090909090909091,0.09090909090909091,18.28369625562197,-0.04746016,0.00229327,9587,2009973,0.1274545454545455,7361.083729505539,31.863636363636363
0.001752005,0.0,0.008225826,1.0,0.0,20.322982288498377,-0.109496854,0.001752005,9627,2019973,0.1453,7400.43389081955,36.325
0.0032530152,0.0,0.0074590035,1.0,0.0,19.833761872696705,-0.058784455,0.0032530152,9667,2029973,0.13970000000000002,7435.172615766525,34.925
0.004080109,0.0,0.0076115197,0.8888888888888888,0.1111111111111111,17.30122773013696,-0.0252645,0.004080109,9712,2039978,0.12213333333333334,7473.310012102127,30.533333333333335
0.0024725571,0.0,0.005503417,1.0,0.0,19.341461344476322,-0.03654924,0.0024725571,9752,2049978,0.13740000000000005,7509.360137224197,34.35
0.002873967,0.0,0.007632573,0.9523809523809523,0.047619047619047616,18.053896418807717,0.003606081,0.002873967,9794,2059980,0.1266666666666667,7543.531024694443,31.666666666666668
0.0021734925,0.0,0.006922215,0.975609756097561,0.024390243902439025,19.316309946312504,0.0135617815,0.0021734925,9835,2069981,0.13629268292682928,7582.663452625275,34.073170731707314
0.0025698913,0.0,0.0076180124,1.0,0.0,20.069549608554514,0.016590212,0.0025698913,9875,2079981,0.13970000000000005,7619.755476951599,34.925
0.003917955,0.0,0.0072761797,0.9523809523809523,0.047619047619047616,18.213504472446385,0.043127023,0.003917955,9917,2089983,0.1281904761904762,7655.340185403824,32.04761904761905
0.004529164,0.0,0.007684219,0.9523809523809523,0.047619047619047616,18.951262093867907,0.055677563,0.004529164,9959,2099985,0.13419047619047622,7693.523428440094,33.54761904761905
0.0023732749,0.0,0.0067364443,0.9090909090909091,0.09090909090909091,19.101322774194003,0.05022393,0.0023732749,10003,2109989,0.13363636363636364,7730.876583576202,33.40909090909091
0.0033802814,0.0,0.009219512,0.9523809523809523,0.047619047619047616,19.10925425585264,-0.013248905,0.0033802814,10045,2119991,0.1337142857142857,7769.549971342087,33.42857142857143
0.0036260753,0.0,0.008066856,0.9302325581395349,0.06976744186046512,18.727299087923857,0.031387523,0.0036260753,10088,2129994,0.1330232558139535,7809.0735495090485,33.25581395348837
0.0023149345,0.0,0.007945057,0.9302325581395349,0.06976744186046512,19.774886224810775,0.06744003,0.0023149345,10131,2139997,0.14139534883720933,7843.623293399811,35.348837209302324
0.002692305,0.0,0.0072730486,0.8222222222222222,0.17777777777777778,19.041942995714805,0.08942386,0.002692305,10176,2149883,0.14018345440037627,7880.161720275879,33.888888888888886
0.0033509994,0.0,0.007846167,0.975609756097561,0.024390243902439025,20.632857162415192,0.094771326,0.0033509994,10217,2159884,0.14741463414634148,7916.695971250534,36.853658536585364
0.0033281136,0.0,0.007796476,0.975609756097561,0.024390243902439025,20.033721240283228,0.08760945,0.0033281136,10258,2169927,0.14455587067498585,7951.345156669617,35.31707317073171
0.0032680596,0.0,0.007424503,0.9523809523809523,0.047619047619047616,19.461044715859238,0.08268266,0.0032680596,10300,2179929,0.13809523809523808,7991.220183134079,34.523809523809526
0.0018812965,0.0,0.009387408,0.9523809523809523,0.047619047619047616,19.442882544789438,0.07980821,0.0018812965,10342,2189949,0.1377142857142857,8026.645385503769,34.42857142857143
0.0024195039,0.0,0.0054880935,0.7872340425531915,0.2127659574468085,17.60339199450645,0.10731512,0.0024195039,10389,2199809,0.12782231475210595,8063.265516996384,30.48936170212766
0.001504776,0.0,0.008517053,0.7551020408163265,0.24489795918367346,18.49394009107497,0.10167605,0.001504776,10438,2209933,0.13826944447443063,8098.883825540543,32.40816326530612
0.0025922225,0.0,0.0077479933,0.8837209302325582,0.11627906976744186,20.417900700721717,0.11722129,0.0025922225,10481,2219832,0.14845831134461743,8133.9631497859955,35.97674418604651
0.0020664802,0.0,0.0074351914,1.0,0.0,21.06380747514705,0.08605195,0.0020664802,10521,2229832,0.1498,8169.473197460175,37.45
0.002395587,0.0,0.007853728,0.9523809523809523,0.047619047619047616,19.496440986766093,0.108230576,0.002395587,10563,2239834,0.15980952380952382,8208.315879106522,34.023809523809526
0.004727414,0.0,0.007304291,0.9024390243902439,0.0975609756097561,20.01606217511339,0.097915456,0.004727414,10604,2249752,0.14596588670554117,8246.391429901123,35.34146341463415
0.0022603516,0.0,0.0065851845,0.9090909090909091,0.09090909090909091,19.755253028077917,0.090435036,0.0022603516,10648,2259756,0.13918181818181818,8284.191371679306,34.79545454545455
0.00091759494,0.0,0.006658584,0.9523809523809523,0.047619047619047616,21.862885200763397,0.12735504,0.00091759494,10690,2269880,0.15475648470770423,8319.663789510727,37.976190476190474
0.0019220337,0.0,0.008545302,0.9069767441860465,0.09302325581395349,19.2189722140733,0.12535931,0.0019220337,10733,2279884,0.1385177577223547,8355.326391220093,33.74418604651163
0.003175412,0.0,0.008427606,0.9302325581395349,0.06976744186046512,17.985869160771518,0.10543454,0.003175412,10776,2289887,0.1277209302325582,8392.776901960373,31.930232558139537
0.0016557118,0.0,0.011181229,0.9523809523809523,0.047619047619047616,18.83860675837458,0.0870208,0.0016557118,10818,2299889,0.1343809523809524,8428.647006034851,33.595238095238095
0.003579383,0.0,0.0055749314,0.9302325581395349,0.06976744186046512,16.136099528062804,0.071416,0.003579383,10861,2309892,0.11590697674418608,8467.885697126389,28.976744186046513
0.0024537963,0.0,0.0069702384,0.9285714285714286,0.07142857142857142,16.948182488396156,0.10497954,0.0024537963,10903,2319933,0.12173204104644382,8503.78828048706,29.595238095238095
0.0038614394,0.0,0.009296081,0.5918367346938775,0.40816326530612246,17.505208140765063,0.13038616,0.0038614394,10952,2329867,0.14959209548047486,8538.48281788826,29.653061224489797
0.0070597776,0.0,0.008445501,0.18840579710144928,0.8115942028985508,14.727403483360149,0.16856615,0.0070597776,11021,2339981,0.15116433648342767,8577.29756808281,23.028985507246375
0.0075621125,0.0,0.009124569,0.6326530612244898,0.3673469387755102,17.90234991218429,0.17097703,0.0075621125,11070,2349889,0.14143164389927956,8613.215782165527,30.632653061224488
0.0048134825,0.0,0.009151524,0.9069767441860465,0.09302325581395349,18.223265428081454,0.16008,0.0048134825,11113,2359855,0.13288748664752167,8651.28653883934,32.23255813953488
0.0025319182,0.0,0.0058305506,1.0,0.0,18.68025818673426,0.21729358,0.0025319182,11153,2369855,0.12980000000000003,8689.090917110443,32.45
0.0031006297,0.0,0.008318329,0.9090909090909091,0.09090909090909091,16.694070387061412,0.15479527,0.0031006297,11197,2379859,0.11763636363636366,8722.139344930649,29.40909090909091
0.0022526763,0.0,0.0065139495,0.8888888888888888,0.1111111111111111,16.02397092014568,0.13418634,0.0022526763,11242,2389866,0.11914074074074077,8758.381675958633,27.955555555555556
0.0026900237,0.0,0.005941667,0.9090909090909091,0.09090909090909091,15.522766457415408,0.09032057,0.0026900237,11286,2399870,0.10981818181818183,8797.278203725815,27.454545454545453
0.0030294175,0.0,0.006489107,0.9523809523809523,0.047619047619047616,16.711753412114838,0.14425878,0.0030294175,11328,2409872,0.11847619047619051,8830.86407327652,29.61904761904762
0.0032193512,0.0,0.0065414114,0.7872340425531915,0.2127659574468085,17.152756846331616,0.16019963,0.0032193512,11375,2419984,0.1308665377866024,8870.581089496613,29.25531914893617
0.003304059,0.0,0.008168335,0.42857142857142855,0.5714285714285714,15.450133801574387,0.18750723,0.003304059,11431,2429804,0.1379802490285355,8908.376244068146,26.321428571428573
0.0069035925,0.0,0.009619596,0.06542056074766354,0.9345794392523364,11.13540021686101,0.21903445,0.0069035925,11538,2439872,0.14826621335613718,8942.187738895416,15.448598130841122
0.0104533965,0.0,0.009265042,0.39344262295081966,0.6065573770491803,16.07853525949454,0.24339136,0.0104533965,11599,2449887,0.14746216286387018,8978.034206867218,26.21311475409836
0.004545306,0.0,0.0085477065,0.8636363636363636,0.13636363636363635,18.671003228194476,0.2703871,0.004545306,11643,2459997,0.13640952282866145,9012.168321371078,32.59090909090909
0.002016858,0.0,0.005141466,0.9285714285714286,0.07142857142857142,17.12262939828452,0.28093064,0.002016858,11685,2469764,0.12561904761904763,9051.542896986008,30.285714285714285
0.0026164108,0.0,0.008130351,0.8888888888888888,0.1111111111111111,18.12008975218307,0.3403133,0.0026164108,11730,2479893,0.13105361534677817,9091.845623970032,31.866666666666667
0.0022820716,0.0,0.00871059,0.7358490566037735,0.2641509433962264,15.54993403105557,0.3637856,0.0022820716,11783,2489989,0.12401599454598018,9127.235893964767,27.07547169811321
0.0025280414,0.0,0.0072431853,0.7647058823529411,0.23529411764705882,17.6559697669084,0.30705264,0.0025280414,11834,2499981,0.132185397794726,9160.948822498322,30.41176470588235
0.002510121,0.0,0.0059493063,0.8222222222222222,0.17777777777777778,19.63824668809437,0.28712976,0.002510121,11879,2509915,0.14527262616922107,9195.190872430801,33.13333333333333
0.0033061493,0.0,0.006391077,0.8333333333333334,0.16666666666666666,18.556852976414554,0.25560036,0.0033061493,11927,2519985,0.1309751461988304,9230.987854719162,32.25
0.001793525,0.0,0.006467672,0.8478260869565217,0.15217391304347827,19.089135360360213,0.29500815,0.001793525,11973,2529846,0.1340852680455889,9270.875906467438,33.08695652173913
0.002331356,0.0,0.0070048454,0.8333333333333334,0.16666666666666666,17.613443459654246,0.2921346,0.002331356,12021,2539954,0.12551485148514854,9308.945127487183,30.979166666666668
0.0023867476,0.0,0.006750859,0.8863636363636364,0.11363636363636363,17.911342382388657,0.23191297,0.0023867476,12065,2549797,0.13202997002997005,9344.218704938889,31.681818181818183
0.0021384032,0.0,0.0068150535,0.8333333333333334,0.16666666666666666,16.014442250252568,0.17839812,0.0021384032,12113,2559807,0.11300000000000004,9381.866909503937,28.25
0.002269008,0.0,0.0046025408,0.9302325581395349,0.06976744186046512,18.05195098218972,0.19269407,0.002269008,12156,2569812,0.12576744186046512,9417.22799372673,31.441860465116278
0.0029027702,0.0,0.009981119,0.851063829787234,0.14893617021276595,17.240779673890525,0.19217838,0.0029027702,12203,2579967,0.1329642634064466,9453.847815990448,29.659574468085108
0.00422507,0.0,0.008818236,0.9302325581395349,0.06976744186046512,19.963279658661005,0.23047766,0.00422507,12246,2589970,0.1412093023255814,9492.764206886292,35.30232558139535
0.0036243957,0.0,0.0090754945,0.6,0.4,16.32226396868859,0.17170762,0.0036243957,12306,2599982,0.1391455640273408,9527.063210248947,27.45
0.0019537034,0.0,0.00593114,0.8297872340425532,0.1702127659574468,18.856269045750537,0.18777469,0.0019537034,12353,2609862,0.15978933001876633,9560.817520141602,32.95744680851064
0.0020034127,0.0,0.0034093754,0.8163265306122449,0.1836734693877551,17.69007928597015,0.1882151,0.0020034127,12402,2619999,0.1264617654290632,9595.302056312561,30.714285714285715
0.002833976,0.0,0.008549034,0.6964285714285714,0.30357142857142855,15.406456687536814,0.131263,0.002833976,12458,2629878,0.11836671160610042,9632.341334819794,26.660714285714285
0.0030187066,0.0,0.008242566,0.7692307692307693,0.23076923076923078,16.122610573919403,0.089985915,0.0030187066,12510,2639920,0.11560477453580903,9671.586104154587,28.46153846153846
0.0023319146,0.0,0.0066503296,0.7551020408163265,0.24489795918367346,17.694464464041957,0.088829316,0.0023319146,12559,2649890,0.135149827282076,9706.642617464066,30.244897959183675
0.0028866269,0.0,0.006394249,0.851063829787234,0.14893617021276595,19.322313459643148,0.096294165,0.0028866269,12606,2659917,0.13743059777102326,9741.140731811523,33.8936170212766
0.0012066131,0.0,0.0063056657,0.9302325581395349,0.06976744186046512,19.37830950021577,0.09059034,0.0012066131,12649,2669920,0.1374883720930233,9779.311331987381,34.372093023255815
0.0039133383,0.0,0.008254774,0.7755102040816326,0.22448979591836735,18.341213260163222,0.037783302,0.0039133383,12698,2679957,0.1420644420123076,9815.625767230988,31.6734693877551
0.0031069554,0.0,0.009308693,0.9069767441860465,0.09302325581395349,19.983381098696395,0.0055224895,0.0031069554,12741,2689865,0.14274886181862922,9850.938838720322,34.74418604651163
0.0021913124,0.0,0.004611568,0.8695652173913043,0.13043478260869565,18.38613273881894,0.022334984,0.0021913124,12787,2699871,0.13130434782608696,9888.80873799324,32.82608695652174
0.0026171447,0.0,0.0050240792,0.8333333333333334,0.16666666666666666,17.53567822846652,0.03672665,0.0026171447,12835,2709979,0.12347191011235957,9923.034827709198,30.604166666666668
0.0033599136,0.0,0.006680844,0.9090909090909091,0.09090909090909091,19.723559610425752,-0.005441259,0.0033599136,12879,2719985,0.13881818181818184,9959.651132106781,34.70454545454545
0.002229396,0.0,0.008515162,0.8666666666666667,0.13333333333333333,18.72684747002709,-0.02883785,0.002229396,12924,2729805,0.1330232577404991,9996.608883619308,32.53333333333333
0.0048943437,0.0,0.011609437,0.8695652173913043,0.13043478260869565,17.840832127641942,-0.07236125,0.0048943437,12970,2739815,0.1253913043478261,10029.700770139694,31.347826086956523
0.0011068146,0.0,0.0046413857,0.975609756097561,0.024390243902439025,19.860503056255393,-0.07985275,0.0011068146,13011,2749816,0.13843902439024391,10068.228993654251,34.609756097560975
0.0034400239,0.0,0.008428575,0.975609756097561,0.024390243902439025,18.898964555190968,0.010205269,0.0034400239,13052,2759817,0.13209756097560976,10104.091364860535,33.02439024390244
0.00201102,0.0,0.006742892,0.9090909090909091,0.09090909090909091,16.91763044779961,-0.04336738,0.00201102,13096,2769823,0.11936363636363638,10138.560492515564,29.84090909090909
0.004302478,0.0,0.009061816,0.9302325581395349,0.06976744186046512,18.026628634282485,0.012387244,0.004302478,13139,2779826,0.12772093023255815,10174.478404045105,31.930232558139537
0.004304567,0.0,0.008726139,0.9090909090909091,0.09090909090909091,19.168648505951303,0.036593735,0.004304567,13183,2789830,0.13336363636363638,10209.25301361084,33.34090909090909
0.003180545,0.0,0.008768895,0.8888888888888888,0.1111111111111111,19.837789451026744,-0.030620374,0.003180545,13228,2799917,0.14223935742971885,10245.186789274216,34.84444444444444
0.0018053802,0.0,0.004300188,0.8444444444444444,0.15555555555555556,19.889492257777633,-0.047598388,0.0018053802,13273,2809894,0.154041455257287,10286.100667476654,34.355555555555554
0.0036247985,0.0,0.008789756,0.8444444444444444,0.15555555555555556,19.249019545830674,-0.030572906,0.0036247985,13318,2819755,0.13922516920578562,10323.119212388992,32.93333333333333
0.0012927918,0.0,0.0056311055,0.7843137254901961,0.21568627450980393,18.00268328357262,-0.07358419,0.0012927918,13369,2829886,0.13263179515239315,10358.067734718323,31.235294117647058
0.0037860668,0.0,0.0074530807,0.9523809523809523,0.047619047619047616,20.60146026194418,-0.079238884,0.0037860668,13411,2839932,0.14611640211640212,10393.817528009415,36.095238095238095
0.0043412913,0.0,0.008875036,0.6428571428571429,0.35714285714285715,17.683968419646625,-0.094857275,0.0043412913,13467,2849958,0.14313528884446164,10425.742405891418,29.785714285714285
0.003719285,0.0,0.008080575,0.8863636363636364,0.11363636363636363,19.187133747610453,-0.12024385,0.003719285,13511,2859773,0.14170798898071627,10462.933145046234,33.81818181818182
0.0022727852,0.0,0.010467999,0.8888888888888888,0.1111111111111111,19.00662692022517,-0.16211516,0.0022727852,13556,2869782,0.13395555555555558,10501.003064632416,33.48888888888889
0.0030780628,0.0,0.0075171804,0.8444444444444444,0.15555555555555556,20.478931328868047,-0.1971288,0.0030780628,13601,2879849,0.1506181222073641,10534.767853498459,35.888888888888886
0.0017328782,0.0,0.008873648,0.8888888888888888,0.1111111111111111,19.803354014122075,-0.1895676,0.0017328782,13646,2889854,0.1389333333333333,10573.134828805923,34.733333333333334
0.0034494903,0.0,0.0068404097,0.75,0.25,20.60842678328132,-0.14400482,0.0034494903,13694,2899942,0.16293837858330898,10609.059545993805,34.895833333333336
0.0028680435,0.0,0.008614145,0.9090909090909091,0.09090909090909091,20.085749707818923,-0.14125825,0.0028680435,13738,2909976,0.16630205278592378,10642.474887609482,35.11363636363637
0.0026034545,0.0,0.0050728256,0.8695652173913043,0.13043478260869565,18.905178089427544,-0.1281281,0.0026034545,13784,2919990,0.1338937198067633,10680.392832517624,32.891304347826086
0.002604132,0.0,0.00901537,0.9285714285714286,0.07142857142857142,19.98560772234985,-0.17645097,0.002604132,13826,2929777,0.14137414965986397,10715.580528020859,34.904761904761905
0.002173906,0.0,0.005968026,0.9090909090909091,0.09090909090909091,19.50394560291521,-0.112595275,0.002173906,13870,2939833,0.14302744425385933,10750.067317724228,35.25
0.002143367,0.0,0.0072147856,0.9285714285714286,0.07142857142857142,20.589889421736423,-0.116457604,0.002143367,13912,2949934,0.14965873361808638,10790.331574440002,36.07142857142857
0.0032156159,0.0,0.008589649,0.7659574468085106,0.23404255319148937,19.620417154969804,-0.18405911,0.0032156159,13959,2959813,0.15049199989958675,10823.311190128326,33.38297872340426
0.002348423,0.0,0.0074536065,0.9090909090909091,0.09090909090909091,20.65995030833232,-0.18593387,0.002348423,14003,2969949,0.1498871220839,10858.833881616592,35.97727272727273
0.004158737,0.0,0.00814293,0.975609756097561,0.024390243902439025,20.73730335827249,-0.18152057,0.004158737,14044,2979950,0.1441951219512195,10900.29978466034,36.048780487804876
0.0018208385,0.0,0.0055370606,0.9523809523809523,0.047619047619047616,19.61473781657883,-0.17417893,0.0018208385,14086,2989952,0.13676190476190475,10933.216329336166,34.19047619047619
0.0034008927,0.0,0.007857035,0.975609756097561,0.024390243902439025,19.180427230068297,-0.18170331,0.0034008927,14127,2999953,0.13531707317073172,10969.383489370346,33.829268292682926
0.0039936746,0.0,0.007278169,0.9090909090909091,0.09090909090909091,18.354718999400927,-0.23597714,0.0039936746,14171,3009985,0.13321316614420065,11005.610476255417,32.09090909090909
0.0039565368,0.0,0.007700529,1.0,0.0,18.91361024176111,-0.19322193,0.0039565368,14211,3019985,0.13220000000000004,11040.394981384277,33.05
0.0054003387,0.0,0.0075051803,1.0,0.0,19.641743430111113,-0.16585317,0.0054003387,14251,3029985,0.1362,11080.816648244858,34.05
0.0030010955,0.0,0.0065433853,0.9512195121951219,0.04878048780487805,20.268780785608055,-0.13066176,0.0030010955,14292,3039835,0.14389061345158907,11117.81719326973,35.41463414634146
0.0020648392,0.0,0.0037831215,0.8333333333333334,0.16666666666666666,17.71221628157053,-0.15606162,0.0020648392,14340,3049939,0.13187775528565007,11152.063937664032,31.020833333333332
0.0012393433,0.0,0.00433781,0.9090909090909091,0.09090909090909091,19.575199116455615,-0.17747499,0.0012393433,14384,3059943,0.13709090909090912,11187.970061540604,34.27272727272727
0.003512838,0.0,0.006445177,1.0,0.0,20.638107506623477,-0.14760588,0.003512838,14424,3069943,0.14450000000000002,11222.935243606567,36.125
0.00309301,0.0,0.009251326,0.9090909090909091,0.09090909090909091,20.14606772428255,-0.21090744,0.00309301,14468,3079961,0.1432121212121212,11257.045157432556,35.09090909090909
0.0026697875,0.0,0.0075749266,0.8888888888888888,0.1111111111111111,19.280360314783035,-0.20138706,0.0026697875,14513,3089966,0.1352888888888889,11295.82429933548,33.82222222222222
0.0037849715,0.0,0.011138249,0.851063829787234,0.14893617021276595,19.328834750801096,-0.25383034,0.0037849715,14560,3099973,0.13574468085106384,11331.585732221603,33.93617021276596
0.0034365219,0.0,0.011390485,0.9523809523809523,0.047619047619047616,20.845263144938492,-0.29190096,0.0034365219,14602,3109975,0.14552380952380953,11365.386393547058,36.38095238095238
0.0038983428,0.0,0.006056837,0.8863636363636364,0.11363636363636363,21.465314999057835,-0.26846197,0.0038983428,14646,3119832,0.15291640866873066,11401.648056030273,37.5
0.004654895,0.0,0.00976715,0.8125,0.1875,19.06606610266459,-0.3111219,0.004654895,14694,3129787,0.14420825235850904,11437.319928407669,32.604166666666664
0.0026134423,0.0,0.0066884416,1.0,0.0,22.16796315408243,-0.33180597,0.0026134423,14734,3139787,0.15560000000000002,11473.39924120903,38.9
0.0031679822,0.0,0.0070384615,1.0,0.0,23.011016868013773,-0.39501655,0.0031679822,14774,3149787,0.1608,11509.690927028656,40.2
0.0032610015,0.0,0.0063850572,0.9523809523809523,0.047619047619047616,21.691250348863015,-0.4198772,0.0032610015,14816,3159789,0.15361904761904763,11545.803980112076,38.404761904761905
0.0017989563,0.0,0.0059535964,0.975609756097561,0.024390243902439025,21.196038545577743,-0.4103852,0.0017989563,14857,3169840,0.14968914395026298,11580.735247612,36.75609756097561
0.0027957347,0.0,0.008336631,0.975609756097561,0.024390243902439025,21.283351248412583,-0.48315752,0.0027957347,14898,3179841,0.1510243902439024,11617.902003526688,37.75609756097561
0.004032254,0.0,0.0073080626,1.0,0.0,21.52616596949862,-0.50199354,0.004032254,14938,3189841,0.1514,11654.860078811646,37.85
0.0029281983,0.0,0.008140473,0.975609756097561,0.024390243902439025,21.83390417290134,-0.48504707,0.0029281983,14979,3199842,0.15258536585365853,11688.998756885529,38.146341463414636
0.0037488914,0.0,0.0067456635,0.9302325581395349,0.06976744186046512,20.379952208798557,-0.44635355,0.0037488914,15022,3209845,0.14037209302325582,11725.875732660294,35.093023255813954
0.002773584,0.0,0.007145613,0.9523809523809523,0.047619047619047616,20.558561025216367,-0.48770162,0.002773584,15064,3219847,0.14771428571428574,11760.297482252121,36.92857142857143
