MtR,optimgain,Ptt,Tmt,entloss,AttC,MpbtA,Tbt,AttNC,TtR,meankl,MpbtN,EpisodesSoFar,TimeElapsed,entropy,Tmc,TimestepsSoFar,surrgain
-35.68451178449782,0.0055549685,79.3653295943572,81.58974358974359,0.0,0.2564102564102564,22.38556095728595,334191.58974358975,0.7435897435897436,-63.30769230769231,0.0059356513,77.61443904271404,12094,32563.50730895996,0.14391167,22.384615384615383,2229949,0.0055549685
-36.157541677878555,0.004688135,79.79850032229606,82.07692307692308,0.0,0.358974358974359,22.78165994802161,336187.07692307694,0.6410256410256411,-63.38461538461539,0.005695863,77.21834005197842,12133,32673.489092350006,0.14939336,21.923076923076923,2239898,0.004688135
-36.25123734113404,0.0060545686,79.34292969019393,81.56410256410257,0.0,0.38461538461538464,22.154209901218707,334086.5641025641,0.6153846153846154,-63.51282051282051,0.0051636263,77.84579009878128,12172,32780.16342353821,0.14595333,22.41025641025641,2249756,0.0060545686
-36.38115116754145,0.0051693376,79.17108048655938,81.4,0.0,0.275,21.419066182511592,333414.4,0.725,-63.95,0.0063934084,78.5809338174884,12212,32884.70116996765,0.1317514,22.6,2259942,0.0051693376
-36.70300619493857,0.008146539,79.91378915492183,82.2,0.0,0.5,21.981195674670595,336691.2,0.5,-64.15,0.0070157335,78.01880432532943,12252,32993.83943271637,0.1438573,21.8,2269794,0.008146539
-36.746287698471384,0.003975299,79.61251784682489,81.875,0.0,0.375,21.83057470241367,335360.0,0.625,-64.025,0.005712188,78.16942529758633,12292,33104.74822592735,0.14945692,22.125,2279908,0.003975299
-36.178052816862035,0.0053779082,79.7511389912431,82.025,0.0,0.5,21.733574922348197,335974.4,0.5,-64.2,0.0053505776,78.2664250776518,12332,33216.14666604996,0.13591875,21.975,2289855,0.0053779082
-36.15363847445351,0.0048711775,79.23913989754743,81.47368421052632,0.0,0.3157894736842105,22.284895448838473,333716.2105263158,0.6842105263157895,-63.31578947368421,0.00784537,77.71510455116153,12370,33322.78908991814,0.14809561,22.526315789473685,2299805,0.0048711775
-35.97844459429986,0.0035278115,79.60466660696457,81.84615384615384,0.0,0.48717948717948717,23.11287778853759,335241.8461538461,0.5128205128205128,-62.92307692307692,0.005834047,76.88712221146243,12409,33429.44183969498,0.14338799,22.128205128205128,2309819,0.0035278115
-36.230822778354614,0.0064929053,79.55238337198594,81.75,0.0,0.5,21.80645153780568,334848.0,0.5,-63.9,0.007817244,78.19354846219434,12449,33541.564150094986,0.13623233,22.175,2319755,0.0064929053
-36.47786230652629,0.0059284912,80.15864282539621,82.4,0.0,0.425,22.4678663019925,337510.4,0.575,-63.875,0.0074996245,77.53213369800753,12489,33647.25881814957,0.14875422,21.525,2329873,0.0059284912
-36.090796005137335,0.0053861663,79.74327617223625,81.975,0.0,0.55,22.25171097668893,335769.6,0.45,-63.725,0.006525549,77.74828902331107,12529,33757.11955952644,0.14520101,21.975,2339832,0.0053861663
-37.503286879040104,0.0050568245,80.14751532584162,82.39024390243902,0.0,0.4146341463414634,20.831075271524625,337470.43902439025,0.5853658536585366,-65.21951219512195,0.0060558813,79.16892472847539,12570,33866.11268281937,0.13722497,21.536585365853657,2349840,0.0050568245
-35.88383126226845,0.0054148743,79.62938116320194,81.87179487179488,0.0,0.38461538461538464,21.83606821015912,335346.8717948718,0.6153846153846154,-64.0,0.0076612113,78.16393178984089,12609,33972.32058644295,0.13877524,22.102564102564102,2359770,0.0054148743
-36.04723311097536,0.006437683,79.4401972292527,81.65,0.0,0.325,22.295792881959397,334438.4,0.675,-63.45,0.007908666,77.70420711804059,12649,34079.578325510025,0.14264554,22.3,2369806,0.006437683
-35.65641117022595,0.006527118,79.17893618081912,81.41025641025641,0.0,0.4358974358974359,21.761620210287752,333456.41025641025,0.5641025641025641,-63.69230769230769,0.008194494,78.23837978971224,12688,34187.57510089874,0.12942208,22.58974358974359,2379760,0.006527118
-35.42493953661702,0.0056623872,79.25766591591427,81.47368421052632,0.0,0.21052631578947367,22.176286172202637,333716.2105263158,0.7894736842105263,-63.421052631578945,0.0065482194,77.82371382779739,12726,34290.70179605484,0.14020178,22.5,2389810,0.0056623872
-36.57766191986148,0.005868924,79.9940779349203,82.2439024390244,0.0,0.4146341463414634,21.496641373286927,336871.0243902439,0.5853658536585366,-64.58536585365853,0.006718196,78.50335862671307,12767,34396.70893239975,0.13955463,21.70731707317073,2399911,0.005868924
-35.991567214293816,0.005194455,79.40156434643691,81.65,0.0,0.55,21.8779624920066,334438.4,0.45,-63.8,0.006681159,78.1220375079934,12807,34508.94189310074,0.13149174,22.35,2409774,0.005194455
-36.661442353747844,0.00559563,79.14694762598381,81.375,0.0,0.325,21.101175324967407,333312.0,0.675,-64.175,0.006692259,78.8988246750326,12847,34616.14044594765,0.13176431,22.625,2419863,0.00559563
-34.52594809037652,0.006124756,79.03153553308292,81.21052631578948,0.0,0.2631578947368421,23.29414478344411,332638.3157894737,0.7368421052631579,-62.28947368421053,0.007257631,76.70585521655588,12885,34721.91037654877,0.14100103,22.736842105263158,2429966,0.006124756
-37.07082142033203,0.006275648,79.00632312839907,81.225,0.0,0.225,20.72028076787419,332697.6,0.775,-64.4,0.0075781294,79.27971923212581,12925,34837.593255996704,0.13667639,22.775,2439858,0.006275648
-35.92688995577983,0.0054316185,79.79094873845781,82.02564102564102,0.0,0.20512820512820512,22.82898430871728,335977.0256410256,0.7948717948717948,-63.333333333333336,0.0077842833,77.17101569128272,12964,34941.898354530334,0.14372945,21.923076923076923,2449995,0.0054316185
-36.65711138236397,0.0058266036,79.9860001889172,82.25641025641026,0.0,0.358974358974359,21.484058612959316,336922.25641025644,0.6410256410256411,-64.58974358974359,0.006770028,78.51594138704066,13003,35050.307248830795,0.14356145,21.71794871794872,2459780,0.0058266036
-36.9897957323843,0.005690511,80.02400383717057,82.3170731707317,0.0,0.1951219512195122,21.106580479436886,337170.73170731706,0.8048780487804879,-64.95121951219512,0.0067412965,78.8934195205631,13044,35157.29348111153,0.13345887,21.682926829268293,2469967,0.005690511
-35.73904920744138,0.004353096,79.14582338497543,81.35135135135135,0.0,0.08108108108108109,22.777523589346654,333215.13513513515,0.918918918918919,-62.810810810810814,0.0045133056,77.22247641065336,13081,35260.68606042862,0.13345614,22.62162162162162,2479793,0.004353096
-35.74377491998452,0.0056275055,79.08519778771311,81.28947368421052,0.0,0.0,22.280470812604413,332961.6842105263,1.0,-63.18421052631579,0.00658937,77.71952918739558,13119,35364.07207584381,0.1337662,22.68421052631579,2489948,0.0056275055
-36.006545147343054,0.00479282,80.13511740182744,82.39473684210526,0.0,0.05263157894736842,22.25675053446066,337488.84210526315,0.9473684210526315,-64.07894736842105,0.007527507,77.74324946553934,13157,35466.01093792915,0.14445415,21.55263157894737,2499867,0.00479282
-36.9441333540258,0.0052226563,79.25032449940643,81.48717948717949,0.0,0.1282051282051282,21.383382938303686,333771.4871794872,0.8717948717948718,-64.1025641025641,0.0061630555,78.61661706169632,13196,35577.12771987915,0.13363692,22.512820512820515,2509859,0.0052226563
-35.88501565271574,0.0042657545,78.8460168906916,81.05263157894737,0.0,0.13157894736842105,21.46582264457381,331991.5789473684,0.868421052631579,-63.63157894736842,0.006645273,78.53417735542618,13234,35680.25137066841,0.13865913,22.94736842105263,2519929,0.0042657545
-37.09917222434437,0.004407657,80.29622082781829,82.58974358974359,0.0,0.07692307692307693,21.190619447519254,338287.58974358975,0.9230769230769231,-65.07692307692308,0.0063581737,78.80938055248073,13273,35785.79406929016,0.13066858,21.384615384615383,2529870,0.004407657
-36.82946861945569,0.0060229544,80.15409305847432,82.43589743589743,0.0,0.10256410256410256,21.587209159601095,337657.4358974359,0.8974358974358975,-64.64102564102564,0.0063363668,78.41279084039891,13312,35892.47304272652,0.12737401,21.53846153846154,2539992,0.0060229544
-36.289364201801675,0.004417245,79.52720704447769,81.76315789473684,0.0,0.05263157894736842,22.11150117963168,334901.8947368421,0.9473684210526315,-63.68421052631579,0.0064155497,77.88849882036831,13350,35997.31473469734,0.13271399,22.210526315789473,2549886,0.004417245
-35.956221678149156,0.0034908752,79.2083576784259,81.42105263157895,0.0,0.02631578947368421,21.603357189658066,333500.63157894736,0.9736842105263158,-63.81578947368421,0.0074415,78.39664281034196,13388,36100.91470742226,0.12160586,22.55263157894737,2559900,0.0034908752
-36.56517699573731,0.0033004659,80.15695364330732,82.39473684210526,0.0,0.02631578947368421,21.128535414716065,337488.84210526315,0.9736842105263158,-64.97368421052632,0.005835301,78.87146458528395,13426,36203.32468223572,0.120045334,21.526315789473685,2569915,0.0033004659
-35.81651113690866,0.0069049927,78.81570969475928,81.0,0.0,0.05405405405405406,21.80966360975716,331776.0,0.9459459459459459,-63.32432432432432,0.008776212,78.19033639024283,13463,36307.473528146744,0.1336174,22.972972972972972,2579923,0.0069049927
-37.254486679270265,0.008281445,79.86830281606626,82.12820512820512,0.0,0.10256410256410256,21.184613587083593,336397.1282051282,0.8974358974358975,-64.71794871794872,0.007688607,78.8153864129164,13502,36412.789064884186,0.122870594,21.846153846153847,2589814,0.008281445
-35.82704362354784,0.0031558594,79.43096249025756,81.65789473684211,0.0,0.05263157894736842,21.533717339525623,334470.7368421053,0.9473684210526315,-64.07894736842105,0.004849509,78.46628266047435,13540,36516.37806224823,0.11747119,22.31578947368421,2599812,0.0031558594
-36.718670240984075,0.0058419798,79.5324218370667,81.78947368421052,0.0,0.0,21.429988994625592,335009.6842105263,1.0,-64.26315789473684,0.008125662,78.57001100537443,13578,36621.856290102005,0.12947503,22.210526315789473,2609953,0.0058419798
-35.7235464049384,0.0049485657,79.8176798153425,82.05263157894737,0.0,0.07894736842105263,22.856543129566433,336087.5789473684,0.9210526315789473,-63.31578947368421,0.0072947554,77.14345687043358,13616,36727.3999042511,0.11872508,21.894736842105264,2619998,0.0049485657
-37.18268502687361,0.0052196486,80.02043881363927,82.28947368421052,0.0,0.0,21.058756768067962,337057.6842105263,1.0,-64.97368421052632,0.006343183,78.94124323193202,13654,36830.376997709274,0.12810561,21.68421052631579,2629875,0.0052196486
-36.300894609297224,0.006342509,80.2690543324759,82.53846153846153,0.0,0.05128205128205128,22.587840412341766,338077.53846153844,0.9487179487179487,-63.92307692307692,0.008807044,77.41215958765824,13693,36934.042969465256,0.12219214,21.41025641025641,2639957,0.006342509
-34.9941254344884,0.0059590912,79.07368777746433,81.29729729729729,0.0,0.10810810810810811,23.112140453976064,332993.7297297297,0.8918918918918919,-62.513513513513516,0.008171933,76.88785954602392,13730,37036.90471506119,0.12030349,22.7027027027027,2649890,0.0059590912
-36.17526759174508,0.0038152833,79.09123736024203,81.3157894736842,0.0,0.07894736842105263,21.369894620296986,333069.4736842105,0.9210526315789473,-63.973684210526315,0.0058847773,78.63010537970298,13768,37142.861919403076,0.118435375,22.68421052631579,2659736,0.0038152833
-37.88106018001931,0.0044802153,80.45005783374262,82.7560975609756,0.0,0.0975609756097561,21.617201019346222,338968.9756097561,0.9024390243902439,-64.90243902439025,0.005603544,78.38279898065379,13809,37252.10226082802,0.11850377,21.21951219512195,2669870,0.0044802153
-35.84933362121969,0.0066217612,78.86967542617623,81.07894736842105,0.0,0.15789473684210525,21.552011725071942,332099.36842105264,0.8421052631578947,-63.578947368421055,0.008041112,78.44798827492806,13847,37357.01839637756,0.12092881,22.92105263157895,2679916,0.0066217612
-35.991402794012764,0.0068623354,79.60232518813972,81.84210526315789,0.0,0.13157894736842105,22.600607053420077,335225.2631578947,0.868421052631579,-63.36842105263158,0.008501574,77.39939294657991,13885,37460.49438905716,0.12489785,22.13157894736842,2689848,0.0068623354
-35.10938828955267,0.0055000903,79.59692033202695,81.7948717948718,0.0,0.15384615384615385,22.853369547975436,335031.7948717949,0.8461538461538461,-63.1025641025641,0.0061984374,77.14663045202455,13924,37565.513266563416,0.12540479,22.128205128205128,2699943,0.0055000903
-37.00771265529428,0.0039512147,79.05482618920331,81.25641025641026,0.0,0.20512820512820512,21.418253168195818,332826.25641025644,0.7948717948717948,-63.92307692307692,0.0047577056,78.58174683180417,13963,37677.63804388046,0.12257113,22.71794871794872,2709801,0.0039512147
-37.00231790702703,0.005519342,79.70181535225439,81.95121951219512,0.0,0.21951219512195122,21.48223578994601,335672.1951219512,0.7804878048780488,-64.36585365853658,0.005777451,78.517764210054,14004,37785.89860868454,0.11857949,22.024390243902438,2719859,0.005519342
-36.87044766208773,0.0051276186,79.33151207204602,81.575,0.0,0.15,21.94165602206279,334131.2,0.85,-63.675,0.00798843,78.0583439779372,14044,37894.28847908974,0.11245913,22.425,2729858,0.0051276186
-37.07958087370305,0.0064766416,80.37939286567565,82.7,0.0,0.3,21.876115312107114,338739.2,0.7,-64.625,0.0074315034,78.12388468789288,14084,37998.72933483124,0.122543216,21.3,2739806,0.0064766416
-36.44474568802136,0.006165391,79.53320836426053,81.75,0.0,0.25,21.597349629409724,334848.0,0.75,-64.1,0.006555176,78.40265037059028,14124,38105.243643045425,0.11648305,22.2,2749848,0.006165391
-36.35444933212203,0.007467138,79.41971654265399,81.65,0.0,0.35,21.640798386457963,334438.4,0.65,-63.925,0.007405501,78.359201613542,14164,38214.34601354599,0.117836304,22.325,2759953,0.007467138
-38.77899313621439,0.0072763716,79.81363535991612,82.07142857142857,0.0,0.3333333333333333,19.6284915052432,336164.5714285714,0.6666666666666666,-66.02380952380952,0.0075377547,80.3715084947568,14206,38326.403620004654,0.113522775,21.904761904761905,2769826,0.0072763716
-38.12284438685108,0.0037856842,80.20278990220993,82.45238095238095,0.0,0.21428571428571427,20.188302607848108,337724.95238095237,0.7857142857142857,-65.85714285714286,0.0053422083,79.8116973921519,14248,38437.55774116516,0.1159572,21.476190476190474,2779922,0.0037856842
-35.76066589608987,0.0061004153,79.5794395271778,81.84210526315789,0.0,0.13157894736842105,21.97630855651538,335225.2631578947,0.868421052631579,-63.86842105263158,0.0063083447,78.02369144348464,14286,38541.85818386078,0.11526489,22.157894736842106,2789926,0.0061004153
-36.08806394020186,0.0038849441,79.55088061882014,81.78947368421052,0.0,0.21052631578947367,22.073211515106767,335009.6842105263,0.7894736842105263,-63.73684210526316,0.0056578224,77.92678848489325,14324,38649.77417445183,0.1087195,22.18421052631579,2799875,0.0038849441
-35.155573180192135,0.0051982324,78.8460398700076,81.05405405405405,0.0,0.16216216216216217,22.394246549048255,331997.4054054054,0.8378378378378378,-62.91891891891892,0.005691932,77.60575345095175,14361,38751.61226582527,0.11562747,22.945945945945947,2809844,0.0051982324
-36.612519279988405,0.00479471,79.24986135422546,81.48717948717949,0.0,0.20512820512820512,22.166646059119728,333771.4871794872,0.7948717948717948,-63.46153846153846,0.0069530993,77.83335394088029,14400,38857.880066394806,0.10530718,22.512820512820515,2819800,0.00479471
-36.2162019770592,0.005890898,79.45752921241844,81.71052631578948,0.0,0.15789473684210525,21.51507992493691,334686.3157894737,0.8421052631578947,-64.13157894736842,0.008101201,78.48492007506309,14438,38961.3469581604,0.1072374,22.289473684210527,2829797,0.005890898
-36.18740169601354,0.0047590025,79.96289644732035,82.23076923076923,0.0,0.1282051282051282,22.037665963038393,336817.23076923075,0.8717948717948718,-64.12820512820512,0.0064734938,77.9623340369616,14477,39065.58469080925,0.10710531,21.743589743589745,2839795,0.0047590025
-36.993287564401896,0.0048162597,79.82382932778566,82.1025641025641,0.0,0.10256410256410256,21.268290787153713,336292.10256410256,0.8974358974358975,-64.66666666666667,0.008619472,78.7317092128463,14516,39171.974204063416,0.10404492,21.897435897435898,2849765,0.0048162597
-35.347636437470605,0.004411107,78.89529184055138,81.10526315789474,0.0,0.13157894736842105,21.32784886321676,332207.15789473685,0.868421052631579,-63.81578947368421,0.007315668,78.67215113678326,14554,39278.24997282028,0.102637455,22.894736842105264,2859801,0.004411107
-35.4874474651852,0.005822037,79.45704310815684,81.66666666666667,0.0,0.1794871794871795,22.02985138126268,334506.6666666667,0.8205128205128205,-63.666666666666664,0.005988823,77.9701486187373,14593,39381.99292063713,0.10830295,22.28205128205128,2869952,0.005822037
-35.46454191791376,0.0052502123,78.44082181525532,80.5945945945946,0.0,0.1891891891891892,21.87058711255992,330115.45945945947,0.8108108108108109,-63.0,0.0067019523,78.12941288744005,14630,39485.28953576088,0.10829222,23.37837837837838,2879862,0.0052502123
-36.18948651278503,0.004985588,78.8686685607195,81.07692307692308,0.0,0.23076923076923078,21.775304558221148,332091.07692307694,0.7692307692307693,-63.43589743589744,0.006418619,78.22469544177885,14669,39592.853694200516,0.11181216,22.923076923076923,2889852,0.004985588
-34.692567559003066,0.004165309,78.91304458938501,81.10526315789474,0.0,0.2894736842105263,22.59724177857635,332207.15789473685,0.7105263157894737,-62.78947368421053,0.0055437037,77.40275822142367,14707,39700.35550522804,0.109558836,22.86842105263158,2899992,0.004165309
-37.07889599328611,0.0058780983,80.50221331754135,82.76923076923077,0.0,0.2564102564102564,21.197574084642074,339022.76923076925,0.7435897435897436,-65.25641025641026,0.007434692,78.80242591535792,14746,39803.83368897438,0.11509595,21.153846153846153,2909919,0.0058780983
-35.838984009186795,0.006176413,79.05989734976897,81.28205128205128,0.0,0.28205128205128205,21.461001763365832,332931.28205128206,0.717948717948718,-63.84615384615385,0.007815738,78.5389982366342,14785,39914.35019278526,0.107064225,22.71794871794872,2919980,0.006176413
-36.539621408971335,0.0051908386,79.70331089379724,81.97368421052632,0.0,0.21052631578947367,21.005831444849658,335764.2105263158,0.7894736842105263,-64.76315789473684,0.0070587876,78.99416855515034,14823,40019.4196202755,0.110986404,22.026315789473685,2929810,0.0051908386
-36.345617327388496,0.004477617,79.43446087536981,81.64102564102564,0.0,0.23076923076923078,20.972284607619734,334401.641025641,0.7692307692307693,-64.53846153846153,0.0071012373,79.02771539238026,14862,40127.22735071182,0.11048411,22.307692307692307,2939935,0.004477617
-36.4022271209579,0.0043825405,79.35597855605816,81.6,0.0,0.375,21.101015655556672,334233.6,0.625,-64.375,0.005869346,78.8989843444433,14902,40237.24435687065,0.10665515,22.4,2949996,0.0043825405
-37.082068856056864,0.005483069,80.16605085689703,82.45,0.0,0.275,20.382926806509776,337715.2,0.725,-65.625,0.007530876,79.61707319349023,14942,40345.70201802254,0.10352067,21.525,2959973,0.005483069
-36.50298166785468,0.005613248,79.69686980240462,81.92307692307692,0.0,0.3076923076923077,21.061663487871478,335556.92307692306,0.6923076923076923,-64.66666666666667,0.0074008578,78.93833651212853,14981,40452.62746953964,0.11027478,22.025641025641026,2969933,0.005613248
-36.746192227170084,0.008316974,79.31672163238925,81.53846153846153,0.0,0.3076923076923077,20.327241375061515,333981.53846153844,0.6923076923076923,-65.0,0.0068966034,79.6727586249385,15020,40559.13922595978,0.10561763,22.435897435897434,2979824,0.008316974
-36.26266562504461,0.0069130654,79.72861609910322,82.0,0.0,0.3333333333333333,21.481260022858407,335872.0,0.6666666666666666,-64.38461538461539,0.0077837426,78.51873997714162,15059,40666.0666115284,0.1082011,22.0,2989828,0.0069130654
-36.09809805903231,0.006415616,79.5838841969938,81.84615384615384,0.0,0.41025641025641024,21.507996367362587,335241.8461538461,0.5897435897435898,-64.25641025641026,0.006803682,78.49200363263743,15098,40772.528507471085,0.10803252,22.153846153846153,2999809,0.006415616
-35.67781329106226,0.005234489,79.37374804651677,81.6,0.0,0.5,20.889385786105613,334233.6,0.5,-64.6,0.007428282,79.1106142138944,15138,40882.4513528347,0.11121686,22.375,3009995,0.005234489
-36.89722822598191,0.004068658,79.74697084247035,82.0,0.0,0.3076923076923077,21.5429156605941,335872.0,0.6923076923076923,-64.38461538461539,0.006318814,78.4570843394059,15177,40989.15414977074,0.11046205,21.974358974358974,3019914,0.004068658
-36.282477904018016,0.006413541,79.39362207198182,81.64102564102564,0.0,0.3333333333333333,21.042495997746112,334401.641025641,0.6666666666666666,-64.46153846153847,0.0077998987,78.95750400225387,15216,41098.60389208794,0.10898693,22.358974358974358,3029997,0.006413541
-36.54355017416702,0.0045002056,79.39172794072854,81.61538461538461,0.0,0.20512820512820512,21.769475950757897,334296.6153846154,0.7948717948717948,-63.84615384615385,0.0068856687,78.23052404924212,15255,41206.53308558464,0.11402908,22.358974358974358,3039870,0.0045002056
-36.9799220754025,0.0038199448,80.81632705855077,83.12820512820512,0.0,0.28205128205128205,22.240605271049084,340493.1282051282,0.717948717948718,-64.64102564102564,0.0044262772,77.75939472895092,15294,41312.626106500626,0.10908761,20.82051282051282,3049758,0.0038199448
-36.61615262481784,0.005318097,79.75150414571581,82.025,0.0,0.275,21.63634943027404,335974.4,0.725,-64.3,0.0061493088,78.36365056972599,15334,41419.95439481735,0.10822551,21.975,3059853,0.005318097
-35.58268707175832,0.00557605,79.11067970004072,81.3157894736842,0.0,0.2631578947368421,22.054953502774566,333069.4736842105,0.7368421052631579,-63.39473684210526,0.009736205,77.94504649722543,15372,41527.75861501694,0.10834585,22.657894736842106,3069888,0.00557605
-35.54875100122185,0.0061435364,79.43328409530291,81.6842105263158,0.0,0.34210526315789475,23.029089116395472,334578.5263157895,0.6578947368421053,-62.89473684210526,0.0073745507,76.9709108836045,15410,41635.17773127556,0.10542937,22.31578947368421,3079816,0.0061435364
-36.68784823929358,0.0034275604,79.609561770726,81.87179487179488,0.0,0.1794871794871795,21.515321770043528,335346.8717948718,0.8205128205128205,-64.25641025641026,0.004525788,78.48467822995647,15449,41739.9348552227,0.10559165,22.128205128205128,3089859,0.0034275604
-35.51316367117796,0.0073088533,79.40579379673741,81.63157894736842,0.0,0.21052631578947367,22.52108567082637,334362.94736842107,0.7894736842105263,-63.26315789473684,0.0075631165,77.47891432917363,15487,41844.17632818222,0.105950736,22.342105263157894,3099857,0.0073088533
-37.449471342146,0.004725418,79.56574215601916,81.825,0.0,0.2,21.349275146631264,335155.2,0.8,-64.375,0.006470897,78.65072485336874,15527,41955.40043592453,0.1006414,22.175,3109811,0.004725418
-35.77382418359621,0.0037467666,79.77565412687326,82.05128205128206,0.0,0.20512820512820512,21.74836720701529,336082.0512820513,0.7948717948717948,-64.2051282051282,0.004159198,78.2516327929847,15566,42060.311828136444,0.10839932,21.94871794871795,3119864,0.0037467666
-35.74758084260392,0.0047404007,79.17881520146955,81.41025641025641,0.0,0.23076923076923078,21.810676993199746,333456.41025641025,0.7692307692307693,-63.666666666666664,0.006669552,78.18932300680025,15605,42167.0610666275,0.10250066,22.58974358974359,3129948,0.0047404007
-35.843382530513,0.0045420416,79.47209119006381,81.70270270270271,0.0,0.13513513513513514,22.418019080715517,334654.2702702703,0.8648648648648649,-63.4054054054054,0.0061677555,77.58198091928448,15642,42272.35735464096,0.107661985,22.27027027027027,3139770,0.0045420416
-35.06835340848892,0.004113391,79.38373714064964,81.63157894736842,0.0,0.15789473684210525,22.801170340301574,334362.94736842107,0.8421052631578947,-63.05263157894737,0.005854054,77.19882965969842,15680,42376.66263771057,0.10971356,22.36842105263158,3149948,0.004113391
-36.953480774116315,0.005194389,79.86880317547096,82.12820512820512,0.0,0.23076923076923078,21.5837583417502,336397.1282051282,0.7692307692307693,-64.43589743589743,0.0062902276,78.41624165824977,15719,42483.12136054039,0.115377136,21.846153846153847,3159901,0.005194389
-36.41368955194367,0.006393597,80.05746623864242,82.33333333333333,0.0,0.20512820512820512,21.453772919031547,337237.3333333333,0.7948717948717948,-64.6923076923077,0.007120311,78.54622708096845,15758,42588.902983665466,0.113522805,21.641025641025642,3169935,0.006393597
-36.802494407559394,0.0044454774,79.91473745230638,82.2,0.0,0.25,21.58626712090422,336691.2,0.75,-64.475,0.0055038426,78.41373287909576,15798,42696.79041361809,0.108087294,21.8,3179962,0.0044454774
-35.701968333645894,0.007880529,79.536080408962,81.7948717948718,0.0,0.2564102564102564,22.077099331568544,335031.7948717949,0.7435897435897436,-63.717948717948715,0.0074769966,77.92290066843144,15837,42805.613617897034,0.107045434,22.205128205128204,3189829,0.007880529
-37.37848151400362,0.004059358,80.33695470741652,82.63414634146342,0.0,0.2682926829268293,20.729843665283667,338469.46341463417,0.7317073170731707,-65.48780487804878,0.0060420176,79.27015633471632,15878,42914.31945824623,0.11374238,21.341463414634145,3199953,0.004059358
-35.67693100842836,0.004851279,79.33496889814379,81.57894736842105,0.0,0.2631578947368421,22.297166339641358,334147.36842105264,0.7368421052631579,-63.39473684210526,0.0067245057,77.70283366035864,15916,43019.716297626495,0.10949703,22.42105263157895,3209988,0.004851279
-36.22332052946119,0.007937021,79.62894466189842,81.87179487179488,0.0,0.20512820512820512,21.959011894767507,335346.8717948718,0.7948717948717948,-63.8974358974359,0.0067889597,78.0409881052325,15955,43128.351828575134,0.11019995,22.102564102564102,3219827,0.007937021
-37.33138651565132,0.006294687,80.15868205702037,82.4,0.0,0.25,20.932641266633617,337510.4,0.75,-65.175,0.0072408617,79.06735873336638,15995,43235.518975019455,0.115436405,21.525,3229849,0.006294687
-36.788099949056964,0.0051184846,79.78781328160358,82.02439024390245,0.0,0.34146341463414637,20.911054512869143,335971.9024390244,0.6585365853658537,-64.8780487804878,0.006777256,79.08894548713086,16036,43348.06883072853,0.10574993,21.926829268292682,3239930,0.0051184846
-36.9738853544853,0.0045003663,79.76797101250979,82.0,0.0,0.20512820512820512,20.817747551207365,335872.0,0.7948717948717948,-64.92307692307692,0.005959761,79.18225244879262,16075,43455.21528029442,0.10579244,21.94871794871795,3249967,0.0045003663
-36.29748627793729,0.0063556395,79.60498103836872,81.86842105263158,0.0,0.23684210526315788,21.179283154592095,335333.05263157893,0.7631578947368421,-64.52631578947368,0.0054656076,78.8207168454079,16113,43564.77717113495,0.10742256,22.13157894736842,3259828,0.0063556395
-36.96785101239252,0.0036802422,79.86825696202446,82.12820512820512,0.0,0.23076923076923078,21.361237290598073,336397.1282051282,0.7692307692307693,-64.58974358974359,0.0045907875,78.63876270940192,16152,43669.89847326279,0.10343589,21.846153846153847,3269877,0.0036802422
-36.84753191058451,0.0048040953,79.79546772978418,82.05128205128206,0.0,0.23076923076923078,20.77040762183357,336082.0512820513,0.7692307692307693,-65.02564102564102,0.005952433,79.22959237816643,16191,43775.06137776375,0.10371707,21.923076923076923,3279855,0.0048040953
-36.67852248833285,0.0046625207,78.96144236551125,81.15384615384616,0.0,0.20512820512820512,20.976214691847257,332406.1538461539,0.7948717948717948,-64.15384615384616,0.006809124,79.02378530815274,16230,43879.822525024414,0.10057351,22.82051282051282,3289984,0.0046625207
-36.095682931528756,0.0057486556,78.99004928073444,81.1842105263158,0.0,0.15789473684210525,20.95718055222283,332530.5263157895,0.8421052631578947,-64.15789473684211,0.008630497,79.04281944777716,16268,43984.88767385483,0.10580093,22.789473684210527,3299905,0.0057486556
-37.6906138588009,0.004322516,80.21772301652916,82.46153846153847,0.0,0.15384615384615385,20.611977845449076,337762.46153846156,0.8461538461538461,-65.48717948717949,0.0063508833,79.3880221545509,16307,44090.829738140106,0.102469556,21.46153846153846,3309970,0.004322516
-35.83625387228386,0.0066969176,79.79167549329959,82.02631578947368,0.0,0.21052631578947367,22.025926725311678,335979.7894736842,0.7894736842105263,-63.973684210526315,0.008399889,77.9740732746883,16345,44194.60073971748,0.10889559,21.92105263157895,3319800,0.0066969176
-35.828641813754274,0.005634072,79.6993989899531,81.94871794871794,0.0,0.23076923076923078,22.226172475749866,335661.9487179487,0.7692307692307693,-63.743589743589745,0.00901649,77.77382752425015,16384,44301.03572034836,0.108771995,22.025641025641026,3329984,0.005634072
-37.38142721551115,0.007084002,79.70057683275556,81.95,0.0,0.325,20.835600109416788,335667.2,0.675,-64.9,0.007815843,79.1643998905832,16424,44409.59639310837,0.11096156,22.025,3339763,0.007084002
-35.918205563635624,0.004553569,79.5848105804421,81.84615384615384,0.0,0.28205128205128205,21.285079350459984,335241.8461538461,0.717948717948718,-64.43589743589743,0.007468146,78.71492064954,16463,44515.26085829735,0.10923526,22.153846153846153,3349844,0.004553569
