AttNC,TimestepsSoFar,meankl,Fce,optimgain,EpisodesSoFar,MtR,AttC,TtR,entropy,TimeElapsed,surrgain,entloss
0.975609756097561,3079813,0.006290331,0.14243902439024392,0.00313108,14056,20.45499145232387,0.024390243902439025,35.609756097560975,0.06576687,25893.494423151016,0.00313108,0.0
0.9523809523809523,3089829,0.005259434,0.1403174603174603,0.003681312,14098,19.629798655300313,0.047619047619047616,34.333333333333336,0.08472061,25979.259333133698,0.003681312,0.0
0.9302325581395349,3099834,0.004130056,0.1368372093023256,0.0039578443,14141,19.419158141100073,0.06976744186046512,34.2093023255814,0.08584502,26053.381564617157,0.0039578443,0.0
0.9302325581395349,3109875,0.0054587754,0.13615503875968993,0.0053898897,14184,18.794396860920255,0.06976744186046512,33.04651162790697,0.08978165,26137.646276474,0.0053898897,0.0
0.975609756097561,3119876,0.004236764,0.13902439024390245,0.0027424323,14225,19.942476957240046,0.024390243902439025,34.75609756097561,0.07290401,26213.6093814373,0.0027424323,0.0
0.9523809523809523,3129878,0.004347963,0.1305714285714286,0.0038612946,14267,18.61531124776308,0.047619047619047616,32.642857142857146,0.097929925,26299.936906814575,0.0038612946,0.0
0.9523809523809523,3139912,0.005316035,0.13832900432900433,0.0038004178,14309,19.316119390805504,0.047619047619047616,33.642857142857146,0.105323814,26381.343282222748,0.0038004178,0.0
0.9090909090909091,3149956,0.0052104676,0.14357575757575758,0.004777939,14353,19.437557770090244,0.09090909090909091,34.15909090909091,0.11613032,26466.560569763184,0.004777939,0.0
0.9302325581395349,3159959,0.00753737,0.13265116279069772,0.003757325,14396,18.792275669919835,0.06976744186046512,33.16279069767442,0.13038392,26550.690457105637,0.003757325,0.0
0.9302325581395349,3169990,0.006229978,0.14085278333157955,0.0040981323,14439,19.369041839578426,0.06976744186046512,34.04651162790697,0.12288645,26634.393144369125,0.0040981323,0.0
0.9523809523809523,3179992,0.0055569154,0.1283809523809524,0.0026185631,14481,18.304355864857683,0.047619047619047616,32.095238095238095,0.12984946,26718.63809967041,0.0026185631,0.0
0.975,3189771,0.007822487,0.13468620689655175,0.0036800061,14521,18.94851081535713,0.025,33.1,0.09352467,26801.511122465134,0.0036800061,0.0
0.9523809523809523,3199785,0.005270164,0.14378021978021976,0.002927939,14563,19.75549409239354,0.047619047619047616,34.642857142857146,0.0675521,26889.5089905262,0.002927939,0.0
0.9523809523809523,3209787,0.0032428112,0.13676190476190475,0.001989,14605,19.43210334060345,0.047619047619047616,34.19047619047619,0.091567926,26968.516893863678,0.001989,0.0
1.0,3219787,0.005502816,0.14180000000000004,0.004948259,14645,20.140602139851858,0.0,35.45,0.080017164,27053.667024850845,0.004948259,0.0
0.9302325581395349,3229790,0.0056061503,0.12706976744186047,0.003494476,14688,18.144193887392348,0.06976744186046512,31.767441860465116,0.0675048,27142.106316566467,0.003494476,0.0
0.9302325581395349,3239813,0.0049504335,0.131796234772979,0.0026510758,14731,18.480423630638782,0.06976744186046512,32.44186046511628,0.07371621,27231.649617671967,0.0026510758,0.0
1.0,3249813,0.006435814,0.138,0.004877114,14771,19.8132510863417,0.0,34.5,0.062823884,27314.04470682144,0.004877114,0.0
0.9523809523809523,3259815,0.006606189,0.1339047619047619,0.004648266,14813,19.02204544094148,0.047619047619047616,33.476190476190474,0.04427325,27388.285933971405,0.004648266,0.0
0.9523809523809523,3269817,0.0075561646,0.1365714285714286,0.0055716047,14855,19.470972901616978,0.047619047619047616,34.142857142857146,0.064300515,27485.607139110565,0.0055716047,0.0
0.9523809523809523,3279819,0.0053796526,0.14038095238095238,0.004624136,14897,20.22216592986324,0.047619047619047616,35.095238095238095,0.08469684,27556.988499403,0.004624136,0.0
0.9523809523809523,3289841,0.0051723993,0.14207709750566896,0.0042500636,14939,19.946173300047374,0.047619047619047616,35.0,0.085963346,27644.02616763115,0.0042500636,0.0
0.9302325581395349,3299856,0.005442233,0.1378819320214669,0.0029571033,14982,19.188268342728392,0.06976744186046512,34.04651162790697,0.08391975,27718.381595134735,0.0029571033,0.0
1.0,3309856,0.008208645,0.14470000000000002,0.00398647,15022,20.502018305555268,0.0,36.175,0.09252928,27812.524024009705,0.00398647,0.0
1.0,3319856,0.003441436,0.15440000000000004,0.0027029603,15062,21.764683895627428,0.0,38.6,0.07619094,27893.183366298676,0.0027029603,0.0
0.975609756097561,3329857,0.0065534483,0.1535609756097561,0.005461107,15103,21.558946386838258,0.024390243902439025,38.390243902439025,0.10355282,27980.683783769608,0.005461107,0.0
0.9523809523809523,3339859,0.008461701,0.14361904761904762,0.0048844023,15145,20.45774670529788,0.047619047619047616,35.904761904761905,0.07272091,28066.69186067581,0.0048844023,0.0
0.8863636363636364,3349922,0.005668209,0.15488630781197402,0.0041498505,15189,21.084751234036325,0.11363636363636363,36.47727272727273,0.043720283,28149.24635386467,0.0041498505,0.0
0.9512195121951219,3359850,0.00823763,0.15200374921042445,0.0061946153,15230,20.78118136936667,0.04878048780487805,36.68292682926829,0.023264194,28236.06470966339,0.0061946153,0.0
0.9090909090909091,3369902,0.009464662,0.14458934169278997,0.0060080397,15274,20.31811106287714,0.09090909090909091,35.45454545454545,0.003084898,28326.47660112381,0.0060080397,0.0
1.0,3379902,0.00560491,0.1527,0.0035810948,15314,21.61598229543292,0.0,38.175,0.004753828,28408.086787462234,0.0035810948,0.0
0.9523809523809523,3389904,0.0054498212,0.1466666666666667,0.004277742,15356,21.048706769393036,0.047619047619047616,36.666666666666664,-0.018768229,28487.019187927246,0.004277742,0.0
1.0,3399904,0.006017587,0.1557,0.0039567063,15396,22.0087788947312,0.0,38.925,-0.025546134,28570.70357823372,0.0039567063,0.0
1.0,3409904,0.0070575117,0.1526,0.0048549734,15436,21.608737017739585,0.0,38.15,0.019706415,28659.605522871017,0.0048549734,0.0
1.0,3419904,0.007522363,0.14550000000000002,0.0042320113,15476,20.547599239443574,0.0,36.375,-0.035951603,28738.369161128998,0.0042320113,0.0
0.9090909090909091,3429934,0.006654074,0.15445887445887446,0.0042561186,15520,20.52788048417125,0.09090909090909091,36.04545454545455,-0.041214444,28827.50445342064,0.0042561186,0.0
0.975609756097561,3439935,0.0063933725,0.15112195121951222,0.004960695,15561,21.519535406970622,0.024390243902439025,37.78048780487805,-0.047973752,28905.95766234398,0.004960695,0.0
0.975609756097561,3449936,0.0058580413,0.14302439024390246,0.0037120697,15602,20.207505054416632,0.024390243902439025,35.75609756097561,-0.03655243,28992.09863615036,0.0037120697,0.0
1.0,3459936,0.0075802393,0.1461,0.004630944,15642,20.485934679818172,0.0,36.525,-0.054722253,29075.238023281097,0.004630944,0.0
0.9523809523809523,3469938,0.006570833,0.13990476190476192,0.0032710694,15684,19.831990000030874,0.047619047619047616,34.976190476190474,-0.1143952,29154.61610031128,0.0032710694,0.0
0.975609756097561,3479961,0.0070098303,0.1510583244962884,0.0042488724,15725,20.786020007475532,0.024390243902439025,36.5609756097561,-0.12699892,29240.760789871216,0.0042488724,0.0
1.0,3489961,0.005656713,0.15399999999999997,0.0038012306,15765,22.11267261185361,0.0,38.5,-0.13092808,29315.540678739548,0.0038012306,0.0
0.975609756097561,3499962,0.0068746004,0.14536585365853658,0.005768475,15806,20.81490067570651,0.024390243902439025,36.34146341463415,-0.15044966,29397.459357261658,0.005768475,0.0
