surrgain,TimeElapsed,entloss,AttC,meankl,EpisodesSoFar,entropy,MtR,optimgain,AttNC,TtR,Fce,TimestepsSoFar
0.0055037886,13932.411895275116,0.0,0.047619047619047616,0.007147577,7846,0.07972811,20.10210916574394,0.0055037886,0.9523809523809523,35.26190476190476,0.14104761904761903,1629989
0.0020734577,14021.971255540848,0.0,0.024390243902439025,0.004082295,7887,0.075369515,20.081138271638068,0.0020734577,0.975609756097561,34.951219512195124,0.1398048780487805,1639990
0.0034948585,14091.24769616127,0.0,0.024390243902439025,0.006395143,7928,0.08042122,20.039952918423428,0.0034948585,0.975609756097561,35.21951219512195,0.14087804878048785,1649991
0.0036215764,14181.1134827137,0.0,0.0,0.0052142134,7968,0.06629563,20.596278192803833,0.0036215764,1.0,36.2,0.14479999999999998,1659991
0.005143805,14251.991914510727,0.0,0.0,0.0064805923,8008,0.10525979,20.280535417671718,0.005143805,1.0,35.925,0.14370000000000002,1669991
0.003122467,14337.77083158493,0.0,0.025,0.0060967715,8048,0.12724592,19.482105319568596,0.003122467,0.975,34.0,0.1384315789473684,1679760
0.0036564923,14419.243830442429,0.0,0.0,0.008528356,8088,0.088812955,20.469985137023745,0.0036564923,1.0,36.1,0.14440000000000003,1689760
0.0041119293,14494.72687292099,0.0,0.06976744186046512,0.0068348227,8131,0.054611627,18.806721574077738,0.0041119293,0.9302325581395349,32.58139534883721,0.13281653746770025,1699773
0.004302834,14577.103137254715,0.0,0.024390243902439025,0.0067283143,8172,0.08887509,21.038949790449337,0.004302834,0.975609756097561,36.5609756097561,0.14855626872058197,1709830
0.0043643075,14662.714077234268,0.0,0.06976744186046512,0.007873241,8215,0.0484773,19.326143232232003,0.0043643075,0.9302325581395349,33.41860465116279,0.13580112269446676,1719861
0.0042176605,14749.61005783081,0.0,0.047619047619047616,0.007844505,8257,0.034656525,18.9621588930772,0.0042176605,0.9523809523809523,32.88095238095238,0.13619047619047622,1729867
0.0042106356,14831.035041093826,0.0,0.06976744186046512,0.0057255076,8300,0.0101952925,19.3722026247292,0.0042106356,0.9302325581395349,33.95348837209303,0.13581395348837208,1739870
0.0031007507,14910.58435511589,0.0,0.0,0.0062935087,8340,0.024992233,20.219246270919598,0.0031007507,1.0,35.5,0.14200000000000004,1749870
0.004312242,15003.518617630005,0.0,0.024390243902439025,0.0064905137,8381,-0.005495002,20.50850431308213,0.004312242,0.975609756097561,35.609756097560975,0.1424390243902439,1759871
0.004559094,15086.629968643188,0.0,0.0,0.007084316,8421,-0.022663133,20.952247295318905,0.004559094,1.0,36.7,0.1468,1769871
0.0034723815,15173.880456447601,0.0,0.024390243902439025,0.006118039,8462,-0.039979335,20.488746179482252,0.0034723815,0.975609756097561,36.02439024390244,0.14409756097560977,1779872
0.004660484,15248.847183465958,0.0,0.0,0.0065122116,8502,-0.029996073,19.46558929453776,0.004660484,1.0,34.45,0.13780000000000003,1789872
0.0048635285,15327.050205945969,0.0,0.0,0.0074965204,8542,-0.03952979,19.152969174220182,0.0048635285,1.0,33.8,0.1352,1799872
0.004786217,15415.422095060349,0.0,0.024390243902439025,0.0062445793,8583,-0.061982777,20.773670075231802,0.004786217,0.975609756097561,36.65853658536585,0.14663414634146343,1809873
0.0037283767,15504.500643014908,0.0,0.047619047619047616,0.0071517043,8625,-0.088130735,19.013387130397106,0.0037283767,0.9523809523809523,33.595238095238095,0.13516754850088186,1819901
0.0040394943,15584.822848081589,0.0,0.0,0.0071547814,8665,-0.09714226,20.18620484852179,0.0040394943,1.0,35.6,0.1424,1829901
0.0055457116,15671.504143238068,0.0,0.047619047619047616,0.00780334,8707,-0.107605875,18.65892031991205,0.0055457116,0.9523809523809523,32.714285714285715,0.13085714285714284,1839903
0.0036294532,15763.036054372787,0.0,0.0,0.0076187104,8747,-0.121394314,20.145939379491427,0.0036294532,1.0,35.375,0.14150000000000001,1849903
0.0047978833,15853.10141158104,0.0,0.0,0.0070901476,8787,-0.0943868,18.874202807727364,0.0047978833,1.0,33.075,0.13230000000000003,1859903
0.004989699,15935.048819303513,0.0,0.024390243902439025,0.0055056936,8828,-0.07623926,19.633632636282385,0.004989699,0.975609756097561,34.1219512195122,0.13913050919982883,1869960
0.005364125,16029.945830583572,0.0,0.0,0.007362889,8868,-0.04092262,20.930073577704615,0.005364125,1.0,37.075,0.14830000000000002,1879960
0.004014228,16108.608036279678,0.0,0.024390243902439025,0.006520587,8909,-0.053693872,19.93912177744183,0.004014228,0.975609756097561,34.68292682926829,0.14297117516629715,1889971
0.005745099,16195.210582256317,0.0,0.024390243902439025,0.007753137,8950,-0.08023811,19.6278607903323,0.005745099,0.975609756097561,34.292682926829265,0.13717073170731706,1899972
0.0030586359,16276.111844301224,0.0,0.024390243902439025,0.0061794305,8991,-0.10923356,20.46986970901171,0.0030586359,0.975609756097561,35.926829268292686,0.14755885471898203,1909995
0.0058014174,16359.545383930206,0.0,0.0,0.007503765,9031,-0.08349257,19.693561009630866,0.0058014174,1.0,34.775,0.1391,1919995
0.005098622,16447.223591327667,0.0,0.0,0.008375937,9071,-0.08799847,19.62015359518049,0.005098622,1.0,34.525,0.13810000000000006,1929995
0.00698954,16526.8658618927,0.0,0.07142857142857142,0.0075141937,9113,-0.0753215,20.28406582211563,0.00698954,0.9285714285714286,35.142857142857146,0.14868594274291425,1939798
0.0036225114,16614.003179073334,0.0,0.06976744186046512,0.0073726135,9156,-0.03700638,20.114395073659164,0.0036225114,0.9302325581395349,35.2093023255814,0.15581553184553937,1949879
0.0047576614,16697.83526492119,0.0,0.07142857142857142,0.0066890046,9198,-0.015835859,19.091275117693666,0.0047576614,0.9285714285714286,32.785714285714285,0.13251225697379546,1959800
0.004004842,16780.95525431633,0.0,0.047619047619047616,0.0063697365,9240,-0.019331852,20.155952844194392,0.004004842,0.9523809523809523,35.595238095238095,0.15211473246014826,1969874
0.00468645,16857.211300373077,0.0,0.024390243902439025,0.006763818,9281,0.0034677982,19.132118365610154,0.00468645,0.975609756097561,33.707317073170735,0.1348292682926829,1979881
0.0037186416,16951.5844643116,0.0,0.0,0.0072310213,9321,0.022731714,21.841923684991308,0.0037186416,1.0,38.275,0.15309999999999999,1989881
0.00526268,17029.610891103745,0.0,0.024390243902439025,0.0068063796,9362,0.018525144,19.87017045760357,0.00526268,0.975609756097561,35.073170731707314,0.14384990619136961,1999894
0.0028581452,17119.459072113037,0.0,0.024390243902439025,0.004968878,9403,0.018722452,20.74855653720569,0.0028581452,0.975609756097561,35.926829268292686,0.1504808362369338,2009901
0.0059455237,17201.5619430542,0.0,0.024390243902439025,0.0073850206,9444,0.03339458,20.01423547157185,0.0059455237,0.975609756097561,35.19512195121951,0.14479196556671448,2019918
0.004402231,17287.776577711105,0.0,0.047619047619047616,0.0060526985,9486,0.07628252,20.468662158924907,0.004402231,0.9523809523809523,35.904761904761905,0.15156776556776555,2029946
0.0053792517,17375.7470600605,0.0,0.1702127659574468,0.006610057,9533,0.07468133,18.392296256234477,0.0053792517,0.8297872340425532,31.851063829787233,0.1423713793094692,2039854
0.0040296176,17451.60429906845,0.0,0.13043478260869565,0.007702255,9579,0.025919195,18.738079226972214,0.0040296176,0.8695652173913043,33.26086956521739,0.13634971059361958,2049904
0.0023509895,17541.743129968643,0.0,0.0,0.0052142944,9619,0.03760704,22.927975699967636,0.0023509895,1.0,40.275,0.16110000000000002,2059904
0.0040879026,17613.4959294796,0.0,0.047619047619047616,0.007877213,9661,0.0046325554,20.7947058119758,0.0040879026,0.9523809523809523,36.714285714285715,0.14802721088435375,2069946
0.004081476,17698.45565509796,0.0,0.06976744186046512,0.0051033697,9704,-0.002317071,20.46457793960818,0.004081476,0.9302325581395349,36.0,0.14400000000000004,2079959
0.002632518,17776.82785463333,0.0,0.06976744186046512,0.004916357,9747,0.027632836,20.735255612459706,0.002632518,0.9302325581395349,36.44186046511628,0.14868217054263572,2089990
0.0041524605,17862.007565498352,0.0,0.025,0.007245057,9787,0.044562753,21.438392375068116,0.0041524605,0.975,37.9,0.15160000000000004,2099753
0.0041531464,17945.942351818085,0.0,0.06976744186046512,0.0077342866,9830,0.0036094189,19.95602849703816,0.0041531464,0.9302325581395349,34.93023255813954,0.14283549114136423,2109858
0.004671339,18033.77328824997,0.0,0.024390243902439025,0.008674763,9871,0.03664986,21.594104386422202,0.004671339,0.975609756097561,37.53658536585366,0.15014634146341466,2119859
0.0043389522,18120.761798143387,0.0,0.06976744186046512,0.0068243262,9914,-0.006249428,19.675192647516507,0.0043389522,0.9302325581395349,34.72093023255814,0.15146696197858994,2129894
0.0045946604,18195.921526670456,0.0,0.06976744186046512,0.010298406,9957,-0.059671983,19.058954561612424,0.0045946604,0.9302325581395349,33.16279069767442,0.1326511627906977,2139901
0.004700343,18273.803544282913,0.0,0.024390243902439025,0.0071071167,9998,-0.072690144,20.754160216464097,0.004700343,0.975609756097561,36.21951219512195,0.14487804878048782,2149902
0.0041140886,18356.90567755699,0.0,0.024390243902439025,0.007263028,10039,-0.07249061,19.90540776737918,0.0041140886,0.975609756097561,34.78048780487805,0.13912195121951218,2159903
0.004605072,18429.48142504692,0.0,0.047619047619047616,0.008374594,10081,-0.096294165,19.778649945534504,0.004605072,0.9523809523809523,34.38095238095238,0.13752380952380955,2169905
0.0031992553,18521.447112560272,0.0,0.024390243902439025,0.004150704,10122,-0.085044645,19.52882926457137,0.0031992553,0.975609756097561,34.51219512195122,0.13804878048780492,2179906
0.0028479728,18597.747319459915,0.0,0.06976744186046512,0.004408198,10165,-0.08494841,19.106075979129805,0.0028479728,0.9302325581395349,33.348837209302324,0.13339534883720935,2189909
0.003827974,18681.09173989296,0.0,0.024390243902439025,0.005220254,10206,-0.05978384,20.1145531958295,0.003827974,0.975609756097561,35.73170731707317,0.14292682926829267,2199910
0.0048558493,18762.720344781876,0.0,0.024390243902439025,0.0072247256,10247,-0.07453562,19.996175422434685,0.0048558493,0.975609756097561,35.390243902439025,0.14156097560975608,2209911
0.003900264,18855.28174304962,0.0,0.024390243902439025,0.0073878127,10288,-0.11135535,20.475613206097133,0.003900264,0.975609756097561,35.609756097560975,0.1424390243902439,2219912
0.0023261025,18941.227146863937,0.0,0.024390243902439025,0.006771885,10329,-0.123741895,20.022123971203698,0.0023261025,0.975609756097561,35.26829268292683,0.14508464849354377,2229929
0.0039885053,19024.496289014816,0.0,0.0,0.0063859634,10369,-0.07503129,20.190701056711,0.0039885053,1.0,35.225,0.14089999999999997,2239929
0.004662925,19116.753512382507,0.0,0.024390243902439025,0.0056331884,10410,-0.062175844,19.220704128783513,0.004662925,0.975609756097561,34.0,0.136,2249930
0.0039005387,19204.57604622841,0.0,0.0,0.005873793,10450,-0.061916456,19.392901563872847,0.0039005387,1.0,34.05,0.13620000000000002,2259930
0.0034346497,19289.672110319138,0.0,0.024390243902439025,0.0061583384,10491,-0.06182256,19.947889560580336,0.0034346497,0.975609756097561,35.048780487804876,0.14019512195121953,2269931
0.0026730346,19371.047523021698,0.0,0.0,0.004564982,10531,-0.07446929,19.975005503004645,0.0026730346,1.0,34.925,0.13970000000000002,2279931
0.0033392594,19450.810289382935,0.0,0.0,0.006275179,10571,-0.047762398,19.466186840634464,0.0033392594,1.0,34.625,0.1385,2289931
0.0038246629,19533.571214437485,0.0,0.047619047619047616,0.0072889696,10613,-0.06478128,19.730360453041463,0.0038246629,0.9523809523809523,34.61904761904762,0.13847619047619047,2299933
0.0033688461,19609.305856704712,0.0,0.0,0.0057083955,10653,-0.06865319,20.515772902627653,0.0033688461,1.0,35.425,0.1417,2309933
0.0035771546,19688.519826889038,0.0,0.024390243902439025,0.004511216,10694,-0.06315985,19.17890065372889,0.0035771546,0.975609756097561,33.63414634146341,0.13829381735677826,2319976
0.0031218315,19769.244724988937,0.0,0.0,0.005306176,10734,-0.09030526,19.20866125439686,0.0031218315,1.0,33.9,0.1356,2329976
0.004595825,19867.745413780212,0.0,0.047619047619047616,0.005495307,10776,-0.094733156,18.485303944022956,0.004595825,0.9523809523809523,32.54761904761905,0.13019047619047622,2339988
0.004472477,19939.38907980919,0.0,0.025,0.006493518,10816,-0.05637349,19.355626853538197,0.004472477,0.975,34.1,0.13858095238095242,2349759
0.0033660354,20026.997234106064,0.0,0.024390243902439025,0.006372072,10857,-0.06485889,19.405911889094032,0.0033660354,0.975609756097561,34.146341463414636,0.1392596843615495,2359776
0.0030385216,20116.81895494461,0.0,0.0,0.0057342392,10897,-0.022845251,20.19564474041477,0.0030385216,1.0,35.625,0.14250000000000002,2369776
0.004953851,20206.12368631363,0.0,0.047619047619047616,0.007752893,10939,-0.072657205,19.678275101639265,0.004953851,0.9523809523809523,34.38095238095238,0.1395930735930736,2379788
0.0042292173,20283.51156115532,0.0,0.024390243902439025,0.0064941035,10980,-0.092345156,19.484048126575672,0.0042292173,0.975609756097561,34.292682926829265,0.13929046563192907,2389799
0.004388735,20361.314266204834,0.0,0.06976744186046512,0.007050705,11023,-0.077656105,18.88901613132507,0.004388735,0.9302325581395349,32.627906976744185,0.13176451455521224,2399944
0.0031315696,20453.917229413986,0.0,0.0,0.0076736296,11063,-0.04667715,18.75727444029443,0.0031315696,1.0,33.1,0.13240000000000002,2409944
0.0032838166,20530.56250143051,0.0,0.09090909090909091,0.01260972,11107,-0.056895882,18.064413197491596,0.0032838166,0.9090909090909091,32.25,0.13097520661157025,2419978
0.002716792,20613.242149591446,0.0,0.0,0.0066043716,11147,-0.07726795,18.152228861995727,0.002716792,1.0,32.275,0.12910000000000002,2429978
0.0034095184,20694.605650901794,0.0,0.0,0.009627978,11187,-0.09706955,19.018057991426957,0.0034095184,1.0,33.55,0.1342,2439978
0.0031099385,20774.186032295227,0.0,0.0,0.0060112253,11227,-0.12529299,18.417787027042205,0.0031099385,1.0,32.075,0.1283,2449978
0.003994164,20858.905734539032,0.0,0.0,0.007080867,11267,-0.07090889,18.392652272280607,0.003994164,1.0,32.275,0.12910000000000005,2459978
0.0047228094,20945.415682315826,0.0,0.0,0.0071408493,11307,-0.037852637,19.932943329336403,0.0047228094,1.0,34.75,0.13899999999999998,2469978
0.0021614938,21028.8175470829,0.0,0.047619047619047616,0.0044476655,11349,-0.04852726,18.137924551290354,0.0021614938,0.9523809523809523,31.69047619047619,0.12676190476190477,2479980
0.0036343422,21111.633418798447,0.0,0.0,0.0064740675,11389,-0.06510657,19.289505588038452,0.0036343422,1.0,34.125,0.1365,2489980
0.0032187698,21196.0169942379,0.0,0.0,0.005384787,11429,-0.087211676,19.349138257356742,0.0032187698,1.0,34.1,0.13640000000000002,2499980
0.002860898,21283.407806158066,0.0,0.024390243902439025,0.0040342025,11470,-0.06456747,18.977139309988402,0.002860898,0.975609756097561,32.63414634146341,0.1305365853658537,2509981
0.002497609,21368.61124396324,0.0,0.024390243902439025,0.008959156,11511,-0.061560303,18.004386880917725,0.002497609,0.975609756097561,31.853658536585368,0.1274146341463415,2519982
0.0030432548,21456.85146999359,0.0,0.047619047619047616,0.007691559,11553,-0.08686807,18.03600127314012,0.0030432548,0.9523809523809523,31.476190476190474,0.12590476190476194,2529984
0.0037017136,21536.229822158813,0.0,0.0,0.006537439,11593,-0.04535907,19.49507064515543,0.0037017136,1.0,33.1,0.13240000000000002,2539984
0.0034368073,21624.23096394539,0.0,0.0,0.00595398,11633,-0.0013110638,19.640406034959277,0.0034368073,1.0,35.075,0.14029999999999998,2549984
0.0035311112,21706.22658443451,0.0,0.0,0.006188972,11673,-0.028728683,18.70251144620504,0.0035311112,1.0,32.725,0.13090000000000002,2559984
0.0022194749,21790.991318941116,0.0,0.0,0.0070793154,11713,-0.06264868,18.396854162288296,0.0022194749,1.0,32.2,0.12880000000000003,2569984
0.0051710634,21878.82605266571,0.0,0.024390243902439025,0.0058905054,11754,-0.010195695,18.617314841926685,0.0051710634,0.975609756097561,32.707317073170735,0.13082926829268296,2579985
0.0055366806,21959.74986243248,0.0,0.047619047619047616,0.008856812,11796,-0.019395808,18.254041684045564,0.0055366806,0.9523809523809523,32.0,0.12800000000000006,2589993
0.0034951493,22047.85206270218,0.0,0.047619047619047616,0.009881577,11838,-0.026217481,18.424623426434867,0.0034951493,0.9523809523809523,32.92857142857143,0.13171428571428573,2599995
0.0034403151,22130.725276470184,0.0,0.06976744186046512,0.003128145,11881,-0.016872384,17.95316031775322,0.0034403151,0.9302325581395349,31.11627906976744,0.14762790697674416,2609998
0.0031614974,22217.674176454544,0.0,0.047619047619047616,0.0063606394,11923,-0.030565448,17.230959834841507,0.0031614974,0.9523809523809523,30.166666666666668,0.12066666666666673,2620000
0.0037488448,22310.950050592422,0.0,0.025,0.0073751435,11963,-0.05647029,18.665439413054447,0.0037488448,0.975,32.875,0.13150000000000003,2629751
0.0010369598,22387.272347211838,0.0,0.0,0.0027679764,12003,-0.03512366,18.27685137091839,0.0010369598,1.0,32.45,0.12980000000000003,2639751
0.0028639152,22475.669384479523,0.0,0.047619047619047616,0.004772621,12045,-0.0108660245,18.336930989554574,0.0028639152,0.9523809523809523,32.333333333333336,0.12933333333333336,2649753
0.0034032322,22564.821843624115,0.0,0.0,0.0057979166,12085,-0.02424043,19.348700901331352,0.0034032322,1.0,34.6,0.1384,2659753
0.0027329987,22653.41748404503,0.0,0.0,0.008245858,12125,0.008480252,18.220957752811664,0.0027329987,1.0,31.975,0.12789999999999999,2669753
0.003227495,22730.072013139725,0.0,0.047619047619047616,0.00615129,12167,-0.00076818466,17.0722437327506,0.003227495,0.9523809523809523,30.19047619047619,0.12076190476190478,2679755
0.0028829728,22826.017572164536,0.0,0.0,0.0039320216,12207,0.0029459,17.91532861030496,0.0028829728,1.0,31.5,0.12600000000000003,2689755
0.003780606,22911.126454353333,0.0,0.0,0.0071333754,12247,0.0048160553,18.787057141707685,0.003780606,1.0,32.85,0.13140000000000002,2699755
0.004679126,22997.87968659401,0.0,0.047619047619047616,0.0073267487,12289,-0.03642844,16.873333460305012,0.004679126,0.9523809523809523,29.952380952380953,0.11980952380952384,2709757
0.003627185,23065.365592718124,0.0,0.024390243902439025,0.0050792517,12330,-0.023961764,18.297228365028477,0.003627185,0.975609756097561,32.24390243902439,0.12897560975609762,2719758
0.0032589082,23151.6557097435,0.0,0.0,0.0071849623,12370,-0.05225559,18.63018243980822,0.0032589082,1.0,32.8,0.13120000000000004,2729758
0.003625586,23226.0032351017,0.0,0.024390243902439025,0.0056573204,12411,-0.050665352,17.32745809448332,0.003625586,0.975609756097561,30.317073170731707,0.12126829268292687,2739759
0.0038061966,23306.395753145218,0.0,0.0,0.0055126376,12451,-0.010002937,18.502355402499987,0.0038061966,1.0,32.65,0.13060000000000002,2749759
0.0051032854,23386.67328977585,0.0,0.024390243902439025,0.006905581,12492,-0.0063881874,18.116135251464694,0.0051032854,0.975609756097561,31.609756097560975,0.1264390243902439,2759760
0.003253273,23469.658881425858,0.0,0.047619047619047616,0.0053981794,12534,0.0080161095,17.556752264298357,0.003253273,0.9523809523809523,30.88095238095238,0.12554224270353304,2769792
0.0050234953,23558.223655223846,0.0,0.06976744186046512,0.006804385,12577,0.020548895,17.803565540796182,0.0050234953,0.9302325581395349,31.348837209302324,0.12539534883720932,2779813
0.0039702714,23644.07202553749,0.0,0.024390243902439025,0.0065934476,12618,0.039273635,17.298580143996986,0.0039702714,0.975609756097561,30.365853658536587,0.12146341463414638,2789814
0.004475544,23715.86656332016,0.0,0.047619047619047616,0.007158466,12660,-0.018954907,18.114746378057546,0.004475544,0.9523809523809523,31.738095238095237,0.12695238095238098,2799816
0.0024038188,23808.407754421234,0.0,0.0,0.00797386,12700,-0.055041924,19.038841448479303,0.0024038188,1.0,33.125,0.1325,2809816
0.0031170517,23898.294670820236,0.0,0.024390243902439025,0.004269872,12741,-0.039897878,17.928142756203826,0.0031170517,0.975609756097561,31.048780487804876,0.12419512195121955,2819817
0.0033466895,23979.875633239746,0.0,0.047619047619047616,0.0055196946,12783,-0.06418343,17.274897097745914,0.0033466895,0.9523809523809523,30.785714285714285,0.12314285714285718,2829819
0.003272663,24055.013914108276,0.0,0.024390243902439025,0.005587182,12824,-0.059795476,17.48420892411144,0.003272663,0.975609756097561,30.829268292682926,0.12331707317073173,2839820
0.0040622344,24146.48440027237,0.0,0.024390243902439025,0.004886411,12865,-0.04641001,18.026238990033495,0.0040622344,0.975609756097561,31.51219512195122,0.1260487804878049,2849821
0.0030619057,24230.34918832779,0.0,0.0,0.005719056,12905,-0.052087635,17.469007159397524,0.0030619057,1.0,30.9,0.12360000000000007,2859821
0.0024542054,24309.142161130905,0.0,0.0,0.009225259,12945,-0.016484842,17.431134047496208,0.0024542054,1.0,30.45,0.12180000000000002,2869821
0.0040057334,24397.44357919693,0.0,0.0,0.00561738,12985,-0.014320801,18.615380634639465,0.0040057334,1.0,32.025,0.12810000000000002,2879821
0.0034898345,24481.54536342621,0.0,0.0,0.0054940996,13025,0.0027731657,18.66489599827298,0.0034898345,1.0,32.625,0.13050000000000003,2889821
0.0044496865,24562.467405319214,0.0,0.024390243902439025,0.005124066,13066,0.0283129,17.713149306040698,0.0044496865,0.975609756097561,31.073170731707318,0.12429268292682934,2899824
0.0047571673,24644.2023832798,0.0,0.0,0.0074493736,13106,-0.006241083,18.87489566190018,0.0047571673,1.0,33.575,0.13430000000000003,2909824
0.0031381142,24738.631925582886,0.0,0.0,0.0072051217,13146,0.0037503242,17.909187383172874,0.0031381142,1.0,31.125,0.12450000000000003,2919824
0.0028590455,24818.216060638428,0.0,0.024390243902439025,0.005334852,13187,-0.030048318,17.365317622957242,0.0028590455,0.975609756097561,30.390243902439025,0.12156097560975614,2929825
0.003936179,24907.14407491684,0.0,0.0,0.00576116,13227,-0.06163367,17.564060275320973,0.003936179,1.0,31.025,0.12410000000000006,2939825
0.0027419769,25002.459142923355,0.0,0.0,0.004170634,13267,-0.043405004,18.056505405861316,0.0027419769,1.0,31.775,0.12710000000000005,2949825
0.003438511,25095.284511089325,0.0,0.0,0.005261258,13307,-0.011731148,17.65878772073528,0.003438511,1.0,30.85,0.12340000000000002,2959825
0.0048907762,25170.252049207687,0.0,0.0,0.008383906,13347,0.013796833,17.662137025774225,0.0048907762,1.0,30.925,0.12370000000000006,2969825
0.00439682,25261.31654548645,0.0,0.0,0.0060829567,13387,-0.022037525,18.19279405396771,0.00439682,1.0,32.225,0.12890000000000004,2979825
0.0035416358,25356.862373828888,0.0,0.0,0.0061358707,13427,-0.022549612,17.15645178764238,0.0035416358,1.0,29.825,0.11930000000000003,2989825
0.0028657531,25434.669671058655,0.0,0.024390243902439025,0.005547287,13468,-0.0055142143,16.862229938038034,0.0028657531,0.975609756097561,29.926829268292682,0.11970731707317077,2999828
0.006063527,25518.878342866898,0.0,0.0,0.007286828,13508,-0.033955295,17.622428527694446,0.006063527,1.0,30.825,0.12330000000000003,3009828
0.0032705825,25601.809522867203,0.0,0.0,0.0041218316,13548,0.0013141632,17.737254967488926,0.0032705825,1.0,31.35,0.1254,3019828
0.0032002502,25684.96611881256,0.0,0.0,0.006333975,13588,-0.0008738041,17.47436468053765,0.0032002502,1.0,30.675,0.12270000000000003,3029828
0.0033568004,25765.190192461014,0.0,0.024390243902439025,0.004648707,13629,0.027974226,17.8505064872462,0.0033568004,0.975609756097561,31.073170731707318,0.12429268292682927,3039829
0.0019614175,25850.053722143173,0.0,0.047619047619047616,0.0049097864,13671,0.008611634,16.44113611888734,0.0019614175,0.9523809523809523,28.595238095238095,0.1143809523809524,3049831
0.0029083206,25926.30992102623,0.0,0.0,0.0050486624,13711,0.023781536,16.89148120344108,0.0029083206,1.0,29.425,0.11770000000000003,3059831
0.0040797093,26012.512375831604,0.0,0.024390243902439025,0.0067332075,13752,-0.030744538,16.886986606115094,0.0040797093,0.975609756097561,29.390243902439025,0.11756097560975615,3069832
0.0042879875,26087.563608407974,0.0,0.0,0.0068654954,13792,-0.022271836,17.10677145601115,0.0042879875,1.0,29.925,0.11970000000000006,3079832
0.004732243,26175.593932390213,0.0,0.024390243902439025,0.0060794684,13833,0.029970968,17.56221055528006,0.004732243,0.975609756097561,30.609756097560975,0.14673170731707316,3089833
0.0031852303,26254.05512213707,0.0,0.024390243902439025,0.00571007,13874,0.0045775534,17.69091518782528,0.0031852303,0.975609756097561,30.73170731707317,0.12292682926829267,3099834
0.0050863167,26341.240901708603,0.0,0.047619047619047616,0.009751335,13916,0.015053723,17.09014771288362,0.0050863167,0.9523809523809523,29.69047619047619,0.11876190476190478,3109838
0.0045721238,26430.53825545311,0.0,0.0,0.008823275,13956,0.010393143,17.319795475032485,0.0045721238,1.0,30.45,0.12179999999999999,3119838
0.003426149,26519.54531311989,0.0,0.0,0.0061669475,13996,0.034425735,17.157924223587287,0.003426149,1.0,30.225,0.12090000000000004,3129838
0.0031616073,26601.384284496307,0.0,0.0,0.006872079,14036,-0.0017358065,17.67863483269609,0.0031616073,1.0,31.3,0.12520000000000003,3139838
0.004354471,26686.428780317307,0.0,0.0,0.009198971,14076,-0.044415068,17.913582814579712,0.004354471,1.0,31.175,0.12470000000000003,3149838
0.0029771943,26767.606109380722,0.0,0.024390243902439025,0.0062967082,14117,-0.07528678,17.091737802208048,0.0029771943,0.975609756097561,30.170731707317074,0.12068292682926833,3159839
0.0046660705,26857.330253839493,0.0,0.047619047619047616,0.0064574615,14159,-0.06570815,16.99387008875805,0.0046660705,0.9523809523809523,29.333333333333332,0.11733333333333337,3169841
0.002914566,26937.694106578827,0.0,0.0,0.006212882,14199,-0.018953975,17.716250507870484,0.002914566,1.0,31.2,0.12480000000000005,3179841
0.0046462156,27018.708290100098,0.0,0.047619047619047616,0.0065875044,14241,0.03085788,17.5317611816961,0.0046462156,0.9523809523809523,30.404761904761905,0.12773665082471347,3189935
0.0044650696,27103.281713485718,0.0,0.024390243902439025,0.006285862,14282,0.060375214,17.702871923634383,0.0044650696,0.975609756097561,30.78048780487805,0.12713342898134863,3199952
0.0034532384,27185.089207410812,0.0,0.06976744186046512,0.0073649064,14325,0.06997332,16.973779068086806,0.0034532384,0.9302325581395349,29.813953488372093,0.12128460686600223,3209981
0.0032108284,27278.50039601326,0.0,0.047619047619047616,0.0063816016,14367,0.08437238,17.560728885396184,0.0032108284,0.9523809523809523,30.428571428571427,0.12345054945054948,3219995
0.003910747,27352.30615377426,0.0,0.07142857142857142,0.0071782577,14409,0.12192294,17.280468070777555,0.003910747,0.9285714285714286,30.30952380952381,0.12330735930735932,3229758
0.0043853913,27448.057067155838,0.0,0.14893617021276595,0.0058774156,14456,0.14384732,16.856054133548714,0.0043853913,0.851063829787234,28.97872340425532,0.12730883793973521,3239991
0.0036520248,27529.064872980118,0.0,0.04878048780487805,0.0060774605,14497,0.13924634,17.21016513424768,0.0036520248,0.9512195121951219,30.365853658536587,0.12426480836236935,3249799
0.0036301285,27620.31503391266,0.0,0.06976744186046512,0.006978561,14540,0.11518372,16.39746635408775,0.0036301285,0.9302325581395349,28.58139534883721,0.11432558139534886,3259802
0.0046378113,27702.205503702164,0.0,0.024390243902439025,0.006549024,14581,0.13156368,18.145246345905534,0.0046378113,0.975609756097561,32.24390243902439,0.12897560975609756,3269803
0.0043685897,27787.63551211357,0.0,0.06976744186046512,0.0058202418,14624,0.14729258,16.902306023865545,0.0043685897,0.9302325581395349,29.767441860465116,0.1285908492560533,3279868
0.0037603264,27875.437703847885,0.0,0.06976744186046512,0.005409714,14667,0.13373278,16.55631918350915,0.0037603264,0.9302325581395349,29.813953488372093,0.12571428571428572,3289877
0.0032422454,27959.98920583725,0.0,0.024390243902439025,0.0067946273,14708,0.1124011,18.22078841635733,0.0032422454,0.975609756097561,32.048780487804876,0.13080758807588078,3299886
0.0037203697,28040.29039311409,0.0,0.047619047619047616,0.0062408755,14750,0.08616665,18.722141066375258,0.0037203697,0.9523809523809523,32.333333333333336,0.12933333333333336,3309888
