meankl,Tmt,MtR,Tmc,EpisodesSoFar,TimeElapsed,surrgain,MpbtA,MpbtN,Tbt,Ptt,entropy,optimgain,entloss,AttC,TimestepsSoFar,TtR,AttNC
0.0030387184,82.45,-37.43351586459384,21.5,7779,17867.725507736206,0.0032449218,20.74845756539049,79.2515424346095,337715.2,80.18497349991755,0.18580659,0.0032449218,0.0,0.225,1129916,-65.35,0.775
0.0055090273,81.73684210526316,-36.41407596714334,22.236842105263158,7817,17943.244556188583,0.0057417634,20.299924220865712,79.70007577913428,334794.1052631579,79.50219387922452,0.20103462,0.0057417634,0.0,0.21052631578947367,1139915,-65.15789473684211,0.7894736842105263
0.0034858696,82.47368421052632,-37.30124715548395,21.526315789473685,7855,18018.268718242645,0.004455445,21.318655347710422,78.68134465228958,337812.2105263158,80.16841908862757,0.1928336,0.004455445,0.0,0.21052631578947367,1149783,-64.89473684210526,0.7894736842105263
0.005630712,81.92307692307692,-36.15456107640208,22.025641025641026,7894,18094.350471496582,0.0062734284,21.964213288640064,78.03578671135993,335556.92307692306,79.69534329727381,0.18412998,0.0062734284,0.0,0.20512820512820512,1159967,-63.97435897435897,0.7948717948717948
0.006131173,82.15789473684211,-36.64746818118144,21.842105263157894,7932,18169.24555516243,0.0070881303,21.106852646016563,78.89314735398344,336518.7368421053,79.87444644249256,0.21329826,0.0070881303,0.0,0.15789473684210525,1169981,-64.8157894736842,0.8421052631578947
0.0067520645,81.9,-37.68388408731996,22.1,7972,18249.394909381866,0.005385797,20.590817903110334,79.4091820968897,335462.4,79.63553187354692,0.21549796,0.005385797,0.0,0.325,1179713,-65.05,0.675
0.005030644,81.54761904761905,-36.493444403413676,22.428571428571427,8014,18329.76907324791,0.0035890625,20.91807402301107,79.08192597698893,334019.04761904763,79.3251813889143,0.19059172,0.0035890625,0.0,0.4523809523809524,1189814,-64.5,0.5476190476190477
0.006016088,82.05,-36.852486772685396,21.925,8054,18407.168375968933,0.004982486,21.328879519499985,78.67112048050002,336076.8,79.7933948812495,0.19508862,0.004982486,0.0,0.4,1199935,-64.6,0.6
0.0059700864,82.94871794871794,-36.961189633976275,20.94871794871795,8093,18481.804774045944,0.0054217796,21.519214786631196,78.4807852133688,339757.9487179487,80.6907906032013,0.19550028,0.0054217796,0.0,0.28205128205128205,1209809,-65.1025641025641,0.717948717948718
0.0055366494,81.95,-36.110218262434415,22.05,8133,18561.068095207214,0.006194269,22.403002162712625,77.59699783728738,335667.2,79.6809559956558,0.18183641,0.006194269,0.0,0.3,1219877,-63.6,0.7
0.005552561,82.15384615384616,-36.661421539385,21.76923076923077,8172,18638.382869958878,0.0049812286,21.008992534108838,78.99100746589116,336502.1538461539,79.93157428480166,0.1795863,0.0049812286,0.0,0.20512820512820512,1229951,-64.8974358974359,0.7948717948717948
0.0063473503,82.2051282051282,-37.02385529848369,21.743589743589745,8211,18712.917519569397,0.0066803633,20.168711129554993,79.83128887044502,336712.2051282051,79.95924738152281,0.20228195,0.0066803633,0.0,0.2564102564102564,1239951,-65.61538461538461,0.7435897435897436
0.007109285,81.62162162162163,-35.69253026634155,22.35135135135135,8248,18786.423224449158,0.0063917236,21.962317471052334,78.03768252894766,334322.1621621622,79.39641397937224,0.21289842,0.0063917236,0.0,0.16216216216216217,1249773,-63.729729729729726,0.8378378378378378
0.0051340167,81.9047619047619,-37.82243664294687,22.047619047619047,8290,18870.624361276627,0.0064829946,20.41468725574126,79.58531274425876,335481.90476190473,79.67611008355851,0.18228714,0.0064829946,0.0,0.47619047619047616,1259709,-65.21428571428571,0.5238095238095238
0.008424584,81.48717948717949,-36.22203562106372,22.487179487179485,8329,18945.812819242477,0.005931536,21.967824853180936,78.03217514681906,333771.4871794872,79.27070679301534,0.2178134,0.005931536,0.0,0.3076923076923077,1269916,-63.58974358974359,0.6923076923076923
0.006177925,82.71428571428571,-37.47872775080956,21.285714285714285,8371,19024.332014083862,0.006300214,20.786509729313867,79.21349027068614,338797.71428571426,80.39288360481618,0.20127635,0.006300214,0.0,0.4523809523809524,1279960,-65.52380952380952,0.5476190476190477
0.0035490799,82.175,-37.81465349248997,21.8,8411,19102.660310268402,0.0038280007,20.562953485691207,79.43704651430878,336588.8,79.91087630828379,0.18838418,0.0038280007,0.0,0.25,1289929,-65.3,0.75
0.007366784,80.94736842105263,-36.12066018523044,23.05263157894737,8449,19179.29353785515,0.00582309,21.691863721076057,78.30813627892393,331560.4210526316,78.74825205794419,0.19393182,0.00582309,0.0,0.23684210526315788,1299872,-63.421052631578945,0.7631578947368421
0.0063672713,82.125,-36.90628739982235,21.85,8489,19257.239819049835,0.0045177797,20.787528340728333,79.21247165927166,336384.0,79.86452311449305,0.1870269,0.0045177797,0.0,0.35,1309791,-65.075,0.65
0.0062225987,81.33333333333333,-35.858299334551255,22.615384615384617,8528,19332.45546078682,0.0051419586,22.362510168837343,77.63748983116264,333141.3333333333,79.14670487331271,0.18805084,0.0051419586,0.0,0.28205128205128205,1319891,-63.15384615384615,0.717948717948718
0.0061240722,82.17073170731707,-37.33935341068919,21.804878048780488,8569,19410.87471818924,0.0072705587,20.510485692387583,79.48951430761242,336571.31707317074,79.90581575181626,0.19381726,0.0072705587,0.0,0.4634146341463415,1329774,-65.34146341463415,0.5365853658536586
0.004235239,81.8974358974359,-35.842033442945834,22.076923076923077,8608,19486.274859666824,0.004713124,22.39312318728302,77.60687681271698,335451.89743589744,79.6518539664385,0.17422295,0.004713124,0.0,0.1794871794871795,1339856,-63.58974358974359,0.8205128205128205
0.0063705393,80.8108108108108,-34.97290931708624,23.18918918918919,8645,19561.776216983795,0.004683426,22.014023339933985,77.98597666006602,331001.08108108107,78.61992788914317,0.1920063,0.004683426,0.0,0.1891891891891892,1349835,-63.027027027027025,0.8108108108108109
0.006347632,81.07894736842105,-34.9344349765087,22.92105263157895,8683,19637.970982789993,0.0059824754,22.124795094335546,77.87520490566449,332099.36842105264,78.86952401595124,0.1780705,0.0059824754,0.0,0.3684210526315789,1359930,-63.13157894736842,0.631578947368421
0.0045110756,82.21052631578948,-35.97956148252074,21.789473684210527,8721,19711.780071258545,0.0046683624,21.903333384395236,78.09666661560475,336734.3157894737,79.92391400842428,0.18676059,0.0046683624,0.0,0.23684210526315788,1369841,-64.23684210526316,0.7631578947368421
0.0060924687,82.74358974358974,-36.501534947245446,21.256410256410255,8760,19784.700871944427,0.0060908333,21.697775599689777,78.30222440031021,338917.74358974356,80.4203800770416,0.19907178,0.0060908333,0.0,0.1794871794871795,1379957,-64.7948717948718,0.8205128205128205
0.008282503,81.63157894736842,-36.45755770948932,22.342105263157894,8798,19860.899142980576,0.008584468,21.488856063403166,78.51114393659682,334362.94736842107,79.40612550171946,0.20868799,0.008584468,0.0,0.10526315789473684,1389824,-64.13157894736842,0.8947368421052632
0.005228035,81.56410256410257,-36.249867327221295,22.41025641025641,8837,19935.694073677063,0.0061970414,22.235515916759862,77.76448408324012,334086.5641025641,79.34249872718704,0.18919839,0.0061970414,0.0,0.38461538461538464,1399795,-63.43589743589744,0.6153846153846154
0.00438197,81.78947368421052,-35.83865286848704,22.210526315789473,8875,20010.456191062927,0.0032894237,22.138959695684047,77.86104030431596,335009.6842105263,79.53166432090717,0.1904736,0.0032894237,0.0,0.13157894736842105,1409804,-63.68421052631579,0.868421052631579
0.0049783182,82.17073170731707,-38.07541603117255,21.829268292682926,8916,20091.10949397087,0.0045391787,20.423024006563626,79.5769759934364,336571.31707317074,79.88492849267759,0.17438827,0.0045391787,0.0,0.2682926829268293,1419813,-65.39024390243902,0.7317073170731707
0.005450051,81.15789473684211,-36.016169950560524,22.842105263157894,8954,20166.37484717369,0.005183718,21.57451707321783,78.42548292678218,332422.7368421053,78.94489052781178,0.18524924,0.005183718,0.0,0.18421052631578946,1429775,-63.63157894736842,0.8157894736842105
0.00690196,81.52631578947368,-35.91619533479618,22.44736842105263,8992,20239.28014564514,0.0056029623,20.988805721147916,79.01119427885207,333931.7894736842,79.30687023637265,0.19092754,0.0056029623,0.0,0.10526315789473684,1439852,-64.39473684210526,0.8947368421052632
0.008075632,82.07894736842105,-35.40655497601031,21.92105263157895,9030,20313.627233743668,0.007109683,23.29410212874501,76.70589787125499,336195.36842105264,79.80171636337855,0.2017688,0.007109683,0.0,0.13157894736842105,1449885,-62.973684210526315,0.868421052631579
0.006381402,81.5609756097561,-38.598826975659335,22.4390243902439,9071,20392.684712409973,0.0068010804,20.147571744606385,79.85242825539362,334073.756097561,79.31887676461652,0.17314334,0.0068010804,0.0,0.14634146341463414,1459941,-65.14634146341463,0.8536585365853658
0.004694879,81.1842105263158,-36.2548916285676,22.789473684210527,9109,20465.908125162125,0.0047972184,20.779026469956587,79.22097353004341,332530.5263157895,78.99006792749545,0.19111486,0.0047972184,0.0,0.0,1469954,-64.3157894736842,1.0
0.007463147,81.76315789473684,-36.178166571737144,22.236842105263158,9147,20539.521836280823,0.0061575347,22.02734077563027,77.97265922436972,334901.8947368421,79.50824920554491,0.19585064,0.0061575347,0.0,0.05263157894736842,1479888,-63.73684210526316,0.9473684210526315
0.004843738,81.575,-36.54733705431389,22.425,9187,20617.097524166107,0.0054377336,21.629852191772066,78.37014780822793,334131.2,79.33082081892279,0.16221547,0.0054377336,0.0,0.35,1489986,-63.925,0.65
0.0061815963,82.94871794871794,-37.87362463119156,20.974358974358974,9226,20692.951224327087,0.0057756174,21.33053246684668,78.66946753315334,339757.9487179487,80.67012352643634,0.16798833,0.0057756174,0.0,0.20512820512820512,1499776,-65.23076923076923,0.7948717948717948
0.0059677344,82.05,-36.99247763237677,21.925,9266,20768.8332092762,0.0053376434,20.962431630818237,79.03756836918177,336076.8,79.79269318773666,0.17296499,0.0053376434,0.0,0.225,1509954,-64.875,0.775
0.0051582595,81.6,-36.92414122076481,22.4,9306,20845.704236745834,0.005449393,21.14637117911436,78.85362882088562,334233.6,79.3573386298626,0.16181897,0.005449393,0.0,0.3,1519932,-64.35,0.7
0.0058422806,81.60526315789474,-35.63165267869462,22.342105263157894,9344,20918.870666503906,0.0045484053,22.065226199094766,77.93477380090523,334255.15789473685,79.39920919561408,0.1692638,0.0045484053,0.0,0.07894736842105263,1529869,-63.6578947368421,0.9210526315789473
0.004675221,81.36842105263158,-36.02809734154991,22.63157894736842,9382,20993.906556606293,0.004035462,21.174107890793174,78.82589210920682,333285.05263157893,79.13957016328698,0.16848712,0.004035462,0.0,0.15789473684210525,1539917,-64.15789473684211,0.8421052631578947
0.0074504805,81.76315789473684,-36.135305971099115,22.236842105263158,9420,21067.459742069244,0.005205534,22.843052907112952,77.15694709288702,334901.8947368421,79.50787002802844,0.1796066,0.005205534,0.0,0.05263157894736842,1549996,-63.078947368421055,0.9473684210526315
0.0052465666,82.15789473684211,-36.38006413454514,21.789473684210527,9458,21142.165467500687,0.0050339997,22.207209388178292,77.79279061182169,336518.7368421053,79.91778007406549,0.16833748,0.0050339997,0.0,0.23684210526315788,1559799,-63.921052631578945,0.7631578947368421
0.0058180136,81.23076923076923,-36.58971736117807,22.743589743589745,9497,21218.11474609375,0.0051869387,20.818634473676358,79.18136552632365,332721.23076923075,79.03048067057046,0.16281262,0.0051869387,0.0,0.2564102564102564,1569802,-64.33333333333333,0.7435897435897436
0.00776958,81.89473684210526,-36.673669466911115,22.07894736842105,9535,21292.628136873245,0.0071674334,21.484049483247443,78.51595051675258,335440.84210526315,79.65163823162526,0.17274582,0.0071674334,0.0,0.02631578947368421,1579895,-64.3157894736842,0.9736842105263158
0.0058787237,80.63157894736842,-36.00421730889439,23.31578947368421,9573,21366.5240547657,0.0050680907,20.860959243674444,79.13904075632554,330266.94736842107,78.4944506493287,0.18937483,0.0050680907,0.0,0.13157894736842105,1589825,-63.78947368421053,0.868421052631579
0.004895114,81.97368421052632,-36.35510078439865,21.973684210526315,9611,21439.565362930298,0.0056673647,21.84674964269216,78.15325035730784,335764.2105263158,79.74448313459483,0.19721022,0.0056673647,0.0,0.23684210526315788,1599809,-64.05263157894737,0.7631578947368421
0.0063123545,81.2051282051282,-35.83052573675632,22.743589743589745,9650,21514.59892129898,0.005097865,22.419389070377168,77.58061092962282,332616.2051282051,79.02811948065309,0.18506671,0.005097865,0.0,0.3076923076923077,1609883,-63.0,0.6923076923076923
0.007944673,80.58974358974359,-36.00957212014123,23.41025641025641,9689,21592.780353069305,0.0055390443,21.310687354325776,78.68931264567424,330095.58974358975,78.41526115460444,0.1717394,0.0055390443,0.0,0.3076923076923077,1619835,-63.41025641025641,0.6923076923076923
0.006671339,81.76923076923077,-36.669854631076,22.205128205128204,9728,21665.71802687645,0.0055535208,21.114278826626972,78.88572117337306,334926.76923076925,79.53551437210318,0.20073254,0.0055535208,0.0,0.1282051282051282,1629816,-64.51282051282051,0.8717948717948718
0.0064770007,81.64102564102564,-36.62467216230432,22.358974358974358,9767,21739.72819542885,0.0054132827,21.968386872207923,78.03161312779208,334401.641025641,79.39502937460956,0.19461358,0.0054132827,0.0,0.02564102564102564,1639985,-63.743589743589745,0.9743589743589743
0.006760938,82.5,-37.50559682466832,21.45,9807,21814.769173383713,0.0046092225,21.327431568598303,78.6725684314017,337920.0,80.23274223448968,0.17577556,0.0046092225,0.0,0.25,1649764,-64.95,0.75
0.006108757,81.71794871794872,-35.958335093350165,22.28205128205128,9846,21888.183877944946,0.0067337165,23.260139929873983,76.73986007012601,334716.71794871794,79.46450864884923,0.19344488,0.0067337165,0.0,0.2564102564102564,1659802,-62.743589743589745,0.7435897435897436
0.006423907,82.76190476190476,-37.37302031233273,21.238095238095237,9888,21966.15546107292,0.005419429,21.935841600728025,78.06415839927199,338992.7619047619,80.43847715818818,0.18845111,0.005419429,0.0,0.5,1669992,-64.61904761904762,0.5
0.0058075157,81.28947368421052,-34.70692134552319,22.68421052631579,9926,22041.138037204742,0.0052138125,23.037342566686224,76.96265743331378,332961.6842105263,79.08623430658952,0.19722609,0.0052138125,0.0,0.34210526315789475,1679910,-62.55263157894737,0.6578947368421053
0.0064866142,81.53846153846153,-35.53971360234862,22.435897435897434,9965,22115.064311027527,0.0047516143,22.862024456891557,77.13797554310844,333981.53846153844,79.31875321524608,0.18226208,0.0047516143,0.0,0.1794871794871795,1689936,-62.92307692307692,0.8205128205128205
0.0074840453,81.60526315789474,-35.32029307272818,22.36842105263158,10003,22189.604177474976,0.005706784,23.405886891885835,76.59411310811419,334255.15789473685,79.38091747363899,0.20228058,0.005706784,0.0,0.15789473684210525,1699940,-62.5,0.8421052631578947
0.0074444213,81.53658536585365,-36.906964037547105,22.4390243902439,10044,22267.521706581116,0.007039917,21.713558500666235,78.28644149933376,333973.85365853657,79.31654655330495,0.1881515,0.007039917,0.0,0.4146341463414634,1709874,-63.853658536585364,0.5853658536585366
0.0062477314,81.8974358974359,-36.404903216117916,22.05128205128205,10083,22342.47605061531,0.0044723996,22.188612068971924,77.81138793102807,335451.89743589744,79.67207806406756,0.17162216,0.0044723996,0.0,0.15384615384615385,1719759,-63.76923076923077,0.8461538461538461
0.0068780268,82.07692307692308,-36.58135428167145,21.871794871794872,10122,22415.033281326294,0.0052766665,22.070565086020412,77.92943491397958,336187.07692307694,79.8386536369699,0.18749045,0.0052766665,0.0,0.20512820512820512,1729823,-63.97435897435897,0.7948717948717948
0.0061558634,81.74358974358974,-36.367953063231354,22.23076923076923,10161,22488.434861183167,0.004193225,22.468019976073666,77.53198002392632,334821.74358974356,79.50939959453852,0.18510664,0.004193225,0.0,0.1282051282051282,1739831,-63.41025641025641,0.8717948717948718
0.0052811014,80.8974358974359,-35.46026000432005,23.102564102564102,10200,22562.638406038284,0.00434729,22.794370554139974,77.20562944586003,331355.89743589744,78.70071573786046,0.17398722,0.00434729,0.0,0.20512820512820512,1749974,-62.46153846153846,0.7948717948717948
0.00573786,81.55263157894737,-36.1311026262566,22.42105263157895,10238,22637.575977802277,0.0048242025,21.92750916875295,78.07249083124702,334039.5789473684,79.33062098535952,0.19846678,0.0048242025,0.0,0.18421052631578946,1759999,-63.6578947368421,0.8157894736842105
0.007036839,81.71794871794872,-35.87608444474779,22.256410256410255,10277,22712.594455957413,0.0062334905,22.196799728300725,77.8032002716993,334716.71794871794,79.48561856254965,0.18065415,0.0062334905,0.0,0.2564102564102564,1769748,-63.56410256410256,0.7435897435897436
0.0051939073,81.7,-36.84987501111114,22.3,10317,22788.448746204376,0.0045757536,21.66079605535416,78.33920394464583,334643.2,79.44929357640142,0.189154,0.0045757536,0.0,0.125,1779837,-64.025,0.875
0.0076309037,82.23076923076923,-35.26896491611819,21.743589743589745,10356,22861.30667448044,0.0059487317,23.277114936392575,76.72288506360741,336817.23076923075,79.9639985878259,0.17815612,0.0059487317,0.0,0.15384615384615385,1789818,-63.07692307692308,0.8461538461538461
0.00628854,81.725,-36.977583810072545,22.275,10396,22935.870997190475,0.0056044385,20.85263360050312,79.14736639949687,334745.6,79.47314546076326,0.16215725,0.0056044385,0.0,0.3,1799883,-64.7,0.7
0.0062424173,81.94871794871794,-36.91922085307736,22.025641025641026,10435,23007.325979471207,0.004034149,21.15662674924351,78.84337325075649,335661.9487179487,79.7016720195202,0.17880613,0.004034149,0.0,0.15384615384615385,1809929,-64.61538461538461,0.8461538461538461
0.0065792664,82.07692307692308,-36.08676593465065,21.897435897435898,10474,23079.951581954956,0.0048134476,22.168539424276364,77.83146057572364,336187.07692307694,79.81935382472685,0.18414815,0.0048134476,0.0,0.23076923076923078,1819924,-63.92307692307692,0.7692307692307693
0.0068666246,81.38461538461539,-35.726792518362785,22.615384615384617,10513,23156.616008281708,0.004584041,22.315016941122966,77.68498305887705,333351.3846153846,79.15479359596618,0.17586723,0.004584041,0.0,0.41025641025641024,1829850,-63.23076923076923,0.5897435897435898
0.0073829424,81.975,-36.42784428640689,22.0,10553,23231.643659830093,0.0066521363,22.010812740052945,77.98918725994704,335769.6,79.72513505872436,0.17020142,0.0066521363,0.0,0.25,1839894,-63.9,0.75
0.0065137367,82.2,-37.33760667182487,21.775,10593,23306.291526794434,0.004999663,21.54724266517772,78.4527573348223,336691.2,79.93437815595955,0.176499,0.004999663,0.0,0.125,1849943,-64.5,0.875
0.006415764,82.09756097560975,-37.632403547254505,21.902439024390244,10634,23383.282465219498,0.005737668,20.314840938893195,79.68515906110682,336271.60975609755,79.81969915249975,0.15633382,0.005737668,0.0,0.1951219512195122,1859994,-65.4390243902439,0.8048780487804879
0.0044649118,81.60526315789474,-36.010542036116725,22.394736842105264,10672,23456.21125626564,0.003449814,22.259619616201828,77.74038038379818,334255.15789473685,79.36038577120996,0.16875428,0.003449814,0.0,0.13157894736842105,1869954,-63.421052631578945,0.868421052631579
0.0058174,81.6923076923077,-36.5914173789075,22.28205128205128,10711,23533.204484939575,0.0048145065,21.66378131650113,78.33621868349886,334611.6923076923,79.46225209018313,0.18004523,0.0048145065,0.0,0.28205128205128205,1879830,-64.0,0.717948717948718
0.0046917517,81.53846153846153,-36.05315182294483,22.46153846153846,10750,23607.224153995514,0.003067224,22.99392427490546,77.00607572509453,333981.53846153844,79.29860875808944,0.17777616,0.003067224,0.0,0.20512820512820512,1889847,-62.82051282051282,0.7948717948717948
0.0049445536,81.8974358974359,-36.03117064749378,22.05128205128205,10789,23680.280787944794,0.004051965,21.99305369816015,78.00694630183986,335451.89743589744,79.67143313442439,0.16830364,0.004051965,0.0,0.2564102564102564,1899897,-63.8974358974359,0.7435897435897436
0.006603321,81.53846153846153,-36.21098242345729,22.435897435897434,10828,23756.940757751465,0.0039121276,21.681935255551057,78.31806474444893,333981.53846153844,79.31912016724706,0.18493743,0.0039121276,0.0,0.4358974358974359,1909785,-63.87179487179487,0.5641025641025641
0.007194104,82.23809523809524,-37.709551566902554,21.738095238095237,10870,23837.7613260746,0.0067568636,21.143744096725804,78.8562559032742,336847.2380952381,79.9670024291348,0.16842757,0.0067568636,0.0,0.5238095238095238,1919792,-64.88095238095238,0.47619047619047616
0.006121904,81.225,-35.643992980914106,22.775,10910,23912.446264743805,0.0048675276,22.227531447069683,77.77246855293032,332697.6,79.005163179356,0.17467542,0.0048675276,0.0,0.45,1929916,-63.175,0.55
0.0083288895,81.975,-36.088057641239445,21.975,10950,23988.60432267189,0.0072132293,22.598415896253584,77.40158410374642,335769.6,79.74410044354985,0.15882982,0.0072132293,0.0,0.35,1939952,-63.475,0.65
0.0070297164,81.15789473684211,-36.31914640586522,22.81578947368421,10988,24062.075794935226,0.0053461487,21.609553145154496,78.39044685484552,332422.7368421053,78.9650314747717,0.17496924,0.0053461487,0.0,0.21052631578947367,1949930,-63.63157894736842,0.7894736842105263
0.0058451695,82.05,-36.55702000413131,21.95,11028,24138.39065861702,0.0036926605,21.354794008355597,78.64520599164442,336076.8,79.77443247086072,0.15960832,0.0036926605,0.0,0.475,1959847,-64.525,0.525
0.0061088586,82.775,-37.18321265901004,21.2,11068,24214.00610089302,0.0044635497,20.91361026301823,79.08638973698176,339046.4,80.46802399882573,0.16354845,0.0044635497,0.0,0.425,1969887,-65.475,0.575
0.0072830664,82.025,-36.991286191292005,21.975,11108,24291.50131201744,0.0057419804,21.169658628568477,78.83034137143152,335974.4,79.75014567235502,0.16419181,0.0057419804,0.0,0.4,1979958,-64.675,0.6
0.007762893,80.675,-36.17969702713998,23.325,11148,24368.711821317673,0.005278009,20.51269804966365,79.48730195033636,330444.8,78.49523888172675,0.16456749,0.005278009,0.0,0.475,1989955,-64.125,0.525
0.007882555,81.86842105263158,-36.24473163254844,22.13157894736842,11186,24442.55805373192,0.00902045,21.549270159304957,78.45072984069505,335333.05263157893,79.60699806380347,0.1620016,0.00902045,0.0,0.2631578947368421,1999741,-64.21052631578948,0.7368421052631579
0.0053616106,82.2,-36.274700942991316,21.75,11226,24516.60895895958,0.0035016297,21.533425008854984,78.46657499114502,336691.2,79.95231670863826,0.15747632,0.0035016297,0.0,0.425,2009904,-64.5,0.575
0.0068090013,81.33333333333333,-35.57936342375243,22.666666666666668,11265,24592.85654568672,0.00664094,22.548051973208626,77.4519480267914,333141.3333333333,79.1072536281148,0.155128,0.00664094,0.0,0.5128205128205128,2019893,-63.0,0.48717948717948717
0.0059520705,82.26315789473684,-35.92263311012583,21.736842105263158,11303,24665.932413816452,0.005325806,22.384666708020095,77.61533329197992,336949.8947368421,79.97148864443744,0.15938234,0.005325806,0.0,0.23684210526315788,2029777,-63.86842105263158,0.7631578947368421
0.0060321745,82.0,-36.43990107490276,22.0,11343,24740.430379390717,0.004801181,22.278226187613956,77.72177381238603,335872.0,79.72816479505906,0.16599259,0.004801181,0.0,0.3,2039995,-63.75,0.7
0.0056001893,81.90243902439025,-37.69685974464814,22.048780487804876,11384,24817.513538360596,0.00347287,20.682115847779233,79.31788415222074,335472.39024390245,79.67582024846331,0.16840075,0.00347287,0.0,0.43902439024390244,2049914,-64.95121951219512,0.5609756097560976
0.006094508,82.58536585365853,-37.43764489441791,21.414634146341463,11425,24895.326318740845,0.006392964,20.345687613127396,79.65431238687258,338269.65853658534,80.27145212450613,0.17195262,0.006392964,0.0,0.4878048780487805,2059915,-65.78048780487805,0.5121951219512195
0.007520211,81.63157894736842,-34.832376267476235,22.342105263157894,11463,24969.636004447937,0.0038947663,23.32286199489226,76.67713800510775,334362.94736842107,79.40444655864383,0.15581293,0.0038947663,0.0,0.42105263157894735,2069820,-62.60526315789474,0.5789473684210527
0.006681507,82.53846153846153,-36.91625581304306,21.41025641025641,11502,25041.902898073196,0.0058678943,21.82372263608962,78.17627736391039,338077.53846153844,80.27008599558881,0.16670823,0.0058678943,0.0,0.07692307692307693,2079836,-64.56410256410257,0.9230769230769231
0.008305478,80.65789473684211,-35.56448003614574,23.342105263157894,11540,25114.97731566429,0.0064823516,21.828294430159428,78.17170556984055,330374.7368421053,78.4781187747316,0.16478321,0.0064823516,0.0,0.13157894736842105,2089883,-63.078947368421055,0.868421052631579
0.0061535435,81.8974358974359,-36.165905890997124,22.076923076923077,11579,25189.04346036911,0.0037519073,22.694845664214693,77.30515433578528,335451.89743589744,79.65342199923813,0.16740143,0.0037519073,0.0,0.1794871794871795,2099981,-63.30769230769231,0.8205128205128205
0.007554921,81.7,-35.99907696858425,22.3,11619,25266.523094415665,0.0068549085,22.367100176214688,77.63289982378531,334643.2,79.44810142426235,0.15962069,0.0068549085,0.0,0.225,2109967,-63.425,0.775
0.0063672476,81.92307692307692,-36.29186898924683,22.025641025641026,11658,25340.044758081436,0.0053356355,22.66027529276668,77.33972470723332,335556.92307692306,79.69706700939824,0.17274395,0.0053356355,0.0,0.05128205128205128,2119963,-63.41025641025641,0.9487179487179487
0.007374301,82.25641025641026,-36.53525267949228,21.743589743589745,11697,25413.331334352493,0.00502825,21.760917554136256,78.23908244586376,336922.25641025644,79.96608528065772,0.14362586,0.00502825,0.0,0.2564102564102564,2129758,-64.38461538461539,0.7435897435897436
0.0056483755,82.0,-35.912036827691324,21.973684210526315,11735,25487.049855947495,0.003805806,23.07828035339109,76.92171964660892,335872.0,79.74533216869538,0.15402053,0.003805806,0.0,0.15789473684210525,2139825,-63.10526315789474,0.8421052631578947
0.0062934416,81.35135135135135,-35.9098168060471,22.64864864864865,11772,25560.543588399887,0.0055295043,21.720966978215557,78.27903302178443,333215.13513513515,79.1227671552239,0.16840015,0.0055295043,0.0,0.0,2149790,-63.7027027027027,1.0
0.0060633547,81.925,-37.02113276304026,22.075,11812,25635.454319000244,0.0047189635,21.952974650832946,78.04702534916707,335564.8,79.65952544193722,0.15133265,0.0047189635,0.0,0.075,2159993,-63.975,0.925
0.0068726684,81.76315789473684,-37.03030667614174,22.210526315789473,11850,25708.597462654114,0.0048358156,21.149927119158388,78.85007288084161,334901.8947368421,79.52908025092894,0.15694754,0.0048358156,0.0,0.10526315789473684,2169921,-64.47368421052632,0.8947368421052632
0.005665988,81.35135135135135,-35.65954024802007,22.62162162162162,11887,25781.45648574829,0.0046044434,22.64496449137051,77.35503550862951,333215.13513513515,79.14445811012297,0.15122236,0.0046044434,0.0,0.05405405405405406,2179849,-62.945945945945944,0.9459459459459459
0.0080506215,81.52631578947368,-35.347688789003705,22.44736842105263,11925,25853.610130548477,0.0060669677,23.098765550849492,76.9012344491505,333931.7894736842,79.30866081748191,0.15710159,0.0060669677,0.0,0.05263157894736842,2189844,-62.71052631578947,0.9473684210526315
0.005152358,81.15789473684211,-35.32444880268899,22.81578947368421,11963,25926.92128753662,0.006209065,23.176362751714617,76.82363724828538,332422.7368421053,78.96452094181443,0.15583622,0.006209065,0.0,0.10526315789473684,2199810,-62.3421052631579,0.8947368421052632
0.0068578604,81.6,-37.25359743760294,22.325,12003,26002.82879972458,0.004621519,22.40836788004426,77.59163211995573,334233.6,79.41303905327877,0.14620776,0.004621519,0.0,0.125,2209762,-63.4,0.875
0.005618778,82.1,-37.38716757943813,21.875,12043,26078.827442407608,0.004168724,21.393646832201473,78.60635316779852,336281.6,79.83891501829086,0.14408189,0.004168724,0.0,0.125,2219884,-64.55,0.875
0.0072298516,81.56756756756756,-34.80868645684765,22.43243243243243,12080,26152.712205171585,0.004881155,23.619956241995364,76.38004375800463,334100.75675675675,79.32362541537003,0.13822807,0.004881155,0.0,0.13513513513513514,2229748,-62.32432432432432,0.8648648648648649
0.0074928887,82.15789473684211,-35.87810060449694,21.789473684210527,12118,26224.018096208572,0.0057965433,21.789993417467635,78.21000658253237,336518.7368421053,79.91578564781035,0.14527981,0.0057965433,0.0,0.05263157894736842,2239783,-64.28947368421052,0.9473684210526315
0.0063496875,82.42105263157895,-36.663510959925226,21.55263157894737,12156,26296.30853009224,0.004771326,22.04927888739347,77.95072111260652,337596.63157894736,80.13972277859735,0.14170665,0.004771326,0.0,0.02631578947368421,2249853,-64.26315789473684,0.9736842105263158
