TimestepsSoFar,AttNC,MtR,EpisodesSoFar,entloss,meankl,Fce,entropy,TimeElapsed,AttC,TtR,optimgain,surrgain
9793,2.9761904761904763,22.554078011813008,42,0.0,0.0055324766,0.16437118437118436,1.4191334,137.3254463672638,7.023809523809524,391.6666666666667,0.00018251342,0.00018251342
19998,2.9166666666666665,26.044126336358815,90,0.0,0.0012713062,0.1912480181397984,1.4194345,275.90440607070923,7.083333333333333,440.625,0.0009337451,0.0009337451
29882,2.22,23.673533071140724,140,0.0,0.0077481526,0.1789678019709478,1.4108124,408.70233273506165,7.78,395.6,0.0016177326,0.0016177326
39872,1.9838709677419355,23.95692281303253,202,0.0,0.0037303604,0.21624266507025577,1.404365,539.1098482608795,8.016129032258064,382.258064516129,0.0039361287,0.0039361287
49764,1.986842105263158,21.695581658486034,278,0.0,0.0034515965,0.20953665402225552,1.3930806,666.2680497169495,8.013157894736842,343.55263157894734,0.0028656237,0.0028656237
59856,2.5185185185185186,23.649958788036844,359,0.0,0.0017832489,0.2253207130835203,1.3734244,802.75128698349,7.481481481481482,380.12345679012344,0.0013779617,0.0013779617
69878,3.0625,27.154135123806356,439,0.0,0.003219414,0.2739546130701436,1.33276,951.4891631603241,6.9375,435.75,0.0012189061,0.0012189061
79936,3.671232876712329,31.184961510951382,512,0.0,0.0016774094,0.2991738451596015,1.3211178,1089.260761499405,6.328767123287672,507.3972602739726,0.0011506651,0.0011506651
89838,4.390625,36.73955299312772,576,0.0,0.0034714306,0.3178508808829225,1.2976716,1221.5244834423065,5.609375,605.78125,0.0011794951,0.0011794951
99877,4.402985074626866,36.70671061474056,643,0.0,0.007491368,0.3243012991708105,1.2697717,1361.1648437976837,5.597014925373134,615.223880597015,0.00076302566,0.00076302566
109778,5.684210526315789,50.063153727044686,700,0.0,0.001674812,0.41143191620263275,1.2547034,1485.3244569301605,4.315789473684211,847.719298245614,0.0011592342,0.0011592342
119774,6.0,53.060585948243116,757,0.0,0.0018983767,0.4321322386077801,1.2461698,1612.0317478179932,4.0,907.0175438596491,0.0012829533,0.0012829533
129950,5.419354838709677,51.04605124836689,819,0.0,0.0018339265,0.41129662553365837,1.2167845,1747.8336589336395,4.580645161290323,868.2258064516129,0.0012117343,0.0012117343
139997,4.9523809523809526,48.436078636936365,882,0.0,0.0014845148,0.40373507982886425,1.2050749,1879.9684677124023,5.0476190476190474,815.5555555555555,0.0008773932,0.0008773932
149944,5.796610169491525,54.531332811242315,941,0.0,0.0037311402,0.4348288064469132,1.1822993,2018.2891426086426,4.203389830508475,930.1694915254237,0.0010963931,0.0010963931
159846,6.033898305084746,59.57580434088764,1000,0.0,0.002373206,0.4691588746013883,1.1637539,2138.4926464557648,3.9661016949152543,1024.915254237288,0.00094019563,0.00094019563
169834,6.228070175438597,65.37500949749202,1057,0.0,0.0019071136,0.5140272257488158,1.1307971,2275.531135082245,3.7719298245614037,1122.8070175438597,0.0011573334,0.0011573334
179971,7.384615384615385,77.21404266524966,1109,0.0,0.0035640274,0.5730006694263357,1.1076514,2402.47762966156,2.6153846153846154,1334.6153846153845,0.001100717,0.001100717
189771,7.854166666666667,87.53328519867655,1157,0.0,0.0017476336,0.6515751093621083,1.1025212,2540.9551632404327,2.1458333333333335,1522.2916666666667,0.0005005158,0.0005005158
199864,6.964285714285714,82.94086137193058,1213,0.0,0.001940867,0.6449783190629718,1.0626256,2663.4429354667664,3.0357142857142856,1434.642857142857,0.0008324899,0.0008324899
209914,8.863636363636363,104.15301636991909,1257,0.0,0.0027820142,0.7404805194805193,1.0405128,2784.642832517624,1.1363636363636365,1816.8181818181818,0.0008763162,0.0008763162
219787,8.840909090909092,109.32376923036718,1301,0.0,0.0030954962,0.7822696373394048,0.9968214,2898.3277909755707,1.1590909090909092,1908.1818181818182,0.00055348617,0.00055348617
229929,8.0,103.98396677175418,1351,0.0,0.002521823,0.7701454387007328,0.94895774,3018.853537082672,2.0,1816.2,0.000477233,0.000477233
239972,9.279069767441861,122.29869639609167,1394,0.0,0.002801507,0.8759785236003828,0.92985344,3140.5657391548157,0.7209302325581395,2134.8837209302324,0.000576862,0.000576862
249763,8.863636363636363,119.60922025911131,1438,0.0,0.0057187965,0.8603864106907587,0.8603471,3253.020009994507,1.1363636363636365,2092.2727272727275,0.0003376066,0.0003376066
259795,8.977272727272727,125.19990380353083,1482,0.0,0.00922742,0.9039239453357102,0.767787,3372.6550509929657,1.0227272727272727,2188.409090909091,0.00050102005,0.00050102005
269811,9.428571428571429,132.5351360063638,1524,0.0,0.005742561,0.9380366300366303,0.84500927,3497.3456852436066,0.5714285714285714,2319.0476190476193,0.00032269975,0.00032269975
279880,9.279069767441861,129.94754274913836,1567,0.0,0.0089221,0.9238482494186763,0.9425258,3615.794060945511,0.7209302325581395,2270.232558139535,0.000270835,0.000270835
289878,8.25531914893617,114.41044577512571,1614,0.0,0.010149987,0.8383248353038415,0.845055,3740.382477760315,1.7446808510638299,1991.7021276595744,0.00042809747,0.00042809747
299984,8.630434782608695,121.28566666334397,1660,0.0,0.010164738,0.8897923207488424,0.74751794,3854.7700991630554,1.3695652173913044,2114.5652173913045,0.00053463684,0.00053463684
309763,9.285714285714286,130.97755234713648,1702,0.0,0.010067474,0.9417803360660505,0.6504226,3969.1624031066895,0.7142857142857143,2290.714285714286,0.00018219562,0.00018219562
319780,9.75609756097561,138.51645620286024,1743,0.0,0.008917945,0.9760516499282638,0.7479261,4085.1838433742523,0.24390243902439024,2423.4146341463415,0.00012434345,0.00012434345
329849,8.51063829787234,120.08823301666281,1790,0.0,0.008933204,0.8700738316057465,0.8455199,4206.876693487167,1.4893617021276595,2100.2127659574467,0.00014259419,0.00014259419
339866,9.75609756097561,135.79449351976174,1831,0.0,0.010174781,0.9568321377331422,0.7479261,4314.995107650757,0.24390243902439024,2375.3658536585367,0.00023608068,0.00023608068
349873,9.75609756097561,137.2324716879439,1872,0.0,0.008915391,0.9674564459930313,0.8454169,4442.562610864639,0.24390243902439024,2401.7073170731705,0.00028502042,0.00028502042
359907,8.931818181818182,125.34322429894627,1916,0.0,0.0083671715,0.9056063936063935,0.93976235,4558.056170463562,1.0681818181818181,2191.818181818182,2.2068329e-05,2.2068329e-05
369806,8.41304347826087,115.3113984595439,1962,0.0,0.010174871,0.8380639105980722,0.8421689,4671.684180259705,1.5869565217391304,2012.8260869565217,0.00012060005,0.00012060005
379850,9.068181818181818,126.23868278553468,2006,0.0,0.008933204,0.8990636030636029,0.93976235,4788.634333610535,0.9318181818181818,2208.409090909091,5.359802e-05,5.359802e-05
389959,8.16326530612245,110.98614529938958,2055,0.0,0.010174751,0.8191419903736831,0.84216905,4904.272732496262,1.836734693877551,1938.7755102040817,4.0258943e-05,4.0258943e-05
399962,9.609756097560975,134.4986871490616,2096,0.0,0.008932251,0.9493983739837398,0.93975866,5018.583242893219,0.3902439024390244,2353.4146341463415,1.3964462e-06,1.3964462e-06
409789,8.840909090909092,121.03422172890792,2140,0.0,0.010174871,0.8653390058217645,0.8421677,5143.305555820465,1.1590909090909092,2114.318181818182,9.72226e-05,9.72226e-05
419853,8.630434782608695,121.34805137835616,2186,0.0,0.010174751,0.884542363814675,0.74457455,5262.138384103775,1.3695652173913044,2121.9565217391305,0.00034655753,0.00034655753
429873,9.523809523809524,134.48076042406777,2228,0.0,0.010174871,0.9563088023088022,0.64699686,5374.466202497482,0.47619047619047616,2350.9523809523807,0.0001883608,0.0001883608
439891,9.523809523809524,135.17976345416048,2270,0.0,0.010174863,0.964285714285714,0.5494058,5488.898776054382,0.47619047619047616,2364.0476190476193,0.00021200562,0.00021200562
449891,10.0,142.42870338831312,2310,0.0,0.010174863,0.9973000000000001,0.45181257,5601.811497926712,0.0,2493.25,0.00025293592,0.00025293592
459891,10.0,142.807391088672,2350,0.0,0.010174863,0.9995,0.35421842,5719.9911732673645,0.0,2498.75,9.3089715e-05,9.3089715e-05
469891,10.0,142.78083189764135,2390,0.0,0.01017476,0.9993000000000001,0.25663295,5832.279344320297,0.0,2498.25,0.0005228318,0.0005228318
479891,10.0,142.8784238871937,2430,0.0,0.010174863,1.0,0.15904197,5946.360061407089,0.0,2500.0,0.00019966757,0.00019966757
489891,10.0,142.8784238871937,2470,0.0,0.008933204,1.0,0.25663298,6058.721497297287,0.0,2500.0,0.0005161486,0.0005161486
499891,10.0,142.8666369187581,2510,0.0,0.01017476,0.9999,0.15904222,6179.604506254196,0.0,2499.75,0.0003126674,0.0003126674
509891,10.0,142.8784238871937,2550,0.0,0.008933102,1.0,0.25663295,6292.249666690826,0.0,2500.0,0.000637696,0.000637696
519891,10.0,142.8367163677361,2590,0.0,0.010174387,0.9998000000000001,0.15904273,6413.284686565399,0.0,2499.5,0.0006773927,0.0006773927
529891,10.0,142.8784238871937,2630,0.0,0.008933102,1.0,0.25663385,6536.85519862175,0.0,2500.0,0.0001446032,0.0001446032
539891,10.0,142.8784238871937,2670,0.0,0.008933196,1.0,0.3542204,6649.397275209427,0.0,2500.0,0.0001921032,0.0001921032
549891,9.925,142.49079565692097,2710,0.0,0.008931637,0.9971,0.4518043,6767.358673095703,0.075,2492.75,0.00038335513,0.00038335513
559891,10.0,142.7300069314761,2750,0.0,0.010174863,0.9991,0.35421664,6884.596734523773,0.0,2497.75,0.00031270087,0.00031270087
569891,10.0,142.80263345968746,2790,0.0,0.010174751,0.9996,0.2566226,7003.069811344147,0.0,2499.0,0.0005326296,0.0005326296
579891,10.0,142.8784238871937,2830,0.0,0.010174781,1.0,0.15903462,7116.032626152039,0.0,2500.0,0.00025685277,0.00025685277
589891,10.0,142.8784238871937,2870,0.0,0.010174751,1.0,0.06144365,7234.641044616699,0.0,2500.0,0.00039578954,0.00039578954
599891,10.0,142.8784238871937,2910,0.0,0.008933204,1.0,0.15903462,7352.437232017517,0.0,2500.0,0.00055168406,0.00055168406
609891,10.0,142.8784238871937,2950,0.0,0.008932462,1.0,0.25662118,7461.699764966965,0.0,2500.0,0.00073719595,0.00073719595
619891,10.0,142.8784238871937,2990,0.0,0.008933204,1.0,0.3542069,7581.862984418869,0.0,2500.0,0.0008585257,0.0008585257
629891,10.0,142.84082930413015,3030,0.0,0.008933102,0.9996,0.4518018,7698.378213882446,0.0,2499.0,0.0004205531,0.0004205531
639903,9.523809523809524,136.05419270009943,3072,0.0,0.01017476,0.9674920634920634,0.3542069,7818.859284877777,0.47619047619047616,2380.0,0.0005318345,0.0005318345
649903,10.0,142.7963375861353,3112,0.0,0.010174781,0.9994000000000002,0.2566211,7931.169422864914,0.0,2498.5,0.00011061905,0.00011061905
659903,10.0,142.8784238871937,3152,0.0,0.010174282,1.0,0.15903278,8054.639584064484,0.0,2500.0,0.0006939311,0.0006939311
669903,10.0,142.8784238871937,3192,0.0,0.010174781,1.0,0.061442066,8164.040428161621,0.0,2500.0,0.0003433687,0.0003433687
679903,10.0,142.8784238871937,3232,0.0,0.010174781,1.0,-0.036148198,8283.599888801575,0.0,2500.0,2.291256e-05,2.291256e-05
689903,10.0,142.8784238871937,3272,0.0,0.008933204,1.0,0.06144208,8394.96499300003,0.0,2500.0,2.930851e-05,2.930851e-05
699903,10.0,142.8784238871937,3312,0.0,0.008933196,1.0,0.15903288,8519.022391080856,0.0,2500.0,2.3291703e-05,2.3291703e-05
709903,10.0,142.85625754943112,3352,0.0,0.010173798,0.9999,0.06144706,8632.351875782013,0.0,2499.75,0.00058357464,0.00058357464
719903,10.0,142.8784238871937,3392,0.0,0.010174781,1.0,-0.03614375,8753.970527648926,0.0,2500.0,0.00032629623,0.00032629623
729903,10.0,142.8784238871937,3432,0.0,0.008933102,1.0,0.061446827,8868.00960946083,0.0,2500.0,7.861123e-05,7.861123e-05
739903,10.0,142.8784238871937,3472,0.0,0.008932931,1.0,0.15903436,8984.339614152908,0.0,2500.0,6.576059e-05,6.576059e-05
749903,10.0,142.8784238871937,3512,0.0,0.008933196,1.0,0.2566226,9109.884121418,0.0,2500.0,0.00071555853,0.00071555853
759903,10.0,142.8638017906022,3552,0.0,0.010174781,0.9998999999999999,0.15903461,9229.497440814972,0.0,2499.75,0.00012534662,0.00012534662
769903,10.0,142.8784238871937,3592,0.0,0.008933204,1.0,0.2566226,9353.745226860046,0.0,2500.0,7.8763105e-06,7.8763105e-06
779903,10.0,142.8784238871937,3632,0.0,0.01017476,1.0,0.1590347,9469.98071694374,0.0,2500.0,0.00012712296,0.00012712296
789903,10.0,142.86142904148537,3672,0.0,0.008933204,0.9999,0.25662324,9590.634667158127,0.0,2499.75,0.00041595337,0.00041595337
799903,10.0,142.85558076504336,3712,0.0,0.008933102,0.9998999999999999,0.35421664,9708.064669847488,0.0,2499.75,0.0002657531,0.0002657531
809903,10.0,142.86974208181397,3752,0.0,0.00893351,0.9998999999999999,0.4518044,9828.896883010864,0.0,2499.75,0.00034413242,0.00034413242
819903,10.0,142.7772167119981,3792,0.0,0.008933204,0.9991,0.5493993,9938.93336558342,0.0,2497.75,0.00022025223,0.00022025223
829903,10.0,142.3083615702273,3832,0.0,0.008933102,0.9959999999999999,0.6469799,10052.92497253418,0.0,2490.0,0.00038192567,0.00038192567
839908,9.75609756097561,138.48624423810273,3873,0.0,0.010174863,0.9736585365853655,0.5493993,10176.07033920288,0.24390243902439024,2422.1951219512193,8.042503e-05,8.042503e-05
849908,9.925,142.23753411711783,3913,0.0,0.010174781,0.9954999999999998,0.4518044,10293.410255432129,0.075,2488.75,0.0004027856,0.0004027856
859908,10.0,142.79056591016683,3953,0.0,0.0001475811,0.9994000000000002,0.4639999,10418.359148979187,0.0,2498.5,3.023529e-07,3.023529e-07
869908,10.0,142.69035138700912,3993,0.0,0.008933102,0.9987,0.56159115,10532.121480226517,0.0,2496.75,0.00036493872,0.00036493872
879921,9.707317073170731,138.68548965147883,4034,0.0,0.008933204,0.9776510318949344,0.65918016,10652.681238174438,0.2926829268292683,2426.3414634146343,0.0004130678,0.0004130678
889932,9.75609756097561,138.31435811119442,4075,0.0,0.010174781,0.9741640798226161,0.56159115,10760.701608896255,0.24390243902439024,2419.512195121951,0.00052653457,0.00052653457
899937,9.75609756097561,138.8025744734548,4116,0.0,0.010174387,0.9805853658536584,0.46400902,10880.340674877167,0.24390243902439024,2427.560975609756,0.0009340831,0.0009340831
909937,10.0,142.7523011390952,4156,0.0,0.008933102,0.9991000000000001,0.56159157,10993.312412500381,0.0,2497.75,0.000110054054,0.000110054054
919944,9.707317073170731,138.86613179796856,4197,0.0,0.008933102,0.972,0.6591812,11101.95035481453,0.2926829268292683,2430.0,2.3957195e-05,2.3957195e-05
929968,9.090909090909092,129.2159245953806,4241,0.0,0.010174781,0.9174141414141417,0.56159157,11213.32241678238,0.9090909090909091,2259.090909090909,0.00016836257,0.00016836257
939968,10.0,142.55995098838312,4281,0.0,0.008933204,0.9977,0.6591812,11333.535104513168,0.0,2494.25,8.410279e-05,8.410279e-05
949968,10.0,141.93650668379382,4321,0.0,0.010174781,0.9936,0.56159157,11447.721237182617,0.0,2484.0,0.0003695514,0.0003695514
959968,9.95,142.18324147305742,4361,0.0,0.010174871,0.9951000000000001,0.464,11562.790410041809,0.05,2487.75,0.00043678912,0.00043678912
969968,10.0,142.7326178956661,4401,0.0,0.008933196,0.9987999999999999,0.56159127,11689.099820613861,0.0,2497.0,0.00013473858,0.00013473858
979980,9.523809523809524,135.65465063857278,4443,0.0,0.010174863,0.9724761904761905,0.4639999,11810.087790489197,0.47619047619047616,2372.8571428571427,0.0004407747,0.0004407747
989980,9.975,142.6533782036651,4483,0.0,9.298325e-06,0.9984,0.46095735,11934.985243320465,0.025,2496.0,2.5749207e-08,2.5749207e-08
999986,9.523809523809524,136.02095497108553,4525,0.0,0.010174781,0.9597460317460316,0.36336243,12045.269797086716,0.47619047619047616,2379.7619047619046,9.153113e-05,9.153113e-05
1009986,10.0,142.83551308732126,4565,0.0,0.010174781,0.9997,0.26577646,12169.956096172333,0.0,2499.25,0.00021798402,0.00021798402
1019986,10.0,142.84698849705865,4605,0.0,0.010174863,0.9997999999999999,0.16818285,12279.134069919586,0.0,2499.5,0.00029883088,0.00029883088
1029986,10.0,142.8784238871937,4645,0.0,0.01017476,1.0,0.07059457,12395.438516139984,0.0,2500.0,6.306555e-05,6.306555e-05
1039986,10.0,142.8784238871937,4685,0.0,0.010174781,1.0,-0.026995415,12504.650058746338,0.0,2500.0,0.00017411036,0.00017411036
1049986,10.0,142.8784238871937,4725,0.0,0.01017476,1.0,-0.12458598,12624.651763916016,0.0,2500.0,0.00028646426,0.00028646426
1059986,10.0,142.8784238871937,4765,0.0,0.008933204,1.0,-0.026995415,12731.982362270355,0.0,2500.0,0.00068623794,0.00068623794
1069986,10.0,142.8784238871937,4805,0.0,0.00015002489,1.0,-0.039194107,12851.120725154877,0.0,2500.0,1.1493111e-06,1.1493111e-06
1079986,10.0,142.8784238871937,4845,0.0,0.008933416,1.0,0.058395643,12978.759896755219,0.0,2500.0,0.00049480813,0.00049480813
1089986,10.0,142.8784238871937,4885,0.0,3.7252903e-05,1.0,0.052300643,13102.549099445343,0.0,2500.0,4.193306e-08,4.193306e-08
1099986,10.0,142.8598243656435,4925,0.0,0.008933416,0.9998999999999999,0.14989264,13222.35242843628,0.0,2499.75,6.3377745e-05,6.3377745e-05
1109986,10.0,142.8784238871937,4965,0.0,0.008932931,1.0,0.2474811,13336.890281677246,0.0,2500.0,0.0009468161,0.0009468161
1119986,10.0,142.8784238871937,5005,0.0,0.008933204,1.0,0.34506583,13459.143756866455,0.0,2500.0,0.00051550794,0.00051550794
1129986,10.0,142.82136712606547,5045,0.0,0.01017476,0.9996,0.24748111,13566.105238199234,0.0,2499.0,1.6846885e-05,1.6846885e-05
1139986,10.0,142.8784238871937,5085,0.0,0.0089325905,1.0,0.34506315,13690.503826618195,0.0,2500.0,0.0006020465,0.0006020465
1149986,10.0,142.82375511646893,5125,0.0,0.008933204,0.9996000000000003,0.44265726,13804.343301296234,0.0,2499.0,0.00056503934,0.00056503934
1159986,10.0,142.7909117882137,5165,0.0,0.008933204,0.9994000000000002,0.54025036,13927.000388622284,0.0,2498.5,5.0882158e-05,5.0882158e-05
1169986,10.0,142.7085267942378,5205,0.0,0.008933102,0.9985999999999999,0.6378405,14050.618262290955,0.0,2496.5,0.00031777326,0.00031777326
1179986,9.95,141.63752811917374,5245,0.0,0.01017476,0.9909999999999999,0.54025036,14163.42122387886,0.05,2477.5,0.00020987671,0.00020987671
1189995,9.75609756097561,139.0735390475549,5286,0.0,0.010175116,0.9784932249322496,0.44265696,14284.792995214462,0.24390243902439024,2433.170731707317,0.00035392542,0.00035392542
1199995,10.0,142.71754882340548,5326,0.0,0.008933196,0.9989000000000001,0.54025036,14400.417549848557,0.0,2497.25,0.00047682467,0.00047682467
1209995,10.0,142.55966796780575,5366,0.0,0.008933204,0.9976999999999998,0.6378405,14514.532466888428,0.0,2494.25,0.00028103718,0.00028103718
1220000,9.75609756097561,138.5046819635011,5407,0.0,0.010174751,0.9790243902439024,0.54025036,14631.232835054398,0.24390243902439024,2423.6585365853657,0.00031989583,0.00031989583
1229782,9.512195121951219,136.0293064390905,5448,0.0,0.010174781,0.9711030988570754,0.44265726,14754.202904462814,0.4878048780487805,2377.560975609756,0.00016365031,0.00016365031
1239782,10.0,142.76639251417788,5488,0.0,0.0023052692,0.9992999999999999,0.49145302,14872.613426446915,0.0,2498.25,1.4505005e-06,1.4505005e-06
1249782,10.0,142.74977915069772,5528,0.0,0.008933204,0.9991000000000001,0.58904344,14992.124900579453,0.0,2497.75,0.00040295185,0.00040295185
1259782,9.95,142.04388536595795,5568,0.0,0.008933196,0.994,0.6866236,15109.914595365524,0.05,2485.0,0.00015824144,0.00015824144
1269782,10.0,141.58841270578847,5608,0.0,0.008933196,0.9909000000000004,0.78422016,15225.500506162643,0.0,2477.25,0.00016442643,0.00016442643
1279813,9.30232558139535,130.86850370638297,5651,0.0,0.008933196,0.9342724252491693,0.88181436,15341.685366153717,0.6976744186046512,2286.279069767442,0.00011985374,0.00011985374
1289914,8.122448979591837,112.91687400765775,5700,0.0,0.010174781,0.830704727393281,0.78422016,15460.364356994629,1.8775510204081634,1972.857142857143,0.0006533997,0.0006533997
1299949,9.30232558139535,130.78832777757444,5743,0.0,0.010174781,0.935894265491839,0.6866236,15579.98835325241,0.6976744186046512,2284.6511627906975,0.00017128224,0.00017128224
1309981,9.090909090909092,128.4497735021167,5787,0.0,0.010174863,0.9177086247086247,0.58904344,15693.405854463577,0.9090909090909091,2245.4545454545455,0.00021693355,0.00021693355
1319981,10.0,142.3588880839321,5827,0.0,0.008933204,0.9963000000000001,0.6866236,15813.920665979385,0.0,2490.75,0.00027475972,0.00027475972
1329764,9.285714285714286,131.60114548476892,5869,0.0,0.010174781,0.9424792139077853,0.58904237,15924.783772468567,0.7142857142857143,2300.9523809523807,0.00019572608,0.00019572608
1339771,9.658536585365853,138.37060207355788,5910,0.0,0.008933196,0.974871080139373,0.6866236,16042.052323579788,0.34146341463414637,2420.243902439024,0.00024312545,0.00024312545
1349771,10.0,141.62055625650936,5950,0.0,0.010174871,0.9905999999999999,0.58904237,16152.658428668976,0.0,2476.5,2.1944923e-05,2.1944923e-05
1359771,10.0,142.32171058595605,5990,0.0,0.008933102,0.9956999999999997,0.6866233,16273.484175920486,0.0,2489.25,0.00018307145,0.00018307145
1369790,9.30232558139535,131.8322283031141,6033,0.0,0.010174781,0.9533274270948688,0.58904237,16395.572898626328,0.6976744186046512,2305.3488372093025,0.00030040057,0.00030040057
1379808,9.523809523809524,135.65255387311498,6075,0.0,0.008933416,0.9608212739641311,0.6866236,16514.08573126793,0.47619047619047616,2373.095238095238,0.00019835813,0.00019835813
1389886,9.090909090909092,129.26004495306597,6119,0.0,0.010174751,0.9329590294493126,0.58904344,16636.464213371277,0.9090909090909091,2256.1363636363635,0.00035754815,0.00035754815
1399886,9.925,141.75650149554576,6159,0.0,0.008933102,0.9922000000000001,0.6866236,16745.338243722916,0.075,2480.5,3.403717e-05,3.403717e-05
1409886,10.0,141.62470591933908,6199,0.0,0.00893351,0.9911999999999997,0.78422,16861.010982990265,0.0,2478.0,0.00037381554,0.00037381554
1419903,9.75609756097561,136.88646779918813,6240,0.0,0.008933204,0.9658766140602584,0.8818136,16972.380286455154,0.24390243902439024,2394.6341463414633,0.00038685137,0.00038685137
1429906,9.75609756097561,134.52334073169027,6281,0.0,0.010174863,0.9415609756097563,0.78422016,17087.897881507874,0.24390243902439024,2353.9024390243903,0.00017916759,0.00017916759
1439914,9.523809523809524,133.76576106121922,6323,0.0,0.010174863,0.9484126984126985,0.6866236,17205.85521388054,0.47619047619047616,2339.7619047619046,4.8999693e-05,4.8999693e-05
1449938,9.523809523809524,134.95018406909094,6365,0.0,0.010174781,0.9502408963585435,0.58904237,17330.750373840332,0.47619047619047616,2359.285714285714,0.00019115103,0.00019115103
1459938,10.0,142.42470892248568,6405,0.0,0.008933204,0.9966999999999999,0.6866236,17438.204664945602,0.0,2491.75,0.00064904435,0.00064904435
1469938,9.925,141.05935606622464,6445,0.0,0.010174863,0.9868999999999998,0.58904344,17562.235320091248,0.075,2467.25,0.0003852401,0.0003852401
1479938,10.0,142.3500006485205,6485,0.0,0.01017476,0.9959999999999998,0.4914527,17677.651634693146,0.0,2490.0,0.00042943045,0.00042943045
1489945,9.75609756097561,139.20733745037947,6526,0.0,0.008933204,0.9844041811846691,0.58904344,17793.768859386444,0.24390243902439024,2435.609756097561,0.00019916968,0.00019916968
1499945,10.0,142.28666499560546,6566,0.0,0.008933204,0.9959,0.6866236,17908.637513637543,0.0,2489.75,8.110342e-05,8.110342e-05
1509945,10.0,142.07645980482212,6606,0.0,0.008933204,0.9940999999999995,0.78422016,18023.195235967636,0.0,2485.25,0.00044913194,0.00044913194
1519985,9.022727272727273,126.70100916094397,6650,0.0,0.010174751,0.9115194805194807,0.6866236,18138.39066004753,0.9772727272727273,2216.590909090909,0.00012836112,0.00012836112
1529985,10.0,141.6132562728505,6690,0.0,0.010174781,0.9917,0.5890435,18251.367216348648,0.0,2479.25,0.00016593596,0.00016593596
1539985,10.0,142.21355586116823,6730,0.0,0.01017476,0.9952000000000002,0.49145305,18375.969306707382,0.0,2488.0,0.00010778364,0.00010778364
1549988,9.75609756097561,139.22595126861455,6771,0.0,0.010174781,0.9822764227642277,0.39385992,18482.165385961533,0.24390243902439024,2435.609756097561,0.0008686105,0.0008686105
1559988,10.0,142.85538460609376,6811,0.0,0.01017476,0.9998000000000001,0.2962686,18607.99701476097,0.0,2499.5,0.0006214602,0.0006214602
1569988,10.0,142.8784238871937,6851,0.0,0.008933196,1.0,0.39385992,18718.797928094864,0.0,2500.0,0.00012272509,0.00012272509
1579995,9.75609756097561,139.38250805433518,6892,0.0,0.0101747215,0.988766550522648,0.29626867,18839.49746823311,0.24390243902439024,2438.048780487805,3.4092627e-05,3.4092627e-05
1589995,10.0,142.8169716579924,6932,0.0,0.010174863,0.9995999999999998,0.19868311,18956.018449306488,0.0,2499.0,0.00021836298,0.00021836298
1599995,9.975,142.8784238871937,6972,0.0,0.010174639,1.0,0.101091996,19081.65481185913,0.025,2500.0,0.0009552739,0.0009552739
1609995,10.0,142.8784238871937,7012,0.0,0.010174863,1.0,0.0035021307,19191.228588342667,0.0,2500.0,0.00021919061,0.00021919061
1619995,10.0,142.8784238871937,7052,0.0,0.008933204,1.0,0.101091996,19303.834270477295,0.0,2500.0,0.00047350442,0.00047350442
1629995,10.0,142.8784238871937,7092,0.0,0.010174781,1.0,0.0035023687,19418.031450510025,0.0,2500.0,0.00033830933,0.00033830933
1639995,10.0,142.8784238871937,7132,0.0,0.010174863,1.0,-0.094088234,19523.99190568924,0.0,2500.0,0.000321064,0.000321064
1649995,10.0,142.8784238871937,7172,0.0,0.0024603605,1.0,-0.14288326,19647.238123893738,0.0,2500.0,4.3595314e-06,4.3595314e-06
1659995,10.0,142.8784238871937,7212,0.0,0.01017476,1.0,-0.24047366,19760.09490966797,0.0,2500.0,0.00027111935,0.00027111935
1669995,10.0,142.8784238871937,7252,0.0,0.01017476,1.0,-0.33806172,19875.572901010513,0.0,2500.0,8.056835e-05,8.056835e-05
1679995,10.0,142.8784238871937,7292,0.0,0.008933102,1.0,-0.2404743,19987.399257659912,0.0,2500.0,1.3444919e-05,1.3444919e-05
1689995,10.0,142.8784238871937,7332,0.0,0.008933204,1.0,-0.14288326,20108.31716132164,0.0,2500.0,0.00016692742,0.00016692742
1699995,10.0,142.8784238871937,7372,0.0,0.010173768,1.0,-0.24046715,20225.058270215988,0.0,2500.0,0.000560148,0.000560148
1709995,10.0,142.8784238871937,7412,0.0,0.008933102,1.0,-0.14287734,20339.710514307022,0.0,2500.0,0.00013841019,0.00013841019
1719995,10.0,142.8784238871937,7452,0.0,0.00060504675,1.0,-0.16727474,20464.680001974106,0.0,2500.0,2.0554353e-06,2.0554353e-06
1729995,10.0,142.8784238871937,7492,0.0,0.008933196,1.0,-0.06968598,20573.263998031616,0.0,2500.0,2.7955628e-06,2.7955628e-06
1739995,10.0,142.8784238871937,7532,0.0,0.008933196,1.0,0.027904347,20693.258539438248,0.0,2500.0,5.7604237e-05,5.7604237e-05
1749995,10.0,142.8784238871937,7572,0.0,0.010174781,1.0,-0.06968661,20803.340868234634,0.0,2500.0,0.00012661127,0.00012661127
1759995,10.0,142.8784238871937,7612,0.0,0.010174863,1.0,-0.16727503,20918.056932210922,0.0,2500.0,0.00020183632,0.00020183632
1769995,10.0,142.8784238871937,7652,0.0,0.01017476,1.0,-0.26486564,21032.524499177933,0.0,2500.0,0.00052098936,0.00052098936
1779995,10.0,142.8784238871937,7692,0.0,0.008933196,1.0,-0.1672751,21145.800761938095,0.0,2500.0,0.0007675123,0.0007675123
