surrgain,Tbt,Tmt,MpbtA,optimgain,EpisodesSoFar,TtR,MtR,AttC,TimestepsSoFar,TimeElapsed,MpbtN,entropy,Ptt,Tmc,AttNC,meankl,entloss
0.008561813,332853.8947368421,81.26315789473684,16.104972991718636,0.008561813,7758,-68.1842105263158,-37.36646338032816,0.5526315789473685,1129856,20765.531553268433,83.89502700828133,0.26983202,79.0603033791491,22.710526315789473,0.4473684210526316,0.0040716156,0.0
0.009739489,339037.0909090909,82.77272727272727,15.399849615920294,0.009739489,7802,-70.02272727272727,-40.34365656314677,0.5454545454545454,1139999,20884.631232738495,84.60015038407971,0.24578261,80.4797194821388,21.181818181818183,0.45454545454545453,0.0035594064,0.0
0.009224118,337612.8,82.425,15.35780354796313,0.009224118,7842,-69.775,-39.25239304435393,0.575,1149774,20999.302072048187,84.64219645203687,0.25286657,80.14196569666218,21.55,0.425,0.0049451925,0.0
0.0077218325,340154.1818181818,83.04545454545455,14.584349030049706,0.0077218325,7886,-70.97727272727273,-40.96639110170701,0.6590909090909091,1159916,21121.60092306137,85.41565096995026,0.2164157,80.75130282363988,20.886363636363637,0.3409090909090909,0.0034320569,0.0
0.0065909484,341123.28205128206,83.28205128205128,16.061930857520757,0.0065909484,7925,-69.92307692307692,-39.51152173250014,0.5641025641025641,1169887,21231.435659646988,83.93806914247925,0.23358752,80.95870049930701,20.666666666666668,0.4358974358974359,0.0030315814,0.0
0.0076630097,339968.0,83.0,14.263139181965329,0.0076630097,7965,-71.15,-39.73865672176734,0.525,1179990,21346.409989595413,85.73686081803467,0.20700772,80.6759746417937,20.975,0.475,0.0032201686,0.0
0.0073756445,336817.23076923075,82.23076923076923,15.065273080218313,0.0073756445,8004,-69.84615384615384,-38.918491168366025,0.5641025641025641,1189792,21457.289502620697,84.93472691978171,0.21791792,79.99959771326553,21.692307692307693,0.4358974358974359,0.0032065231,0.0
0.011312905,338392.6153846154,82.61538461538461,13.604853846987963,0.011312905,8043,-71.35897435897436,-39.57358622328816,0.38461538461538464,1199927,21565.260244607925,86.39514615301204,0.25704682,80.3385774471497,21.333333333333332,0.6153846153846154,0.007115651,0.0
0.00783926,338458.94736842107,82.63157894736842,14.546964618288518,0.00783926,8081,-70.63157894736842,-38.75959216023218,0.42105263157894735,1209754,21674.794358968735,85.45303538171147,0.24101304,80.33336712192708,21.342105263157894,0.5789473684210527,0.005129267,0.0
0.010378996,341138.28571428574,83.28571428571429,14.271097376096872,0.010378996,8123,-71.38095238095238,-40.47934430073798,0.6190476190476191,1219782,21790.033526182175,85.72890262390312,0.23652767,80.9407883768417,20.69047619047619,0.38095238095238093,0.0045448206,0.0
0.006886743,338534.4,82.65,14.899826423484399,0.006886743,8163,-70.35,-39.410597776769166,0.675,1229797,21904.280883073807,85.1001735765156,0.26475185,80.36801359028144,21.3,0.325,0.0050188536,0.0
0.0070994142,339316.36363636365,82.8409090909091,14.679266848872338,0.0070994142,8207,-70.68181818181819,-39.72422635147025,0.7727272727272727,1239957,22030.18920993805,85.32073315112767,0.24132548,80.5249526553004,21.136363636363637,0.22727272727272727,0.0032265843,0.0
0.00829961,339239.8222222222,82.82222222222222,14.616704090852485,0.00829961,8252,-70.71111111111111,-40.47566578721585,0.9111111111111111,1249799,22154.6003844738,85.38329590914749,0.24697188,80.52597235829019,21.133333333333333,0.08888888888888889,0.003861789,0.0
0.008024153,342971.73333333334,83.73333333333333,13.873390041903242,0.008024153,8297,-72.13333333333334,-41.509242177603,0.8222222222222222,1259869,22279.71904039383,86.12660995809674,0.2340325,81.44038730792673,20.133333333333333,0.17777777777777778,0.003146497,0.0
0.0092796,337396.0930232558,82.37209302325581,14.38847821440583,0.0092796,8340,-70.53488372093024,-39.77754747315341,0.8604651162790697,1269850,22399.16315484047,85.61152178559416,0.22999702,80.09066554394563,21.6046511627907,0.13953488372093023,0.003573977,0.0
0.008895392,342730.4186046512,83.67441860465117,14.601834933312002,0.008895392,8383,-71.46511627906976,-40.57233076906043,0.7906976744186046,1279941,22515.450805187225,85.39816506668801,0.24541746,81.33823888596723,20.25581395348837,0.20930232558139536,0.004178321,0.0
0.00789287,337670.243902439,82.4390243902439,14.944156717083644,0.00789287,8424,-70.1219512195122,-39.148520335220994,0.8536585365853658,1289836,22634.055722236633,85.05584328291636,0.25308153,80.19110212404219,21.48780487804878,0.14634146341463414,0.00410542,0.0
0.009589312,338992.7619047619,82.76190476190476,15.771632349729616,0.009589312,8466,-69.71428571428571,-39.06058554561716,0.8333333333333334,1299962,22751.93518590927,84.22836765027039,0.26760963,80.49070931385683,21.166666666666668,0.16666666666666666,0.0045109764,0.0
0.008120496,337205.5813953488,82.32558139534883,15.188370160939252,0.008120496,8509,-69.83720930232558,-39.0144659660414,0.7674418604651163,1309847,22870.354774713516,84.81162983906076,0.27053866,80.06255454583025,21.627906976744185,0.23255813953488372,0.0030620256,0.0
0.0075051454,340619.63636363635,83.1590909090909,14.80145092741222,0.0075051454,8553,-70.86363636363636,-40.42299639422068,0.7272727272727273,1319839,22993.63526082039,85.19854907258777,0.22652452,80.85742734862036,20.772727272727273,0.2727272727272727,0.00405499,0.0
0.007525586,335667.2,81.95,15.003156062897915,0.007525586,8593,-69.675,-39.14730565148072,0.55,1329835,23110.741262197495,84.99684393710208,0.22834219,79.73646303129132,21.975,0.45,0.0032549377,0.0
0.008134455,336671.2195121951,82.1951219512195,15.045880395351208,0.008134455,8634,-69.82926829268293,-39.31092907083851,0.6097560975609756,1339924,23222.935390233994,84.9541196046488,0.25107637,79.92740716276435,21.78048780487805,0.3902439024390244,0.0032599939,0.0
0.0070388457,340367.60975609755,83.09756097560975,15.517154352336167,0.0070388457,8675,-70.1951219512195,-40.36461064899692,0.5853658536585366,1349946,23338.210364103317,84.48284564766384,0.23241407,80.82333664377204,20.804878048780488,0.4146341463414634,0.003773844,0.0
0.009222143,336187.07692307694,82.07692307692308,16.109709550009647,0.009222143,8714,-68.87179487179488,-38.50921931873504,0.46153846153846156,1359984,23450.035547733307,83.89029044999033,0.2578396,79.81882342228909,21.897435897435898,0.5384615384615384,0.0047131972,0.0
0.006979144,340158.511627907,83.04651162790698,15.439167228879795,0.006979144,8757,-70.23255813953489,-40.39734011990877,0.6046511627906976,1369964,23565.75478029251,84.56083277112019,0.2517821,80.73588969046396,20.906976744186046,0.3953488372093023,0.002739164,0.0
0.0076806555,339442.8717948718,82.87179487179488,15.864988431474043,0.0076806555,8796,-69.74358974358974,-39.63276609846107,0.28205128205128205,1379779,23682.449068069458,84.135011568526,0.2274892,80.63700435628064,21.0,0.717948717948718,0.0028687974,0.0
0.0077175032,336536.2162162162,82.16216216216216,16.518951183621784,0.0077175032,8833,-68.5945945945946,-37.814964585895794,0.2702702702702703,1389797,23791.753794193268,83.48104881637823,0.27542993,79.87696669365273,21.83783783783784,0.7297297297297297,0.0053599477,0.0
0.007684085,340845.71428571426,83.21428571428571,15.794140889094866,0.007684085,8875,-70.0952380952381,-40.14041924738384,0.5952380952380952,1399883,23904.416410446167,84.20585911090515,0.27713853,80.94853389760955,20.666666666666668,0.40476190476190477,0.0034024753,0.0
0.0066698645,338369.56097560975,82.60975609756098,15.329279678566897,0.0066698645,8916,-69.95121951219512,-40.09484297913376,0.6097560975609756,1409810,24021.023703813553,84.6707203214331,0.24212569,80.29477748356751,21.390243902439025,0.3902439024390244,0.0038191655,0.0
0.0059577744,339558.4,82.9,15.852817160777581,0.0059577744,8956,-69.75,-38.97111459602285,0.375,1419903,24138.885858774185,84.14718283922244,0.2089002,80.58224891213108,21.075,0.625,0.004049469,0.0
0.0068009337,335769.6,81.975,15.477956047390501,0.0068009337,8996,-69.3,-38.6268327438491,0.625,1429939,24254.65897655487,84.52204395260948,0.23399395,79.74106314737317,21.975,0.375,0.0033916733,0.0
0.0098533435,339968.0,83.0,15.616723910727366,0.0098533435,9034,-70.02631578947368,-38.54199216784451,0.4473684210526316,1439851,24366.946820020676,84.38327608927264,0.23922071,80.67678977420015,20.973684210526315,0.5526315789473685,0.004561287,0.0
0.010205859,338890.1052631579,82.73684210526316,15.047725807214329,0.010205859,9072,-70.28947368421052,-39.84961577205271,0.2631578947368421,1449790,24474.792536973953,84.95227419278565,0.23189297,80.41279646258002,21.263157894736842,0.7368421052631579,0.0048880135,0.0
0.0076445634,339337.8461538461,82.84615384615384,15.121440791329137,0.0076445634,9111,-70.3076923076923,-39.26446571613217,0.358974358974359,1459865,24584.49003791809,84.87855920867086,0.23226643,80.55213475502238,21.102564102564102,0.6410256410256411,0.0035734244,0.0
0.008012936,339193.08108108107,82.8108108108108,15.75078611707318,0.008012936,9148,-69.78378378378379,-39.05478271526609,0.32432432432432434,1469744,24697.855931282043,84.24921388292682,0.246976,80.52178221499332,21.135135135135137,0.6756756756756757,0.004619261,0.0
0.009255484,335014.6976744186,81.79069767441861,14.030356115130074,0.009255484,9191,-70.32558139534883,-40.52908603430079,0.5581395348837209,1479789,24825.891674995422,85.96964388486994,0.22260436,79.53133021173714,22.209302325581394,0.4418604651162791,0.0033620012,0.0
0.008313867,337408.0,82.375,15.763657841511158,0.008313867,9231,-69.4,-39.15947994245571,0.475,1489906,24938.927421569824,84.23634215848885,0.26611817,80.09526249597947,21.6,0.525,0.0049952446,0.0
0.0082887085,338469.46341463417,82.63414634146342,15.697202144922413,0.0082887085,9272,-69.65853658536585,-39.15630193379971,0.6585365853658537,1499876,25058.084574699402,84.30279785507757,0.24106722,80.37165139290161,21.29268292682927,0.34146341463414637,0.004002684,0.0
0.006907916,336087.5789473684,82.05263157894737,15.371591389698171,0.006907916,9310,-69.44736842105263,-38.42161440331122,0.3684210526315789,1509959,25169.57096529007,84.62840861030182,0.24292573,79.79490580718323,21.92105263157895,0.631578947368421,0.003988995,0.0
0.009079632,339285.3333333333,82.83333333333333,14.27634774202256,0.009079632,9352,-71.04761904761905,-41.46310893972365,0.4523809523809524,1519954,25288.731122732162,85.72365225797745,0.21312971,80.55463842437803,21.095238095238095,0.5476190476190477,0.00479282,0.0
0.0072767744,337657.4358974359,82.43589743589743,15.675521270648952,0.0072767744,9391,-69.53846153846153,-39.01145659613984,0.46153846153846156,1529837,25404.427892923355,84.32447872935103,0.24862802,80.15195977940138,21.53846153846154,0.5384615384615384,0.0031122235,0.0
0.007821402,338196.75675675675,82.56756756756756,15.058937004837853,0.007821402,9428,-70.13513513513513,-38.832152467657195,0.13513513513513514,1539759,25509.848126411438,84.94106299516216,0.24379154,80.29536536655415,21.37837837837838,0.8648648648648649,0.0037034112,0.0
0.008215434,338135.5789473684,82.55263157894737,16.044172710632257,0.008215434,9466,-69.3157894736842,-38.08933966397886,0.3684210526315789,1549943,25618.102833509445,83.95582728936775,0.24915095,80.28022541581659,21.394736842105264,0.631578947368421,0.0035227826,0.0
0.009080442,337057.6842105263,82.28947368421052,15.85522190376118,0.009080442,9504,-69.26315789473684,-38.259776868101675,0.21052631578947367,1559800,25728.075527191162,84.14477809623884,0.2681588,80.03884288639742,21.657894736842106,0.7894736842105263,0.0038792724,0.0
0.0057866364,335360.0,81.875,16.668249849730994,0.0057866364,9544,-68.25,-38.73757522509418,0.475,1569934,25838.66133904457,83.33175015026903,0.22697984,79.63047690274422,22.1,0.525,0.004624854,0.0
0.008085156,341299.2,83.325,14.822118565165415,0.008085156,9584,-71.025,-40.83305301036786,0.35,1579801,25949.432684659958,85.17788143483457,0.2252455,81.01630599802061,20.6,0.65,0.003394896,0.0
0.0067489594,336626.5263157895,82.1842105263158,14.732300657930262,0.0067489594,9622,-70.07894736842105,-38.69619035131713,0.34210526315789475,1589771,26063.53002166748,85.26769934206972,0.21880569,79.95875168293105,21.736842105263158,0.6578947368421053,0.0031509507,0.0
0.008970191,337920.0,82.5,15.894145864111342,0.008970191,9660,-69.42105263157895,-38.38087108629587,0.2631578947368421,1599904,26171.277648687363,84.10585413588866,0.22552212,80.2327081699099,21.44736842105263,0.7368421052631579,0.0039457227,0.0
0.006920642,338458.94736842107,82.63157894736842,15.781541947510753,0.006920642,9698,-69.63157894736842,-38.98367816641478,0.39473684210526316,1609989,26281.674736976624,84.21845805248924,0.23085327,80.39349683061114,21.263157894736842,0.6052631578947368,0.0039684805,0.0
0.007928442,338458.94736842107,82.63157894736842,14.991260096466746,0.007928442,9736,-70.23684210526316,-39.44671958418315,0.2894736842105263,1619937,26392.227378606796,85.00873990353325,0.24460322,80.37512520442826,21.289473684210527,0.7105263157894737,0.0039326604,0.0
0.0062196073,339337.8461538461,82.84615384615384,15.92143191982501,0.0062196073,9775,-69.66666666666667,-39.07064525123902,0.4358974358974359,1629914,26507.64718222618,84.07856808017499,0.22730501,80.5519500053061,21.102564102564102,0.5641025641025641,0.0028968672,0.0
0.008791949,336410.94736842107,82.13157894736842,15.278475009087844,0.008791949,9813,-69.63157894736842,-38.6815642362081,0.21052631578947367,1639880,26615.089329481125,84.72152499091216,0.24850537,79.88969524038129,21.81578947368421,0.7894736842105263,0.0040156525,0.0
0.006184119,337920.0,82.5,16.3024501111032,0.006184119,9853,-69.075,-38.635316686480515,0.5,1649832,26731.292740106583,83.69754988889679,0.23130669,80.20982009229701,21.475,0.5,0.0032784173,0.0
0.00786911,336314.8108108108,82.10810810810811,14.548633547383263,0.00786911,9890,-70.1891891891892,-38.54902463205292,0.21621621621621623,1659722,26841.455201864243,85.45136645261672,0.22998804,79.86802435216119,21.83783783783784,0.7837837837837838,0.003706871,0.0
0.007532593,339968.0,83.0,15.207931347063536,0.007532593,9929,-70.38461538461539,-39.18729784365881,0.3076923076923077,1669822,26950.93453645706,84.79206865293645,0.24703896,80.65648164653622,21.0,0.6923076923076923,0.0034247031,0.0
0.007488019,339644.63157894736,82.92105263157895,14.935962197384033,0.007488019,9967,-70.57894736842105,-39.577767789298036,0.13157894736842105,1679807,27062.88230419159,85.06403780261594,0.24821919,80.60276848719602,21.05263157894737,0.868421052631579,0.0041443557,0.0
0.009263636,339368.5853658537,82.85365853658537,14.99022354330423,0.009263636,10008,-70.4390243902439,-40.4327147250997,0.2926829268292683,1689862,27180.63176202774,85.00977645669579,0.21474971,80.61462451550798,21.024390243902438,0.7073170731707317,0.004022812,0.0
0.006076825,339547.89743589744,82.8974358974359,14.63812827700724,0.006076825,10047,-70.7948717948718,-39.883435369496404,0.358974358974359,1699821,27289.06696343422,85.36187172299277,0.21582823,80.60052284798252,21.05128205128205,0.6410256410256411,0.0037964329,0.0
0.008307306,338890.1052631579,82.73684210526316,15.263606045461287,0.008307306,10085,-70.13157894736842,-39.27057404745721,0.3157894736842105,1709841,27400.230978012085,84.7363939545387,0.20631635,80.472140517755,21.18421052631579,0.6842105263157895,0.004127002,0.0
0.0058436277,337351.1111111111,82.36111111111111,15.029569166563688,0.0058436277,10121,-70.02777777777777,-38.70275473247797,0.08333333333333333,1719793,27512.494378089905,84.9704308334363,0.21768266,80.12531353274429,21.555555555555557,0.9166666666666666,0.0030622242,0.0
0.007884083,336303.15789473685,82.10526315789474,15.2915462237058,0.007884083,10159,-69.57894736842105,-38.19132159659905,0.13157894736842105,1729986,27621.185527324677,84.70845377629418,0.22646402,79.86321221262388,21.842105263157894,0.868421052631579,0.0040864074,0.0
0.0065553957,338261.3333333333,82.58333333333333,14.729567169562143,0.0065553957,10195,-70.44444444444444,-38.76432866145765,0.2777777777777778,1739778,27733.71582388878,85.27043283043785,0.22635101,80.28830033861087,21.38888888888889,0.7222222222222222,0.00376287,0.0
0.007824233,337305.6,82.35,14.81383727285655,0.007824233,10235,-70.175,-40.30396343916694,0.375,1749904,27854.905490398407,85.18616272714347,0.20452082,80.050934040109,21.65,0.625,0.00470504,0.0
0.008266033,340878.22222222225,83.22222222222223,15.230911304453258,0.008266033,10271,-70.58333333333333,-38.538625883132305,0.16666666666666666,1759862,27958.436596632004,84.76908869554674,0.23110688,80.9051589156637,20.72222222222222,0.8333333333333334,0.0042570513,0.0
0.007490997,337692.44444444444,82.44444444444444,16.531821777353233,0.007490997,10307,-68.83333333333333,-37.77710658079772,0.2777777777777778,1769781,28063.745508909225,83.46817822264677,0.24433406,80.182659252836,21.5,0.7222222222222222,0.0035651496,0.0
0.0074408296,338997.8947368421,82.76315789473684,15.724072978130069,0.0074408296,10345,-69.73684210526316,-38.88473221741611,0.2894736842105263,1779914,28182.43910264969,84.2759270218699,0.21507803,80.49606143432008,21.157894736842106,0.7105263157894737,0.0035787045,0.0
0.005769469,337200.4324324324,82.32432432432432,15.22689440925555,0.005769469,10382,-69.8108108108108,-38.34948344681446,0.4864864864864865,1789730,28292.11779332161,84.77310559074445,0.21110801,80.11011739663475,21.56756756756757,0.5135135135135135,0.0032687264,0.0
0.008439432,340830.3157894737,83.21052631578948,14.287282980214828,0.008439432,10420,-71.34210526315789,-39.39973419207712,0.2631578947368421,1799757,28404.35639190674,85.71271701978517,0.20571741,80.89331697845041,20.736842105263158,0.7368421052631579,0.0039994554,0.0
0.007520659,339536.84210526315,82.89473684210526,14.634745912219259,0.007520659,10458,-70.78947368421052,-38.428700846485754,0.2894736842105263,1809987,28512.41301035881,85.36525408778073,0.23344839,80.59874730578797,21.05263157894737,0.7105263157894737,0.004122163,0.0
0.009651335,337311.13513513515,82.35135135135135,15.666519168884717,0.009651335,10495,-69.45945945945945,-38.73246227742186,0.3783783783783784,1819766,28622.792432785034,84.33348083111528,0.24547005,80.11590894128058,21.56756756756757,0.6216216216216216,0.005261875,0.0
0.0069781686,338639.5675675676,82.67567567567568,14.54568850691357,0.0069781686,10532,-70.67567567567568,-38.70763713410153,0.21621621621621623,1829762,28729.321579933167,85.45431149308644,0.21649781,80.3547561387011,21.324324324324323,0.7837837837837838,0.0040418906,0.0
0.0066953157,340388.10256410256,83.1025641025641,14.742397936166949,0.0066953157,10571,-70.87179487179488,-40.37282701773754,0.23076923076923078,1839796,28847.82608604431,85.25760206383305,0.24083965,80.81273123277919,20.82051282051282,0.7692307692307693,0.0046817213,0.0
0.0060845856,338124.8,82.55,15.28847379036724,0.0060845856,10611,-69.95,-39.50030529589232,0.425,1849894,28957.648865938187,84.71152620963278,0.22709934,80.25861778690381,21.425,0.575,0.0030987964,0.0
0.0060181394,338917.74358974356,82.74358974358974,15.478718317607326,0.0060181394,10650,-69.94871794871794,-38.644224239447645,0.5128205128205128,1859864,29066.691396951675,84.52128168239267,0.24485181,80.41923640479085,21.256410256410255,0.48717948717948717,0.0027110223,0.0
0.005044777,335360.0,81.875,15.974059660463476,0.005044777,10690,-68.8,-38.917369420192436,0.45,1869931,29181.069594860077,84.02594033953653,0.21717319,79.61101697107448,22.125,0.55,0.0034594124,0.0
0.008023695,339968.0,83.0,14.987668792300045,0.008023695,10728,-70.57894736842105,-39.12476634800656,0.42105263157894735,1879860,29292.528735160828,85.01233120769993,0.23084141,80.71688146341972,20.92105263157895,0.5789473684210527,0.003214198,0.0
0.0062240073,334611.6923076923,81.6923076923077,15.748298166875735,0.0062240073,10767,-68.82051282051282,-38.461913006299326,0.5897435897435898,1889762,29410.883046627045,84.25170183312426,0.21449673,79.49892630817779,22.23076923076923,0.41025641025641024,0.0033160995,0.0
0.0065498855,339456.0,82.875,14.185349801486893,0.0065498855,10807,-71.15,-40.12273038813296,0.45,1899785,29530.055350780487,85.81465019851314,0.20574355,80.61791727814796,21.025,0.55,0.0028258425,0.0
0.00609142,338782.3157894737,82.71052631578948,14.72350561452513,0.00609142,10845,-70.55263157894737,-38.721011391554406,0.3684210526315789,1909852,29639.346564769745,85.27649438547485,0.20358334,80.40613911721638,21.263157894736842,0.631578947368421,0.002996016,0.0
0.006718326,334392.8888888889,81.63888888888889,14.090716599066031,0.006718326,10881,-70.16666666666667,-38.92648416962642,0.2222222222222222,1919944,29746.25987148285,85.90928340093399,0.22832188,79.43079009859443,22.305555555555557,0.7777777777777778,0.003676999,0.0
0.0069581205,338674.5263157895,82.6842105263158,14.757623018250044,0.0069581205,10919,-70.5,-38.99341079254136,0.5,1929746,29860.662266492844,85.24237698174994,0.2147148,80.36274462992289,21.31578947368421,0.5,0.003017423,0.0
0.0073154494,337704.4210526316,82.44736842105263,14.514104388638176,0.0073154494,10957,-70.5,-38.90524622712274,0.42105263157894735,1939801,29971.402710199356,85.48589561136183,0.21069282,80.16182904426816,21.526315789473685,0.5789473684210527,0.004642741,0.0
0.0068928744,336668.44444444444,82.19444444444444,14.671601328562426,0.0068928744,10993,-70.16666666666667,-37.978614070659894,0.3611111111111111,1949767,30080.63181233406,85.32839867143757,0.21192642,79.94707362670243,21.75,0.6388888888888888,0.002994888,0.0
0.007478351,340291.36842105264,83.07894736842105,13.69812081940271,0.007478351,11031,-71.71052631578948,-39.89208857349498,0.2631578947368421,1959877,30191.222818136215,86.30187918059727,0.24191502,80.79107288867941,20.842105263157894,0.7368421052631579,0.0053671943,0.0
0.0075258682,339968.0,83.0,13.687432348822474,0.0075258682,11072,-71.70731707317073,-42.49667870386536,0.36585365853658536,1969912,30304.634070396423,86.31256765117753,0.19511347,80.73231699168332,20.902439024390244,0.6341463414634146,0.0059619965,0.0
0.007228181,334543.5675675676,81.67567567567568,14.375320557011968,0.007228181,11109,-69.94594594594595,-37.94231324895292,0.4594594594594595,1979883,30413.414834737778,85.62467944298804,0.22795533,79.44283462007283,22.2972972972973,0.5405405405405406,0.00373984,0.0
0.008171582,338890.1052631579,82.73684210526316,14.583317974854664,0.008171582,11147,-70.65789473684211,-39.023451920601104,0.39473684210526316,1989936,30529.680647611618,85.41668202514532,0.22771971,80.45287409327202,21.210526315789473,0.6052631578947368,0.003564613,0.0
0.00599609,337972.5128205128,82.51282051282051,13.976950939415527,0.00599609,11186,-71.0,-39.69603616115187,0.38461538461538464,1999942,30641.14788556099,86.02304906058447,0.1961138,80.24289368772045,21.435897435897434,0.6153846153846154,0.0024815602,0.0
0.0085353805,339652.92307692306,82.92307692307692,13.100463814501826,0.0085353805,11225,-72.1025641025641,-41.01200854182932,0.2564102564102564,2009820,30751.455537319183,86.89953618549818,0.1954644,80.64362539869792,21.0,0.7435897435897436,0.00474627,0.0
0.007930323,338639.5675675676,82.67567567567568,13.964316012189585,0.007930323,11262,-71.13513513513513,-39.73790329745082,0.2972972972972973,2019800,30862.241740942,86.03568398781042,0.23752719,80.39393283222273,21.27027027027027,0.7027027027027027,0.004724161,0.0
0.0092751235,341606.4,83.4,14.296085445804582,0.0092751235,11302,-71.5,-40.361060232945974,0.475,2029913,30971.608560085297,85.70391455419542,0.23010063,81.08592882372375,20.525,0.525,0.0046014106,0.0
0.005901828,338750.2702702703,82.70270270270271,14.622066189235554,0.005901828,11339,-70.62162162162163,-39.123242180502736,0.2702702702702703,2039997,31075.658557653427,85.37793381076443,0.20884815,80.38018929827166,21.2972972972973,0.7297297297297297,0.0037966354,0.0
0.008306518,337342.358974359,82.35897435897436,14.84191877275851,0.008306518,11378,-70.12820512820512,-38.68400517398841,0.5641025641025641,2049931,31191.17607140541,85.15808122724151,0.23273481,80.09944601360301,21.58974358974359,0.4358974358974359,0.0034537811,0.0
0.008532978,336970.9268292683,82.26829268292683,14.818098972214804,0.008532978,11419,-70.09756097560975,-39.60675126861896,0.6829268292682927,2059686,31312.702118873596,85.1819010277852,0.21632114,80.01224170804156,21.682926829268293,0.3170731707317073,0.0033693528,0.0
0.0074958014,337488.84210526315,82.39473684210526,14.371093030653268,0.0074958014,11457,-70.57894736842105,-39.492124084209344,0.21052631578947367,2069845,31421.2106320858,85.62890696934672,0.21350487,80.13327723920584,21.55263157894737,0.7894736842105263,0.004450104,0.0
0.008099554,340787.2,83.2,14.434632100226228,0.008099554,11497,-71.225,-40.04586841246093,0.475,2079951,31534.63588142395,85.56536789977376,0.21567215,80.88048292557203,20.75,0.525,0.0034807303,0.0
0.008633874,339968.0,83.0,15.064854556673291,0.008633874,11537,-70.525,-39.79624252638554,0.55,2089977,31650.18143081665,84.9351454433267,0.24323589,80.7526877289764,20.875,0.45,0.004378695,0.0
0.008092866,338841.6,82.725,15.13664893981083,0.008092866,11577,-70.225,-39.81478918810128,0.65,2099863,31763.33070898056,84.86335106018919,0.19342922,80.45831438942528,21.2,0.35,0.003967105,0.0
0.0068849777,337596.63157894736,82.42105263157895,14.311687633791223,0.0068849777,11615,-70.63157894736842,-38.29475183004117,0.631578947368421,2109720,31879.208883047104,85.68831236620876,0.22222766,80.11740218274848,21.57894736842105,0.3684210526315789,0.003862969,0.0
0.005999986,336384.0,82.125,15.422806072446374,0.005999986,11655,-69.45,-38.81361209162352,0.6,2119892,31993.49523472786,84.57719392755365,0.21793294,79.8799101957659,21.825,0.4,0.0027052173,0.0
0.00829483,335872.0,82.0,15.22683447530201,0.00829483,11695,-69.525,-38.87641290870041,0.675,2129753,32109.121621370316,84.77316552469799,0.23486932,79.74491140402856,21.975,0.325,0.004077414,0.0
0.00633443,337704.4210526316,82.44736842105263,14.345674083729735,0.00633443,11733,-70.63157894736842,-38.73725368173096,0.47368421052631576,2139791,32220.516758203506,85.65432591627025,0.21426804,80.16299538745892,21.526315789473685,0.5263157894736842,0.0032407187,0.0
0.007403192,337100.8,82.3,14.821475138204738,0.007403192,11773,-70.125,-39.85020653441344,0.5,2149900,32333.458342313766,85.17852486179527,0.2120011,80.00451944466674,21.7,0.5,0.0034347973,0.0
0.010279744,336949.8947368421,82.26315789473684,14.039206656968618,0.010279744,11811,-70.71052631578948,-39.78915764302831,0.34210526315789475,2159773,32442.731682300568,85.9607933430314,0.24539854,79.97055681949462,21.736842105263158,0.6578947368421053,0.004479651,0.0
0.007268786,338022.4,82.525,14.988273931952463,0.007268786,11851,-70.175,-38.55419792127177,0.55,2169837,32561.855867147446,85.01172606804755,0.2510229,80.27225199447727,21.4,0.45,0.0035281903,0.0
0.007154582,337488.84210526315,82.39473684210526,15.897826003613117,0.007154582,11889,-69.3157894736842,-38.57140879983321,0.5263157894736842,2179749,32672.581375598907,84.1021739963869,0.2486796,80.13450685311989,21.55263157894737,0.47368421052631576,0.0030689419,0.0
0.0072123352,335052.8,81.8,15.525539838187845,0.0072123352,11929,-69.125,-38.820054444550344,0.475,2189897,32785.04111814499,84.47446016181213,0.21451025,79.57772498491843,22.15,0.525,0.004407504,0.0
0.0089924345,339068.8780487805,82.78048780487805,14.771909068638237,0.0089924345,11970,-70.5609756097561,-39.31880725000734,0.6829268292682927,2199924,32910.665051698685,85.22809093136178,0.24293977,80.45225699664888,21.21951219512195,0.3170731707317073,0.0035849854,0.0
0.008210318,339868.0975609756,82.97560975609755,14.384427810691323,0.008210318,12011,-71.04878048780488,-40.469995989431766,0.3902439024390244,2209998,33023.06051635742,85.61557218930868,0.22640833,80.70964748265432,20.926829268292682,0.6097560975609756,0.0039667934,0.0
0.0062353453,335207.7837837838,81.83783783783784,15.334736632392861,0.0062353453,12048,-69.29729729729729,-38.44421840400651,0.2972972972972973,2219894,33130.266417741776,84.66526336760712,0.22515227,79.59505398440238,22.135135135135137,0.7027027027027027,0.0032620593,0.0
0.009716798,335207.7837837838,81.83783783783784,15.532142368483843,0.009716798,12085,-69.13513513513513,-38.116750352389246,0.3783783783783784,2229773,33241.226749658585,84.46785763151615,0.24288784,79.57472510697211,22.16216216216216,0.6216216216216216,0.0049161287,0.0
0.007958188,335979.7894736842,82.02631578947368,16.537581190606684,0.007958188,12123,-68.44736842105263,-37.90880877389834,0.3684210526315789,2239895,33348.04513287544,83.46241880939331,0.2531925,79.79191941843104,21.92105263157895,0.631578947368421,0.004802362,0.0
0.007368384,336824.5581395349,82.23255813953489,15.269593965882532,0.007368384,12166,-69.67441860465117,-40.32587080016661,0.46511627906976744,2249909,33467.299392938614,84.73040603411746,0.23164444,79.97800170070299,21.72093023255814,0.5348837209302325,0.0031263256,0.0
