TimestepsSoFar,meankl,MtR,AttC,AttNC,surrgain,entloss,optimgain,Fce,TimeElapsed,entropy,TtR,EpisodesSoFar
479922,0.0043813405,14.437552953779985,0.3389830508474576,0.6610169491525424,0.0041962103,0.0,0.0041962103,0.1200681012965354,2183.1639800071716,0.7698654,24.54237288135593,2807
489786,0.0030933726,15.191288657241843,0.20408163265306123,0.7959183673469388,0.0027616317,0.0,0.0027616317,0.14230636785738826,2229.413474082947,0.7813336,26.653061224489797,2856
499920,0.0040793195,16.370626454740876,0.16666666666666666,0.8333333333333334,0.0035730088,0.0,0.0035730088,0.12076916527491242,2275.015255212784,0.7511663,28.125,2904
509814,0.0064043626,14.174523810539908,0.23529411764705882,0.7647058823529411,0.0050923834,0.0,0.0050923834,0.11450065803481327,2320.178390264511,0.73549616,25.07843137254902,2955
519929,0.0023285535,14.31189149222852,0.1836734693877551,0.8163265306122449,0.0037134339,0.0,0.0037134339,0.10324192064093543,2359.2602396011353,0.7204675,24.979591836734695,3004
529946,0.0029572693,15.829997821518072,0.1111111111111111,0.8888888888888888,0.0034821641,0.0,0.0034821641,0.1349090909090909,2404.8314249515533,0.7304463,27.711111111111112,3049
539993,0.0026797864,14.941332082756215,0.21568627450980393,0.7843137254901961,0.0035062996,0.0,0.0035062996,0.11523362809175959,2452.6299788951874,0.74526983,25.901960784313726,3100
549885,0.0032996295,12.687417012516443,0.3389830508474576,0.6610169491525424,0.004919484,0.0,0.004919484,0.11323382180006672,2497.9593517780304,0.7233512,21.949152542372882,3159
559791,0.003375349,16.816114753824458,0.09302325581395349,0.9069767441860465,0.0040340694,0.0,0.0040340694,0.12040926605920486,2539.091767311096,0.73381764,28.976744186046513,3202
569812,0.0024079708,16.732166611111435,0.15217391304347827,0.8478260869565217,0.003577974,0.0,0.003577974,0.1258123739614423,2587.5548782348633,0.74389595,28.97826086956522,3248
579826,0.0037337695,16.23648287357954,0.13043478260869565,0.8695652173913043,0.00431991,0.0,0.00431991,0.12228985507246376,2637.202672481537,0.72137284,28.82608695652174,3294
589839,0.0036022998,15.600483206409445,0.1836734693877551,0.8163265306122449,0.0038270077,0.0,0.0038270077,0.10718367346938777,2678.4456899166107,0.7006908,26.79591836734694,3343
599950,0.0037518449,15.188842861308103,0.1836734693877551,0.8163265306122449,0.0038214477,0.0,0.0038214477,0.1136544820148983,2721.0098667144775,0.7300957,26.571428571428573,3392
609956,0.0034015754,17.28659561754628,0.09090909090909091,0.9090909090909091,0.0035575295,0.0,0.0035575295,0.12318181818181818,2767.3203525543213,0.7427672,30.795454545454547,3436
619786,0.002928997,14.776637956815676,0.23529411764705882,0.7647058823529411,0.004238082,0.0,0.004238082,0.11344534332769626,2814.902752161026,0.72646403,26.098039215686274,3487
629828,0.0032754266,13.54215798982631,0.2,0.8,0.0035152542,0.0,0.0035152542,0.11743664335664337,2859.2733194828033,0.76056105,23.58,3537
639960,0.0022522027,14.200066312421903,0.23076923076923078,0.7692307692307693,0.003718473,0.0,0.003718473,0.10731135531135533,2903.1858608722687,0.7445596,24.884615384615383,3589
649893,0.007953523,14.974809370598573,0.2549019607843137,0.7450980392156863,0.0035258667,0.0,0.0035258667,0.13227901216555538,2942.953976869583,0.7428285,25.80392156862745,3640
659899,0.0015499434,16.274407115944886,0.13043478260869565,0.8695652173913043,0.0019169807,0.0,0.0019169807,0.11191304347826088,2993.9685533046722,0.74851125,27.97826086956522,3686
669936,0.002535505,15.323073168884278,0.1836734693877551,0.8163265306122449,0.003494537,0.0,0.003494537,0.1189848246991104,3040.460545063019,0.7610188,26.73469387755102,3735
679973,0.0016014088,12.726380718188834,0.2982456140350877,0.7017543859649122,0.0024733574,0.0,0.0024733574,0.0904561403508772,3081.098377227783,0.74948126,22.614035087719298,3792
689980,0.0054605035,15.495374306746887,0.14893617021276595,0.851063829787234,0.003998669,0.0,0.003998669,0.10723404255319151,3126.9283034801483,0.7693481,26.80851063829787,3839
699761,0.004780631,14.103596675669351,0.22,0.78,0.0034526733,0.0,0.0034526733,0.11965333333333333,3173.767497062683,0.80706775,24.62,3889
709834,0.002694412,12.938772116911073,0.2727272727272727,0.7272727272727273,0.003868614,0.0,0.003868614,0.0984281130634072,3223.1508543491364,0.7810959,22.69090909090909,3944
719935,0.003663316,15.350809150931129,0.21568627450980393,0.7843137254901961,0.0027931596,0.0,0.0027931596,0.10809653092006034,3264.761627435684,0.7864681,26.784313725490197,3995
729962,0.0038796158,15.699409142430287,0.21568627450980393,0.7843137254901961,0.004056579,0.0,0.004056579,0.11844008714596953,3310.321019411087,0.7666702,27.470588235294116,4046
739980,0.0031133853,15.1397158231177,0.16666666666666666,0.8333333333333334,0.0037087556,0.0,0.0037087556,0.1068148148148148,3354.026386976242,0.76061845,26.145833333333332,4094
750000,0.0032563312,15.043456559893103,0.16666666666666666,0.8333333333333334,0.0026390785,0.0,0.0026390785,0.10706060606060606,3397.069751024246,0.76369625,26.3125,4142
759785,0.0048807273,14.981825867287538,0.15217391304347827,0.8478260869565217,0.0025393951,0.0,0.0025393951,0.1175072463768116,3444.3019824028015,0.7576376,26.608695652173914,4188
769799,0.0036381858,13.225084020018976,0.23076923076923078,0.7692307692307693,0.0032118892,0.0,0.0032118892,0.112,3486.845794200897,0.7292717,23.21153846153846,4240
779806,0.0023216354,15.598136182046058,0.1111111111111111,0.8888888888888888,0.0023498123,0.0,0.0023498123,0.11004444444444449,3534.9250044822693,0.7604369,27.511111111111113,4285
789816,0.0020578408,14.307912268159116,0.2,0.8,0.0026029637,0.0,0.0026029637,0.09952000000000004,3581.0891268253326,0.78067666,24.88,4335
799859,0.0017208988,13.657156950268174,0.24528301886792453,0.7547169811320755,0.0026175247,0.0,0.0026175247,0.09666486972147349,3625.2139987945557,0.78683674,23.754716981132077,4388
809870,0.0032235992,15.351874863270323,0.21568627450980393,0.7843137254901961,0.0037831294,0.0,0.0037831294,0.10509803921568629,3670.0882585048676,0.7532027,26.274509803921568,4439
819984,0.0036463032,14.542556126948734,0.2,0.8,0.0030642273,0.0,0.0030642273,0.12770201268265782,3713.9497253894806,0.783907,24.7,4489
829786,0.001556277,13.561304425842977,0.20408163265306123,0.7959183673469388,0.0026935425,0.0,0.0026935425,0.09916115411681918,3762.1208827495575,0.7649235,23.857142857142858,4538
839794,0.0031047154,14.923636714143008,0.16666666666666666,0.8333333333333334,0.0030477357,0.0,0.0030477357,0.12583333333333332,3807.7076077461243,0.76846325,26.270833333333332,4586
849817,0.0048088217,14.850366644622323,0.14893617021276595,0.851063829787234,0.0020740624,0.0,0.0020740624,0.10510638297872345,3851.9557371139526,0.7525651,26.27659574468085,4633
859916,0.0013653999,14.174666109958237,0.21568627450980393,0.7843137254901961,0.0025253221,0.0,0.0025253221,0.10308364358401592,3892.8567752838135,0.7682266,24.470588235294116,4684
869952,0.0020490624,13.91145732532223,0.23076923076923078,0.7692307692307693,0.002718886,0.0,0.002718886,0.10166863905325448,3937.144800424576,0.76724255,24.365384615384617,4736
879965,0.0009998038,14.574392053122798,0.14893617021276595,0.851063829787234,0.0022436264,0.0,0.0022436264,0.10382978723404258,3978.754255771637,0.774194,25.95744680851064,4783
889973,0.0017490082,14.52575799865231,0.16666666666666666,0.8333333333333334,0.00203164,0.0,0.00203164,0.10208333333333335,4025.1391208171844,0.77719164,25.520833333333332,4831
899994,0.008412038,13.31440785896567,0.24528301886792453,0.7547169811320755,0.003288755,0.0,0.003288755,0.11304222821203956,4067.7958414554596,0.71826,23.18867924528302,4884
910000,0.000656554,14.323578769657349,0.13043478260869565,0.8695652173913043,0.0012842041,0.0,0.0012842041,0.1019130434782609,4118.015851020813,0.72674507,25.47826086956522,4930
919768,0.0059466995,13.510355455764872,0.23529411764705882,0.7647058823529411,0.003156193,0.0,0.003156193,0.09482352941176472,4164.22855758667,0.7315658,23.705882352941178,4981
929776,0.004305109,15.087266977321548,0.16666666666666666,0.8333333333333334,0.0025161835,0.0,0.0025161835,0.10666666666666669,4204.243389368057,0.78485066,26.666666666666668,5029
939795,0.00360363,16.44683698543432,0.14893617021276595,0.851063829787234,0.0027641822,0.0,0.0027641822,0.11810874704491728,4245.580726623535,0.8097225,28.95744680851064,5076
949813,0.0016563988,14.060255086364931,0.23076923076923078,0.7692307692307693,0.0019823196,0.0,0.0019823196,0.12061538461538464,4296.590743303299,0.8146725,24.423076923076923,5128
959818,0.0015905588,16.12783222170809,0.1111111111111111,0.8888888888888888,0.0010709106,0.0,0.0010709106,0.11591111111111113,4339.8463616371155,0.8355331,28.977777777777778,5173
969861,0.0044792383,13.420393058679958,0.24528301886792453,0.7547169811320755,0.0032906425,0.0,0.0032906425,0.10181012279125488,4387.804229736328,0.79281455,23.132075471698112,5226
979874,0.0058327094,15.509379285288091,0.14893617021276595,0.851063829787234,0.0026369984,0.0,0.0026369984,0.1162836879432624,4430.0190052986145,0.81570256,27.319148936170212,5273
989888,0.0054578623,15.559860131769133,0.16666666666666666,0.8333333333333334,0.0019211572,0.0,0.0019211572,0.10891666666666668,4475.848725557327,0.8139339,27.229166666666668,5321
999908,0.0009848728,15.858352587785673,0.09090909090909091,0.9090909090909091,0.0010586914,0.0,0.0010586914,0.10990909090909096,4517.975592136383,0.83309317,27.477272727272727,5365
1009923,0.002965835,14.272724352300617,0.1836734693877551,0.8163265306122449,0.0016997766,0.0,0.0016997766,0.10639455782312926,4559.544827222824,0.87127,24.918367346938776,5414
1019940,0.0020136528,14.133962860800748,0.1836734693877551,0.8163265306122449,0.0018695332,0.0,0.0018695332,0.09934693877551024,4603.354160070419,0.88989395,24.836734693877553,5463
1029964,0.0019015361,16.031072389936625,0.13043478260869565,0.8695652173913043,0.0021364365,0.0,0.0021364365,0.13356521739130436,4651.860821247101,0.906229,27.97826086956522,5509
1039979,0.0026713056,14.75473148008664,0.24528301886792453,0.7547169811320755,0.0019555935,0.0,0.0019555935,0.10105660377358491,4697.262989282608,0.9308677,25.264150943396228,5562
1049773,0.0027634932,14.73662012478652,0.20408163265306123,0.7959183673469388,0.0021237992,0.0,0.0021237992,0.12468842082287461,4744.601403474808,0.93750167,25.367346938775512,5611
1059805,0.0017325084,13.633530978310478,0.25925925925925924,0.7407407407407407,0.002246411,0.0,0.002246411,0.10701234567901236,4786.626337528229,0.9274558,23.703703703703702,5665
1069856,0.002569917,13.80916775167326,0.24528301886792453,0.7547169811320755,0.0021102116,0.0,0.0021102116,0.10131634403332519,4828.220871686935,0.9449712,24.264150943396228,5718
1079895,0.0020983196,14.717979178783311,0.24528301886792453,0.7547169811320755,0.0019627986,0.0,0.0019627986,0.11091823899371071,4874.273909330368,0.94882625,25.58490566037736,5771
1089912,0.0029180376,15.225572864869905,0.24528301886792453,0.7547169811320755,0.0025369828,0.0,0.0025369828,0.13187421383647796,4921.45995759964,0.9433578,26.71698113207547,5824
1099948,0.004213012,15.354671242749363,0.23076923076923078,0.7692307692307693,0.0020386917,0.0,0.0020386917,0.129,4965.423516511917,0.924196,27.46153846153846,5876
1109995,0.0025233265,15.290522829550467,0.1836734693877551,0.8163265306122449,0.0020991864,0.0,0.0020991864,0.13043618922223266,5011.840643167496,0.9129573,26.53061224489796,5925
1119807,0.00232626,13.620459026254203,0.2641509433962264,0.7358490566037735,0.0023843597,0.0,0.0023843597,0.09782225868197976,5056.072813749313,0.90924716,23.41509433962264,5978
1129817,0.0022474944,16.11108937891617,0.16666666666666666,0.8333333333333334,0.0022878402,0.0,0.0022878402,0.12011111111111113,5098.216619253159,0.8986764,28.3125,6026
1139951,0.0016451107,12.857575911595836,0.3333333333333333,0.6666666666666666,0.0022000717,0.0,0.0022000717,0.1070694362706903,5139.0537939071655,0.9052141,22.716666666666665,6086
1149798,0.0025850518,14.192051240084682,0.25,0.75,0.001965551,0.0,0.001965551,0.12111185432924564,5183.247818946838,0.8933785,24.634615384615383,6138
1159834,0.0011413887,13.889169396302272,0.23076923076923078,0.7692307692307693,0.0012902954,0.0,0.0012902954,0.12311355311355314,5229.841264486313,0.8886508,24.365384615384617,6190
1169873,0.0044467356,12.933116610825929,0.2982456140350877,0.7017543859649122,0.0019935959,0.0,0.0019935959,0.11141854636591478,5272.600615978241,0.8803099,22.87719298245614,6247
1179920,0.0040791035,12.309900617507147,0.3220338983050847,0.6779661016949152,0.0025902404,0.0,0.0025902404,0.08650201775625507,5316.802198171616,0.8529374,21.440677966101696,6306
1189955,0.0029491652,14.546572441517363,0.24528301886792453,0.7547169811320755,0.0023977691,0.0,0.0023977691,0.12239832285115299,5360.812746524811,0.8607236,25.39622641509434,6359
1199966,0.0016919342,17.102205624217188,0.1111111111111111,0.8888888888888888,0.0019874864,0.0,0.0019874864,0.12284444444444449,5402.974802732468,0.87497675,29.622222222222224,6404
1209987,0.0035328865,13.889871882173573,0.24528301886792453,0.7547169811320755,0.001908458,0.0,0.001908458,0.10364779874213836,5447.689190864563,0.87912744,24.358490566037737,6457
1219998,0.004161841,16.06548938010279,0.1836734693877551,0.8163265306122449,0.0023834382,0.0,0.0023834382,0.132,5491.835792541504,0.8494264,27.918367346938776,6506
1229773,0.0019789855,15.176387698886556,0.22,0.78,0.0019463715,0.0,0.0019463715,0.1289193650793651,5539.567351102829,0.84429973,26.02,6556
1239789,0.0038151825,14.16124264782338,0.25925925925925924,0.7407407407407407,0.0030630112,0.0,0.0030630112,0.09792592592592594,5581.229114770889,0.83929485,24.48148148148148,6610
1249827,0.007092581,13.844819170382326,0.25925925925925924,0.7407407407407407,0.002959561,0.0,0.002959561,0.10495430495430494,5622.109925270081,0.7924425,24.14814814814815,6664
1259835,0.0033787766,14.598104543971411,0.16666666666666666,0.8333333333333334,0.0031649636,0.0,0.0031649636,0.10341666666666671,5669.822111606598,0.81707776,25.854166666666668,6712
1269896,0.001998789,14.626622256431114,0.1836734693877551,0.8163265306122449,0.0022036384,0.0,0.0022036384,0.1046946778711485,5713.157358169556,0.7975541,25.775510204081634,6761
1279935,0.003948409,12.732300999980534,0.2982456140350877,0.7017543859649122,0.0029609664,0.0,0.0029609664,0.0897076023391813,5754.649427652359,0.74701095,21.87719298245614,6818
1289939,0.0061711688,16.972305186587466,0.09090909090909091,0.9090909090909091,0.004325563,0.0,0.004325563,0.11854545454545456,5807.276643037796,0.79653186,29.636363636363637,6862
1299975,0.005116593,15.698334361325584,0.2,0.8,0.0038262513,0.0,0.0038262513,0.11232068376068377,5853.528693199158,0.81330115,27.18,6912
1309773,0.0021074475,15.303658998910343,0.23529411764705882,0.7647058823529411,0.0027746665,0.0,0.0027746665,0.11585434173669469,5890.19788146019,0.7915891,26.0,6963
1319780,0.0046502966,17.039649918356098,0.1111111111111111,0.8888888888888888,0.0035543793,0.0,0.0035543793,0.12124444444444447,5936.56681227684,0.8081908,30.31111111111111,7008
1329799,0.0021857093,16.127987919405133,0.14893617021276595,0.851063829787234,0.0025930987,0.0,0.0025930987,0.11512462006079027,5979.074951648712,0.79595906,28.04255319148936,7055
1339909,0.0027017863,15.184890389765002,0.23076923076923078,0.7692307692307693,0.0032551002,0.0,0.0032551002,0.10847358665430955,6020.784508466721,0.81252426,26.615384615384617,7107
1349958,0.0052883974,13.839212648941416,0.2982456140350877,0.7017543859649122,0.00392614,0.0,0.00392614,0.1277220502235982,6061.04061961174,0.781248,24.157894736842106,7164
1359812,0.0026394106,13.849143805728822,0.3157894736842105,0.6842105263157895,0.0027613435,0.0,0.0027613435,0.1095938170356775,6112.555983066559,0.76510423,23.982456140350877,7221
1369819,0.004589124,17.852779120789027,0.1111111111111111,0.8888888888888888,0.0032169647,0.0,0.0032169647,0.12382222222222225,6158.967996835709,0.761993,30.955555555555556,7266
1379873,0.0018329713,13.72306285853344,0.3103448275862069,0.6896551724137931,0.0022869534,0.0,0.0022869534,0.09920139090118807,6200.407610177994,0.75383747,24.0,7324
1389909,0.0023685175,14.576582126060694,0.23076923076923078,0.7692307692307693,0.0032104065,0.0,0.0032104065,0.10261538461538462,6244.384578227997,0.7453007,25.134615384615383,7376
1399954,0.0019670574,15.943071137611257,0.1836734693877551,0.8163265306122449,0.0025741584,0.0,0.0025741584,0.11340781969353397,6284.764546632767,0.7463602,27.571428571428573,7425
1409993,0.0023802724,14.660241800524698,0.24528301886792453,0.7547169811320755,0.0033953818,0.0,0.0033953818,0.10415094339622641,6334.8203048706055,0.7442996,25.528301886792452,7478
1419785,0.0028988016,15.830222758875347,0.1702127659574468,0.8297872340425532,0.0026233138,0.0,0.0026233138,0.13693259931557805,6378.562757492065,0.7466494,28.085106382978722,7525
1429816,0.002381692,14.689547548494712,0.24528301886792453,0.7547169811320755,0.00333064,0.0,0.00333064,0.11183304745568898,6424.304170846939,0.7404722,25.58490566037736,7578
1439841,0.0042088553,17.01756948896198,0.1111111111111111,0.8888888888888888,0.004193752,0.0,0.004193752,0.12404489337822674,6470.386127471924,0.72738004,29.933333333333334,7623
1449859,0.002456154,15.589661798473214,0.2,0.8,0.0034267423,0.0,0.0034267423,0.11229714285714287,6512.887453794479,0.70318824,27.38,7673
1459956,0.0022072934,14.866937057149189,0.21568627450980393,0.7843137254901961,0.0027259495,0.0,0.0027259495,0.12027490592196474,6553.372180223465,0.7078548,26.313725490196077,7724
1469974,0.002416336,15.28207304283139,0.23076923076923078,0.7692307692307693,0.0028882516,0.0,0.0028882516,0.11257142857142856,6594.629834413528,0.70833474,26.807692307692307,7776
1479825,0.0020786198,14.187455969021512,0.2777777777777778,0.7222222222222222,0.003797708,0.0,0.003797708,0.10390371647824226,6643.554955244064,0.6843798,24.925925925925927,7830
1489893,0.0016984058,15.416016450394673,0.23076923076923078,0.7692307692307693,0.002845564,0.0,0.002845564,0.1206229632436529,6695.729918718338,0.67663795,27.192307692307693,7882
1499993,0.0029222714,15.59807830689509,0.2,0.8,0.004933559,0.0,0.004933559,0.12918312302495366,6737.137943983078,0.6948937,27.34,7932
1509767,0.008279889,16.84061594938314,0.1702127659574468,0.8297872340425532,0.0032895904,0.0,0.0032895904,0.15855319148936167,6781.053792476654,0.6783442,29.04255319148936,7979
1519789,0.0025100082,15.655478890514727,0.2,0.8,0.0032089157,0.0,0.0032089157,0.11153846153846153,6822.621817588806,0.65709513,27.52,8029
1529799,0.002805975,15.389495119311135,0.16666666666666666,0.8333333333333334,0.0034017991,0.0,0.0034017991,0.10808333333333335,6863.6952884197235,0.6567054,27.020833333333332,8077
1539805,0.0028288963,16.424667854133986,0.13043478260869565,0.8695652173913043,0.0033608398,0.0,0.0033608398,0.11652173913043479,6911.556336402893,0.6598888,29.130434782608695,8123
1549864,0.0029733675,17.180915977702877,0.14893617021276595,0.851063829787234,0.0038426227,0.0,0.0038426227,0.12159270516717326,6958.149971485138,0.66026944,29.78723404255319,8170
1559875,0.0065982393,16.91779546099759,0.1111111111111111,0.8888888888888888,0.0050812378,0.0,0.0050812378,0.11893333333333334,6999.02153468132,0.61645454,29.733333333333334,8215
1569882,0.004141027,16.01087441391295,0.14893617021276595,0.851063829787234,0.0036265624,0.0,0.0036265624,0.1328510638297872,7044.746607542038,0.62488025,27.914893617021278,8262
1579885,0.0037215324,17.72397424415261,0.024390243902439025,0.975609756097561,0.003071817,0.0,0.003071817,0.12360975609756099,7090.361224651337,0.6151943,30.902439024390244,8303
1589907,0.0032431092,15.871945423354573,0.2,0.8,0.0038378509,0.0,0.0038378509,0.13281846153846152,7132.716689586639,0.6247883,27.86,8353
1599916,0.0038750346,16.255078743151802,0.1836734693877551,0.8163265306122449,0.0034901383,0.0,0.0034901383,0.11436734693877552,7178.507088899612,0.5979394,28.591836734693878,8402
1609938,0.005012511,18.329307922359956,0.09090909090909091,0.9090909090909091,0.0037948536,0.0,0.0037948536,0.13015584415584416,7228.835096120834,0.5839227,31.75,8446
1619942,0.0046456717,17.445618683080447,0.09090909090909091,0.9090909090909091,0.004441394,0.0,0.004441394,0.1230909090909091,7278.9091074466705,0.61418676,30.772727272727273,8490
1629944,0.002206083,18.807365570481515,0.047619047619047616,0.9523809523809523,0.0027930848,0.0,0.0027930848,0.13171428571428578,7320.021061897278,0.6292395,32.92857142857143,8532
1639963,0.00514854,16.641478389661412,0.14893617021276595,0.851063829787234,0.0043599852,0.0,0.0043599852,0.11855319148936172,7362.445382833481,0.59216374,29.638297872340427,8579
1649965,0.0041891458,17.43590669618092,0.047619047619047616,0.9523809523809523,0.0035490722,0.0,0.0035490722,0.12047619047619049,7408.632487535477,0.58843744,30.11904761904762,8621
1659966,0.0023971316,18.75573275845357,0.024390243902439025,0.975609756097561,0.003327353,0.0,0.003327353,0.13317073170731708,7454.824266433716,0.6021631,33.292682926829265,8662
1669977,0.0015702879,15.71524295097681,0.1836734693877551,0.8163265306122449,0.0023191452,0.0,0.0023191452,0.11627210884353745,7497.148888349533,0.59512323,27.387755102040817,8711
1679980,0.0020423746,17.620544376592576,0.06976744186046512,0.9302325581395349,0.0029100983,0.0,0.0029100983,0.12474418604651166,7541.662410497665,0.62313086,31.186046511627907,8754
1689990,0.0061072377,17.28671163631446,0.09090909090909091,0.9090909090909091,0.0050913864,0.0,0.0050913864,0.12045454545454545,7588.19788312912,0.63830334,30.113636363636363,8798
1699752,0.0044992543,17.296300411396608,0.13333333333333333,0.8666666666666667,0.0029975818,0.0,0.0029975818,0.12097777777777778,7630.289527654648,0.66196567,30.244444444444444,8843
1709771,0.0018443888,17.29404675591473,0.14893617021276595,0.851063829787234,0.002998172,0.0,0.002998172,0.12276268412438628,7674.3351509571075,0.65933275,29.914893617021278,8890
1719819,0.005207097,16.51214899507231,0.2,0.8,0.0043410277,0.0,0.0043410277,0.11951120204603581,7717.509346008301,0.63626295,28.54,8940
1729864,0.0023314252,14.44127928979604,0.2727272727272727,0.7272727272727273,0.0035775758,0.0,0.0035775758,0.11194230083641848,7770.163933753967,0.6410236,25.327272727272728,8995
1739949,0.0042417585,14.86336071281631,0.24528301886792453,0.7547169811320755,0.0044490937,0.0,0.0044490937,0.10724718566671954,7815.5461165905,0.6024272,25.81132075471698,9048
1749977,0.0029458785,17.45413831782937,0.13043478260869565,0.8695652173913043,0.0038816924,0.0,0.0038816924,0.12682125603864738,7862.229396343231,0.6113871,30.782608695652176,9094
1759995,0.002165161,16.74069831120267,0.16666666666666666,0.8333333333333334,0.0037843925,0.0,0.0037843925,0.12650925925925924,7904.860153198242,0.59203297,29.354166666666668,9142
1769768,0.0036628896,16.702910641130106,0.15217391304347827,0.8478260869565217,0.004043792,0.0,0.004043792,0.11608695652173914,7946.61861038208,0.5976869,29.02173913043478,9188
1779789,0.002757775,17.63017416412045,0.1111111111111111,0.8888888888888888,0.004004477,0.0,0.004004477,0.12756601307189544,7986.077701330185,0.58754677,30.977777777777778,9233
1789818,0.0029419127,15.505480448590605,0.21568627450980393,0.7843137254901961,0.0038083724,0.0,0.0038083724,0.11483731954320191,8038.635643959045,0.5771784,27.313725490196077,9284
1799877,0.002959577,18.83673249721791,0.1111111111111111,0.8888888888888888,0.0047332332,0.0,0.0047332332,0.14596703016013365,8086.35117483139,0.58047503,32.68888888888889,9329
1809902,0.0034657074,16.686051650843552,0.1836734693877551,0.8163265306122449,0.0049881013,0.0,0.0049881013,0.1228027210884354,8125.665341377258,0.5560635,29.102040816326532,9378
1819916,0.0031067769,17.060235360688633,0.16666666666666666,0.8333333333333334,0.004834861,0.0,0.004834861,0.12366666666666669,8171.577844142914,0.56475574,29.895833333333332,9426
1829972,0.0030551373,17.31166179006235,0.16666666666666666,0.8333333333333334,0.004227173,0.0,0.004227173,0.13108061002178653,8218.753962993622,0.57694507,30.333333333333332,9474
1839980,0.0039380975,17.682897006966197,0.13043478260869565,0.8695652173913043,0.004773422,0.0,0.004773422,0.12469565217391304,8256.10613155365,0.56443316,31.17391304347826,9520
1849793,0.0053286147,18.688119625550872,0.11363636363636363,0.8863636363636364,0.0061208317,0.0,0.0061208317,0.13371698113207545,8299.125061750412,0.5456656,32.5,9564
1859842,0.0041963463,17.700408167386218,0.1111111111111111,0.8888888888888888,0.0049384795,0.0,0.0049384795,0.12849436102769435,8353.321036577225,0.5186186,30.88888888888889,9609
1869847,0.003111175,18.69130789186788,0.06976744186046512,0.9302325581395349,0.0055761575,0.0,0.0055761575,0.1302325581395349,8395.558750152588,0.53467727,32.55813953488372,9652
1879849,0.0025661103,19.967755038057444,0.047619047619047616,0.9523809523809523,0.0043554567,0.0,0.0043554567,0.14219047619047623,8438.519875764847,0.5468161,35.54761904761905,9694
1889852,0.00253484,19.050314648611234,0.06976744186046512,0.9302325581395349,0.004116074,0.0,0.004116074,0.13199999999999998,8480.624536275864,0.5476053,33.0,9737
1899864,0.0031635473,19.588834482360046,0.09090909090909091,0.9090909090909091,0.004388696,0.0,0.004388696,0.139979797979798,8521.911631822586,0.54818946,34.38636363636363,9781
1909867,0.004302333,19.365631522851523,0.06976744186046512,0.9302325581395349,0.004448582,0.0,0.004448582,0.13516279069767445,8571.054669380188,0.55027366,33.7906976744186,9824
1919879,0.003481746,17.556488353748186,0.13043478260869565,0.8695652173913043,0.0045479126,0.0,0.0045479126,0.12469565217391305,8616.919196128845,0.5371397,31.17391304347826,9870
1929966,0.0036720203,15.98318727937742,0.1836734693877551,0.8163265306122449,0.004140386,0.0,0.004140386,0.1257050405798073,8659.251170873642,0.5121857,28.06122448979592,9919
1939799,0.0044946377,16.774163767676555,0.1875,0.8125,0.0052889283,0.0,0.0052889283,0.1227261904761905,8708.227909564972,0.49914557,29.333333333333332,9967
1949813,0.0039504883,16.72524343635006,0.13043478260869565,0.8695652173913043,0.0052120835,0.0,0.0052120835,0.11730434782608698,8750.873603343964,0.47280622,29.32608695652174,10013
1959818,0.0044660764,18.051906621376393,0.1111111111111111,0.8888888888888888,0.0049642297,0.0,0.0049642297,0.12657777777777776,8791.864733934402,0.45898116,31.644444444444446,10058
1969821,0.0047459193,18.025010534545082,0.06976744186046512,0.9302325581395349,0.005539684,0.0,0.005539684,0.12762790697674423,8836.317939043045,0.45811632,31.906976744186046,10101
1979821,0.003785751,20.22981046612417,0.0,1.0,0.005016556,0.0,0.005016556,0.1417,8881.984837532043,0.46143916,35.425,10141
1989827,0.004076199,18.538652567011685,0.09090909090909091,0.9090909090909091,0.005116668,0.0,0.005116668,0.12972727272727272,8927.676489830017,0.44484073,32.43181818181818,10185
1999872,0.0030146905,16.598525233347132,0.1836734693877551,0.8163265306122449,0.004612741,0.0,0.004612741,0.1200242691671263,8974.523610591888,0.44488242,29.183673469387756,10234
2009880,0.0039740843,18.432348770782223,0.09090909090909091,0.9090909090909091,0.005380823,0.0,0.005380823,0.12881818181818183,9019.44200015068,0.42623535,32.20454545454545,10278
2019894,0.005736532,16.152568228749228,0.2,0.8,0.0056747543,0.0,0.0056747543,0.13224000000000005,9062.253091096878,0.394123,28.08,10328
2029897,0.00390631,18.81764316459019,0.06976744186046512,0.9302325581395349,0.005339666,0.0,0.005339666,0.13246511627906976,9107.90982580185,0.4005584,33.116279069767444,10371
2039962,0.0067070955,17.506314788314643,0.14893617021276595,0.851063829787234,0.0046519884,0.0,0.0046519884,0.13450466090524782,9150.676941633224,0.3852084,30.106382978723403,10418
2049981,0.0031867882,18.28654046570104,0.1111111111111111,0.8888888888888888,0.006158734,0.0,0.006158734,0.13232592592592593,9190.560425281525,0.39051822,32.733333333333334,10463
2059991,0.0035476922,18.065073321702304,0.09090909090909091,0.9090909090909091,0.004406614,0.0,0.004406614,0.13285714285714284,9236.495724439621,0.3783994,31.636363636363637,10507
2069992,0.0033424296,19.130038117548548,0.024390243902439025,0.975609756097561,0.0049019903,0.0,0.0049019903,0.13190243902439025,9286.591436862946,0.38731387,32.97560975609756,10548
2079758,0.004642106,16.974432661607505,0.13333333333333333,0.8666666666666667,0.0059207208,0.0,0.0059207208,0.1399111111111111,9329.461802959442,0.36973155,29.444444444444443,10593
