Tbt,Ptt,entropy,MpbtN,Tmt,TimeElapsed,AttNC,EpisodesSoFar,surrgain,TimestepsSoFar,AttC,entloss,MtR,Tmc,MpbtA,TtR,optimgain,meankl
235357.46031746033,56.0363273501766,0.25987414,25.379114418442423,57.46031746031746,38952.34491753578,5.396825396825397,15837,0.001744043,2239899,4.603174603174603,0.0,-10.032194850731006,47.666666666666664,74.62088558155757,-146.66666666666666,0.001744043,0.009418178
224535.27272727274,53.44741282972276,0.2047068,23.179002641130488,54.81818181818182,39120.725078582764,7.318181818181818,15903,0.0016114996,2250000,2.6818181818181817,0.0,-9.028883180561296,50.5,76.82099735886955,-127.12121212121212,0.0016114996,0.008380147
222507.3230769231,53.00580344880051,0.1822224,24.26716285755843,54.323076923076925,39291.164595365524,8.092307692307692,15968,0.0013363102,2259904,1.9076923076923078,0.0,-9.610094479043052,50.93846153846154,75.73283714244158,-132.15384615384616,0.0013363102,0.008006106
224845.57575757575,53.5046851758196,0.1861193,25.044906162462098,54.89393939393939,39465.512691259384,8.878787878787879,16034,0.0017526264,2269896,1.121212121212121,0.0,-10.111998375440347,50.45454545454545,74.95509383753787,-136.96969696969697,0.0017526264,0.0093399715
229376.0,54.59580790640841,0.17489515,24.224729816262247,56.0,39631.8771071434,7.358208955223881,16101,0.0011009808,2279936,2.6417910447761193,0.0,-9.793474907366905,49.25373134328358,75.77527018373777,-134.92537313432837,0.0011009808,0.008654742
222052.84848484848,52.86725841052615,0.19847883,25.008286692681324,54.21212121212121,39801.83594632149,7.636363636363637,16167,0.0019873574,2289934,2.3636363636363638,0.0,-9.90068425444494,51.121212121212125,74.9917133073187,-135.15151515151516,0.0019873574,0.00971158
231488.0,55.13723169486999,0.21348529,24.854871820717616,56.515625,39966.94465184212,5.765625,16231,0.0013836359,2299960,4.234375,0.0,-9.827995470961064,48.625,75.14512817928238,-140.78125,0.0013836359,0.009794824
235487.49206349207,56.104412916348,0.18124059,26.670671188061586,57.492063492063494,40127.375796079636,3.7142857142857144,16294,0.00080715027,2309965,6.285714285714286,0.0,-10.445466026550118,47.55555555555556,73.32932881193842,-154.44444444444446,0.00080715027,0.008543739
230784.0,54.97413015594101,0.1709314,24.938829014259067,56.34375,40295.993502140045,5.484375,16358,0.0017445703,2319916,4.515625,0.0,-9.999938462126915,48.796875,75.06117098574093,-140.46875,0.0017445703,0.009539802
224712.86153846153,53.52244258766803,0.20254305,24.143259297976858,54.86153846153846,40464.25810575485,7.553846153846154,16423,0.0016438074,2329860,2.4461538461538463,0.0,-9.704239031376018,50.38461538461539,75.85674070202312,-132.46153846153845,0.0016438074,0.009796379
233850.0923076923,55.69878827478472,0.16742168,25.14914665830718,57.09230769230769,40629.06246948242,4.984615384615385,16488,0.001427764,2339847,5.015384615384615,0.0,-10.204332642066648,48.01538461538462,74.85085334169285,-143.3846153846154,0.001427764,0.008615581
231299.87878787878,55.066824458882216,0.18175371,24.642782530367025,56.46969696969697,40796.27272605896,6.46969696969697,16554,0.0012538024,2349994,3.5303030303030303,0.0,-9.945586461501092,48.72727272727273,75.35721746963297,-138.33333333333334,0.0012538024,0.009113395
234642.2857142857,55.878833054070334,0.18620406,26.80264826238903,57.285714285714285,40961.059478998184,5.746031746031746,16617,0.0016371533,2359998,4.253968253968254,0.0,-10.66511371643226,47.82539682539682,73.19735173761097,-153.8095238095238,0.0016371533,0.008981301
232841.84615384616,55.451211175773366,0.1890776,25.773649588240204,56.84615384615385,41132.26373839378,7.661538461538462,16682,0.0017510831,2370000,2.3384615384615386,0.0,-10.494581235080103,48.292307692307695,74.2263504117598,-146.6153846153846,0.0017510831,0.009939772
232768.0,55.44068842095526,0.18086673,25.849078114284602,56.828125,41297.310853242874,6.734375,16746,0.0018274438,2379891,3.265625,0.0,-10.631636673919283,48.296875,74.15092188571543,-146.875,0.0018274438,0.01106025
229056.0,54.55238971694764,0.1767287,25.24733664188037,55.921875,41473.93853902817,7.46875,16810,0.0012238959,2389838,2.53125,0.0,-10.233896871698994,49.265625,74.75266335811965,-141.71875,0.0012238959,0.0074338824
231672.24242424243,55.18354085293804,0.2113166,25.148952797573404,56.56060606060606,41638.369903087616,7.4393939393939394,16876,0.0025625364,2399990,2.5606060606060606,0.0,-10.264977003854096,48.57575757575758,74.85104720242659,-141.8181818181818,0.0025625364,0.01048017
245357.11475409835,58.37770205943476,0.20295867,30.742264623258365,59.90163934426229,41792.89049768448,3.3934426229508197,16937,0.0015921484,2409949,6.60655737704918,0.0,-12.27281639140241,45.14754098360656,69.25773537674162,-184.59016393442624,0.0015921484,0.0098385075
227200.0,54.12496361925094,0.19805096,26.21380404317979,55.46875,41958.93713974953,6.796875,17001,0.0014160972,2419879,3.203125,0.0,-10.500143432131292,49.71875,73.78619595682022,-145.46875,0.0014160972,0.009361004
229189.81818181818,54.59468496224705,0.19628875,25.968608433290555,55.95454545454545,42128.30045366287,7.424242424242424,17067,0.0010426294,2429956,2.5757575757575757,0.0,-10.48676995977494,49.21212121212121,74.03139156670947,-144.84848484848484,0.0010426294,0.009023272
235487.49206349207,56.0582674620892,0.18109578,26.926562684611458,57.492063492063494,42295.506284952164,5.682539682539683,17130,0.0019285837,2439942,4.317460317460317,0.0,-10.77915608442528,47.65079365079365,73.0734373153885,-155.0793650793651,0.0019285837,0.008726335
224832.0,53.53396964438504,0.18761854,24.801790634047094,54.890625,42464.48095154762,7.65625,17194,0.0014158576,2449879,2.34375,0.0,-9.729285934765974,50.390625,75.19820936595288,-135.46875,0.0014158576,0.009382231
231051.63636363635,55.0466704028752,0.23422535,26.85291740309183,56.40909090909091,42632.985667943954,6.46969696969697,17260,0.0019514661,2459994,3.5303030303030303,0.0,-10.818400036425372,48.71212121212121,73.14708259690819,-151.66666666666666,0.0019514661,0.008370397
233405.93548387097,55.57652638235077,0.22729538,25.612047303410606,56.983870967741936,42794.32151937485,5.467741935483871,17322,0.002058601,2469836,4.532258064516129,0.0,-10.232093468973611,48.16129032258065,74.3879526965894,-146.4516129032258,0.002058601,0.008877729
227072.0,54.10319098369904,0.20756862,25.661121721138823,55.4375,42966.658440589905,8.1875,17386,0.0015409009,2479847,1.8125,0.0,-10.194802021379369,49.734375,74.33887827886117,-142.03125,0.0015409009,0.009950614
238016.0,56.68143850831324,0.24892992,27.897439946428978,58.109375,43131.66930055618,6.078125,17450,0.00212377,2489864,3.921875,0.0,-11.361355904640384,46.953125,72.10256005357103,-162.5,0.00212377,0.009918883
229559.40298507462,54.67340199433767,0.21690488,25.20053808765965,56.04477611940298,43296.865946769714,6.656716417910448,17517,0.0013863355,2499974,3.343283582089552,0.0,-10.216974140594045,49.134328358208954,74.79946191234032,-140.7462686567164,0.0013863355,0.008753493
228864.0,54.50864367180261,0.2137254,23.91906910201409,55.875,43464.900289297104,5.953125,17581,0.0019231879,2509890,4.046875,0.0,-9.427989334659102,49.3125,76.08093089798591,-133.28125,0.0019231879,0.009387476
244189.86666666667,58.107285224437824,0.24184029,30.079847541731336,59.61666666666667,43620.895064115524,4.583333333333333,17641,0.00074824155,2519934,5.416666666666667,0.0,-11.931008377714967,45.43333333333333,69.92015245826866,-181.16666666666666,0.00074824155,0.0087856185
251175.05084745763,59.72197662635238,0.23490871,32.26997634711072,61.32203389830509,43778.19394779205,5.135593220338983,17700,0.0018041449,2529996,4.864406779661017,0.0,-12.929021992147474,43.71186440677966,67.73002365288929,-199.83050847457628,0.0018041449,0.009091485
236352.0,56.27432467694021,0.1978392,26.765957828048492,57.703125,43941.667809963226,7.234375,17764,0.0016555832,2539947,2.765625,0.0,-10.694910363027013,47.40625,73.2340421719515,-154.53125,0.0016555832,0.009139901
231203.44615384616,55.06545479301144,0.20580293,24.666865070311477,56.44615384615385,44117.17024922371,8.538461538461538,17829,0.001476059,2549973,1.4615384615384615,0.0,-10.027500986727512,48.707692307692305,75.33313492968851,-139.3846153846154,0.001476059,0.00930841
234496.0,55.86874965809305,0.19462985,25.10623124016805,57.25,44284.836072444916,7.40625,17893,0.0015312531,2559870,2.59375,0.0,-10.143475849801128,47.8125,74.89376875983194,-144.21875,0.0015312531,0.008825957
229251.87878787878,54.595034305347674,0.18948047,26.966971408005204,55.96969696969697,44459.06243109703,8.924242424242424,17959,0.0019453351,2569962,1.0757575757575757,0.0,-10.896375151865659,49.22727272727273,73.0330285919948,-150.9090909090909,0.0019453351,0.010697609
232236.6984126984,55.28643230343681,0.22260429,27.061108747306076,56.698412698412696,44627.79043126106,6.714285714285714,18022,0.0015025226,2579948,3.2857142857142856,0.0,-10.808323370601439,48.492063492063494,72.9388912526939,-153.8095238095238,0.0015025226,0.009406993
232512.0,55.35083232268708,0.22427554,24.329767199142346,56.765625,44789.4307410717,7.046875,18086,0.001763808,2589930,2.953125,0.0,-9.691756648681027,48.421875,75.67023280085766,-138.75,0.001763808,0.010888682
232274.70769230768,55.28380538363924,0.21121183,24.18707144247385,56.707692307692305,44952.88361573219,6.538461538461538,18151,0.001448017,2599997,3.4615384615384617,0.0,-9.664804011262103,48.50769230769231,75.81292855752613,-136.46153846153845,0.001448017,0.009680078
228224.0,54.35437133050738,0.19007657,25.264165435939116,55.71875,45113.75585818291,6.171875,18215,0.001182597,2609847,3.828125,0.0,-10.106032361028836,49.484375,74.73583456406092,-140.78125,0.001182597,0.009052733
233345.96923076923,55.57579647013483,0.19602147,25.000230985763096,56.96923076923077,45281.15768003464,7.015384615384615,18280,0.0018103274,2619871,2.9846153846153847,0.0,-10.18475363508779,48.15384615384615,74.99976901423688,-142.0,0.0018103274,0.009665417
234816.0,55.943572576669645,0.19943132,26.52680925842806,57.328125,45439.822971105576,6.28125,18344,0.0010053815,2629920,3.71875,0.0,-10.611089730822028,47.734375,73.47319074157191,-151.40625,0.0010053815,0.009276599
246431.47540983607,58.64262228301479,0.2225685,31.193823076143676,60.16393442622951,45594.49547815323,5.131147540983607,18405,0.001664419,2639948,4.868852459016393,0.0,-12.691598479405604,44.85245901639344,68.80617692385633,-187.37704918032787,0.001664419,0.0099289585
232354.9090909091,55.34735077485519,0.21087472,25.183988842856078,56.72727272727273,45758.934730529785,7.53030303030303,18471,0.0019865234,2649973,2.4696969696969697,0.0,-10.328142910102727,48.39393939393939,74.81601115714393,-142.87878787878788,0.0019865234,0.010344119
233664.0,55.64087376664391,0.20105004,26.741207396925354,57.046875,45922.87382054329,6.0625,18535,0.0015328702,2659924,3.9375,0.0,-10.960677479624172,48.09375,73.25879260307465,-152.34375,0.0015328702,0.008940719
231833.6,55.23392594733069,0.2110809,25.25365427206961,56.6,46094.11140418053,7.430769230769231,18600,0.0018359832,2669937,2.5692307692307694,0.0,-10.311771354807401,48.50769230769231,74.74634572793038,-142.92307692307693,0.0018359832,0.009989864
231976.6349206349,55.23340640647518,0.2334234,25.907183830923927,56.63492063492063,46251.25574994087,5.031746031746032,18663,0.0009351471,2679960,4.968253968253968,0.0,-10.137026288517541,48.53968253968254,74.0928161690761,-146.82539682539684,0.0009351471,0.008199081
227548.55384615384,54.191456936999984,0.21809596,24.523818276543032,55.55384615384615,46419.78639602661,6.7384615384615385,18728,0.0013848605,2689929,3.2615384615384615,0.0,-9.729690620424982,49.66153846153846,75.47618172345696,-135.69230769230768,0.0013848605,0.008390644
230208.0,54.796515478777756,0.23365735,26.21852512821288,56.203125,46585.144280433655,5.96875,18792,0.0009047022,2699946,4.03125,0.0,-10.340093366121272,49.03125,73.78147487178711,-146.875,0.0009047022,0.008786405
230592.0,54.923777482157895,0.21619207,26.287469588959397,56.296875,46751.81421971321,5.671875,18856,0.0014846729,2709987,4.328125,0.0,-10.390842274847468,48.859375,73.71253041104058,-147.96875,0.0014846729,0.009586755
231781.5873015873,55.23477768024764,0.23401628,25.975932532353067,56.58730158730159,46920.99623441696,6.507936507936508,18919,0.001373009,2719861,3.492063492063492,0.0,-10.390609705485453,48.492063492063494,74.02406746764693,-147.61904761904762,0.001373009,0.009312294
235200.0,56.02459706527924,0.20987526,25.77232766368503,57.421875,47077.81335258484,5.515625,18983,0.0011139121,2729869,4.484375,0.0,-10.43794949803241,47.65625,74.22767233631498,-148.28125,0.0011139121,0.008631527
234057.14285714287,55.73623431994457,0.21903111,25.20388491878362,57.142857142857146,47248.96050167084,7.142857142857143,19046,0.0016421436,2739847,2.857142857142857,0.0,-10.198401149548092,47.98412698412698,74.79611508121634,-143.8095238095238,0.0016421436,0.01054922
235840.0,56.15697287195535,0.2133307,27.430349202016043,57.578125,47410.9551858902,6.546875,19110,0.0013004397,2749991,3.453125,0.0,-10.984073925701582,47.53125,72.56965079798397,-158.4375,0.0013004397,0.009201989
236137.6507936508,56.23044795952462,0.19707018,26.19823436711183,57.65079365079365,47571.729820013046,6.714285714285714,19173,0.0008296365,2759993,3.2857142857142856,0.0,-10.413110083194594,47.44444444444444,73.80176563288818,-150.47619047619048,0.0008296365,0.008203822
232896.0,55.4475396100749,0.1592507,25.166445165101038,56.859375,47738.31343078613,8.34375,19237,0.0011577002,2769947,1.65625,0.0,-10.355531228189383,48.3125,74.83355483489898,-143.125,0.0011577002,0.008159787
240818.79365079364,57.32748382403525,0.16900256,26.67590115743202,58.79365079365079,47911.05737233162,8.920634920634921,19300,0.0016350122,2779892,1.0793650793650793,0.0,-11.28027439669023,46.26984126984127,73.32409884256796,-156.82539682539684,0.0016350122,0.009350846
228934.8923076923,54.512472434791974,0.18068032,25.09627656590427,55.89230769230769,48081.75967311859,9.276923076923078,19365,0.0014968426,2789992,0.7230769230769231,0.0,-9.99092628130152,49.323076923076925,74.90372343409574,-139.84615384615384,0.0014968426,0.009816079
233920.0,55.72115438704981,0.18325143,26.250979606255555,57.109375,48246.142141819,7.421875,19429,0.0014207434,2799980,2.578125,0.0,-10.716060844653313,47.984375,73.74902039374446,-149.53125,0.0014207434,0.009167403
245350.4,58.38381510964228,0.16296253,29.67308608743352,59.9,48402.93816947937,5.55,19489,0.0014838611,2809922,4.45,0.0,-12.016256711626959,45.13333333333333,70.32691391256647,-177.83333333333334,0.0014838611,0.008792627
239648.50793650793,57.04961894600264,0.15926412,28.60902575624768,58.507936507936506,48566.17178750038,6.968253968253968,19552,0.0014744168,2819858,3.0317460317460316,0.0,-11.678159279988673,46.57142857142857,71.39097424375234,-167.93650793650792,0.0014744168,0.008773114
229754.0923076923,54.71607005114572,0.19196238,25.712434400261515,56.09230769230769,48738.2800681591,8.692307692307692,19617,0.0024004113,2829939,1.3076923076923077,0.0,-10.333225323183397,49.09230769230769,74.28756559973847,-144.0,0.0024004113,0.010518408
229831.11111111112,54.73901273573686,0.17486735,24.097798235481388,56.111111111111114,48898.40434074402,6.095238095238095,19680,0.002517855,2839870,3.9047619047619047,0.0,-9.46578263548771,49.06349206349206,75.90220176451864,-135.0793650793651,0.002517855,0.010479436
232768.0,55.43234762831841,0.18517357,25.170169430058614,56.828125,49058.47704911232,6.359375,19744,0.001478956,2849863,3.640625,0.0,-10.017029230847092,48.3125,74.82983056994138,-143.28125,0.001478956,0.008351446
231360.0,55.10036821090324,0.20016359,23.420875187753733,56.484375,49219.081605672836,5.5625,19808,0.00090459397,2859985,4.4375,0.0,-9.44484506022205,48.671875,76.57912481224629,-132.5,0.00090459397,0.00960423
238910.95081967214,56.854422800194484,0.17753033,27.35151193082402,58.32786885245902,49369.82014155388,4.016393442622951,19869,0.0013567673,2869895,5.983606557377049,0.0,-10.951067709261656,46.80327868852459,72.64848806917598,-160.1639344262295,0.0013567673,0.00854403
241862.1935483871,57.55766605467813,0.15746339,28.929966665021553,59.04838709677419,49521.74827551842,3.3548387096774195,19931,0.0016696636,2879893,6.645161290322581,0.0,-11.479216554957377,46.03225806451613,71.07003333497843,-170.80645161290323,0.0016696636,0.008460725
228934.8923076923,54.497798813344964,0.18500008,25.26642082263278,55.89230769230769,49685.22791337967,6.723076923076923,19996,0.0012751318,2889911,3.276923076923077,0.0,-10.189224678173776,49.353846153846156,74.7335791773672,-140.92307692307693,0.0012751318,0.009677058
230272.0,54.80208805378895,0.20195332,24.747550765900797,56.21875,49845.7855155468,7.359375,20060,0.0017474564,2899928,2.640625,0.0,-9.843460878195835,49.03125,75.25244923409922,-138.75,0.0017474564,0.010355608
242919.2258064516,57.83336540238321,0.1719027,30.031091606995957,59.306451612903224,49995.38589262962,4.435483870967742,20122,0.0017513495,2909997,5.564516129032258,0.0,-11.949544042478417,45.70967741935484,69.96890839300404,-178.06451612903226,0.0017513495,0.009010463
234944.0,55.94349919782529,0.170313,25.432027881421334,57.359375,50153.67609500885,6.15625,20186,0.0010711771,2919941,3.84375,0.0,-10.2646197908844,47.765625,74.56797211857865,-145.78125,0.0010711771,0.008538837
226792.36923076923,54.0109404725701,0.19528551,25.894702151000388,55.36923076923077,50316.134093523026,6.953846153846154,20251,0.0019311047,2929900,3.046153846153846,0.0,-10.389342714445812,49.86153846153846,74.10529784899958,-143.07692307692307,0.0019311047,0.010314074
240012.38709677418,57.137827232612636,0.17360313,30.954033969734617,58.596774193548384,50469.30444049835,3.532258064516129,20313,0.0012029388,2939940,6.467741935483871,0.0,-12.108035417168434,46.46774193548387,69.04596603026539,-182.09677419354838,0.0012029388,0.009881646
229824.0,54.71609287080647,0.16856113,25.854098729284694,56.109375,50633.30853152275,6.375,20377,0.0011198932,2949859,3.625,0.0,-10.385198558586186,49.109375,74.14590127071531,-144.84375,0.0011198932,0.009133594
228072.72727272726,54.32278956100807,0.18976969,26.187800577548025,55.68181818181818,50795.6656358242,7.893939393939394,20443,0.0010647589,2959981,2.106060606060606,0.0,-10.559477176804162,49.515151515151516,73.81219942245195,-146.06060606060606,0.0010647589,0.007360647
231104.0,55.01183457758149,0.14827031,25.69832884433701,56.421875,50954.097628355026,5.90625,20507,0.00082862185,2969914,4.09375,0.0,-10.34257284485897,48.796875,74.30167115566299,-145.0,0.00082862185,0.008438086
228745.84615384616,54.49075962227743,0.1881094,27.130784761893228,55.84615384615385,51115.26426458359,8.523076923076923,20572,0.0027109522,2979863,1.476923076923077,0.0,-11.23805322559595,49.323076923076925,72.86921523810675,-151.07692307692307,0.0027109522,0.010840042
231586.53968253967,55.158650451610086,0.14713445,24.85351758063906,56.53968253968254,51268.85502028465,4.984126984126984,20635,0.0010968567,2989839,5.015873015873016,0.0,-9.889504029281985,48.6031746031746,75.14648241936094,-140.47619047619048,0.0010968567,0.008521914
227762.42424242425,54.21906464745622,0.18406513,27.063963291277915,55.60606060606061,51429.16103935242,6.409090909090909,20701,0.0016214325,2999984,3.590909090909091,0.0,-10.75875501911278,49.65151515151515,72.93603670872209,-150.0,0.0016214325,0.008106547
235982.4516129032,56.1948993988483,0.15962566,26.846589432704043,57.61290322580645,51581.29081940651,4.435483870967742,20763,0.0012246933,3009925,5.564516129032258,0.0,-10.603026981363792,47.483870967741936,73.15341056729594,-155.32258064516128,0.0012246933,0.009270866
233792.0,55.67754925798777,0.17866814,27.025698231371376,57.078125,51732.24444794655,4.953125,20827,0.0018957931,3019920,5.046875,0.0,-10.885059145144487,48.046875,72.97430176862864,-154.375,0.0018957931,0.009722288
234264.7741935484,55.81447338535738,0.16262443,28.47766007503124,57.193548387096776,51880.68292951584,3.1129032258064515,20889,0.0011837513,3029919,6.887096774193548,0.0,-10.933780577684114,47.87096774193548,71.52233992496876,-162.90322580645162,0.0011837513,0.010310549
235877.5873015873,56.19642432876248,0.14625986,27.67817060787158,57.58730158730159,52029.43771934509,3.0634920634920637,20952,0.0015486287,3039926,6.936507936507937,0.0,-10.830585880400236,47.46031746031746,72.32182939212841,-159.04761904761904,0.0015486287,0.008433077
242060.38709677418,57.62667274036902,0.1600245,26.35795472375725,59.096774193548384,52178.45635223389,3.661290322580645,21014,0.0016707806,3049961,6.338709677419355,0.0,-10.65870596501284,45.935483870967744,73.64204527624273,-155.6451612903226,0.0016707806,0.002677181
233276.95238095237,55.557462869999,0.14132151,25.97061006649091,56.95238095238095,52329.35287284851,4.285714285714286,21077,0.0016432755,3059920,5.714285714285714,0.0,-10.297104762566244,48.17460317460318,74.02938993350911,-147.77777777777777,0.0016432755,0.008063028
226024.72727272726,53.826957371692224,0.19498418,24.749505073920854,55.18181818181818,52490.78456616402,6.5606060606060606,21143,0.0019289575,3069983,3.4393939393939394,0.0,-9.991269193467712,50.06060606060606,75.25049492607917,-136.5151515151515,0.0019289575,0.01006978
231716.57142857142,55.18919934345979,0.17365734,27.100165489479355,56.57142857142857,52639.811596393585,3.888888888888889,21206,0.0023055684,3079996,6.111111111111111,0.0,-10.529072394783725,48.57142857142857,72.89983451052065,-153.65079365079364,0.0023055684,0.010524047
235173.4153846154,55.974489056908546,0.16217305,24.664192984805865,57.41538461538462,52793.24367928505,5.3538461538461535,21271,0.0007134645,3089991,4.6461538461538465,0.0,-10.013810244778286,47.753846153846155,75.33580701519413,-141.69230769230768,0.0007134645,0.00827958
235110.4,55.98066754180154,0.16501924,24.112917611603926,57.4,52947.65563607216,7.2153846153846155,21336,0.001686465,3099994,2.7846153846153845,0.0,-10.008888787083007,47.723076923076924,75.88708238839605,-138.30769230769232,0.001686465,0.009727524
230720.0,54.96113637408863,0.18505627,26.0781389289577,56.328125,53107.14944601059,7.328125,21400,0.0020349731,3109879,2.671875,0.0,-10.51766077511145,48.8125,73.92186107104229,-146.71875,0.0020349731,0.009103073
234577.26984126985,55.872880107803,0.19615199,25.297932820862098,57.26984126984127,53262.63871026039,5.571428571428571,21463,0.0016842737,3119907,4.428571428571429,0.0,-10.290254936852026,47.82539682539682,74.7020671791379,-144.6031746031746,0.0016842737,0.009960606
235162.4126984127,55.99914944099427,0.19332445,25.339046194490674,57.41269841269841,53413.15223431587,4.777777777777778,21526,0.0010257608,3129907,5.222222222222222,0.0,-10.140499364938757,47.698412698412696,74.66095380550935,-145.23809523809524,0.0010257608,0.0082556605
245357.11475409835,58.38648291761067,0.19889668,29.562657623778676,59.90163934426229,53558.75265312195,4.0,21587,0.002156749,3139842,6.0,0.0,-11.817623887725512,45.131147540983605,70.43734237622131,-177.37704918032787,0.002156749,0.009328039
237568.0,56.54020687981382,0.17507786,25.025246129883445,58.0,53709.918583631516,5.359375,21651,0.0010318442,3149932,4.640625,0.0,-10.182398894469925,47.140625,74.97475387011656,-145.625,0.0010318442,0.008871076
233282.95384615383,55.56103551526073,0.16351996,26.02892598016301,56.95384615384615,53869.710374593735,6.476923076923077,21716,0.0014401416,3159932,3.523076923076923,0.0,-10.607906945279154,48.16923076923077,73.97107401983699,-148.15384615384616,0.0014401416,0.008326533
233030.8923076923,55.48750144959057,0.1987817,24.791621037054565,56.89230769230769,54025.19540500641,6.415384615384616,21781,0.0012447687,3169899,3.5846153846153848,0.0,-10.161803048436894,48.261538461538464,75.20837896294546,-140.76923076923077,0.0012447687,0.01021266
239880.25806451612,57.085876708911634,0.1587843,25.02959585058481,58.564516129032256,54174.39361000061,3.596774193548387,21843,0.0013465015,3179883,6.403225806451613,0.0,-10.045160926380417,46.54838709677419,74.97040414941517,-146.7741935483871,0.0013465015,0.008788261
230951.38461538462,54.99246341699883,0.17619172,26.76184103319149,56.38461538461539,54330.633437633514,5.615384615384615,21908,0.001915591,3189848,4.384615384615385,0.0,-10.898356417548849,48.8,73.2381589668085,-150.46153846153845,0.001915591,0.010415823
232832.0,55.433353473810584,0.18991531,24.800539845383977,56.84375,54486.18242073059,5.4375,21972,0.0011996613,3199885,4.5625,0.0,-10.072134922451111,48.328125,75.199460154616,-141.09375,0.0011996613,0.008683527
238030.4516129032,56.68989814117519,0.17529957,28.72021226550451,58.11290322580645,54635.94693374634,3.370967741935484,22034,0.0016580786,3209994,6.629032258064516,0.0,-11.399045501660304,46.935483870967744,71.27978773449549,-167.41935483870967,0.0016580786,0.00863458
233211.9365079365,55.542301936819975,0.18461053,25.27309405277152,56.93650793650794,54792.27386426926,4.650793650793651,22097,0.0022197294,3219890,5.349206349206349,0.0,-10.213799882145958,48.19047619047619,74.72690594722849,-143.4920634920635,0.0022197294,0.00971234
251869.28813559323,59.90964313470194,0.15205535,33.16633832562555,61.49152542372882,54941.440717458725,1.6440677966101696,22156,0.001406727,3229873,8.35593220338983,0.0,-12.935044333738364,43.49152542372882,66.83366167437441,-205.42372881355934,0.001406727,0.008671672
236928.0,56.4225790864429,0.15501021,26.253251508604038,57.84375,55098.29777240753,4.46875,22220,0.0014468536,3239983,5.53125,0.0,-10.639125549917518,47.234375,73.74674849139593,-152.03125,0.0014468536,0.0070266356
236527.74603174604,56.322457193276726,0.16503617,26.257009529703954,57.74603174603175,55257.54652762413,6.349206349206349,22283,0.0010003522,3249956,3.6507936507936507,0.0,-10.794446954952768,47.34920634920635,73.74299047029604,-151.9047619047619,0.0010003522,0.010088763
234752.0,55.905118995727456,0.17544714,26.275871873291926,57.3125,55420.78542947769,7.921875,22347,0.0011978259,3259957,2.078125,0.0,-10.959646470615283,47.796875,73.7241281267081,-150.625,0.0011978259,0.00812716
231872.0,55.23451279774628,0.19981275,27.359639820341556,56.609375,55582.68488287926,7.015625,22411,0.0014892749,3269912,2.984375,0.0,-11.153894398746534,48.515625,72.64036017965846,-154.53125,0.0014892749,0.009807816
234092.60606060605,55.763869468856406,0.18862465,24.268154805946022,57.15151515151515,55742.11277008057,5.909090909090909,22477,0.0010833868,3279992,4.090909090909091,0.0,-10.013986052372218,47.93939393939394,75.731845194054,-138.63636363636363,0.0010833868,0.008495591
232211.6923076923,55.31395160832489,0.20281091,26.317461163321624,56.69230769230769,55896.82779932022,4.938461538461539,22542,0.0018473904,3289890,5.061538461538461,0.0,-10.752005071137232,48.43076923076923,73.68253883667836,-148.46153846153845,0.0018473904,0.010190009
247371.54098360657,58.8677699438546,0.1288286,32.083574573716334,60.39344262295082,56042.945492744446,2.081967213114754,22603,0.0009827001,3299924,7.918032786885246,0.0,-12.55835130478374,44.60655737704918,67.91642542628365,-195.08196721311475,0.0009827001,0.007526883
231521.52380952382,55.11321827546452,0.16133259,23.793027661308013,56.523809523809526,56196.62410521507,4.634920634920635,22666,0.0013447922,3309879,5.365079365079365,0.0,-9.525283210334283,48.682539682539684,76.20697233869201,-134.44444444444446,0.0013447922,0.008474243
232526.76923076922,55.37161024122215,0.19147812,24.827709400828642,56.76923076923077,56359.71546339989,6.461538461538462,22731,0.0018542337,3319934,3.5384615384615383,0.0,-10.204083036044002,48.38461538461539,75.17229059917136,-141.07692307692307,0.0018542337,0.010314584
239258.4126984127,56.97532947683759,0.15065263,27.560336470616505,58.41269841269841,56510.238647699356,4.523809523809524,22794,0.0014966559,3329965,5.476190476190476,0.0,-10.939456297291846,46.63492063492063,72.4396635293835,-160.47619047619048,0.0014966559,0.008916283
228352.0,54.34683331655188,0.17049563,24.827597447211417,55.75,56665.049412727356,5.90625,22858,0.0010081757,3339956,4.09375,0.0,-9.888511197230724,49.53125,75.1724025527886,-138.4375,0.0010081757,0.009083121
238080.0,56.71239078983585,0.1786587,25.774994658350813,58.125,56819.527755737305,5.578125,22922,0.0012543311,3349929,4.421875,0.0,-10.620650227154918,46.90625,74.22500534164918,-150.15625,0.0012543311,0.0089640645
239985.31147540984,57.13099767666393,0.15176445,29.265598960756908,58.59016393442623,56972.97474861145,3.8852459016393444,22983,0.0011935626,3359892,6.114754098360656,0.0,-11.504853176586723,46.47540983606557,70.7344010392431,-170.98360655737704,0.0011935626,0.009164999
231808.0,55.218684598942126,0.15407193,27.172538320444556,56.59375,57129.43950343132,5.09375,23047,0.0012124921,3369954,4.90625,0.0,-10.780620279983912,48.53125,72.82746167955541,-153.90625,0.0012124921,0.008016982
232192.0,55.30843511783804,0.18438508,24.40403277570609,56.6875,57287.84839773178,5.96875,23111,0.0016507749,3379860,4.03125,0.0,-9.773526342158169,48.4375,75.5959672242939,-137.8125,0.0016507749,0.0086755045
