AttNC,optimgain,TtR,TimestepsSoFar,AttC,MtR,EpisodesSoFar,meankl,surrgain,entloss,Fce,TimeElapsed,entropy
1.951219512195122,0.0015786255,115.02439024390245,2099791,1.048780487804878,21.824722326737003,9901,0.009504757,0.0015786255,0.0,0.1533658536585366,10550.643513202667,0.81700015
2.0952380952380953,0.0011132568,107.78571428571429,2109881,0.9047619047619048,20.404284497244962,9943,0.0055110576,0.0011132568,0.0,0.14532531158308432,10599.92168879509,0.8161815
2.225,0.0009537252,110.4,2119881,0.775,20.875064110762352,9983,0.005060924,0.0009537252,0.0,0.14720000000000003,10651.521744966507,0.81944174
2.15,0.0014709976,106.5,2129881,0.85,19.78284983019263,10023,0.0052590407,0.0014709976,0.0,0.142,10699.61871933937,0.8565051
1.9268292682926829,0.0007105097,111.73170731707317,2139926,1.0731707317073171,21.155666141483245,10064,0.006963204,0.0007105097,0.0,0.15030894308943088,10752.837640047073,0.8344879
1.7777777777777777,0.0010300715,101.46666666666667,2149900,1.2222222222222223,19.277132905934813,10109,0.006601021,0.0010300715,0.0,0.1434592778256946,10805.926715373993,0.80003196
2.0,0.00091104786,112.2,2159755,1.0,21.074024768198782,10149,0.0072615924,0.00091104786,0.0,0.15084285714285717,10856.235958099365,0.8541418
1.8837209302325582,0.0015148303,110.86046511627907,2169816,1.1162790697674418,21.092529262410025,10192,0.008560103,0.0015148303,0.0,0.15286322520700682,10906.469917297363,0.81862
1.8333333333333333,0.0006110158,109.85714285714286,2179795,1.1666666666666667,20.982487601905373,10234,0.00489971,0.0006110158,0.0,0.14912701699037104,10958.656144857407,0.85145533
1.9047619047619047,0.0010880396,116.42857142857143,2189835,1.0952380952380953,22.080175404269472,10276,0.0044940473,0.0010880396,0.0,0.16482372598162076,11009.692099809647,0.84667975
1.9523809523809523,0.0006558665,105.0,2199785,1.0476190476190477,19.922089715510015,10318,0.0050319843,0.0006558665,0.0,0.14148596966996013,11061.379067897797,0.8405921
1.744186046511628,0.00069238484,102.48837209302326,2209754,1.255813953488372,19.698484850492143,10361,0.0042883684,0.00069238484,0.0,0.14197987205759624,11115.794245958328,0.87139416
1.7674418604651163,0.00090981956,107.09302325581395,2219808,1.2325581395348837,20.254693319843792,10404,0.00478589,0.00090981956,0.0,0.14795266291598777,11168.185811519623,0.8513034
1.5333333333333334,0.00065382617,105.93333333333334,2229768,1.4666666666666666,20.192468809502905,10449,0.005152767,0.00065382617,0.0,0.1480379247120114,11222.472819566727,0.8068073
1.6341463414634145,0.0009686249,111.8780487804878,2239803,1.3658536585365855,20.91778655901028,10490,0.005009978,0.0009686249,0.0,0.15156794425087108,11270.312764883041,0.7752847
1.5681818181818181,0.0011409475,106.22727272727273,2249873,1.4318181818181819,19.728478812036062,10534,0.005564972,0.0011409475,0.0,0.14527892099370937,11323.490790128708,0.81195456
1.8333333333333333,0.0011061473,111.0,2259981,1.1666666666666667,20.67633624888893,10576,0.007985333,0.0011061473,0.0,0.14939849624060147,11375.641103744507,0.8656042
1.5333333333333334,0.0011418187,103.86666666666666,2269950,1.4666666666666666,19.789214524246436,10621,0.008536756,0.0011418187,0.0,0.14666036745713187,11430.226420164108,0.83696014
1.7142857142857142,0.0014596552,106.57142857142857,2279833,1.2857142857142858,20.041610824889965,10663,0.0059170634,0.0014596552,0.0,0.14568635234272778,11480.841524600983,0.9010151
1.6511627906976745,0.0005089297,110.72093023255815,2289779,1.3488372093023255,21.059358801247097,10706,0.006114087,0.0005089297,0.0,0.15575840095855342,11535.278645992279,0.948483
1.5813953488372092,0.00034497606,110.5813953488372,2299865,1.4186046511627908,21.35259961186747,10749,0.005577189,0.00034497606,0.0,0.15471381153496688,11584.022959947586,0.9487307
1.1063829787234043,0.00079225615,100.08510638297872,2309871,1.8936170212765957,19.07287313442186,10796,0.0054317685,0.00079225615,0.0,0.1410543091152311,11638.697515010834,0.90690756
1.1063829787234043,0.0013128688,102.44680851063829,2319920,1.8936170212765957,19.876264162789884,10843,0.003693216,0.0013128688,0.0,0.153840280001328,11692.963671922684,0.9008038
0.9791666666666666,0.00070697634,98.5,2329794,2.0208333333333335,19.01004385602977,10891,0.003664331,0.00070697634,0.0,0.16683714731278887,11746.670038700104,0.8922776
0.7454545454545455,0.0010983747,89.07272727272728,2339860,2.2545454545454544,17.91342199946922,10946,0.008766165,0.0010983747,0.0,0.14878894939431983,11798.915596961975,0.92350835
1.183673469387755,0.0009962799,92.81632653061224,2349986,1.816326530612245,17.99609946043691,10995,0.007054762,0.0009962799,0.0,0.14328297234199483,11848.104466199875,0.9079581
1.7619047619047619,0.0009235799,116.28571428571429,2359805,1.2380952380952381,21.853586455976753,11037,0.0055883625,0.0009235799,0.0,0.1619219703691753,11900.282097101212,0.9427448
1.619047619047619,0.00028162944,107.28571428571429,2369851,1.380952380952381,20.346827951504327,11079,0.004578751,0.00028162944,0.0,0.14857654889912958,11950.849703073502,0.91596836
