AttC,EpisodesSoFar,entropy,meankl,AttNC,entloss,surrgain,TimestepsSoFar,Fce,optimgain,TtR,TimeElapsed,MtR
0.0,19312,-1.7711626,0.008933102,10.0,0.0,0.00013979086,4699974,1.0,0.00013979086,2500.0,50589.276948451996,142.8784238871937
0.0,19352,-1.6735841,0.008933196,10.0,0.0,0.00027838224,4709974,1.0,0.00027838224,2500.0,50682.84060406685,142.8784238871937
0.0,19392,-1.7711626,0.010174863,10.0,0.0,0.00019173077,4719974,1.0,0.00019173077,2500.0,50783.04508781433,142.8784238871937
0.0,19432,-1.6735841,0.008933196,10.0,0.0,3.1610478e-05,4729974,1.0,3.1610478e-05,2500.0,50879.16422891617,142.8784238871937
0.0,19472,-1.5759997,0.008933204,10.0,0.0,0.0002741957,4739974,1.0,0.0002741957,2500.0,50979.90433073044,142.8784238871937
0.0,19512,-1.4784038,0.008932079,10.0,0.0,0.00059267465,4749974,1.0,0.00059267465,2500.0,51072.14539027214,142.8784238871937
0.0,19552,-1.380815,0.008933204,10.0,0.0,0.0006542972,4759974,1.0,0.0006542972,2500.0,51171.08081960678,142.8784238871937
0.0,19592,-1.4784038,0.010174751,10.0,0.0,0.00013015434,4769974,1.0,0.00013015434,2500.0,51268.3036403656,142.8784238871937
0.0,19632,-1.4753528,9.23872e-06,10.0,0.0,1.3246536e-08,4779974,1.0,1.3246536e-08,2500.0,51371.303376197815,142.8784238871937
0.0,19672,-1.5729569,0.010174781,10.0,0.0,0.00021183687,4789974,1.0,0.00021183687,2500.0,51469.637400865555,142.8784238871937
0.0,19712,-1.4753528,0.008933102,10.0,0.0,0.00018622406,4799974,1.0,0.00018622406,2500.0,51563.93719577789,142.8784238871937
0.0,19752,-1.5729569,0.010174863,10.0,0.0,6.13346e-05,4809974,1.0,6.13346e-05,2500.0,51662.51611685753,142.8784238871937
0.0,19792,-1.6705352,0.010174781,10.0,0.0,3.2594966e-05,4819974,1.0,3.2594966e-05,2500.0,51757.09303689003,142.8784238871937
0.0,19832,-1.5729569,0.008933204,10.0,0.0,0.00041425767,4829974,1.0,0.00041425767,2500.0,51863.19625544548,142.8784238871937
0.0,19872,-1.4753547,0.008933196,10.0,0.0,0.0007528795,4839974,1.0,0.0007528795,2500.0,51958.19595003128,142.8784238871937
0.0,19912,-1.4509718,0.00058561563,10.0,0.0,6.3864995e-06,4849974,1.0,6.3864995e-06,2500.0,52071.43479728699,142.8784238871937
0.0,19952,-1.5485454,0.010173806,10.0,0.0,0.00057400943,4859974,1.0,0.00057400943,2500.0,52163.36869812012,142.8784238871937
0.0,19992,-1.4509697,0.008933102,10.0,0.0,0.00047439174,4869974,1.0,0.00047439174,2500.0,52265.055070877075,142.8784238871937
0.0,20032,-1.3533815,0.008933102,10.0,0.0,8.566853e-05,4879974,1.0,8.566853e-05,2500.0,52357.15669441223,142.8784238871937
0.0,20072,-1.2557864,0.008933204,10.0,0.0,0.00032290397,4889974,1.0,0.00032290397,2500.0,52452.706137657166,142.8784238871937
0.0,20112,-1.3533815,0.010174781,10.0,0.0,0.0005118554,4899974,1.0,0.0005118554,2500.0,52551.65985536575,142.8784238871937
0.0,20152,-1.2557864,0.008933204,10.0,0.0,0.00039664,4909974,1.0,0.00039664,2500.0,52649.038269519806,142.8784238871937
0.0,20192,-1.1581997,0.008933196,10.0,0.0,0.00030126816,4919974,1.0,0.00030126816,2500.0,52749.332490205765,142.8784238871937
0.0,20232,-1.2557944,0.010174781,10.0,0.0,0.00036358158,4929974,1.0,0.00036358158,2500.0,52848.046036720276,142.8784238871937
0.0,20272,-1.3533815,0.010174871,10.0,0.0,2.1260223e-05,4939974,1.0,2.1260223e-05,2500.0,52948.87918591499,142.8784238871937
0.0,20312,-1.4509697,0.01017476,10.0,0.0,0.00024325238,4949974,1.0,0.00024325238,2500.0,53042.145146131516,142.8784238871937
0.0,20352,-1.5485454,0.010174781,10.0,0.0,0.00030609287,4959974,1.0,0.00030609287,2500.0,53142.915211200714,142.8784238871937
0.0,20392,-1.6461297,0.010174863,10.0,0.0,0.000107973836,4969974,1.0,0.000107973836,2500.0,53237.00898814201,142.8784238871937
0.0,20432,-1.7437377,0.010174863,10.0,0.0,7.4644166e-05,4979974,1.0,7.4644166e-05,2500.0,53336.591815948486,142.8784238871937
0.0,20472,-1.6461546,0.008932114,10.0,0.0,0.0005159898,4989974,1.0,0.0005159898,2500.0,53430.927711725235,142.8784238871937
0.0,20512,-1.7437378,0.010173798,10.0,0.0,8.637099e-05,4999974,1.0,8.637099e-05,2500.0,53533.7338821888,142.8784238871937
