meankl,TimestepsSoFar,AttNC,entloss,entropy,Fce,surrgain,TimeElapsed,optimgain,EpisodesSoFar,AttC,MtR,TtR
0.010174852,3259862,1.0714285714285714,0.0,2.3205292,0.14021870457584737,1.4567566e-05,40472.411522865295,1.4567566e-05,16085,1.9285714285714286,14.095602813064996,72.85714285714286
0.008933095,3269881,1.4666666666666666,0.0,2.4181025,0.12451358024691357,4.2415366e-05,40581.11401057243,4.2415366e-05,16130,1.5333333333333334,17.36233227040947,91.6
0.008933181,3279929,1.46,0.0,2.5156515,0.11946909090909089,3.7146758e-05,40699.59577322006,3.7146758e-05,16180,1.54,15.813684508094504,81.78
0.008933181,3289979,1.46,0.0,2.6132808,0.1151764705882353,8.591715e-06,40802.479187726974,8.591715e-06,16230,1.54,15.607036160030038,82.62
0.010174758,3299808,1.0714285714285714,0.0,2.5156515,0.12867643467643466,2.3962402e-05,40912.74764704704,2.3962402e-05,16286,1.9285714285714286,13.462420148792859,70.92857142857143
0.008933181,3309887,1.2553191489361701,0.0,2.6132808,0.13442969992009948,3.980255e-05,41032.89991784096,3.980255e-05,16333,1.7446808510638299,17.74975974906267,91.59574468085107
0.010174852,3319959,1.1111111111111112,0.0,2.5156515,0.1141083233771406,3.07251e-05,41134.87115550041,3.07251e-05,16387,1.8888888888888888,15.460025149296401,80.22222222222223
0.008933181,3329767,1.2765957446808511,0.0,2.6132808,0.15867612293144207,4.5525743e-05,41248.230897665024,4.5525743e-05,16434,1.7234042553191489,17.452496791004,91.02127659574468
0.008933181,3339897,1.1111111111111112,0.0,2.7108622,0.1362898747343192,1.0888672e-05,41356.78179693222,1.0888672e-05,16488,1.8888888888888888,14.743965416895652,77.44444444444444
0.008933095,3349826,1.22,0.0,2.8084402,0.16716955753233403,3.7562052e-06,41469.85565662384,3.7562052e-06,16538,1.78,16.171095389539285,84.18
0.0089321425,3360000,1.1851851851851851,0.0,2.906023,0.14853497120163783,3.751119e-07,41585.75758647919,3.751119e-07,16592,1.8148148148148149,15.772524601695794,81.0
0.010174776,3369851,1.0,0.0,2.808439,0.11418901388466603,2.582601e-05,41697.66721582413,2.582601e-05,16644,2.0,15.359809763410162,79.26923076923077
0.010174776,3379774,1.0172413793103448,0.0,2.710859,0.1585531837255975,1.0632324e-05,41813.36278104782,1.0632324e-05,16702,1.9827586206896552,14.026056307371244,72.72413793103448
0.010174852,3389837,1.1372549019607843,0.0,2.6132796,0.15000245326888925,1.3307698e-05,41930.27585887909,1.3307698e-05,16753,1.8627450980392157,15.88891730675875,82.82352941176471
0.008933095,3399860,1.2653061224489797,0.0,2.710859,0.18071137026239065,1.8208822e-06,42036.999905347824,1.8208822e-06,16802,1.7346938775510203,16.600967845714457,87.6734693877551
0.010174852,3409756,1.0677966101694916,0.0,2.6132796,0.10594849218578034,3.492101e-05,42158.142691373825,3.492101e-05,16861,1.9322033898305084,13.170589637519978,68.44067796610169
0.008933181,3419852,1.1346153846153846,0.0,2.7108588,0.17081320026362867,3.2267253e-06,42264.299065589905,3.2267253e-06,16913,1.8653846153846154,15.461930174335494,79.67307692307692
0.010174852,3429958,1.125,0.0,2.6132796,0.10622084195997242,2.3691814e-06,42371.24199914932,2.3691814e-06,16969,1.875,14.472107071318367,75.42857142857143
0.010174845,3439772,1.2244897959183674,0.0,2.5156503,0.1602783148347058,2.5106812e-05,42483.56550574303,2.5106812e-05,17018,1.7755102040816326,16.460738104443607,85.10204081632654
0.010174776,3449883,1.2075471698113207,0.0,2.4180787,0.1203993078262461,2.7000935e-05,42592.79036235809,2.7000935e-05,17071,1.7924528301886793,15.372713002934082,79.52830188679245
0.008933174,3459752,1.3,0.0,2.5156503,0.13970666666666662,2.0475514e-05,42704.316395282745,2.0475514e-05,17121,1.7,16.27311436998929,85.92
0.008933174,3469808,1.26,0.0,2.6132796,0.1313218300653595,6.516622e-05,42822.96970438957,6.516622e-05,17171,1.74,15.166313426567571,81.48
0.008933095,3479976,1.2592592592592593,0.0,2.7108588,0.12125389643036703,3.29305e-05,42931.012555360794,3.29305e-05,17225,1.7407407407407407,15.688516854642568,81.16666666666667
0.010174852,3489826,1.1372549019607843,0.0,2.6132793,0.16347127023943628,2.0726013e-05,43048.81520318985,2.0726013e-05,17276,1.8627450980392157,15.4781760442926,81.47058823529412
0.008933181,3499828,1.2380952380952381,0.0,2.7108588,0.1327619047619048,2.6557414e-05,43163.61724996567,2.6557414e-05,17318,1.7619047619047619,19.260550082079913,99.57142857142857
0.008933174,3509933,1.1454545454545455,0.0,2.808439,0.13805157933853585,8.781433e-06,43279.69905638695,8.781433e-06,17373,1.8545454545454545,15.172023893093225,79.2
0.010174758,3519805,1.0350877192982457,0.0,2.7108588,0.1509206115521905,1.0718536e-05,43391.25023317337,1.0718536e-05,17430,1.9649122807017543,14.349678652860591,73.73684210526316
0.008933181,3529877,1.1730769230769231,0.0,2.808439,0.11482517482517482,1.0405985e-05,43498.766995191574,1.0405985e-05,17482,1.8269230769230769,15.458931622809816,79.32692307692308
0.008933066,3539988,1.150943396226415,0.0,2.9060113,0.13102436241046614,2.475993e-06,43610.22320127487,2.475993e-06,17535,1.849056603773585,14.578424794848495,76.69811320754717
0.010175057,3549768,0.9655172413793104,0.0,2.8084385,0.13068794334465975,1.5867106e-05,43721.31234359741,1.5867106e-05,17593,2.0344827586206895,13.491549285384341,69.3103448275862
0.010174776,3559933,0.9344262295081968,0.0,2.7108588,0.16073270905672057,2.3507182e-05,43829.91973376274,2.3507182e-05,17654,2.0655737704918034,14.242617170587849,73.91803278688525
0.010174776,3569827,0.8771929824561403,0.0,2.6132762,0.1391003178444195,1.5716552e-05,43945.25249361992,1.5716552e-05,17711,2.1228070175438596,14.051574477636885,72.73684210526316
0.010174776,3579931,1.1111111111111112,0.0,2.5156503,0.13995658662325325,1.769053e-05,44053.098224163055,1.769053e-05,17765,1.8888888888888888,14.545405381296801,76.66666666666667
0.010174776,3589754,1.1666666666666667,0.0,2.4180784,0.17729292929292928,4.417979e-05,44162.63700890541,4.417979e-05,17819,1.8333333333333333,14.406873984801736,75.44444444444444
0.008933181,3599804,1.3269230769230769,0.0,2.5156503,0.136076923076923,3.8410188e-05,44273.78594636917,3.8410188e-05,17871,1.6730769230769231,15.879156204350345,82.03846153846153
0.008933095,3609820,1.391304347826087,0.0,2.6132762,0.15296894409937886,4.129893e-05,44388.45598459244,4.129893e-05,17917,1.608695652173913,17.331747224016375,91.69565217391305
0.010174776,3619898,1.18,0.0,2.51565,0.12243929824561403,2.6649475e-05,44511.5605096817,2.6649475e-05,17967,1.82,16.43495596514081,86.28
0.010174852,3629953,1.0754716981132075,0.0,2.4180784,0.13341472438031812,1.3324991e-05,44613.819484472275,1.3324991e-05,18020,1.9245283018867925,14.795460347676643,76.98113207547169
0.008933095,3639902,1.125,0.0,2.51565,0.14476773297574147,3.2796224e-06,44731.56269907951,3.2796224e-06,18076,1.875,14.105744870689946,73.125
0.008933181,3649953,1.1568627450980393,0.0,2.6132762,0.16424583951227548,2.0614878e-05,44843.5190718174,2.0614878e-05,18127,1.8431372549019607,16.633986447573164,86.11764705882354
0.008933095,3659755,1.1568627450980393,0.0,2.710858,0.1365637623470441,3.1324515e-05,44942.80514240265,3.1324515e-05,18178,1.8431372549019607,15.398238299959244,80.70588235294117
0.010174845,3669806,1.2941176470588236,0.0,2.6132762,0.14619706128065255,1.6682689e-05,45054.99764060974,1.6682689e-05,18229,1.7058823529411764,15.559141161385691,80.41176470588235
0.008933174,3679850,1.14,0.0,2.710858,0.15653538461538463,1.40858965e-05,45158.061676979065,1.40858965e-05,18279,1.86,16.26026652383165,84.24
0.008933181,3689976,1.0925925925925926,0.0,2.8084385,0.1153433644544756,2.5950114e-06,45265.726951122284,2.5950114e-06,18333,1.9074074074074074,15.441321098170844,77.66666666666667
0.010174845,3699862,1.0545454545454545,0.0,2.710858,0.14844330934765718,2.2831218e-05,45387.74526000023,2.2831218e-05,18388,1.9454545454545455,14.19333907795759,74.78181818181818
0.008933181,3709980,1.25,0.0,2.8084385,0.13935832794656322,2.6989746e-05,45500.49806046486,2.6989746e-05,18440,1.75,15.802122034572195,82.32692307692308
0.008933181,3719904,1.0377358490566038,0.0,2.9060113,0.14245914670310747,8.832296e-06,45608.70106124878,8.832296e-06,18493,1.9622641509433962,15.532469360963784,80.32075471698113
0.008933174,3729802,0.9636363636363636,0.0,3.0036442,0.1104868035190616,8.824158e-06,45720.8076133728,8.824158e-06,18548,2.036363636363636,14.895071731339172,76.36363636363636
0.010174744,3739926,1.0961538461538463,0.0,2.9060113,0.13457797375038755,2.0537059e-06,45839.01944065094,2.0537059e-06,18600,1.9038461538461537,16.374278125474323,84.98076923076923
0.008933417,3749963,1.1176470588235294,0.0,3.0036442,0.12052661064425774,7.878622e-06,45951.78073430061,7.878622e-06,18651,1.8823529411764706,16.43540368997122,85.47058823529412
0.008933181,3759774,1.2083333333333333,0.0,3.1012363,0.14054887218045112,1.4120484e-05,46056.175973176956,1.4120484e-05,18699,1.7916666666666667,16.58079475356002,84.875
0.010174758,3769820,0.8507462686567164,0.0,3.0036442,0.13676774758573995,1.9584655e-05,46175.15681910515,1.9584655e-05,18766,2.1492537313432836,12.735387197695946,65.59701492537313
0.008933075,3779856,0.9322033898305084,0.0,3.1012363,0.13586389367250776,8.082072e-07,46281.98233437538,8.082072e-07,18825,2.0677966101694913,14.290486567291117,73.52542372881356
0.010174758,3789894,0.9636363636363636,0.0,3.0036442,0.19214777339690506,9.911092e-06,46384.78931641579,9.911092e-06,18880,2.036363636363636,15.522427803213334,80.4
0.008933181,3799804,1.1372549019607843,0.0,3.1012363,0.18438486667668727,5.071513e-06,46504.948738098145,5.071513e-06,18931,1.8627450980392157,15.690204067476193,82.23529411764706
0.008933095,3809950,0.9333333333333333,0.0,3.1987941,0.16310494503759632,1.4066569e-05,46624.24831914902,1.4066569e-05,18991,2.066666666666667,13.809929700590551,71.45
0.010174852,3819824,0.9824561403508771,0.0,3.101234,0.13895670335298815,3.7321727e-06,46734.90480875969,3.7321727e-06,19048,2.017543859649123,13.550581672103835,70.52631578947368
0.010174776,3829977,0.9298245614035088,0.0,3.0036442,0.14901820530061863,1.7941029e-05,46849.15403699875,1.7941029e-05,19105,2.0701754385964914,13.97756123119148,74.0
