TtR,entloss,entropy,Ptt,surrgain,EpisodesSoFar,Tmc,MpbtA,TimeElapsed,MpbtN,Tbt,optimgain,TimestepsSoFar,MtR,Tmt,AttC,AttNC,meankl
-160.47619047619048,0.0,0.21545742,56.62098496904108,0.0018144733,8633,47.03174603174603,72.50671080528969,21306.777868509293,27.493289194710318,237828.0634920635,0.0018144733,1129985,-10.88106146306685,58.06349206349206,5.031746031746032,4.968253968253968,0.007894094
-143.015873015873,0.0,0.17626895,57.371676610355706,0.0017970249,8696,46.20634920634921,75.70133599453453,21459.422563552856,24.298664005465458,240948.82539682538,0.0017970249,1139895,-9.903376739211396,58.82539682539682,5.682539682539683,4.317460317460317,0.006790293
-126.21212121212122,0.0,0.24282765,53.948926749133925,0.0017201083,8762,49.95454545454545,77.07890901553074,21616.44880604744,22.921090984469263,226645.33333333334,0.0017201083,1149915,-9.385638265398478,55.333333333333336,3.090909090909091,6.909090909090909,0.009062092
-142.5,0.0,0.22572741,55.50055898071026,0.0015621441,8826,48.21875,74.99269286115242,21774.44873213768,25.007307138847587,232960.0,0.0015621441,1159878,-10.039422545758903,56.875,5.484375,4.515625,0.009671715
-180.96774193548387,0.0,0.17089477,59.16799472083062,0.0017480041,8888,44.29032258064516,70.32959183299526,21923.72322869301,29.670408167004744,248666.83870967742,0.0017480041,1169987,-12.157775258585522,60.70967741935484,6.903225806451613,3.096774193548387,0.008574307
-140.9375,0.0,0.2188279,56.21709010834303,0.00087523257,8952,47.453125,75.53989017595278,22081.70141029358,24.460109824047212,236032.0,0.00087523257,1179943,-9.999143492083705,57.625,5.6875,4.3125,0.0074507003
-153.17460317460316,0.0,0.19871141,57.06376834636514,0.0007029407,9015,46.55555555555556,73.78653715122407,22234.23165488243,26.21346284877595,239713.52380952382,0.0007029407,1189955,-10.649274175740228,58.523809523809526,6.412698412698413,3.5873015873015874,0.00492415
-137.5,0.0,0.21856785,56.3489891899178,0.0014107166,9079,47.3125,76.20619097586321,22391.99409222603,23.793809024136813,236608.0,0.0014107166,1199884,-9.689575885955366,57.765625,5.5,4.5,0.0072778016
-152.38095238095238,0.0,0.17620333,56.59926255634141,0.00025144973,9142,47.03174603174603,73.769420843942,22548.749970197678,26.230579156057996,237633.0158730159,0.00025144973,1209824,-10.710164775040417,58.01587301587302,6.0,4.0,0.0049051344
-139.23076923076923,0.0,0.26444882,55.48732010177829,0.0014170806,9207,48.261538461538464,75.51002939752496,22711.49530029297,24.48997060247498,233030.8923076923,0.0014170806,1219958,-10.008534057645429,56.89230769230769,3.5384615384615383,6.461538461538462,0.010804829
-178.2258064516129,0.0,0.19370933,57.92252387071059,0.002206954,9269,45.62903225806452,70.16552559123141,22867.444055080414,29.834474408768607,243381.67741935485,0.002206954,1229868,-12.106380612685983,59.41935483870968,6.306451612903226,3.693548387096774,0.012285033
-142.30769230769232,0.0,0.20720136,55.37099979344863,0.0010713241,9334,48.33846153846154,74.92921193012982,23027.08917403221,25.07078806987016,232337.72307692308,0.0010713241,1239890,-10.194172798437393,56.723076923076924,4.123076923076923,5.876923076923077,0.007845503
-136.96969696969697,0.0,0.26251858,54.959103487647965,0.0019714904,9400,48.833333333333336,75.65438362671573,23192.32591342926,24.345616373284283,230803.39393939395,0.0019714904,1249948,-10.047375269965249,56.34848484848485,3.0454545454545454,6.954545454545454,0.009698126
-152.78688524590163,0.0,0.2029558,56.96227057192811,0.0014628745,9461,46.65573770491803,73.87720407246961,23344.762041807175,26.122795927530362,239246.68852459016,0.0014628745,1259929,-10.279579269888938,58.40983606557377,6.836065573770492,3.1639344262295084,0.008898714
-146.7741935483871,0.0,0.17527173,56.171997640321585,0.0005980554,9523,47.5,74.62421223957104,23501.74409198761,25.375787760428967,235850.32258064515,0.0005980554,1269832,-10.19531226608167,57.58064516129032,5.032258064516129,4.967741935483871,0.0081144115
-153.07692307692307,0.0,0.2596212,56.99304714798554,0.0024583833,9588,46.63076923076923,73.87014542849602,23668.899490356445,26.129854571503994,239395.44615384616,0.0024583833,1279898,-11.001103674278731,58.44615384615385,1.4461538461538461,8.553846153846154,0.010867141
-148.57142857142858,0.0,0.19793582,57.36641163812781,0.000856098,9651,46.22222222222222,74.84606068142479,23826.52890944481,25.153939318575215,240948.82539682538,0.000856098,1289879,-10.046565490772391,58.82539682539682,4.158730158730159,5.841269841269841,0.007944344
-132.46153846153845,0.0,0.21234415,54.71624753882179,0.0014298962,9716,49.09230769230769,76.34924218906453,23992.766459941864,23.650757810935488,229754.0923076923,0.0014298962,1299884,-9.493617175046424,56.09230769230769,2.0923076923076924,7.907692307692308,0.008123929
-147.42424242424244,0.0,0.26171488,55.94146602991888,0.002635774,9782,47.77272727272727,74.36130878933336,24160.999900341034,25.638691210666625,234961.45454545456,0.002635774,1309942,-10.874139177827248,57.36363636363637,1.1515151515151516,8.848484848484848,0.010178159
-143.69230769230768,0.0,0.2580579,55.23349755595125,0.001499267,9847,48.52307692307692,74.5860340014118,24322.152696847916,25.413965998588168,231896.61538461538,0.001499267,1319973,-10.12978830885143,56.61538461538461,3.7846153846153845,6.2153846153846155,0.009637277
-211.3793103448276,0.0,0.1702151,60.78041620312026,0.0013154645,9905,42.56896551724138,66.33621284758621,24470.940802574158,33.663787152413796,255646.89655172414,0.0013154645,1329996,-13.345250027047813,62.41379310344828,6.9655172413793105,3.0344827586206895,0.007868362
-147.8125,0.0,0.2188009,55.565972374591006,0.0008195337,9969,48.140625,74.00958979415378,24637.019454956055,25.99041020584623,233216.0,0.0008195337,1339991,-10.435114074818904,56.9375,3.078125,6.921875,0.008187288
-129.84126984126985,0.0,0.21317457,56.044012463809864,0.0010319104,10032,47.65079365079365,77.42466090650804,24792.634647607803,22.57533909349192,235357.46031746033,0.0010319104,1349871,-9.01401637758522,57.46031746031746,3.5873015873015874,6.412698412698413,0.007206808
-190.0,0.0,0.19479698,58.667412219197175,0.00080978853,10091,44.83050847457627,68.67475324363537,24947.888706207275,31.325246756364635,246593.08474576272,0.00080978853,1359942,-12.26939670902415,60.20338983050848,5.067796610169491,4.932203389830509,0.008386311
-185.76271186440678,0.0,0.19842173,60.32181847769405,0.0017444574,10150,43.067796610169495,70.00706979016933,25101.795536994934,29.992930209830693,253743.7288135593,0.0017444574,1369937,-12.304945451593651,61.94915254237288,5.254237288135593,4.745762711864407,0.009294209
-205.3448275862069,0.0,0.18949047,60.545395555963225,0.0020555176,10208,42.810344827586206,67.11397190063678,25259.98539853096,32.886028099363216,254587.58620689655,0.0020555176,1379981,-13.330875467733451,62.1551724137931,5.0344827586206895,4.9655172413793105,0.008777069
-158.70967741935485,0.0,0.1782084,57.84669334603505,0.0011569055,10270,45.70967741935484,73.32452113869287,25424.346512556076,26.67547886130715,243051.35483870967,0.0011569055,1389955,-10.913807541405339,59.33870967741935,3.4838709677419355,6.516129032258065,0.008284976
-159.36507936507937,0.0,0.25348705,57.02639866119286,0.0017360615,10333,46.58730158730159,72.78883629988654,25588.403700351715,27.211163700113453,239518.47619047618,0.0017360615,1399917,-11.149599926922193,58.476190476190474,2.3015873015873014,7.698412698412699,0.013056541
-152.85714285714286,0.0,0.20242761,57.88160948738388,0.0012776806,10396,45.682539682539684,74.22220166094196,25754.358248472214,25.777798339058034,243224.38095238095,0.0012776806,1409955,-10.621694215639696,59.38095238095238,4.920634920634921,5.079365079365079,0.008692341
-143.07692307692307,0.0,0.24431841,55.35038693582451,0.0012541501,10461,48.38461538461539,74.78380514022919,25915.15601325035,25.21619485977078,232337.72307692308,0.0012541501,1419983,-10.31336793341495,56.723076923076924,4.323076923076923,5.676923076923077,0.010283227
-155.23809523809524,0.0,0.22310206,57.10959682028984,0.0013037479,10524,46.507936507936506,73.4499829389089,26071.500698566437,26.550017061091086,239908.57142857142,0.0013037479,1429917,-10.805722058393759,58.57142857142857,6.301587301587301,3.6984126984126986,0.009664114
-201.66666666666666,0.0,0.17448442,61.126863241220896,0.0010912209,10584,42.2,68.05132958784303,26217.675188541412,31.948670412156954,257160.53333333333,0.0010912209,1439925,-13.011469202655812,62.78333333333333,7.066666666666666,2.933333333333333,0.007882874
-150.78125,0.0,0.20395415,56.18711335032103,0.0011689704,10648,47.515625,73.81784308410765,26383.502636432648,26.182156915892325,236032.0,0.0011689704,1449908,-10.82160950152037,57.625,5.140625,4.859375,0.008563473
-147.90322580645162,0.0,0.19203062,58.014163139461395,0.0013284772,10710,45.53225806451613,75.04176726384883,26538.797976255417,24.95823273615117,243778.06451612903,0.0013284772,1459936,-10.189486466695314,59.516129032258064,4.838709677419355,5.161290322580645,0.008469743
-157.5,0.0,0.26232517,56.77729646316943,0.002110795,10774,46.859375,73.07335082937944,26703.957050561905,26.926649170620532,238464.0,0.002110795,1469942,-11.221762551439525,58.21875,2.609375,7.390625,0.01057031
-153.38709677419354,0.0,0.20608757,55.31658858444966,0.0017884448,10836,48.46774193548387,73.11835930653037,26865.358836889267,26.88164069346964,232414.96774193548,0.0017884448,1479865,-10.698925862853633,56.74193548387097,5.709677419354839,4.290322580645161,0.009217008
-149.69230769230768,0.0,0.26443136,57.800232923479236,0.002752594,10901,45.738461538461536,74.74292565290806,27025.06320810318,25.257074347091944,242735.26153846155,0.002752594,1489890,-10.728608328657634,59.261538461538464,4.2,5.8,0.010046077
-202.29508196721312,0.0,0.16336316,60.48097791615635,0.0012736158,10962,42.885245901639344,67.6802288616046,27176.768030166626,32.31977113839539,254354.88524590165,0.0012736158,1499879,-12.940304381707056,62.09836065573771,8.131147540983607,1.8688524590163935,0.007950195
-139.53846153846155,0.0,0.22245406,56.03150623602409,0.001352332,11027,47.63076923076923,75.64886129228918,27334.303954839706,24.35113870771081,235173.4153846154,0.001352332,1509963,-9.975354723848174,57.41538461538462,4.753846153846154,5.246153846153846,0.008088564
-149.6875,0.0,0.21908762,56.70292933477172,0.0014873154,11091,46.921875,74.29320194981189,27494.002222776413,25.70679805018809,238080.0,0.0014873154,1519969,-10.520195408093882,58.125,4.28125,5.71875,0.008684859
-154.6031746031746,0.0,0.18744454,57.40339823468174,0.0008966623,11154,46.19047619047619,73.7590109940644,27648.856129407883,26.240989005935617,241143.87301587302,0.0008966623,1529857,-10.801578849902668,58.87301587301587,4.746031746031746,5.253968253968254,0.0078078173
-162.38095238095238,0.0,0.23900953,56.98843956389049,0.001498238,11217,46.65079365079365,72.23582014192067,27806.729279994965,27.764179858079324,239453.46031746033,0.001498238,1539992,-11.267246111864536,58.46031746031746,3.8253968253968256,6.174603174603175,0.010324387
-165.6451612903226,0.0,0.23411955,58.000562581190806,0.002808619,11279,45.53225806451613,72.13831282549612,27962.227181196213,27.861687174503878,243645.93548387097,0.002808619,1549900,-11.332357097454144,59.483870967741936,5.5,4.5,0.00998436
-186.33333333333334,0.0,0.16041178,58.32730101825702,0.000961347,11339,45.2,69.03983919402587,28109.32346177101,30.96016080597413,245145.6,0.000961347,1559927,-12.10952068211368,59.85,7.05,2.95,0.008748004
-149.3846153846154,0.0,0.23958094,56.56934008863593,0.0020578343,11404,47.09230769230769,74.12635178566056,28279.90119767189,25.873648214339443,237631.0153846154,0.0020578343,1569922,-10.71757055649619,58.01538461538462,2.6,7.4,0.009257402
-144.6875,0.0,0.23415929,57.1092918517256,0.0018088556,11468,46.484375,75.22023846623478,28434.291838645935,24.77976153376521,239808.0,0.0018088556,1579952,-10.115611364529304,58.546875,3.421875,6.578125,0.008275962
-142.92307692307693,0.0,0.27166024,56.12897355448447,0.0022686946,11533,47.55384615384615,75.16995929318244,28601.24807715416,24.83004070681757,235677.53846153847,0.0022686946,1589981,-10.17225787719458,57.53846153846154,3.4615384615384617,6.538461538461538,0.010791558
-144.0625,0.0,0.22085324,56.89553464611292,0.0019061066,11597,46.734375,75.33174887933977,28751.744939804077,24.668251120660255,238976.0,0.0019061066,1599994,-10.122666927973174,58.34375,6.359375,3.640625,0.008829523
-143.75,0.0,0.22279613,56.03153524394184,0.0013078168,11661,47.671875,74.96169255612237,28909.149633169174,25.038307443877667,235328.0,0.0013078168,1609874,-10.05891062442011,57.453125,5.921875,4.078125,0.009250166
-145.78125,0.0,0.20853269,57.47142354292163,0.0011159531,11725,46.109375,75.280929427911,29061.53930425644,24.719070572088985,241408.0,0.0011159531,1619997,-9.915212164683762,58.9375,5.390625,4.609375,0.008748213
-143.90625,0.0,0.19017756,56.31755301309241,0.0015138959,11789,47.359375,75.18458204425765,29219.439912319183,24.81541795574234,236544.0,0.0015138959,1629955,-9.947800890407406,57.75,4.90625,5.09375,0.00860731
-138.76923076923077,0.0,0.23883176,55.2249139836471,0.001493543,11854,48.56923076923077,75.3462660488375,29382.33493089676,24.6537339511625,232022.64615384614,0.001493543,1639947,-9.958305240960255,56.646153846153844,2.8153846153846156,7.184615384615385,0.008363422
-132.46153846153845,0.0,0.24300754,54.1174997949476,0.0014704773,11919,49.8,76.226956345899,29544.05141043663,23.77304365410099,227485.53846153847,0.0014704773,1649873,-9.444591785524924,55.53846153846154,4.246153846153846,5.753846153846154,0.009897583
-136.34920634920636,0.0,0.22598867,55.5175827585458,0.0015707212,11982,48.25396825396825,76.08968880031426,29706.033945322037,23.910311199685747,233276.95238095237,0.0015707212,1659905,-9.501397121604729,56.95238095238095,5.555555555555555,4.444444444444445,0.009416316
-129.0909090909091,0.0,0.19601664,54.379518704635956,0.001145802,12048,49.5,76.867330986351,29861.123489379883,23.132669013648997,228507.15151515152,0.001145802,1669883,-9.305206236153513,55.78787878787879,5.363636363636363,4.636363636363637,0.009025463
-131.49253731343285,0.0,0.26008332,54.45467341817686,0.0012619919,12115,49.38805970149254,76.45781838370517,30025.71864938736,23.542181616294837,228703.5223880597,0.0012619919,1679887,-9.704759713755527,55.83582089552239,2.701492537313433,7.298507462686567,0.010651692
-135.3030303030303,0.0,0.1875816,55.583655289034944,0.0020720472,12181,48.166666666666664,76.30103599300288,30177.97256064415,23.698964006997105,233472.0,0.0020720472,1689953,-9.502332840120603,57.0,6.257575757575758,3.742424242424242,0.008781627
-129.6969696969697,0.0,0.2499914,53.842292756202525,0.00221317,12247,50.07575757575758,76.50230408251973,30346.9611620903,23.497695917480268,226210.9090909091,0.00221317,1699906,-9.524247991607893,55.22727272727273,3.1666666666666665,6.833333333333333,0.008773726
-122.42424242424242,0.0,0.26894343,53.805664588020576,0.001339765,12313,50.09090909090909,77.7984378336863,30499.832537651062,22.201562166313675,225962.66666666666,0.001339765,1709945,-8.826054906357836,55.166666666666664,5.636363636363637,4.363636363636363,0.010850479
-207.03125,0.0,0.2060224,59.09609070384817,0.0015057134,12377,44.375,66.00688142419146,30653.60222053528,33.99311857580852,248448.0,0.0015057134,1719982,-12.966417641243728,60.65625,9.203125,0.796875,0.007881929
-162.90322580645162,0.0,0.20394044,57.1997855307875,0.0014987964,12439,46.41935483870968,72.26365102567222,30802.260891199112,27.73634897432778,240342.70967741936,0.0014987964,1729982,-10.839803657656217,58.67741935483871,6.82258064516129,3.1774193548387095,0.009139095
-138.76923076923077,0.0,0.22554679,55.640328269542806,0.0019942871,12504,48.09230769230769,75.7969716507468,30962.902956962585,24.20302834925321,233661.04615384617,0.0019942871,1739919,-9.87802121357062,57.04615384615385,4.630769230769231,5.369230769230769,0.009637116
-130.0,0.0,0.24198608,54.32298275496481,0.0015835153,12570,49.515151515151516,76.62503169320648,31127.882823705673,23.374968306793534,228072.72727272726,0.0015835153,1749854,-9.539435541868874,55.68181818181818,3.409090909090909,6.590909090909091,0.009444397
-145.78125,0.0,0.23664813,56.2541961766546,0.002556902,12634,47.421875,74.79771608494505,31281.01033473015,25.202283915054984,236224.0,0.002556902,1759877,-10.095630016569585,57.671875,4.953125,5.046875,0.009967613
-129.69230769230768,0.0,0.20870718,54.6058453909088,0.0013187866,12699,49.23076923076923,76.66457947233587,31440.888097047806,23.335420527664123,229376.0,0.0013187866,1769897,-9.369598366348521,56.0,4.815384615384615,5.184615384615385,0.007931851
-136.76923076923077,0.0,0.22658004,55.74196378256897,0.0015109631,12764,47.98461538461538,76.1027017027722,31596.578684568405,23.89729829722782,234102.15384615384,0.0015109631,1779884,-9.804462021593562,57.15384615384615,3.953846153846154,6.046153846153846,0.009494988
-125.53846153846153,0.0,0.22920656,54.359686004598544,0.000896532,12829,49.50769230769231,77.41816232122846,31761.360881567,22.581837678771556,228367.75384615385,0.000896532,1789843,-9.145979604824626,55.753846153846155,3.076923076923077,6.923076923076923,0.008940728
-137.72727272727272,0.0,0.24523447,54.09937791463942,0.0014359516,12895,49.78787878787879,75.18295174115022,31923.766605854034,24.817048258849788,227265.9393939394,0.0014359516,1799964,-9.990316933998818,55.484848484848484,3.4545454545454546,6.545454545454546,0.010530952
-143.4375,0.0,0.20967908,55.211806970616834,0.0010038922,12959,48.5625,74.69261968019215,32081.562819480896,25.307380319807862,231872.0,0.0010038922,1809992,-9.96551318538514,56.609375,5.9375,4.0625,0.008387302
-145.625,0.0,0.22315215,55.12991482251589,0.0019008094,13023,48.609375,74.294601846779,32238.604018688202,25.70539815322098,231360.0,0.0019008094,1819921,-10.24635712089466,56.484375,5.40625,4.59375,0.008776739
-149.53125,0.0,0.21257609,56.21480595025614,0.0010991534,13087,47.46875,74.14969476080725,32396.47421979904,25.850305239192757,236096.0,0.0010991534,1829900,-10.405511544352919,57.640625,5.328125,4.671875,0.009529388
-136.26865671641792,0.0,0.24787174,54.8370841284802,0.0018434146,13154,48.940298507462686,75.73809179975969,32563.267076015472,24.261908200240306,230170.74626865672,0.0018434146,1839986,-9.915666653530078,56.19402985074627,3.4776119402985075,6.522388059701493,0.009886681
-145.15625,0.0,0.18159743,57.522863773215725,0.0009235052,13218,46.0625,75.38990538360099,32714.114384412766,24.610094616398996,241664.0,0.0009235052,1849997,-9.98611570068014,59.0,6.265625,3.734375,0.008281548
-141.69230769230768,0.0,0.23958223,55.39255329439004,0.0014414542,13283,48.353846153846156,75.05857234267928,32885.72941160202,24.941427657320713,232589.78461538462,0.0014414542,1859943,-10.26617886157479,56.784615384615385,2.923076923076923,7.076923076923077,0.008176869
-150.15625,0.0,0.22373214,56.57109815011586,0.0012777733,13347,47.078125,74.14887213649304,33045.14209461212,25.85112786350696,237568.0,0.0012777733,1869961,-10.512801248369964,58.0,4.765625,5.234375,0.008935269
-146.15384615384616,0.0,0.20723097,56.19159229610985,0.0011917466,13412,47.49230769230769,74.6938247186395,33206.589735507965,25.306175281360503,235992.61538461538,0.0011917466,1879984,-10.410565252923867,57.61538461538461,4.446153846153846,5.553846153846154,0.009218464
-139.375,0.0,0.25944903,55.1597739585396,0.0026236759,13476,48.59375,75.39644748639641,33369.8107612133,24.603552513603578,231552.0,0.0026236759,1889883,-10.121554881818646,56.53125,2.390625,7.609375,0.011086106
-143.69230769230768,0.0,0.21290922,55.73960587240825,0.0015799613,13541,47.98461538461538,74.99854507646,33528.04433274269,25.001454923539992,234102.15384615384,0.0015799613,1899926,-9.968648672090428,57.15384615384615,5.6923076923076925,4.3076923076923075,0.008468544
-143.53846153846155,0.0,0.23386231,55.407895791132056,0.0016787986,13606,48.33846153846154,74.6611889881774,33686.06948804855,25.33881101182257,232652.8,0.0016787986,1909906,-10.384179264681508,56.8,4.476923076923077,5.523076923076923,0.009476689
-145.78125,0.0,0.19686949,56.037977875091556,0.0009981334,13670,47.640625,74.68566441308442,33842.51071834564,25.31433558691558,235264.0,0.0009981334,1919888,-10.147988032016949,57.4375,5.40625,4.59375,0.008346568
-129.0909090909091,0.0,0.2407586,55.210438314833354,0.0025491996,13736,48.57575757575758,77.23097929057852,34005.39717268944,22.769020709421483,231920.48484848486,0.0025491996,1929940,-9.350109372787628,56.621212121212125,3.4242424242424243,6.575757575757576,0.009010993
-171.47540983606558,0.0,0.2051274,57.417547634663826,0.0018020407,13797,46.18032786885246,71.06072640910806,34160.84812116623,28.939273590891922,241261.11475409835,0.0018020407,1939872,-11.587187699530366,58.90163934426229,6.39344262295082,3.6065573770491803,0.0086894985
-133.63636363636363,0.0,0.21472076,55.38357500017627,0.0014543618,13863,48.36363636363637,76.39200244931502,34322.91498064995,23.60799755068497,232541.0909090909,0.0014543618,1949915,-9.628407757963355,56.77272727272727,4.590909090909091,5.409090909090909,0.009084235
-140.0,0.0,0.2336369,56.49664981155256,0.0021562108,13927,47.15625,75.8327452961226,34479.550518512726,24.167254703877393,237248.0,0.0021562108,1959879,-9.916737417593248,57.921875,4.5,5.5,0.00920342
-169.51612903225808,0.0,0.19052057,58.15105582212312,0.0018966387,13989,45.38709677419355,71.66804539683609,34626.396923065186,28.3319546031639,244372.64516129033,0.0018966387,1969928,-11.144089086915796,59.66129032258065,6.596774193548387,3.403225806451613,0.008461191
-133.23076923076923,0.0,0.18063806,54.614224893156155,0.00146935,14054,49.16923076923077,76.13824458544951,34785.30931997299,23.86175541455049,229186.95384615383,0.00146935,1979939,-9.554249510436339,55.95384615384615,4.446153846153846,5.553846153846154,0.008274404
-133.23076923076923,0.0,0.24559602,54.83239240913866,0.0017384939,14119,48.98461538461538,76.1706757492934,34952.160276412964,23.82932425070658,230321.23076923078,0.0017384939,1989877,-9.7956001904045,56.23076923076923,2.2,7.8,0.007896271
-147.46031746031747,0.0,0.21989127,56.697446669785805,0.0020189597,14182,46.95238095238095,74.65448368012927,35105.78626728058,25.345516319870715,238153.14285714287,0.0020189597,1999986,-10.122457343085237,58.142857142857146,5.444444444444445,4.555555555555555,0.009628346
-160.0,0.0,0.18571237,57.554298591645704,0.001891868,14244,46.016129032258064,72.96190738118432,35256.11872410774,27.038092618815718,241730.06451612903,0.001891868,2009943,-10.877067165484862,59.016129032258064,5.709677419354839,4.290322580645161,0.013626496
-142.03125,0.0,0.26369393,54.52231934195511,0.0018645157,14308,49.3125,74.6085636943676,35426.413771390915,25.39143630563238,228992.0,0.0018645157,2019863,-10.244780607694029,55.90625,1.453125,8.546875,0.009418004
-177.0,0.0,0.20128642,58.868354082663444,0.0010706732,14368,44.61666666666667,70.88921776468136,35578.37701702118,29.110782235318656,247466.66666666666,0.0010706732,2029876,-11.760242244232103,60.416666666666664,5.583333333333333,4.416666666666667,0.003400578
-152.38095238095238,0.0,0.20598024,57.28136656340915,0.0010722211,14431,46.333333333333336,73.97997141023122,35740.9776468277,26.020028589768774,240688.7619047619,0.0010722211,2039948,-10.63061038478141,58.76190476190476,3.5396825396825395,6.4603174603174605,0.0087265605
-162.09677419354838,0.0,0.22414757,57.79556316488645,0.0018224411,14493,45.74193548387097,72.70883686148223,35898.087878227234,27.291163138517796,242721.03225806452,0.0018224411,2049871,-11.365539169423934,59.25806451612903,2.5806451612903225,7.419354838709677,0.009541898
-152.8125,0.0,0.22069526,56.1935575747195,0.0019844186,14557,47.5,73.46648807731904,36062.07254266739,26.533511922680944,236032.0,0.0019844186,2059893,-10.974294368401246,57.625,2.875,7.125,0.008420755
-169.53125,0.0,0.2453089,58.49445294435667,0.0024492017,14621,45.015625,71.81577853986487,36223.535969018936,28.184221460135124,245824.0,0.0024492017,2069954,-12.128683955027173,60.015625,2.734375,7.265625,0.01077347
-167.04918032786884,0.0,0.17526332,57.47341753413784,0.0011898016,14682,46.114754098360656,71.66660583764228,36377.87112402916,28.333394162357706,241462.55737704918,0.0011898016,2079880,-11.396218444402818,58.950819672131146,5.639344262295082,4.360655737704918,0.0077808388
-159.375,0.0,0.21406174,56.549757008258815,0.001199347,14746,47.09375,72.46244955649823,36541.093520879745,27.537550443501775,237440.0,0.001199347,2089859,-11.50075956729782,57.96875,2.40625,7.59375,0.0085459305
-160.63492063492063,0.0,0.25115302,57.947520182901414,0.0032644733,14809,45.6031746031746,72.91905863491684,36702.520253419876,27.08094136508319,243484.44444444444,0.0032644733,2099927,-11.490862770124513,59.44444444444444,2.9047619047619047,7.095238095238095,0.011559703
-163.9344262295082,0.0,0.19556612,58.842002564785716,0.0013320361,14870,44.63934426229508,72.90400420178507,36851.15992975235,27.0959957982149,247304.39344262294,0.0013320361,2109920,-11.033954675009769,60.377049180327866,5.60655737704918,4.39344262295082,0.008799904
-155.3968253968254,0.0,0.24031703,56.96896408587677,0.0017316123,14933,46.63492063492063,73.4104866032814,37009.00649666786,26.58951339671861,239193.39682539683,0.0017316123,2119878,-11.143151343363897,58.3968253968254,3.7777777777777777,6.222222222222222,0.00966593
-158.28125,0.0,0.22177403,56.97513839318743,0.001428948,14997,46.640625,72.92538813356468,37160.82269906998,27.074611866435333,239296.0,0.001428948,2129989,-10.983392153325463,58.421875,5.703125,4.296875,0.009455274
-167.16666666666666,0.0,0.20657624,58.31368535283671,0.0018582917,15057,45.2,72.11968418676794,37313.620030641556,27.880315813232052,245009.06666666668,0.0018582917,2139983,-11.257827689783253,59.81666666666667,5.816666666666666,4.183333333333334,0.008778219
-172.78688524590163,0.0,0.21989484,58.58894660491769,0.0020363228,15118,44.90163934426229,71.3085219835994,37466.59979343414,28.691478016400605,246162.88524590165,0.0020363228,2149917,-11.50299067062606,60.09836065573771,6.262295081967213,3.737704918032787,0.010116478
-152.53968253968253,0.0,0.19128625,56.30816801880175,0.0009804687,15181,47.36507936507937,73.5498157298374,37616.000415802,26.450184270162598,236462.73015873015,0.0009804687,2159930,-10.584295386468433,57.73015873015873,6.142857142857143,3.857142857142857,0.008060996
-149.84126984126985,0.0,0.20161623,56.96718293705593,0.0013477609,15244,46.65079365079365,74.3980517458946,37776.07917380333,25.6019482541054,239258.4126984127,0.0013477609,2169908,-10.60331625247943,58.41269841269841,4.492063492063492,5.507936507936508,0.008201204
-155.48387096774192,0.0,0.22778457,56.728634502624395,0.0021164676,15306,46.91935483870968,73.27025847846096,37932.85570502281,26.729741521539047,238294.70967741936,0.0021164676,2179945,-10.975518349988034,58.17741935483871,4.0,6.0,0.009353965
-164.91803278688525,0.0,0.18117364,59.4623794045687,0.0015435906,15367,43.967213114754095,73.10725903278002,38084.17628073692,26.89274096722002,249923.1475409836,0.0015435906,2189985,-11.229673847955505,61.01639344262295,5.770491803278689,4.229508196721311,0.008713694
-181.0,0.0,0.22294459,60.45054248956447,0.0011918743,15427,42.93333333333333,71.06128665939683,38239.51693248749,28.938713340603147,254293.33333333334,0.0011918743,2199956,-12.573531829691714,62.083333333333336,2.6333333333333333,7.366666666666666,0.010574549
-162.58064516129033,0.0,0.22955824,58.18284213993845,0.0019801422,15489,45.37096774193548,72.78385226542785,38396.709117650986,27.216147734572157,244570.83870967742,0.0019801422,2209881,-11.37466903290028,59.70967741935484,4.516129032258065,5.483870967741935,0.009071622
-156.03174603174602,0.0,0.21170355,57.32105770510469,0.0015067469,15552,46.25396825396825,73.45431543715367,38556.74061536789,26.545684562846354,240688.7619047619,0.0015067469,2219927,-11.0789063359631,58.76190476190476,5.0,5.0,0.009604436
-145.96774193548387,0.0,0.2387118,56.98802779877465,0.0020509223,15614,46.61290322580645,74.98233709683862,38711.411007881165,25.017662903161394,239285.67741935485,0.0020509223,2229948,-10.17100355916199,58.41935483870968,4.82258064516129,5.17741935483871,0.011391793
-156.25,0.0,0.24892649,56.68930040587247,0.0015942826,15678,46.953125,73.11232347909241,38866.92922449112,26.887676520907565,238080.0,0.0015942826,2239944,-10.919514323990835,58.125,5.890625,4.109375,0.010576148
-191.11111111111111,0.0,0.18289848,58.55850193516381,0.0022534486,15741,44.93650793650794,68.37619450202659,39018.21380710602,31.62380549797344,246020.0634920635,0.0022534486,2249991,-12.39833214153996,60.06349206349206,8.206349206349206,1.7936507936507937,0.008382961
-148.57142857142858,0.0,0.19109863,56.194520938711,0.0014723053,15804,47.476190476190474,74.25456464376363,39172.67002916336,25.74543535623637,235942.60317460317,0.0014723053,2259879,-10.305224336334181,57.6031746031746,5.492063492063492,4.507936507936508,0.008235329
