entloss,optimgain,Tmt,meankl,MtR,TtR,TimestepsSoFar,surrgain,MpbtN,Tbt,TimeElapsed,AttC,entropy,Ptt,MpbtA,Tmc,EpisodesSoFar,AttNC
0.0,0.0033630538,82.27027027027027,0.0050446442,-38.12107256564713,-68.8108108108108,1109859,0.0033630538,83.6104968449215,336979.02702702704,22533.87111401558,0.2702702702702703,0.21472366,80.01920900540088,16.38950315507851,21.675675675675677,7505,0.7297297297297297
0.0,0.0045549576,82.64864864864865,0.0050906385,-37.75618183746384,-68.5945945945946,1119975,0.0045549576,82.93313763752464,338528.86486486485,22664.380512714386,0.35135135135135137,0.21179326,80.35026372700092,17.066862362475366,21.324324324324323,7542,0.6486486486486487
0.0,0.005390796,82.32432432432432,0.0070898253,-37.30456262061499,-68.08108108108108,1129989,0.005390796,82.66324811527446,337200.4324324324,22788.498456716537,0.2972972972972973,0.25564918,80.02825081238802,17.33675188472556,21.675675675675677,7579,0.7027027027027027
0.0,0.004316464,82.25641025641026,0.0063831806,-39.21803119843547,-68.41025641025641,1139905,0.004316464,83.17913428677456,336922.25641025644,22930.422813415527,0.3333333333333333,0.21831597,79.9848981190898,16.820865713225448,21.71794871794872,7618,0.6666666666666666
0.0,0.0057025147,81.63157894736842,0.004810071,-37.89603614317989,-67.13157894736842,1149795,0.0057025147,82.24674684474958,334362.94736842107,23062.02223134041,0.4473684210526316,0.22611387,79.38412923764632,17.753253155250434,22.36842105263158,7656,0.5526315789473685
0.0,0.0038625454,81.86842105263158,0.004135183,-37.199676584689705,-67.02631578947368,1159806,0.0038625454,81.84442158470884,335333.05263157893,23193.640612840652,0.5526315789473685,0.253894,79.64585537103977,18.155578415291163,22.07894736842105,7694,0.4473684210526316
0.0,0.0042594466,81.87179487179488,0.004955629,-38.09670253610555,-67.33333333333333,1169814,0.0042594466,82.2172219621836,335346.8717948718,23336.2929251194,0.5128205128205128,0.28497466,79.64769184555796,17.78277803781639,22.076923076923077,7733,0.48717948717948717
0.0,0.0038908082,82.51282051282051,0.0039590895,-37.52313437018404,-66.6923076923077,1179854,0.0038908082,80.80172729783365,337972.5128205128,23464.338186502457,0.38461538461538464,0.24622598,80.24287019749843,19.198272702166342,21.435897435897434,7772,0.6153846153846154
0.0,0.0058635133,82.0,0.0045131287,-38.17568617237864,-66.87179487179488,1189785,0.0058635133,81.53822518257945,335872.0,23607.322052001953,0.20512820512820512,0.2324047,79.72717156891203,18.461774817420558,22.0,7811,0.7948717948717948
0.0,0.004467746,82.36842105263158,0.0053024646,-36.99899012695718,-67.0,1199981,0.004467746,81.26500140541116,337381.05263157893,23734.733410596848,0.23684210526315788,0.2636683,80.14940662013548,18.73499859458884,21.526315789473685,7849,0.7631578947368421
0.0,0.004934506,83.02564102564102,0.00564624,-39.06784152757292,-68.25641025641026,1209896,0.004934506,82.17797028894422,340073.0256410256,23861.608375787735,0.23076923076923078,0.2562146,80.74106599046927,17.82202971105577,20.897435897435898,7888,0.7692307692307693
0.0,0.0062938356,81.875,0.004460758,-38.77835303227312,-67.675,1219844,0.0062938356,82.64729853299937,335360.0,24005.01399064064,0.3,0.23122875,79.63109504668554,17.35270146700062,22.1,7928,0.7
0.0,0.007553282,82.57894736842105,0.008868829,-37.74731227159094,-67.34210526315789,1229773,0.007553282,81.56671916743791,338243.36842105264,24131.918373823166,0.23684210526315788,0.2652583,80.30574935359891,18.4332808325621,21.36842105263158,7966,0.7631578947368421
0.0,0.006174991,82.97674418604652,0.0056559513,-39.43348292430328,-68.51162790697674,1239977,0.006174991,82.59570932032693,339872.74418604653,24271.511500597,0.6046511627906976,0.23687974,80.69026106712982,17.404290679673068,20.953488372093023,8009,0.3953488372093023
0.0,0.004167902,81.57894736842105,0.006336464,-36.82484029609136,-65.8157894736842,1249813,0.004167902,80.65136807429417,334147.36842105264,24406.26101589203,0.4473684210526316,0.22898902,79.33509930630302,19.348631925705845,22.42105263157895,8047,0.5526315789473685
0.0,0.006106115,82.21052631578948,0.004513399,-37.772725425065495,-66.55263157894737,1259816,0.006106115,80.9011915113701,336734.3157894737,24532.14022707939,0.2631578947368421,0.22722514,79.96199046898809,19.09880848862988,21.736842105263158,8085,0.7368421052631579
0.0,0.004646924,82.33333333333333,0.005201746,-38.415513010455726,-67.41025641025641,1269996,0.004646924,81.80283933328819,337237.3333333333,24675.1154255867,0.28205128205128205,0.25676268,80.03758170077047,18.197160666711824,21.666666666666668,8124,0.717948717948718
0.0,0.0053277207,82.1891891891892,0.0055645495,-37.12796098701453,-66.4054054054054,1279758,0.0053277207,80.77553197156472,336646.91891891893,24805.68639087677,0.32432432432432434,0.25014263,79.90417083664826,19.224468028435307,21.81081081081081,8161,0.6756756756756757
0.0,0.0047011245,81.34210526315789,0.0049905838,-36.450486729601174,-65.44736842105263,1289826,0.0047011245,80.4134236008902,333177.2631578947,24936.032655000687,0.23684210526315788,0.2333032,79.1541104493642,19.586576399109774,22.605263157894736,8199,0.7631578947368421
0.0,0.0072329435,82.36842105263158,0.008190665,-37.657416126317514,-66.94736842105263,1299801,0.0072329435,81.23893027104637,337381.05263157893,25064.59224319458,0.21052631578947367,0.2788002,80.11106959033481,18.76106972895362,21.57894736842105,8237,0.7894736842105263
0.0,0.0069193053,82.1,0.00850431,-37.320293128279985,-66.15,1309967,0.0069193053,80.53308091040951,336281.6,25198.736206293106,0.375,0.22903351,79.85889614731238,19.466919089590476,21.85,8277,0.625
0.0,0.00466918,82.34210526315789,0.006717639,-38.06511045700604,-67.05263157894737,1319799,0.00466918,81.43808353986724,337273.2631578947,25324.99921274185,0.18421052631578946,0.19566415,80.10680713905985,18.561916460132775,21.57894736842105,8315,0.8157894736842105
0.0,0.0045236056,81.64864864864865,0.005400007,-36.896972671407525,-66.24324324324324,1329965,0.0045236056,81.10609235095757,334432.86486486485,25463.928562164307,0.10810810810810811,0.20425147,79.42067417667633,18.893907649042454,22.324324324324323,8352,0.8918918918918919
0.0,0.00436012,82.5,0.0034594603,-38.49723785544062,-67.84210526315789,1339863,0.00436012,82.23372088360932,337920.0,25586.8227455616,0.18421052631578946,0.21175915,80.23218588903119,17.76627911639069,21.44736842105263,8390,0.8157894736842105
0.0,0.005647693,81.94871794871794,0.0064900313,-38.50151397274855,-66.92307692307692,1349870,0.005647693,81.63704669049328,335661.9487179487,25716.50791478157,0.28205128205128205,0.20713921,79.69940618087998,18.362953309506743,22.025641025641026,8429,0.717948717948718
0.0,0.006959296,82.33333333333333,0.006419644,-38.12257856071449,-67.71794871794872,1359980,0.006959296,82.23602630061212,337237.3333333333,25854.695853948593,0.23076923076923078,0.22828288,80.09804447117914,17.763973699387858,21.58974358974359,8468,0.7692307692307693
0.0,0.004783127,81.72972972972973,0.0049628126,-37.808480458011374,-67.32432432432432,1369865,0.004783127,82.36587871642936,334764.97297297296,25978.310550689697,0.21621621621621623,0.22980171,79.47555220640696,17.634121283570625,22.27027027027027,8505,0.7837837837837838
0.0,0.0058445437,82.41025641025641,0.00485787,-38.393035273039835,-67.25641025641026,1379973,0.0058445437,81.55810525178808,337552.41025641025,26111.62326645851,0.23076923076923078,0.22226961,80.16807863766039,18.44189474821193,21.512820512820515,8544,0.7692307692307693
0.0,0.0052091065,82.33333333333333,0.0066700582,-39.270471649164556,-67.58974358974359,1389942,0.0052091065,82.07070317636814,337237.3333333333,26241.75290942192,0.1282051282051282,0.21832387,80.09812429741555,17.929296823631837,21.58974358974359,8583,0.8717948717948718
0.0,0.007849734,81.71052631578948,0.0072445413,-37.5137620725422,-66.63157894736842,1399966,0.007849734,81.5366698200754,334686.3157894737,26366.480887174606,0.2894736842105263,0.26242325,79.47732951375468,18.46333017992461,22.263157894736842,8621,0.7105263157894737
0.0,0.0037908973,82.60526315789474,0.004664943,-37.64788252998885,-66.44736842105263,1409768,0.0037908973,80.42324807841733,338351.15789473685,26506.428164482117,0.4473684210526316,0.23638527,80.33196341907751,19.576751921582677,21.342105263157894,8659,0.5526315789473685
0.0,0.005597601,81.525,0.005376422,-37.18411858018171,-66.225,1419947,0.005597601,81.22186891575797,333926.4,26635.85329937935,0.5,0.20935832,79.28585761803956,18.778131084242048,22.475,8699,0.5
0.0,0.006419913,82.47368421052632,0.0063867937,-37.93039686199736,-67.26315789473684,1429944,0.006419913,81.55191934498721,337812.2105263158,26760.019633054733,0.2894736842105263,0.23887348,80.2297290818514,18.448080655012756,21.44736842105263,8737,0.7105263157894737
0.0,0.0043421816,82.92105263157895,0.0045008627,-37.87347710395057,-66.97368421052632,1439822,0.0043421816,80.77977167219238,339644.63157894736,26892.12141919136,0.42105263157894735,0.23320313,80.6051651703911,19.22022832780764,21.05263157894737,8775,0.5789473684210527
0.0,0.005613756,82.56410256410257,0.0057548843,-37.6280556108211,-66.64102564102564,1449716,0.005613756,80.72775235068914,338182.5641025641,27025.437780857086,0.41025641025641024,0.26919848,80.25231137151938,19.27224764931086,21.435897435897434,8814,0.5897435897435898
0.0,0.006841823,81.73170731707317,0.005675493,-37.53125762344362,-65.73170731707317,1459766,0.006841823,80.40741696770482,334773.0731707317,27163.481273174286,0.4878048780487805,0.22772148,79.49655419629958,19.59258303229517,22.24390243902439,8855,0.5121951219512195
0.0,0.005384906,82.475,0.006492979,-37.51612750856263,-65.575,1469997,0.005384906,79.50786378143327,337817.6,27294.400554180145,0.375,0.2656793,80.18813020567713,20.49213621856673,21.5,8895,0.625
0.0,0.0073869196,82.05128205128206,0.0061565386,-37.18902337032683,-65.15384615384616,1479792,0.0073869196,79.36362080453586,336082.0512820513,27426.036975622177,0.38461538461538464,0.22848445,79.79276377310849,20.636379195464162,21.923076923076923,8934,0.6153846153846154
0.0,0.00451203,82.4,0.005829772,-37.64509243132181,-65.825,1489763,0.00451203,79.87169672303125,337510.4,27558.276458978653,0.4,0.20805167,80.13866989767082,20.128303276968765,21.55,8974,0.6
0.0,0.007702536,81.23076923076923,0.0065835197,-37.05599979687159,-64.7948717948718,1499822,0.007702536,79.74880475193747,332721.23076923075,27697.616711854935,0.3076923076923077,0.2419375,79.01284832849885,20.251195248062544,22.76923076923077,9013,0.6923076923076923
0.0,0.0044196183,83.3,0.005570304,-38.41766565459333,-67.25,1509959,0.0044196183,80.71164494929941,341196.8,27823.08879494667,0.375,0.22792779,81.01423527854675,19.288355050700616,20.6,9053,0.625
0.0,0.0066829384,81.47368421052632,0.0063327393,-36.415656375181,-64.63157894736842,1519863,0.0066829384,79.33171120263141,333716.2105263158,27955.72301054001,0.2631578947368421,0.2473812,79.2584894443823,20.66828879736859,22.5,9091,0.7368421052631579
0.0,0.0057455935,82.325,0.0068602813,-37.55858548609273,-65.825,1529879,0.0057455935,79.98537225723754,337203.2,28089.29451560974,0.325,0.24420108,80.05012777535859,20.014627742762446,21.65,9131,0.675
0.0,0.0061594667,82.5813953488372,0.0060239458,-40.18158454246818,-67.18604651162791,1539895,0.0061594667,81.35611155751191,338253.3953488372,28223.114656448364,0.4186046511627907,0.2147166,80.32164186262658,18.643888442488116,21.348837209302324,9174,0.5813953488372093
0.0,0.005649747,81.76923076923077,0.006811294,-36.51522784211653,-64.53846153846153,1549917,0.005649747,78.89673666585632,334926.76923076925,28369.9947245121,0.2564102564102564,0.2181792,79.51244640589411,21.10326333414368,22.23076923076923,9213,0.7435897435897436
0.0,0.0037614135,82.05263157894737,0.004055364,-37.36917654619837,-65.84210526315789,1559951,0.0037614135,80.20514484319695,336087.5789473684,28490.62358236313,0.13157894736842105,0.23719601,79.83820424026099,19.794855156803045,21.86842105263158,9251,0.868421052631579
0.0,0.005132541,82.76923076923077,0.0048516407,-38.07473286537467,-66.7948717948718,1569912,0.005132541,80.67712983070737,339022.76923076925,28613.75646877289,0.15384615384615385,0.23752427,80.44498868791922,19.322870169292653,21.23076923076923,9290,0.8461538461538461
0.0,0.0045913607,80.67567567567568,0.007038614,-35.41333056316659,-63.37837837837838,1579955,0.0045913607,78.57513324325238,330447.5675675676,28746.74338030815,0.10810810810810811,0.25587603,78.49254835466931,21.424866756747623,23.324324324324323,9327,0.8918918918918919
0.0,0.006979939,81.85,0.0068826578,-36.7227354689381,-65.375,1589821,0.006979939,79.80922632530142,335257.6,28873.98411989212,0.325,0.22078325,79.60617390277459,20.190773674698576,22.125,9367,0.675
0.0,0.0051012803,82.48717948717949,0.005711157,-37.6199124815792,-65.56410256410257,1599755,0.0051012803,79.43928059580269,337867.4871794872,29008.57098054886,0.07692307692307693,0.21236187,80.18049610263253,20.56071940419732,21.512820512820515,9406,0.9230769230769231
0.0,0.005154368,81.23684210526316,0.0054449583,-34.822566204649455,-63.05263157894737,1609912,0.005154368,77.56883762995987,332746.1052631579,29136.854147195816,0.23684210526315788,0.22769521,79.01653365244677,22.431162370040138,22.763157894736842,9444,0.7631578947368421
0.0,0.0057011293,82.725,0.0060942816,-38.13361543270452,-66.05,1619983,0.0057011293,79.84016627032045,338841.6,29264.76619696617,0.125,0.21473515,80.42201557953545,20.15983372967953,21.25,9484,0.875
0.0,0.0049847914,81.78947368421052,0.005268434,-37.11659868872931,-64.8157894736842,1629905,0.0049847914,79.21895528507027,335009.6842105263,29395.571549892426,0.15789473684210525,0.20976233,79.53211018521988,20.781044714929745,22.210526315789473,9522,0.8421052631578947
0.0,0.005340938,82.21052631578948,0.0060955235,-36.79980549116472,-65.1842105263158,1639894,0.005340938,79.2778006501082,336734.3157894737,29525.979394197464,0.07894736842105263,0.21939044,79.98498077337757,20.722199349891778,21.710526315789473,9560,0.9210526315789473
0.0,0.0069422866,82.75,0.0071966723,-37.85030790491278,-65.45,1649838,0.0069422866,79.07425732685985,338944.0,29654.294944763184,0.2,0.19288187,80.46469773692311,20.92574267314015,21.2,9600,0.8
0.0,0.0066055967,81.60526315789474,0.0057848864,-36.16945592140519,-64.5,1659890,0.0066055967,78.96853875365746,334255.15789473685,29784.563687562943,0.10526315789473684,0.20066352,79.3781672927571,21.03146124634251,22.36842105263158,9638,0.8947368421052632
0.0,0.0053910003,81.89473684210526,0.0068727327,-36.62013176908125,-65.02631578947368,1669838,0.0053910003,79.34935055976298,335440.84210526315,29916.474353313446,0.15789473684210525,0.2122127,79.62901272621802,20.650649440237004,22.105263157894736,9676,0.8421052631578947
0.0,0.008995044,81.34146341463415,0.0071655884,-38.10084658542321,-65.48780487804878,1679994,0.008995044,80.46781503660472,333174.6341463415,30049.677210330963,0.17073170731707318,0.18357658,79.13232182135472,19.532184963395295,22.634146341463413,9717,0.8292682926829268
0.0,0.0059506805,81.70270270270271,0.005529392,-36.23697690815645,-64.16216216216216,1689874,0.0059506805,78.50150578293984,334654.2702702703,30187.915256261826,0.08108108108108109,0.19482264,79.45007910206776,21.49849421706017,22.2972972972973,9754,0.918918918918919
0.0,0.0058822874,82.0,0.005705132,-37.62194982081063,-66.17948717948718,1699813,0.0058822874,80.68080367975763,335872.0,30311.53455042839,0.10256410256410256,0.19644667,79.76842727111959,19.319196320242366,21.94871794871795,9793,0.8974358974358975
0.0,0.0054371767,82.525,0.007115204,-38.72725068019487,-67.325,1709913,0.0054371767,81.57260348521915,338022.4,30439.166076898575,0.125,0.17785414,80.23624134401756,18.42739651478086,21.45,9833,0.875
0.0,0.0050967094,80.78378378378379,0.0065254997,-35.673868528084455,-63.810810810810814,1719887,0.0050967094,78.97800471107861,330890.3783783784,30570.284183740616,0.0,0.19188592,78.59558392265458,21.021995288921364,23.216216216216218,9870,1.0
0.0,0.0067805178,82.1842105263158,0.0062849885,-38.139392978272866,-66.57894736842105,1729787,0.0067805178,80.98727113579274,336626.5263157895,30694.934663295746,0.07894736842105263,0.18946694,79.93970731965885,19.01272886420726,21.763157894736842,9908,0.9210526315789473
0.0,0.005889981,82.7,0.0062724818,-38.242270189146424,-66.05,1739948,0.005889981,79.86154799917485,338739.2,30832.720437288284,0.125,0.18885379,80.40043633370712,20.138452000825154,21.275,9948,0.875
0.0,0.0057664476,82.23076923076923,0.0056449133,-37.04830442667947,-65.23076923076923,1749900,0.0057664476,79.29950758699673,336817.23076923075,30958.595498800278,0.3076923076923077,0.18784712,80.00333909421522,20.700492413003253,21.692307692307693,9987,0.6923076923076923
0.0,0.0050127106,81.56756756756756,0.004961895,-35.89418629546826,-64.4054054054054,1759833,0.0050127106,78.92178439289823,334100.75675675675,31086.062740802765,0.13513513513513514,0.18312424,79.36568416733749,21.078215607101782,22.37837837837838,10024,0.8648648648648649
0.0,0.008222033,81.57894736842105,0.008176266,-36.477132806058705,-64.21052631578948,1769970,0.008222033,78.7196879817743,334147.36842105264,31214.69083738327,0.18421052631578946,0.19729416,79.35610347801959,21.280312018225686,22.394736842105264,10062,0.8157894736842105
0.0,0.005682538,82.775,0.005591611,-38.203590096017955,-66.1,1779855,0.005682538,79.80878188216154,339046.4,31349.54138827324,0.275,0.19270633,80.48866663469629,20.191218117838456,21.175,10102,0.725
0.0,0.008523494,82.21052631578948,0.007755091,-36.76432943107164,-65.02631578947368,1789808,0.008523494,79.08416328494674,336734.3157894737,31475.119882822037,0.15789473684210525,0.21182021,79.94381345435687,20.915836715053263,21.763157894736842,10140,0.8421052631578947
0.0,0.00763999,81.61538461538461,0.0066779465,-36.09274601003061,-63.58974358974359,1799783,0.00763999,77.88103302721909,334296.6153846154,31608.23983025551,0.38461538461538464,0.22021936,79.36878170976034,22.118966972780935,22.384615384615383,10179,0.6153846153846154
0.0,0.0047943513,81.35897435897436,0.005312369,-36.38151099343257,-63.61538461538461,1809861,0.0047943513,78.16198566973132,333246.358974359,31738.936493873596,0.3333333333333333,0.2051732,79.13204633592458,21.838014330268653,22.641025641025642,10218,0.6666666666666666
0.0,0.005692893,81.70731707317073,0.0060085966,-37.13378967175013,-64.65853658536585,1819934,0.005692893,79.1422771288375,334673.1707317073,31867.736855506897,0.34146341463414637,0.18617368,79.47436153428995,20.85772287116252,22.26829268292683,10259,0.6585365853658537
0.0,0.0064284927,81.97368421052632,0.0074380836,-35.92002904994743,-63.28947368421053,1829812,0.0064284927,77.16825462053117,335764.2105263158,32004.900955438614,0.3684210526315789,0.2141913,79.72412860326236,22.831745379468828,22.0,10297,0.631578947368421
0.0,0.007878375,81.65789473684211,0.0069036074,-35.61768299516783,-63.71052631578947,1839741,0.007878375,78.00618847986351,334470.7368421053,32130.29193496704,0.2894736842105263,0.21182944,79.42999492972011,21.9938115201365,22.31578947368421,10335,0.7105263157894737
0.0,0.0057790037,81.10526315789474,0.006086912,-35.76523644069939,-62.55263157894737,1849775,0.0057790037,77.10237023098922,332207.15789473685,32260.161568403244,0.18421052631578946,0.19169706,78.91339327510065,22.89762976901079,22.86842105263158,10373,0.8157894736842105
0.0,0.00588506,81.87179487179488,0.0058147768,-35.86507204243047,-63.84615384615385,1859972,0.00588506,77.95969388319709,335346.8717948718,32392.614113092422,0.28205128205128205,0.19955754,79.6279322773741,22.04030611680291,22.102564102564102,10412,0.717948717948718
0.0,0.0051357606,81.89473684210526,0.0060415436,-36.677533803644394,-64.28947368421052,1869823,0.0051357606,78.49229024445727,335440.84210526315,32514.455222845078,0.18421052631578946,0.20845667,79.69141112011495,21.507709755542702,22.026315789473685,10450,0.8157894736842105
0.0,0.0045743254,82.23684210526316,0.0044951504,-36.36158786940845,-63.86842105263158,1879724,0.0045743254,77.65356662748249,336842.1052631579,32648.37371468544,0.18421052631578946,0.21721387,79.9687969215317,22.34643337251751,21.736842105263158,10488,0.8157894736842105
0.0,0.007096753,82.1,0.007037935,-36.69567210349321,-64.65,1889832,0.007096753,78.69144810615595,336281.6,32774.72487592697,0.325,0.19188221,79.85866591279563,21.308551893844054,21.85,10528,0.675
0.0,0.0058313124,82.0,0.006641816,-36.831988564446974,-64.64102564102564,1899963,0.0058313124,78.8393887756312,335872.0,32899.096056461334,0.1794871794871795,0.20124868,79.76712240419265,21.160611224368804,21.94871794871795,10567,0.8205128205128205
0.0,0.005695032,82.21052631578948,0.0067195585,-36.95451389128994,-64.6842105263158,1909844,0.005695032,78.65547484772428,336734.3157894737,33026.37832903862,0.18421052631578946,0.20052293,79.98570112934556,21.344525152275736,21.710526315789473,10605,0.8157894736842105
0.0,0.0045127776,81.84210526315789,0.0057091326,-36.40864614553153,-64.10526315789474,1919815,0.0045127776,78.29740216396497,335225.2631578947,33157.71101331711,0.21052631578947367,0.2276777,79.5803806132061,21.70259783603504,22.157894736842106,10643,0.7894736842105263
0.0,0.006627023,81.14634146341463,0.007570612,-37.70183569785739,-64.7560975609756,1929890,0.006627023,79.74254252847064,332375.4146341463,33290.77402997017,0.3170731707317073,0.19583476,78.95114990718525,20.25745747152935,22.829268292682926,10684,0.6829268292682927
0.0,0.004822046,81.87179487179488,0.0050708754,-36.12073973697726,-64.35897435897436,1939930,0.004822046,78.58656193285067,335346.8717948718,33423.03824567795,0.3333333333333333,0.20801006,79.64680886094544,21.413438067149325,22.076923076923077,10723,0.6666666666666666
0.0,0.006406122,82.21951219512195,0.007075752,-37.77266246565434,-65.60975609756098,1949995,0.006406122,79.75562059100525,336771.1219512195,33554.65806508064,0.4146341463414634,0.19634932,79.95157815278233,20.244379408994757,21.75609756097561,10764,0.5853658536585366
0.0,0.0046013063,83.3076923076923,0.004024521,-37.62733880428012,-65.87179487179488,1959848,0.0046013063,79.06445410581732,341228.3076923077,33679.8891043663,0.28205128205128205,0.21971206,81.02310940114897,20.935545894182674,20.58974358974359,10803,0.717948717948718
0.0,0.0068142256,81.8,0.0068370104,-36.626239082787365,-64.35,1969942,0.0068142256,78.6573330940221,335052.8,33815.36563539505,0.5,0.19687831,79.56051535291918,21.342666905977868,22.175,10843,0.5
0.0,0.0058651976,81.21052631578948,0.0073285066,-35.83990235226691,-63.18421052631579,1979840,0.0058651976,77.77952114261458,332638.3157894737,33940.72699213028,0.3684210526315789,0.20833038,79.01237500463219,22.220478857385416,22.763157894736842,10881,0.631578947368421
0.0,0.0056689484,82.2051282051282,0.0052479533,-36.270445260139944,-64.43589743589743,1989941,0.0056689484,78.38165610804101,336712.2051282051,34072.91141247749,0.23076923076923078,0.20589785,79.91877037088688,21.618343891958986,21.794871794871796,10920,0.7692307692307693
0.0,0.0057773525,81.94736842105263,0.0050500077,-36.77295751917077,-64.86842105263158,1999847,0.0057773525,79.1323035756483,335656.4210526316,34202.707280159,0.13157894736842105,0.20676072,79.67898083243054,20.86769642435171,22.05263157894737,10958,0.868421052631579
0.0,0.0045088637,81.3157894736842,0.005816604,-36.78965481880044,-64.0,2009886,0.0045088637,78.65881264337521,333069.4736842105,34326.68338036537,0.21052631578947367,0.19558926,79.1103392512613,21.3411873566248,22.657894736842106,10996,0.7894736842105263
0.0,0.0057709427,81.86842105263158,0.005997602,-36.767463614982034,-65.52631578947368,2019865,0.0057709427,80.04022995167877,335333.05263157893,34461.37139797211,0.05263157894736842,0.20294897,79.60576022374194,19.959770048321225,22.13157894736842,11034,0.9473684210526315
0.0,0.0061849398,81.38461538461539,0.0061000353,-37.70322331190276,-65.58974358974359,2029774,0.0061849398,80.56381634093458,333351.3846153846,34586.96243643761,0.1282051282051282,0.17838882,79.1731411723621,19.436183659065403,22.58974358974359,11073,0.8717948717948718
0.0,0.005071724,82.15384615384616,0.0068567526,-37.26292726428143,-65.94871794871794,2039994,0.005071724,80.29100521005174,336502.1538461539,34715.73054981232,0.23076923076923078,0.16187964,79.91193071927012,19.708994789948267,21.794871794871796,11112,0.7692307692307693
0.0,0.0065590884,82.36842105263158,0.0063840677,-37.6602093528948,-66.23684210526316,2049990,0.0065590884,80.39993259728253,337381.05263157893,34841.369087696075,0.0,0.19456871,80.09206524536611,19.60006740271748,21.605263157894736,11150,1.0
0.0,0.006109674,82.13157894736842,0.005665838,-37.88035968688262,-65.8157894736842,2059829,0.006109674,80.11679419644756,336410.94736842107,34967.21036052704,0.05263157894736842,0.17849037,79.89172461344344,19.883205803552443,21.81578947368421,11188,0.9473684210526315
0.0,0.0055230684,82.15789473684211,0.005947614,-37.562603415446404,-66.1842105263158,2069895,0.0055230684,80.55855475158285,336518.7368421053,35093.2713265419,0.05263157894736842,0.18888682,79.87447062877135,19.441445248417157,21.842105263157894,11226,0.9473684210526315
0.0,0.005810838,83.26315789473684,0.0065136733,-37.316245050537844,-65.55263157894737,2079836,0.005810838,78.70646378886106,341045.8947368421,35221.11940073967,0.07894736842105263,0.16533415,80.94371153156169,21.293536211138957,20.68421052631579,11264,0.9210526315789473
0.0,0.0064786742,82.63157894736842,0.0068599824,-37.23088180168705,-65.52631578947368,2089796,0.0064786742,79.32676294285373,338458.94736842107,35344.12672877312,0.15789473684210525,0.16440916,80.31539309140123,20.673237057146252,21.36842105263158,11302,0.8421052631578947
0.0,0.007578427,81.54054054054055,0.0075796996,-36.13789006833595,-65.16216216216216,2099825,0.007578427,79.89843320968949,333990.0540540541,35470.4650952816,0.10810810810810811,0.18085733,79.30024829196499,20.10156679031051,22.45945945945946,11339,0.8918918918918919
0.0,0.008641164,81.52631578947368,0.0072647217,-36.88389574385273,-65.07894736842105,2109940,0.008641164,79.80244166290937,333931.7894736842,35605.51056814194,0.15789473684210525,0.18040398,79.28600330864789,20.197558337090637,22.473684210526315,11377,0.8421052631578947
0.0,0.0047011385,82.13513513513513,0.0046744165,-36.41075656167916,-65.13513513513513,2119840,0.0047011385,79.31181970232682,336425.5135135135,35730.29841685295,0.24324324324324326,0.17076431,79.85339572058245,20.68818029767318,21.864864864864863,11414,0.7567567567567568
0.0,0.0049181236,81.76315789473684,0.0046685617,-36.66639969700606,-65.23684210526316,2129880,0.0049181236,79.79725507409074,334901.8947368421,35862.23475217819,0.02631578947368421,0.18149209,79.52763670553323,20.202744925909233,22.210526315789473,11452,0.9736842105263158
0.0,0.005820284,82.1891891891892,0.00458012,-36.69389917776479,-65.05405405405405,2139720,0.005820284,79.1350684651925,336646.91891891893,35987.67512369156,0.10810810810810811,0.19191968,79.94560950873588,20.864931534807482,21.756756756756758,11489,0.8918918918918919
0.0,0.0049114684,81.10526315789474,0.0056667835,-36.08466557661056,-64.1842105263158,2149848,0.0049114684,79.11956948175668,332207.15789473685,36110.81131362915,0.23684210526315788,0.18892924,78.9157242105458,20.88043051824334,22.86842105263158,11527,0.7631578947368421
0.0,0.0066295196,82.41025641025641,0.0054903436,-36.66221450227865,-64.56410256410257,2159953,0.0066295196,78.33126193958363,337552.41025641025,36244.77661943436,0.1282051282051282,0.17747287,80.1506178500348,21.66873806041637,21.53846153846154,11566,0.8717948717948718
0.0,0.005541636,82.36842105263158,0.0065016327,-37.689981181998874,-66.3157894736842,2169803,0.005541636,80.50375105611045,337381.05263157893,36367.5024600029,0.05263157894736842,0.18660247,80.07161001868376,19.49624894388955,21.63157894736842,11604,0.9473684210526315
0.0,0.005915265,81.3157894736842,0.0059864614,-36.163955904742544,-64.52631578947368,2179922,0.005915265,79.3404079961355,333069.4736842105,36497.877091646194,0.2631578947368421,0.18395977,79.13011382735606,20.659592003864503,22.63157894736842,11642,0.7368421052631579
0.0,0.0068141357,81.21621621621621,0.0072462168,-35.77226270133298,-64.02702702702703,2189833,0.0068141357,78.81946431831076,332661.6216216216,36626.80892467499,0.21621621621621623,0.18833657,78.99834716061727,21.180535681689218,22.783783783783782,11679,0.7837837837837838
0.0,0.0056471513,82.21052631578948,0.00505066,-36.69014358399956,-65.26315789473684,2199975,0.0056471513,79.36658237779871,336734.3157894737,36755.60032916069,0.18421052631578946,0.18293293,79.92253033547824,20.6334176222013,21.789473684210527,11717,0.8157894736842105
0.0,0.005539752,81.64864864864865,0.0050079557,-36.63136458109519,-65.0,2209857,0.005539752,79.57354863356024,334432.86486486485,36882.15418720245,0.10810810810810811,0.17225207,79.42247641886323,20.42645136643974,22.324324324324323,11754,0.8918918918918919
