entloss,AttNC,TimestepsSoFar,TtR,AttC,TimeElapsed,Tmc,meankl,entropy,Ptt,EpisodesSoFar,MpbtN,surrgain,optimgain,MtR,MpbtA,Tmt,Tbt
0.0,5.1692307692307695,1239985,-131.07692307692307,4.8307692307692305,20974.641659975052,48.261538461538464,0.005381536,0.32564887,55.500203620143374,9419,22.932866859362917,0.002660455,0.002660455,-9.268383851469377,77.06713314063708,56.92307692307692,233156.92307692306
0.0,4.924242424242424,1249965,-118.03030303030303,5.075757575757576,21120.5096180439,48.515151515151516,0.0040280074,0.30455333,55.23839904352441,9485,20.748936889730356,0.0021018323,0.0021018323,-8.450541462489753,79.25106311026965,56.621212121212125,231920.48484848486
0.0,5.015151515151516,1259858,-125.75757575757575,4.984848484848484,21261.668452978134,48.56060606060606,0.0048413347,0.29909426,55.21078850230369,9551,22.155783294215475,0.0024259924,0.0024259924,-9.023864564944786,77.84421670578452,56.60606060606061,231858.42424242425
0.0,6.014705882352941,1269912,-111.61764705882354,3.985294117647059,21407.444345474243,49.205882352941174,0.004562612,0.28608847,54.639419686176026,9619,20.001014813235848,0.0025684698,0.0025684698,-8.420841449571158,79.99898518676413,56.044117647058826,229556.70588235295
0.0,5.9393939393939394,1279867,-121.96969696969697,4.0606060606060606,21552.402719020844,49.515151515151516,0.0025869606,0.30512398,54.320425361876616,9685,21.77450738480626,0.0014830249,0.0014830249,-8.859285229043138,78.22549261519374,55.68181818181818,228072.72727272726
0.0,5.338461538461538,1289951,-132.6153846153846,4.661538461538462,21690.632709503174,48.90769230769231,0.0042046765,0.32112283,54.911425744382534,9750,23.390988349873737,0.0026832782,0.0026832782,-9.314104557935776,76.60901165012623,56.323076923076925,230699.3230769231
0.0,6.059701492537314,1299995,-112.98507462686567,3.9402985074626864,21832.264321565628,50.134328358208954,0.0037428553,0.2931339,53.78395072578774,9817,20.496350504350833,0.0020362118,0.0020362118,-8.21953761580449,79.50364949564919,55.16417910447761,225952.4776119403
0.0,5.626865671641791,1309929,-120.59701492537313,4.373134328358209,21974.261173725128,49.791044776119406,0.0056763487,0.30941188,54.066983783748576,9884,21.79010933536439,0.0025268088,0.0025268088,-8.936422378190809,78.20989066463562,55.417910447761194,226991.76119402985
0.0,4.117647058823529,1319918,-125.44117647058823,5.882352941176471,22114.919817209244,50.0735294117647,0.0047424855,0.30452105,53.80521546135259,9952,22.680294706550665,0.0021444305,0.0021444305,-9.10823841183845,77.31970529344935,55.14705882352941,225882.35294117648
0.0,4.242424242424242,1329873,-111.36363636363636,5.757575757575758,22254.397653341293,50.40909090909091,0.0026635318,0.30310756,53.533654797695455,10018,20.341560736321437,0.0018660096,0.0018660096,-8.171191622112968,79.65843926367857,54.90909090909091,224907.63636363635
0.0,4.676470588235294,1339906,-120.73529411764706,5.323529411764706,22394.566651821136,50.411764705882355,0.0030882957,0.3016828,53.54695787048458,10086,21.802831861365988,0.0020877314,0.0020877314,-8.720713868339777,78.19716813863401,54.94117647058823,225039.0588235294
0.0,5.246376811594203,1349936,-113.04347826086956,4.753623188405797,22538.174385786057,50.44927536231884,0.004568915,0.28441477,53.47493920548992,10155,20.672854989759504,0.0023744476,0.0023744476,-8.450581880685837,79.32714501024047,54.82608695652174,224567.65217391305
0.0,4.794117647058823,1359921,-126.76470588235294,5.205882352941177,22680.481907367706,49.0,0.004852076,0.29243988,54.800040875529305,10223,22.502041204749087,0.0030201916,0.0030201916,-9.117649305391152,77.49795879525091,56.1764705882353,230098.82352941178
0.0,5.720588235294118,1369936,-120.0,4.279411764705882,22816.358955144882,49.01470588235294,0.003661421,0.27567628,54.7713463011719,10291,21.22093039656162,0.0017851326,0.0017851326,-8.689926268732002,78.77906960343836,56.13235294117647,229918.11764705883
0.0,5.925373134328358,1379881,-113.58208955223881,4.074626865671642,22952.16783285141,49.134328358208954,0.003658352,0.28554052,54.70237073526297,10358,20.352102630552064,0.0021881927,0.0021881927,-8.461563855811095,79.64789736944793,56.1044776119403,229803.94029850746
0.0,5.5606060606060606,1389854,-125.45454545454545,4.4393939393939394,23087.620027542114,49.65151515151515,0.0035563402,0.29719678,54.20679447821384,10424,22.512598629328618,0.0024137066,0.0024137066,-9.290663690674918,77.4874013706714,55.57575757575758,227638.30303030304
0.0,5.121212121212121,1399886,-116.96969696969697,4.878787878787879,23218.536744117737,48.515151515151516,0.004415062,0.31690288,55.27545974435996,10490,20.60952160091138,0.0022879061,0.0022879061,-8.549121157070235,79.3904783990886,56.696969696969695,232230.78787878787
0.0,4.707692307692308,1409911,-123.6923076923077,5.292307692307692,23349.215538978577,48.89230769230769,0.0041633607,0.32352653,54.92040119444627,10555,21.847310290850643,0.0022119207,0.0022119207,-8.800290114596768,78.15268970914936,56.323076923076925,230699.3230769231
0.0,3.8923076923076922,1419889,-145.53846153846155,6.107692307692307,23477.461085557938,46.261538461538464,0.004468489,0.31052896,57.34605461142734,10620,24.46242775337588,0.0019401541,0.0019401541,-9.974098136859823,75.53757224662411,58.83076923076923,240970.83076923076
0.0,5.7384615384615385,1429978,-131.69230769230768,4.2615384615384615,23607.722235441208,47.646153846153844,0.00468179,0.29898366,56.053247814636,10685,22.894952777929543,0.0023759601,0.0023759601,-9.406411806537673,77.10504722207048,57.47692307692308,235425.47692307693
0.0,5.3538461538461535,1439963,-117.6923076923077,4.6461538461538465,23738.921123743057,48.83076923076923,0.0044525787,0.29492828,54.971110295055965,10750,20.813745321334093,0.0026329316,0.0026329316,-8.5872309160369,79.18625467866592,56.36923076923077,230888.36923076923
0.0,4.073529411764706,1449966,-146.76470588235293,5.926470588235294,23865.249352931976,48.14705882352941,0.0048112553,0.30370432,55.591267432559135,10818,25.279563302080014,0.0029910922,0.0029910922,-10.28795644812573,74.72043669791995,57.0,233472.0
0.0,4.373134328358209,1459866,-133.73134328358208,5.626865671641791,23997.139052391052,48.940298507462686,0.004891217,0.3065245,54.893543220767874,10885,23.51328197281624,0.002331989,0.002331989,-9.297044569574428,76.48671802718376,56.3134328358209,230659.8208955224
0.0,4.897058823529412,1469949,-140.0,5.102941176470588,24126.736406087875,47.970588235294116,0.0027920038,0.28659788,55.73763420618697,10953,24.329614135517694,0.0017129971,0.0017129971,-9.84850396525005,75.67038586448228,57.13235294117647,234014.11764705883
0.0,5.893939393939394,1479994,-122.72727272727273,4.106060606060606,24256.199855566025,48.10606060606061,0.006255941,0.29917964,55.62003882580393,11019,21.490732343723717,0.0032257673,0.0032257673,-9.005066796120122,78.50926765627626,57.015151515151516,233534.0606060606
0.0,5.870967741935484,1489842,-129.3548387096774,4.129032258064516,24378.37123823166,47.403225806451616,0.004835172,0.33801308,56.3008671006552,11081,22.39504053799383,0.002224075,0.002224075,-8.966367309175991,77.60495946200618,57.75806451612903,236577.03225806452
0.0,3.7777777777777777,1499909,-173.65079365079364,6.222222222222222,24499.98508954048,46.04761904761905,0.005205387,0.34443957,57.53272158099069,11144,28.980067945587464,0.0023563032,0.0023563032,-11.393220942588568,71.01993205441252,59.01587301587302,241729.0158730159
0.0,5.6461538461538465,1509864,-124.46153846153847,4.3538461538461535,24623.88697886467,47.63076923076923,0.005584094,0.31846294,56.04066981501735,11209,21.63673541922807,0.0024306378,0.0024306378,-8.836280232604336,78.36326458077194,57.43076923076923,235236.43076923076
0.0,4.5396825396825395,1519867,-140.0,5.4603174603174605,24743.54638838768,47.44444444444444,0.004541621,0.32756045,56.23180502705494,11272,24.16674134532727,0.0021733951,0.0021733951,-9.720047178127121,75.8332586546727,57.65079365079365,236137.6507936508
0.0,5.090909090909091,1529900,-125.3030303030303,4.909090909090909,24864.27621126175,47.46969696969697,0.004104929,0.32157227,56.19946419322541,11338,21.53748402911163,0.0021009021,0.0021009021,-8.75789036718042,78.46251597088835,57.60606060606061,235954.42424242425
0.0,4.875,1539955,-123.75,5.125,24983.602881908417,48.375,0.004569068,0.30325568,55.37132132066015,11402,21.651856782716063,0.0024454,0.0024454,-8.653954815560212,78.34814321728392,56.765625,232512.0
0.0,5.651515151515151,1549972,-115.60606060606061,4.348484848484849,25110.087279319763,49.13636363636363,0.005388181,0.31850687,54.70819512899712,11468,20.556679393460435,0.0025324763,0.0025324763,-8.453628517858785,79.44332060653954,56.121212121212125,229872.48484848486
0.0,4.016129032258065,1559979,-155.16129032258064,5.983870967741935,25228.105356693268,45.645161290322584,0.00602729,0.34622133,57.90909779106637,11530,25.837261297245924,0.0029927918,0.0029927918,-10.390293162952638,74.16273870275411,59.403225806451616,243315.61290322582
0.0,4.365079365079365,1569867,-127.46031746031746,5.634920634920635,25348.763996601105,47.111111111111114,0.005333827,0.32111484,56.554038380310224,11593,21.940305740195697,0.0027758079,0.0027758079,-9.081316304984044,78.05969425980432,58.0,237568.0
0.0,4.184615384615385,1579893,-132.6153846153846,5.815384615384615,25468.609523057938,47.646153846153844,0.0031118824,0.3072735,56.083426075572035,11658,22.987535799406636,0.0017755151,0.0017755151,-9.480571167519876,77.01246420059337,57.53846153846154,235677.53846153847
0.0,4.5606060606060606,1589999,-125.9090909090909,5.4393939393939394,25588.128019094467,48.72727272727273,0.0049113403,0.30423358,55.074493055852315,11724,22.31991949787419,0.002524645,0.002524645,-9.201245420290402,77.68008050212579,56.484848484848484,231361.9393939394
0.0,3.621212121212121,1599918,-121.06060606060606,6.378787878787879,25706.518324375153,49.25757575757576,0.0059398036,0.30544612,54.57153881424588,11790,21.686561332894623,0.003933895,0.003933895,-8.726118696557805,78.31343866710533,55.95454545454545,229189.81818181818
0.0,4.611940298507463,1609969,-119.55223880597015,5.388059701492537,25830.861394643784,50.47761194029851,0.002926802,0.28717005,53.4664373130502,11857,21.6912001628604,0.0018246698,0.0018246698,-8.684388309200655,78.30879983713957,54.83582089552239,224607.5223880597
0.0,4.567164179104478,1619943,-120.14925373134328,5.432835820895522,25956.165472745895,50.492537313432834,0.0033633674,0.2821396,53.45164835481528,11924,21.817215765293252,0.0025370966,0.0025370966,-8.858551610686709,78.18278423470673,54.82089552238806,224546.38805970148
0.0,4.4393939393939394,1629954,-118.18181818181819,5.5606060606060606,26080.18294787407,49.84848484848485,0.003793296,0.2970052,54.03584794970261,11990,21.24166684895064,0.0022976056,0.0022976056,-8.61899923773988,78.75833315104933,55.40909090909091,226955.63636363635
0.0,5.343283582089552,1639951,-126.41791044776119,4.656716417910448,26205.840062379837,49.208955223880594,0.005011616,0.3044597,54.64518911366951,12057,22.43040086152106,0.002634989,0.002634989,-9.241665249601738,77.56959913847894,56.059701492537314,229620.53731343284
0.0,4.686567164179104,1649916,-124.6268656716418,5.313432835820896,26330.900433540344,47.61194029850746,0.0051625683,0.29353,56.11277342486364,12124,21.560587677196168,0.0021588788,0.0021588788,-8.949454131932493,78.43941232280379,57.56716417910448,235795.10447761195
0.0,6.015151515151516,1659905,-119.6969696969697,3.984848484848485,26448.759411096573,47.39393939393939,0.0039065736,0.29556113,56.284802608922014,12190,20.66040076685154,0.0021805807,0.0021805807,-8.694282883035125,79.33959923314848,57.71212121212121,236388.84848484848
0.0,4.059701492537314,1669928,-131.9402985074627,5.940298507462686,26569.09360218048,48.62686567164179,0.0046211006,0.29647693,55.132056018197005,12257,23.298382334014644,0.0025105441,0.0025105441,-9.506713869771595,76.70161766598535,56.507462686567166,231454.5671641791
0.0,4.925373134328358,1679911,-117.76119402985074,5.074626865671642,26688.449993371964,49.76119402985075,0.005073066,0.30466786,54.122858014419606,12324,21.381623989592075,0.002522679,0.002522679,-8.736310048174355,78.61837601040793,55.507462686567166,227358.5671641791
0.0,5.181818181818182,1689973,-126.21212121212122,4.818181818181818,26806.768615484238,48.60606060606061,0.005358277,0.29795262,55.16725536347996,12390,22.180290102341115,0.0021763232,0.0021763232,-8.83484210503458,77.8197098976589,56.56060606060606,231672.24242424243
0.0,6.477611940298507,1699911,-112.83582089552239,3.5223880597014925,26925.926921606064,49.776119402985074,0.0063421563,0.3084661,54.07454029461589,12457,20.435881085194207,0.002590202,0.002590202,-8.535036394254822,79.56411891480577,55.417910447761194,226991.76119402985
0.0,4.753846153846154,1709894,-116.46153846153847,5.246153846153846,27039.92316532135,48.44615384615385,0.0037958252,0.3195025,55.326838936907485,12522,20.693876615388316,0.0013814096,0.0013814096,-8.381995204751128,79.30612338461165,56.738461538461536,232400.73846153845
0.0,4.582089552238806,1719978,-124.92537313432835,5.417910447761194,27162.040897369385,48.53731343283582,0.003973642,0.293051,55.250858432975456,12589,21.956439995906376,0.0018118662,0.0018118662,-8.870458059991075,78.0435600040936,56.67164179104478,232127.0447761194
0.0,6.701492537313433,1729891,-108.35820895522389,3.298507462686567,27284.772714853287,49.23880597014925,0.0043015527,0.27316067,54.59777768122562,12656,19.408492062374606,0.0015486865,0.0015486865,-8.1739735341078,80.59150793762538,55.985074626865675,229314.8656716418
0.0,4.695652173913044,1739986,-119.27536231884058,5.304347826086956,27407.05018877983,49.79710144927536,0.0050173863,0.2949945,54.065447497817686,12725,21.55164667924633,0.002172028,0.002172028,-9.106983288052527,78.44835332075368,55.42028985507246,227001.5072463768
0.0,5.417910447761194,1749995,-118.65671641791045,4.582089552238806,27525.589555978775,48.83582089552239,0.0029862702,0.30831644,54.95514705787781,12792,21.043555688488446,0.001646314,0.001646314,-8.823539832214369,78.95644431151156,56.343283582089555,230782.08955223882
0.0,4.880597014925373,1759983,-114.92537313432835,5.119402985074627,27648.79747247696,48.656716417910445,0.004015027,0.30707973,55.09935087411715,12859,20.356837823237544,0.0017587848,0.0017587848,-8.293745544234058,79.64316217676252,56.46268656716418,231271.16417910447
0.0,3.8529411764705883,1769960,-120.0,6.147058823529412,27765.30950832367,48.85294117647059,0.0061325575,0.31618023,54.9181852564425,12927,21.38933773287571,0.0026517352,0.0026517352,-8.785061169015092,78.6106622671243,56.279411764705884,230520.4705882353
0.0,3.769230769230769,1779904,-124.92307692307692,6.230769230769231,27884.57768368721,48.09230769230769,0.005476311,0.31271163,55.61904529670981,12992,21.934872884860432,0.0023904822,0.0023904822,-9.106949265572094,78.06512711513959,57.0,233472.0
0.0,4.333333333333333,1789854,-116.21212121212122,5.666666666666667,27998.767460107803,48.833333333333336,0.005820817,0.31803104,54.96704308778039,13058,20.57656899613649,0.0027220882,0.0027220882,-8.53925688689555,79.42343100386348,56.36363636363637,230865.45454545456
0.0,4.2615384615384615,1799935,-126.61538461538461,5.7384615384615385,28116.294429302216,47.52307692307692,0.0046744463,0.31516743,56.155421583280564,13123,21.738009242021903,0.002276983,0.002276983,-8.8189568657611,78.26199075797805,57.56923076923077,235803.56923076924
0.0,4.828125,1809840,-133.90625,5.171875,28231.918177127838,48.484375,0.004886223,0.30271068,55.30003915261788,13187,23.56682115125904,0.001920054,0.001920054,-9.527358412488379,76.43317884874091,56.71875,232320.0
