TtR,entropy,TimeElapsed,entloss,TimestepsSoFar,MtR,AttC,EpisodesSoFar,meankl,AttNC,optimgain,surrgain,Fce
32.111111111111114,-0.023082467,21743.004756212234,0.0,2699792,18.37574045053592,0.1111111111111111,12286,0.004693289,0.8888888888888888,0.004354715,0.004354715,0.13989674523007858
37.048780487804876,-0.016931444,21821.4416513443,0.0,2709793,21.085325249030685,0.024390243902439025,12327,0.006385878,0.975609756097561,0.004844932,0.004844932,0.1481951219512195
35.38095238095238,-0.01526938,21902.757470607758,0.0,2719795,20.058397078672424,0.047619047619047616,12369,0.0013296935,0.9523809523809523,0.0016026241,0.0016026241,0.1415238095238095
36.925,-0.008471309,21986.774435520172,0.0,2729795,20.810692166644976,0.0,12409,0.005776126,1.0,0.003032936,0.003032936,0.14770000000000003
35.4,-0.034448445,22060.899609327316,0.0,2739795,20.105667134970055,0.0,12449,0.012706665,1.0,0.0043178787,0.0043178787,0.1416
34.73170731707317,-0.015547752,22144.328864097595,0.0,2749796,19.918892291522845,0.024390243902439025,12490,0.004878636,0.975609756097561,0.0042160833,0.0042160833,0.13892682926829267
35.0,-0.06281671,22227.96008992195,0.0,2759807,20.014823157918787,0.024390243902439025,12531,0.0063764574,0.975609756097561,0.004150668,0.004150668,0.14
34.75,-0.028408065,22310.50014066696,0.0,2769807,19.93598448524504,0.0,12571,0.009212542,1.0,0.0047574523,0.0047574523,0.139
33.68292682926829,-0.070335396,22381.310115098953,0.0,2779808,19.277589074456035,0.024390243902439025,12612,0.0041648597,0.975609756097561,0.0026898354,0.0026898354,0.13473170731707318
34.35,-0.11005897,22461.81746840477,0.0,2789808,19.744411840293434,0.0,12652,0.0065455595,1.0,0.0035714095,0.0035714095,0.13739999999999997
33.95,-0.06356658,22537.366979122162,0.0,2799808,19.19814835879506,0.0,12692,0.005273856,1.0,0.0031426465,0.0031426465,0.13580000000000003
35.225,-0.07889146,22621.417431116104,0.0,2809808,19.997537403552137,0.0,12732,0.006264334,1.0,0.0034368348,0.0034368348,0.14090000000000003
35.0,-0.060228642,22695.45545053482,0.0,2819809,19.812692895984963,0.024390243902439025,12773,0.004041828,0.975609756097561,0.003754608,0.003754608,0.13999999999999996
34.3,-0.0636506,22769.500174999237,0.0,2829809,19.152176684714696,0.0,12813,0.006401846,1.0,0.004119542,0.004119542,0.13720000000000004
33.78048780487805,-0.08844369,22858.78904557228,0.0,2839810,19.002707439936678,0.024390243902439025,12854,0.00552715,0.975609756097561,0.0036321487,0.0036321487,0.13512195121951218
34.68292682926829,-0.10196775,22937.35474920273,0.0,2849817,19.73404180629807,0.024390243902439025,12895,0.0027128565,0.975609756097561,0.0030756074,0.0030756074,0.13873170731707318
35.475,-0.104695365,23015.10991883278,0.0,2859817,20.489227219949964,0.0,12935,0.006894799,1.0,0.0046856385,0.0046856385,0.14189999999999997
34.925,-0.0700863,23093.847620487213,0.0,2869817,19.934648302847016,0.0,12975,0.0053166933,1.0,0.0034220887,0.0034220887,0.13970000000000005
36.4,-0.08788571,23177.794563531876,0.0,2879817,20.80561562502564,0.0,13015,0.0039722044,1.0,0.0017592903,0.0017592903,0.1456
33.21951219512195,-0.13461359,23257.611015081406,0.0,2889818,19.34815294997632,0.024390243902439025,13056,0.006585188,0.975609756097561,0.004249323,0.004249323,0.1328780487804878
34.525,-0.1557623,23327.68266582489,0.0,2899818,19.839907787511862,0.0,13096,0.0059150057,1.0,0.005301548,0.005301548,0.1381
35.125,-0.12178019,23412.488550424576,0.0,2909818,20.14118411478794,0.0,13136,0.0033792332,1.0,0.0017608856,0.0017608856,0.14049999999999999
34.170731707317074,-0.14888747,23484.656518936157,0.0,2919819,19.237296251261018,0.024390243902439025,13177,0.006903383,0.975609756097561,0.0036685257,0.0036685257,0.1366829268292683
36.25,-0.15477817,23566.0236928463,0.0,2929819,20.914797410178046,0.0,13217,0.006552259,1.0,0.0033881934,0.0033881934,0.14500000000000002
35.975,-0.12658004,23652.711328983307,0.0,2939819,20.21462959241479,0.0,13257,0.0041481606,1.0,0.0030052087,0.0030052087,0.14390000000000003
34.05,-0.12225361,23730.70860862732,0.0,2949819,19.520428312933156,0.0,13297,0.00578574,1.0,0.003057698,0.003057698,0.13620000000000004
34.0,-0.13070214,23816.672461748123,0.0,2959820,19.587136905347275,0.024390243902439025,13338,0.0054736445,0.975609756097561,0.0029415637,0.0029415637,0.13599999999999998
33.857142857142854,-0.18056653,23898.880684137344,0.0,2969822,19.195228188724144,0.047619047619047616,13380,0.006917259,0.9523809523809523,0.0034029742,0.0034029742,0.13542857142857145
35.6,-0.18889657,23979.174362421036,0.0,2979822,20.264598911547537,0.0,13420,0.005552984,1.0,0.002373294,0.002373294,0.14240000000000003
35.35,-0.14275901,24053.511352300644,0.0,2989822,20.32744799903012,0.0,13460,0.00597929,1.0,0.0047380296,0.0047380296,0.14140000000000005
37.5,-0.15154512,24135.058428049088,0.0,2999822,21.239745007076095,0.0,13500,0.010279833,1.0,0.004516934,0.004516934,0.15
35.375,-0.1637111,24211.70298409462,0.0,3009822,20.082683326209782,0.0,13540,0.0058760466,1.0,0.0038433701,0.0038433701,0.14150000000000001
34.7,-0.15862517,24281.083547592163,0.0,3019822,19.754378962286232,0.0,13580,0.0049311724,1.0,0.002815515,0.002815515,0.1388
35.675,-0.17407396,24367.925674915314,0.0,3029822,20.658947077175334,0.0,13620,0.0061258525,1.0,0.0036591287,0.0036591287,0.1427
35.97560975609756,-0.17994514,24442.410643815994,0.0,3039823,20.491908562544452,0.024390243902439025,13661,0.007681102,0.975609756097561,0.00428768,0.00428768,0.14390243902439026
34.125,-0.1332528,24520.32862520218,0.0,3049823,19.598829005259503,0.0,13701,0.007560619,1.0,0.004251826,0.004251826,0.1365
33.025,-0.18046011,24592.45089149475,0.0,3059823,18.89155192280932,0.0,13741,0.005965219,1.0,0.0038713685,0.0038713685,0.13210000000000005
36.025,-0.15099089,24674.710062980652,0.0,3069823,20.758068970432255,0.0,13781,0.006865155,1.0,0.0036950386,0.0036950386,0.1441
35.675,-0.15980472,24761.248918533325,0.0,3079823,20.518749079199207,0.0,13821,0.005712492,1.0,0.00383636,0.00383636,0.14270000000000002
34.325,-0.17565142,24833.260738134384,0.0,3089823,19.57014495799019,0.0,13861,0.0060637016,1.0,0.0033854141,0.0033854141,0.1373
35.45,-0.19109954,24920.205469846725,0.0,3099823,20.090111836629028,0.0,13901,0.006395993,1.0,0.0036894667,0.0036894667,0.14179999999999998
32.7,-0.21029802,24997.198867082596,0.0,3109823,18.50879468967951,0.0,13941,0.005365637,1.0,0.0032465088,0.0032465088,0.13080000000000003
35.825,-0.25299108,25080.59748506546,0.0,3119823,20.55312072269788,0.0,13981,0.0064776,1.0,0.0029155884,0.0029155884,0.14329999999999998
