meankl,entloss,TtR,optimgain,EpisodesSoFar,TimeElapsed,surrgain,MtR,TimestepsSoFar,AttNC,AttC,Fce,entropy
0.005587737,0.0,32.175,0.0039854203,10438,18106.04231953621,0.0039854203,18.507667998910726,2269877,1.0,0.0,0.12870000000000004,0.13816297
0.0057487097,0.0,34.34146341463415,0.0034093857,10479,18176.81295442581,0.0034093857,19.49121734382559,2279878,0.975609756097561,0.024390243902439025,0.1373658536585366,0.14721742
0.004557606,0.0,31.095238095238095,0.0031493984,10521,18257.7405667305,0.0031493984,17.588869631422362,2289880,0.9523809523809523,0.047619047619047616,0.12438095238095241,0.16527545
0.005676663,0.0,33.15,0.004303049,10561,18334.84631538391,0.004303049,19.076672274258986,2299880,1.0,0.0,0.13260000000000005,0.15701243
0.007330568,0.0,33.425,0.00422668,10601,18406.707038640976,0.00422668,19.114250463751993,2309880,1.0,0.0,0.13369999999999999,0.099320434
0.0056308624,0.0,34.19512195121951,0.004473636,10642,18499.87754535675,0.004473636,19.315516173226264,2319881,0.975609756097561,0.024390243902439025,0.1367804878048781,0.11999574
0.006441266,0.0,31.523809523809526,0.0051750555,10684,18570.56530356407,0.0051750555,18.135281018249962,2329883,0.9523809523809523,0.047619047619047616,0.1260952380952381,0.09943101
0.007171613,0.0,32.8,0.005643643,10724,18652.801710128784,0.005643643,18.708313612343623,2339883,1.0,0.0,0.1312,0.11367037
0.004683945,0.0,33.73170731707317,0.00347489,10765,18726.026048898697,0.00347489,19.450669233376246,2349884,0.975609756097561,0.024390243902439025,0.1349268292682927,0.12769313
0.007709875,0.0,31.348837209302324,0.004599926,10808,18802.2961537838,0.004599926,17.91404619057144,2359887,0.9302325581395349,0.06976744186046512,0.12539534883720932,0.10784235
0.008198884,0.0,32.54761904761905,0.005561328,10850,18879.75780248642,0.005561328,18.382838054370495,2369889,0.9523809523809523,0.047619047619047616,0.13019047619047625,0.11905665
0.0055266535,0.0,36.7,0.0038274399,10890,18961.099923849106,0.0038274399,21.02726512175776,2379889,1.0,0.0,0.1468,0.14356978
0.005736959,0.0,33.73170731707317,0.0031525143,10931,19044.15826034546,0.0031525143,18.794285079988185,2389890,0.975609756097561,0.024390243902439025,0.13492682926829264,0.13586709
0.0061780633,0.0,34.925,0.0038065463,10971,19121.23657298088,0.0038065463,19.94491207005683,2399890,1.0,0.0,0.13970000000000002,0.12927708
0.009091382,0.0,31.61904761904762,0.0032692421,11013,19199.897290945053,0.0032692421,17.89204922619577,2409892,0.9523809523809523,0.047619047619047616,0.1264761904761905,0.08588878
0.0058803842,0.0,30.88372093023256,0.0045293504,11056,19275.069380521774,0.0045293504,17.728099732139167,2419895,0.9302325581395349,0.06976744186046512,0.12353488372093026,0.10611818
0.0060994574,0.0,31.41860465116279,0.003045222,11099,19350.554318904877,0.003045222,18.154951546695145,2429898,0.9302325581395349,0.06976744186046512,0.12567441860465117,0.12643452
0.0057762507,0.0,31.666666666666668,0.003730307,11141,19428.629979133606,0.003730307,18.15522769941787,2439900,0.9523809523809523,0.047619047619047616,0.1266666666666667,0.16612992
0.00665729,0.0,33.4390243902439,0.0043588225,11182,19506.9237511158,0.0043588225,19.0660550013312,2449901,0.975609756097561,0.024390243902439025,0.13375609756097562,0.1635413
0.0052456534,0.0,33.275,0.0029181843,11222,19577.4436583519,0.0029181843,19.057844503426622,2459901,1.0,0.0,0.1331,0.19097294
0.0045657726,0.0,32.642857142857146,0.004769347,11264,19651.523688077927,0.004769347,18.529474705543315,2469903,0.9523809523809523,0.047619047619047616,0.13057142857142856,0.18802445
0.0046120584,0.0,32.857142857142854,0.0035418777,11306,19738.85018491745,0.0035418777,18.73957655909379,2479905,0.9523809523809523,0.047619047619047616,0.13142857142857145,0.1754281
0.0064781755,0.0,34.166666666666664,0.0046149446,11348,19816.4408993721,0.0046149446,19.66660689211588,2489915,0.9523809523809523,0.047619047619047616,0.14176719576719576,0.19389191
