optimgain,AttNC,EpisodesSoFar,entloss,entropy,TtR,Fce,TimeElapsed,surrgain,TimestepsSoFar,MtR,AttC,meankl
0.0011508714,10.0,15006,0.0,-0.017602902,2450.75,0.9803,25374.66242289543,0.0011508714,3659886,140.17804719195107,0.0,0.004751917
0.0006707581,10.0,15046,0.0,-0.016135195,2481.75,0.9926999999999999,25432.332709550858,0.0006707581,3669886,141.83347576573902,0.0,0.006626098
0.0014215717,10.0,15086,0.0,0.001023531,2471.5,0.9885999999999999,25486.013317108154,0.0014215717,3679886,141.41090743219885,0.0,0.004584381
0.0011046283,10.0,15126,0.0,-0.007394314,2474.25,0.9896999999999998,25541.7191259861,0.0011046283,3689886,141.41335887119595,0.0,0.0054452834
0.0013587909,10.0,15166,0.0,-0.060394537,2469.75,0.9878999999999996,25600.114233732224,0.0013587909,3699886,141.13991930554326,0.0,0.006920878
0.0010781827,10.0,15206,0.0,-0.03284836,2466.5,0.9865999999999998,25654.82996416092,0.0010781827,3709886,141.09656654226717,0.0,0.006076763
0.001263658,10.0,15246,0.0,-0.11005469,2477.75,0.9910999999999998,25713.0466837883,0.001263658,3719886,141.65527828095452,0.0,0.008085543
0.0008601941,10.0,15286,0.0,-0.08826115,2453.75,0.9814999999999998,25767.631481170654,0.0008601941,3729886,140.34186587290665,0.0,0.0058843074
0.0015912717,10.0,15326,0.0,-0.12582645,2472.5,0.9890000000000001,25823.477558851242,0.0015912717,3739886,141.36685377610246,0.0,0.0064973133
0.0009163612,10.0,15366,0.0,-0.13948779,2464.75,0.9858999999999998,25879.71424484253,0.0009163612,3749886,140.86228246315403,0.0,0.0038000818
0.0011877065,10.0,15406,0.0,-0.13838199,2437.75,0.9751,25934.53980231285,0.0011877065,3759886,139.41110587071415,0.0,0.0064978614
0.001381573,10.0,15446,0.0,-0.13682342,2444.0,0.9776000000000001,25988.728456020355,0.001381573,3769886,139.50552526594842,0.0,0.0060686073
0.0007801129,10.0,15486,0.0,-0.12070412,2454.5,0.9817999999999998,26039.681988954544,0.0007801129,3779886,140.31439088617165,0.0,0.0036325827
0.0012390208,10.0,15526,0.0,-0.09392465,2442.75,0.9771000000000001,26092.960248947144,0.0012390208,3789886,139.6590647778606,0.0,0.006141329
0.0013820343,10.0,15566,0.0,-0.14103115,2456.5,0.9825999999999999,26148.713239192963,0.0013820343,3799886,140.4831338565833,0.0,0.007155631
0.0011464943,10.0,15606,0.0,-0.17464262,2464.25,0.9857000000000002,26201.808966875076,0.0011464943,3809886,140.86519888348934,0.0,0.008058011
0.001218724,10.0,15646,0.0,-0.17425403,2449.0,0.9795999999999999,26255.71404528618,0.001218724,3819886,140.03931687192917,0.0,0.0070436513
0.001051716,10.0,15686,0.0,-0.18513322,2462.5,0.985,26309.451760292053,0.001051716,3829886,140.70018214727912,0.0,0.0060182433
0.0012153981,10.0,15726,0.0,-0.19264254,2474.5,0.9898,26364.220183610916,0.0012153981,3839886,141.4250989249664,0.0,0.0040616402
0.0013340558,10.0,15766,0.0,-0.18818156,2476.25,0.9904999999999999,26416.836981773376,0.0013340558,3849886,141.62514814471297,0.0,0.005609939
0.0013253778,10.0,15806,0.0,-0.215987,2483.25,0.9932999999999998,26469.972451210022,0.0013253778,3859886,141.90825513156568,0.0,0.0057963594
0.0013502245,10.0,15846,0.0,-0.15348053,2487.75,0.9950999999999997,26522.110817193985,0.0013502245,3869886,142.20701613890543,0.0,0.0072828187
0.0015363095,10.0,15886,0.0,-0.22520418,2477.5,0.991,26572.972125053406,0.0015363095,3879886,141.66084476999904,0.0,0.008668677
0.0014014383,10.0,15926,0.0,-0.213953,2484.5,0.9938,26628.96372103691,0.0014014383,3889886,142.15296622166593,0.0,0.0061838483
0.00070156157,10.0,15966,0.0,-0.24489242,2495.0,0.9979999999999997,26684.004402160645,0.00070156157,3899886,142.63727534726218,0.0,0.00746485
0.0007485646,10.0,16006,0.0,-0.26521662,2481.5,0.9926,26736.29661154747,0.0007485646,3909886,141.80532948913884,0.0,0.0061795814
0.0010434367,10.0,16046,0.0,-0.30532855,2487.0,0.9948,26792.803913593292,0.0010434367,3919886,142.1346108639843,0.0,0.0060785925
0.0014559119,10.0,16086,0.0,-0.26527497,2495.5,0.9982,26846.703005075455,0.0014559119,3929886,142.64529037654611,0.0,0.0063608503
0.0009652383,10.0,16126,0.0,-0.24963786,2494.25,0.9977,26898.672094106674,0.0009652383,3939886,142.5900999998555,0.0,0.0073900134
0.0008239285,10.0,16166,0.0,-0.22366191,2483.5,0.9934,26952.201580762863,0.0008239285,3949886,141.98323106714315,0.0,0.0055211443
0.0015715124,10.0,16206,0.0,-0.1754981,2495.5,0.9982000000000001,27005.759610414505,0.0015715124,3959886,142.66219860470915,0.0,0.005712731
0.0009515985,10.0,16246,0.0,-0.16421495,2494.0,0.9976,27060.745623588562,0.0009515985,3969886,142.52687248513425,0.0,0.0038302927
0.0011028484,10.0,16286,0.0,-0.108487256,2498.5,0.9994,27113.515677690506,0.0011028484,3979886,142.79703215104527,0.0,0.0053679408
0.0012089831,10.0,16326,0.0,-0.040370464,2497.5,0.9989999999999999,27166.306079387665,0.0012089831,3989886,142.74059743005893,0.0,0.006179531
0.0010021521,10.0,16366,0.0,-0.10242768,2493.0,0.9971999999999998,27216.724664211273,0.0010021521,3999886,142.48789331771485,0.0,0.006803226
0.001053448,10.0,16406,0.0,-0.1028641,2497.25,0.9989000000000001,27270.51985168457,0.001053448,4009886,142.72686218107106,0.0,0.0074259858
0.0005516336,10.0,16446,0.0,-0.118812725,2490.25,0.9960999999999999,27321.99848294258,0.0005516336,4019886,142.39269468613148,0.0,0.0066666584
0.0007031052,10.0,16486,0.0,-0.0753898,2486.0,0.9944000000000001,27373.94459915161,0.0007031052,4029886,142.14673766658035,0.0,0.0041523897
0.00079369615,10.0,16526,0.0,-0.059706654,2483.5,0.9934000000000001,27425.33902001381,0.00079369615,4039886,141.97620550652096,0.0,0.0029010805
0.0008196589,10.0,16566,0.0,-0.08860017,2482.25,0.9929,27476.787720680237,0.0008196589,4049886,141.9033376624073,0.0,0.0047941427
0.0011422915,10.0,16606,0.0,-0.12232912,2488.75,0.9955,27527.069515943527,0.0011422915,4059886,142.29398623097057,0.0,0.0057336655
0.00065818476,10.0,16646,0.0,-0.14866625,2481.0,0.9924000000000003,27579.03589129448,0.00065818476,4069886,141.7790375395414,0.0,0.0037324366
0.00078064867,10.0,16686,0.0,-0.20168594,2486.5,0.9945999999999998,27632.076145648956,0.00078064867,4079886,142.17954496567023,0.0,0.005317102
0.001117662,10.0,16726,0.0,-0.18260023,2491.0,0.9964000000000001,27683.546284914017,0.001117662,4089886,142.43668484561118,0.0,0.0061495244
0.000920408,10.0,16766,0.0,-0.17316522,2494.25,0.9976999999999998,27734.96455359459,0.000920408,4099886,142.57931434596517,0.0,0.0086341845
0.0010501696,10.0,16806,0.0,-0.17566454,2497.25,0.9988999999999999,27785.122209072113,0.0010501696,4109886,142.7155066421374,0.0,0.0042638057
0.0010742443,10.0,16846,0.0,-0.20487967,2492.75,0.9971,27835.379730939865,0.0010742443,4119886,142.5066813361454,0.0,0.0066466625
0.000686474,10.0,16886,0.0,-0.21086007,2499.5,0.9998000000000001,27883.818997621536,0.000686474,4129886,142.85461235671082,0.0,0.0039215456
0.00092393294,10.0,16926,0.0,-0.26748562,2498.0,0.9992000000000001,27934.205671787262,0.00092393294,4139886,142.77516988818766,0.0,0.006638993
0.00090610626,10.0,16966,0.0,-0.2246718,2499.25,0.9997000000000001,27984.595804214478,0.00090610626,4149886,142.839904636138,0.0,0.005134041
0.00037924107,10.0,17006,0.0,-0.21053025,2500.0,1.0,28032.43162560463,0.00037924107,4159886,142.8784238871937,0.0,0.004199379
0.001033159,10.0,17046,0.0,-0.23557937,2499.75,0.9999,28081.62037587166,0.001033159,4169886,142.86108485299786,0.0,0.0053399536
0.0003276884,10.0,17086,0.0,-0.20000194,2500.0,1.0,28128.243639469147,0.0003276884,4179886,142.8784238871937,0.0,0.0034662979
0.00066000083,10.0,17126,0.0,-0.24398418,2500.0,1.0,28175.523905992508,0.00066000083,4189886,142.8784238871937,0.0,0.011012299
0.0010106703,10.0,17166,0.0,-0.2172382,2497.25,0.9989000000000001,28223.874263048172,0.0010106703,4199886,142.70660901021793,0.0,0.006882187
0.0009886884,10.0,17206,0.0,-0.24785873,2485.75,0.9943000000000002,28272.505702495575,0.0009886884,4209886,142.09635451395738,0.0,0.008540496
0.0009587142,10.0,17246,0.0,-0.2187391,2433.25,0.9732999999999998,28321.26919412613,0.0009587142,4219886,139.66000104984394,0.0,0.0027235239
0.000998516,10.0,17286,0.0,-0.22522399,2428.5,0.9713999999999998,28368.181215286255,0.000998516,4229886,139.53631969308873,0.0,0.007173345
0.0005938938,10.0,17326,0.0,-0.1676706,2480.5,0.9921999999999999,28416.0375020504,0.0005938938,4239886,141.84547754782184,0.0,0.005319529
0.0009102858,10.0,17366,0.0,-0.15463246,2477.0,0.9907999999999999,28464.229592323303,0.0009102858,4249886,141.66488717476358,0.0,0.00545137
0.00064199674,10.0,17406,0.0,-0.18242885,2497.0,0.9987999999999999,28510.7620947361,0.00064199674,4259886,142.6963496132139,0.0,0.0066823787
0.0005569811,10.0,17446,0.0,-0.14170852,2499.75,0.9999,28556.834408521652,0.0005569811,4269886,142.86823160446752,0.0,0.0037758115
0.0005990906,10.0,17486,0.0,-0.20872985,2499.0,0.9996,28603.480906248093,0.0005990906,4279886,142.80617439894044,0.0,0.0071891504
0.0006836722,10.0,17526,0.0,-0.24769187,2500.0,1.0,28651.180767297745,0.0006836722,4289886,142.8784238871937,0.0,0.00631517
0.0009795078,10.0,17566,0.0,-0.22355662,2498.0,0.9992000000000001,28698.10084295273,0.0009795078,4299886,142.77404789910838,0.0,0.0043595107
0.00059477537,10.0,17606,0.0,-0.2491452,2496.75,0.9987,28745.118941783905,0.00059477537,4309886,142.722393279958,0.0,0.003625692
0.0013897531,10.0,17646,0.0,-0.2033386,2498.0,0.9992000000000001,28794.154846668243,0.0013897531,4319886,142.76638172559586,0.0,0.008195187
0.00090990146,10.0,17686,0.0,-0.2375296,2498.5,0.9994,28841.121882915497,0.00090990146,4329886,142.81488856114282,0.0,0.003471368
0.0005884747,10.0,17726,0.0,-0.20735769,2492.5,0.9969999999999999,28888.13065958023,0.0005884747,4339886,142.53432224292553,0.0,0.0029700848
0.0007518323,10.0,17766,0.0,-0.19406648,2494.25,0.9976999999999998,28934.3838763237,0.0007518323,4349886,142.5511831198856,0.0,0.0026534826
0.00090309355,10.0,17806,0.0,-0.11776472,2496.75,0.9987,28981.909743070602,0.00090309355,4359886,142.74102401634318,0.0,0.0070155407
0.0012744239,10.0,17846,0.0,-0.04865686,2494.0,0.9975999999999997,29028.49293422699,0.0012744239,4369886,142.52799979508217,0.0,0.0076573147
0.00051577936,10.0,17886,0.0,-0.030136067,2486.25,0.9945,29077.518228054047,0.00051577936,4379886,142.08320901106305,0.0,0.005410508
0.0009875053,10.0,17926,0.0,0.0106354905,2480.25,0.9920999999999998,29124.210555791855,0.0009875053,4389886,141.74367288929398,0.0,0.0065433057
0.00063134806,10.0,17966,0.0,0.043927602,2474.75,0.9898999999999999,29171.117047786713,0.00063134806,4399886,141.40533914031758,0.0,0.003610848
0.0011830854,10.0,18006,0.0,0.07400129,2479.0,0.9916,29217.528367996216,0.0011830854,4409886,141.57234602540788,0.0,0.00738141
0.00080658315,10.0,18046,0.0,0.041087627,2459.0,0.9835999999999998,29264.599959135056,0.00080658315,4419886,140.49530174412456,0.0,0.005124554
0.0009917954,10.0,18086,0.0,0.0155337425,2444.75,0.9779000000000003,29311.54421877861,0.0009917954,4429886,139.54801158865925,0.0,0.0049678804
0.0007362809,10.0,18126,0.0,0.016215997,2445.25,0.9781000000000002,29358.173976421356,0.0007362809,4439886,139.72261944198812,0.0,0.0039068996
0.0010592534,10.0,18166,0.0,0.03391838,2420.25,0.9680999999999997,29405.71129512787,0.0010592534,4449886,138.25286913054833,0.0,0.00667968
0.0009578345,10.0,18206,0.0,0.06610519,2380.25,0.9521000000000003,29452.408560037613,0.0009578345,4459886,136.34282957106305,0.0,0.0059462828
0.0006408414,10.0,18246,0.0,0.10016871,2350.5,0.9401999999999999,29497.471260786057,0.0006408414,4469886,134.72891905824696,0.0,0.0065594562
0.0010663291,10.0,18286,0.0,0.07965493,2289.0,0.9155999999999999,29545.39171910286,0.0010663291,4479886,131.17688959155447,0.0,0.006065799
0.00082596694,10.0,18326,0.0,0.08467859,2390.25,0.9561000000000002,29592.106407880783,0.00082596694,4489886,136.85933235839784,0.0,0.005422386
0.0008909645,10.0,18366,0.0,0.14956655,2334.5,0.9338,29637.467445373535,0.0008909645,4499886,133.4331856517087,0.0,0.0053417627
0.0010437209,10.0,18406,0.0,0.09702807,2363.25,0.9453000000000001,29684.359229564667,0.0010437209,4509886,134.86098570833943,0.0,0.007463949
0.000732548,10.0,18446,0.0,0.09742054,2388.25,0.9553000000000003,29729.314922571182,0.000732548,4519886,136.59309554061994,0.0,0.0061973887
0.0014599299,10.0,18486,0.0,0.048783574,2363.75,0.9454999999999998,29776.12050843239,0.0014599299,4529886,135.08583822403753,0.0,0.0077295275
0.0010474419,10.0,18526,0.0,0.010622139,2362.25,0.9449,29823.030374526978,0.0010474419,4539886,135.22066511940892,0.0,0.006143418
0.0005834744,10.0,18566,0.0,0.01699379,2415.5,0.9662,29869.924587249756,0.0005834744,4549886,138.32097225349895,0.0,0.0067248694
0.00053401286,10.0,18606,0.0,0.03487153,2441.25,0.9764999999999999,29918.16499853134,0.00053401286,4559886,139.60563076049343,0.0,0.0034216898
0.0004872879,10.0,18646,0.0,0.029237749,2450.75,0.9803000000000001,29964.935039758682,0.0004872879,4569886,140.13223997205748,0.0,0.0033383167
0.0007625543,10.0,18686,0.0,0.05973085,2458.75,0.9834999999999996,30012.25128173828,0.0007625543,4579886,140.45768888209557,0.0,0.0043420815
0.001017811,10.0,18726,0.0,0.05547335,2462.75,0.9850999999999999,30059.327706336975,0.001017811,4589886,140.87693046662915,0.0,0.008453747
0.0009369356,10.0,18766,0.0,0.10804816,2436.5,0.9746,30106.429919958115,0.0009369356,4599886,139.37611744221113,0.0,0.005589816
0.0008744776,10.0,18806,0.0,0.10014094,2426.75,0.9707000000000001,30154.987289905548,0.0008744776,4609886,138.80392743048554,0.0,0.0042944057
0.0007950898,10.0,18846,0.0,0.08612893,2396.0,0.9583999999999999,30203.30194592476,0.0007950898,4619886,137.0125829858703,0.0,0.006256405
0.0006982084,10.0,18886,0.0,0.08030296,2429.75,0.9719000000000001,30249.77397108078,0.0006982084,4629886,138.76494505166193,0.0,0.003593819
0.0009175769,10.0,18926,0.0,0.14035214,2414.75,0.9658999999999995,30296.367954730988,0.0009175769,4639886,137.94205323718253,0.0,0.0057602003
0.0009581007,10.0,18966,0.0,0.16576327,2398.25,0.9593,30342.127643585205,0.0009581007,4649886,137.43920183083458,0.0,0.00437438
0.00091222953,10.0,19006,0.0,0.15980688,2443.0,0.9771999999999998,30388.454523086548,0.00091222953,4659886,139.63085579735235,0.0,0.0037062503
0.00084918016,10.0,19046,0.0,0.16314079,2471.5,0.9885999999999997,30434.799461841583,0.00084918016,4669886,141.26994763931688,0.0,0.005568171
0.0008824162,10.0,19086,0.0,0.1804949,2436.5,0.9745999999999995,30482.48104763031,0.0008824162,4679886,139.38857375218757,0.0,0.004409191
0.00051438354,10.0,19126,0.0,0.21864882,2464.75,0.9858999999999997,30528.637628555298,0.00051438354,4689886,140.8699429710226,0.0,0.0041139764
0.00083737366,10.0,19166,0.0,0.262004,2467.5,0.9869999999999999,30575.112151384354,0.00083737366,4699886,141.05530407327808,0.0,0.0046725697
0.0008076402,10.0,19206,0.0,0.20077367,2468.75,0.9874999999999998,30622.297373771667,0.0008076402,4709886,141.1949923370902,0.0,0.006699032
0.00092019653,10.0,19246,0.0,0.18057907,2479.0,0.9916,30668.28977704048,0.00092019653,4719886,141.7435708249036,0.0,0.005439141
0.001067132,10.0,19286,0.0,0.21800339,2478.5,0.9914000000000002,30714.105692863464,0.001067132,4729886,141.58862156761924,0.0,0.0075905584
0.0006586973,10.0,19326,0.0,0.19714226,2471.0,0.9883999999999997,30761.328547000885,0.0006586973,4739886,141.24182077707798,0.0,0.00396978
0.0013767316,10.0,19366,0.0,0.14276081,2467.25,0.9868999999999998,30807.688710451126,0.0013767316,4749886,141.11826827667267,0.0,0.0062735975
0.0008645453,10.0,19406,0.0,0.10982233,2477.75,0.9910999999999998,30853.75378513336,0.0008645453,4759886,141.67223885310662,0.0,0.007271264
0.00083826156,10.0,19446,0.0,0.086468674,2488.5,0.9954000000000001,30901.460162878036,0.00083826156,4769886,142.21662680756958,0.0,0.0044617797
0.0007330055,10.0,19486,0.0,0.11627756,2495.0,0.9979999999999997,30948.926725625992,0.0007330055,4779886,142.6087826480008,0.0,0.0037914878
0.0006002837,10.0,19526,0.0,0.15726666,2492.75,0.9970999999999997,30997.219843387604,0.0006002837,4789886,142.4915599837103,0.0,0.0050128484
0.0011507005,10.0,19566,0.0,0.18157119,2489.25,0.9956999999999997,31042.552613973618,0.0011507005,4799886,142.32763957974913,0.0,0.0070881383
0.0007424031,10.0,19606,0.0,0.16303205,2466.5,0.9865999999999996,31087.939031124115,0.0007424031,4809886,141.17529511034655,0.0,0.0044530774
0.00096902414,10.0,19646,0.0,0.14353728,2481.75,0.9926999999999999,31132.292327404022,0.00096902414,4819886,141.86303190480763,0.0,0.0067950594
0.0008635158,10.0,19686,0.0,0.12842621,2464.5,0.9858000000000002,31178.585520744324,0.0008635158,4829886,140.89058031398227,0.0,0.0067089056
0.001027227,10.0,19726,0.0,0.15566817,2431.5,0.9726000000000002,31226.473174095154,0.001027227,4839886,139.14805808262264,0.0,0.005905615
0.00093669916,10.0,19766,0.0,0.14463209,2454.25,0.9816999999999998,31272.047428131104,0.00093669916,4849886,140.36022750085812,0.0,0.0069586365
0.0011797446,10.0,19806,0.0,0.08022667,2458.25,0.9832999999999998,31317.56942653656,0.0011797446,4859886,140.6497206773929,0.0,0.0076006153
0.0009017384,10.0,19846,0.0,0.07374654,2481.75,0.9926999999999999,31364.92521047592,0.0009017384,4869886,141.859293292083,0.0,0.0056887195
0.0010677795,10.0,19886,0.0,0.09055828,2482.0,0.9927999999999999,31412.39767742157,0.0010677795,4879886,141.88504601307332,0.0,0.005596218
0.0010071027,10.0,19926,0.0,0.12868306,2469.75,0.9879,31458.424531698227,0.0010071027,4889886,141.27393464171888,0.0,0.005436218
0.00090649363,10.0,19966,0.0,0.09135709,2474.75,0.9898999999999998,31504.5191655159,0.00090649363,4899886,141.51587349649063,0.0,0.0057064826
0.0006419539,10.0,20006,0.0,0.04959109,2470.0,0.9879999999999999,31551.565234422684,0.0006419539,4909886,141.14398267446668,0.0,0.006064486
0.00079512224,10.0,20046,0.0,0.084153146,2471.75,0.9887,31597.983189821243,0.00079512224,4919886,141.2433617868895,0.0,0.0043013035
0.0009295527,10.0,20086,0.0,0.12178867,2460.0,0.9839999999999997,31644.678976774216,0.0009295527,4929886,140.5368244573175,0.0,0.00500214
0.00052382716,10.0,20126,0.0,0.093742386,2445.5,0.9782,31692.961330890656,0.00052382716,4939886,139.89026584764022,0.0,0.004989721
0.00060503115,10.0,20166,0.0,0.097915,2417.5,0.9669999999999996,31740.135954141617,0.00060503115,4949886,138.20000244600215,0.0,0.0051665343
0.0010742125,10.0,20206,0.0,0.077270485,2456.5,0.9825999999999999,31786.858195781708,0.0010742125,4959886,140.30172553242582,0.0,0.00525772
0.0006915425,10.0,20246,0.0,0.042825606,2432.75,0.9731,31833.51758980751,0.0006915425,4969886,139.17775250390463,0.0,0.0055671865
0.00093480584,10.0,20286,0.0,-0.029870944,2406.5,0.9625999999999998,31875.72053337097,0.00093480584,4979886,137.82969024168185,0.0,0.0071538454
0.00070009107,10.0,20326,0.0,0.021029433,2381.75,0.9527000000000001,31921.494277238846,0.00070009107,4989886,136.12056599785973,0.0,0.0056517045
0.00090875756,10.0,20366,0.0,0.023829643,2430.5,0.9722,31967.580462932587,0.00090875756,4999886,138.92318993153896,0.0,0.0065131956
