optimgain,entropy,AttNC,MtR,EpisodesSoFar,TtR,meankl,Fce,surrgain,entloss,TimestepsSoFar,AttC,TimeElapsed
0.0018027107,0.66851926,2.116279069767442,21.85144312885296,4596,114.90697674418605,0.0039311782,0.1532093023255814,0.0018027107,0.0,1009804,0.8837209302325582,4007.4998519420624
0.0012235484,0.6750547,2.1707317073170733,22.06689539623816,4637,117.58536585365853,0.003129458,0.15837398373983738,0.0012235484,0.0,1019879,0.8292682926829268,4046.000415086746
0.0017955411,0.6544545,2.3095238095238093,23.040011808344428,4679,121.42857142857143,0.0050244424,0.1637628384687208,0.0017955411,0.0,1029931,0.6904761904761905,4083.69473862648
0.00210224,0.648966,2.175,22.50411499940007,4719,118.125,0.004526589,0.1575,0.00210224,0.0,1039931,0.825,4121.514050483704
0.0018676799,0.67085755,2.45,23.138261328294327,4759,125.25,0.0034385838,0.16699999999999998,0.0018676799,0.0,1049931,0.55,4158.402023792267
0.0017350438,0.64145994,2.142857142857143,21.50700228332751,4801,113.78571428571429,0.0046120943,0.15564998864694915,0.0017350438,0.0,1059852,0.8571428571428571,4195.4822335243225
0.0023376923,0.57464427,2.302325581395349,20.786266840949338,4844,110.16279069767442,0.0061875954,0.1494979951884523,0.0023376923,0.0,1069947,0.6976744186046512,4233.082455873489
0.0016718989,0.5973855,2.5609756097560976,22.278510636747637,4885,119.48780487804878,0.0036748198,0.16080403700588733,0.0016718989,0.0,1079976,0.43902439024390244,4270.242202281952
0.0029367849,0.5717843,2.35,21.227078974341435,4925,113.85,0.0062611587,0.15467837837837842,0.0029367849,0.0,1089763,0.65,4307.5856676101685
0.0015435837,0.5635445,2.175,22.28589895096076,4965,119.55,0.0027504032,0.15940000000000001,0.0015435837,0.0,1099763,0.825,4344.844745397568
0.0016749179,0.56980044,2.45,22.696677094404098,5005,120.975,0.004175548,0.16130000000000005,0.0016749179,0.0,1109763,0.55,4382.95542550087
0.002177296,0.56420165,2.292682926829268,23.076552499621837,5046,122.48780487804878,0.0055589383,0.16331707317073169,0.002177296,0.0,1119766,0.7073170731707317,4420.532066583633
0.0019754558,0.5344908,2.2195121951219514,23.40017503336605,5087,125.1951219512195,0.0043186806,0.1708582729070534,0.0019754558,0.0,1129803,0.7804878048780488,4458.347336530685
0.0026049688,0.5163575,2.4634146341463414,23.557886281462388,5128,125.26829268292683,0.0051574362,0.1691441241685144,0.0026049688,0.0,1139814,0.5365853658536586,4495.751667022705
0.0013877198,0.5171809,2.25,24.649823971035367,5168,130.875,0.0029300782,0.1745,0.0013877198,0.0,1149814,0.75,4534.202743053436
0.0016257584,0.52380383,2.3,23.27308290461351,5208,124.5,0.0025620845,0.16599999999999998,0.0016257584,0.0,1159814,0.7,4572.1536774635315
0.0018406337,0.49109098,2.3658536585365852,23.531201356017615,5249,125.70731707317073,0.004058672,0.17219512195121955,0.0018406337,0.0,1169829,0.6341463414634146,4609.186310052872
0.0022294638,0.50223595,2.225,25.07092018974945,5289,132.825,0.004288066,0.17709999999999998,0.0022294638,0.0,1179829,0.775,4646.888853311539
0.0016962553,0.50121444,2.45,24.873557106591914,5329,134.475,0.003161968,0.17930000000000004,0.0016962553,0.0,1189829,0.55,4684.498512983322
0.002111057,0.4986188,2.268292682926829,24.604161469829993,5370,131.34146341463415,0.0053011733,0.1772537313432836,0.002111057,0.0,1199896,0.7317073170731707,4722.40963768959
