TimeElapsed,optimgain,meankl,AttC,entropy,Fce,surrgain,AttNC,entloss,TtR,TimestepsSoFar,EpisodesSoFar,MtR
13149.659625768661,0.0030426818,0.006982086,0.024390243902439025,-0.0628166,0.14331707317073172,0.0030426818,0.975609756097561,0.0,35.829268292682926,3609824,16476,20.213505740525424
13186.378413677216,0.0025158958,0.007610338,0.09090909090909091,-0.04172149,0.134,0.0025158958,0.9090909090909091,0.0,33.5,3619828,16520,19.080024111668784
13223.55199766159,0.0017179233,0.006825281,0.024390243902439025,-0.01034113,0.15043902439024387,0.0017179233,0.975609756097561,0.0,37.609756097560975,3629829,16561,21.64165969062393
13256.422962665558,0.0029187852,0.009063946,0.047619047619047616,-0.08121611,0.1375238095238095,0.0029187852,0.9523809523809523,0.0,34.38095238095238,3639831,16603,19.29581560671289
13291.093788385391,0.00327322,0.0077177864,0.047619047619047616,-0.08245961,0.14315018315018316,0.00327322,0.9523809523809523,0.0,35.38095238095238,3649897,16645,20.22753856841581
13325.709174871445,0.0029338086,0.0085702175,0.11363636363636363,-0.056884766,0.14541732478662747,0.0029338086,0.8863636363636364,0.0,35.04545454545455,3659976,16689,20.25441890668347
13360.409818172455,0.004156845,0.0072105927,0.23404255319148937,-0.050509926,0.14920873714447078,0.004156845,0.7659574468085106,0.0,32.4468085106383,3669841,16736,18.971967357865626
13397.829800844193,0.001899289,0.0067672525,0.047619047619047616,-0.07577904,0.1424761904761905,0.001899289,0.9523809523809523,0.0,35.61904761904762,3679843,16778,20.279086203304118
13431.472103357315,0.0026185669,0.0056407196,0.14893617021276595,-0.043286845,0.14200363212326284,0.0026185669,0.851063829787234,0.0,33.4468085106383,3689974,16825,19.09833712916809
13465.071008443832,0.004042017,0.007205919,0.047619047619047616,-0.0032424927,0.14523809523809525,0.004042017,0.9523809523809523,0.0,36.30952380952381,3699976,16867,20.49810526908083
13498.88074374199,0.004048777,0.0091888765,0.0,0.018484445,0.14279999999999998,0.004048777,1.0,0.0,35.7,3709976,16907,20.369161551469375
13531.179893493652,0.0043351953,0.0069339247,0.14893617021276595,0.015440967,0.1293517546283504,0.0043351953,0.851063829787234,0.0,29.93617021276596,3719999,16954,16.995572081387305
13568.595020771027,0.0036476303,0.009601517,0.15217391304347827,-0.058450367,0.13047002968299828,0.0036476303,0.8478260869565217,0.0,31.0,3729902,17000,17.823515645457263
13602.88505244255,0.0026885038,0.009564569,0.024390243902439025,-0.08122748,0.1424390243902439,0.0026885038,0.975609756097561,0.0,35.609756097560975,3739903,17041,20.509847608318854
13635.751244544983,0.0045736986,0.00907787,0.09090909090909091,-0.07518896,0.14198268398268396,0.0045736986,0.9090909090909091,0.0,35.0,3749927,17085,20.04134087978491
13671.031936645508,0.005393457,0.009007017,0.13636363636363635,-0.10335541,0.14664506623240603,0.005393457,0.8636363636363636,0.0,34.04545454545455,3759783,17129,19.791016494832686
13704.998402833939,0.0017897324,0.008393349,0.0,-0.08057497,0.1498,0.0017897324,1.0,0.0,37.45,3769783,17169,21.36112305065273
13738.109146595001,0.0019347877,0.0038596336,0.047619047619047616,-0.10611048,0.1403809523809524,0.0019347877,0.9523809523809523,0.0,35.095238095238095,3779785,17211,20.270129708994595
13771.412058591843,0.0041077505,0.009106318,0.09090909090909091,-0.16802967,0.1525101951188908,0.0041077505,0.9090909090909091,0.0,36.59090909090909,3789897,17255,20.78876670650376
13804.103303670883,0.0043546576,0.00937558,0.09090909090909091,-0.23745564,0.14243419267299864,0.0043546576,0.9090909090909091,0.0,34.86363636363637,3799967,17299,19.944279578676518
13838.130815267563,0.003344455,0.0089305835,0.07142857142857142,-0.29007488,0.151062148123933,0.003344455,0.9285714285714286,0.0,36.73809523809524,3809798,17341,21.05866205710358
13872.677900314331,0.0029246993,0.0053334143,0.024390243902439025,-0.24806371,0.14985365853658536,0.0029246993,0.975609756097561,0.0,37.24390243902439,3819823,17382,21.129500117687414
13905.413745164871,0.0024295517,0.006377522,0.06976744186046512,-0.24957776,0.15181151383037603,0.0024295517,0.9302325581395349,0.0,36.95348837209303,3829924,17425,21.09461845229196
13939.034281253815,0.001982258,0.008106849,0.04878048780487805,-0.25295076,0.14396247654784242,0.001982258,0.9512195121951219,0.0,35.80487804878049,3839870,17466,20.374446541057992
13972.666177988052,0.0030764404,0.0076120193,0.0,-0.17158552,0.15109999999999998,0.0030764404,1.0,0.0,37.775,3849870,17506,21.369382471048713
14004.42314362526,0.0032265382,0.008185203,0.0,-0.093471535,0.14280000000000004,0.0032265382,1.0,0.0,35.7,3859870,17546,20.285172759950534
14042.625245332718,0.0023947,0.006098189,0.047619047619047616,-0.11641695,0.14424908424908423,0.0023947,0.9523809523809523,0.0,35.45238095238095,3869936,17588,20.4122611355945
14075.410464048386,0.0025288146,0.009008255,0.025,-0.15761578,0.1431144578313253,0.0025288146,0.975,0.0,35.175,3879769,17628,19.8409729737041
14108.334661006927,0.0027333077,0.0080021825,0.0,-0.17475338,0.1437,0.0027333077,1.0,0.0,35.925,3889769,17668,19.816154033982112
14146.229385852814,0.0029623471,0.0066162352,0.09090909090909091,-0.16117282,0.1100909090909091,0.0029623471,0.9090909090909091,0.0,27.522727272727273,3899773,17712,15.355686057217417
14177.602583169937,0.004003608,0.0065829125,0.09523809523809523,-0.14952914,0.12646801816096354,0.004003608,0.9047619047619048,0.0,30.357142857142858,3909897,17754,17.398795935476905
14210.98401761055,0.002291953,0.00727304,0.0,-0.08940208,0.1165,0.002291953,1.0,0.0,29.125,3919897,17794,16.638413413688546
14245.617305994034,0.0031841942,0.008404539,0.0,-0.0735588,0.11130000000000007,0.0031841942,1.0,0.0,27.825,3929897,17834,16.045648926122816
14276.233123064041,0.002945471,0.0054294583,0.024390243902439025,-0.02929689,0.13414634146341464,0.002945471,0.975609756097561,0.0,32.68292682926829,3939972,17875,18.149974812743412
14311.36102771759,0.0019944657,0.006292563,0.047619047619047616,-0.005690165,0.1218095238095238,0.0019944657,0.9523809523809523,0.0,30.452380952380953,3949974,17917,16.979879363362073
14343.581439256668,0.0031479707,0.008365791,0.0,0.052143086,0.12980000000000003,0.0031479707,1.0,0.0,32.45,3959974,17957,18.10417689943305
14375.291327953339,0.0019548873,0.0069500273,0.0,0.0569213,0.13840000000000002,0.0019548873,1.0,0.0,34.6,3969974,17997,19.295560429144643
14412.211755275726,0.0040868255,0.0083758235,0.0,0.110748276,0.14319999999999997,0.0040868255,1.0,0.0,35.8,3979974,18037,20.51639440008004
14442.710400104523,0.002326954,0.0072163413,0.09302325581395349,0.090404525,0.12725763793889652,0.002326954,0.9069767441860465,0.0,30.906976744186046,3989778,18080,17.439257620544375
14476.138293027878,0.0034913253,0.00791668,0.06976744186046512,0.15906337,0.12920930232558145,0.0034913253,0.9302325581395349,0.0,32.30232558139535,3999781,18123,18.237931609370264
14510.563118934631,0.0007646934,0.0077562407,0.047619047619047616,0.18862914,0.15752380952380957,0.0007646934,0.9523809523809523,0.0,33.45238095238095,4009783,18165,19.154609282597956
14541.530514717102,0.0015946899,0.0060662567,0.13043478260869565,0.15293373,0.12147826086956522,0.0015946899,0.8695652173913043,0.0,30.369565217391305,4019791,18211,17.28441667026993
14578.07906293869,0.0022712434,0.007081063,0.047619047619047616,0.14470741,0.1303809523809524,0.0022712434,0.9523809523809523,0.0,32.595238095238095,4029793,18253,18.137889540584215
14608.818498849869,0.0031071259,0.008441138,0.09090909090909091,0.13019025,0.13790029325513195,0.0031071259,0.9090909090909091,0.0,33.34090909090909,4039911,18297,19.229497744380204
14640.445380926132,0.0024099671,0.006435956,0.047619047619047616,0.15295203,0.13944300144300148,0.0024099671,0.9523809523809523,0.0,34.54761904761905,4049945,18339,19.62354483268595
14674.327729940414,0.0011518799,0.0072848587,0.1111111111111111,0.19671668,0.13722469135802465,0.0011518799,0.8888888888888888,0.0,33.8,4059994,18384,19.196197845964964
14704.626676559448,0.00404607,0.0072922744,0.25,0.17779498,0.11626654740608232,0.00404607,0.75,0.0,27.692307692307693,4069939,18436,15.810611790462415
14738.96727180481,0.0033443428,0.008360511,0.06976744186046512,0.122192174,0.1366511627906977,0.0033443428,0.9302325581395349,0.0,34.16279069767442,4079962,18479,19.416017649218624
14770.963772535324,0.0029270053,0.0075444137,0.09090909090909091,0.0703746,0.12100000000000004,0.0029270053,0.9090909090909091,0.0,30.25,4089966,18523,17.18390113821524
14801.916072845459,0.001992569,0.004104483,0.0,0.057462927,0.12680000000000005,0.001992569,1.0,0.0,31.7,4099966,18563,17.99816926156029
14834.332635879517,0.0008391937,0.0020398344,0.024390243902439025,0.065014265,0.12243902439024396,0.0008391937,0.975609756097561,0.0,30.609756097560975,4109967,18604,17.303984497203047
14864.5296626091,0.0038124435,0.009452643,0.024390243902439025,0.08571243,0.12273170731707321,0.0038124435,0.975609756097561,0.0,30.682926829268293,4119968,18645,17.38065380617977
14898.641941547394,0.0020798065,0.004804287,0.1111111111111111,0.08382825,0.11964444444444446,0.0020798065,0.8888888888888888,0.0,29.91111111111111,4129981,18690,16.823049199991093
