entropy,TimeElapsed,AttNC,AttC,MtR,Tmc,MpbtA,EpisodesSoFar,Tmt,TtR,Ptt,optimgain,MpbtN,Tbt,meankl,surrgain,entloss,TimestepsSoFar
0.18423548,23006.509352207184,0.7837837837837838,0.21621621621621623,-39.10695269359232,21.37837837837838,16.360269626000495,7540,82.54054054054055,-69.05405405405405,80.29061585819579,0.0046318574,83.6397303739995,338086.0540540541,0.005251515,0.0046318574,0.0,1119768
0.17483982,23132.083729743958,0.8378378378378378,0.16216216216216217,-38.84772201681764,20.64864864864865,16.4322326619401,7577,83.29729729729729,-69.64864864864865,80.97439712258661,0.004230059,83.5677673380599,341185.7297297297,0.0050942455,0.004230059,0.0,1129842
0.20231122,23267.086436748505,0.7837837837837838,0.21621621621621623,-39.13176742219054,21.756756756756758,16.05577441152324,7614,82.21621621621621,-69.02702702702703,79.94837591557409,0.004661957,83.94422558847675,336757.6216216216,0.0042805444,0.004661957,0.0,1139747
0.21400644,23396.634664297104,0.7894736842105263,0.21052631578947367,-37.976404026401866,22.0,16.678057678174262,7652,82.0,-68.34210526315789,79.72799748124373,0.005156157,83.32194232182574,335872.0,0.0049536284,0.005156157,0.0,1149989
0.1905474,23528.515548944473,0.7567567567567568,0.24324324324324326,-38.719682188801876,21.45945945945946,17.23522555418212,7689,82.45945945945945,-68.29729729729729,80.21639979010114,0.0039421385,82.76477444581789,337753.9459459459,0.003967994,0.0039421385,0.0,1159862
0.21492437,23663.751858472824,0.8378378378378378,0.16216216216216217,-38.648329031821724,20.945945945945947,16.861665689878137,7726,82.97297297297297,-69.0,80.69357476269778,0.0055708517,83.13833431012186,339857.2972972973,0.0055837226,0.0055708517,0.0,1169783
0.22972974,23793.529113292694,0.6578947368421053,0.34210526315789475,-37.89985185529817,21.657894736842106,16.959445035903343,7764,82.34210526315789,-68.39473684210526,80.04556643048412,0.0058741164,83.04055496409666,337273.2631578947,0.007244487,0.0058741164,0.0,1179942
0.18341169,23922.305629968643,0.6052631578947368,0.39473684210526316,-38.940889401731276,21.18421052631579,16.820709100127615,7802,82.78947368421052,-68.84210526315789,80.48232075374149,0.0032708053,83.17929089987238,339105.6842105263,0.006415233,0.0032708053,0.0,1189847
0.18205534,24059.769262075424,0.8108108108108109,0.1891891891891892,-38.2018687791893,21.945945945945947,16.29640982517826,7839,82.0,-68.62162162162163,79.76652326655682,0.004136273,83.70359017482177,335872.0,0.004940983,0.004136273,0.0,1199860
0.21074763,24184.997972488403,0.9166666666666666,0.08333333333333333,-37.80981506115741,21.333333333333332,16.593532468169137,7875,82.52777777777777,-68.88888888888889,80.3244070045976,0.0049302047,83.40646753183086,338033.77777777775,0.0051378063,0.0049302047,0.0,1209790
0.21883413,24314.500442028046,0.9736842105263158,0.02631578947368421,-39.36139452278452,20.86842105263158,15.975040271647787,7913,83.07894736842105,-69.8157894736842,80.77212006921033,0.0048914086,84.0249597283522,340291.36842105264,0.0041073635,0.0048914086,0.0,1219945
0.19883811,24449.815204143524,0.8333333333333334,0.16666666666666666,-37.29673148375213,22.63888888888889,16.633831726667566,7949,81.30555555555556,-67.80555555555556,79.12352200153977,0.003054648,83.36616827333242,333027.55555555556,0.0040179947,0.003054648,0.0,1229812
0.22184393,24573.16192173958,0.8918918918918919,0.10810810810810811,-38.561763111017605,20.62162162162162,15.94745685468857,7986,83.35135135135135,-70.05405405405405,81.00398130197574,0.0038418495,84.05254314531142,341407.13513513515,0.0033575855,0.0038418495,0.0,1239810
0.2352618,24723.065487384796,0.8648648648648649,0.13513513513513514,-37.820107402443725,22.243243243243242,16.446990065839117,8023,81.72972972972973,-68.32432432432432,79.49414370468317,0.007205284,83.55300993416088,334764.97297297296,0.0061916756,0.007205284,0.0,1249863
0.25262284,24850.129382133484,0.7894736842105263,0.21052631578947367,-38.904119399879136,21.44736842105263,16.11926000731019,8061,82.52631578947368,-69.21052631578948,80.23729215274187,0.006470465,83.88073999268981,338027.7894736842,0.0059702303,0.006470465,0.0,1259854
0.2486822,24978.75335907936,0.8648648648648649,0.13513513513513514,-37.47621984234752,21.486486486486488,17.80903564203091,8098,82.45945945945945,-67.72972972972973,80.19571704452292,0.0056426516,82.19096435796907,337753.9459459459,0.006722718,0.0056426516,0.0,1269842
0.24535911,25118.179089069366,0.8648648648648649,0.13513513513513514,-36.99964321802622,21.945945945945947,19.06425685631554,8135,82.02702702702703,-66.37837837837837,79.772277731277,0.0057018525,80.93574314368445,335982.7027027027,0.0043706927,0.0057018525,0.0,1279862
0.20153816,25245.925552129745,0.717948717948718,0.28205128205128205,-38.48745181413041,21.76923076923077,17.684146337022263,8174,82.17948717948718,-67.6923076923077,79.93299794033517,0.0050997986,82.31585366297774,336607.1794871795,0.00569412,0.0050997986,0.0,1289825
0.20316039,25383.030610084534,0.9459459459459459,0.05405405405405406,-38.44425646641387,21.594594594594593,17.09372697456687,8211,82.35135135135135,-68.29729729729729,80.09444082158922,0.0041101286,82.90627302543314,337311.13513513515,0.0054509053,0.0041101286,0.0,1299712
0.2512406,25509.850152015686,0.8947368421052632,0.10526315789473684,-37.923257816948215,20.94736842105263,17.55260891931299,8249,83.0,-68.44736842105263,80.69758468786584,0.0050813034,82.447391080687,339968.0,0.004794183,0.0050813034,0.0,1309970
0.27895126,25634.035965442657,0.8055555555555556,0.19444444444444445,-36.643466011861534,21.944444444444443,19.03606295037077,8285,82.05555555555556,-66.44444444444444,79.77686013204585,0.006698343,80.96393704962924,336099.55555555556,0.0054361937,0.006698343,0.0,1319895
0.27154878,25770.92532324791,0.5641025641025641,0.4358974358974359,-37.987955263560316,21.974358974358974,18.607729932193692,8324,82.0,-66.74358974358974,79.74747467836919,0.0051451423,81.39227006780631,335872.0,0.0067825294,0.0051451423,0.0,1329788
0.23311631,25907.872009515762,0.6341463414634146,0.36585365853658536,-38.126943169387786,22.097560975609756,18.12581095313827,8365,81.8780487804878,-67.02439024390245,79.63338219128185,0.007433246,81.87418904686174,335372.48780487804,0.005533247,0.007433246,0.0,1339966
0.22423655,26038.28030204773,0.8378378378378378,0.16216216216216217,-37.66240074971963,23.054054054054053,17.550432720357307,8402,80.94594594594595,-66.75675675675676,78.74575825274431,0.0046975343,82.44956727964271,331554.5945945946,0.0056959833,0.0046975343,0.0,1349813
0.23909995,26169.101116657257,0.7692307692307693,0.23076923076923078,-37.644534921036865,21.41025641025641,18.420400282193356,8441,82.56410256410257,-67.35897435897436,80.27089179152495,0.0051160185,81.57959971780663,338182.5641025641,0.0049656206,0.0051160185,0.0,1359917
0.23054203,26298.124414920807,0.8378378378378378,0.16216216216216217,-37.59135332822592,21.243243243243242,18.215934605851828,8478,82.75675675675676,-67.64864864864865,80.43018203932593,0.0045758025,81.78406539414819,338971.6756756757,0.0046512787,0.0045758025,0.0,1369748
0.25551334,26422.30593419075,0.8717948717948718,0.1282051282051282,-38.40956513504076,20.71794871794872,18.12128219527479,8517,83.2051282051282,-68.12820512820512,80.90881770578672,0.0031732072,81.87871780472521,340808.2051282051,0.0037005863,0.0031732072,0.0,1379903
0.27570525,26564.149080991745,0.8918918918918919,0.10810810810810811,-37.16581684239118,21.91891891891892,18.762423873724977,8554,82.02702702702703,-66.62162162162163,79.79387157392708,0.0070773284,81.23757612627503,335982.7027027027,0.0071581756,0.0070773284,0.0,1389969
0.2597231,26691.270654916763,0.868421052631579,0.13157894736842105,-37.02738977746537,21.86842105263158,19.694372414010115,8592,82.07894736842105,-65.92105263157895,79.8420648756592,0.00535152,80.30562758598987,336195.36842105264,0.004013689,0.00535152,0.0,1399983
0.23830415,26827.9834856987,0.65,0.35,-38.895333650348746,22.1,17.59302488537551,8632,81.9,-67.5,79.63317687393833,0.0073461668,82.40697511462449,335462.4,0.0065749343,0.0073461668,0.0,1409958
0.22624597,26968.427013635635,0.7894736842105263,0.21052631578947367,-37.90448663593708,21.736842105263158,17.710587446628274,8670,82.26315789473684,-67.6842105263158,79.97267423279584,0.0041737766,82.28941255337172,336949.8947368421,0.004995694,0.0041737766,0.0,1419891
0.27051455,27090.519305467606,0.7567567567567568,0.24324324324324326,-37.77538591798366,21.864864864864863,16.954437631026845,8707,82.08108108108108,-68.16216216216216,79.84472085090066,0.0052353316,83.04556236897315,336204.1081081081,0.005332431,0.0052353316,0.0,1429813
0.21865264,27246.62913942337,0.5555555555555556,0.4444444444444444,-42.16676630958431,21.355555555555554,15.6689443856442,8752,82.62222222222222,-69.73333333333333,80.32122155442168,0.007165509,84.33105561435582,338420.6222222222,0.0075341994,0.007165509,0.0,1439751
0.2646642,27378.400105953217,0.6410256410256411,0.358974358974359,-38.01757288494931,21.28205128205128,18.68428200387987,8791,82.66666666666667,-67.23076923076923,80.38684476781694,0.005823141,81.31571799612016,338602.6666666667,0.005837882,0.005823141,0.0,1449912
0.25119382,27506.248186588287,0.5,0.5,-37.79631366957755,21.63157894736842,18.768063355080365,8829,82.28947368421052,-66.86842105263158,80.05678283710039,0.004525958,81.23193664491964,337057.6842105263,0.0046696784,0.004525958,0.0,1459808
0.22307253,27649.24195098877,0.725,0.275,-38.45267402348102,20.95,17.579469636416825,8869,82.975,-68.4,80.69279632761697,0.004403107,82.42053036358318,339865.6,0.005150391,0.004403107,0.0,1469926
0.27389938,27774.05744099617,0.8108108108108109,0.1891891891891892,-37.565672281085575,22.027027027027028,17.62851308011132,8906,81.97297297297297,-67.51351351351352,79.70101455014016,0.0057743806,82.37148691988865,335761.2972972973,0.0064523467,0.0057743806,0.0,1479988
0.26494172,27910.89080643654,0.7105263157894737,0.2894736842105263,-38.673699720248436,21.894736842105264,17.304190099561023,8944,82.07894736842105,-67.89473684210526,79.82057828824159,0.0073878234,82.695809900439,336195.36842105264,0.0071074064,0.0073878234,0.0,1489819
0.21244483,28050.36026096344,0.7435897435897436,0.2564102564102564,-37.93452716077035,22.333333333333332,18.296181551202384,8983,81.64102564102564,-66.71794871794872,79.41238887012517,0.006236107,81.70381844879763,334401.641025641,0.005277703,0.006236107,0.0,1499853
0.22853017,28173.337769269943,0.9459459459459459,0.05405405405405406,-37.5303798794539,21.972972972972972,17.58047555227424,9020,82.0,-67.56756756756756,79.74648140660403,0.0041022734,82.41952444772575,335872.0,0.003951063,0.0041022734,0.0,1509973
0.28741893,28313.764443397522,0.8421052631578947,0.15789473684210525,-38.5099817763755,21.289473684210527,17.728724899481758,9058,82.71052631578948,-68.05263157894737,80.38770264936248,0.0075625344,82.27127510051822,338782.3157894737,0.008380182,0.0075625344,0.0,1519995
0.27208576,28444.55002307892,0.918918918918919,0.08108108108108109,-37.83918673149182,21.783783783783782,19.058761564536635,9095,82.21621621621621,-66.54054054054055,79.92829504665356,0.0051397276,80.94123843546336,336757.6216216216,0.006647846,0.0051397276,0.0,1529726
0.23364674,28580.108238697052,0.6341463414634146,0.36585365853658536,-37.934128772178035,22.682926829268293,18.536467910522763,9136,81.29268292682927,-66.1951219512195,79.08728484193331,0.006812372,81.46353208947724,332974.8292682927,0.005659526,0.006812372,0.0,1539814
0.21965577,28719.05215072632,0.725,0.275,-37.48411820113639,22.35,19.116243038048562,9176,81.6,-66.05,79.39240385887184,0.00481263,80.88375696195143,334233.6,0.005278679,0.00481263,0.0,1549987
0.20188409,28845.768679142,0.7567567567567568,0.24324324324324326,-37.2783097300429,22.243243243243242,19.113272273269484,9213,81.67567567567568,-66.05405405405405,79.48841151807218,0.0048374115,80.88672772673051,334543.5675675676,0.005798613,0.0048374115,0.0,1559786
0.25780204,28980.602107524872,0.8648648648648649,0.13513513513513514,-37.39086854470704,22.054054054054053,17.504360859940665,9250,81.94594594594595,-67.62162162162163,79.67626346840589,0.0072678206,82.49563914005935,335650.5945945946,0.0069733933,0.0072678206,0.0,1569803
0.22388227,29121.137382030487,0.575,0.425,-37.96776136919832,21.625,17.88516527268711,9290,82.35,-67.6,80.0717506078852,0.004543001,82.11483472731287,337305.6,0.005601099,0.004543001,0.0,1579839
0.21900171,29251.558966636658,0.8157894736842105,0.18421052631578946,-36.69094732134954,22.13157894736842,18.938294172385767,9328,81.84210526315789,-66.34210526315789,79.6002889083946,0.005155427,81.06170582761423,335225.2631578947,0.005447457,0.005155427,0.0,1589944
0.2212191,29384.06970858574,0.7567567567567568,0.24324324324324326,-37.13146677167981,22.43243243243243,18.948308706220363,9365,81.54054054054055,-66.10810810810811,79.32002837037494,0.005597342,81.05169129377964,333990.0540540541,0.006069355,0.005597342,0.0,1599794
0.20449182,29520.70341038704,0.8974358974358975,0.10256410256410256,-38.52093350269348,21.41025641025641,17.512020035648373,9404,82.58974358974359,-68.12820512820512,80.27624988988772,0.005230072,82.48797996435162,338287.58974358975,0.005605175,0.005230072,0.0,1609900
0.2602818,29648.48749756813,0.918918918918919,0.08108108108108109,-38.271356968488114,22.2972972972973,16.778767220871657,9441,81.70270270270271,-67.97297297297297,79.44877855008646,0.0064810966,83.22123277912833,334654.2702702703,0.007735802,0.0064810966,0.0,1619956
0.2622731,29781.916373729706,0.8947368421052632,0.10526315789473684,-38.51467124042111,20.605263157894736,18.787883880939688,9479,83.34210526315789,-67.6842105263158,81.01724149525225,0.0075234957,81.21211611906031,341369.2631578947,0.007015782,0.0075234957,0.0,1629771
0.21262647,29918.276024103165,0.725,0.275,-37.89349875442686,22.05,19.163623418850328,9519,81.95,-66.275,79.68124153152385,0.007249298,80.83637658114966,335667.2,0.0057607787,0.007249298,0.0,1639910
0.24348466,30042.140954494476,0.7894736842105263,0.21052631578947367,-37.455853476318936,21.18421052631579,19.6740832165317,9557,82.76315789473684,-66.5,80.4775772213837,0.0057077147,80.3259167834683,338997.8947368421,0.0051377,0.0057077147,0.0,1649980
0.24858555,30184.264543533325,0.725,0.275,-38.5300369652088,21.725,17.999225420955078,9597,82.25,-67.45,79.98135243902598,0.005847685,82.00077457904491,336896.0,0.0058317683,0.005847685,0.0,1659982
0.21669343,30310.25892496109,0.7692307692307693,0.23076923076923078,-37.65970210501455,22.076923076923077,17.800608304962033,9636,81.87179487179488,-67.28205128205128,79.64656389670256,0.005753137,82.19939169503795,335346.8717948718,0.0057014585,0.005753137,0.0,1669981
0.25286993,30443.49069094658,0.8055555555555556,0.19444444444444445,-36.520706234799825,22.63888888888889,19.69365345885283,9672,81.36111111111111,-65.36111111111111,79.13069905814552,0.005392749,80.30634654114718,333255.1111111111,0.007986575,0.005392749,0.0,1679728
0.21092573,30578.213020324707,0.6097560975609756,0.3902439024390244,-38.13314781767652,21.853658536585368,18.050233886224554,9713,82.14634146341463,-67.3170731707317,79.86340861967557,0.0054447036,81.94976611377542,336471.4146341463,0.006692412,0.0054447036,0.0,1689971
0.23145035,30703.40884399414,0.8108108108108109,0.1891891891891892,-36.8442548240544,22.405405405405407,19.18548396928826,9750,81.54054054054055,-65.91891891891892,79.3416425151842,0.006117451,80.81451603071173,333990.0540540541,0.006074057,0.006117451,0.0,1699998
0.22921436,30849.31779384613,0.6052631578947368,0.39473684210526316,-37.75976255268839,22.18421052631579,18.806799903679654,9788,81.78947368421052,-66.42105263157895,79.5508240572484,0.0062111025,81.19320009632035,335009.6842105263,0.0065442156,0.0062111025,0.0,1709799
0.19138089,30986.36494064331,0.6829268292682927,0.3170731707317073,-39.084122803966956,21.390243902439025,17.807845946762537,9829,82.5609756097561,-67.8780487804878,80.2874475729252,0.005634153,82.19215405323746,338169.756097561,0.0070935395,0.005634153,0.0,1719865
0.21312547,31118.691287994385,0.717948717948718,0.28205128205128205,-37.79814264657775,21.435897435897434,18.758961920301406,9868,82.48717948717949,-67.0,80.23922237920979,0.004610173,81.24103807969858,337867.4871794872,0.005127809,0.004610173,0.0,1729952
0.20249048,31259.413712501526,0.6578947368421053,0.34210526315789475,-37.61494053265155,21.55263157894737,19.24611954931497,9906,82.44736842105263,-66.57894736842105,80.14215620503094,0.0051088715,80.75388045068503,337704.4210526316,0.0044993423,0.0051088715,0.0,1739779
0.1768899,31390.40256690979,0.6153846153846154,0.38461538461538464,-37.91418394055207,21.512820512820515,18.472283832785404,9945,82.46153846153847,-67.23076923076923,80.17650626713706,0.004616031,81.5277161672146,337762.46153846156,0.005454521,0.004616031,0.0,1749952
0.18648201,31525.15807914734,0.6756756756756757,0.32432432432432434,-36.83820745299649,21.27027027027027,19.263313920681124,9982,82.67567567567568,-66.75675675675676,80.39749127301425,0.003407666,80.73668607931889,338639.5675675676,0.0038392371,0.003407666,0.0,1759961
0.19908854,31651.957784175873,0.8108108108108109,0.1891891891891892,-37.8509945772233,21.91891891891892,17.021622123262738,10019,82.02702702702703,-68.08108108108108,79.79345052951398,0.0059969,82.97837787673724,335982.7027027027,0.0070311553,0.0059969,0.0,1769900
0.17588347,31778.64133453369,0.7631578947368421,0.23684210526315788,-38.35165094815857,21.57894736842105,17.55468531016646,10057,82.36842105263158,-67.89473684210526,80.11086220542688,0.0054357653,82.44531468983352,337381.05263157893,0.0062599364,0.0054357653,0.0,1779926
0.18410225,31909.319266557693,0.7894736842105263,0.21052631578947367,-38.71865329424744,21.236842105263158,17.325986789494955,10095,82.73684210526316,-68.39473684210526,80.43510381233291,0.006403487,82.67401321050504,338890.1052631579,0.0059993127,0.006403487,0.0,1789773
0.17125098,32042.151317358017,0.8157894736842105,0.18421052631578946,-37.980766621951176,21.5,17.264443102878275,10133,82.47368421052632,-68.23684210526316,80.18863479731881,0.0059796753,82.73555689712174,337812.2105263158,0.0069261915,0.0059796753,0.0,1799840
0.1866128,32174.24126124382,0.631578947368421,0.3684210526315789,-37.44640741978841,21.86842105263158,17.199081628482936,10171,82.13157894736842,-68.0,79.84852924881093,0.00529804,82.80091837151706,336410.94736842107,0.004083369,0.00529804,0.0,1809925
0.17969467,32305.93607068062,0.6486486486486487,0.35135135135135137,-38.287138981343645,22.45945945945946,16.946426746263935,10208,81.51351351351352,-67.67567567567568,79.29370213505473,0.0036357362,83.05357325373605,333879.35135135136,0.0048546717,0.0036357362,0.0,1819743
0.18245251,32441.71270465851,0.6756756756756757,0.32432432432432434,-37.599204496812796,22.08108108108108,17.98658489023994,10245,81.89189189189189,-67.16216216216216,79.6468733315832,0.0057513397,82.01341510976003,335429.1891891892,0.005194207,0.0057513397,0.0,1829697
0.17782764,32566.357254743576,0.7027027027027027,0.2972972972972973,-36.91882589666214,21.945945945945947,17.892575285970842,10282,82.02702702702703,-67.35135135135135,79.77028755947453,0.005341452,82.10742471402916,335982.7027027027,0.005314216,0.005341452,0.0,1839858
0.2085894,32698.7094810009,0.7837837837837838,0.21621621621621623,-37.2183837777492,22.135135135135137,17.132750949619354,10319,81.86486486486487,-67.83783783783784,79.60087764045385,0.0041294093,82.86724905038065,335318.4864864865,0.0036272202,0.0041294093,0.0,1849786
0.198785,32825.1349067688,0.7435897435897436,0.2564102564102564,-38.67285386857324,20.923076923076923,17.12705994266574,10358,83.02564102564102,-68.82051282051282,80.72019469020044,0.0032093225,82.87294005733428,340073.0256410256,0.00381499,0.0032093225,0.0,1859953
0.23769434,32952.18771195412,0.7027027027027027,0.2972972972972973,-37.04142133182616,21.972972972972972,18.036899456120143,10395,82.0,-67.21621621621621,79.74795194994822,0.008751902,81.96310054387985,335872.0,0.007985982,0.008751902,0.0,1869756
0.18203475,33098.24325609207,0.5609756097560976,0.43902439024390244,-39.01044292704706,22.51219512195122,16.588754824048877,10436,81.46341463414635,-68.0,79.24535326880975,0.004048371,83.41124517595112,333674.14634146343,0.005696821,0.004048371,0.0,1879832
0.22307894,33222.69989037514,0.6842105263157895,0.3157894736842105,-37.7704399278144,21.973684210526315,17.853115945234084,10474,82.0,-67.36842105263158,79.7464766596642,0.006504048,82.1468840547659,335872.0,0.0057880725,0.006504048,0.0,1889849
0.23688991,33360.10143876076,0.6666666666666666,0.3333333333333333,-39.033644937291896,21.205128205128204,17.392021048914042,10513,82.7948717948718,-68.38461538461539,80.46621230403287,0.0057454756,82.60797895108595,339127.7948717949,0.0070389127,0.0057454756,0.0,1899892
0.18215646,33491.62434768677,0.425,0.575,-37.27295683843785,22.025,18.325297633221247,10553,81.975,-66.95,79.70274987440888,0.0038086371,81.67470236677873,335769.6,0.0061341734,0.0038086371,0.0,1909955
0.21404521,33621.5802295208,0.48717948717948717,0.5128205128205128,-38.05458510325838,21.28205128205128,17.83004182515431,10592,82.6923076923077,-67.97435897435898,80.39086277717364,0.005200312,82.16995817484569,338707.6923076923,0.0057502855,0.005200312,0.0,1919879
0.23422004,33760.7512857914,0.6923076923076923,0.3076923076923077,-38.60892333838673,21.256410256410255,17.36826097479014,10631,82.71794871794872,-68.35897435897436,80.41665144146036,0.0069642034,82.63173902520988,338812.71794871794,0.0059989206,0.0069642034,0.0,1929911
0.26103988,33889.63550591469,0.5128205128205128,0.48717948717948717,-37.2756901623198,22.384615384615383,18.046059718378107,10670,81.56410256410257,-66.84615384615384,79.3590612816163,0.005491073,81.95394028162188,334086.5641025641,0.0051742033,0.005491073,0.0,1939985
0.25459996,34031.302601099014,0.45,0.55,-37.66681294992507,22.25,18.614261981780906,10710,81.75,-66.525,79.49442888295867,0.005067087,81.38573801821909,334848.0,0.005774524,0.005067087,0.0,1949879
0.22307332,34168.495441675186,0.47619047619047616,0.5238095238095238,-39.02527376318987,21.904761904761905,18.80848362279058,10752,82.0952380952381,-66.66666666666667,79.81380760155437,0.004892728,81.19151637720942,336262.09523809527,0.0057155304,0.004892728,0.0,1959920
0.21841629,34297.09245324135,0.7692307692307693,0.23076923076923078,-37.99933195823652,22.0,19.231972711382543,10791,81.97435897435898,-66.23076923076923,79.72378549706083,0.0051191957,80.76802728861749,335766.9743589744,0.0060656145,0.0051191957,0.0,1969791
0.22452466,34435.546805143356,0.7368421052631579,0.2631578947368421,-37.5235690441088,22.105263157894736,18.92603345924739,10829,81.84210526315789,-66.39473684210526,79.62237461994486,0.005185495,81.07396654075261,335225.2631578947,0.005910248,0.005185495,0.0,1979886
0.21455008,34568.584042072296,0.717948717948718,0.28205128205128205,-38.552107924016234,22.025641025641026,18.9001994370322,10868,81.94871794871794,-66.46153846153847,79.69883603843292,0.004891661,81.09980056296779,335661.9487179487,0.0071197343,0.004891661,0.0,1989895
0.21743582,34700.720432043076,0.6842105263157895,0.3157894736842105,-37.70674656916681,21.342105263157894,19.22557011236083,10906,82.60526315789474,-66.73684210526316,80.33244067980965,0.0043527833,80.77442988763916,338351.15789473685,0.0049669757,0.0043527833,0.0,1999763
0.24345611,34830.26350450516,0.6052631578947368,0.39473684210526316,-36.73748572240557,22.0,19.664843221343602,10944,81.92105263157895,-65.8157894736842,79.71446929132243,0.0072932844,80.33515677865641,335548.63157894736,0.007464171,0.0072932844,0.0,2009832
0.19462517,34968.42475938797,0.36585365853658536,0.6341463414634146,-38.145590668974364,22.146341463414632,18.124636191129678,10985,81.82926829268293,-67.02439024390245,79.58648039052056,0.004529382,81.87536380887033,335172.68292682926,0.006938423,0.004529382,0.0,2019817
0.2110891,35101.48484277725,0.6410256410256411,0.358974358974359,-37.30847123393591,21.794871794871796,18.871544970562123,11024,82.15384615384616,-66.66666666666667,79.91046307482677,0.0075928406,81.12845502943787,336502.1538461539,0.0068715834,0.0075928406,0.0,2029954
0.18310705,35237.28637552261,0.38461538461538464,0.6153846153846154,-37.41867322328768,21.871794871794872,18.269023921170767,11063,82.07692307692308,-67.05128205128206,79.83762638506714,0.005541272,81.73097607882923,336187.07692307694,0.0061806426,0.005541272,0.0,2039712
0.19266297,35364.755066633224,0.375,0.625,-38.313640174593004,21.325,18.008724135204798,11103,82.6,-67.75,80.34426533416199,0.005330977,81.9912758647952,338329.6,0.004759864,0.005330977,0.0,2049791
0.17962654,35495.40974545479,0.42857142857142855,0.5714285714285714,-39.0364094503341,20.80952380952381,16.735494866460964,11145,83.14285714285714,-69.23809523809524,80.82753446597374,0.005304811,83.264505133539,340553.14285714284,0.0060704025,0.005304811,0.0,2059936
0.20325635,35632.975533246994,0.425,0.575,-38.65153581437629,21.025,17.256154752313684,11185,82.9,-68.6,80.62238268420987,0.00627576,82.74384524768632,339558.4,0.005851386,0.00627576,0.0,2069967
0.214708,35763.80010509491,0.3333333333333333,0.6666666666666666,-38.240795152488225,21.71794871794872,17.01663429260476,11224,82.25641025641026,-68.25641025641026,79.98696474105809,0.0051838593,82.98336570739525,336922.25641025644,0.005325694,0.0051838593,0.0,2079839
0.18947768,35902.192529678345,0.24390243902439024,0.7560975609756098,-38.37342876277647,21.829268292682926,16.89212506643175,11265,82.17073170731707,-68.29268292682927,79.88716953211076,0.0042619323,83.10787493356825,336571.31707317074,0.0051099085,0.0042619323,0.0,2089861
0.20297258,36035.41015172005,0.25,0.75,-38.82784251568963,21.675,16.43965234025833,11305,82.325,-68.8,80.02910214105454,0.005847348,83.56034765974168,337203.2,0.0047867685,0.005847348,0.0,2099750
0.1595531,36171.78537726402,0.21951219512195122,0.7804878048780488,-38.59972585579995,22.097560975609756,16.627053744202186,11346,81.90243902439025,-68.26829268292683,79.63638195645848,0.006354352,83.37294625579783,335472.39024390245,0.010980664,0.006354352,0.0,2109876
0.19181553,36314.49398827553,0.5128205128205128,0.48717948717948717,-37.777693005729006,22.076923076923077,16.828720391189698,11385,81.8974358974359,-68.1025641025641,79.65021862419079,0.0060176416,83.1712796088103,335451.89743589744,0.004579677,0.0060176416,0.0,2119962
0.19525602,36444.349309921265,0.5789473684210527,0.42105263157894735,-39.9739148970073,21.236842105263158,15.412041205152937,11423,82.6842105263158,-69.97368421052632,80.42462472189575,0.005908016,84.58795879484703,338674.5263157895,0.005958381,0.005908016,0.0,2129906
0.19252989,36578.444885253906,0.6052631578947368,0.39473684210526316,-38.76238684534936,21.57894736842105,15.79297017453155,11461,82.36842105263158,-69.36842105263158,80.10864339095762,0.0065007997,84.20702982546847,337381.05263157893,0.0051008463,0.0065007997,0.0,2139839
0.21551543,36714.73465538025,0.631578947368421,0.3684210526315789,-38.1693622735585,21.07894736842105,17.726531308731985,11499,82.92105263157895,-68.21052631578948,80.58218028933383,0.0063806293,82.27346869126802,339644.63157894736,0.006681644,0.0063806293,0.0,2149959
0.17463066,36839.1972181797,0.7105263157894737,0.2894736842105263,-38.421594642986804,21.105263157894736,17.214737963969917,11537,82.86842105263158,-68.60526315789474,80.55505905460001,0.005957619,82.78526203603009,339429.05263157893,0.006541461,0.005957619,0.0,2159926
0.20069891,36978.10189700127,0.5,0.5,-37.87604680208934,22.13157894736842,16.436719979570753,11575,81.84210526315789,-68.39473684210526,79.60016022134864,0.0062611145,83.56328002042925,335225.2631578947,0.0064567453,0.0062611145,0.0,2169920
0.18619037,37105.15169739723,0.7105263157894737,0.2894736842105263,-39.94731305530697,21.763157894736842,15.383264179554937,11613,82.1842105263158,-69.55263157894737,79.93976098114278,0.0043764063,84.61673582044509,336626.5263157895,0.005176619,0.0043764063,0.0,2179748
0.21675856,37229.47781300545,0.7837837837837838,0.21621621621621623,-38.011447025817176,22.08108108108108,16.054131901561163,11650,81.91891891891892,-68.78378378378379,79.65097577439194,0.0059480285,83.94586809843885,335539.8918918919,0.0053056967,0.0059480285,0.0,2189856
0.20769775,37364.96308922768,0.5526315789473685,0.4473684210526316,-38.36784170448653,21.394736842105264,16.32399100053392,11688,82.52631578947368,-69.05263157894737,80.27741493936105,0.004198004,83.67600899946606,338027.7894736842,0.0036914733,0.004198004,0.0,2199823
0.2260419,37494.783752679825,0.6216216216216216,0.3783783783783784,-38.00445072868288,22.054054054054053,15.730814031296669,11725,81.91891891891892,-69.02702702702703,79.6725523729204,0.005442521,84.26918596870333,335539.8918918919,0.0048113703,0.005442521,0.0,2209782
0.23868135,37632.57392644882,0.5897435897435898,0.41025641025641024,-37.852998286498526,21.794871794871796,18.142894005888376,11764,82.12820512820512,-67.23076923076923,79.9059232989636,0.004686335,81.85710599411163,336397.1282051282,0.004506939,0.004686335,0.0,2219958
