entloss,surrgain,AttNC,TimestepsSoFar,EpisodesSoFar,AttC,Tbt,MpbtN,TtR,MtR,Ptt,MpbtA,meankl,entropy,TimeElapsed,optimgain,Tmt,Tmc
0.0,0.0049105724,0.5416666666666666,139818,3135,2.4583333333333335,324096.0,69.33094628104584,-164.8125,-32.95360305146016,77.05222849902434,30.669053718954174,0.0029066005,0.3626323,7357.7599239349365,0.0049105724,79.125,24.875
0.0,0.005121016,0.7111111111111111,149878,3180,2.2888888888888888,325859.55555555556,69.08890345423508,-164.8,-32.48663196807445,77.43884086161816,30.91109654576493,0.003391927,0.38487464,7476.162921190262,0.005121016,79.55555555555556,24.466666666666665
0.0,0.004687813,0.6086956521739131,159804,3226,2.391304347826087,325364.8695652174,70.07772628532022,-167.08695652173913,-32.61094209765488,77.34317864854795,29.922273714679772,0.0031737324,0.39177844,7597.146788358688,0.004687813,79.43478260869566,24.565217391304348
0.0,0.007035772,0.7441860465116279,169798,3269,2.255813953488372,323488.74418604653,68.22665484404172,-162.0,-31.66843956288715,76.91234293541851,31.773345155958264,0.0031418162,0.38376594,7718.172855377197,0.007035772,78.97674418604652,25.023255813953487
0.0,0.0046414896,0.8636363636363636,179992,3313,2.1363636363636362,324701.0909090909,66.77665363593015,-159.0681818181818,-31.34106820106068,77.19138894415026,33.22334636406984,0.0024936777,0.39132366,7836.605717658997,0.0046414896,79.27272727272727,24.727272727272727
0.0,0.0048319134,0.6666666666666666,189760,3355,2.3333333333333335,323388.95238095237,68.63216886432697,-162.57142857142858,-31.030621360569832,76.89171358551981,31.36783113567304,0.0031840815,0.4031104,7954.713676929474,0.0048319134,78.95238095238095,25.047619047619047
0.0,0.0054446086,0.6521739130434783,199949,3401,2.347826086956522,322604.52173913043,67.90606729362236,-160.56521739130434,-31.409835752192965,76.72981632323773,32.09393270637764,0.0026769745,0.39076498,8077.470250844955,0.0054446086,78.76086956521739,25.217391304347824
0.0,0.00502577,1.024390243902439,209931,3442,1.975609756097561,321885.65853658534,68.3888441812334,-161.34146341463415,-30.804133329253496,76.55071720916935,31.611155818766576,0.0031290594,0.39205265,8190.5615882873535,0.00502577,78.58536585365853,25.414634146341463
0.0,0.0055094594,0.8095238095238095,219891,3484,2.1904761904761907,323388.95238095237,66.34571061857166,-157.35714285714286,-30.63116430621582,76.89148728609098,33.654289381428306,0.0037381155,0.39383733,8306.855283498764,0.0055094594,78.95238095238095,25.047619047619047
0.0,0.005227458,0.7209302325581395,229804,3527,2.2790697674418605,324536.5581395349,68.21846439059686,-162.34883720930233,-31.848883950119195,77.15226076747928,31.781535609403132,0.0033135903,0.3750011,8425.598576545715,0.005227458,79.23255813953489,24.767441860465116
0.0,0.0049124216,1.0232558139534884,239924,3570,1.9767441860465116,321774.1395348837,66.43266911811965,-156.69767441860466,-30.52476532588404,76.50785010117221,33.56733088188035,0.0030352473,0.35474887,8543.100898265839,0.0049124216,78.55813953488372,25.46511627906977
0.0,0.005270219,1.1904761904761905,249895,3612,1.8095238095238095,324949.3333333333,65.19245534518681,-155.28571428571428,-30.614650815739942,77.2491348060769,34.80754465481317,0.0038349696,0.37681603,8658.472035169601,0.005270219,79.33333333333333,24.666666666666668
0.0,0.005299306,1.0465116279069768,259867,3655,1.9534883720930232,321393.11627906974,66.76376940659712,-157.3953488372093,-30.366822798578987,76.4069644146354,33.23623059340288,0.0033826833,0.3652209,8776.405441999435,0.005299306,78.46511627906976,25.58139534883721
0.0,0.004047293,1.0731707317073171,269823,3696,1.9268292682926829,323883.7073170732,66.9389550227347,-158.9268292682927,-30.36951906192645,77.00354327123081,33.06104497726526,0.0027578084,0.37600473,8892.572595596313,0.004047293,79.07317073170732,24.926829268292682
0.0,0.0067545697,1.1666666666666667,279823,3738,1.8333333333333333,324559.2380952381,67.88024344574829,-161.64285714285714,-31.26200826647283,77.15787918144763,32.11975655425169,0.0038732958,0.383689,9006.214621782303,0.0067545697,79.23809523809524,24.761904761904763
0.0,0.0060914704,0.8372093023255814,289981,3781,2.1627906976744184,324917.5813953488,69.66300380791736,-166.11627906976744,-31.92188713465822,77.23897245984166,30.336996192082648,0.004028503,0.4130162,9123.268715143204,0.0060914704,79.32558139534883,24.674418604651162
0.0,0.0068648765,0.6511627906976745,299785,3824,2.3488372093023258,324917.5813953488,67.39652261124272,-160.46511627906978,-31.004974500688768,77.23948851432266,32.6034773887573,0.0037654866,0.40059823,9242.71179986,0.0068648765,79.32558139534883,24.674418604651162
0.0,0.006448774,0.9534883720930233,309825,3867,2.046511627906977,319202.23255813954,65.69831939240146,-153.5581395348837,-30.092315369743684,75.93814042976955,34.301680607598534,0.0054085804,0.39066494,9361.10686326027,0.006448774,77.93023255813954,26.069767441860463
0.0,0.005916768,0.7333333333333333,319832,3912,2.2666666666666666,324312.1777777778,65.98659662021689,-157.2,-30.472596156434975,77.10055922895906,34.013403379783114,0.0035817875,0.3705661,9485.37392115593,0.005916768,79.17777777777778,24.822222222222223
0.0,0.005836598,1.0681818181818181,329826,3956,1.9318181818181819,324514.9090909091,67.14819734826939,-159.6818181818182,-31.316193024790156,77.16628778984388,32.851802651730594,0.0039647045,0.38336575,9602.904613256454,0.005836598,79.22727272727273,24.75
0.0,0.0058555827,0.8444444444444444,339768,4001,2.1555555555555554,321763.55555555556,68.55437737338082,-161.53333333333333,-31.432248395371843,76.52288462323953,31.44562262661918,0.0033820078,0.3760754,9722.053253173828,0.0058555827,78.55555555555556,25.444444444444443
0.0,0.005450645,0.9761904761904762,349747,4043,2.0238095238095237,324071.61904761905,67.77223786869632,-161.0,-30.844322667783292,77.04647697747214,32.22776213130366,0.0039709415,0.37674844,9839.409036874771,0.005450645,79.11904761904762,24.88095238095238
0.0,0.004694593,1.25,359985,4087,1.75,325538.9090909091,66.41977960584285,-158.5909090909091,-30.849758201649447,77.38202869154576,33.580220394157166,0.0032610584,0.36469975,9952.5836622715,0.004694593,79.47727272727273,24.522727272727273
0.0,0.0062190215,1.1219512195121952,369810,4128,1.8780487804878048,319687.8048780488,67.48435627427976,-158.1951219512195,-30.291277771650485,76.0325108049593,32.51564372572025,0.004412482,0.3605318,10066.552039384842,0.0062190215,78.04878048780488,25.975609756097562
0.0,0.0055188793,1.1666666666666667,379860,4170,1.8333333333333333,321048.38095238095,64.30738702650049,-151.28571428571428,-29.759057288995287,76.35912067655347,35.692612973499514,0.003797419,0.33523634,10182.129812955856,0.0055188793,78.38095238095238,25.61904761904762
0.0,0.0051602633,1.0714285714285714,389939,4212,1.9285714285714286,320658.28571428574,66.3443557239974,-156.0,-30.692389162613505,76.27033547059403,33.65564427600261,0.0043630647,0.36172825,10298.262450695038,0.0051602633,78.28571428571429,25.714285714285715
0.0,0.006157065,1.302325581395349,399833,4255,1.697674418604651,326155.9069767442,64.3446228521658,-153.7674418604651,-30.62309769966698,77.52390243655003,35.65537714783418,0.004713626,0.35538763,10414.040466070175,0.006157065,79.62790697674419,24.372093023255815
0.0,0.005648977,0.8604651162790697,409805,4298,2.13953488372093,324917.5813953488,68.0340767090633,-162.27906976744185,-31.295125203833052,77.23963470610374,31.965923290936686,0.0035812214,0.3740535,10530.985224485397,0.005648977,79.32558139534883,24.674418604651162
0.0,0.0066079665,0.8409090909090909,419956,4342,2.159090909090909,325166.54545454547,67.22532134564736,-160.36363636363637,-31.134928180436926,77.29727016489247,32.77467865435265,0.005127597,0.3912215,10643.799353837967,0.0066079665,79.38636363636364,24.613636363636363
0.0,0.0062306514,0.4888888888888889,429778,4387,2.511111111111111,319396.97777777776,67.51380774479749,-157.93333333333334,-30.87954610849404,75.98241976904609,32.4861922552025,0.0041054892,0.39082316,10770.186303138733,0.0062306514,77.97777777777777,26.022222222222222
0.0,0.00427546,0.7446808510638298,439981,4434,2.25531914893617,320359.4893617021,66.43812420178979,-156.12765957446808,-30.648351570748314,76.20172925708707,33.5618757982102,0.0034614645,0.38436744,10891.876079797745,0.00427546,78.2127659574468,25.78723404255319
