surrgain,EpisodesSoFar,TimeElapsed,TimestepsSoFar,Fce,MtR,AttNC,AttC,entropy,TtR,optimgain,entloss,meankl
0.0030715081,10471,7756.520125627518,2139778,0.13463414634146342,19.112453169581002,0.975609756097561,0.024390243902439025,-0.1585718,33.65853658536585,0.0030715081,0.0,0.0128487125
0.0031006779,10511,7792.029537200928,2149778,0.12600000000000006,18.021154482265935,1.0,0.0,-0.069594264,31.5,0.0031006779,0.0,0.008154002
0.0045418777,10553,7824.7734451293945,2159780,0.1259047619047619,17.680141977804663,0.9523809523809523,0.047619047619047616,-0.008379982,31.476190476190474,0.0045418777,0.0,0.0082161315
0.0029661607,10593,7855.514741659164,2169780,0.13130000000000003,18.446651965294464,1.0,0.0,-0.025177956,32.825,0.0029661607,0.0,0.009973089
0.0023250352,10636,7890.787936925888,2179783,0.13655813953488374,19.527587587695734,0.9302325581395349,0.06976744186046512,-0.020439127,34.13953488372093,0.0023250352,0.0,0.007067749
0.0033317283,10678,7921.816830873489,2189835,0.14157236227824463,19.94825541816457,0.9523809523809523,0.047619047619047616,-0.08734021,34.92857142857143,0.0033317283,0.0,0.009214378
0.001979091,10721,7956.169389724731,2199838,0.13637209302325584,19.272723842359923,0.9302325581395349,0.06976744186046512,-0.105968624,34.093023255813954,0.001979091,0.0,0.005943405
0.005734261,10762,7991.545370101929,2209839,0.14634146341463414,20.929595641735048,0.975609756097561,0.024390243902439025,-0.04112948,36.58536585365854,0.005734261,0.0,0.008278395
0.0032886658,10803,8021.946331739426,2219840,0.14770731707317075,21.060371780372392,0.975609756097561,0.024390243902439025,0.0057148263,36.926829268292686,0.0032886658,0.0,0.008029796
0.0023697144,10846,8057.916803359985,2229851,0.14316279069767449,20.20683187162453,0.9302325581395349,0.06976744186046512,-0.041637413,35.7906976744186,0.0023697144,0.0,0.008342159
0.00422888,10887,8090.27149605751,2239852,0.14351219512195124,20.27245210523588,0.975609756097561,0.024390243902439025,-0.004595518,35.8780487804878,0.00422888,0.0,0.0076163253
0.0012482483,10930,8122.827981710434,2249877,0.13356926188068755,18.95433769697868,0.9302325581395349,0.06976744186046512,0.0061484007,33.16279069767442,0.0012482483,0.0,0.003108799
0.004083392,10976,8158.630259990692,2259883,0.1264347826086957,17.989068229995404,0.8695652173913043,0.13043478260869565,0.019892713,31.608695652173914,0.004083392,0.0,0.007263994
0.002004872,11016,8189.314036607742,2269883,0.1564,21.73844318465833,1.0,0.0,0.023360187,39.1,0.002004872,0.0,0.008485644
0.0040579545,11061,8224.097529172897,2279912,0.14889717692646107,19.60662847474561,0.8444444444444444,0.15555555555555556,-0.017399788,34.37777777777778,0.0040579545,0.0,0.00956844
0.002470001,11104,8256.467234373093,2289776,0.16211942174732868,19.63894764129073,0.9069767441860465,0.09302325581395349,-0.03650728,34.30232558139535,0.002470001,0.0,0.00729413
0.0026487976,11147,8288.498049974442,2299779,0.14027906976744187,20.015907874549058,0.9302325581395349,0.06976744186046512,-0.025198227,35.06976744186046,0.0026487976,0.0,0.007740654
0.0019461442,11187,8322.985378026962,2309779,0.1471,20.77668599574271,1.0,0.0,0.0108961705,36.775,0.0019461442,0.0,0.0074385665
0.0031190887,11228,8354.093048334122,2319780,0.16175609756097561,19.31553329838633,0.975609756097561,0.024390243902439025,-0.0023533106,34.36585365853659,0.0031190887,0.0,0.0076066735
0.002464958,11270,8386.713917016983,2329782,0.14095238095238094,20.122122903620195,0.9523809523809523,0.047619047619047616,-0.014406311,35.23809523809524,0.002464958,0.0,0.00834645
0.003347223,11313,8418.10566663742,2339999,0.14418538677222495,19.599590878391332,0.9302325581395349,0.06976744186046512,0.024667507,34.51162790697674,0.003347223,0.0,0.0068362732
0.0033356263,11354,8450.98839521408,2350000,0.14078048780487806,19.764533627478365,0.975609756097561,0.024390243902439025,0.07137815,35.19512195121951,0.0033356263,0.0,0.008386313
0.0021441772,11396,8484.329907894135,2359753,0.14847619047619046,17.461807678300982,0.9285714285714286,0.07142857142857142,0.11318631,31.19047619047619,0.0021441772,0.0,0.005815996
0.0029530686,11436,8515.435579299927,2369753,0.14410000000000003,20.30347055770662,1.0,0.0,0.10366815,36.025,0.0029530686,0.0,0.006922222
0.0043098344,11478,8549.485431671143,2379795,0.13768408826945414,19.032653887706562,0.9523809523809523,0.047619047619047616,0.09256664,33.57142857142857,0.0043098344,0.0,0.007616693
0.0019956948,11520,8581.327877283096,2389797,0.1382857142857143,19.508630721178605,0.9523809523809523,0.047619047619047616,0.08159166,34.57142857142857,0.0019956948,0.0,0.004973584
0.0013812302,11561,8613.292743682861,2399798,0.13219512195121952,18.44731876662696,0.975609756097561,0.024390243902439025,0.092410974,33.048780487804876,0.0013812302,0.0,0.0067776833
0.0023388022,11603,8646.899932861328,2409834,0.1280544217687075,17.95367041630705,0.9523809523809523,0.047619047619047616,0.12655877,31.428571428571427,0.0023388022,0.0,0.005626851
0.0021858194,11650,8677.662734508514,2419841,0.12229787234042554,17.495875130635067,0.851063829787234,0.14893617021276595,0.10095221,30.574468085106382,0.0021858194,0.0,0.0074399034
0.0042478302,11691,8713.264761686325,2429842,0.13951219512195123,19.92660292445274,0.975609756097561,0.024390243902439025,0.12288367,34.8780487804878,0.0042478302,0.0,0.008021749
0.0032147144,11735,8744.8862555027,2439846,0.12872727272727277,18.281322153808077,0.9090909090909091,0.09090909090909091,0.05782667,32.18181818181818,0.0032147144,0.0,0.008848766
0.0028098358,11777,8775.804337263107,2449848,0.13323809523809527,18.702196215388515,0.9523809523809523,0.047619047619047616,0.06867945,33.30952380952381,0.0028098358,0.0,0.005679954
0.0023388045,11820,8808.340083360672,2459851,0.13097674418604655,18.760022433169958,0.9302325581395349,0.06976744186046512,0.074890144,32.74418604651163,0.0023388045,0.0,0.0067013963
0.0039342484,11861,8839.077060937881,2469852,0.13921951219512196,19.545971987920385,0.975609756097561,0.024390243902439025,0.13428275,34.80487804878049,0.0039342484,0.0,0.010361965
0.0021621268,11905,8872.968698740005,2479856,0.13490909090909092,19.06027853038104,0.9090909090909091,0.09090909090909091,0.115279466,33.72727272727273,0.0021621268,0.0,0.007278851
0.001273091,11948,8904.689401626587,2489859,0.13069767441860466,18.801272344532318,0.9302325581395349,0.06976744186046512,0.043764543,32.674418604651166,0.001273091,0.0,0.009009473
0.0028042404,11990,8936.463741779327,2499863,0.12904761904761908,18.300223855256732,0.9523809523809523,0.047619047619047616,0.07312427,32.26190476190476,0.0028042404,0.0,0.0066139465
0.001625364,12034,8968.936241388321,2509867,0.13290909090909095,18.691862496027444,0.9090909090909091,0.09090909090909091,0.0803032,33.22727272727273,0.001625364,0.0,0.007781642
0.003913201,12076,8999.76435637474,2519869,0.14761904761904765,21.021292041171424,0.9523809523809523,0.047619047619047616,0.040709004,36.904761904761905,0.003913201,0.0,0.00841146
0.002255359,12118,9033.8516664505,2529889,0.1395388471177945,19.58494494361183,0.9523809523809523,0.047619047619047616,0.02470773,34.595238095238095,0.002255359,0.0,0.0060402723
0.0038073135,12159,9064.332869052887,2539890,0.14341463414634145,20.246933159186085,0.975609756097561,0.024390243902439025,0.02239011,35.853658536585364,0.0038073135,0.0,0.007998569
