EpisodesSoFar,surrgain,AttNC,AttC,MtR,TimeElapsed,optimgain,entropy,entloss,TtR,Fce,TimestepsSoFar,meankl
8288,0.0010446493,1.8666666666666667,1.1333333333333333,14.617859717509118,25597.48990225792,0.0010446493,1.5653156,0.0,76.33333333333333,0.11538680926916219,1819798,0.005127965
8332,0.00046762644,1.8181818181818181,1.1818181818181819,16.97482226906291,25723.27556872368,0.00046762644,1.5409805,0.0,89.38636363636364,0.1664297520661157,1829814,0.0017062515
8379,0.0010403041,1.5319148936170213,1.4680851063829787,16.051319133024005,25840.967143774033,0.0010403041,1.5187966,0.0,83.55319148936171,0.1398716772033418,1839879,0.0068417857
8422,0.00041244048,1.8372093023255813,1.1627906976744187,16.693340446027715,25979.709671258926,0.00041244048,1.4945071,0.0,86.5813953488372,0.11867109634551495,1849894,0.0041083237
8465,0.0009956774,1.7674418604651163,1.2325581395348837,16.032757716717523,26128.773437023163,0.0009956774,1.5030521,0.0,85.3953488372093,0.11677519379844963,1859911,0.0084717395
8512,0.00042350896,1.553191489361702,1.446808510638298,15.479238254540839,26263.52556872368,0.00042350896,1.4958601,0.0,80.42553191489361,0.12063762242485644,1869972,0.001855631
8558,0.0005143831,1.6956521739130435,1.3043478260869565,14.616308489604377,26402.406252145767,0.0005143831,1.5046719,0.0,77.34782608695652,0.13394613779706951,1879825,0.0032385734
8602,0.0008573639,1.7727272727272727,1.2272727272727273,16.311869971244473,26545.826914072037,0.0008573639,1.4884143,0.0,85.70454545454545,0.11672727272727278,1889855,0.0035489907
8649,0.00030868733,1.553191489361702,1.446808510638298,15.51452859777746,26687.353055477142,0.00030868733,1.4531685,0.0,80.55319148936171,0.13564399112297398,1899956,0.0058988025
8693,0.001034909,1.6363636363636365,1.3636363636363635,16.524070410217846,26821.18890595436,0.001034909,1.448719,0.0,87.47727272727273,0.11663636363636366,1909986,0.0051509896
8738,0.00037950795,1.711111111111111,1.288888888888889,15.187246620075689,26949.65532231331,0.00037950795,1.4638649,0.0,80.0,0.11919930230399434,1919757,0.001802438
8780,0.00060948386,1.880952380952381,1.119047619047619,16.79399547963647,27072.4619846344,0.00060948386,1.4452758,0.0,88.21428571428571,0.12382683982683984,1929769,0.0043877256
8824,0.00044072367,1.7954545454545454,1.2045454545454546,14.941118581689626,27210.10130929947,0.00044072367,1.4523948,0.0,77.86363636363636,0.11130303030303036,1939779,0.001956319
8867,0.00013956451,1.813953488372093,1.186046511627907,15.465529261285303,27345.689217329025,0.00013956451,1.4486054,0.0,81.27906976744185,0.11932225913621268,1949826,0.0027793234
8909,0.00066792755,1.7857142857142858,1.2142857142857142,15.849047755413846,27483.611437797546,0.00066792755,1.4456794,0.0,82.07142857142857,0.11149783549783553,1959838,0.002430265
8954,0.0007061162,1.6666666666666667,1.3333333333333333,15.02536218926388,27615.36800456047,0.0007061162,1.4783831,0.0,78.8,0.11360348583877998,1969863,0.0018032129
9002,0.0009864391,1.5833333333333333,1.4166666666666667,13.541260664826538,27744.352578878403,0.0009864391,1.4847302,0.0,71.625,0.12311790285164897,1979814,0.004924459
9046,0.00095392764,1.8181818181818181,1.1818181818181819,15.79804686196328,27885.937542438507,0.00095392764,1.4827545,0.0,83.04545454545455,0.11238461538461539,1989834,0.008502874
9092,0.0016084302,1.6956521739130435,1.3043478260869565,16.061930234001025,28032.96078467369,0.0016084302,1.5160346,0.0,83.21739130434783,0.1215327045471973,1999962,0.0052339537
9136,0.00023329062,1.6590909090909092,1.3409090909090908,16.00729412000307,28167.81932616234,0.00023329062,1.4935644,0.0,84.13636363636364,0.12057048748353098,2009763,0.0021923485
9182,0.0002988673,1.673913043478261,1.326086956521739,15.344128355902658,28305.74425649643,0.0002988673,1.5019616,0.0,79.8913043478261,0.13689549961861175,2019827,0.0046962444
9223,0.0008076955,1.6829268292682926,1.3170731707317074,16.651140870418104,28443.678461551666,0.0008076955,1.5004019,0.0,87.58536585365853,0.14107317073170733,2029828,0.0038640713
9269,0.00040435512,1.673913043478261,1.326086956521739,15.12323501625218,28581.73405265808,0.00040435512,1.4529942,0.0,78.78260869565217,0.12858498023715415,2039854,0.003660105
9311,0.00064270734,1.9523809523809523,1.0476190476190477,16.278593638902816,28732.43369936943,0.00064270734,1.4660752,0.0,86.71428571428571,0.11892517006802723,2049862,0.003609467
9356,0.0005271484,1.6,1.4,15.72486087229301,28870.96275496483,0.0005271484,1.4618375,0.0,83.33333333333333,0.13519522102747905,2059963,0.002512862
9400,0.0006101013,1.8636363636363635,1.1363636363636365,14.812996069346376,29006.236089229584,0.0006101013,1.4512961,0.0,78.27272727272727,0.10602097902097904,2069991,0.005468401
9445,0.00039482396,1.6888888888888889,1.3111111111111111,15.913533511843992,29145.36028122902,0.00039482396,1.441051,0.0,83.2,0.14139017061370002,2079869,0.0031431515
9489,0.0011867691,1.6136363636363635,1.3863636363636365,16.66950895582062,29277.311326503754,0.0011867691,1.4333938,0.0,87.81818181818181,0.14466136893409617,2089927,0.00680342
9532,0.00046021462,1.6511627906976745,1.3488372093023255,16.05089640374257,29426.3931350708,0.00046021462,1.4365141,0.0,84.06976744186046,0.11209302325581395,2099930,0.0046216873
9574,0.0008685242,1.880952380952381,1.119047619047619,16.069490548421122,29545.009875535965,0.0008685242,1.4261911,0.0,84.21428571428571,0.11435497835497836,2109942,0.013981933
9620,0.0006381831,1.5217391304347827,1.4782608695652173,14.416629962312099,29667.454013347626,0.0006381831,1.4382348,0.0,74.41304347826087,0.11497377463757359,2119883,0.0019883935
9660,0.0010102104,1.925,1.075,17.397317296842722,29797.160207033157,0.0010102104,1.4515727,0.0,91.275,0.12170000000000003,2129883,0.005347421
9703,0.00058203656,1.627906976744186,1.372093023255814,16.55667171393127,29921.09592795372,0.00058203656,1.4682593,0.0,86.23255813953489,0.11953488372093027,2139896,0.0025559538
9748,0.00033025257,1.8,1.2,15.868656959229714,30060.40359902382,0.00033025257,1.4473768,0.0,83.46666666666667,0.11727327435397614,2149965,0.004014622
9792,0.0003491206,1.7727272727272727,1.2272727272727273,15.006884231466385,30192.17464542389,0.0003491206,1.4444206,0.0,77.93181818181819,0.10490043290043295,2159760,0.0033263103
9836,0.00063347805,1.75,1.25,15.409224943469189,30326.848484277725,0.00063347805,1.4638759,0.0,81.13636363636364,0.11258365164247523,2169788,0.0050670635
9880,0.0005491557,1.7272727272727273,1.2727272727272727,16.271653936919638,30488.063672304153,0.0005491557,1.462391,0.0,85.5,0.11888470988470988,2179846,0.0006955771
9927,0.0004958252,1.5319148936170213,1.4680851063829787,14.3391783094807,30625.786416769028,0.0004958252,1.4898344,0.0,75.12765957446808,0.1115763188870967,2189794,0.0016810712
9974,0.0004417689,1.6595744680851063,1.3404255319148937,14.719347670651219,30761.978541612625,0.0004417689,1.4537245,0.0,77.87234042553192,0.11635115322724834,2199857,0.004674423
10019,0.0005705551,1.8666666666666667,1.1333333333333333,14.518046618281778,30900.620024442673,0.0005705551,1.4190763,0.0,76.93333333333334,0.130353216374269,2209910,0.0037397996
10064,0.00012675578,1.8444444444444446,1.1555555555555554,15.449132950197999,31023.855249404907,0.00012675578,1.395056,0.0,81.73333333333333,0.1402554297081151,2219967,0.005870797
10108,0.0002762029,1.9318181818181819,1.0681818181818181,13.973606375228451,31185.86781859398,0.0002762029,1.4096688,0.0,73.29545454545455,0.10167768595041325,2229983,0.0037090692
10153,0.00039146017,1.7555555555555555,1.2444444444444445,14.944188654333038,31328.40411567688,0.00039146017,1.386644,0.0,77.06666666666666,0.11249543181625564,2239813,0.0013771374
10203,0.0005809301,1.64,1.36,13.692264462087742,31464.67443537712,0.0005809301,1.3565643,0.0,71.94,0.10226486803519064,2249891,0.002812167
10250,9.325663e-05,1.7872340425531914,1.2127659574468086,13.668547660042805,31599.126887321472,9.325663e-05,1.338207,0.0,72.19148936170212,0.11970127902042796,2259950,0.0020214978
10295,0.0004417928,1.7333333333333334,1.2666666666666666,15.316784859480274,31727.577625513077,0.0004417928,1.3475804,0.0,79.66666666666667,0.15750724637681157,2269766,0.002131519
10340,0.0001264787,1.7333333333333334,1.2666666666666666,14.909146406902078,31861.008797883987,0.0001264787,1.3582885,0.0,77.06666666666666,0.11765015747454773,2279877,0.0030897334
10383,0.00030473937,1.7209302325581395,1.2790697674418605,16.235006674953475,31991.45844745636,0.00030473937,1.3602687,0.0,84.90697674418605,0.11841039311211204,2289940,0.0011726231
10425,0.00014827626,1.880952380952381,1.119047619047619,15.657351615328164,32119.459881067276,0.00014827626,1.3543601,0.0,82.85714285714286,0.1104761904761905,2299956,0.0035385096
10468,0.000872286,1.9767441860465116,1.0232558139534884,14.773098638267188,32249.986790657043,0.000872286,1.3588045,0.0,77.86046511627907,0.10381395348837212,2309965,0.0070138355
10513,0.00028411078,1.6444444444444444,1.3555555555555556,15.581884175614649,32387.43168902397,0.00028411078,1.3426046,0.0,81.66666666666667,0.12224836164485292,2319819,0.0039070304
10560,0.0013178688,1.6382978723404256,1.3617021276595744,15.129903344432408,32509.944885730743,0.0013178688,1.3405738,0.0,79.40425531914893,0.11125368248772503,2329896,0.0055758045
10604,0.0010121404,1.7954545454545454,1.2045454545454546,14.549657164338862,32649.35554265976,0.0010121404,1.332438,0.0,75.95454545454545,0.10665612648221345,2339956,0.004196558
10648,0.0008170231,1.8181818181818181,1.1818181818181819,15.495176196094782,32791.70047736168,0.0008170231,1.3070552,0.0,80.38636363636364,0.10718181818181818,2349998,0.0044716513
10693,0.0006916901,1.6,1.4,15.340561090969299,32940.564499139786,0.0006916901,1.29614,0.0,79.53333333333333,0.1309362043828365,2359797,0.0017691515
10740,0.00032453716,1.8085106382978724,1.1914893617021276,13.532297810980749,33095.780297756195,0.00032453716,1.2968267,0.0,69.76595744680851,0.10111898403947679,2369934,0.00085861183
10785,0.0005559101,1.8444444444444446,1.1555555555555554,13.73465799862437,33223.318076610565,0.0005559101,1.3177966,0.0,72.06666666666666,0.09748148148148154,2379953,0.0033074142
10832,0.00040514322,1.5957446808510638,1.4042553191489362,14.197419273627935,33360.56276893616,0.00040514322,1.3172227,0.0,73.53191489361703,0.13089442069039547,2389944,0.008540851
10876,0.0002843221,1.8636363636363635,1.1363636363636365,14.629035318202636,33493.76721930504,0.0002843221,1.2954096,0.0,75.75,0.1093969363969364,2399763,0.0021305531
10920,0.00091831054,2.090909090909091,0.9090909090909091,13.437106444129308,33619.431643009186,0.00091831054,1.3190172,0.0,69.88636363636364,0.12068686868686872,2409775,0.0055644964
10963,0.0008024152,1.7209302325581395,1.2790697674418605,16.749089039346572,33749.62960577011,0.0008024152,1.2832452,0.0,86.86046511627907,0.11930731406038439,2419920,0.004836057
11006,0.00048535818,2.0232558139534884,0.9767441860465116,15.199131858599555,33873.64973306656,0.00048535818,1.2613552,0.0,80.23255813953489,0.11588673583150085,2429997,0.0007689374
11052,0.00025769844,1.826086956521739,1.173913043478261,12.617301752385378,34006.76747941971,0.00025769844,1.2468153,0.0,65.67391304347827,0.0894545454545455,2439778,0.002320962
11094,0.00094869133,1.9047619047619047,1.0952380952380953,15.329888636918337,34133.45949983597,0.00094869133,1.2532454,0.0,80.21428571428571,0.13066666666666663,2449782,0.0036851577
11138,0.00013697955,2.090909090909091,0.9090909090909091,14.32705798643127,34259.35451745987,0.00013697955,1.2896703,0.0,75.27272727272727,0.10746989374262104,2459812,0.0080344
11180,0.0045879474,1.8571428571428572,1.1428571428571428,15.536568526018565,34412.99565458298,0.0045879474,1.2847803,0.0,81.85714285714286,0.11030075187969929,2469834,0.005634574
11220,0.00075824687,2.1,0.9,16.51560304603573,34558.05068612099,0.00075824687,1.2797143,0.0,85.65,0.11420000000000004,2479834,0.004465404
11265,0.0006523753,1.8888888888888888,1.1111111111111112,14.614489164130504,34698.12352728844,0.0006523753,1.2589211,0.0,76.46666666666667,0.11350159491016554,2489989,0.0041851676
11309,0.0005404887,1.9090909090909092,1.0909090909090908,13.979245459139667,34825.18950557709,0.0005404887,1.2194144,0.0,74.93181818181819,0.10072727272727276,2499782,0.0033661432
11354,0.0015186488,2.0444444444444443,0.9555555555555556,14.183305665470758,34957.193481206894,0.0015186488,1.2351587,0.0,73.53333333333333,0.1054035525261332,2509947,0.007170249
11395,0.00088746235,2.073170731707317,0.926829268292683,14.700139122718397,35091.130561351776,0.00088746235,1.2490637,0.0,76.53658536585365,0.10569894062576994,2519761,0.0045563327
11443,0.00055315753,1.5625,1.4375,14.242656322739748,35224.39757990837,0.00055315753,1.2498912,0.0,73.375,0.11665343833556306,2529814,0.0049874317
11492,0.00045986226,1.5510204081632653,1.4489795918367347,13.766192107780153,35351.02610588074,0.00045986226,1.2222873,0.0,72.06122448979592,0.10926323875514586,2539937,0.0049279206
11533,0.00025513928,2.048780487804878,0.9512195121951219,14.874121891983394,35477.605048418045,0.00025513928,1.2222891,0.0,77.5609756097561,0.10800000000000004,2549952,0.0029182546
11575,0.0006366097,1.7857142857142858,1.2142857142857142,15.938930746173552,35623.01995801926,0.0006366097,1.1965758,0.0,84.85714285714286,0.11502164502164502,2559986,0.0033769268
11618,0.0005201838,1.8837209302325582,1.1162790697674418,14.296638022154745,35754.16186666489,0.0005201838,1.1735278,0.0,75.13953488372093,0.10322923588039869,2569774,0.0020523325
11662,0.00024131825,1.8409090909090908,1.1590909090909092,14.96269841638981,35901.968297958374,0.00024131825,1.1843147,0.0,78.61363636363636,0.11212121212121215,2579806,0.0024331051
11705,0.00051097194,2.116279069767442,0.8837209302325582,13.258878001441548,36036.63846588135,0.00051097194,1.2154953,0.0,68.86046511627907,0.09383509513742076,2589819,0.001921254
11746,0.0011282895,2.073170731707317,0.926829268292683,15.724502150097644,36195.693187236786,0.0011282895,1.2303907,0.0,81.58536585365853,0.10878048780487809,2599828,0.0042295754
11789,0.0004497317,1.9767441860465116,1.0232558139534884,13.769643732259922,36326.42929196358,0.0004497317,1.2599971,0.0,72.27906976744185,0.1023149254805962,2609869,0.0026091498
11831,0.0008947164,2.1904761904761907,0.8095238095238095,14.456257223503439,36455.70102930069,0.0008947164,1.260142,0.0,76.35714285714286,0.10180952380952386,2619879,0.0028544103
11876,0.0012973449,1.8222222222222222,1.1777777777777778,14.864244657377109,36595.48958992958,0.0012973449,1.2858912,0.0,76.93333333333334,0.10886557581424341,2629960,0.008744162
11918,0.0007183512,1.9761904761904763,1.0238095238095237,15.635498168509226,36736.22801589966,0.0007183512,1.2712526,0.0,82.35714285714286,0.1124922547332186,2639811,0.0021758059
11962,0.0006276474,1.9318181818181819,1.0681818181818181,15.132684558997795,36876.24064064026,0.0006276474,1.2714047,0.0,78.68181818181819,0.11021118012422361,2649895,0.0030937332
12006,0.0005349721,1.8636363636363635,1.1363636363636365,15.440401916210856,37016.10177707672,0.0005349721,1.2839459,0.0,82.02272727272727,0.11049031296572283,2659973,0.0026979472
12050,0.0009972168,1.8181818181818181,1.1818181818181819,15.287178135359994,37149.99647283554,0.0009972168,1.280887,0.0,81.61363636363636,0.11837029637029639,2669760,0.0055010286
12095,0.0006026555,1.8888888888888888,1.1111111111111112,14.6432515584306,37275.69517040253,0.0006026555,1.2956647,0.0,76.86666666666666,0.11588845315904141,2679827,0.003188213
12138,0.00064871216,1.9069767441860466,1.0930232558139534,15.076816242841005,37414.424458026886,0.00064871216,1.3188002,0.0,78.48837209302326,0.11202805463270583,2689876,0.003262008
12182,0.001894988,1.8636363636363635,1.1363636363636365,13.619526310089965,37555.87464547157,0.001894988,1.3134768,0.0,71.52272727272727,0.10025182863113904,2699924,0.0031090337
12228,0.00068751455,1.6521739130434783,1.3478260869565217,14.699707636949263,37692.73742103577,0.00068751455,1.33385,0.0,77.21739130434783,0.11133674339300942,2709990,0.0024491663
12272,0.00017726135,1.8409090909090908,1.1590909090909092,14.475184116750858,37831.30324316025,0.00017726135,1.3493776,0.0,75.75,0.10463254926891294,2719783,0.0016890048
12316,0.00037219137,1.6590909090909092,1.3409090909090908,16.02515617466783,37974.26402211189,0.00037219137,1.3288103,0.0,84.47727272727273,0.11263636363636365,2729793,0.0027733734
12357,0.0013451192,1.951219512195122,1.048780487804878,15.659119076055529,38103.6339700222,0.0013451192,1.3227942,0.0,82.2439024390244,0.11227100271002713,2739802,0.004622714
12402,0.0010468096,1.8222222222222222,1.1777777777777778,14.587351630498231,38225.27780056,0.0010468096,1.3581916,0.0,77.06666666666666,0.10801808561808564,2749857,0.003971591
12445,0.0012505794,1.7906976744186047,1.2093023255813953,15.864575574186071,38360.74077582359,0.0012505794,1.3524172,0.0,83.30232558139535,0.13423255813953489,2759866,0.0048461277
12490,0.0004658437,1.8666666666666667,1.1333333333333333,14.442282854331182,38498.395235061646,0.0004658437,1.3546879,0.0,75.73333333333333,0.10295488015814186,2769961,0.002020089
12536,0.0006255758,1.8478260869565217,1.1521739130434783,14.06199525609034,38625.63133907318,0.0006255758,1.3540009,0.0,72.52173913043478,0.09937725076855515,2779786,0.0031654413
12586,0.0006384084,1.72,1.28,13.017491207169428,38771.119589328766,0.0006384084,1.3398834,0.0,67.38,0.1028328644968312,2789757,0.0012932959
12627,0.00071682944,1.853658536585366,1.146341463414634,18.234596346966388,38910.71575117111,0.00071682944,1.3197433,0.0,96.65853658536585,0.13226480836236934,2799764,0.0058746613
12676,0.0007018298,1.5714285714285714,1.4285714285714286,13.87156699689011,39040.09694600105,0.0007018298,1.3168107,0.0,72.12244897959184,0.10660500159659823,2809987,0.0040910062
12723,0.0004403427,1.7446808510638299,1.2553191489361701,15.13221651484924,39174.192115068436,0.0004403427,1.2752165,0.0,77.23404255319149,0.1173112489903159,2819935,0.005334273
12768,0.00090351765,1.7555555555555555,1.2444444444444445,14.291080689271901,39319.52874946594,0.00090351765,1.259938,0.0,74.2,0.10955173695203682,2829855,0.0038896012
12812,0.0008373535,1.9090909090909092,1.0909090909090908,14.011747613079683,39452.688620090485,0.0008373535,1.2632263,0.0,73.43181818181819,0.10527272727272731,2839913,0.0035628309
12862,0.0008545832,1.56,1.44,13.415891351219884,39585.80555295944,0.0008545832,1.2417711,0.0,70.5,0.10593012950107576,2849997,0.0055026766
12904,0.0007876546,1.9047619047619047,1.0952380952380953,14.868942351385272,39706.70096683502,0.0007876546,1.2168072,0.0,78.21428571428571,0.12949206349206352,2859766,0.0054516327
12947,0.00046987712,1.9069767441860466,1.0930232558139534,14.682678409218273,39839.1183052063,0.00046987712,1.2000211,0.0,75.90697674418605,0.10120930232558142,2869795,0.0013378434
12993,0.0005123479,1.8695652173913044,1.1304347826086956,14.128293818160587,39971.21545982361,0.0005123479,1.2435807,0.0,74.15217391304348,0.10359420289855077,2879871,0.0030668105
13038,0.00026687724,1.8,1.2,13.646801654603768,40110.07585644722,0.00026687724,1.2278515,0.0,71.8,0.12262716049382714,2889902,0.0031859411
13084,0.0001286443,1.934782608695652,1.065217391304348,14.173728886068227,40241.84769034386,0.0001286443,1.2359726,0.0,74.21739130434783,0.10846698872785829,2899984,0.0013050685
13134,0.0010145345,1.66,1.34,12.698452641271894,40366.44809007645,0.0010145345,1.2322592,0.0,67.08,0.10051728124289795,2909829,0.0056363354
13176,0.0014493179,2.119047619047619,0.8809523809523809,14.491100665573159,40501.75415253639,0.0014493179,1.2331408,0.0,76.42857142857143,0.10190476190476196,2919831,0.0060367053
13218,0.0002587542,1.9761904761904763,1.0238095238095237,15.447009855464298,40628.473999261856,0.0002587542,1.219431,0.0,81.28571428571429,0.10983251231527096,2929865,0.003914727
13264,0.00019110159,1.7173913043478262,1.2826086956521738,14.970984970596623,40751.64288139343,0.00019110159,1.1922159,0.0,78.32608695652173,0.10869565217391307,2939893,0.0049582785
13308,0.0012295988,1.9545454545454546,1.0454545454545454,13.311727209679146,40888.83209109306,0.0012295988,1.2045377,0.0,70.97727272727273,0.10497530233893872,2949995,0.0034103233
13353,0.001332017,1.711111111111111,1.288888888888889,14.029311976486591,41027.93408727646,0.001332017,1.203205,0.0,73.06666666666666,0.12057221384280208,2959827,0.004767781
13398,0.00044247333,1.8222222222222222,1.1777777777777778,14.163942478608579,41154.48347783089,0.00044247333,1.2081995,0.0,72.33333333333333,0.12603871770930597,2969874,0.0035881575
13441,0.0005850891,2.046511627906977,0.9534883720930233,14.431709606069209,41284.19605064392,0.0005850891,1.2299372,0.0,75.34883720930233,0.10147951273532672,2979897,0.00410674
13485,0.0006773346,1.8636363636363635,1.1363636363636365,14.368251429182193,41422.14932656288,0.0006773346,1.1966555,0.0,75.20454545454545,0.10815453043939244,2989758,0.003282726
13527,0.00053630664,2.0714285714285716,0.9285714285714286,14.73856767131719,41543.06188869476,0.00053630664,1.1901331,0.0,77.92857142857143,0.10721088435374151,2999772,0.0011489308
13570,0.0008257512,1.8837209302325582,1.1162790697674418,14.070080534816572,41672.89583277702,0.0008257512,1.2086052,0.0,75.0,0.10000000000000003,3009797,0.0035786682
13612,0.00030070613,2.1666666666666665,0.8333333333333334,13.458321315529453,41797.26139497757,0.00030070613,1.2403531,0.0,71.5,0.09533333333333338,3019803,0.0041917698
13654,0.0008274526,2.0238095238095237,0.9761904761904762,14.518376479119596,41919.723965883255,0.0008274526,1.2819122,0.0,76.42857142857143,0.10284472049689446,3029827,0.0028804317
13696,0.0018013397,2.0714285714285716,0.9285714285714286,14.193918154708584,42037.55878329277,0.0018013397,1.2903346,0.0,74.71428571428571,0.12333333333333339,3039829,0.00530136
13743,0.00073892873,1.574468085106383,1.425531914893617,15.246110648170886,42179.90987610817,0.00073892873,1.3043929,0.0,79.02127659574468,0.13636339074636947,3049886,0.003841111
13788,0.00027303415,1.8,1.2,15.056415840844826,42298.97314786911,0.00027303415,1.2905241,0.0,78.06666666666666,0.11108115068816825,3059953,0.009921843
13829,0.00080501556,2.097560975609756,0.9024390243902439,14.59711920587795,42423.83443427086,0.00080501556,1.3240849,0.0,76.97560975609755,0.10441275797373362,3069966,0.0042335666
13869,0.00066966703,1.975,1.025,15.728403440408949,42563.425805568695,0.00066966703,1.3126341,0.0,82.5,0.11000000000000003,3079966,0.0023835474
13913,0.0007424642,1.8636363636363635,1.1363636363636365,15.38447577542073,42691.32746767998,0.0007424642,1.3503301,0.0,79.70454545454545,0.11420346320346325,3089789,0.0028508946
13956,0.0007137614,1.930232558139535,1.069767441860465,14.705426948602014,42818.48173761368,0.0007137614,1.381824,0.0,76.3953488372093,0.12884815321477433,3099816,0.0028065352
14006,0.00073301594,1.5,1.5,13.764072037432374,42940.250094652176,0.00073301594,1.4078342,0.0,70.5,0.1304979273194861,3109789,0.0035728125
14050,0.00048649445,1.7045454545454546,1.2954545454545454,15.67696664387545,43077.21911120415,0.00048649445,1.4009914,0.0,83.52272727272727,0.13715584415584417,3119803,0.0014812831
14097,0.00051486614,1.6595744680851063,1.3404255319148937,14.427934513685836,43203.58618116379,0.00051486614,1.3954629,0.0,74.87234042553192,0.1162342905321629,3129894,0.0019977554
14142,0.0005242289,1.711111111111111,1.288888888888889,15.331021165237853,43327.81999397278,0.0005242289,1.4446912,0.0,80.93333333333334,0.11255225019069415,3139997,0.0034626734
14190,0.0006989295,1.5208333333333333,1.4791666666666667,13.948567281090154,43452.81695485115,0.0006989295,1.3988029,0.0,73.4375,0.13232788671023965,3149800,0.0028152463
14235,0.00020710856,1.8444444444444446,1.1555555555555554,15.162832609834199,43576.4307012558,0.00020710856,1.3928605,0.0,79.6,0.11527103023673987,3159901,0.0026734641
14282,0.00021216227,1.6382978723404256,1.3617021276595744,15.236330256898132,43698.03946399689,0.00021216227,1.3758914,0.0,81.0,0.11259574468085108,3169962,0.002241425
14326,0.00012852681,1.7727272727272727,1.2272727272727273,15.011055267017566,43838.33132004738,0.00012852681,1.3709719,0.0,78.06818181818181,0.10832611832611837,3179769,0.0006960376
14372,0.0005172498,1.7826086956521738,1.2173913043478262,14.486990322846706,43964.42262220383,0.0005172498,1.3906617,0.0,74.67391304347827,0.10378304787000442,3189811,0.0027016718
14416,0.000121879195,1.9545454545454546,1.0454545454545454,14.803112722952845,44096.27422738075,0.000121879195,1.3830686,0.0,77.6590909090909,0.10414325068870527,3199857,0.004174604
14460,0.00029505667,1.7045454545454546,1.2954545454545454,15.906252750614009,44232.77076101303,0.00029505667,1.3402131,0.0,83.52272727272727,0.11463636363636369,3209895,0.0025199442
14504,0.00023003286,1.9772727272727273,1.0227272727272727,14.897720788886845,44348.83994245529,0.00023003286,1.3561896,0.0,77.72727272727273,0.13125668449197858,3219931,0.00049744896
14545,0.0011519237,2.1219512195121952,0.8780487804878049,15.548292884323274,44467.047976732254,0.0011519237,1.3815178,0.0,81.21951219512195,0.11427925061859319,3229785,0.009528131
14588,0.00073410745,1.8837209302325582,1.1162790697674418,16.049455724414365,44604.86310219765,0.00073410745,1.3963718,0.0,86.5813953488372,0.11711627906976751,3239818,0.0023036315
14639,0.000489905,1.4509803921568627,1.5490196078431373,15.192180073973345,44731.27730464935,0.000489905,1.4005597,0.0,78.76470588235294,0.14239959444783637,3249904,0.0037670054
14682,0.0008432144,1.7674418604651163,1.2325581395348837,16.97384624953329,44866.91570162773,0.0008432144,1.4254925,0.0,89.30232558139535,0.12374640313222324,3259959,0.0046422463
14732,0.0010635648,1.58,1.42,14.638048424923754,45002.685131549835,0.0010635648,1.4246453,0.0,75.84,0.12711109024328984,3269910,0.0028331075
14775,0.0015157674,1.558139534883721,1.441860465116279,17.140266971409286,45138.15900635719,0.0015157674,1.4206431,0.0,90.0,0.12272685818513453,3279979,0.007437885
14818,0.0017956088,1.813953488372093,1.186046511627907,16.617931833014733,45279.678864479065,0.0017956088,1.420446,0.0,85.53488372093024,0.12360788106794175,3289809,0.0042535616
14859,0.0006343844,1.7804878048780488,1.2195121951219512,17.584861746525167,45413.49496459961,0.0006343844,1.3925304,0.0,91.53658536585365,0.12204878048780492,3299810,0.0026718022
14900,0.00065302645,2.2195121951219514,0.7804878048780488,15.619326950010315,45544.42574048042,0.00065302645,1.4334258,0.0,81.8048780487805,0.10907317073170734,3309813,0.0038346217
14948,0.00065215403,1.4166666666666667,1.5833333333333333,14.74443769799683,45682.190091609955,0.00065215403,1.3916466,0.0,76.4375,0.1298434490346255,3319766,0.0036280747
14996,0.0006631195,1.6666666666666667,1.3333333333333333,14.09897628471834,45800.391097307205,0.0006631195,1.3419187,0.0,74.5,0.12812626262626264,3329816,0.0054162927
15042,0.0005469147,1.8478260869565217,1.1521739130434783,14.78220903735045,45931.412175655365,0.0005469147,1.3782192,0.0,78.45652173913044,0.11597466744487905,3339886,0.0031666157
15088,0.00054349774,1.6304347826086956,1.3695652173913044,14.524162207730102,46065.15865087509,0.00054349774,1.3791987,0.0,75.26086956521739,0.11610059628931045,3349757,0.0008462918
15134,0.0007547231,1.7608695652173914,1.2391304347826086,14.0231391927616,46204.241918325424,0.0007547231,1.3737912,0.0,72.84782608695652,0.10552523569901522,3359860,0.001147383
15178,0.00031436462,1.8636363636363635,1.1363636363636365,15.073059948895867,46318.5104739666,0.00031436462,1.3767483,0.0,78.27272727272727,0.12850418293363078,3369781,0.0009415687
15223,0.00047076773,1.8888888888888888,1.1111111111111112,14.0132527939582,46467.33126926422,0.00047076773,1.3683258,0.0,73.66666666666667,0.10366984126984127,3379834,0.0019408306
15270,0.00044286397,1.7872340425531914,1.2127659574468086,14.070577198601727,46597.34874987602,0.00044286397,1.3351328,0.0,73.97872340425532,0.10620574017662483,3389984,0.0053781923
15312,0.00014505412,1.9285714285714286,1.0714285714285714,14.878051039395912,46727.96858024597,0.00014505412,1.3402479,0.0,78.57142857142857,0.10693020912068532,3399939,0.0006306047
15358,0.00014989014,1.826086956521739,1.173913043478261,13.494467608818615,46854.51837301254,0.00014989014,1.3395149,0.0,70.17391304347827,0.09759506516764505,3409764,0.00083168666
