TimestepsSoFar,EpisodesSoFar,Ptt,Tmc,meankl,TtR,entropy,Tmt,entloss,surrgain,optimgain,AttNC,TimeElapsed,MtR,Tbt,AttC,MpbtN,MpbtA
2149797,11756,80.17219865108851,21.512820512820515,0.0084842425,-65.3076923076923,0.16862468,82.43589743589743,0.0,0.0021621003,0.0021621003,0.7948717948717948,31183.388588905334,-37.25523735342824,337657.4358974359,0.20512820512820512,79.19818684498091,20.80181315501913
2159869,11797,79.6779134994107,22.048780487804876,0.009488369,-65.48780487804878,0.15671496,81.92682926829268,0.0,0.004125375,0.004125375,0.5121951219512195,31295.839695215225,-36.865860624950244,335572.2926829268,0.4878048780487805,79.91404213530579,20.0859578646942
2169998,11836,79.98469114090663,21.71794871794872,0.008556698,-64.6923076923077,0.1534385,82.25641025641026,0.0,0.002924753,0.002924753,0.8461538461538461,31403.525868415833,-36.61586923909397,336922.25641025644,0.15384615384615385,78.62270072841865,21.377299271581332
2179858,11872,79.87814494374055,21.833333333333332,0.010249066,-64.38888888888889,0.18563914,82.13888888888889,0.0,0.0060689775,0.0060689775,0.9722222222222222,31509.835859060287,-35.71458900520472,336440.8888888889,0.027777777777777776,78.37251613081804,21.627483869181958
2189955,11911,79.67502353934225,22.05128205128205,0.008516675,-64.74358974358974,0.17096207,81.92307692307692,0.0,0.0016030213,0.0016030213,0.8974358974358975,31616.353551626205,-36.62958833983534,335556.92307692306,0.10256410256410256,79.01479927828328,20.985200721716737
2199993,11950,79.60037741589235,22.128205128205128,0.009170922,-63.94871794871795,0.1896772,81.82051282051282,0.0,0.0036529938,0.0036529938,0.8205128205128205,31723.78285765648,-36.662779432229186,335136.8205128205,0.1794871794871795,78.14629735646587,21.85370264353415
2209995,11990,79.51438823840697,22.225,0.00791336,-63.825,0.16264662,81.75,0.0,0.0031516051,0.0031516051,0.8,31835.60866332054,-36.398245052443585,334848.0,0.2,78.03969773603686,21.960302263963154
2219922,12027,79.27598430960556,22.486486486486488,0.009843143,-62.86486486486486,0.16856277,81.51351351351352,0.0,0.0039012749,0.0039012749,0.972972972972973,31937.620961904526,-35.109452531605086,333879.35135135136,0.02702702702702703,77.10169037237712,22.898309627622858
2229807,12065,80.09480269502846,21.605263157894736,0.008760256,-64.26315789473684,0.17819399,82.39473684210526,0.0,0.0045560943,0.0045560943,0.9210526315789473,32042.382781982422,-36.58894631548008,337488.84210526315,0.07894736842105263,78.0049677159125,21.995032284087518
2239957,12106,79.9732707435336,21.73170731707317,0.008378267,-65.21951219512195,0.15979001,82.2439024390244,0.0,0.0047056824,0.0047056824,0.7073170731707317,32151.86784386635,-37.55923659966119,336871.0243902439,0.2926829268292683,79.30009789074215,20.69990210925786
2249891,12143,79.27550243160547,22.486486486486488,0.010401779,-63.270270270270274,0.16839153,81.51351351351352,0.0,0.0034344452,0.0034344452,0.9459459459459459,32256.988899946213,-35.76924282903525,333879.35135135136,0.05405405405405406,77.58157482093121,22.418425179068823
2259893,12182,80.29304823810371,21.384615384615383,0.009929602,-63.94871794871795,0.17928843,82.56410256410257,0.0,0.004207428,0.004207428,0.9487179487179487,32363.379759073257,-36.48901524900092,338182.5641025641,0.05128205128205128,77.47046303864707,22.529536961352935
2269903,12221,79.34293863257884,22.41025641025641,0.010472753,-63.205128205128204,0.17255704,81.56410256410257,0.0,0.004128537,0.004128537,0.8205128205128205,32467.956767320633,-35.944498550664555,334086.5641025641,0.1794871794871795,77.47129396326014,22.528706036739834
2279883,12262,80.24525168606989,21.4390243902439,0.0083335955,-64.17073170731707,0.14843251,82.53658536585365,0.0,0.0028557465,0.0028557465,0.7804878048780488,32579.527595758438,-37.04509310563866,338069.85365853657,0.21951219512195122,77.65303081783627,22.34696918216374
2289932,12302,79.69994933337236,22.025,0.0092779845,-64.55,0.13875747,81.95,0.0,0.0057944735,0.0057944735,0.875,32689.22155237198,-37.005711101724316,335667.2,0.125,78.73364604817358,21.266353951826414
2299796,12340,80.4327706453967,21.236842105263158,0.009828362,-64.3157894736842,0.14667805,82.73684210526316,0.0,0.0040932153,0.0040932153,0.9736842105263158,32793.183389663696,-37.02426044836983,338890.1052631579,0.02631578947368421,77.71847841961058,22.281521580389423
2309964,12379,80.15427223098206,21.53846153846154,0.009797255,-64.46153846153847,0.1643812,82.43589743589743,0.0,0.0046308287,0.0046308287,0.9487179487179487,32897.15472459793,-36.83404509789185,337657.4358974359,0.05128205128205128,78.1645732943866,21.835426705613415
2319948,12417,80.2789418658046,21.394736842105264,0.008641499,-63.526315789473685,0.16313714,82.52631578947368,0.0,0.0021884216,0.0021884216,0.9473684210526315,32999.54703116417,-35.687407540348005,338027.7894736842,0.05263157894736842,76.9325257813309,23.067474218669098
2329962,12456,80.53116244481409,21.128205128205128,0.0117386235,-64.2051282051282,0.17641905,82.82051282051282,0.0,0.0034055281,0.0034055281,0.8974358974358975,33104.107379198074,-37.08812718925348,339232.8205128205,0.10256410256410256,77.47429094008479,22.52570905991522
2339986,12496,80.37132019296561,21.3,0.010447634,-64.325,0.16914143,82.65,0.0,0.0057929014,0.0057929014,0.85,33212.2164208889,-36.69425674416671,338534.4,0.15,77.83436201812484,22.165637981875154
2349759,12535,79.7487449263242,21.974358974358974,0.008880887,-63.43589743589744,0.17062463,82.0,0.0,0.002919455,0.002919455,0.717948717948718,33317.117817640305,-36.475966718831636,335872.0,0.28205128205128205,77.34561100863996,22.654388991360033
2359851,12577,80.05759712367333,21.642857142857142,0.00799856,-64.42857142857143,0.15368989,82.33333333333333,0.0,0.0032317657,0.0032317657,0.7142857142857143,33427.2183611393,-37.277990497504305,337237.3333333333,0.2857142857142857,78.26292076828229,21.737079231717708
2369825,12616,79.25095090066992,22.512820512820515,0.009381107,-62.743589743589745,0.1628757,81.48717948717949,0.0,0.00605236,0.00605236,0.6666666666666666,33534.85982465744,-35.75210791581887,333771.4871794872,0.3333333333333333,76.99639474183138,23.003605258168616
2379937,12655,79.82460019713517,21.897435897435898,0.008788934,-63.0,0.16709337,82.1025641025641,0.0,0.004007817,0.004007817,0.9230769230769231,33637.44299554825,-35.670957939558974,336292.10256410256,0.07692307692307693,76.74452904045306,23.255470959546926
2389783,12694,79.74803636084202,21.974358974358974,0.00832698,-63.87179487179487,0.16277216,82.0,0.0,0.005344687,0.005344687,0.7435897435897436,33745.33602333069,-36.3899483521678,335872.0,0.2564102564102564,77.88746348140866,22.112536518591323
2399781,12735,79.66008383752173,22.073170731707318,0.014894622,-64.3170731707317,0.14111751,81.92682926829268,0.0,0.007358242,0.007358242,0.7560975609756098,33856.032562971115,-36.75064126473737,335572.2926829268,0.24390243902439024,78.49323003402297,21.50676996597705
2409901,12774,80.01078313548034,21.692307692307693,0.009403298,-64.15384615384616,0.16071735,82.28205128205128,0.0,0.0045620766,0.0045620766,1.0,33957.9085457325,-36.72982625788953,337027.28205128206,0.0,77.967912111374,22.03208788862601
2419872,12813,79.79583561093447,21.923076923076923,0.0082444735,-63.38461538461539,0.1487297,82.05128205128206,0.0,0.0040818728,0.0040818728,0.9487179487179487,34064.07794857025,-36.330061702589006,336082.0512820513,0.05128205128205128,77.21921691404322,22.780783085956767
2429790,12851,79.71924554364823,22.0,0.009639613,-63.6578947368421,0.16727667,81.94736842105263,0.0,0.0055515734,0.0055515734,0.9736842105263158,34165.92149376869,-35.82940831023598,335656.4210526316,0.02631578947368421,77.58893423596678,22.411065764033243
2439807,12894,79.7852410261652,21.930232558139537,0.008853499,-65.67441860465117,0.13908824,82.02325581395348,0.0,0.0045850845,0.0045850845,0.8372093023255814,34278.35679268837,-39.35511815622096,335967.25581395347,0.16279069767441862,79.98346991767254,20.01653008232744
2449783,12933,80.34800053451207,21.333333333333332,0.009723754,-64.51282051282051,0.15215701,82.66666666666667,0.0,0.004364414,0.004364414,0.8974358974358975,34383.170389175415,-36.817368291407526,338602.6666666667,0.10256410256410256,78.06253510913561,21.93746489086439
2459718,12972,80.03804892478803,21.666666666666668,0.009609978,-63.743589743589745,0.15446304,82.33333333333333,0.0,0.00445054,0.00445054,0.9487179487179487,34489.09728240967,-37.391896434450096,337237.3333333333,0.05128205128205128,77.36651052064128,22.63348947935872
2469770,13010,79.72391129915479,22.0,0.009378245,-62.89473684210526,0.15422598,81.97368421052632,0.0,0.0035321228,0.0035321228,1.0,34591.56364226341,-35.70928344282461,335764.2105263158,0.0,76.68801781443788,23.31198218556213
2479872,13049,79.34739450059344,22.41025641025641,0.00982216,-62.58974358974359,0.1519401,81.58974358974359,0.0,0.0043486967,0.0043486967,0.9487179487179487,34696.99081683159,-35.58377053708957,334191.58974358975,0.05128205128205128,76.70099954680278,23.299000453197216
2489938,13090,80.37487764884597,21.29268292682927,0.008957303,-64.5609756097561,0.13754502,82.63414634146342,0.0,0.005868146,0.005868146,0.9024390243902439,34805.61055779457,-38.13248678758449,338469.46341463417,0.0975609756097561,78.13095160218697,21.869048397813035
2499982,13128,79.40148889436593,22.342105263157894,0.009336461,-62.71052631578947,0.14013378,81.60526315789474,0.0,0.0033984543,0.0033984543,0.9473684210526315,34907.68067789078,-35.06820684451374,334255.15789473685,0.05263157894736842,76.81705821241638,23.182941787583637
2509967,13167,79.60983470689173,22.128205128205128,0.009315966,-63.41025641025641,0.14200044,81.87179487179488,0.0,0.003537947,0.003537947,0.8461538461538461,35013.603738069534,-36.13695324794263,335346.8717948718,0.15384615384615385,77.46646795787557,22.53353204212443
2519799,13205,79.74791196480506,21.973684210526315,0.007357417,-63.1578947368421,0.1238048,82.0,0.0,0.002495932,0.002495932,0.868421052631579,35118.37643814087,-35.608154318224905,335872.0,0.13157894736842105,76.98413173852377,23.015868261476207
2529820,13244,79.68070526720322,22.05128205128205,0.009929807,-63.794871794871796,0.1351865,81.94871794871794,0.0,0.0043140426,0.0043140426,1.0,35221.61778688431,-36.37765691534609,335661.9487179487,0.0,77.80739705670912,22.192602943290883
2539739,13281,79.04798173721915,22.72972972972973,0.008482505,-61.24324324324324,0.1329407,81.27027027027027,0.0,0.0017924438,0.0017924438,0.9459459459459459,35327.87412929535,-34.391747209170035,332883.02702702704,0.05405405405405406,75.33481212825305,24.66518787174698
2549824,13321,79.49558008214842,22.25,0.0103797475,-64.1,0.1349641,81.75,0.0,0.0039201616,0.0039201616,0.925,35435.49990582466,-36.64104339160886,334848.0,0.075,78.36784395384083,21.632156046159217
2559850,13359,80.45874429466694,21.210526315789473,0.008785239,-62.8421052631579,0.13355266,82.76315789473684,0.0,0.00201203,0.00201203,1.0,35537.47917056084,-35.530940893638906,338997.8947368421,0.0,75.89454682888612,24.105453171113886
2569757,13399,80.37580645201088,21.3,0.0097998595,-64.2,0.122426085,82.675,0.0,0.00435677,0.00435677,0.9,35648.32729768753,-37.45145508493737,338636.8,0.1,77.66396208798227,22.336037912017744
2579848,13438,80.14938051210754,21.53846153846154,0.009859071,-64.07692307692308,0.12672542,82.41025641025641,0.0,0.0034893723,0.0034893723,0.9743589743589743,35753.47171854973,-36.695858930475524,337552.41025641025,0.02564102564102564,77.79583944203503,22.20416055796497
2589980,13479,78.67577171029897,23.121951219512194,0.008846241,-64.46341463414635,0.12125051,80.82926829268293,0.0,0.005601303,0.005601303,0.8780487804878049,35863.98393344879,-37.13702903653818,331076.68292682926,0.12195121951219512,79.74892276144075,20.251077238559223
2599849,13518,80.2251506875407,21.46153846153846,0.009047125,-65.2051282051282,0.1210379,82.51282051282051,0.0,0.0037046997,0.0037046997,0.9743589743589743,35968.439826488495,-37.54789839666609,337972.5128205128,0.02564102564102564,79.01671811954405,20.98328188045596
2609771,13555,79.37075424862455,22.37837837837838,0.00894675,-62.91891891891892,0.11759235,81.5945945945946,0.0,0.002356675,0.002356675,1.0,36072.32126164436,-35.446988371857394,334211.45945945947,0.0,77.09117668009601,22.908823319903966
2619889,13593,79.13521891890603,22.63157894736842,0.008887665,-63.8421052631579,0.1256066,81.34210526315789,0.0,0.0018209438,0.0018209438,1.0,36175.33445096016,-36.6966409596283,333177.2631578947,0.0,78.46307133035867,21.53692866964132
2630000,13631,79.79554896284485,21.92105263157895,0.010176785,-63.73684210526316,0.12035594,82.05263157894737,0.0,0.002494702,0.002494702,0.9736842105263158,36280.64855194092,-36.32722105044985,336087.5789473684,0.02631578947368421,77.635303451361,22.36469654863898
2639799,13668,79.70245848540308,22.027027027027028,0.010458937,-63.729729729729726,0.115533546,81.97297297297297,0.0,0.0015991974,0.0015991974,1.0,36381.55413269997,-35.53293105061038,335761.2972972973,0.0,77.74623298026228,22.253767019737722
2649938,13706,79.87428314755171,21.842105263157894,0.009956172,-64.65789473684211,0.11755669,82.15789473684211,0.0,0.0050425567,0.0050425567,0.9736842105263158,36487.23345994949,-36.454885195755885,336518.7368421053,0.02631578947368421,78.70314194935179,21.296858050648208
2659996,13743,79.66784842176362,22.054054054054053,0.0104838405,-64.02702702702703,0.12736839,81.89189189189189,0.0,0.0046569663,0.0046569663,1.0,36590.56229305267,-35.65586513406526,335429.1891891892,0.0,78.1138194700679,21.88618052993214
2669821,13781,79.97008545279374,21.736842105263158,0.010056964,-64.21052631578948,0.12732449,82.23684210526316,0.0,0.003001651,0.003001651,0.9736842105263158,36694.51234745979,-36.68353059246481,336842.1052631579,0.02631578947368421,78.08401494396745,21.915985056032554
2679855,13820,79.89163264929563,21.82051282051282,0.009544198,-64.71794871794872,0.123468295,82.15384615384616,0.0,0.0027111848,0.0027111848,0.9487179487179487,36797.50429749489,-36.72020069493674,336502.1538461539,0.05128205128205128,78.76567105859446,21.23432894140552
2689806,13857,79.5518288332478,22.18918918918919,0.007927919,-62.78378378378378,0.11249519,81.8108108108108,0.0,0.0014082702,0.0014082702,1.0,36903.70992565155,-35.647151850059714,335097.08108108107,0.0,76.69920443550326,23.30079556449674
2699801,13895,79.74930805549074,21.973684210526315,0.010429004,-64.02631578947368,0.12493306,82.0,0.0,0.0048361025,0.0048361025,1.0,37007.658131837845,-36.11276810961198,335872.0,0.0,78.07028915063468,21.92971084936533
2709717,13932,79.52699039970702,22.216216216216218,0.009495958,-62.945945945945944,0.12912779,81.78378378378379,0.0,0.0031154288,0.0031154288,1.0,37112.60167789459,-35.4735831753573,334986.3783783784,0.0,76.92592150888851,23.0740784911115
2719929,13971,79.3431493089561,22.41025641025641,0.009294168,-63.1025641025641,0.12594278,81.56410256410257,0.0,0.0028457642,0.0028457642,1.0,37214.53829288483,-35.83818814109401,334086.5641025641,0.0,77.33541981388169,22.66458018611833
2729933,14010,80.59535527683981,21.05128205128205,0.009246646,-63.58974358974359,0.11173017,82.84615384615384,0.0,0.0035340954,0.0035340954,0.9743589743589743,37317.76893043518,-36.397814960451605,339337.8461538461,0.02564102564102564,76.7194373883443,23.280562611655714
2739778,14048,80.38540365644978,21.289473684210527,0.008197115,-63.94736842105263,0.11485235,82.6842105263158,0.0,0.0040856325,0.0040856325,0.9736842105263158,37421.98651623726,-36.71481544685887,338674.5263157895,0.02631578947368421,77.34060179402613,22.659398205973893
2749802,14086,80.14570730573946,21.55263157894737,0.008829132,-62.94736842105263,0.11564253,82.44736842105263,0.0,0.0038185006,0.0038185006,1.0,37524.76686358452,-35.5123209953912,337704.4210526316,0.0,76.37065437559079,23.629345624409194
2759966,14124,78.91029453029486,22.86842105263158,0.009154338,-62.5,0.10945752,81.07894736842105,0.0,0.0038376206,0.0038376206,0.9210526315789473,37630.04836726189,-35.07155365720333,332099.36842105264,0.07894736842105263,77.0543445388141,22.945655461185893
2769990,14162,79.89544920213473,21.81578947368421,0.008678271,-63.39473684210526,0.11412435,82.15789473684211,0.0,0.0030953384,0.0030953384,1.0,37733.80355286598,-35.87975213315108,336518.7368421053,0.0,77.16757310248066,22.832426897519333
2779816,14199,79.195648649034,22.56756756756757,0.00994113,-63.0,0.11470965,81.4054054054054,0.0,0.0030238677,0.0030238677,1.0,37834.24831080437,-35.6229165630027,333436.54054054053,0.0,77.39695135694842,22.60304864305158
2789976,14237,79.47371758260181,22.263157894736842,0.010453872,-62.63157894736842,0.120494045,81.6842105263158,0.0,0.0027811455,0.0027811455,0.9473684210526315,37938.94780063629,-35.51720257105289,334578.5263157895,0.05263157894736842,76.65891926679286,23.341080733207125
2799858,14275,80.06525328112905,21.63157894736842,0.010955113,-63.55263157894737,0.11372754,82.34210526315789,0.0,0.005217047,0.005217047,0.9736842105263158,38043.73343849182,-36.266695039635856,337273.2631578947,0.02631578947368421,77.1828523843283,22.81714761567172
2809988,14315,80.42676844393327,21.25,0.008285981,-64.3,0.12079307,82.75,0.0,0.0017726319,0.0017726319,0.975,38149.72198057175,-37.27274128154997,338944.0,0.025,77.69910300783272,22.300896992167285
2819882,14354,79.6709707328656,22.05128205128205,0.01106305,-63.30769230769231,0.11600525,81.87179487179488,0.0,0.0044117523,0.0044117523,0.9743589743589743,38251.10129284859,-36.28423296866863,335346.8717948718,0.02564102564102564,77.33077238757956,22.669227612420453
2829854,14393,80.3640220131676,21.307692307692307,0.008979804,-63.38461538461539,0.12486594,82.64102564102564,0.0,0.0041599777,0.0041599777,0.9743589743589743,38355.79929351807,-36.44269193990364,338497.641025641,0.02564102564102564,76.69708568092936,23.302914319070638
2839911,14433,79.77496712743957,21.95,0.00934577,-63.6,0.12788732,82.05,0.0,0.0047359695,0.0047359695,0.85,38463.54809427261,-36.799019023188315,336076.8,0.15,77.47702469606887,22.522975303931126
2849720,14474,80.2878210148935,21.390243902439025,0.008704004,-64.73170731707317,0.12002883,82.5609756097561,0.0,0.0061147795,0.0061147795,0.8048780487804879,38577.903480768204,-37.874518336687146,338169.756097561,0.1951219512195122,78.40436859308329,21.595631406916706
2859827,14513,80.2942266062671,21.384615384615383,0.010090081,-63.717948717948715,0.13231106,82.56410256410257,0.0,0.0041631376,0.0041631376,0.9743589743589743,38680.69563627243,-36.6523242711985,338182.5641025641,0.02564102564102564,77.15081709249542,22.8491829075046
2869805,14552,79.48457647108046,22.256410256410255,0.009102735,-62.794871794871796,0.12901697,81.71794871794872,0.0,0.004912158,0.004912158,0.8974358974358975,38786.17527270317,-35.995022106388774,334716.71794871794,0.10256410256410256,76.85460708422107,23.145392915778928
2879997,14592,79.55819042249354,22.175,0.009334418,-62.65,0.12995031,81.775,0.0,0.0056089424,0.0056089424,0.975,38890.47136473656,-36.06839624642937,334950.4,0.025,76.58778439274036,23.41221560725964
2889801,14630,80.10810425425211,21.57894736842105,0.01032494,-63.73684210526316,0.13320562,82.34210526315789,0.0,0.006199164,0.006199164,0.9736842105263158,38995.02917766571,-36.45232119663562,337273.2631578947,0.02631578947368421,77.42328158048001,22.57671841951999
2899864,14669,79.5109790813596,22.23076923076923,0.0088585075,-62.56410256410256,0.12246205,81.74358974358974,0.0,0.0043105134,0.0043105134,0.8717948717948718,39098.67302918434,-35.50359744750223,334821.74358974356,0.1282051282051282,76.51836539796078,23.481634602039225
2909722,14706,79.497488720962,22.243243243243242,0.009227946,-61.810810810810814,0.1359672,81.72972972972973,0.0,0.0040644957,0.0040644957,1.0,39201.04651880264,-35.16098887493233,334764.97297297296,0.0,75.58200411921503,24.41799588078499
2919919,14745,79.60613188682883,22.128205128205128,0.009946576,-63.282051282051285,0.13912377,81.84615384615384,0.0,0.004447287,0.004447287,0.8974358974358975,39304.7713470459,-36.42846724912734,335241.8461538461,0.10256410256410256,77.28027786250975,22.719722137490223
2929860,14784,79.44063363700035,22.307692307692307,0.009374186,-62.69230769230769,0.13400355,81.6923076923077,0.0,0.0018454682,0.0018454682,0.7435897435897436,39410.37914085388,-35.57251890571959,334611.6923076923,0.2564102564102564,76.77215881030175,23.227841189698246
2939894,14827,80.14390434389398,21.53488372093023,0.009833006,-65.44186046511628,0.12710863,82.37209302325581,0.0,0.0043864576,0.0043864576,0.6511627906976745,39525.61202812195,-37.83399700864735,337396.0930232558,0.3488372093023256,79.47537512127782,20.52462487872218
2949940,14866,79.5758453061473,22.153846153846153,0.010694692,-62.717948717948715,0.13422278,81.7948717948718,0.0,0.0034444244,0.0034444244,0.7948717948717948,39632.086841106415,-35.26786073358255,335031.7948717949,0.20512820512820512,76.63935199343786,23.360648006562126
2959912,14906,80.71835979276673,20.925,0.009826535,-63.825,0.12865232,83.0,0.0,0.003438949,0.003438949,0.875,39737.74152302742,-36.70069361740912,339968.0,0.125,76.89539193609,23.10460806391001
2969926,14947,80.20126786159274,21.48780487804878,0.009210448,-63.36585365853659,0.13467482,82.48780487804878,0.0,0.0056990385,0.0056990385,0.8048780487804879,39847.65090870857,-36.610721406039566,337870.0487804878,0.1951219512195122,76.77949935949088,23.22050064050913
2979951,14986,79.03497482725601,22.743589743589745,0.010117297,-61.94871794871795,0.12798467,81.25641025641026,0.0,0.0049385163,0.0049385163,0.8717948717948718,39954.84971475601,-35.065068947862734,332826.25641025644,0.1282051282051282,76.23228516967409,23.767714830325943
2989973,15025,79.39105475481841,22.358974358974358,0.008675954,-62.0,0.11878368,81.61538461538461,0.0,0.003246199,0.003246199,0.9487179487179487,40061.764268159866,-35.93424480749313,334296.6153846154,0.05128205128205128,75.94598401976145,24.05401598023854
2999731,15062,79.01984647057711,22.756756756756758,0.008919722,-61.648648648648646,0.11775857,81.21621621621621,0.0,0.0031230312,0.0031230312,1.0,40163.07241940498,-34.544464911689445,332661.6216216216,0.0,75.8841682855667,24.11583171443329
3009767,15101,80.31711073817935,21.358974358974358,0.009110744,-63.0,0.1213446,82.58974358974359,0.0,0.0042996123,0.0042996123,0.9743589743589743,40266.30712556839,-35.76923102425155,338287.58974358975,0.02564102564102564,76.28107952885775,23.71892047114226
3019839,15140,80.17795945792773,21.512820512820515,0.010144721,-63.35897435897436,0.13160951,82.46153846153847,0.0,0.0062365006,0.0062365006,0.9230769230769231,40372.41628599167,-35.99241554431639,337762.46153846156,0.07692307692307693,76.81854272951098,23.181457270489034
3029851,15182,79.83669095953698,21.88095238095238,0.008891885,-63.785714285714285,0.12064646,82.0952380952381,0.0,0.0055881776,0.0055881776,0.8571428571428571,40483.84897375107,-37.728914844799185,336262.09523809527,0.14285714285714285,77.71098759143626,22.289012408563742
3039831,15219,78.49098719661579,23.324324324324323,0.009602842,-61.54054054054054,0.13113235,80.64864864864865,0.0,0.0029326798,0.0029326798,0.972972972972973,40587.46419286728,-34.37035013662524,330336.86486486485,0.02702702702702703,76.26874431340953,23.731255686590494
3049814,15257,79.45361124399156,22.289473684210527,0.009913772,-62.078947368421055,0.13662727,81.6842105263158,0.0,0.0049745254,0.0049745254,1.0,40689.80510807037,-35.64718334277974,334578.5263157895,0.0,75.94309296631738,24.056907033682606
3059900,15298,79.9953373917508,21.70731707317073,0.00916531,-63.41463414634146,0.1275685,82.26829268292683,0.0,0.002775019,0.002775019,0.8048780487804879,40797.957421541214,-36.118845091487756,336970.9268292683,0.1951219512195122,77.07164428849906,22.928355711500924
3069862,15338,79.84081925955061,21.875,0.008666314,-63.15,0.12196631,82.1,0.0,0.003063281,0.003063281,0.875,40902.80004954338,-36.13994543548377,336281.6,0.125,76.86461481978303,23.135385180216982
3079751,15376,80.15644971875608,21.526315789473685,0.0109674,-63.05263157894737,0.13262725,82.39473684210526,0.0,0.005434796,0.005434796,1.0,41007.43068766594,-36.27270964322403,337488.84210526315,0.0,76.50126669045592,23.49873330954407
3089801,15415,80.15455900097446,21.53846153846154,0.009332855,-62.48717948717949,0.1304199,82.43589743589743,0.0,0.00573504,0.00573504,0.9487179487179487,41110.558098077774,-35.57878062270777,337657.4358974359,0.05128205128205128,75.8134014109749,24.18659858902509
3099895,15457,80.71351897170581,20.928571428571427,0.009790122,-64.76190476190476,0.11682509,83.0,0.0,0.0043055206,0.0043055206,0.8095238095238095,41219.96578168869,-37.383087729821284,339968.0,0.19047619047619047,78.01422551244134,21.985774487558658
3109951,15495,79.40936145607903,22.342105263157894,0.008418405,-62.55263157894737,0.12808453,81.65789473684211,0.0,0.0023727592,0.0023727592,0.9210526315789473,41323.91922998428,-35.2124795785269,334470.7368421053,0.07894736842105263,76.58204228679749,23.41795771320253
3119975,15534,79.37036323732553,22.384615384615383,0.009588936,-62.61538461538461,0.12708478,81.61538461538461,0.0,0.0033897522,0.0033897522,0.8974358974358975,41433.059908628464,-35.65504283043965,334296.6153846154,0.10256410256410256,76.71719831196135,23.28280168803865
3129729,15571,79.42206120230465,22.324324324324323,0.010262016,-63.24324324324324,0.1371034,81.64864864864865,0.0,0.0052481964,0.0052481964,0.972972972972973,41537.44333291054,-35.757595671717105,334432.86486486485,0.02702702702702703,77.42950053661185,22.570499463388142
3139834,15611,80.29572441814904,21.375,0.009706616,-63.975,0.119664334,82.525,0.0,0.0031843032,0.0031843032,0.9,41645.21885418892,-36.72489755467617,338022.4,0.1,77.52807425931366,22.47192574068634
3149916,15650,80.1337416101658,21.564102564102566,0.00908423,-63.38461538461539,0.13139464,82.43589743589743,0.0,0.0036419479,0.0036419479,1.0,41745.67260622978,-36.24701219185206,337657.4358974359,0.0,76.8492986389078,23.150701361092192
3159998,15688,79.20458550478865,22.55263157894737,0.008532824,-62.026315789473685,0.12674184,81.39473684210526,0.0,0.0026339055,0.0026339055,0.9210526315789473,41851.29634332657,-35.19111105139423,333392.84210526315,0.07894736842105263,76.20437922697599,23.79562077302402
3169836,15725,79.45167608643744,22.2972972972973,0.0076994346,-63.16216216216216,0.12531507,81.70270270270271,0.0,0.0043270616,0.0043270616,1.0,41956.724054813385,-36.00331835580809,334654.2702702703,0.0,77.2919136153844,22.70808638461558
3179964,15764,79.48813617492014,22.256410256410255,0.00929855,-63.717948717948715,0.1290452,81.74358974358974,0.0,0.0042678104,0.0042678104,0.8974358974358975,42064.45311164856,-36.559330559311064,334821.74358974356,0.10256410256410256,77.88062148558123,22.119378514418756
3189753,15803,80.1272000752615,21.564102564102566,0.010891807,-64.2051282051282,0.13606238,82.38461538461539,0.0,0.0031258254,0.0031258254,0.9487179487179487,42169.20579147339,-36.982435736562486,337447.3846153846,0.05128205128205128,77.94450243788255,22.05549756211744
3199938,15842,79.77196993797976,21.94871794871795,0.009785646,-62.76923076923077,0.12674792,82.02564102564102,0.0,0.0036860413,0.0036860413,0.8974358974358975,42272.36848640442,-35.148166343504904,335977.0256410256,0.10256410256410256,76.49679781714609,23.503202182853904
3209852,15881,80.13142280620248,21.564102564102566,0.009709855,-64.76923076923077,0.12792666,82.41025641025641,0.0,0.0018912841,0.0018912841,1.0,42373.165971040726,-37.18903502726223,337552.41025641025,0.0,78.63205977281416,21.367940227185816
3219748,15919,79.25782154434575,22.5,0.0105032055,-63.05263157894737,0.12937087,81.47368421052632,0.0,0.0023086327,0.0023086327,0.9210526315789473,42478.702919483185,-35.93513600112422,333716.2105263158,0.07894736842105263,77.33374262755727,22.66625737244271
3229975,15959,79.72282893932453,22.0,0.00897158,-63.925,0.11862213,81.975,0.0,0.0043859817,0.0043859817,0.925,42581.73862409592,-36.24618503170711,335769.6,0.075,77.93379423467762,22.06620576532236
3239960,15996,79.82880172648996,21.89189189189189,0.009434633,-62.13513513513514,0.12957463,82.10810810810811,0.0,0.0047542406,0.0047542406,1.0,42685.551491975784,-34.86714601523015,336314.8108108108,0.0,75.66603825685665,24.33396174314338
3249789,16034,80.01661729255369,21.68421052631579,0.009349627,-63.921052631578945,0.1280967,82.28947368421052,0.0,0.0047820588,0.0047820588,0.9473684210526315,42792.27248620987,-36.318278033551024,337057.6842105263,0.05263157894736842,77.66819374565672,22.331806254343306
3259965,16073,79.34181574896903,22.41025641025641,0.009026822,-62.794871794871796,0.13059387,81.56410256410257,0.0,0.0020103059,0.0020103059,0.9487179487179487,42898.43571829796,-35.291791660365284,334086.5641025641,0.05128205128205128,76.9868271982042,23.01317280179581
