TimestepsSoFar,AttC,AttNC,TtR,MpbtA,MpbtN,Tbt,Ptt,entloss,Tmt,EpisodesSoFar,entropy,optimgain,Tmc,meankl,surrgain,TimeElapsed,MtR
249676,0.40540540540540543,0.5945945945945946,-72.0,13.329327642473883,86.6706723575261,340189.4054054054,80.7268128502806,0.0,83.05405405405405,4280,0.2359291,0.0065120314,20.91891891891892,0.006484071,0.0065120314,11419.661368370056,-40.00702110316043
259881,0.2972972972972973,0.7027027027027027,-71.48648648648648,12.94660214725839,87.05339785274163,336314.8108108108,79.84665107675546,0.0,82.10810810810811,4317,0.2802661,0.009202618,21.864864864864863,0.008700337,0.009202618,11544.614163637161,-39.011970075032906
269978,0.7,0.3,-71.075,14.362810173423288,85.63718982657672,339865.6,80.70959219278738,0.0,82.975,4357,0.25294122,0.003215194,20.925,0.0021040316,0.003215194,11685.229380369186,-39.647966926633906
279877,0.631578947368421,0.3684210526315789,-70.15789473684211,14.505054503920372,85.49494549607962,336087.5789473684,79.77277805509324,0.0,82.05263157894737,4395,0.22779296,0.0034853658,21.94736842105263,0.0026395884,0.0034853658,11820.354405879974,-38.445729718049634
289886,0.42105263157894735,0.5789473684210527,-70.07894736842105,14.9382233949583,85.0617766050417,337381.05263157893,80.10867932615227,0.0,82.36842105263158,4433,0.28281417,0.004623414,21.57894736842105,0.0035361184,0.004623414,11953.16485452652,-38.67577666181082
299911,0.55,0.45,-70.025,15.15354916652382,84.84645083347617,337920.0,80.20999485169801,0.0,82.5,4473,0.24854404,0.0043804594,21.475,0.0039567887,0.0043804594,12083.440856933594,-39.21834062788771
309761,0.35135135135135137,0.6486486486486487,-69.54054054054055,15.21185221263323,84.78814778736675,335982.7027027027,79.79221364056637,0.0,82.02702702702703,4510,0.2513091,0.003357772,21.91891891891892,0.0025150238,0.003357772,12214.30520105362,-37.887232180472964
319959,0.23684210526315788,0.7631578947368421,-69.13157894736842,15.58313896740018,84.41686103259981,335440.84210526315,79.62937754709911,0.0,81.89473684210526,4548,0.29443508,0.004479407,22.105263157894736,0.0038082078,0.004479407,12350.631843090057,-38.508271494408895
329976,0.32558139534883723,0.6744186046511628,-70.95348837209302,14.226097209920345,85.77390279007966,338443.9069767442,80.34558380788391,0.0,82.62790697674419,4591,0.22467308,0.008613708,21.325581395348838,0.0075803087,0.008613708,12492.846971988678,-42.45701302148555
339963,0.2894736842105263,0.7105263157894737,-70.52631578947368,14.743735730038733,85.25626426996128,338674.5263157895,80.38318136880818,0.0,82.6842105263158,4629,0.21354602,0.0049582627,21.289473684210527,0.004761709,0.0049582627,12627.677048683167,-39.18688180851951
349775,0.1111111111111111,0.8888888888888888,-71.41666666666667,14.057284466348737,85.94271553365125,340423.1111111111,80.80181336705974,0.0,83.11111111111111,4665,0.2354737,0.0044062976,20.833333333333332,0.003850206,0.0044062976,12754.261056184769,-39.660565294422014
359823,0.41025641025641024,0.5897435897435898,-71.28205128205128,14.042203003903888,85.95779699609612,339652.92307692306,80.60429034806884,0.0,82.92307692307692,4704,0.25102267,0.002591675,21.05128205128205,0.0023055081,0.002591675,12883.999026298523,-39.470681921230906
369939,0.20512820512820512,0.7948717948717948,-70.82051282051282,14.466839944083512,85.5331600559165,339127.7948717949,80.50540110476943,0.0,82.7948717948718,4743,0.19084485,0.00403535,21.153846153846153,0.004365905,0.00403535,13028.545991659164,-40.30753269347322
379810,0.2222222222222222,0.7777777777777778,-70.25,14.247198464123219,85.75280153587676,335530.6666666667,79.66936055071207,0.0,81.91666666666667,4779,0.24947236,0.005860289,22.055555555555557,0.0049555046,0.005860289,13151.74842453003,-38.78199273191084
389791,0.3684210526315789,0.631578947368421,-70.34210526315789,15.05568226211273,84.94431773788727,339105.6842105263,80.50127180513422,0.0,82.78947368421052,4817,0.25790778,0.0042860475,21.157894736842106,0.0035333931,0.0042860475,13282.826813697815,-39.71295398717025
399788,0.5609756097560976,0.43902439024390244,-70.4390243902439,14.65698189459507,85.34301810540494,338169.756097561,80.26597974280307,0.0,82.5609756097561,4858,0.20563589,0.0045726653,21.414634146341463,0.005357833,0.0045726653,13419.897644758224,-39.627174704189244
409870,0.3157894736842105,0.6842105263157895,-71.76315789473684,13.834907355081025,86.16509264491896,340938.1052631579,80.95800717642118,0.0,83.23684210526316,4896,0.26557612,0.00487493,20.657894736842106,0.0038829998,0.00487493,13543.24631857872,-39.924197768043626
419857,0.38461538461538464,0.6153846153846154,-71.6923076923077,13.291564898160546,86.70843510183946,338707.6923076923,80.42867215662964,0.0,82.6923076923077,4935,0.18346715,0.005607081,21.23076923076923,0.00474225,0.005607081,13691.258310079575,-40.03239858863365
429777,0.35135135135135137,0.6486486486486487,-71.4054054054054,13.943165980483277,86.05683401951673,339746.5945945946,80.66682629545585,0.0,82.94594594594595,4972,0.19043374,0.003609604,20.972972972972972,0.004748928,0.003609604,13815.95797085762,-39.27880921592335
439985,0.21052631578947367,0.7894736842105263,-72.13157894736842,12.5665485459493,87.43345145405068,337920.0,80.25241530519395,0.0,82.5,5010,0.19165969,0.0033381653,21.42105263157895,0.0036172653,0.0033381653,13947.187193393707,-40.09920893796492
449825,0.11428571428571428,0.8857142857142857,-71.77142857142857,13.024982730252807,86.97501726974721,338095.54285714286,80.31780693026508,0.0,82.54285714285714,5045,0.21560375,0.007390689,21.34285714285714,0.0057214545,0.007390689,14085.981023311615,-39.34553148232728
459832,0.34210526315789475,0.6578947368421053,-72.44736842105263,12.92904213836509,87.07095786163491,340830.3157894737,80.95412712467025,0.0,83.21052631578948,5083,0.2118066,0.0045942413,20.657894736842106,0.003907692,0.0045942413,14207.99996137619,-40.396474233189366
469733,0.5,0.5,-70.73684210526316,14.24633180052884,85.75366819947115,337812.2105263158,80.20693873454739,0.0,82.47368421052632,5121,0.17865732,0.0053516966,21.473684210526315,0.006842384,0.0053516966,14354.57943868637,-39.34656467587233
479949,0.08333333333333333,0.9166666666666666,-72.38888888888889,12.517384694710127,87.48261530528987,338944.0,80.46531521352428,0.0,82.75,5157,0.23708613,0.0045083803,21.194444444444443,0.004845867,0.0045083803,14478.583741903305,-39.39097820717936
489941,0.1891891891891892,0.8108108108108109,-70.27027027027027,14.403227040758946,85.59677295924106,336204.1081081081,79.82122882479091,0.0,82.08108108108108,5194,0.24821411,0.005004518,21.89189189189189,0.0039780755,0.005004518,14603.97448849678,-38.2294728558259
499793,0.2222222222222222,0.7777777777777778,-69.44444444444444,15.034011688467169,84.96598831153283,334848.0,79.49066836222252,0.0,81.75,5230,0.25892344,0.0037577727,22.25,0.0031696854,0.0037577727,14747.22385263443,-38.156719722715685
509833,0.45454545454545453,0.5454545454545454,-71.61363636363636,13.82178381476175,86.17821618523827,340247.2727272727,80.78950557393337,0.0,83.06818181818181,5274,0.22070102,0.00839346,20.84090909090909,0.006489647,0.00839346,14887.996422290802,-42.87422707783199
519796,0.4,0.6,-71.5,14.952859456468568,85.04714054353141,344268.8,81.709981460962,0.0,84.05,5314,0.23301303,0.006011426,19.85,0.0045596343,0.006011426,15028.963525056839,-40.51805889147507
529917,0.2894736842105263,0.7105263157894737,-70.05263157894737,15.508966826286198,84.4910331737138,339536.84210526315,80.59835025719998,0.0,82.89473684210526,5352,0.21607123,0.004024283,21.05263157894737,0.0032601974,0.004024283,15158.151775598526,-38.74056086716938
539922,0.1891891891891892,0.8108108108108109,-70.37837837837837,14.748869696669965,85.25113030333006,338086.0540540541,80.29123465373264,0.0,82.54054054054055,5389,0.24108706,0.005314313,21.37837837837838,0.004075117,0.005314313,15280.467418193817,-39.60963605432207
549936,0.47368421052631576,0.5263157894736842,-70.42105263157895,14.38920605448501,85.61079394551498,336949.8947368421,80.01221191935348,0.0,82.26315789473684,5427,0.1999107,0.004129822,21.68421052631579,0.0061414586,0.004129822,15418.447166442871,-38.93265521231629
559830,0.25,0.75,-71.25,13.651688936249194,86.34831106375081,337920.0,80.25350004486756,0.0,82.5,5463,0.19110447,0.0029709472,21.416666666666668,0.0034176472,0.0029709472,15547.331701517105,-39.044239802442654
569925,0.08333333333333333,0.9166666666666666,-72.11111111111111,13.391211412090612,86.60878858790937,341105.77777777775,80.99986922010142,0.0,83.27777777777777,5499,0.23857327,0.0050951242,20.61111111111111,0.0059260367,0.0050951242,15676.692980766296,-39.84585575201131
579775,0.35135135135135137,0.6486486486486487,-70.02702702702703,14.943272087756167,85.05672791224382,337200.4324324324,80.068586867638,0.0,82.32432432432432,5536,0.24209714,0.0044525536,21.62162162162162,0.003995536,0.0044525536,15812.958816289902,-39.16999548416733
589969,0.5641025641025641,0.4358974358974359,-69.66666666666667,15.35057689921081,84.64942310078919,337132.3076923077,80.01263073496288,0.0,82.3076923076923,5575,0.24842203,0.0033814758,21.692307692307693,0.0036947143,0.0033814758,15942.140017271042,-38.49934309277507
599789,0.5121951219512195,0.4878048780487805,-72.1219512195122,13.173453999428062,86.82654600057192,340167.8048780488,80.75868290452833,0.0,83.04878048780488,5616,0.21218841,0.004745166,20.878048780487806,0.0056859064,0.004745166,16082.834699869156,-41.688767421096635
609825,0.47368421052631576,0.5263157894736842,-69.8157894736842,15.300978885891608,84.69902111410836,337596.63157894736,80.13821313536715,0.0,82.42105263157895,5654,0.28521207,0.0041951174,21.55263157894737,0.005247109,0.0041951174,16215.978104114532,-39.2970184209135
619964,0.7857142857142857,0.21428571428571427,-70.0952380952381,14.430516615319359,85.56948338468062,335579.4285714286,79.71194420379472,0.0,81.92857142857143,5696,0.22595654,0.0039834734,22.0,0.0041139056,0.0039834734,16352.424971103668,-39.594298570188975
629851,0.41025641025641024,0.5897435897435898,-70.8974358974359,14.405649172407685,85.59435082759231,339232.8205128205,80.52834384038066,0.0,82.82051282051282,5735,0.23805773,0.0034567993,21.128205128205128,0.0027381657,0.0034567993,16488.028839826584,-39.765388393019535
639734,0.3157894736842105,0.6842105263157895,-70.76315789473684,14.479533457045605,85.5204665429544,338782.3157894737,80.40820104782819,0.0,82.71052631578948,5773,0.2743354,0.0043149353,21.263157894736842,0.003987066,0.0043149353,16613.316154241562,-39.63236818925672
649824,0.3170731707317073,0.6829268292682927,-70.58536585365853,15.035278957826865,84.96472104217315,340067.9024390244,80.73564993143485,0.0,83.02439024390245,5814,0.24901369,0.0044041076,20.902439024390244,0.0031427646,0.0044041076,16747.419207572937,-40.99184561607059
659784,0.46153846153846156,0.5384615384615384,-69.92307692307692,14.7919753687926,85.20802463120741,335977.0256410256,79.82851043967038,0.0,82.02564102564102,5853,0.20201053,0.0040552123,21.871794871794872,0.0057244888,0.0040552123,16879.923936843872,-38.90472767506017
669902,0.08108108108108109,0.918918918918919,-70.89189189189189,13.876338063407047,86.12366193659295,337089.7297297297,80.02304632464136,0.0,82.29729729729729,5890,0.24534453,0.0031506023,21.675675675675677,0.0036117523,0.0031506023,17004.134009838104,-39.50873836142985
679691,0.027777777777777776,0.9722222222222222,-70.25,15.471885738000221,84.52811426199976,340423.1111111111,80.84609106068947,0.0,83.11111111111111,5926,0.3189228,0.006417853,20.77777777777778,0.008822146,0.006417853,17130.66868686676,-38.920910861072656
689762,0.45454545454545453,0.5454545454545454,-70.06818181818181,15.092908240494523,84.90709175950548,337920.0,80.22700072334831,0.0,82.5,5970,0.23173994,0.0070493845,21.454545454545453,0.005621424,0.0070493845,17277.40282177925,-41.050895836742455
699877,0.38095238095238093,0.6190476190476191,-70.80952380952381,14.871558998092244,85.12844100190776,340650.6666666667,80.9046208200229,0.0,83.16666666666667,6012,0.25571197,0.007071628,20.714285714285715,0.003851963,0.007071628,17413.464856863022,-40.45095509703875
709928,0.5128205128205128,0.48717948717948717,-68.66666666666667,16.754918998941488,83.24508100105851,337972.5128205128,80.24425817411998,0.0,82.51282051282051,6051,0.28861976,0.006633802,21.435897435897434,0.006358472,0.006633802,17542.229193925858,-38.33747692224218
719929,0.6976744186046512,0.3023255813953488,-70.09302325581395,15.237010209897411,84.76298979010258,338729.67441860464,80.37643548695992,0.0,82.69767441860465,6094,0.21845928,0.0041515427,21.302325581395348,0.0042363973,0.0041515427,17683.382872581482,-40.448540073794256
729910,0.6153846153846154,0.38461538461538464,-69.28205128205128,15.74618111517166,84.25381888482836,336712.2051282051,79.95750680310523,0.0,82.2051282051282,6133,0.23497255,0.0041047256,21.743589743589745,0.0035871365,0.0041047256,17817.63638997078,-38.487431927740175
739810,0.38461538461538464,0.6153846153846154,-69.74358974358974,15.618873224019755,84.38112677598023,338602.6666666667,80.3856329148146,0.0,82.66666666666667,6172,0.23119134,0.003674285,21.28205128205128,0.0030166218,0.003674285,17957.542841672897,-39.53837253061473
749885,0.2894736842105263,0.7105263157894737,-69.73684210526316,15.321120534732609,84.6788794652674,337273.2631578947,80.08543345995415,0.0,82.34210526315789,6210,0.27085757,0.005122162,21.605263157894736,0.0060333605,0.005122162,18082.72994184494,-38.87928294888487
759837,0.55,0.45,-70.2,15.633449107566316,84.36655089243366,340684.8,80.8570127423974,0.0,83.175,6250,0.25233006,0.004163086,20.775,0.0040046386,0.004163086,18218.152477264404,-39.20671512480355
769938,0.75,0.25,-69.15,16.544541104940656,83.45545889505935,339353.6,80.57370246567788,0.0,82.85,6290,0.21519509,0.0049360963,21.075,0.005061828,0.0049360963,18355.823595762253,-38.70630977523631
779889,0.4473684210526316,0.5526315789473685,-70.10526315789474,15.133567488330064,84.86643251166993,338243.36842105264,80.32439220814186,0.0,82.57894736842105,6328,0.22336157,0.003411859,21.342105263157894,0.003512606,0.003411859,18484.468555927277,-39.43146583269539
789749,0.4864864864864865,0.5135135135135135,-68.45945945945945,15.90101927316967,84.09898072683032,333436.54054054053,79.19348610520915,0.0,81.4054054054054,6365,0.236198,0.0052954974,22.56756756756757,0.0036000188,0.0052954974,18625.16392660141,-38.04469709518018
799938,0.5384615384615384,0.46153846153846156,-68.76923076923077,16.41565812173844,83.58434187826155,336922.25641025644,79.9843193397439,0.0,82.25641025641026,6404,0.22762862,0.0045558657,21.71794871794872,0.0028819288,0.0045558657,18753.976418733597,-38.14545972953887
809955,0.47368421052631576,0.5263157894736842,-69.28947368421052,15.729159025796632,84.27084097420338,336842.1052631579,79.98564159264772,0.0,82.23684210526316,6442,0.21347532,0.002819638,21.710526315789473,0.0027909048,0.002819638,18884.462684631348,-38.93929639864254
819947,0.6666666666666666,0.3333333333333333,-70.97435897435898,14.377804858514263,85.62219514148573,339337.8461538461,80.51223561545574,0.0,82.84615384615384,6481,0.21952465,0.0060388977,21.153846153846153,0.005018135,0.0060388977,19025.57187628746,-39.80639422273984
829972,0.6923076923076923,0.3076923076923077,-71.1025641025641,14.796264949242142,85.20373505075783,341753.4358974359,81.14075052377383,0.0,83.43589743589743,6520,0.20479573,0.0044284137,20.46153846153846,0.004522437,0.0044284137,19151.587643384933,-39.25526552690716
839819,0.3684210526315789,0.631578947368421,-71.28947368421052,14.482934722079811,85.51706527792018,341369.2631578947,81.05727973697518,0.0,83.34210526315789,6558,0.22992529,0.0050201523,20.55263157894737,0.0034125473,0.0050201523,19287.550560951233,-40.32042205485423
849874,0.42105263157894735,0.5789473684210527,-70.0,15.248456730445923,84.75154326955406,338351.15789473685,80.31026038681928,0.0,82.60526315789474,6596,0.23582359,0.0031000176,21.36842105263158,0.0047903415,0.0031000176,19419.0321457386,-39.19896756758777
859788,0.3783783783783784,0.6216216216216216,-69.97297297297297,15.422110743624756,84.57788925637526,338750.2702702703,80.40018239664906,0.0,82.70270270270271,6633,0.24672776,0.006242285,21.27027027027027,0.0058888653,0.006242285,19543.708562850952,-38.41535857285615
869899,0.48717948717948717,0.5128205128205128,-69.64102564102564,15.708791194672973,84.29120880532702,338392.6153846154,80.31809863971402,0.0,82.61538461538461,6672,0.21998183,0.006166703,21.358974358974358,0.0055591757,0.006166703,19683.459963083267,-38.62172522379448
879902,0.48717948717948717,0.5128205128205128,-69.12820512820512,15.454211183589027,84.54578881641098,334926.76923076925,79.57167664784627,0.0,81.76923076923077,6711,0.19608113,0.004501523,22.153846153846153,0.004050494,0.004501523,19813.900060415268,-38.282995459029046
889860,0.5526315789473685,0.4473684210526316,-70.13157894736842,15.210555891744622,84.78944410825538,338674.5263157895,80.38169195345579,0.0,82.6842105263158,6749,0.20410578,0.0028021424,21.289473684210527,0.0033869534,0.0028021424,19948.06729245186,-38.53816392326576
899805,0.42105263157894735,0.5789473684210527,-70.84210526315789,14.495478993961818,85.50452100603816,339429.05263157893,80.61458928607891,0.0,82.86842105263158,6787,0.20297427,0.0052378816,21.026315789473685,0.006444013,0.0052378816,20086.075521230698,-39.33180588760036
909949,0.48717948717948717,0.5128205128205128,-69.84615384615384,15.698569516647817,84.30143048335219,339232.8205128205,80.52838734974863,0.0,82.82051282051282,6826,0.17548907,0.0050588,21.128205128205128,0.0048006373,0.0050588,20212.996609210968,-38.736380715010014
919716,0.5789473684210527,0.42105263157894735,-70.97368421052632,14.732662753766293,85.26733724623371,340938.1052631579,80.93795069909574,0.0,83.23684210526316,6864,0.21421504,0.00575737,20.68421052631579,0.0053305235,0.00575737,20352.521023273468,-39.898451110250164
929961,0.375,0.625,-71.0,14.604904609662686,85.39509539033732,340480.0,80.81149956894447,0.0,83.125,6904,0.20945518,0.0052311704,20.825,0.0059429132,0.0052311704,20482.52380514145,-40.224961491113355
939719,0.3157894736842105,0.6842105263157895,-71.94736842105263,13.11828189359419,86.8817181064058,339213.4736842105,80.52671433137476,0.0,82.8157894736842,6942,0.18224733,0.0042513823,21.13157894736842,0.0045086783,0.0042513823,20613.18439888954,-40.310732795823434
949981,0.55,0.45,-71.075,14.278829658802504,85.72117034119749,339558.4,80.64153889686494,0.0,82.9,6982,0.190514,0.0051297494,21.0,0.0047929636,0.0051297494,20748.293720006943,-39.77593542265249
959956,0.2702702702702703,0.7297297297297297,-70.02702702702703,15.046948574369134,84.95305142563086,337421.8378378378,80.0980297987679,0.0,82.37837837837837,7019,0.19211519,0.0052008578,21.594594594594593,0.0050844904,0.0052008578,20876.858459949493,-39.0917240194466
969947,0.3055555555555556,0.6944444444444444,-69.19444444444444,15.375020537608814,84.6249794623912,334848.0,79.49018352757508,0.0,81.75,7055,0.21352822,0.0042452514,22.25,0.0051090876,0.0042452514,21010.95694231987,-37.44280861365639
979919,0.2894736842105263,0.7105263157894737,-70.10526315789474,14.841456741457696,85.1585432585423,337273.2631578947,80.06239169340675,0.0,82.34210526315789,7093,0.20911148,0.0074462555,21.63157894736842,0.006076343,0.0074462555,21149.31050014496,-38.98885177796829
989948,0.2631578947368421,0.7368421052631579,-69.78947368421052,15.514075759308573,84.48592424069142,338351.15789473685,80.34960139854161,0.0,82.60526315789474,7131,0.22017694,0.0049562682,21.31578947368421,0.004218681,0.0049562682,21276.727131843567,-38.72215448316136
999773,0.40540540540540543,0.5945945945945946,-69.43243243243244,15.309206123910183,84.69079387608981,335982.7027027027,79.8135562733876,0.0,82.02702702702703,7168,0.23219134,0.0051297517,21.89189189189189,0.0046726256,0.0051297517,21411.692048549652,-38.55901378020337
1009865,0.45,0.55,-68.975,16.114409383629685,83.88559061637032,336793.6,80.0118144320159,0.0,82.225,7208,0.20697726,0.0048516523,21.675,0.005830418,0.0048516523,21549.94400191307,-38.774909020486696
1019771,0.18421052631578946,0.8157894736842105,-71.10526315789474,13.84537792085992,86.15462207914005,338027.7894736842,80.23592315867792,0.0,82.52631578947368,7246,0.17908032,0.004157662,21.44736842105263,0.004792029,0.004157662,21683.32592201233,-39.54915578143572
1029908,0.07894736842105263,0.9210526315789473,-70.52631578947368,14.536455076745176,85.46354492325483,338135.5789473684,80.30144740316267,0.0,82.55263157894737,7284,0.17836808,0.0055219512,21.36842105263158,0.005890497,0.0055219512,21818.968259572983,-39.565819741280144
1039841,0.08108108108108109,0.918918918918919,-71.89189189189189,13.135654751519363,86.86434524848066,339082.3783783784,80.47715167025238,0.0,82.78378378378379,7321,0.19924909,0.005538953,21.18918918918919,0.005760943,0.005538953,21949.816424131393,-40.40750550024789
1049874,0.10810810810810811,0.8918918918918919,-70.8108108108108,14.516062686897914,85.4839373131021,339303.7837837838,80.52485086227816,0.0,82.83783783783784,7358,0.19349034,0.0056841187,21.135135135135137,0.0054693297,0.0056841187,22073.553860902786,-39.41396759685039
1059766,0.05555555555555555,0.9444444444444444,-71.05555555555556,13.56752914970728,86.43247085029272,336782.22222222225,79.99750859249855,0.0,82.22222222222223,7394,0.19563028,0.0049189837,21.694444444444443,0.0047949967,0.0049189837,22210.511602401733,-38.90786638690557
1069926,0.13513513513513514,0.8648648648648649,-69.64864864864865,14.936964744006895,85.0630352559931,335318.4864864865,79.59930605952222,0.0,81.86486486486487,7431,0.2250011,0.00365505,22.135135135135137,0.004795482,0.00365505,22338.01793885231,-38.910851782559554
1079947,0.23684210526315788,0.7631578947368421,-70.26315789473684,15.536863336395754,84.46313666360423,340722.5263157895,80.88911844751537,0.0,83.1842105263158,7469,0.24915904,0.007736267,20.736842105263158,0.0072577163,0.007736267,22471.024893045425,-39.36993021239517
1089784,0.3333333333333333,0.6666666666666666,-70.07692307692308,15.01931393665047,84.98068606334954,337762.46153846156,80.17586476321348,0.0,82.46153846153847,7508,0.21874312,0.004739545,21.512820512820515,0.0045687035,0.004739545,22610.307720899582,-39.69728733809579
1099752,0.5476190476190477,0.4523809523809524,-70.42857142857143,14.588539969168131,85.41146003083188,337724.95238095237,80.18278210880551,0.0,82.45238095238095,7550,0.19258918,0.00532865,21.5,0.0060725654,0.00532865,22750.072555303574,-39.97345540587865
1109812,0.41025641025641024,0.5897435897435898,-70.51282051282051,14.589826738945254,85.41017326105472,337972.5128205128,80.22218852019331,0.0,82.51282051282051,7589,0.18818769,0.0031052704,21.46153846153846,0.004416393,0.0031052704,22898.12059879303,-39.637035157440046
1119841,0.39473684210526316,0.6052631578947368,-69.57894736842105,15.40497364246175,84.59502635753826,336949.8947368421,80.01221480434077,0.0,82.26315789473684,7627,0.16819628,0.0039799986,21.68421052631579,0.0077780923,0.0039799986,23023.971776485443,-38.71489883809212
1129899,0.24324324324324326,0.7567567567567568,-70.5945945945946,14.292090484553892,85.7079095154461,337311.13513513515,80.09406576929265,0.0,82.35135135135135,7664,0.21535264,0.0052525084,21.594594594594593,0.004848893,0.0052525084,23150.32958173752,-38.69285221200978
1139904,0.21052631578947367,0.7894736842105263,-71.28947368421052,14.651856198950405,85.34814380104959,342123.7894736842,81.20713688268557,0.0,83.52631578947368,7702,0.21179734,0.0064500673,20.394736842105264,0.006371103,0.0064500673,23285.6982152462,-40.3102954494826
1149914,0.47368421052631576,0.5263157894736842,-70.07894736842105,14.563746427966569,85.43625357203344,335979.7894736842,79.7510625455486,0.0,82.02631578947368,7740,0.22157876,0.005795032,21.973684210526315,0.0049531837,0.005795032,23417.9417116642,-39.241238164591145
1159897,0.2777777777777778,0.7222222222222222,-67.55555555555556,16.918368820199888,83.08163117980013,333027.55555555556,79.07902482132664,0.0,81.30555555555556,7776,0.23948506,0.0070240847,22.694444444444443,0.005719856,0.0070240847,23552.768112421036,-37.000887094863806
1169982,0.39473684210526316,0.6052631578947368,-68.55263157894737,16.01243755632344,83.98756244367657,334362.94736842107,79.38324522667429,0.0,81.63157894736842,7814,0.23049043,0.0071093687,22.36842105263158,0.0058670016,0.0071093687,23690.030351877213,-37.445919029238915
1179758,0.47368421052631576,0.5263157894736842,-68.52631578947368,16.808483582160353,83.19151641783964,337488.84210526315,80.0916077232787,0.0,82.39473684210526,7852,0.21624067,0.005203253,21.605263157894736,0.005046991,0.005203253,23818.16275215149,-37.89797178173883
1189891,0.3157894736842105,0.6842105263157895,-68.78947368421052,16.199731779748788,83.80026822025121,336303.15789473685,79.82363147760425,0.0,82.10526315789474,7890,0.23774356,0.0070059816,21.894736842105264,0.005937909,0.0070059816,23950.47932958603,-38.79765455064728
1199967,0.42105263157894735,0.5789473684210527,-69.05263157894737,15.992453730187453,84.00754626981255,336518.7368421053,79.91408175672204,0.0,82.15789473684211,7928,0.26184723,0.0050646076,21.789473684210527,0.005560786,0.0050646076,24084.733030557632,-38.534172274450896
1209807,0.6,0.4,-68.65,16.817847531696852,83.18215246830314,337920.0,80.19225135394193,0.0,82.5,7968,0.24419978,0.005177321,21.5,0.004652897,0.005177321,24220.64210987091,-39.39078142724689
1219854,0.75,0.25,-68.95,16.012280785105872,83.98771921489413,336281.6,79.8382093794373,0.0,82.1,8008,0.23427285,0.0034655593,21.875,0.004234951,0.0034655593,24360.939616203308,-38.12768792112969
1229938,0.358974358974359,0.6410256410256411,-68.97435897435898,15.765557493651572,84.23444250634842,335241.8461538461,79.60115539953075,0.0,81.84615384615384,8047,0.20943877,0.0032071015,22.128205128205128,0.004460501,0.0032071015,24492.346887350082,-38.45083969827192
1239966,0.23684210526315788,0.7631578947368421,-69.47368421052632,16.031666423219846,83.96833357678015,338890.1052631579,80.47295256426851,0.0,82.73684210526316,8085,0.2529869,0.004000015,21.18421052631579,0.0037904275,0.004000015,24619.287185907364,-39.41736745569913
1249909,0.24324324324324326,0.7567567567567568,-67.70270270270271,17.161421868806972,82.83857813119302,334764.97297297296,79.49745025408228,0.0,81.72972972972973,8122,0.28967836,0.0050043855,22.243243243243242,0.004972274,0.0050043855,24759.80125427246,-37.73785591388389
1259923,0.3,0.7,-68.9,16.527837087220227,83.47216291277974,338227.2,80.28201515804558,0.0,82.575,8162,0.2662964,0.0041441056,21.4,0.004078775,0.0041441056,24885.49560236931,-38.87189859615903
1269797,0.1891891891891892,0.8108108108108109,-67.13513513513513,18.088260126709873,81.91173987329017,335650.5945945946,79.73924767612066,0.0,81.94594594594595,8199,0.2602818,0.0065653506,21.972972972972972,0.0064704604,0.0065653506,25018.005073547363,-37.66073981885464
1279871,0.475,0.525,-68.125,16.76797339224898,83.23202660775101,335155.2,79.56396070966673,0.0,81.825,8239,0.2417751,0.005635754,22.175,0.0044649057,0.005635754,25160.720237493515,-38.541092655168335
1289838,0.2702702702702703,0.7297297297297297,-67.43243243243244,17.522705667212577,82.47729433278741,334764.97297297296,79.47513298845428,0.0,81.72972972972973,8276,0.24628767,0.0029263718,22.27027027027027,0.0034681282,0.0029263718,25282.61607027054,-37.621193193956195
1299814,0.2702702702702703,0.7297297297297297,-67.75675675675676,17.64813472072214,82.35186527927786,336868.3243243243,79.95373039900298,0.0,82.24324324324324,8313,0.27882993,0.005397222,21.756756756756758,0.005204689,0.005397222,25423.809329509735,-37.81845029702275
1309897,0.375,0.625,-67.725,18.180553411834367,81.81944658816562,339046.4,80.46785395515556,0.0,82.775,8353,0.2689411,0.004779091,21.2,0.004622828,0.004779091,25553.985362768173,-38.267387405693306
1319856,0.5263157894736842,0.47368421052631576,-66.3157894736842,18.853140819716295,81.14685918028371,334578.5263157895,79.43263065914233,0.0,81.6842105263158,8391,0.28427902,0.005304645,22.31578947368421,0.0047264798,0.005304645,25680.763370990753,-36.52227431704805
1329761,0.55,0.45,-66.65,18.328252649267746,81.67174735073228,334233.6,79.35443403047697,0.0,81.6,8431,0.22250107,0.0030437096,22.4,0.0045346445,0.0030437096,25826.487567663193,-36.88765634774852
1339791,0.3333333333333333,0.6666666666666666,-67.38461538461539,18.15993079923981,81.84006920076018,337237.3333333333,80.05580554416898,0.0,82.33333333333333,8470,0.23137593,0.004329727,21.641025641025642,0.0050672013,0.004329727,25953.824185609818,-37.650589555125485
1349817,0.47368421052631576,0.5263157894736842,-67.21052631578948,18.157467274757494,81.84253272524252,336410.94736842107,79.84826944610163,0.0,82.13157894736842,8508,0.25193706,0.004734706,21.86842105263158,0.0053203776,0.004734706,26084.520109415054,-37.104341506742706
1359725,0.6,0.4,-68.525,16.362151760753143,83.63784823924685,335667.2,79.68075201767071,0.0,81.95,8548,0.2388552,0.0044638617,22.05,0.0052207722,0.0044638617,26222.77360844612,-38.73949604470652
