EpisodesSoFar,AttNC,meankl,Ptt,TimestepsSoFar,entloss,Tmc,entropy,surrgain,MpbtN,MtR,optimgain,TimeElapsed,MpbtA,TtR,Tbt,Tmt,AttC
8629,2.1639344262295084,0.00375125,59.02835625210421,1109850,0.0,44.459016393442624,0.35850638,0.0028305831,34.134271589912906,-13.886141899240148,0.0028305831,22362.828277111053,65.86572841008712,-208.0327868852459,248177.31147540984,60.59016393442623,7.836065573770492
8691,1.8870967741935485,0.0036247838,59.30944823935123,1119871,0.0,44.145161290322584,0.34320557,0.0030514074,31.835996604506366,-12.920341513798903,0.0030514074,22522.64385676384,68.16400339549362,-195.6451612903226,249327.48387096773,60.87096774193548,8.112903225806452
8754,2.2698412698412698,0.004564113,59.09783275899811,1129934,0.0,44.36507936507937,0.34053078,0.0028497926,34.540564313428526,-14.004926656685138,0.0028497926,22676.579321861267,65.45943568657148,-211.11111111111111,248425.6507936508,60.65079365079365,7.73015873015873
8816,2.193548387096774,0.0038373058,59.85767395929017,1139994,0.0,43.54838709677419,0.32376745,0.0036749789,32.33311549804627,-13.369160432847263,0.0036749789,22832.44948887825,67.66688450195373,-200.0,251639.74193548388,61.435483870967744,7.806451612903226
8876,2.316666666666667,0.0034717922,59.97455544326651,1149882,0.0,43.416666666666664,0.3188626,0.0028378845,32.6607506334602,-13.433263860768058,0.0028378845,22981.222576618195,67.33924936653979,-202.66666666666666,252108.8,61.55,7.683333333333334
8937,2.3442622950819674,0.0039302665,59.41486690742531,1159941,0.0,44.032786885245905,0.33044973,0.0030329071,30.571439532817283,-12.547085266885912,0.0030329071,23137.995094060898,69.42856046718272,-187.86885245901638,249788.8524590164,60.98360655737705,7.655737704918033
8997,3.1666666666666665,0.0040669073,59.57962800623022,1169988,0.0,43.85,0.32377213,0.0038852652,31.705432791749146,-12.954228863374338,0.0038852652,23295.892847061157,68.29456720825085,-196.5,250470.4,61.15,6.833333333333333
9056,2.440677966101695,0.003430124,59.21256820682401,1179887,0.0,44.25423728813559,0.33546603,0.0029141926,30.79595939858884,-12.430031070753856,0.0029141926,23447.994104623795,69.20404060141115,-187.96610169491527,248953.49152542374,60.779661016949156,7.559322033898305
9115,2.7457627118644066,0.0035242306,58.57190292553526,1189981,0.0,44.932203389830505,0.33948556,0.003169498,33.348642708561066,-13.14575371316426,0.003169498,23604.49710583687,66.65135729143896,-200.5084745762712,246176.54237288135,60.101694915254235,7.254237288135593
9174,2.5762711864406778,0.0032185602,59.80406154207227,1199942,0.0,43.610169491525426,0.3358269,0.0032078242,30.421815899069028,-12.312897748552855,0.0032078242,23755.22221302986,69.57818410093097,-186.27118644067798,251452.74576271186,61.389830508474574,7.423728813559322
9232,3.2758620689655173,0.0039751944,58.84219782470997,1209888,0.0,44.63793103448276,0.34644204,0.003228172,31.851636677193937,-12.82281747197513,0.003228172,23914.49872303009,68.14836332280608,-193.27586206896552,247313.6551724138,60.37931034482759,6.724137931034483
9290,2.310344827586207,0.004219339,59.79984257509327,1219860,0.0,43.63793103448276,0.34347993,0.0030622394,32.77104378233854,-13.070418791292795,0.0030622394,24060.279846191406,67.22895621766145,-202.41379310344828,251550.89655172414,61.41379310344828,7.689655172413793
9348,3.1551724137931036,0.0035969135,59.95498277516521,1229981,0.0,43.46551724137931,0.34437546,0.0035278504,32.5048247845193,-12.910716546903304,0.0035278504,24214.820837020874,67.49517521548069,-200.86206896551724,252186.4827586207,61.56896551724138,6.844827586206897
9406,2.5172413793103448,0.0045643095,61.049206468037134,1239985,0.0,42.275862068965516,0.3527664,0.003355389,33.95380017342118,-13.606539730799202,0.003355389,24359.406301498413,66.04619982657881,-213.79310344827587,256776.8275862069,62.689655172413794,7.482758620689655
9463,2.0,0.0041028014,61.91980539981843,1249957,0.0,41.35087719298246,0.34732306,0.003361239,36.36685782737589,-14.680715690395703,0.003361239,24516.002482175827,63.63314217262411,-233.1578947368421,260563.08771929826,63.6140350877193,8.0
9522,2.0,0.0033781282,61.22789214059281,1259903,0.0,42.08474576271186,0.3399022,0.003301144,36.7783367978204,-14.785592254266271,0.003301144,24664.55860900879,63.22166320217962,-233.05084745762713,257562.0338983051,62.88135593220339,8.0
9579,2.1228070175438596,0.0044326796,59.74575162996862,1269828,0.0,43.666666666666664,0.3350751,0.0027736968,33.1324663759244,-13.031898083553191,0.0027736968,24817.533816099167,66.86753362407559,-204.3859649122807,251149.47368421053,61.31578947368421,7.87719298245614
9639,1.9833333333333334,0.0041764244,59.23247562560708,1279881,0.0,44.233333333333334,0.34023133,0.0037456634,32.885183386411775,-13.155389660858535,0.0037456634,24964.91699385643,67.11481661358822,-201.16666666666666,249036.8,60.8,8.016666666666667
9700,1.901639344262295,0.004735644,58.26000821364203,1289820,0.0,45.26229508196721,0.35045984,0.0038263032,33.98300017550669,-13.236497254322972,0.0038263032,25121.116952896118,66.0169998244933,-205.9016393442623,244819.9344262295,59.77049180327869,8.098360655737705
9760,1.65,0.003796282,59.32040639924368,1299964,0.0,44.11666666666667,0.3461215,0.0029624274,33.6606387792067,-13.023295027373466,0.0029624274,25268.83098745346,66.3393612207933,-206.16666666666666,249309.86666666667,60.86666666666667,8.35
9818,2.189655172413793,0.0038854938,60.50101106611198,1309988,0.0,42.87931034482759,0.34506258,0.0029487396,32.88817957455324,-13.32848163627474,0.0029487396,25424.542314767838,67.11182042544674,-205.68965517241378,254516.9655172414,62.13793103448276,7.810344827586207
9878,2.0833333333333335,0.004308416,60.43438325009772,1319941,0.0,42.95,0.33934528,0.0030397163,33.17473905569291,-13.42347823955165,0.0030397163,25570.899663686752,66.82526094430708,-207.0,254225.06666666668,62.06666666666667,7.916666666666667
9937,2.288135593220339,0.0044111186,59.12492224556332,1329999,0.0,44.33898305084746,0.34688234,0.0037373651,34.559917427523814,-13.749576441043327,0.0037373651,25729.73614048958,65.44008257247617,-210.84745762711864,248536.94915254237,60.67796610169491,7.711864406779661
9993,2.0535714285714284,0.0040395507,60.53911593056831,1339872,0.0,42.82142857142857,0.33980834,0.002843064,35.06168175839299,-13.885737044095466,0.002843064,25879.283986091614,64.938318241607,-219.64285714285714,254610.2857142857,62.160714285714285,7.946428571428571
10051,2.3793103448275863,0.0038989608,59.787039825333544,1349902,0.0,43.63793103448276,0.3276137,0.0027248762,33.12359420420697,-13.107926207344903,0.0027248762,26033.629184007645,66.87640579579305,-204.31034482758622,251409.6551724138,61.37931034482759,7.620689655172414
10110,2.5762711864406778,0.0039188634,59.78622964413848,1359866,0.0,43.644067796610166,0.33110398,0.0029532644,34.15567242781537,-13.633638018591355,0.0029532644,26190.18555188179,65.84432757218462,-211.1864406779661,251452.74576271186,61.389830508474574,7.423728813559322
10169,2.389830508474576,0.0041254973,60.44464860599588,1369983,0.0,42.932203389830505,0.33913156,0.0029965125,35.24297673832851,-14.140716419789099,0.0029965125,26345.423530578613,64.75702326167149,-219.83050847457628,254229.69491525425,62.067796610169495,7.610169491525424
10228,2.542372881355932,0.0034952683,59.80441743358863,1379968,0.0,43.6271186440678,0.33049962,0.0029054924,31.420240404568982,-12.820375644498741,0.0029054924,26504.554411649704,68.57975959543101,-195.08474576271186,251522.16949152542,61.40677966101695,7.4576271186440675
10287,1.7627118644067796,0.0039864434,60.262402237227406,1389821,0.0,43.11864406779661,0.30959585,0.0027896096,34.442163339426465,-13.850583009710798,0.0027896096,26655.59148168564,65.5578366605735,-214.40677966101694,253396.61016949153,61.86440677966102,8.23728813559322
10348,2.1311475409836067,0.00380446,59.047137848285985,1399998,0.0,44.40983606557377,0.3255869,0.0029563834,32.0088797007386,-12.929640313737163,0.0029563834,26812.845960617065,67.99112029926141,-194.91803278688525,248110.16393442624,60.57377049180328,7.868852459016393
10406,2.4310344827586206,0.004771908,59.57415312026776,1409857,0.0,43.86206896551724,0.32800972,0.0031461027,30.404202238187448,-12.123733512088172,0.0031461027,26962.492839336395,69.59579776181255,-186.89655172413794,250491.58620689655,61.1551724137931,7.568965517241379
10465,2.4745762711864407,0.0034973794,59.007520537045416,1419851,0.0,44.45762711864407,0.3277362,0.0030095251,29.95873993187769,-11.949523082411764,0.0030095251,27119.926633358,70.04126006812234,-182.3728813559322,247981.5593220339,60.54237288135593,7.52542372881356
10524,1.5423728813559323,0.0033030123,59.10980219917871,1429882,0.0,44.355932203389834,0.32914293,0.0027768372,33.26443781949787,-12.943827836299647,0.0027768372,27271.149740695953,66.73556218050213,-203.89830508474577,248467.5254237288,60.66101694915254,8.457627118644067
10584,2.1,0.0035578995,58.641261291313604,1439851,0.0,44.86666666666667,0.32335323,0.003032315,32.7294434203473,-13.084328744982427,0.003032315,27432.037172555923,67.27055657965269,-200.0,246510.93333333332,60.18333333333333,7.9
10644,2.0166666666666666,0.0036699653,58.89972530461902,1449858,0.0,44.6,0.31741938,0.0027648886,33.39014880817846,-13.28878267332783,0.0027648886,27581.525383472443,66.60985119182153,-203.5,247671.46666666667,60.46666666666667,7.983333333333333
10704,2.283333333333333,0.0042047445,58.81819765284713,1459987,0.0,44.666666666666664,0.3182274,0.003554794,32.993950441671586,-13.293694455400486,0.003554794,27743.256390094757,67.00604955832839,-200.33333333333334,247193.6,60.35,7.716666666666667
10763,2.5254237288135593,0.0042129275,58.535367085904625,1469894,0.0,44.96610169491525,0.31999436,0.0034702264,29.964351995543296,-12.148789317102246,0.0034702264,27892.717319965363,70.0356480044567,-181.52542372881356,245968.2711864407,60.05084745762712,7.47457627118644
10822,2.6271186440677967,0.0043273256,60.07995382011565,1479890,0.0,43.30508474576271,0.31515968,0.003688827,31.954768787676194,-13.04821721468731,0.003688827,28050.042774915695,68.04523121232381,-198.135593220339,252563.5254237288,61.66101694915254,7.372881355932203
10880,2.6206896551724137,0.00395911,59.75336687143137,1489892,0.0,43.672413793103445,0.32279077,0.0039850622,31.37637901636292,-12.600802963320788,0.0039850622,28199.494764089584,68.62362098363705,-192.75862068965517,251268.41379310345,61.3448275862069,7.379310344827586
10938,2.1379310344827585,0.004168239,60.98971599684138,1499952,0.0,42.3448275862069,0.32760432,0.0034473909,36.410261725254706,-14.501872760353512,0.0034473909,28359.065218925476,63.589738274745294,-229.48275862068965,256564.9655172414,62.63793103448276,7.862068965517241
10998,1.7666666666666666,0.0043921936,60.47528376532038,1509896,0.0,42.9,0.29905775,0.0031253605,36.58462722639913,-14.522053786687987,0.0031253605,28511.413429021835,63.41537277360087,-229.66666666666666,254361.6,62.1,8.233333333333333
11056,2.5,0.004127313,60.02019885358817,1519916,0.0,43.39655172413793,0.30530766,0.0032459095,33.56724820496961,-13.646712684644983,0.0032459095,28670.764922618866,66.43275179503038,-207.93103448275863,252468.9655172414,61.63793103448276,7.5
11116,2.05,0.0038442053,59.38975011316241,1529960,0.0,44.06666666666667,0.30160797,0.0037991814,34.2649412054456,-13.628435701710371,0.0037991814,28825.36754131317,65.73505879455438,-210.16666666666666,249719.46666666667,60.96666666666667,7.95
11174,2.189655172413793,0.0036634747,60.1169943029191,1539875,0.0,43.275862068965516,0.29788435,0.0026476888,36.004181447577295,-14.33356979997075,0.0026476888,28983.67339015007,63.99581855242269,-223.10344827586206,252822.06896551725,61.724137931034484,7.810344827586207
11233,2.7457627118644066,0.0030858025,58.251124306420365,1549940,0.0,45.271186440677965,0.2888439,0.0025702748,31.036518462068766,-12.57862606069573,0.0025702748,29139.557899951935,68.96348153793122,-186.4406779661017,244718.64406779662,59.74576271186441,7.254237288135593
11293,2.6,0.0036727,59.262895707726564,1559871,0.0,44.18333333333333,0.28599867,0.0037564635,32.94132711942394,-13.151621415356209,0.0037564635,29293.567568302155,67.05867288057608,-200.5,249105.06666666668,60.81666666666667,7.4
11353,2.966666666666667,0.0035490838,58.9719374443031,1569859,0.0,44.516666666666666,0.28348935,0.0029031318,28.63286242984865,-11.861583739657801,0.0029031318,29450.511726617813,71.36713757015134,-174.0,247944.53333333333,60.53333333333333,7.033333333333333
11414,2.360655737704918,0.004127333,58.756316375519276,1579847,0.0,44.75409836065574,0.31158587,0.0033602025,30.82518386910714,-12.408267439672693,0.0033602025,29603.07197022438,69.17481613089284,-186.39344262295083,247035.80327868852,60.31147540983606,7.639344262295082
11473,2.440677966101695,0.0037555068,58.58816227827652,1589903,0.0,44.932203389830505,0.2945755,0.003081898,29.143165597397058,-11.682172472420618,0.003081898,29762.361451387405,70.85683440260293,-176.77966101694915,246315.38983050847,60.13559322033898,7.559322033898305
11534,2.0491803278688523,0.0043648696,59.09243656702938,1599920,0.0,44.36065573770492,0.28865233,0.0031207963,31.431899492812377,-12.688827268287477,0.0031207963,29915.83356976509,68.56810050718762,-191.14754098360655,248311.60655737706,60.622950819672134,7.950819672131147
11595,2.377049180327869,0.0031703156,58.68533507039805,1609912,0.0,44.81967213114754,0.28601938,0.0029394687,29.980148031945546,-12.119866481009863,0.0029394687,30078.86421775818,70.01985196805447,-182.29508196721312,246700.0655737705,60.22950819672131,7.622950819672131
11656,1.9180327868852458,0.004326152,58.80209533921726,1619913,0.0,44.68852459016394,0.3084189,0.003359942,31.294956919838803,-12.746426886405093,0.003359942,30228.85243821144,68.70504308016119,-190.0,247170.09836065574,60.34426229508197,8.081967213114755
11717,1.7868852459016393,0.003796388,59.2896304731497,1629851,0.0,44.16393442622951,0.3052757,0.0031967517,32.79041671754283,-12.70908568046754,0.0031967517,30391.181453466415,67.20958328245715,-199.8360655737705,249251.67213114753,60.85245901639344,8.21311475409836
11778,1.7377049180327868,0.004422365,58.952338929202746,1639979,0.0,44.52459016393443,0.2834802,0.0027585358,31.652234128248498,-12.337153441883256,0.0027585358,30538.965807437897,68.34776587175149,-192.62295081967213,247774.4262295082,60.49180327868852,8.262295081967213
11839,1.360655737704918,0.004115889,59.10362575065026,1649945,0.0,44.36065573770492,0.26505163,0.0025860851,33.51008847686538,-13.257738109131813,0.0025860851,30698.68036723137,66.48991152313464,-205.5737704918033,248445.90163934426,60.65573770491803,8.639344262295081
11898,2.3559322033898304,0.0040648333,58.82247355585081,1659869,0.0,44.66101694915254,0.25147113,0.0030039973,31.297763241621194,-12.437477071224963,0.0030039973,30847.0348842144,68.70223675837883,-190.16949152542372,247217.89830508476,60.355932203389834,7.6440677966101696
11958,2.55,0.004574019,58.91958325071781,1669974,0.0,44.56666666666667,0.25627154,0.0037869506,33.57023088895507,-13.529493769604555,0.0037869506,31007.832139015198,66.4297691110449,-204.16666666666666,247671.46666666667,60.46666666666667,7.45
12017,2.440677966101695,0.0036270788,59.17479601215603,1679871,0.0,44.28813559322034,0.25136626,0.003074523,32.971497507411854,-13.252729064680553,0.003074523,31159.785331726074,67.02850249258815,-202.54237288135593,248745.22033898305,60.728813559322035,7.559322033898305
12078,2.9836065573770494,0.003820837,58.47043879650977,1689845,0.0,45.049180327868854,0.25138566,0.002768765,31.120560296953947,-12.424758854524665,0.002768765,31317.687384843826,68.87943970304606,-187.37704918032787,245760.0,60.0,7.016393442622951
12138,3.4,0.0034385603,58.74670139027137,1699902,0.0,44.733333333333334,0.2633886,0.0026136425,29.74306298949082,-12.187651558062848,0.0026136425,31471.13503408432,70.25693701050915,-179.66666666666666,246852.26666666666,60.266666666666666,6.6
12197,3.610169491525424,0.004650098,59.07203557678855,1709920,0.0,44.389830508474574,0.2707736,0.0035541283,29.90883959303374,-12.172225746446797,0.0035541283,31628.30692243576,70.09116040696625,-181.6949152542373,248259.25423728814,60.610169491525426,6.389830508474576
12258,2.5245901639344264,0.004503866,59.550787791277564,1719946,0.0,43.90163934426229,0.269406,0.0028128861,32.41399095185712,-12.962204746909658,0.0028128861,31792.21409201622,67.58600904814288,-199.8360655737705,250460.32786885247,61.14754098360656,7.475409836065574
12318,3.2333333333333334,0.003984644,58.721804708662425,1729952,0.0,44.78333333333333,0.26370263,0.0033113842,32.7758509218565,-13.164101962861006,0.0033113842,31949.032271385193,67.22414907814351,-198.33333333333334,246852.26666666666,60.266666666666666,6.766666666666667
12377,2.9491525423728815,0.0035490643,58.377775718457016,1739891,0.0,45.152542372881356,0.24633248,0.0027732996,29.541411763898786,-11.907438427888245,0.0027732996,32110.169801950455,70.45858823610124,-178.64406779661016,245343.45762711865,59.898305084745765,7.0508474576271185
12438,3.360655737704918,0.0037944766,59.20414142728568,1749905,0.0,44.26229508196721,0.24938835,0.0032755302,30.356913692154645,-12.642434148965851,0.0032755302,32264.674300909042,69.64308630784538,-185.08196721311475,248915.9344262295,60.77049180327869,6.639344262295082
12497,3.457627118644068,0.0031366094,59.05393265101663,1759990,0.0,44.40677966101695,0.24596708,0.0023022888,30.448280362502516,-12.377068601601882,0.0023022888,32422.49879217148,69.55171963749747,-184.91525423728814,248189.83050847458,60.59322033898305,6.5423728813559325
12555,3.5344827586206895,0.0039177486,60.30757555200587,1769848,0.0,43.08620689655172,0.23468953,0.003241159,31.46503949980125,-13.166223972760827,0.003241159,32575.117257356644,68.53496050019874,-196.89655172413794,253669.5172413793,61.93103448275862,6.4655172413793105
12613,4.155172413793103,0.004063557,59.3210988185603,1779931,0.0,44.13793103448276,0.25452498,0.0030280985,31.44741399105385,-12.877647181714941,0.0030280985,32738.642978429794,68.55258600894615,-192.58620689655172,249432.27586206896,60.89655172413793,5.844827586206897
12672,3.5762711864406778,0.0041125007,58.8358745844113,1789901,0.0,44.66101694915254,0.27704063,0.002842659,30.607026201927344,-12.640857168567651,0.002842659,32893.85076069832,69.39297379807266,-185.59322033898306,247356.74576271186,60.389830508474574,6.423728813559322
12731,3.152542372881356,0.004026932,59.02779057259391,1799858,0.0,44.45762711864407,0.2700387,0.002950906,30.13249879512197,-12.292270606759152,0.002950906,33054.27942752838,69.86750120487807,-183.89830508474577,248189.83050847458,60.59322033898305,6.8474576271186445
12790,2.6779661016949152,0.004313918,59.3424797356439,1809842,0.0,44.101694915254235,0.26297846,0.0027960984,32.102066853902535,-13.052450469550976,0.0027960984,33204.299436330795,67.89793314609746,-196.77966101694915,249439.45762711865,60.898305084745765,7.322033898305085
12849,2.6271186440677967,0.0044380296,58.16296383575471,1819857,0.0,45.3728813559322,0.27798116,0.0030743517,28.814635443433918,-11.22520331155337,0.0030743517,33356.700722932816,71.18536455656607,-173.38983050847457,244440.94915254237,59.67796610169491,7.372881355932203
12909,2.2,0.0043627415,59.44481391684465,1829843,0.0,44.0,0.2873337,0.002964323,31.318870388331028,-12.491847936410373,0.002964323,33507.46118474007,68.68112961166895,-192.66666666666666,249924.26666666666,61.016666666666666,7.8
12970,1.540983606557377,0.0034395352,61.166700220504744,1839982,0.0,42.16393442622951,0.2628873,0.0026146136,36.74885018098101,-14.53371823793172,0.0026146136,33660.68434667587,63.25114981901897,-231.63934426229508,257376.52459016393,62.83606557377049,8.459016393442623
13029,2.3389830508474576,0.0044268654,59.374758014218344,1849912,0.0,44.067796610169495,0.24430726,0.0025774608,30.90721142338862,-12.358767410385783,0.0025774608,33811.914246082306,69.09278857661135,-189.66101694915255,249578.30508474575,60.932203389830505,7.661016949152542
13090,2.5901639344262297,0.003253608,59.0505698563309,1859948,0.0,44.42622950819672,0.26723996,0.00258041,30.622305726753535,-12.581553003018948,0.00258041,33964.08759903908,69.37769427324648,-186.72131147540983,248244.45901639343,60.60655737704918,7.409836065573771
13150,2.65,0.004314607,58.4551073905931,1869939,0.0,45.05,0.26057968,0.0028841095,29.230760052833052,-11.727280391238596,0.0028841095,34108.043185949326,70.76923994716698,-175.5,245623.46666666667,59.96666666666667,7.35
13214,1.984375,0.003266759,58.559612969386045,1879910,0.0,44.9375,0.23381476,0.0024324374,35.59424616074174,-14.15649199665701,0.0024324374,34267.563460826874,64.40575383925824,-215.9375,246080.0,60.078125,8.015625
13275,2.639344262295082,0.004357164,58.07421455533939,1889868,0.0,45.459016393442624,0.26651576,0.0027209194,30.030253906880585,-12.24787936204416,0.0027209194,34419.46656417847,69.9697460931194,-179.672131147541,244014.16393442624,59.57377049180328,7.360655737704918
13337,2.3548387096774195,0.003441845,58.585548055714206,1899916,0.0,44.903225806451616,0.2533322,0.0026358324,30.00454475765799,-11.922171193913233,0.0026358324,34574.472202539444,69.995455242342,-181.1290322580645,246156.38709677418,60.096774193548384,7.645161290322581
13397,2.75,0.0041686166,58.232940689034244,1909891,0.0,45.3,0.25529495,0.0033870423,29.266147317039206,-11.665877772341844,0.0033870423,34732.48839569092,70.7338526829608,-175.0,244736.0,59.75,7.25
13458,2.3278688524590163,0.0033855867,59.34462409473727,1919874,0.0,44.09836065573771,0.25507203,0.0023082981,29.242293551633125,-11.925968270932055,0.0023082981,34880.919151067734,70.75770644836689,-179.01639344262296,249453.11475409835,60.90163934426229,7.672131147540983
13521,2.4603174603174605,0.0040888013,59.558835883453526,1929999,0.0,43.87301587301587,0.24805352,0.0028874883,31.90852635244528,-13.202852552325279,0.0028874883,35041.82833600044,68.09147364755475,-197.61904761904762,250376.12698412698,61.12698412698413,7.5396825396825395
13580,3.152542372881356,0.0034230896,57.79701302013407,1939892,0.0,45.76271186440678,0.25992262,0.0027864703,29.615539390343393,-12.057064857939329,0.0027864703,35193.921671152115,70.38446060965659,-175.9322033898305,242844.2033898305,59.28813559322034,6.8474576271186445
13639,2.8135593220338984,0.0032843447,59.00572213817166,1949871,0.0,44.45762711864407,0.23742762,0.0026494772,30.734625427498752,-12.358879390634874,0.0026494772,35350.90331244469,69.26537457250124,-186.61016949152543,247981.5593220339,60.54237288135593,7.186440677966102
13700,2.737704918032787,0.0032756426,59.42023010302225,1959987,0.0,44.01639344262295,0.23239219,0.0024893014,31.78117257033932,-12.93022889871158,0.0024893014,35504.43024301529,68.21882742966068,-194.0983606557377,249788.8524590164,60.98360655737705,7.262295081967213
13757,2.982456140350877,0.0026750262,59.801709095384936,1969823,0.0,43.63157894736842,0.22826672,0.0024148803,30.565033043915594,-12.431903878300371,0.0024148803,35655.93670129776,69.43496695608441,-188.24561403508773,251508.77192982455,61.40350877192982,7.017543859649122
13816,3.1864406779661016,0.0034148982,59.284912655025245,1979951,0.0,44.16949152542373,0.23621026,0.002911421,32.1865841079221,-12.756204771959496,0.002911421,35804.54829668999,67.81341589207786,-196.10169491525423,249231.18644067796,60.847457627118644,6.813559322033898
13875,2.8983050847457625,0.0036073234,58.683330035840214,1989872,0.0,44.813559322033896,0.23285018,0.0027913556,30.751838835054496,-12.149973140474543,0.0027913556,35958.657717227936,69.2481611649455,-186.27118644067798,246662.50847457626,60.220338983050844,7.101694915254237
13935,2.25,0.003253983,59.586699847262345,1999876,0.0,43.833333333333336,0.21882455,0.0020635412,30.276127599311664,-12.281050933372207,0.0020635412,36110.86201739311,69.72387240068834,-186.5,250470.4,61.15,7.75
13993,1.9482758620689655,0.0038971493,59.4958951458696,2009929,0.0,43.94827586206897,0.21095175,0.002787478,32.379446965803915,-12.853008596018377,0.002787478,36261.80218052864,67.62055303419608,-198.79310344827587,250138.4827586207,61.06896551724138,8.051724137931034
14053,2.05,0.0033264006,58.57492653069291,2019862,0.0,44.916666666666664,0.23566496,0.002705285,31.18690652629664,-12.45842990215348,0.002705285,36417.032538414,68.81309347370338,-188.16666666666666,246101.33333333334,60.083333333333336,7.95
14114,2.737704918032787,0.0038555844,58.71135986728072,2029925,0.0,44.78688524590164,0.22624461,0.0029039,30.533362632616853,-12.316817671246492,0.0029039,36571.49814772606,69.46663736738317,-184.75409836065575,246767.2131147541,60.24590163934426,7.262295081967213
14175,2.1311475409836067,0.0041224044,58.683721874947736,2039989,0.0,44.81967213114754,0.22987393,0.0034297858,29.61906052019321,-11.979396118016203,0.0034297858,36723.128331661224,70.38093947980681,-180.1639344262295,246700.0655737705,60.22950819672131,7.868852459016393
14233,2.103448275862069,0.0037464106,59.625367986696254,2049947,0.0,43.810344827586206,0.20294386,0.0023946653,32.024175808447794,-12.69654197998923,0.0023946653,36874.3354883194,67.97582419155222,-197.58620689655172,250703.44827586206,61.206896551724135,7.896551724137931
14292,2.559322033898305,0.004295871,58.38282414085171,2059958,0.0,45.13559322033898,0.20346878,0.003568316,30.092705688678176,-12.172482492100805,0.003568316,37028.791898489,69.90729431132183,-181.35593220338984,245343.45762711865,59.898305084745765,7.440677966101695
14350,3.293103448275862,0.0037843164,58.1298158342384,2069947,0.0,45.39655172413793,0.21663432,0.0027756598,30.481312002134356,-12.23743291232947,0.0027756598,37177.090565919876,69.51868799786567,-182.58620689655172,244206.3448275862,59.62068965517241,6.706896551724138
14408,3.086206896551724,0.004262193,58.623423936264786,2079815,0.0,44.86206896551724,0.20536575,0.002774487,29.766156249076683,-12.135743351949403,0.002774487,37335.74568581581,70.23384375092331,-178.79310344827587,246324.9655172414,60.13793103448276,6.913793103448276
14467,3.2033898305084745,0.0044181547,58.413159340917296,2089869,0.0,45.11864406779661,0.23460619,0.0033059153,29.406875610659927,-12.038807773954687,0.0033059153,37484.6696293354,70.59312438934009,-176.61016949152543,245551.7288135593,59.94915254237288,6.796610169491525
14526,2.7796610169491527,0.0027183532,58.213836910994566,2099955,0.0,45.33898305084746,0.21635723,0.0020514368,30.08788763401718,-12.034289366075894,0.0020514368,37638.26567053795,69.91211236598281,-180.33898305084745,244718.64406779662,59.74576271186441,7.220338983050848
14585,2.830508474576271,0.00478509,58.60936882090239,2109848,0.0,44.88135593220339,0.22872895,0.0035280501,32.96087332445175,-13.474494233377287,0.0035280501,37793.612934589386,67.03912667554825,-198.64406779661016,246245.9661016949,60.11864406779661,7.169491525423729
14645,2.6666666666666665,0.0034247562,58.794996087225435,2119810,0.0,44.68333333333333,0.22879593,0.00259272,30.983405402611137,-12.613594392357168,0.00259272,37948.566242694855,69.01659459738887,-188.16666666666666,247057.06666666668,60.31666666666667,7.333333333333333
14704,2.6440677966101696,0.0034089123,58.47835664076231,2129886,0.0,45.03389830508475,0.20879641,0.0025327534,31.06955289008624,-12.735581857266848,0.0025327534,38101.90615916252,68.93044710991376,-187.79661016949152,245760.0,60.0,7.3559322033898304
14764,2.7333333333333334,0.0042261267,58.209173977338104,2139886,0.0,45.31666666666667,0.21630725,0.0029066126,29.787212847852476,-12.137068216431695,0.0029066126,38256.19047307968,70.21278715214754,-179.33333333333334,244599.46666666667,59.71666666666667,7.266666666666667
14823,1.88135593220339,0.0035405555,58.70153853564013,2149966,0.0,44.79661016949152,0.21156928,0.002824956,31.37291074511875,-12.434484808759608,0.002824956,38409.351630449295,68.62708925488127,-190.33898305084745,246731.93220338982,60.23728813559322,8.11864406779661
14883,2.4833333333333334,0.003208966,57.516433475535614,2159908,0.0,46.06666666666667,0.21588707,0.0024386654,32.77106609920271,-13.133593329595191,0.0024386654,38564.0194671154,67.22893390079729,-194.83333333333334,241664.0,59.0,7.516666666666667
14943,2.3333333333333335,0.0036690722,58.580129527515446,2169982,0.0,44.916666666666664,0.23217282,0.002724399,30.810140064459805,-12.609710764500676,0.002724399,38719.68448281288,69.18985993554018,-186.16666666666666,246169.6,60.1,7.666666666666667
15002,2.542372881355932,0.0032283964,58.0690783836566,2179853,0.0,45.47457627118644,0.22766067,0.0024587053,29.993399709478403,-12.19304732930862,0.0024587053,38872.73246026039,70.00660029052162,-179.32203389830508,244024.40677966102,59.57627118644068,7.4576271186440675
15063,2.3442622950819674,0.003370802,59.15991321523109,2189875,0.0,44.295081967213115,0.21061227,0.0025502034,31.324079383357258,-12.787130770454928,0.0025502034,39026.695945739746,68.67592061664273,-190.327868852459,248647.34426229508,60.704918032786885,7.655737704918033
15123,1.9833333333333334,0.0036238777,58.859090046108115,2199983,0.0,44.6,0.20257637,0.0027286254,33.860538261423514,-13.644781588779471,0.0027286254,39181.949818611145,66.13946173857649,-206.33333333333334,247261.86666666667,60.36666666666667,8.016666666666667
15183,3.4166666666666665,0.0034446775,59.639213684355255,2209974,0.0,43.78333333333333,0.22120519,0.0025117113,32.42507937986152,-13.718502703862328,0.0025117113,39334.73332762718,67.57492062013849,-199.5,250675.2,61.2,6.583333333333333
