entropy,Tbt,MtR,entloss,meankl,TtR,MpbtN,TimestepsSoFar,Tmc,Ptt,MpbtA,AttNC,EpisodesSoFar,TimeElapsed,Tmt,optimgain,AttC,surrgain
0.23067251,335872.0,-38.061452383382594,0.0,0.0033810139,-68.0,82.94450969253799,2239813,21.94736842105263,79.76779030701319,17.05549030746198,0.3684210526315789,12096,33804.708876132965,82.0,0.0070169573,0.631578947368421,0.0070169573
0.22656812,334086.5641025641,-38.12651129830447,0.0,0.0041878507,-67.6923076923077,82.94886454753244,2249712,22.435897435897434,79.32024159247415,17.05113545246757,0.41025641025641024,12135,33940.297703027725,81.56410256410257,0.00808974,0.5897435897435898,0.00808974
0.23381206,340913.23076923075,-39.29305514422498,0.0,0.0031087215,-69.76923076923077,83.83711427388633,2259804,20.71794871794872,80.91080807243517,16.16288572611368,0.41025641025641024,12174,34063.99710941315,83.23076923076923,0.006907789,0.5897435897435898,0.006907789
0.22683361,340808.2051282051,-39.46230053852808,0.0,0.00483252,-69.71794871794872,83.75545339846664,2269917,20.76923076923077,80.86763399048544,16.244546601533376,0.6923076923076923,12213,34190.66877698898,83.2051282051282,0.009496097,0.3076923076923077,0.009496097
0.22806856,338534.4,-39.062594320160585,0.0,0.0049188314,-69.35,83.9057672091304,2279944,21.35,80.33210997129473,16.094232790869604,0.425,12253,34321.576221227646,82.65,0.0087260315,0.575,0.0087260315
0.22100753,335539.8918918919,-38.171094641195616,0.0,0.0035817216,-68.67567567567568,83.8569338102308,2289813,22.0,79.71301587593234,16.143066189769193,0.5675675675675675,12290,34453.10784626007,81.91891891891892,0.008813254,0.43243243243243246,0.008813254
0.26358816,340480.0,-39.173020215354555,0.0,0.008353358,-69.5,83.58692938835685,2299881,20.825,80.8122098070438,16.413070611643164,0.5,12330,34576.03790259361,83.125,0.012706628,0.5,0.012706628
0.2534058,337070.8292682927,-38.52858980693576,0.0,0.003985936,-68.73170731707317,83.53925888445772,2309840,21.658536585365855,80.03621618282611,16.460741115542245,0.1951219512195122,12371,34690.97888612747,82.29268292682927,0.008868216,0.8048780487804879,0.008868216
0.2257637,334773.0731707317,-37.788373311427414,0.0,0.0036766755,-68.5609756097561,83.90178533710315,2319842,22.195121951219512,79.5318026651428,16.09821466289685,0.24390243902439024,12412,34809.49120640755,81.73170731707317,0.0076834047,0.7560975609756098,0.0076834047
0.23839009,339868.0975609756,-39.165176298244305,0.0,0.004916061,-69.46341463414635,83.70607140610342,2329849,20.951219512195124,80.69136492268836,16.293928593896617,0.36585365853658536,12453,34924.661019325256,82.97560975609755,0.0102366535,0.6341463414634146,0.0102366535
0.22337732,339148.8,-38.791920068418165,0.0,0.0038137126,-69.375,83.7735523072734,2339871,21.175,80.49049538578251,16.226447692726584,0.275,12493,35034.81518483162,82.8,0.008175671,0.725,0.008175671
0.24600361,335772.0975609756,-38.81939715499998,0.0,0.0042402297,-68.95121951219512,84.10375136677528,2349892,22.0,79.72423283004632,15.896248633224697,0.3170731707317073,12534,35148.47954893112,81.97560975609755,0.008319473,0.6829268292682927,0.008319473
0.23970693,336486.4,-37.9554646617823,0.0,0.0041526756,-68.075,82.894934618896,2359771,21.85,79.86595846068704,17.105065381103998,0.275,12574,35263.07276701927,82.15,0.007555804,0.725,0.007555804
0.25328246,336793.6,-38.6366158934065,0.0,0.0038755191,-68.875,83.76240435127043,2369995,21.75,79.95575124138513,16.23759564872957,0.525,12614,35368.82886815071,82.225,0.006691677,0.475,0.006691677
0.20389439,338124.8,-38.73569789822055,0.0,0.0039286735,-69.175,83.80582517856735,2379777,21.425,80.25671186139539,16.194174821432654,0.45,12654,35486.08548903465,82.55,0.007969185,0.55,0.007969185
0.22112529,338077.53846153844,-38.27333384005486,0.0,0.003251509,-68.92307692307692,83.52087925956,2389812,21.46153846153846,80.22703585121556,16.479120740440006,0.46153846153846156,12693,35596.845764398575,82.53846153846153,0.0071102097,0.5384615384615384,0.0071102097
0.2608823,338458.94736842107,-38.615901461279805,0.0,0.0068691103,-69.44736842105263,84.02170510873002,2399781,21.342105263157894,80.33432228453857,15.978294891269982,0.5,12731,35706.25777745247,82.63157894736842,0.011284104,0.5,0.011284104
0.22052217,337305.6,-38.91535364221454,0.0,0.004545218,-68.425,83.10768191740767,2409868,21.625,80.07112204122731,16.892318082592332,0.45,12771,35819.00837421417,82.35,0.008728879,0.55,0.008728879
0.25869283,335872.0,-38.19758818302833,0.0,0.006855617,-68.66666666666667,83.7228190115313,2419872,21.94871794871795,79.76656606091396,16.2771809884687,0.38461538461538464,12810,35925.697207927704,82.0,0.010735951,0.6153846153846154,0.010735951
0.22779922,339558.4,-38.60971352053737,0.0,0.0037347977,-68.95,83.17602472611576,2429935,21.025,80.62107994681644,16.823975273884237,0.325,12850,36039.34612131119,82.9,0.008423103,0.675,0.008423103
0.2502807,335225.2631578947,-37.48210011429129,0.0,0.004336618,-67.44736842105263,82.39850387030842,2439869,22.105263157894736,79.62080325855639,17.601496129691586,0.5,12888,36150.46046376228,81.84210526315789,0.0063740755,0.5,0.0063740755
0.26964867,337342.358974359,-37.86475824317504,0.0,0.006161776,-67.92307692307692,82.43145089734337,2449867,21.615384615384617,80.07961551687342,17.568549102656675,0.48717948717948717,12927,36279.417761325836,82.35897435897436,0.012782871,0.5128205128205128,0.012782871
0.23288603,336749.71428571426,-39.12365072072379,0.0,0.0038451008,-68.11904761904762,82.77320064783859,2459931,21.761904761904763,79.94327351766985,17.226799352161404,0.35714285714285715,12969,36410.935754299164,82.21428571428571,0.0077398024,0.6428571428571429,0.0077398024
0.2503244,335769.6,-38.12811781820093,0.0,0.0045261863,-67.5,82.35887500724897,2469962,22.0,79.72250225526841,17.641124992751042,0.4,13009,36542.05137038231,81.975,0.008365557,0.6,0.008365557
0.24920808,337762.46153846156,-37.986269956210876,0.0,0.0054854653,-68.25641025641026,82.78839020097222,2479946,21.487179487179485,80.19583972953588,17.2116097990278,0.5128205128205128,13048,36667.257989645004,82.46153846153847,0.009930013,0.48717948717948717,0.009930013
0.23431042,335586.23255813954,-39.78346298924487,0.0,0.0045413114,-68.16279069767442,83.17008886957859,2489757,22.069767441860463,79.66093115467604,16.829911130421387,0.4418604651162791,13091,36813.123938798904,81.93023255813954,0.008539227,0.5581395348837209,0.008539227
0.22571075,340388.10256410256,-38.85646009908147,0.0,0.0036258302,-68.46153846153847,82.32671974783125,2499782,20.82051282051282,80.8120131873226,17.673280252168755,0.6666666666666666,13130,36938.84442830086,83.1025641025641,0.00863329,0.3333333333333333,0.00863329
0.26528707,334296.6153846154,-36.845736549043814,0.0,0.0052082306,-66.84615384615384,81.8844349173322,2509981,22.384615384615383,79.36856708631315,18.115565082667803,0.5897435897435898,13169,37051.39832472801,81.61538461538461,0.009416642,0.41025641025641024,0.009416642
0.23761304,338392.6153846154,-38.04754837833367,0.0,0.005596216,-67.43589743589743,81.57828366815517,2519838,21.358974358974358,80.3180455192234,18.421716331844816,0.46153846153846156,13208,37160.91639280319,82.61538461538461,0.0067842538,0.5384615384615384,0.0067842538
0.22839256,338329.6,-38.63912879128723,0.0,0.0044120033,-68.375,82.735940069068,2529879,21.4,80.28539743131199,17.264059930931985,0.5,13248,37272.891206502914,82.6,0.006869963,0.5,0.006869963
0.21414024,335872.0,-38.20520988195787,0.0,0.00447835,-68.275,83.28257921188037,2539873,22.0,79.72707472824631,16.71742078811962,0.475,13288,37383.51869106293,82.0,0.008756391,0.525,0.008756391
0.24016362,338469.46341463417,-39.01717603483355,0.0,0.004155171,-68.78048780487805,83.24465560746364,2549933,21.29268292682927,80.37242104438484,16.755344392536355,0.4878048780487805,13329,37496.680639743805,82.63414634146342,0.009498053,0.5121951219512195,0.009498053
0.22413589,340377.6,-39.33976031923736,0.0,0.0042600925,-69.275,83.36288810496211,2559885,20.85,80.78817937323474,16.637111895037908,0.45,13369,37610.90623831749,83.1,0.007887011,0.55,0.007887011
0.22846316,338534.4,-38.507917033724915,0.0,0.0039059906,-68.375,82.7288491739974,2569786,21.3,80.36972042023419,17.271150826002614,0.525,13409,37721.08818244934,82.65,0.0074382904,0.475,0.0074382904
0.2266979,335564.8,-38.266046080579635,0.0,0.0053256373,-67.975,82.95551255979878,2579905,22.075,79.65633572801369,17.044487440201245,0.375,13449,37832.47340011597,81.925,0.009587781,0.625,0.009587781
0.21998186,337381.05263157893,-37.510253108948895,0.0,0.0052548177,-68.0,82.53076426908679,2589778,21.57894736842105,80.11070228516863,17.469235730913233,0.39473684210526316,13487,37941.16204738617,82.36842105263158,0.009001125,0.6052631578947368,0.009001125
0.21876702,338022.4,-38.62359219306285,0.0,0.0046942765,-68.25,82.66822209265558,2599969,21.45,80.23500329456404,17.331777907344396,0.5,13527,38051.374460697174,82.525,0.008360422,0.5,0.008360422
0.21919388,338566.7368421053,-39.11020060929927,0.0,0.0059891976,-69.84210526315789,84.4935017443557,2609840,21.289473684210527,80.3803921737469,15.506498255644312,0.7368421052631579,13565,38156.57656431198,82.65789473684211,0.008176966,0.2631578947368421,0.008176966
0.23394962,336868.3243243243,-37.87271056737239,0.0,0.005851327,-67.72972972972973,82.3316801653893,2619798,21.72972972972973,79.97394479706497,17.668319834610692,0.918918918918919,13602,38264.91790056229,82.24324324324324,0.009912494,0.08108108108108109,0.009912494
0.22578353,336817.23076923075,-38.02051263915792,0.0,0.0045024995,-66.92307692307692,81.33572464667124,2629775,21.692307692307693,80.00030713724821,18.66427535332877,0.717948717948718,13641,38373.33684754372,82.23076923076923,0.007370587,0.28205128205128205,0.007370587
0.2347414,340667.31707317074,-39.54423116572396,0.0,0.0045546456,-69.02439024390245,82.95031573310352,2639921,20.70731707317073,80.91033334427955,17.04968426689648,0.6097560975609756,13682,38484.03062367439,83.17073170731707,0.00841272,0.3902439024390244,0.00841272
0.20830938,336486.4,-39.78230408727585,0.0,0.0053912257,-68.3,83.11421198565498,2649819,21.85,79.86592645130358,16.885788014345007,0.7,13722,38599.03745865822,82.15,0.008440652,0.3,0.008440652
0.22720769,337165.4736842105,-37.91268643350842,0.0,0.004852823,-67.84210526315789,82.36627494932213,2659841,21.63157894736842,80.06114197881422,17.633725050677867,0.6842105263157895,13760,38708.644926309586,82.3157894736842,0.008766512,0.3157894736842105,0.008766512
0.22408974,340189.4054054054,-37.94597352930047,0.0,0.005995944,-69.0,83.0589934001309,2669880,20.945945945945947,80.7066250055536,16.941006599869098,0.8378378378378378,13797,38814.836124420166,83.05405405405405,0.012365002,0.16216216216216217,0.012365002
0.20915057,336998.4,-40.107150297388074,0.0,0.004697452,-68.875,83.72995318393261,2679912,21.675,80.02063490201851,16.270046816067392,0.725,13837,38928.760029792786,82.275,0.008165682,0.275,0.008165682
0.21750574,338243.36842105264,-38.5094506700459,0.0,0.004922636,-68.0,82.33004507167371,2689833,21.342105263157894,80.3256313389486,17.66995492832629,0.7631578947368421,13875,39038.7870657444,82.57894736842105,0.0091512585,0.23684210526315788,0.0091512585
0.20564751,335372.48780487804,-39.1497775396076,0.0,0.0048866896,-67.8780487804878,82.90909265872745,2699905,22.097560975609756,79.63217901919155,17.09090734127257,0.5365853658536586,13916,39154.62409424782,81.8780487804878,0.009778091,0.4634146341463415,0.009778091
0.2012812,337237.3333333333,-38.613928090851616,0.0,0.005073872,-68.92307692307692,83.7134977668889,2709760,21.666666666666668,80.03634466399058,16.286502233111126,0.5384615384615384,13955,39265.81543660164,82.33333333333333,0.00957849,0.46153846153846156,0.00957849
0.20445685,337381.05263157893,-37.59332067997825,0.0,0.00547482,-67.92105263157895,82.42688917259584,2719930,21.57894736842105,80.10767270175856,17.57311082740418,0.6578947368421053,13993,39373.20313668251,82.36842105263158,0.009995369,0.34210526315789475,0.009995369
0.21171007,338135.5789473684,-38.7175950191307,0.0,0.006194408,-68.78947368421052,83.33118039215016,2729805,21.42105263157895,80.26172710166054,16.66881960784982,0.6842105263157895,14031,39481.64181685448,82.55263157894737,0.009999197,0.3157894736842105,0.009999197
0.19688936,339968.0,-39.23103213706501,0.0,0.0047114976,-69.825,84.1170467437914,2739968,20.975,80.67638429396155,15.882953256208605,0.525,14071,39591.700644254684,83.0,0.008441394,0.475,0.008441394
0.18593277,335548.63157894736,-38.74778080969254,0.0,0.0047753667,-68.42105263157895,83.50945933201504,2749822,22.05263157894737,79.67431041970627,16.490540667984977,0.631578947368421,14109,39705.21346282959,81.92105263157895,0.008339289,0.3684210526315789,0.008339289
0.20016612,339442.8717948718,-39.584689279283204,0.0,0.0047053634,-69.61538461538461,83.98163288149026,2759928,21.025641025641026,80.61697577062456,16.018367118509747,0.717948717948718,14148,39815.94551682472,82.87179487179488,0.0096688885,0.28205128205128205,0.0096688885
0.19265962,337132.3076923077,-38.338110947820866,0.0,0.004722169,-68.7948717948718,83.52293733264851,2769998,21.641025641025642,80.05206409597788,16.477062667351493,0.5128205128205128,14187,39925.98571562767,82.3076923076923,0.009587503,0.48717948717948717,0.009587503
0.20466484,339525.1891891892,-38.395199819231344,0.0,0.005475305,-69.45945945945945,83.79848584046943,2779910,21.054054054054053,80.5983388670976,16.201514159530586,0.7567567567567568,14224,40031.32137966156,82.89189189189189,0.009514413,0.24324324324324326,0.009514413
0.21223252,339337.8461538461,-38.800313492463616,0.0,0.0048599606,-68.94871794871794,83.1947495424817,2789975,21.076923076923077,80.57286367173091,16.80525045751828,0.6153846153846154,14263,40141.310014247894,82.84615384615384,0.009906829,0.38461538461538464,0.009906829
0.21262397,340078.7027027027,-38.40000900717041,0.0,0.006371773,-68.89189189189189,82.94638521506764,2799870,20.89189189189189,80.74443260284247,17.053614784932346,0.6216216216216216,14300,40250.408507823944,83.02702702702703,0.011974261,0.3783783783783784,0.011974261
0.20948943,336281.6,-38.809318100237036,0.0,0.004661405,-68.275,83.15832703989162,2809902,21.9,79.81929145016474,16.841672960108376,0.525,14340,40366.846757650375,82.1,0.009157624,0.475,0.009157624
0.22479402,337057.6842105263,-37.83544815329183,0.0,0.0062349653,-68.07894736842105,82.75960161372771,2819864,21.657894736842106,80.0364601913203,17.240398386272297,0.5263157894736842,14378,40474.02215099335,82.28947368421052,0.011580867,0.47368421052631576,0.011580867
0.217025,333285.05263157893,-36.79006078491139,0.0,0.0051329345,-66.89473684210526,82.18686282164877,2829935,22.605263157894736,79.15869999795682,17.813137178351226,0.42105263157894735,14416,40584.70542025566,81.36842105263158,0.009187042,0.5789473684210527,0.009187042
0.2176682,337342.358974359,-38.5559227613057,0.0,0.00519727,-68.43589743589743,83.05199114444255,2839853,21.58974358974359,80.10072093091111,16.948008855557454,0.5897435897435898,14455,40698.475688934326,82.35897435897436,0.010436541,0.41025641025641024,0.010436541
0.22448558,336303.15789473685,-38.059288132405065,0.0,0.0058606104,-67.78947368421052,82.5625947630971,2849880,21.86842105263158,79.84484798333693,17.437405236902897,0.6578947368421053,14493,40808.955533742905,82.10526315789474,0.011112924,0.34210526315789475,0.011112924
0.20670114,338182.5641025641,-38.552855741142515,0.0,0.005096107,-67.94871794871794,82.26322616724153,2859790,21.435897435897434,80.25171691930218,17.736773832758445,0.5128205128205128,14532,40918.17873501778,82.56410256410257,0.0082284855,0.48717948717948717,0.0082284855
0.19536768,339568.39024390245,-39.484455887677036,0.0,0.005030937,-68.8780487804878,83.05915593198701,2869807,21.024390243902438,80.62238930731455,16.940844068013014,0.5853658536585366,14573,41033.85229039192,82.90243902439025,0.00846579,0.4146341463414634,0.00846579
0.20541196,337920.0,-37.98878311468103,0.0,0.0063738446,-67.9,82.26050037587325,2879802,21.45,80.2296457185846,17.739499624126765,0.525,14613,41146.07909035683,82.5,0.012003977,0.475,0.012003977
0.20534243,337552.41025641025,-38.09181318725755,0.0,0.0054023643,-68.05128205128206,82.58921753559365,2889796,21.58974358974359,80.10931554252308,17.41078246440633,0.4358974358974359,14652,41258.70203471184,82.41025641025641,0.009527517,0.5641025641025641,0.009527517
0.19719234,337273.2631578947,-38.52491628196323,0.0,0.005889176,-68.8157894736842,83.57846462264699,2899751,21.657894736842106,80.04472123661954,16.421535377353035,0.6842105263157895,14690,41364.9689643383,82.34210526315789,0.011125966,0.3157894736842105,0.011125966
0.20322144,337132.3076923077,-38.015975682023594,0.0,0.005958129,-68.1025641025641,82.71526162741647,2909989,21.615384615384617,80.07177546982119,17.28473837258352,0.6153846153846154,14729,41472.47045779228,82.3076923076923,0.009847793,0.38461538461538464,0.009847793
0.19420272,337612.8,-39.26535884560488,0.0,0.0049144104,-68.575,83.12881608790289,2919881,21.5,80.18195441060631,16.871183912097138,0.525,14769,41585.503683805466,82.425,0.00983808,0.475,0.00983808
0.20003302,338329.6,-38.27256141253574,0.0,0.0042386446,-67.9,82.17636242358365,2929988,21.375,80.30468218977094,17.823637576416328,0.45,14809,41696.382521152496,82.6,0.010293769,0.55,0.010293769
0.1859371,336410.94736842107,-38.11056760680498,0.0,0.005831508,-68.15789473684211,82.98172981855775,2939955,21.81578947368421,79.88931060392335,17.01827018144225,0.6052631578947368,14847,41806.672018289566,82.13157894736842,0.008035371,0.39473684210526316,0.008035371
0.1930131,338782.3157894737,-38.27741310620079,0.0,0.006796077,-68.42105263157895,82.7170421700873,2949966,21.263157894736842,80.40750955121216,17.282957829912686,0.5789473684210527,14885,41916.63404417038,82.71052631578948,0.011412454,0.42105263157894735,0.011412454
0.18947868,337552.41025641025,-37.555171774739165,0.0,0.005343293,-68.74358974358974,83.4182612318099,2959922,21.46153846153846,80.20728460044539,16.581738768190114,0.41025641025641024,14924,42030.41065788269,82.41025641025641,0.011370661,0.5897435897435898,0.011370661
0.19377707,339105.6842105263,-38.517097180512636,0.0,0.005398591,-69.10526315789474,83.45451493040167,2969717,21.18421052631579,80.48117397995107,16.545485069598325,0.5526315789473685,14962,42139.21893239021,82.78947368421052,0.010132775,0.4473684210526316,0.010132775
0.1990963,337237.3333333333,-37.585852136225355,0.0,0.0063567352,-68.02564102564102,82.5790267649255,2979990,21.641025641025642,80.05547838371422,17.42097323507451,0.48717948717948717,15001,42248.0007481575,82.33333333333333,0.012567535,0.5128205128205128,0.012567535
0.20338893,335451.89743589744,-37.1344511519069,0.0,0.0063867057,-67.12820512820512,81.97187429688519,2989998,22.102564102564102,79.63138847426762,18.02812570311479,0.38461538461538464,15040,42357.40461182594,81.8974358974359,0.011715628,0.6153846153846154,0.011715628
0.21002851,335977.0256410256,-37.32845101195859,0.0,0.005657479,-67.43589743589743,82.21571468525488,2999787,21.923076923076923,79.78976688311005,17.784285314745116,0.2564102564102564,15079,42468.9115087986,82.02564102564102,0.01106575,0.7435897435897436,0.01106575
0.18477297,337491.3488372093,-40.670142362947665,0.0,0.005285325,-69.5813953488372,84.40763725607805,3009922,21.6046511627907,80.0938379363805,15.592362743921955,0.32558139534883723,15122,42589.15942668915,82.3953488372093,0.009247356,0.6744186046511628,0.009247356
0.17496091,338432.0,-40.46630671546438,0.0,0.0062259594,-70.5,85.33188196004303,3019833,21.375,80.30688835172427,14.668118039956969,0.5,15162,42703.90917491913,82.625,0.011223456,0.5,0.011223456
0.18624966,336771.1219512195,-38.844112551912794,0.0,0.005808646,-68.85365853658537,83.72381828792432,3029955,21.75609756097561,79.94872059207705,16.276181712075676,0.36585365853658536,15203,42819.84537816048,82.21951219512195,0.008608466,0.6341463414634146,0.008608466
0.19237992,337100.8,-38.05484041719936,0.0,0.005811082,-67.775,82.33685540715581,3039859,21.675,80.02478018210067,17.663144592844183,0.35,15243,42935.61450624466,82.3,0.010103707,0.65,0.010103707
0.18421791,337670.243902439,-39.49822560292702,0.0,0.0049249465,-68.8780487804878,83.500889275799,3049781,21.51219512195122,80.1726621762248,16.499110724200992,0.2926829268292683,15284,43050.91332221031,82.4390243902439,0.007882049,0.7073170731707317,0.007882049
0.17717789,339468.48780487804,-40.29930913657628,0.0,0.0060371812,-69.39024390243902,83.65952878872817,3059716,21.024390243902438,80.61697002834919,16.3404712112718,0.36585365853658536,15325,43167.014523267746,82.8780487804878,0.010284961,0.6341463414634146,0.010284961
0.18089668,337100.8,-38.55070171980789,0.0,0.006384257,-68.775,83.56272141907453,3069895,21.7,80.00471381042391,16.437278580925447,0.425,15365,43277.49661040306,82.3,0.011847328,0.575,0.011847328
0.18098603,335451.89743589744,-37.599964720382175,0.0,0.005827151,-67.74358974358974,82.73211120112768,3079949,22.076923076923077,79.65064885888096,17.26788879887232,0.38461538461538464,15404,43389.324595451355,81.8974358974359,0.009759698,0.6153846153846154,0.009759698
0.17543186,337342.358974359,-38.25503156520639,0.0,0.005520715,-68.61538461538461,83.27591062507362,3089970,21.58974358974359,80.1007843243755,16.724089374926372,0.358974358974359,15443,43500.8363237381,82.35897435897436,0.010530092,0.6410256410256411,0.010530092
0.17035095,336949.8947368421,-38.14549945502214,0.0,0.0059622987,-68.57894736842105,83.31754945093442,3099956,21.736842105263158,79.97093222948763,16.682450549065603,0.47368421052631576,15481,43608.464926958084,82.26315789473684,0.010490527,0.5263157894736842,0.010490527
0.15806843,336691.2,-38.85588335476469,0.0,0.005482344,-69.425,84.43632802693027,3109931,21.8,79.91164114614912,15.563671973069749,0.375,15521,43723.82869672775,82.2,0.008991235,0.625,0.008991235
0.17693043,339868.0975609756,-39.56533926338823,0.0,0.0058053164,-69.70731707317073,83.98249914423933,3119954,20.951219512195124,80.69057767129028,16.017500855760677,0.5121951219512195,15562,43835.77512550354,82.97560975609755,0.011332369,0.4878048780487805,0.011332369
0.17213924,337305.6,-37.81501438494574,0.0,0.0056884154,-68.9,83.65828671075082,3129839,21.6,80.09069821664272,16.34171328924917,0.3,15602,43952.2591650486,82.35,0.012981159,0.7,0.012981159
0.16966271,338636.8,-39.02983445256466,0.0,0.0054546804,-69.325,83.84399621570435,3139873,21.2,80.4513599925172,16.156003784295645,0.475,15642,44063.6715631485,82.675,0.008618103,0.525,0.008618103
0.19068898,339353.6,-39.27157676088115,0.0,0.00664115,-68.95,83.2087450343154,3149802,21.05,80.59646867381161,16.791254965684615,0.375,15682,44174.181240558624,82.85,0.011537092,0.625,0.011537092
0.17146713,336471.4146341463,-38.47152239002486,0.0,0.0047158375,-67.7560975609756,82.47768448274094,3159803,21.829268292682926,79.88097076059235,17.52231551725905,0.3170731707317073,15723,44291.51384806633,82.14634146341463,0.00813598,0.6829268292682927,0.00813598
0.17509076,339068.8780487805,-39.038658707244615,0.0,0.0060419105,-69.78048780487805,84.28866488384895,3169986,21.170731707317074,80.49045127752684,15.711335116151027,0.4634146341463415,15764,44404.457419633865,82.78048780487805,0.0103165675,0.5365853658536586,0.0103165675
0.17616256,339968.0,-38.870988826536575,0.0,0.006632074,-69.07692307692308,83.23586103364684,3179859,20.94871794871795,80.6975555617763,16.76413896635319,0.48717948717948717,15803,44513.69573307037,83.0,0.01209804,0.5128205128205128,0.01209804
0.17707671,336607.1794871795,-38.17033817324049,0.0,0.00575937,-68.15384615384616,82.94529601822119,3189733,21.82051282051282,79.89326612425005,17.05470398177879,0.46153846153846156,15842,44625.70798611641,82.17948717948718,0.01049634,0.5384615384615384,0.01049634
0.16767591,337867.4871794872,-38.244787564201054,0.0,0.005595515,-68.58974358974359,83.13612264853543,3199785,21.512820512820515,80.17957167501912,16.86387735146458,0.41025641025641024,15881,44737.825330019,82.48717948717949,0.009281689,0.5897435897435898,0.009281689
0.1609126,339763.2,-39.660736513681556,0.0,0.005971397,-69.05,83.23289609819383,3209900,20.95,80.68774639977272,16.7671039018062,0.5,15921,44851.87665271759,82.95,0.011369244,0.5,0.011369244
0.1722152,338392.6153846154,-38.31815358796398,0.0,0.0060919565,-68.35897435897436,82.7588841063139,3219941,21.307692307692307,80.35832168100677,17.241115893686104,0.6666666666666666,15960,44961.66124248505,82.61538461538461,0.0113646425,0.3333333333333333,0.0113646425
0.16944475,337488.84210526315,-38.55875461694455,0.0,0.006287235,-68.76315789473684,83.46573771344251,3229814,21.605263157894736,80.09470699891494,16.534262286557492,0.6842105263157895,15998,45070.12635397911,82.39473684210526,0.010682202,0.3157894736842105,0.010682202
0.17484315,338636.8,-39.01620859785211,0.0,0.00621724,-68.9,83.29774519305913,3239878,21.25,80.41145149793934,16.70225480694085,0.525,16038,45184.58613014221,82.675,0.023187164,0.475,0.023187164
0.18194793,335241.8461538461,-38.402103434568176,0.0,0.0062152594,-68.61538461538461,83.80020945349013,3249896,22.153846153846153,79.58258926560252,16.19979054650988,0.5641025641025641,16077,45296.85046386719,81.84615384615384,0.00939082,0.4358974358974359,0.00939082
0.17753525,336949.8947368421,-37.76684159807717,0.0,0.006408699,-67.86842105263158,82.49711953727581,3259784,21.736842105263158,79.97336269628788,17.502880462724182,0.5263157894736842,16115,45404.4975335598,82.26315789473684,0.010002667,0.47368421052631576,0.010002667
0.18331848,339968.0,-38.47989840476219,0.0,0.006573419,-68.8780487804878,83.00328209852943,3269957,20.975609756097562,80.67504453592841,16.996717901470582,0.43902439024390244,16156,45517.819155693054,83.0,0.01228916,0.5609756097560976,0.01228916
0.18550384,339232.8205128205,-38.76079486310974,0.0,0.005718206,-68.71794871794872,82.93214311794728,3279993,21.102564102564102,80.54976478693608,17.067856882052702,0.6153846153846154,16195,45630.05606532097,82.82051282051282,0.009392321,0.38461538461538464,0.009392321
0.16751087,339862.9743589744,-39.68726367139791,0.0,0.006444128,-69.07692307692308,83.20776018824681,3289743,20.974358974358974,80.67344400577697,16.792239811753223,0.5128205128205128,16234,45741.8390917778,82.97435897435898,0.010720979,0.48717948717948717,0.010720979
0.15851282,336076.8,-38.92401220926703,0.0,0.0055463007,-69.125,84.25126099010811,3299783,21.95,79.7719599481658,15.748739009891867,0.525,16274,45857.70069026947,82.05,0.0109019475,0.475,0.0109019475
0.17145184,337920.0,-39.09064554092854,0.0,0.005663841,-68.75,83.30724564530522,3309841,21.45,80.23068828202861,16.692754354694785,0.55,16314,45969.14367580414,82.5,0.011044509,0.45,0.011044509
0.18019074,337165.4736842105,-38.378980317934975,0.0,0.007563358,-68.57894736842105,83.28963169403092,3319806,21.63157894736842,80.06083370144229,16.71036830596907,0.5526315789473685,16352,46078.89543175697,82.3157894736842,0.0141505,0.4473684210526316,0.0141505
0.16656299,336712.2051282051,-39.15505108875269,0.0,0.0055968803,-68.8974358974359,83.83506412820465,3329887,21.743589743589745,79.95659712620065,16.16493587179535,0.6666666666666666,16391,46188.964713573456,82.2051282051282,0.009248396,0.3333333333333333,0.009248396
0.1816755,340684.8,-39.086578175437175,0.0,0.0050612795,-69.175,83.1621298532553,3339863,20.775,80.8589065712714,16.83787014674471,0.65,16431,46299.99935531616,83.175,0.0100514665,0.35,0.0100514665
0.19449963,341094.4,-38.71161385307483,0.0,0.0068414337,-69.375,83.29127747794783,3349829,20.7,80.93150191499706,16.708722522052206,0.4,16471,46413.55261707306,83.275,0.011722672,0.6,0.011722672
0.18089128,341094.4,-39.294322954980444,0.0,0.0055070287,-69.4,83.3100929592422,3359909,20.7,80.93298573608287,16.68990704075781,0.65,16511,46521.92044210434,83.275,0.011234178,0.35,0.011234178
0.1678349,338602.6666666667,-39.25000080940695,0.0,0.006129983,-69.41025641025641,83.96618974390572,3369713,21.28205128205128,80.38704635693163,16.0338102560943,0.5641025641025641,16550,46634.479625701904,82.66666666666667,0.0098217465,0.4358974358974359,0.0098217465
0.18990453,336518.7368421053,-38.348698389239786,0.0,0.0070999144,-67.78947368421052,82.52965886922946,3379756,21.789473684210527,79.914988295917,17.470341130770525,0.6842105263157895,16588,46741.32388997078,82.15789473684211,0.011708762,0.3157894736842105,0.011708762
0.16665876,336281.6,-38.409056873595134,0.0,0.005239629,-68.05,82.87980483471308,3389939,21.9,79.81973722302845,17.12019516528693,0.6,16628,46854.05103754997,82.1,0.008630078,0.4,0.008630078
