AttC,surrgain,TimestepsSoFar,MtR,optimgain,entropy,TimeElapsed,AttNC,TtR,entloss,meankl,Fce,EpisodesSoFar
0.13333333333333333,0.003556359,2519814,17.682882844856405,0.003556359,0.15763608,21040.538306951523,0.8666666666666667,31.4,0.0,0.0050236625,0.12855934959349596,11559
0.14893617021276595,0.0023909782,2529831,18.104733542153884,0.0023909782,0.14666764,21120.961214780807,0.851063829787234,31.680851063829788,0.0,0.0035009938,0.1267234042553192,11606
0.047619047619047616,0.0044177454,2539835,20.38885046248135,0.0044177454,0.16259766,21209.150058984756,0.9523809523809523,36.11904761904762,0.0,0.0047757085,0.14447619047619048,11648
0.0,0.0035956868,2549835,21.216136383151902,0.0035956868,0.14310996,21288.04773068428,1.0,37.025,0.0,0.00591098,0.1481,11688
0.1111111111111111,0.0047999555,2559842,19.20681319110425,0.0047999555,0.12529735,21366.421411514282,0.8888888888888888,33.6,0.0,0.008771071,0.13440000000000002,11733
0.047619047619047616,0.0037537767,2569850,20.15638762747514,0.0037537767,0.116512954,21449.907722234726,0.9523809523809523,35.11904761904762,0.0,0.007674024,0.14047619047619042,11775
0.047619047619047616,0.0037969756,2579852,20.534382063255187,0.0037969756,0.079806134,21528.071158647537,0.9523809523809523,36.19047619047619,0.0,0.00603646,0.14476190476190476,11817
0.024390243902439025,0.0027685866,2589853,19.591088542399955,0.0027685866,0.097914666,21617.69422864914,0.975609756097561,34.34146341463415,0.0,0.0041240966,0.13736585365853662,11858
0.047619047619047616,0.003986689,2599865,18.772577996772423,0.003986689,0.099396504,21695.405311107635,0.9523809523809523,32.904761904761905,0.0,0.005154615,0.13161904761904764,11900
0.14893617021276595,0.0037076036,2609884,17.67281511654856,0.0037076036,0.07604226,21784.413544893265,0.851063829787234,30.51063829787234,0.0,0.0045991642,0.12432151300236408,11947
0.024390243902439025,0.004795004,2619885,20.836147751941578,0.004795004,0.06932822,21864.87212920189,0.975609756097561,36.146341463414636,0.0,0.0067619276,0.14458536585365853,11988
0.0,0.0027375044,2629885,19.253130393723772,0.0027375044,0.06969488,21944.44913816452,1.0,34.025,0.0,0.0035135131,0.13610000000000003,12028
0.06976744186046512,0.004531796,2639910,19.246014771587234,0.004531796,0.027116776,22036.588929653168,0.9302325581395349,33.48837209302326,0.0,0.0077024368,0.13670778564206273,12071
0.047619047619047616,0.0043426477,2649912,18.73189016263946,0.0043426477,0.026062232,22118.228076457977,0.9523809523809523,32.714285714285715,0.0,0.005622912,0.13085714285714287,12113
0.0,0.004486391,2659912,20.281893142651406,0.004486391,0.049882766,22199.88545036316,1.0,35.075,0.0,0.0061156335,0.14029999999999998,12153
0.0,0.0036362533,2669912,21.095570837233115,0.0036362533,0.10221887,22284.096609830856,1.0,37.1,0.0,0.0064299116,0.1484,12193
0.024390243902439025,0.005089485,2679913,20.875495617631934,0.005089485,0.13723972,22354.556594133377,0.975609756097561,36.609756097560975,0.0,0.0069433716,0.14643902439024392,12234
0.0,0.002355709,2689913,20.211051518318616,0.002355709,0.10962327,22438.22131752968,1.0,35.6,0.0,0.0052916086,0.14240000000000003,12274
0.06976744186046512,0.0040577133,2699960,19.134555477982545,0.0040577133,0.09865195,22520.77375102043,0.9302325581395349,33.651162790697676,0.0,0.005722794,0.1379948320413437,12317
0.06976744186046512,0.0035848022,2709963,19.777267579870347,0.0035848022,0.05938299,22611.356250047684,0.9302325581395349,34.674418604651166,0.0,0.008425524,0.13869767441860467,12360
0.047619047619047616,0.0040016114,2719975,20.557963801006764,0.0040016114,0.04993202,22685.231141090393,0.9523809523809523,36.404761904761905,0.0,0.005669069,0.14816931216931217,12402
0.047619047619047616,0.003474655,2729989,20.419975718486295,0.003474655,0.04905688,22755.615803956985,0.9523809523809523,35.5,0.0,0.0065082167,0.14200000000000002,12444
0.07142857142857142,0.0021808273,2739754,19.566184905538986,0.0021808273,0.030951321,22837.901111602783,0.9285714285714286,34.785714285714285,0.0,0.004299562,0.13914285714285718,12486
0.047619047619047616,0.0040880814,2749756,20.374056853471583,0.0040880814,0.065060794,22919.894565820694,0.9523809523809523,36.38095238095238,0.0,0.0050144545,0.14552380952380956,12528
0.024390243902439025,0.0031648697,2759783,21.384807322485912,0.0031648697,0.09090778,23000.184323072433,0.975609756097561,36.707317073170735,0.0,0.0046599642,0.15085817524841913,12569
0.024390243902439025,0.00333324,2769784,21.22493705860877,0.00333324,0.060956255,23071.866376399994,0.975609756097561,37.292682926829265,0.0,0.006936403,0.1491707317073171,12610
0.024390243902439025,0.0025723686,2779847,20.545428027731845,0.0025723686,0.10411747,23162.37313890457,0.975609756097561,35.829268292682926,0.0,0.0051844968,0.1456337591947348,12651
0.047619047619047616,0.0041463906,2789849,19.736309661188653,0.0041463906,0.079356216,23242.20360326767,0.9523809523809523,34.904761904761905,0.0,0.005563674,0.13961904761904764,12693
0.1875,0.0055580246,2799812,17.677448974986714,0.0055580246,0.04735565,23320.012681007385,0.8125,30.458333333333332,0.0,0.0069764787,0.1341859151527344,12741
0.024390243902439025,0.0049164183,2809835,20.312297165996675,0.0049164183,0.077595994,23408.173791885376,0.975609756097561,35.51219512195122,0.0,0.006085129,0.14686320254506893,12782
0.025,0.0043164827,2819752,21.192803256269944,0.0043164827,0.09079386,23489.152653455734,0.975,36.625,0.0,0.0056929598,0.14769281437125747,12822
0.047619047619047616,0.005316957,2829754,21.497137019321556,0.005316957,0.110210866,23577.4371073246,0.9523809523809523,37.285714285714285,0.0,0.005924874,0.1491428571428572,12864
0.1111111111111111,0.0044496004,2839813,20.15218597276545,0.0044496004,0.12242201,23656.60170650482,0.8888888888888888,35.28888888888889,0.0,0.0065227174,0.15007509578544065,12909
0.0,0.0038209236,2849813,21.395201112924607,0.0038209236,0.1312943,23739.468492746353,1.0,37.6,0.0,0.0070525445,0.15039999999999998,12949
0.09090909090909091,0.0027637666,2859907,19.841966279550732,0.0027637666,0.0992956,23821.086126565933,0.9090909090909091,34.34090909090909,0.0,0.007638568,0.14517630853994487,12993
0.06976744186046512,0.004781283,2869910,18.973485600401133,0.004781283,0.0786846,23901.74712586403,0.9302325581395349,33.51162790697674,0.0,0.0072502233,0.13404651162790696,13036
0.0,0.0036368775,2879910,21.34340890630188,0.0036368775,0.07793806,23984.844339609146,1.0,37.425,0.0,0.0065980135,0.1497,13076
0.0,0.0040862756,2889910,21.832092914530687,0.0040862756,0.07776649,24057.148894786835,1.0,38.625,0.0,0.0057899687,0.15450000000000003,13116
0.024390243902439025,0.0031506645,2899937,20.33691667919399,0.0031506645,0.07048927,24141.783427238464,0.975609756097561,35.51219512195122,0.0,0.0045944117,0.1444661246612466,13157
