AttNC,TimestepsSoFar,optimgain,MtR,entropy,EpisodesSoFar,TimeElapsed,TtR,Fce,entloss,AttC,surrgain,meankl
1.9777777777777779,3209840,0.0011314092,13.410319394229088,1.1107829,14360,20912.46893286705,70.2,0.1215316239316239,0.0,1.0222222222222221,0.0011314092,0.0013073195
1.9047619047619047,3219852,0.0017618113,14.018679511423985,1.1390373,14402,20977.447924137115,72.85714285714286,0.09714285714285718,0.0,1.0952380952380953,0.0017618113,0.0074705835
1.7173913043478262,3229775,0.0014552226,14.0861672335652,1.1539425,14448,21038.738115787506,73.30434782608695,0.10133197615239206,0.0,1.2826086956521738,0.0014552226,0.0038659791
1.930232558139535,3239859,0.0011800372,15.020369201395088,1.1560627,14491,21101.771552085876,78.83720930232558,0.11015599102733083,0.0,1.069767441860465,0.0011800372,0.0037546924
2.0238095238095237,3249867,0.0011334264,15.280077399478538,1.1730279,14533,21168.658451080322,80.14285714285714,0.10685714285714289,0.0,0.9761904761904762,0.0011334264,0.0016409005
1.5869565217391304,3259947,0.0011929306,14.271036844949979,1.1623677,14579,21232.382856845856,73.76086956521739,0.11204214204954263,0.0,1.4130434782608696,0.0011929306,0.0049112896
1.8888888888888888,3270000,0.0015517651,13.717313863816573,1.1680906,14624,21297.851759672165,73.73333333333333,0.10303648247177664,0.0,1.1111111111111112,0.0015517651,0.0051394156
2.0,3279812,0.0015102884,13.724558420001724,1.1801301,14669,21356.49554491043,71.53333333333333,0.10949554807332589,0.0,1.0,0.0015102884,0.003431772
1.9090909090909092,3289972,0.0015670817,14.590788104431873,1.2021598,14713,21417.1259264946,75.88636363636364,0.10835197704762928,0.0,1.0909090909090908,0.0015670817,0.0036107576
1.6956521739130435,3299925,0.00064194435,13.5788424387567,1.1679037,14759,21486.806359529495,71.28260869565217,0.10870571663575544,0.0,1.3043478260869565,0.00064194435,0.002989571
1.880952380952381,3309834,0.0013540954,14.602668638158084,1.1692322,14801,21549.18314051628,76.92857142857143,0.1051951951951952,0.0,1.119047619047619,0.0013540954,0.0058176788
1.8837209302325582,3319847,0.001388576,14.05392252446662,1.2001823,14844,21612.91724061966,74.5813953488372,0.10146300211416492,0.0,1.1162790697674418,0.001388576,0.0030532714
2.0,3329872,5.28361e-05,13.322479908572616,1.1883684,14887,21679.131066799164,70.25581395348837,0.1255105204872647,0.0,1.0,5.28361e-05,0.0020775385
1.975609756097561,3339875,0.0009876414,14.802082295948415,1.1929263,14928,21740.532177209854,77.85365853658537,0.10380487804878054,0.0,1.024390243902439,0.0009876414,0.0028281019
2.05,3349875,0.00042935536,15.980967669490472,1.1864549,14968,21805.978047132492,84.075,0.11210000000000005,0.0,0.95,0.00042935536,0.0009261138
1.95,3359875,0.00013940378,15.066240712772967,1.185236,15008,21867.85478401184,79.05,0.10540000000000002,0.0,1.05,0.00013940378,0.00233379
2.097560975609756,3369888,0.001022562,14.43086539961532,1.206976,15049,21927.466200590134,75.51219512195122,0.10424015009380866,0.0,0.9024390243902439,0.001022562,0.0025633387
1.7272727272727273,3379972,0.0010443827,14.70375283416468,1.2432888,15093,21994.360570430756,76.22727272727273,0.1054010695187166,0.0,1.2727272727272727,0.0010443827,0.0021998251
1.9069767441860466,3389808,0.0009747345,14.694450480186722,1.2707644,15136,22061.689971923828,75.76744186046511,0.10808939897311994,0.0,1.0930232558139534,0.0009747345,0.0014450575
1.8297872340425532,3399917,0.00073903403,13.882850434514976,1.2509333,15183,22121.570707798004,73.34042553191489,0.15086858271452938,0.0,1.1702127659574468,0.00073903403,0.004137679
2.048780487804878,3409809,0.0013120755,15.831160595873515,1.2792994,15224,22183.49719977379,81.0,0.10909812819058427,0.0,0.9512195121951219,0.0013120755,0.004054452
1.6,3419993,0.0011745855,14.119793015084124,1.2771817,15274,22246.93061900139,73.14,0.12194362493460298,0.0,1.4,0.0011745855,0.008057745
