Ptt,AttC,EpisodesSoFar,MpbtN,meankl,entropy,TtR,Tmt,Tmc,Tbt,MpbtA,TimestepsSoFar,MtR,optimgain,surrgain,TimeElapsed,AttNC,entloss
80.15564054936868,0.3333333333333333,7615,81.85063677315472,0.0060411305,0.20592757,-67.51282051282051,82.46153846153847,21.53846153846154,337762.46153846156,18.149363226845292,1109887,-37.79004075785455,0.0052036974,0.0052036974,20192.31263232231,0.6666666666666666,0.0
79.86806180292531,0.05405405405405406,7652,81.88390389194197,0.0051188744,0.20356797,-67.24324324324324,82.10810810810811,21.83783783783784,336314.8108108108,18.11609610805803,1119880,-37.47065378612963,0.003634568,0.003634568,20295.206886053085,0.9459459459459459,0.0
80.0922333218798,0.05405405405405406,7689,81.96039424791962,0.0060813837,0.20809692,-67.45945945945945,82.32432432432432,21.594594594594593,337200.4324324324,18.039605752080366,1129760,-38.103981035854915,0.007354019,0.007354019,20402.431390047073,0.9459459459459459,0.0
79.52154308681405,0.05405405405405406,7726,82.21138202112739,0.0065291687,0.23543335,-67.21621621621621,81.75675675675676,22.216216216216218,334875.6756756757,17.788617978872583,1139813,-37.92839910311706,0.0061561586,0.0061561586,20509.79130601883,0.9459459459459459,0.0
79.9986608612836,0.02702702702702703,7763,81.89750231162503,0.00510028,0.2077137,-67.4054054054054,82.27027027027027,21.7027027027027,336979.02702702704,18.102497688374967,1149764,-37.8600062248261,0.004087155,0.004087155,20616.057602405548,0.972972972972973,0.0
79.07263511132881,0.10810810810810811,7800,82.30104988330417,0.004277036,0.2427224,-66.91891891891892,81.29729729729729,22.7027027027027,332993.7297297297,17.698950116695805,1159737,-37.468104807306936,0.004286026,0.004286026,20720.64576983452,0.8918918918918919,0.0
79.53133180588395,0.23684210526315788,7838,81.29905574631209,0.00533696,0.24150012,-66.5,81.78947368421052,22.210526315789473,335009.6842105263,18.700944253687897,1169801,-37.114799327646146,0.006035872,0.006035872,20828.255988121033,0.7631578947368421,0.0
79.37388801041168,0.23684210526315788,7876,81.36187796899534,0.0054687,0.24779673,-66.34210526315789,81.57894736842105,22.36842105263158,334147.36842105264,18.638122031004674,1179837,-37.157370215982716,0.0058772345,0.0058772345,20932.358879566193,0.7631578947368421,0.0
79.86544000734926,0.39473684210526316,7914,80.70562284253853,0.006437396,0.24766645,-66.26315789473684,82.10526315789474,21.842105263157894,336303.15789473685,19.29437715746145,1189773,-36.92642636957158,0.0076283417,0.0076283417,21039.381201267242,0.6052631578947368,0.0
79.94287719603452,0.17073170731707318,7955,81.44299544903137,0.006274079,0.20333001,-66.95121951219512,82.17073170731707,21.75609756097561,336571.31707317074,18.557004550968642,1199997,-39.33775982345722,0.005869293,0.005869293,21150.09782910347,0.8292682926829268,0.0
79.84354388844943,0.08108108108108109,7992,81.29750359268422,0.0036754909,0.25177103,-66.72972972972973,82.08108108108108,21.864864864864863,336204.1081081081,18.702496407315763,1209992,-37.432351029568714,0.004388846,0.004388846,21255.804605722427,0.918918918918919,0.0
79.49514128159016,0.23684210526315788,8030,80.85587659950454,0.005336089,0.24542427,-66.05263157894737,81.6842105263158,22.236842105263158,334578.5263157895,19.144123400495467,1219977,-37.00476504671499,0.006739069,0.006739069,21362.51354932785,0.7631578947368421,0.0
79.85971952561032,0.45,8070,81.35293942083692,0.0051813726,0.2217209,-66.775,82.1,21.85,336281.6,18.64706057916308,1229861,-38.23881427240126,0.0051855347,0.0051855347,21475.68316411972,0.55,0.0
79.73435357255839,0.39473684210526316,8108,81.40540266312117,0.0058756396,0.25010043,-66.6842105263158,81.92105263157895,21.973684210526315,335548.63157894736,18.594597336878824,1239865,-37.27407861847331,0.0063549317,0.0063549317,21580.073724985123,0.6052631578947368,0.0
80.51831303697895,0.4878048780487805,8149,82.1619243996546,0.0048023933,0.24731526,-68.04878048780488,82.82926829268293,21.146341463414632,339268.68292682926,17.838075600345395,1249884,-38.55175812861731,0.0053251404,0.0053251404,21692.781699180603,0.5121951219512195,0.0
79.82006158422813,0.25,8189,81.50304470232086,0.0055843177,0.22138931,-66.925,82.1,21.9,336281.6,18.4969552976791,1259925,-38.49007118152758,0.0046827653,0.0046827653,21802.96583890915,0.75,0.0
80.23394236043903,0.2631578947368421,8227,80.45679403654054,0.0057294387,0.24670173,-66.39473684210526,82.5,21.44736842105263,337920.0,19.543205963459442,1269977,-37.26254753455493,0.0067325165,0.0067325165,21906.663370609283,0.7368421052631579,0.0
80.03347903563485,0.4358974358974359,8266,80.76962954582004,0.0051288675,0.25796074,-66.48717948717949,82.3076923076923,21.666666666666668,337132.3076923077,19.23037045417997,1279939,-37.58000364482949,0.0070076836,0.0070076836,22012.818929433823,0.5641025641025641,0.0
79.59531010649322,0.4,8306,82.18918191199087,0.006097207,0.20799848,-67.2,81.775,22.125,334950.4,17.810818088009125,1289967,-38.282633669848224,0.0061433897,0.0061433897,22126.444363594055,0.6,0.0
80.07161085658569,0.13513513513513514,8343,81.5679798083163,0.0042233695,0.24446495,-67.16216216216216,82.32432432432432,21.62162162162162,337200.4324324324,18.432020191683712,1299819,-37.96153724414529,0.0040330505,0.0040330505,22230.70850133896,0.8648648648648649,0.0
80.25150611484852,0.3333333333333333,8382,81.55283288991134,0.0052874214,0.2376081,-67.35897435897436,82.56410256410257,21.435897435897434,338182.5641025641,18.447167110088657,1309800,-37.79067864660695,0.004346138,0.004346138,22342.45135498047,0.6666666666666666,0.0
79.57045335436668,0.08108108108108109,8419,82.10537499758865,0.006977285,0.25130504,-67.1891891891892,81.8108108108108,22.16216216216216,335097.08108108107,17.894625002411352,1319935,-37.62075435872098,0.006031845,0.006031845,22445.786065340042,0.918918918918919,0.0
80.19669507762605,0.5384615384615384,8458,81.00339392072937,0.0050645233,0.21419393,-66.7948717948718,82.46153846153847,21.487179487179485,337762.46153846156,18.99660607927062,1329844,-37.49249366488633,0.004166153,0.004166153,22555.906361103058,0.46153846153846156,0.0
79.40908579365376,0.21052631578947367,8496,81.38547762841385,0.0053827628,0.22390272,-66.47368421052632,81.65789473684211,22.342105263157894,334470.7368421053,18.614522371586162,1339789,-37.02941897224162,0.006280067,0.006280067,22664.217929840088,0.7894736842105263,0.0
79.70191835217223,0.13513513513513514,8533,81.13394355660647,0.0053298543,0.20760989,-66.54054054054055,81.97297297297297,22.027027027027028,335761.2972972973,18.866056443393532,1349871,-36.920644074762876,0.003986191,0.003986191,22769.734447956085,0.8648648648648649,0.0
80.08050777112373,0.28205128205128205,8572,82.29495184775782,0.0055670417,0.20501587,-67.76923076923077,82.35897435897436,21.615384615384617,337342.358974359,17.7050481522422,1359870,-38.8577809776571,0.006026514,0.006026514,22881.175357818604,0.717948717948718,0.0
79.92347999727853,0.23684210526315788,8610,82.25110014054552,0.004575323,0.21019663,-67.63157894736842,82.21052631578948,21.789473684210527,336734.3157894737,17.748899859454486,1369949,-37.63211001962659,0.0042772247,0.0042772247,22987.052583932877,0.7631578947368421,0.0
80.07866660167004,0.1388888888888889,8646,82.61971872952637,0.006319429,0.21640064,-68.02777777777777,82.33333333333333,21.61111111111111,337237.3333333333,17.3802812704736,1379879,-37.724432680498325,0.006461853,0.006461853,23094.29405283928,0.8611111111111112,0.0
80.17030086006741,0.2631578947368421,8684,83.07919247042896,0.0067687193,0.19895796,-68.52631578947368,82.47368421052632,21.526315789473685,337812.2105263158,16.92080752957104,1389737,-38.865421907445615,0.004829254,0.004829254,23204.33807039261,0.7368421052631579,0.0
80.45837604692363,0.15384615384615385,8723,83.6036223221145,0.007814677,0.21874477,-69.17948717948718,82.74358974358974,21.205128205128204,338917.74358974356,16.396377677885482,1399907,-39.13622087547422,0.007914832,0.007914832,23313.135004758835,0.8461538461538461,0.0
80.60560172097448,0.3076923076923077,8762,83.45830148871109,0.004897839,0.19751118,-69.2051282051282,82.92307692307692,21.05128205128205,339652.92307692306,16.541698511288935,1409869,-39.20091270933853,0.005136557,0.005136557,23423.003200292587,0.6923076923076923,0.0
79.39240969758185,0.41025641025641024,8801,83.13854294334308,0.0045282566,0.19819053,-67.87179487179488,81.64102564102564,22.358974358974358,334401.641025641,16.86145705665691,1419933,-38.08401165584956,0.0047140275,0.0047140275,23532.409924268723,0.5897435897435898,0.0
80.7923057008267,0.41025641025641024,8840,81.49489799477197,0.00558833,0.19203825,-67.74358974358974,83.1025641025641,20.846153846153847,340388.10256410256,18.505102005227993,1429990,-38.13810082961047,0.0051990873,0.0051990873,23642.636789560318,0.5897435897435898,0.0
79.48232128974213,0.3157894736842105,8878,82.82258728966174,0.0061394735,0.19991013,-67.73684210526316,81.73684210526316,22.263157894736842,334794.1052631579,17.177412710338277,1439916,-37.74299543718227,0.006596332,0.006596332,23744.636778354645,0.6842105263157895,0.0
80.77677323328915,0.28205128205128205,8917,83.36213722286747,0.004320774,0.19375196,-69.3076923076923,83.12820512820512,20.871794871794872,340493.1282051282,16.637862777132522,1449911,-39.31509788407259,0.0038888352,0.0038888352,23850.951647281647,0.717948717948718,0.0
79.629162043687,0.15789473684210525,8955,82.32635230021666,0.004984372,0.17565502,-67.42105263157895,81.89473684210526,22.105263157894736,335440.84210526315,17.67364769978333,1459992,-37.691080940173926,0.0040502874,0.0040502874,23957.725197315216,0.8421052631578947,0.0
79.29825605608288,0.21621621621621623,8992,82.51089338481164,0.004038605,0.19637208,-67.29729729729729,81.54054054054055,22.45945945945946,333990.0540540541,17.489106615188383,1469963,-37.395277057835195,0.0044990843,0.0044990843,24066.158174037933,0.7837837837837838,0.0
80.06601402355331,0.3684210526315789,9030,82.05391012025606,0.006140223,0.20790632,-67.60526315789474,82.34210526315789,21.63157894736842,337273.2631578947,17.94608987974393,1479973,-38.33717714678284,0.00776564,0.00776564,24175.932567834854,0.631578947368421,0.0
79.45098653046064,0.1891891891891892,9067,82.5477669272666,0.008070079,0.21492104,-67.43243243243244,81.70270270270271,22.2972972972973,334654.2702702703,17.45223307273342,1489887,-37.53404883862914,0.008400081,0.008400081,24284.87289404869,0.8108108108108109,0.0
80.29966253297928,0.28205128205128205,9106,81.17190718455936,0.0040000295,0.196245,-67.1025641025641,82.61538461538461,21.384615384615383,338392.6153846154,18.828092815440645,1499999,-38.34155530269835,0.0041351547,0.0041351547,24392.48059296608,0.717948717948718,0.0
81.01640386635088,0.23684210526315788,9144,81.6153333596086,0.0032193917,0.20698398,-68.02631578947368,83.34210526315789,20.605263157894736,341369.2631578947,18.3846666403914,1509854,-38.20275142876442,0.0046718963,0.0046718963,24495.605799674988,0.7631578947368421,0.0
79.94026583433512,0.20512820512820512,9183,82.38814230702762,0.004480327,0.19000463,-67.74358974358974,82.23076923076923,21.76923076923077,336817.23076923075,17.611857692972357,1519855,-38.88916094511796,0.0038346648,0.0038346648,24606.000658988953,0.7948717948717948,0.0
79.0869576650644,0.2631578947368421,9221,82.29709974206506,0.0041964455,0.19010004,-66.92105263157895,81.3157894736842,22.68421052631579,333069.4736842105,17.702900257934942,1529760,-37.749245377371835,0.0056298887,0.0056298887,24715.871110916138,0.7368421052631579,0.0
80.02083582389092,0.25,9261,82.10944505102472,0.0056907004,0.18277764,-67.55,82.275,21.675,336998.4,17.890554948975268,1539975,-39.08802386440891,0.005435309,0.005435309,24824.973880529404,0.75,0.0
80.63999378783936,0.1891891891891892,9298,82.37505995675899,0.006591214,0.20575991,-68.29729729729729,82.89189189189189,21.0,339525.1891891892,17.62494004324101,1549845,-38.42907666969323,0.0052400497,0.0052400497,24931.173637151718,0.8108108108108109,0.0
80.17987622914212,0.13157894736842105,9336,81.32331271699668,0.005639436,0.21325205,-67.05263157894737,82.42105263157895,21.5,337596.63157894736,18.67668728300333,1559930,-37.67392589601577,0.005375787,0.005375787,25038.17881155014,0.868421052631579,0.0
79.19339743352803,0.35135135135135137,9373,81.5581518923831,0.005098058,0.18670933,-66.37837837837837,81.4054054054054,22.56756756756757,333436.54054054053,18.441848107616906,1569752,-36.97551302691005,0.004992283,0.004992283,25146.047501325607,0.6486486486486487,0.0
79.54980952088282,0.13513513513513514,9410,81.73299529695448,0.006371803,0.21999376,-66.89189189189189,81.8108108108108,22.18918918918919,335097.08108108107,18.267004703045533,1579766,-37.360859378060084,0.006737311,0.006737311,25252.26383137703,0.8648648648648649,0.0
79.33157114326356,0.10526315789473684,9448,80.72041377157245,0.0058566523,0.22566415,-65.84210526315789,81.55263157894737,22.42105263157895,334039.5789473684,19.279586228427526,1589917,-36.90594796597273,0.0048691225,0.0048691225,25360.59060907364,0.8947368421052632,0.0
79.75242813451786,0.3076923076923077,9487,80.70932467635733,0.004693815,0.22728586,-66.23076923076923,82.02564102564102,21.974358974358974,335977.0256410256,19.290675323642688,1599966,-37.269088829180795,0.005067027,0.005067027,25469.76027584076,0.6923076923076923,0.0
79.95636817442627,0.4,9527,81.06045521264134,0.0056907036,0.20481035,-66.675,82.225,21.75,336793.6,18.939544787358667,1609966,-38.12420829619389,0.0058865654,0.0058865654,25580.195230722427,0.6,0.0
79.18891474774374,0.2972972972972973,9564,81.59193312016605,0.0062081916,0.22392564,-66.37837837837837,81.37837837837837,22.56756756756757,333325.8378378378,18.408066879833918,1619846,-36.86037410243483,0.005489157,0.005489157,25684.398561239243,0.7027027027027027,0.0
79.29889000330499,0.23076923076923078,9603,81.04593290099095,0.0053161103,0.19802031,-66.07692307692308,81.53846153846153,22.46153846153846,333981.53846153844,18.954067099009038,1629936,-37.292651551860544,0.0052847066,0.0052847066,25791.375799655914,0.7692307692307693,0.0
79.27791361658973,0.3157894736842105,9641,81.3528175971283,0.00496129,0.19255583,-66.3157894736842,81.47368421052632,22.473684210526315,333716.2105263158,18.647182402871735,1639887,-37.14958769085613,0.0049834657,0.0049834657,25902.763179302216,0.6842105263157895,0.0
79.51643771962101,0.1891891891891892,9678,80.6949842486791,0.0039946623,0.22610943,-65.97297297297297,81.72972972972973,22.216216216216218,334764.97297297296,19.305015751320916,1649759,-37.23510615331677,0.003986679,0.003986679,26007.85488677025,0.8108108108108109,0.0
79.02371775045582,0.4146341463414634,9719,81.90305180189011,0.005412651,0.19667542,-66.5609756097561,81.2439024390244,22.75609756097561,332775.0243902439,18.09694819810989,1659774,-38.454659964156946,0.0053618113,0.0053618113,26124.1126537323,0.5853658536585366,0.0
79.01294551755008,0.2631578947368421,9757,81.00453731494594,0.00614066,0.20881332,-65.8157894736842,81.21052631578948,22.763157894736842,332638.3157894737,18.995462685054093,1669893,-36.85612615958066,0.0049982443,0.0049982443,26233.088497161865,0.7368421052631579,0.0
79.64990154592401,0.21052631578947367,9795,81.25276764898638,0.0052983793,0.2145588,-66.52631578947368,81.89473684210526,22.07894736842105,335440.84210526315,18.74723235101358,1679761,-38.00226695700065,0.005940657,0.005940657,26341.087153196335,0.7894736842105263,0.0
80.13853895526137,0.3,9835,81.33802558381237,0.004803053,0.21108134,-67.05,82.4,21.55,337510.4,18.66197441618765,1689892,-38.10631670860523,0.0046277097,0.0046277097,26451.111106157303,0.7,0.0
79.92334358283857,0.32432432432432434,9872,79.15200045109869,0.0066573983,0.22104375,-65.05405405405405,82.1891891891892,21.783783783783782,336646.91891891893,20.84799954890131,1699793,-36.76277481759392,0.007190712,0.007190712,26556.05408668518,0.6756756756756757,0.0
79.60811549067533,0.3333333333333333,9911,79.51424985723513,0.0055598128,0.22654556,-65.1025641025641,81.87179487179488,22.128205128205128,335346.8717948718,20.485750142764868,1709925,-36.66094320340262,0.005740074,0.005740074,26661.909384012222,0.6666666666666666,0.0
79.48551202966405,0.4186046511627907,9954,80.90758210976333,0.00683442,0.19260478,-66.11627906976744,81.72093023255815,22.25581395348837,334728.93023255817,19.09241789023669,1719993,-39.68039143706612,0.007117697,0.007117697,26781.4882273674,0.5813953488372093,0.0
80.03362328868053,0.3076923076923077,9993,81.07671576875761,0.004861218,0.19550364,-66.71794871794872,82.3076923076923,21.666666666666668,337132.3076923077,18.923284231242395,1729939,-38.248367446808885,0.0054066405,0.0054066405,26890.1562128067,0.6923076923076923,0.0
79.80171936390667,0.24324324324324326,10030,78.72851418445237,0.005788518,0.20532441,-64.64864864864865,82.08108108108108,21.91891891891892,336204.1081081081,21.271485815547603,1739775,-36.3274287736514,0.006157762,0.006157762,26996.05542898178,0.7567567567567568,0.0
79.67690189479688,0.2564102564102564,10069,80.58459998738972,0.0066655157,0.20734297,-66.02564102564102,81.92307692307692,22.05128205128205,335556.92307692306,19.415400012610288,1749863,-37.275760701127915,0.0062802173,0.0062802173,27103.864432811737,0.7435897435897436,0.0
80.05109985973758,0.375,10109,79.1592065997855,0.0044595627,0.19270918,-65.175,82.325,21.65,337203.2,20.8407934002145,1759903,-36.57646294932742,0.0038422751,0.0038422751,27209.29355931282,0.625,0.0
78.8944347180802,0.2894736842105263,10147,78.28878095072155,0.0043112105,0.18790568,-63.5,81.10526315789474,22.894736842105264,332207.15789473685,21.71121904927844,1769830,-35.90142057373581,0.003995142,0.003995142,27316.21235394478,0.7105263157894737,0.0
80.33029756593537,0.21052631578947367,10185,78.89466239775156,0.004147585,0.20415674,-65.21052631578948,82.60526315789474,21.342105263157894,338351.15789473685,21.105337602248436,1779749,-36.975783408029955,0.00470116,0.00470116,27421.60324549675,0.7894736842105263,0.0
79.26306577556446,0.4634146341463415,10226,79.52944176982018,0.0060286177,0.19803609,-64.82926829268293,81.4390243902439,22.48780487804878,333574.243902439,20.470558230179822,1789817,-36.791272912604605,0.006440367,0.006440367,27530.266082048416,0.5365853658536586,0.0
79.14479108456024,0.45,10266,79.00156607051585,0.0052558333,0.18883242,-64.3,81.375,22.625,333312.0,20.998433929484147,1799895,-36.21581035655878,0.0055692475,0.0055692475,27642.15878200531,0.55,0.0
80.31566568474479,0.28205128205128205,10305,78.21369130646634,0.003927907,0.18412028,-64.58974358974359,82.58974358974359,21.358974358974358,338287.58974358975,21.78630869353365,1809851,-36.39511041186193,0.004188982,0.004188982,27746.37288427353,0.717948717948718,0.0
79.36935875853445,0.3333333333333333,10344,78.24613778883437,0.004067853,0.19173895,-63.84615384615385,81.61538461538461,22.384615384615383,334296.6153846154,21.75386221116562,1819935,-35.52652317740483,0.005618271,0.005618271,27854.573843240738,0.6666666666666666,0.0
79.72351471553317,0.35,10384,80.05165856520529,0.005461573,0.17875274,-65.6,81.975,22.0,335769.6,19.948341434794735,1829747,-37.54099663588367,0.005011342,0.005011342,27967.46270084381,0.65,0.0
79.17788222511368,0.3076923076923077,10423,78.92929512320413,0.004488363,0.18100818,-64.28205128205128,81.41025641025641,22.58974358974359,333456.41025641025,21.07070487679584,1839998,-35.589926618698705,0.0033496476,0.0033496476,28076.24530029297,0.6923076923076923,0.0
79.67325257007589,0.2702702702702703,10460,78.04485441050439,0.005107195,0.18398878,-63.945945945945944,81.91891891891892,22.054054054054053,335539.8918918919,21.95514558949561,1849841,-35.66603410383188,0.0063002137,0.0063002137,28179.866104125977,0.7297297297297297,0.0
79.35486117011475,0.13157894736842105,10498,79.5940551586126,0.0054020905,0.19488755,-64.92105263157895,81.57894736842105,22.394736842105264,334147.36842105264,20.405944841387406,1859870,-36.67321242871471,0.004480962,0.004480962,28287.510735034943,0.868421052631579,0.0
79.27309117267151,0.23076923076923078,10537,79.86726582617429,0.0052047293,0.20455137,-65.1025641025641,81.51282051282051,22.487179487179485,333876.5128205128,20.132734173825693,1869920,-37.08840959144431,0.0048150145,0.0048150145,28397.48931646347,0.7692307692307693,0.0
79.92905892715598,0.275,10577,80.4314170007979,0.0057954835,0.17293647,-66.15,82.175,21.775,336588.8,19.568582999202114,1879742,-38.14982386372276,0.006019469,0.006019469,28507.667804002762,0.725,0.0
79.87769106547597,0.36585365853658536,10618,80.65513872632073,0.0052506807,0.19100516,-66.2439024390244,82.1219512195122,21.829268292682926,336371.51219512196,19.344861273679253,1889878,-37.56081507016311,0.007602754,0.007602754,28617.952921628952,0.6341463414634146,0.0
80.09683815497253,0.2857142857142857,10660,81.5264561872724,0.0068903198,0.16494417,-67.16666666666667,82.35714285714286,21.595238095238095,337334.85714285716,18.473543812727627,1899734,-38.56721898753228,0.008102173,0.008102173,28734.38583922386,0.7142857142857143,0.0
79.30960155694237,0.10526315789473684,10698,80.0350810815143,0.0064649307,0.18157054,-65.26315789473684,81.55263157894737,22.44736842105263,334039.5789473684,19.96491891848571,1909901,-36.013081740338535,0.0065753288,0.0065753288,28839.402545690536,0.8947368421052632,0.0
79.65195111589448,0.10810810810810811,10735,79.16739523625836,0.005700629,0.20807126,-64.83783783783784,81.91891891891892,22.08108108108108,335539.8918918919,20.83260476374164,1919947,-36.661055247584954,0.0052697267,0.0052697267,28946.62059211731,0.8918918918918919,0.0
79.05313574253425,0.3333333333333333,10774,80.15795634877729,0.005828217,0.1870953,-65.15384615384616,81.25641025641026,22.71794871794872,332826.25641025644,19.842043651222703,1929886,-36.34764796481654,0.005941446,0.005941446,29058.194331884384,0.6666666666666666,0.0
79.67784099069712,0.36585365853658536,10815,79.59691109081561,0.004516168,0.1799716,-65.21951219512195,81.92682926829268,22.048780487804876,335572.2926829268,20.4030889091844,1939929,-36.73478495480024,0.005249181,0.005249181,29169.608805656433,0.6341463414634146,0.0
79.75275925553382,0.15789473684210525,10853,79.8890321701534,0.0064172335,0.16794741,-65.52631578947368,82.02631578947368,21.973684210526315,335979.7894736842,20.110967829846608,1949705,-37.41457841694991,0.005905028,0.005905028,29279.009106874466,0.8421052631578947,0.0
78.82191531674944,0.18421052631578946,10891,79.27684618763213,0.0052312636,0.18536164,-64.23684210526316,81.02631578947368,22.973684210526315,331883.7894736842,20.723153812367865,1959763,-35.87424375917413,0.0055671996,0.0055671996,29386.452395439148,0.8157894736842105,0.0
78.96760925083586,0.15789473684210525,10929,79.4684884484319,0.0050820527,0.16340953,-64.52631578947368,81.1842105263158,22.81578947368421,332530.5263157895,20.531511551568077,1969809,-36.112148330450125,0.004405521,0.004405521,29492.183191776276,0.8421052631578947,0.0
79.82439349288774,0.18421052631578946,10967,79.18683999978306,0.0059322007,0.18341091,-65.02631578947368,82.10526315789474,21.894736842105264,336303.15789473685,20.81316000021693,1979934,-36.46390048778214,0.0061443895,0.0061443895,29597.743153095245,0.8157894736842105,0.0
79.31674325815577,0.16216216216216217,11004,78.70292746605915,0.0047511165,0.19326934,-64.1891891891892,81.51351351351352,22.43243243243243,333879.35135135136,21.29707253394084,1989761,-36.26525280957401,0.004564014,0.004564014,29704.839637756348,0.8378378378378378,0.0
79.93335815638736,0.1951219512195122,11045,80.37838707107727,0.006034116,0.17560628,-66.09756097560975,82.21951219512195,21.78048780487805,336771.1219512195,19.62161292892274,1999858,-38.20986014207111,0.006384021,0.006384021,29812.37613749504,0.8048780487804879,0.0
78.84656360488566,0.18421052631578946,11083,78.48666531175154,0.007640449,0.18558097,-63.63157894736842,81.05263157894737,22.94736842105263,331991.5789473684,21.513334688248474,2009797,-36.11340450789989,0.008483499,0.008483499,29917.853143930435,0.8157894736842105,0.0
79.68189722012963,0.275,11123,80.00110002821869,0.004479209,0.16590667,-65.575,81.95,22.05,335667.2,19.99889997178132,2019896,-37.377428609078166,0.0038812715,0.0038812715,30024.141533374786,0.725,0.0
79.24195361073318,0.15384615384615385,11162,80.7703090441226,0.006720996,0.16610251,-65.82051282051282,81.43589743589743,22.512820512820515,333561.4358974359,19.229690955877416,2029904,-37.607743639903326,0.0069583207,0.0069583207,30133.06568789482,0.8461538461538461,0.0
79.49529819027713,0.21621621621621623,11199,78.60832809543612,0.006800298,0.18184045,-64.29729729729729,81.72972972972973,22.243243243243242,334764.97297297296,21.39167190456391,2039767,-36.4029082847084,0.0056455596,0.0056455596,30238.6512863636,0.7837837837837838,0.0
79.95357813166737,0.275,11239,78.76511672618423,0.0039007647,0.15893039,-64.75,82.2,21.75,336691.2,21.234883273815758,2049935,-36.78438284390844,0.004277783,0.004277783,30345.079792022705,0.725,0.0
79.69412236709093,0.15789473684210525,11277,79.31160398700324,0.006139179,0.16932783,-64.97368421052632,81.92105263157895,22.026315789473685,335548.63157894736,20.68839601299677,2059810,-36.983485607316496,0.005390802,0.005390802,30450.99162554741,0.8421052631578947,0.0
79.62886443694906,0.10526315789473684,11315,79.40988955296973,0.0061980477,0.16494922,-65.02631578947368,81.89473684210526,22.105263157894736,335440.84210526315,20.590110447030273,2069810,-37.29928627506414,0.0057857116,0.0057857116,30558.390562534332,0.8947368421052632,0.0
79.98699413817019,0.15384615384615385,11354,79.73566423900607,0.0061026877,0.17044836,-65.58974358974359,82.25641025641026,21.71794871794872,336922.25641025644,20.264335760993934,2079888,-37.241368926093465,0.006064765,0.006064765,30663.393975019455,0.8461538461538461,0.0
79.90389285997404,0.10810810810810811,11391,78.57081043849135,0.0057782023,0.15379162,-64.56756756756756,82.1891891891892,21.81081081081081,336646.91891891893,21.429189561508625,2089742,-35.91878232826998,0.006782666,0.006782666,30768.427253484726,0.8918918918918919,0.0
79.34881566332197,0.05405405405405406,11428,80.01640071121136,0.00502322,0.15594396,-65.29729729729729,81.5945945945946,22.405405405405407,334211.45945945947,19.98359928878865,2099888,-36.23147411150995,0.0062833647,0.0062833647,30874.262673139572,0.9459459459459459,0.0
80.09090988287203,0.05263157894736842,11466,79.14945835963154,0.0057737264,0.17670842,-65.21052631578948,82.36842105263158,21.605263157894736,337381.05263157893,20.850541640368448,2109995,-36.63275250660939,0.005894345,0.005894345,30977.19168329239,0.9473684210526315,0.0
79.31269755786961,0.10526315789473684,11504,79.16716379397467,0.002800611,0.16521943,-64.55263157894737,81.55263157894737,22.44736842105263,334039.5789473684,20.832836206025355,2119967,-36.91539375338616,0.003966703,0.003966703,31082.26732826233,0.8947368421052632,0.0
79.4323634500574,0.16666666666666666,11540,78.22565619529823,0.008196992,0.1730637,-63.861111111111114,81.63888888888889,22.305555555555557,334392.8888888889,21.77434380470176,2129730,-35.12821224480412,0.007437088,0.007437088,31187.234995126724,0.8333333333333334,0.0
78.9679918805512,0.15789473684210525,11578,78.69204013039983,0.009112825,0.18371464,-63.86842105263158,81.1842105263158,22.81578947368421,332530.5263157895,21.30795986960017,2139886,-35.83392334298756,0.0075806123,0.0075806123,31290.75678229332,0.8421052631578947,0.0
79.56186657195212,0.28205128205128205,11617,78.87442883245211,0.006270005,0.178391,-64.53846153846153,81.82051282051282,22.17948717948718,335136.8205128205,21.12557116754789,2149885,-36.53728247160019,0.0058437926,0.0058437926,31398.23950123787,0.717948717948718,0.0
79.57762891520437,0.2564102564102564,11656,78.78239788506735,0.005953466,0.15353703,-64.43589743589743,81.82051282051282,22.153846153846153,335136.8205128205,21.21760211493265,2159912,-36.59961212594064,0.0048511107,0.0048511107,31505.34348630905,0.7435897435897436,0.0
80.19383046509746,0.10526315789473684,11694,79.35945271560813,0.0048779035,0.16401345,-65.5,82.5,21.5,337920.0,20.64054728439187,2169839,-36.54667772486756,0.0050234254,0.0050234254,31608.71272945404,0.8947368421052632,0.0
80.20866204992586,0.18421052631578946,11732,79.75067584353097,0.004877038,0.16377477,-65.78947368421052,82.47368421052632,21.473684210526315,337812.2105263158,20.24932415646901,2179748,-37.42446374343249,0.0048850556,0.0048850556,31716.44734287262,0.8157894736842105,0.0
79.771308814428,0.3076923076923077,11771,79.15575822122489,0.0062869494,0.16417477,-64.92307692307692,82.02564102564102,21.94871794871795,335977.0256410256,20.84424177877512,2189704,-36.636818370405564,0.0039967773,0.0039967773,31824.117121219635,0.6923076923076923,0.0
79.0362933078658,0.21052631578947367,11809,79.28812454350206,0.005198616,0.16879936,-64.39473684210526,81.23684210526316,22.736842105263158,332746.1052631579,20.71187545649795,2199815,-35.96359014966116,0.0036402268,0.0036402268,31927.959989070892,0.7894736842105263,0.0
79.18957908126117,0.07894736842105263,11847,79.80971620698135,0.0042525004,0.15775898,-65.0,81.42105263157895,22.57894736842105,333500.63157894736,20.190283793018644,2209972,-36.60922498769179,0.0040855017,0.0040855017,32033.519486665726,0.9210526315789473,0.0
