AttC,TimeElapsed,MtR,AttNC,Tmt,entropy,EpisodesSoFar,Tbt,entloss,MpbtN,surrgain,Tmc,optimgain,TimestepsSoFar,Ptt,MpbtA,meankl,TtR
1.5869565217391304,19715.705782175064,-26.817806577915327,1.4130434782608696,76.28260869565217,0.2725305,6964,312453.5652173913,0.0,56.836732169769014,0.0038850121,27.76086956521739,0.0038850121,1099854,74.37415906592304,43.16326783023099,0.0049761757,-130.1086956521739
1.9111111111111112,19852.691597938538,-25.93377998713523,1.0888888888888888,76.11111111111111,0.26587856,7009,311751.1111111111,0.0,55.21498452369307,0.004622428,27.88888888888889,0.004622428,1109985,74.24013827136721,44.785015476306945,0.005301327,-126.0
1.2045454545454546,19988.16623878479,-26.723948386912422,1.7954545454545454,76.27272727272727,0.27716282,7053,312413.0909090909,0.0,57.416657536987216,0.004151478,27.772727272727273,0.004151478,1119855,74.36134925719612,42.583342463012784,0.004907049,-131.3181818181818
1.4130434782608696,20125.58947992325,-27.825613522720943,1.5869565217391304,76.0,0.3069672,7099,311296.0,0.0,57.92791455064224,0.005480633,28.065217391304348,0.005480633,1129985,74.09480933935312,42.07208544935776,0.0061162203,-132.0
1.6818181818181819,20262.351481437683,-26.511756056828542,1.3181818181818181,75.63636363636364,0.30460164,7143,309806.54545454547,0.0,57.76804530227975,0.0040422464,28.431818181818183,0.0040422464,1139802,73.75322546612743,42.23195469772025,0.004023755,-131.1818181818182
1.8888888888888888,20402.822147846222,-26.69977126330488,1.1111111111111112,75.33333333333333,0.29890054,7188,308565.3333333333,0.0,58.86500182420038,0.0039198752,28.733333333333334,0.0039198752,1149854,73.46803076128884,41.13499817579961,0.0048160227,-133.06666666666666
1.9787234042553192,20546.931252241135,-28.1443925037902,1.0212765957446808,76.38297872340425,0.28204593,7235,312864.6808510638,0.0,59.74460865199584,0.004285218,27.617021276595743,0.004285218,1159835,74.49417801619819,40.25539134800416,0.005735226,-137.2340425531915
1.8409090909090908,20683.055406570435,-26.32084483245258,1.1590909090909092,75.54545454545455,0.2835859,7279,309434.1818181818,0.0,57.69432233583379,0.003549878,28.454545454545453,0.003549878,1169935,73.70945820744238,42.30567766416621,0.0045926757,-130.77272727272728
1.5348837209302326,20817.900414943695,-26.00340087795668,1.4651162790697674,75.90697674418605,0.28336203,7322,310914.9767441861,0.0,56.37561047563189,0.004255705,28.13953488372093,0.004255705,1179862,74.01905732092793,43.62438952436813,0.005721331,-128.30232558139534
1.4090909090909092,20954.30273747444,-27.5333235128018,1.5909090909090908,76.13636363636364,0.3022718,7366,311854.54545454547,0.0,58.838450953758894,0.0055360086,27.863636363636363,0.0055360086,1189885,74.26425221323571,41.16154904624113,0.006320728,-134.45454545454547
1.511111111111111,21092.338618516922,-26.263636133630108,1.488888888888889,75.4888888888889,0.32831836,7411,309202.4888888889,0.0,56.95308790342297,0.005520689,28.6,0.005520689,1199979,73.60017347886983,43.046912096577024,0.0063389386,-129.0
2.2222222222222223,21229.95461678505,-26.64445258492916,0.7777777777777778,75.75555555555556,0.311537,7456,310294.7555555556,0.0,57.73698427695689,0.0048801126,28.266666666666666,0.0048801126,1209982,73.8916382094213,42.263015723043104,0.0058126743,-131.2
1.8666666666666667,21367.76246881485,-26.775128769904313,1.1333333333333333,75.73333333333333,0.2850892,7501,310203.73333333334,0.0,59.403063744927344,0.00443727,28.288888888888888,0.00443727,1219900,73.87180797500908,40.59693625507266,0.005907459,-135.06666666666666
1.7555555555555555,21505.208815574646,-27.992340301217578,1.2444444444444445,76.28888888888889,0.29739085,7546,312479.2888888889,0.0,60.16668241310517,0.0035496973,27.77777777777778,0.0035496973,1229874,74.36277398842557,39.833317586894815,0.0046426756,-137.86666666666667
1.5813953488372092,21642.9906437397,-26.82183729583882,1.4186046511627908,76.23255813953489,0.3192118,7589,312248.5581395349,0.0,59.40869655978987,0.0056125834,27.790697674418606,0.0056125834,1239791,74.33851651416376,40.59130344021012,0.0060897497,-135.7674418604651
1.8409090909090908,21776.030411481857,-26.912387440867928,1.1590909090909092,76.47727272727273,0.31373054,7633,313250.9090909091,0.0,58.66861999443882,0.004764751,27.522727272727273,0.004764751,1249857,74.58207149737838,41.331380005561165,0.0061971336,-134.79545454545453
1.9318181818181819,21909.958708047867,-25.99552854100332,1.0681818181818181,75.68181818181819,0.30610684,7677,309992.7272727273,0.0,57.75253742387441,0.005108862,28.363636363636363,0.005108862,1259999,73.80773275555293,42.24746257612559,0.0054595717,-131.25
2.0,22044.212010145187,-27.210489010065267,1.0,76.2,0.29943112,7722,312115.2,0.0,59.03684631979889,0.003920206,27.8,0.003920206,1269991,74.32365270403442,40.963153680201096,0.0055295196,-135.06666666666666
1.9130434782608696,22180.406547307968,-27.47785699576022,1.0869565217391304,77.26086956521739,0.29808316,7768,316460.52173913043,0.0,58.696803277183925,0.005092316,26.73913043478261,0.005092316,1279982,75.31638263378127,41.303196722816075,0.00560086,-136.17391304347825
1.565217391304348,22316.46832561493,-27.95015172043112,1.434782608695652,77.43478260869566,0.27092355,7814,317172.8695652174,0.0,58.10093702696218,0.004382557,26.565217391304348,0.004382557,1289930,75.47817335206328,41.899062973037815,0.0057445383,-135.0
1.6888888888888889,22452.364250183105,-26.58172776049922,1.3111111111111111,75.55555555555556,0.2889827,7859,309475.55555555556,0.0,56.326040075961785,0.0045057912,28.488888888888887,0.0045057912,1299863,73.69183106751855,43.673959924038215,0.0048942138,-127.66666666666667
1.9111111111111112,22588.95634484291,-25.261713295487315,1.0888888888888888,74.66666666666667,0.29143164,7904,305834.6666666667,0.0,55.150036789732084,0.0048888163,29.444444444444443,0.0048888163,1309891,72.81832518342685,44.849963210267894,0.0055944514,-123.53333333333333
1.8444444444444446,22722.726105690002,-26.36829908900731,1.1555555555555554,76.82222222222222,0.27267691,7949,314663.8222222222,0.0,56.437893082805374,0.0059085693,27.177777777777777,0.0059085693,1319813,74.90599740818178,43.56210691719461,0.0057368274,-130.13333333333333
1.7777777777777777,22853.948728322983,-26.563713714549202,1.2222222222222223,76.71111111111111,0.2677311,7994,314208.7111111111,0.0,56.525372179108075,0.0040675295,27.288888888888888,0.0040675295,1329909,74.80156605181244,43.47462782089193,0.0046266383,-130.2
2.0444444444444443,22991.647404670715,-25.704254926247778,0.9555555555555556,76.24444444444444,0.2710318,8039,312297.2444444444,0.0,54.84018537865122,0.0048852307,27.77777777777778,0.0048852307,1339951,74.35200396639851,45.15981462134877,0.0057498836,-125.33333333333333
1.8636363636363635,23124.098896980286,-27.14473124321312,1.1363636363636365,76.88636363636364,0.2762018,8083,314926.54545454547,0.0,58.39117800998481,0.0040804106,27.113636363636363,0.0040804106,1349860,74.96517690421246,41.608821990015194,0.0048414012,-134.72727272727272
1.6,23260.426415205002,-27.125821886863722,1.4,76.82222222222222,0.25611126,8128,314663.8222222222,0.0,57.03750475840856,0.00441075,27.177777777777777,0.00441075,1359877,74.90652588858435,42.96249524159142,0.0058699995,-131.53333333333333
1.4444444444444444,23394.665302991867,-26.460249160832323,1.5555555555555556,76.93333333333334,0.2721973,8173,315118.93333333335,0.0,55.94631801898835,0.0041820738,27.066666666666666,0.0041820738,1369998,75.00904958215618,44.05368198101164,0.005396583,-129.13333333333333
1.4772727272727273,23528.82716536522,-26.97224998589603,1.5227272727272727,76.68181818181819,0.2949588,8217,314088.7272727273,0.0,57.35198539021039,0.0049014143,27.318181818181817,0.0049014143,1379847,74.77235102340957,42.648014609789605,0.0073365876,-131.9318181818182
1.6222222222222222,23664.698717832565,-27.005752714302403,1.3777777777777778,76.55555555555556,0.28627867,8262,313571.55555555556,0.0,57.475950191462125,0.0054782126,27.466666666666665,0.0054782126,1389991,74.63999241484608,42.524049808537875,0.0061484636,-132.13333333333333
1.9555555555555555,23798.960705041885,-25.858638002957075,1.0444444444444445,75.35555555555555,0.28435963,8307,308656.35555555555,0.0,56.732377854307245,0.003942718,28.68888888888889,0.003942718,1399994,73.50594527297751,43.267622145692755,0.0037706865,-128.2
2.0,23932.56979084015,-27.15133622201098,1.0,76.5,0.27057192,8351,313344.0,0.0,58.841394250278675,0.0038217143,27.5,0.0038217143,1409904,74.60247473932614,41.15860574972132,0.0050670705,-135.3409090909091
1.6818181818181819,24065.799113035202,-26.2158835145471,1.3181818181818181,76.3409090909091,0.25855747,8395,312692.36363636365,0.0,56.39463732598576,0.0035678782,27.65909090909091,0.0035678782,1419785,74.45741042753835,43.60536267401423,0.004355746,-129.13636363636363
1.9555555555555555,24200.52970647812,-26.344058412108087,1.0444444444444445,75.35555555555555,0.27432635,8440,308656.35555555555,0.0,57.303186462912386,0.0051503386,28.644444444444446,0.0051503386,1429990,73.5320972288843,42.69681353708761,0.0049988595,-129.6
1.75,24335.923473596573,-26.099320611947988,1.25,76.29545454545455,0.2727837,8484,312506.1818181818,0.0,56.57083141818164,0.004201073,27.727272727272727,0.004201073,1439959,74.39709989798698,43.429168581818345,0.0050684866,-129.4090909090909
1.8444444444444446,24473.70689702034,-27.69639506196631,1.1555555555555554,76.4888888888889,0.24981888,8529,313298.4888888889,0.0,58.57070555501123,0.004177663,27.511111111111113,0.004177663,1449972,74.58964526288514,41.429294444988784,0.0051190825,-134.8
1.5348837209302326,24607.755403280258,-26.589238044288493,1.4651162790697674,76.13953488372093,0.2606264,8572,311867.5348837209,0.0,57.59912055092268,0.0033005504,27.88372093023256,0.0033005504,1459806,74.25318301033859,42.4008794490773,0.0040076063,-131.65116279069767
1.4545454545454546,24740.914868593216,-25.440337045902037,1.5454545454545454,75.97727272727273,0.2727567,8616,311202.9090909091,0.0,54.49427798851703,0.004231139,28.022727272727273,0.004231139,1469784,74.11516534962547,45.505722011483,0.0044736112,-124.22727272727273
1.5333333333333334,24878.413736104965,-27.164687629227803,1.4666666666666666,75.4888888888889,0.2692084,8661,309202.4888888889,0.0,58.39572338346806,0.0035998577,28.555555555555557,0.0035998577,1479907,73.63063983181328,41.60427661653193,0.0038745285,-132.33333333333334
1.8636363636363635,25013.78535270691,-26.39068372181343,1.1363636363636365,75.8409090909091,0.2861643,8705,310644.36363636365,0.0,58.06086140433809,0.0037015595,28.15909090909091,0.0037015595,1489996,73.98625396647778,41.93913859566191,0.004405587,-132.27272727272728
1.7045454545454546,25149.081294059753,-27.629530881990185,1.2954545454545454,76.52272727272727,0.29293382,8749,313437.0909090909,0.0,59.80839390729853,0.0053223316,27.522727272727273,0.0053223316,1499960,74.59542965958848,40.19160609270145,0.0054605035,-137.52272727272728
1.5909090909090908,25283.26871418953,-27.29410391476881,1.4090909090909092,76.93181818181819,0.29129362,8793,315112.7272727273,0.0,57.703624554963085,0.0038316634,27.068181818181817,0.0038316634,1509938,75.00785004414404,42.29637544503694,0.0043964833,-133.22727272727272
1.8636363636363635,25419.485104560852,-26.276910749987568,1.1363636363636365,75.68181818181819,0.2837113,8837,309992.7272727273,0.0,56.70201637013218,0.0042153187,28.363636363636363,0.0042153187,1519953,73.80889160617834,43.29798362986782,0.005527586,-128.79545454545453
1.9111111111111112,25555.684525728226,-27.390947002447966,1.0888888888888888,76.62222222222222,0.27062383,8882,313844.6222222222,0.0,59.153729829288466,0.0061175907,27.377777777777776,0.0061175907,1529956,74.7171722437777,40.84627017071152,0.006934558,-136.0
1.511111111111111,25688.847981214523,-27.440579809941767,1.488888888888889,77.13333333333334,0.24495983,8927,315938.13333333336,0.0,57.427421703086274,0.0038989559,26.866666666666667,0.0038989559,1539858,75.19598767822391,42.572578296913726,0.0061383117,-133.0
1.5227272727272727,25823.80166578293,-27.02553697520433,1.4772727272727273,76.4090909090909,0.28248104,8971,312971.63636363635,0.0,57.60387928108114,0.0042163874,27.59090909090909,0.0042163874,1549988,74.5193439298338,42.396120718918844,0.006084591,-132.13636363636363
1.4545454545454546,25958.87536382675,-27.397339617906617,1.5454545454545454,76.1590909090909,0.2945664,9015,311947.63636363635,0.0,57.6407411221123,0.0064890706,27.84090909090909,0.0064890706,1559850,74.28506691830022,42.35925887788772,0.00663775,-131.72727272727272
1.8888888888888888,26095.553216695786,-25.42480033911625,1.1111111111111112,75.2,0.27054137,9060,308019.2,0.0,54.92267609771185,0.0054720673,28.822222222222223,0.0054720673,1569973,73.37369282880712,45.07732390228814,0.008442672,-123.86666666666666
1.5348837209302326,26231.917028188705,-26.370282810638823,1.4651162790697674,75.86046511627907,0.29170698,9103,310724.4651162791,0.0,57.59415981627563,0.0037418478,28.186046511627907,0.0037418478,1579996,73.97499414999967,42.40584018372438,0.0053461436,-131.37209302325581
1.4285714285714286,26367.153671741486,-26.310110989411864,1.5714285714285714,75.23809523809524,0.29054177,9145,308175.2380952381,0.0,58.13268707502901,0.0032463134,28.80952380952381,0.0032463134,1589914,73.3904452700571,41.86731292497097,0.0036928614,-131.5
1.4186046511627908,26501.844815015793,-26.974004641224642,1.5813953488372092,76.53488372093024,0.29942042,9188,313486.88372093026,0.0,58.83170266952445,0.0050500478,27.488372093023255,0.0050500478,1599855,74.622185226265,41.16829733047555,0.0053330124,-135.2093023255814
1.4651162790697674,26634.90286922455,-26.88660492004258,1.5348837209302326,76.44186046511628,0.27406824,9231,313105.8604651163,0.0,58.83049600574175,0.003997763,27.558139534883722,0.003997763,1609881,74.54906830173081,41.16950399425826,0.0052772677,-135.13953488372093
1.2045454545454546,26771.379356861115,-26.357243798897567,1.7954545454545454,75.95454545454545,0.29952246,9275,311109.8181818182,0.0,56.44134727809506,0.004071546,28.045454545454547,0.004071546,1619931,74.09266812047338,43.55865272190493,0.0039854194,-128.72727272727272
1.4222222222222223,26905.994494199753,-27.673760221024995,1.5777777777777777,76.68888888888888,0.27716962,9320,314117.68888888886,0.0,57.99403189645215,0.0038906103,27.333333333333332,0.0038906103,1629925,74.76506231600328,42.00596810354787,0.006071231,-133.93333333333334
1.6363636363636365,27038.787495613098,-27.600690497153064,1.3636363636363635,76.20454545454545,0.2753501,9364,312133.8181818182,0.0,58.742167983751,0.0036212688,27.84090909090909,0.0036212688,1639873,74.29823480521567,41.257832016249,0.005422217,-134.38636363636363
1.75,27175.9093477726,-27.10750647767782,1.25,76.02272727272727,0.2691151,9408,311389.0909090909,0.0,57.75182726283205,0.0048885713,28.0,0.0048885713,1649788,74.14115434450268,42.248172737167955,0.006218701,-131.86363636363637
1.5681818181818181,27312.348148822784,-27.50694419763911,1.4318181818181819,75.3409090909091,0.27531004,9452,308596.36363636365,0.0,58.61694124175083,0.0033495494,28.681818181818183,0.0033495494,1659857,73.50399239115949,41.38305875824917,0.005081894,-132.61363636363637
1.7555555555555555,27448.473869800568,-26.413953582807,1.2444444444444445,75.66666666666667,0.26934206,9497,309930.6666666667,0.0,56.579805742474136,0.0046296827,28.333333333333332,0.0046296827,1669945,73.82467063946781,43.42019425752585,0.005720693,-128.4
1.488888888888889,27582.998425483704,-27.027205842693718,1.511111111111111,75.91111111111111,0.2486744,9542,310931.9111111111,0.0,57.16635224610627,0.004211714,28.133333333333333,0.004211714,1679936,74.02395236762666,42.833647753893736,0.0060608503,-130.26666666666668
1.5,27718.3091237545,-26.74068394951291,1.5,75.68181818181819,0.26091588,9586,309992.7272727273,0.0,57.41534499995037,0.005617311,28.34090909090909,0.005617311,1689835,73.82329076259253,42.584655000049615,0.0055541154,-130.5681818181818
1.5,27855.474272489548,-25.8394283655941,1.5,75.56818181818181,0.26820585,9630,309527.2727272727,0.0,56.39225240659419,0.00597121,28.477272727272727,0.00597121,1699919,73.70130281278094,43.6077475934058,0.0065341517,-127.77272727272727
1.8936170212765957,27996.29938173294,-28.03175949003028,1.1063829787234043,76.38297872340425,0.23647335,9677,312864.6808510638,0.0,59.119332564474966,0.0037734208,27.617021276595743,0.0037734208,1709820,74.49340176157983,40.880667435525,0.004679709,-135.89361702127658
1.5333333333333334,28133.057507038116,-26.500507603538026,1.4666666666666666,74.88888888888889,0.24766907,9722,306744.8888888889,0.0,57.0891080038016,0.004455943,29.22222222222222,0.004455943,1719914,73.02523086276479,42.91089199619841,0.005065837,-128.2
1.2444444444444445,28270.509349107742,-26.40859477116336,1.7555555555555555,74.88888888888889,0.24804364,9767,306744.8888888889,0.0,57.103940258535545,0.0045322683,29.133333333333333,0.0045322683,1729990,73.08178513933618,42.89605974146444,0.0056550587,-128.53333333333333
1.3111111111111111,28410.502529859543,-26.623084527859046,1.6888888888888889,75.42222222222222,0.24104121,9812,308929.4222222222,0.0,56.73500662546294,0.005346281,28.622222222222224,0.005346281,1739907,73.56718765549006,43.264993374537084,0.0054299315,-128.4
1.1818181818181819,28550.836841583252,-28.272271276679945,1.8181818181818181,76.31818181818181,0.22753777,9856,312599.2727272727,0.0,60.91583652706086,0.005814452,27.681818181818183,0.005814452,1749963,74.43190561598395,39.08416347293914,0.0060106046,-139.5681818181818
0.9767441860465116,28690.20383167267,-27.06633749140625,2.0232558139534884,75.67441860465117,0.24686544,9899,309962.4186046512,0.0,59.37019144958346,0.0052425414,28.348837209302324,0.0052425414,1759828,73.81457683858494,40.62980855041653,0.0060520316,-134.7906976744186
1.3181818181818181,28828.28645133972,-27.36473292412415,1.6818181818181819,76.22727272727273,0.24516292,9943,312226.9090909091,0.0,58.95675141872287,0.004472638,27.818181818181817,0.004472638,1769844,74.31988203284763,41.04324858127716,0.0047458312,-134.9318181818182
1.2954545454545454,28966.476322889328,-27.63238799415892,1.7045454545454546,76.68181818181819,0.2648929,9987,314088.7272727273,0.0,58.97491363442843,0.005361575,27.34090909090909,0.005361575,1779864,74.75987900638535,41.02508636557156,0.0068631074,-135.75
1.1818181818181819,29103.31436896324,-27.357749242416514,1.8181818181818181,76.22727272727273,0.23998028,10031,312226.9090909091,0.0,59.721361200991915,0.006138407,27.772727272727273,0.006138407,1789845,74.34836265833002,40.278638799008085,0.006189232,-136.70454545454547
1.4,29239.19869875908,-27.104274249044384,1.6,76.37777777777778,0.2469884,10076,312843.3777777778,0.0,58.09065154477446,0.0047555263,27.644444444444446,0.0047555263,1799917,74.47606258999407,41.909348455225526,0.004712599,-133.2
1.3409090909090908,29376.9071662426,-26.750783282397073,1.6590909090909092,74.97727272727273,0.26160857,10120,307106.9090909091,0.0,58.07333981108613,0.0047942693,29.068181818181817,0.0047942693,1809843,73.1506961764996,41.92666018891387,0.005548626,-130.8409090909091
1.3333333333333333,29514.01912999153,-26.496553069955095,1.6666666666666667,75.53333333333333,0.23887521,10165,309384.5333333333,0.0,56.72745935831584,0.004702002,28.488888888888887,0.004702002,1819997,73.68569984763076,43.27254064168415,0.005069104,-128.73333333333332
1.4545454545454546,29652.399049043655,-27.121424706449897,1.5454545454545454,75.77272727272727,0.24948743,10209,310365.0909090909,0.0,58.112246211747625,0.0049759136,28.295454545454547,0.0049759136,1829805,73.8794653586929,41.887753788252375,0.0060426006,-132.47727272727272
1.2444444444444445,29792.420287132263,-27.17306737884709,1.7555555555555555,75.33333333333333,0.25215435,10254,308565.3333333333,0.0,58.0431503143838,0.005014782,28.666666666666668,0.005014782,1839813,73.51187346994112,41.9568496856162,0.0063263,-131.06666666666666
1.2954545454545454,29926.366646766663,-27.914669441225314,1.7045454545454546,76.02272727272727,0.23445763,10298,311389.0909090909,0.0,61.26785934078039,0.0045817555,28.022727272727273,0.0045817555,1849872,74.12771828827067,38.732140659219596,0.0051544486,-140.04545454545453
1.1627906976744187,30063.68624520302,-25.62802406560123,1.8372093023255813,74.93023255813954,0.24264678,10341,306914.23255813954,0.0,56.08793521387928,0.005135006,29.13953488372093,0.005135006,1859821,73.08968246824912,43.91206478612073,0.00533792,-126.13953488372093
1.1363636363636365,30201.195591688156,-25.732488715333716,1.8636363636363635,75.0909090909091,0.21819915,10385,307572.36363636365,0.0,56.65878908906017,0.0046655973,28.977272727272727,0.0046655973,1869790,73.24142134063328,43.34121091093985,0.0051453174,-127.77272727272727
1.1111111111111112,30335.800580501556,-26.699073108080217,1.8888888888888888,75.11111111111111,0.2221167,10430,307655.1111111111,0.0,58.22257533050834,0.0042343293,28.933333333333334,0.0042343293,1879902,73.27632561020204,41.777424669491666,0.0049026655,-131.06666666666666
0.9318181818181818,30469.686083078384,-26.534768959922364,2.0681818181818183,75.88636363636364,0.22532403,10474,310830.54545454547,0.0,57.06637623814757,0.004705351,28.136363636363637,0.004705351,1889877,74.01427263525316,42.933623761852424,0.0055768616,-130.02272727272728
1.3409090909090908,30609.606165409088,-26.327701154796287,1.6590909090909092,74.4090909090909,0.21836266,10518,304779.63636363635,0.0,57.57341965633747,0.005361212,29.65909090909091,0.005361212,1899836,72.60333384242665,42.426580343662515,0.0057586594,-128.6590909090909
0.7954545454545454,30745.513313531876,-26.17347199160603,2.2045454545454546,75.20454545454545,0.23073615,10562,308037.8181818182,0.0,56.700814642561745,0.0050516846,28.84090909090909,0.0050516846,1909934,73.36388538687288,43.29918535743825,0.005309832,-127.97727272727273
0.6976744186046512,30883.516476869583,-26.119751052624366,2.302325581395349,74.74418604651163,0.22639398,10605,306152.18604651163,0.0,56.69332844295633,0.004919257,29.325581395348838,0.004919257,1919813,72.91573875388367,43.30667155704366,0.0050590364,-127.04651162790698
0.8,31023.988649368286,-27.815575326872846,2.2,75.15555555555555,0.22340459,10650,307837.15555555554,0.0,59.34130629047566,0.004968421,28.91111111111111,0.004968421,1929813,73.3031130868216,40.65869370952434,0.005304647,-134.2
1.326086956521739,31161.300948143005,-27.16270380612689,1.673913043478261,75.80434782608695,0.21890138,10696,310494.60869565216,0.0,57.387464636634384,0.0041422364,28.26086956521739,0.0041422364,1939926,73.91179371806447,42.61253536336561,0.0045234147,-130.43478260869566
1.0227272727272727,31300.641619682312,-27.99544510307716,1.9772727272727273,75.22727272727273,0.21319643,10740,308130.9090909091,0.0,60.238630791520706,0.0048899413,28.795454545454547,0.0048899413,1949893,73.39769804998008,39.76136920847928,0.004737608,-136.22727272727272
1.0222222222222221,31438.020949840546,-27.29602740355029,1.9777777777777779,75.71111111111111,0.20358212,10785,310112.7111111111,0.0,58.29164367030245,0.0044266433,28.355555555555554,0.0044266433,1959842,73.82246656669828,41.70835632969753,0.005445992,-132.73333333333332
0.9777777777777777,31574.07764172554,-27.061282408188056,2.022222222222222,75.31111111111112,0.22186428,10830,308474.31111111114,0.0,57.413012604968074,0.0051646843,28.755555555555556,0.0051646843,1969907,73.45042000972923,42.58698739503192,0.0058945064,-129.86666666666667
1.0454545454545454,31713.80952644348,-26.18970139701604,1.9545454545454546,74.97727272727273,0.21724087,10874,307106.9090909091,0.0,57.414066196069854,0.0050513144,29.113636363636363,0.0050513144,1979847,73.12045735021962,42.585933803930125,0.005095868,-129.0
0.8888888888888888,31850.083262443542,-25.549499006163686,2.111111111111111,75.17777777777778,0.20241405,10919,307928.1777777778,0.0,55.355858632007795,0.0058914768,28.844444444444445,0.0058914768,1989866,73.35397750405005,44.644141367992205,0.0076348865,-124.8
0.5217391304347826,31986.054136037827,-26.74199743307426,2.4782608695652173,75.45652173913044,0.22213726,10965,309069.9130434783,0.0,57.30913874906148,0.0047396906,28.630434782608695,0.0047396906,1999921,73.57300015609415,42.690861250938525,0.0063894703,-129.58695652173913
0.6818181818181818,32121.54834961891,-26.0912051048836,2.3181818181818183,76.22727272727273,0.23229414,11009,312226.9090909091,0.0,55.41854401514486,0.0059443396,27.772727272727273,0.0059443396,2009855,74.34956391774901,44.581455984855154,0.006298092,-126.81818181818181
0.8372093023255814,32256.91468310356,-24.905597640306063,2.1627906976744184,75.32558139534883,0.23842464,11052,308533.5813953488,0.0,54.48254382942181,0.0057622376,28.72093023255814,0.0057622376,2019931,73.47478746390432,45.5174561705782,0.005774162,-123.34883720930233
1.186046511627907,32391.51807808876,-25.653668189146405,1.813953488372093,75.30232558139535,0.2408259,11095,308438.32558139536,0.0,55.56958284195171,0.0043545244,28.72093023255814,0.0043545244,2029860,73.46781935868279,44.43041715804829,0.0049054804,-125.65116279069767
1.2,32528.847608804703,-26.32134489968872,1.8,76.5111111111111,0.24051026,11140,313389.5111111111,0.0,55.284538884717776,0.005772571,27.488888888888887,0.005772571,2039805,74.61625067779202,44.71546111528223,0.0055407532,-127.06666666666666
1.2444444444444445,32667.610698461533,-26.7176588832791,1.7555555555555555,76.08888888888889,0.22167273,11185,311660.0888888889,0.0,57.31233146862193,0.0034270966,27.955555555555556,0.0034270966,2049829,74.19031451952938,42.68766853137808,0.0050813984,-131.13333333333333
0.9347826086956522,32805.335897922516,-26.945857090138855,2.0652173913043477,75.3695652173913,0.23005518,11231,308713.73913043475,0.0,57.986238264275855,0.006034459,28.67391304347826,0.006034459,2059982,73.51851480771361,42.01376173572415,0.0061730463,-131.2173913043478
1.0465116279069768,32940.791689395905,-26.298837763226587,1.9534883720930232,75.62790697674419,0.23261516,11274,309771.9069767442,0.0,57.305156205600134,0.004804419,28.441860465116278,0.004804419,2069864,73.74261936092466,42.69484379439986,0.004380677,-130.25581395348837
1.0666666666666667,33077.504900455475,-25.345702392105736,1.9333333333333333,75.88888888888889,0.23737685,11319,310840.8888888889,0.0,54.01199001113401,0.0040883035,28.133333333333333,0.0040883035,2079968,74.01941025858038,45.988009988866,0.0052139596,-123.0
1.1818181818181819,33214.554436683655,-27.26114764617622,1.8181818181818181,75.9090909090909,0.22006589,11363,310923.63636363635,0.0,58.952232056682945,0.004090669,28.113636363636363,0.004090669,2089882,74.03552315897063,41.04776794331706,0.0046120007,-134.5909090909091
0.9777777777777777,33351.63189983368,-26.266640084181482,2.022222222222222,75.68888888888888,0.20014267,11408,310021.68888888886,0.0,56.66115332752012,0.0044991253,28.377777777777776,0.0044991253,2099976,73.80294900483766,43.338846672479875,0.0073773055,-128.73333333333332
0.9090909090909091,33489.38728618622,-27.175736843126234,2.090909090909091,75.04545454545455,0.20720378,11452,307386.1818181818,0.0,59.80476591341347,0.00482251,29.045454545454547,0.00482251,2109890,73.1845934086414,40.19523408658653,0.0066818097,-134.6590909090909
1.1555555555555554,33626.84891295433,-26.042787892377326,1.8444444444444446,75.04444444444445,0.21623376,11497,307382.0444444445,0.0,56.48477765432058,0.0041848323,28.977777777777778,0.0041848323,2119979,73.22819148784566,43.51522234567939,0.0046674055,-127.2
0.4418604651162791,33763.470739126205,-25.450144103491333,2.558139534883721,75.44186046511628,0.21411507,11540,309009.8604651163,0.0,55.993308061797094,0.0042854412,28.58139534883721,0.0042854412,2129869,73.59901030522029,44.0066919382029,0.005343039,-126.69767441860465
0.9111111111111111,33904.037923812866,-27.34993399271779,2.088888888888889,75.46666666666667,0.2041301,11585,309111.4666666667,0.0,58.65340508904736,0.0048724925,28.533333333333335,0.0048724925,2139953,73.63532936289367,41.34659491095262,0.0042757476,-133.06666666666666
0.9302325581395349,34038.890296936035,-26.996991471039188,2.0697674418604652,76.76744186046511,0.2050344,11628,314439.4418604651,0.0,57.558285083825915,0.0043834746,27.232558139534884,0.0043834746,2149800,74.85283039852823,42.44171491617409,0.005350628,-132.8372093023256
0.7333333333333333,34177.778559207916,-26.541153929796973,2.2666666666666666,76.15555555555555,0.22249226,11673,311933.15555555554,0.0,56.35557468856682,0.0053747315,27.866666666666667,0.0053747315,2159993,74.26720029884099,43.64442531143319,0.0056623453,-128.8
0.9090909090909091,34313.846539497375,-27.393754422084893,2.090909090909091,76.25,0.22408117,11717,312320.0,0.0,58.147897060327,0.0051147146,27.772727272727273,0.0051147146,2169881,74.35661764725633,41.85210293967299,0.005021633,-133.1590909090909
1.2,34451.40134525299,-27.16122190374899,1.8,76.4888888888889,0.22483182,11762,313298.4888888889,0.0,58.56419918620758,0.0050877105,27.533333333333335,0.0050877105,2179842,74.57773414975826,41.435800813792426,0.005918976,-134.6
0.8372093023255814,34591.065368652344,-26.40177483602289,2.1627906976744184,75.83720930232558,0.21253522,11805,310629.20930232556,0.0,56.60687963841169,0.0035426798,28.162790697674417,0.0035426798,2189825,73.98235937784433,43.39312036158831,0.0056949332,-129.0
