entropy,meankl,TtR,AttC,EpisodesSoFar,AttNC,TimestepsSoFar,entloss,Fce,TimeElapsed,MtR,surrgain,optimgain
0.2329661,0.010174863,2499.75,0.0,7781,10.0,1819996,0.0,0.9998999999999999,56121.29923963547,142.86609299803825,0.00042667863,0.00042667863
0.13537551,0.010174863,2500.0,0.0,7821,10.0,1829996,0.0,1.0,56435.56663298607,142.8784238871937,0.000404688,0.000404688
0.2329661,0.008933102,2500.0,0.0,7861,10.0,1839996,0.0,1.0,56721.97587418556,142.8784238871937,0.00022779046,0.00022779046
0.13537583,0.010174781,2499.75,0.0,7901,10.0,1849996,0.0,0.9998999999999999,57008.961694955826,142.85580862518682,0.0005289439,0.0005289439
0.037784707,0.010174863,2500.0,0.0,7941,10.0,1859996,0.0,1.0,57316.36380815506,142.8784238871937,0.0001687763,0.0001687763
-0.059805516,0.010174781,2500.0,0.0,7981,10.0,1869996,0.0,1.0,57606.159903764725,142.8784238871937,3.076477e-05,3.076477e-05
-0.15739453,0.010174781,2500.0,0.0,8021,10.0,1879996,0.0,1.0,57894.28962182999,142.8784238871937,0.00021371615,0.00021371615
-0.16349603,3.7372112e-05,2500.0,0.0,8061,10.0,1889996,0.0,1.0,58258.15111327171,142.8784238871937,3.2787323e-08,3.2787323e-08
-0.065903895,0.008933204,2500.0,0.0,8101,10.0,1899996,0.0,1.0,58540.41410326958,142.8784238871937,0.0003844201,0.0003844201
0.031685345,0.008933204,2500.0,0.0,8141,10.0,1909996,0.0,1.0,58829.03649568558,142.8784238871937,0.00038180978,0.00038180978
-0.06590534,0.010174863,2500.0,0.0,8181,10.0,1919996,0.0,1.0,59125.577347278595,142.8784238871937,9.799347e-05,9.799347e-05
-0.16349614,0.010174871,2500.0,0.0,8221,10.0,1929996,0.0,1.0,59395.18677473068,142.8784238871937,0.0002011073,0.0002011073
-0.06590541,0.008933204,2500.0,0.0,8261,10.0,1939996,0.0,1.0,59698.89562225342,142.8784238871937,0.00066197343,0.00066197343
-0.16349639,0.010174863,2500.0,0.0,8301,10.0,1949996,0.0,1.0,60002.88348650932,142.8784238871937,0.0006673993,0.0006673993
-0.26108837,0.010174871,2500.0,0.0,8341,10.0,1959996,0.0,1.0,60284.70830273628,142.8784238871937,8.446037e-05,8.446037e-05
-0.35867384,0.010174781,2500.0,0.0,8381,10.0,1969996,0.0,1.0,60556.08454155922,142.8784238871937,0.00012930711,0.00012930711
-0.26108265,0.008933204,2500.0,0.0,8421,10.0,1979996,0.0,1.0,60823.70228648186,142.8784238871937,0.00055720034,0.00055720034
-0.35867336,0.01017476,2500.0,0.0,8461,10.0,1989996,0.0,1.0,61097.92376327515,142.8784238871937,0.00012501802,0.00012501802
-0.45626757,0.010174781,2500.0,0.0,8501,10.0,1999996,0.0,1.0,61390.89279747009,142.8784238871937,0.0006347832,0.0006347832
-0.35867375,0.008933102,2500.0,0.0,8541,10.0,2009996,0.0,1.0,61649.46865653992,142.8784238871937,0.00042766906,0.00042766906
-0.45626774,0.010174863,2500.0,0.0,8581,10.0,2019996,0.0,1.0,61939.16957235336,142.8784238871937,0.00013327578,0.00013327578
-0.55385673,0.010174781,2500.0,0.0,8621,10.0,2029996,0.0,1.0,62227.82556939125,142.8784238871937,1.117445e-05,1.117445e-05
-0.45626765,0.008933204,2500.0,0.0,8661,10.0,2039996,0.0,1.0,62506.768198251724,142.8784238871937,0.00027957672,0.00027957672
-0.35867384,0.008933196,2500.0,0.0,8701,10.0,2049996,0.0,1.0,62763.35016822815,142.8784238871937,0.00018831242,0.00018831242
-0.45626774,0.010174863,2500.0,0.0,8741,10.0,2059996,0.0,1.0,63031.21538615227,142.8784238871937,0.00037556238,0.00037556238
-0.55385673,0.01017476,2500.0,0.0,8781,10.0,2069996,0.0,1.0,63318.66309714317,142.8784238871937,9.330923e-05,9.330923e-05
-0.45626774,0.008933204,2500.0,0.0,8821,10.0,2079996,0.0,1.0,63596.88998699188,142.8784238871937,0.00031511154,0.00031511154
-0.35867384,0.008933102,2500.0,0.0,8861,10.0,2089996,0.0,1.0,63878.02782559395,142.8784238871937,0.00031391316,0.00031391316
-0.26108837,0.008933416,2500.0,0.0,8901,10.0,2099996,0.0,1.0,64147.83058333397,142.8784238871937,0.00047456706,0.00047456706
-0.16349648,0.008933204,2500.0,0.0,8941,10.0,2109996,0.0,1.0,64419.8547706604,142.8784238871937,0.0004332085,0.0004332085
-0.26108837,0.01017476,2500.0,0.0,8981,10.0,2119996,0.0,1.0,64732.48445272446,142.8784238871937,0.0003969474,0.0003969474
-0.21229082,0.0023053885,2500.0,0.0,9021,10.0,2129996,0.0,1.0,65043.63648891449,142.8784238871937,2.1907902e-06,2.1907902e-06
-0.114700355,0.008933102,2500.0,0.0,9061,10.0,2139996,0.0,1.0,65306.21035695076,142.8784238871937,0.00065600005,0.00065600005
-0.017110752,0.008933204,2500.0,0.0,9101,10.0,2149996,0.0,1.0,65577.48293018341,142.8784238871937,1.5792199e-05,1.5792199e-05
-0.11470031,0.01017476,2500.0,0.0,9141,10.0,2159996,0.0,1.0,65850.71973800659,142.8784238871937,7.229534e-05,7.229534e-05
-0.21229085,0.010174863,2500.0,0.0,9181,10.0,2169996,0.0,1.0,66134.28094649315,142.8784238871937,7.305499e-05,7.305499e-05
-0.30987874,0.010174781,2500.0,0.0,9221,10.0,2179996,0.0,1.0,66401.80473303795,142.8784238871937,0.0001760299,0.0001760299
-0.21229085,0.008933204,2500.0,0.0,9261,10.0,2189996,0.0,1.0,66669.67338132858,142.8784238871937,0.00026572915,0.00026572915
-0.30987874,0.010174863,2500.0,0.0,9301,10.0,2199996,0.0,1.0,66942.28175997734,142.8784238871937,0.0002727764,0.0002727764
-0.21229085,0.008933416,2500.0,0.0,9341,10.0,2209996,0.0,1.0,67196.40335559845,142.8784238871937,0.00061884447,0.00061884447
-0.114700355,0.008933196,2500.0,0.0,9381,10.0,2219996,0.0,1.0,67452.1564977169,142.8784238871937,0.00020320759,0.00020320759
-0.017110843,0.008933196,2500.0,0.0,9421,10.0,2229996,0.0,1.0,67689.4346036911,142.8784238871937,0.00022340642,0.00022340642
-0.11470049,0.01017476,2500.0,0.0,9461,10.0,2239996,0.0,1.0,67967.89998245239,142.8784238871937,0.00010657655,0.00010657655
-0.21229109,0.010174863,2500.0,0.0,9501,10.0,2249996,0.0,1.0,68209.78990268707,142.8784238871937,0.00020219097,0.00020219097
-0.18789515,0.00058567524,2500.0,0.0,9541,10.0,2259996,0.0,1.0,68492.77483487129,142.8784238871937,8.210688e-06,8.210688e-06
-0.285481,0.01017476,2500.0,0.0,9581,10.0,2269996,0.0,1.0,68741.13130521774,142.8784238871937,0.00016053992,0.00016053992
-0.18789507,0.008933204,2500.0,0.0,9621,10.0,2279996,0.0,1.0,69012.9644844532,142.8784238871937,0.0003673429,0.0003673429
-0.09030236,0.008933204,2500.0,0.0,9661,10.0,2289996,0.0,1.0,69270.79932975769,142.8784238871937,0.0001642955,0.0001642955
-0.18789172,0.01017476,2500.0,0.0,9701,10.0,2299996,0.0,1.0,69515.73915719986,142.8784238871937,0.0002678521,0.0002678521
-0.09030233,0.008933102,2500.0,0.0,9741,10.0,2309996,0.0,1.0,69755.62825465202,142.8784238871937,0.00018453941,0.00018453941
-0.18789507,0.010174871,2500.0,0.0,9781,10.0,2319996,0.0,1.0,70018.85809254646,142.8784238871937,0.00014704226,0.00014704226
-0.285481,0.010174863,2500.0,0.0,9821,10.0,2329996,0.0,1.0,70290.26229023933,142.8784238871937,8.289604e-05,8.289604e-05
-0.18789515,0.008933204,2500.0,0.0,9861,10.0,2339996,0.0,1.0,70548.05585455894,142.8784238871937,0.0001304403,0.0001304403
-0.285481,0.010174781,2500.0,0.0,9901,10.0,2349996,0.0,1.0,70800.91602921486,142.8784238871937,0.00025378147,0.00025378147
-0.18789515,0.008933204,2500.0,0.0,9941,10.0,2359996,0.0,1.0,71055.06965684891,142.8784238871937,0.00052952283,0.00052952283
-0.09030237,0.008933204,2500.0,0.0,9981,10.0,2369996,0.0,1.0,71333.19392347336,142.8784238871937,9.101857e-05,9.101857e-05
-0.18789515,0.010174863,2500.0,0.0,10021,10.0,2379996,0.0,1.0,71593.81682991982,142.8784238871937,0.00031888604,0.00031888604
-0.090302385,0.008933204,2500.0,0.0,10061,10.0,2389996,0.0,1.0,71856.58184170723,142.8784238871937,0.00082109205,0.00082109205
0.007286858,0.008933204,2500.0,0.0,10101,10.0,2399996,0.0,1.0,72119.94059228897,142.8784238871937,0.00011098391,0.00011098391
-0.090304114,0.010174863,2500.0,0.0,10141,10.0,2409996,0.0,1.0,72359.93234491348,142.8784238871937,0.000526298,0.000526298
0.0072865062,0.008933196,2500.0,0.0,10181,10.0,2419996,0.0,1.0,72606.4944896698,142.8784238871937,0.00034887934,0.00034887934
-0.090304114,0.010174863,2500.0,0.0,10221,10.0,2429996,0.0,1.0,72873.72535133362,142.8784238871937,0.0006809893,0.0006809893
-0.18789515,0.010174781,2500.0,0.0,10261,10.0,2439996,0.0,1.0,73144.60181617737,142.8784238871937,8.9590394e-05,8.9590394e-05
-0.090302385,0.008933204,2500.0,0.0,10301,10.0,2449996,0.0,1.0,73396.18222355843,142.8784238871937,0.00063693605,0.00063693605
0.007286858,0.008933204,2500.0,0.0,10341,10.0,2459996,0.0,1.0,73644.32952976227,142.8784238871937,0.0003389029,0.0003389029
-0.09030233,0.010174751,2500.0,0.0,10381,10.0,2469996,0.0,1.0,73904.15830469131,142.8784238871937,0.0005964223,0.0005964223
-0.18789515,0.010175116,2500.0,0.0,10421,10.0,2479996,0.0,1.0,74161.372382164,142.8784238871937,7.4042226e-05,7.4042226e-05
-0.285481,0.010174781,2500.0,0.0,10461,10.0,2489996,0.0,1.0,74415.54276895523,142.8784238871937,2.3762503e-05,2.3762503e-05
-0.18789515,0.008933102,2500.0,0.0,10501,10.0,2499996,0.0,1.0,74672.535405159,142.8784238871937,0.00038169193,0.00038169193
-0.09030416,0.008933196,2500.0,0.0,10541,10.0,2509996,0.0,1.0,74929.51577973366,142.8784238871937,0.00011006805,0.00011006805
-0.18789515,0.010174781,2500.0,0.0,10581,10.0,2519996,0.0,1.0,75176.44173550606,142.8784238871937,1.8299199e-05,1.8299199e-05
-0.09030416,0.008933196,2500.0,0.0,10621,10.0,2529996,0.0,1.0,75417.63496875763,142.8784238871937,0.0002993993,0.0002993993
0.0072861137,0.008933204,2500.0,0.0,10661,10.0,2539996,0.0,1.0,75665.0493183136,142.8784238871937,0.00026281367,0.00026281367
-0.090304114,0.010174781,2500.0,0.0,10701,10.0,2549996,0.0,1.0,75935.02868080139,142.8784238871937,7.663898e-05,7.663898e-05
0.007286858,0.008933416,2500.0,0.0,10741,10.0,2559996,0.0,1.0,76200.60282993317,142.8784238871937,5.4106666e-05,5.4106666e-05
-0.09030237,0.010174781,2500.0,0.0,10781,10.0,2569996,0.0,1.0,76443.84198021889,142.8784238871937,0.00042472302,0.00042472302
0.0072869835,0.008933416,2500.0,0.0,10821,10.0,2579996,0.0,1.0,76691.09736180305,142.8784238871937,0.00025233233,0.00025233233
-0.09030237,0.010174781,2500.0,0.0,10861,10.0,2589996,0.0,1.0,76948.34525704384,142.8784238871937,0.0007649986,0.0007649986
0.0072865062,0.008933196,2500.0,0.0,10901,10.0,2599996,0.0,1.0,77201.2027335167,142.8784238871937,0.0004534266,0.0004534266
-0.090302385,0.010174781,2500.0,0.0,10941,10.0,2609996,0.0,1.0,77472.09344410896,142.8784238871937,0.00044179763,0.00044179763
-0.18789507,0.01017476,2500.0,0.0,10981,10.0,2619996,0.0,1.0,77738.07369089127,142.8784238871937,0.00056083,0.00056083
-0.2854808,0.010174751,2500.0,0.0,11021,10.0,2629996,0.0,1.0,77991.66675782204,142.8784238871937,0.0006345382,0.0006345382
-0.38307413,0.01017476,2500.0,0.0,11061,10.0,2639996,0.0,1.0,78247.46423220634,142.8784238871937,3.7778846e-05,3.7778846e-05
-0.28548077,0.00893351,2500.0,0.0,11101,10.0,2649996,0.0,1.0,78499.91722488403,142.8784238871937,0.0005636842,0.0005636842
-0.38307413,0.010174751,2500.0,0.0,11141,10.0,2659996,0.0,1.0,78757.22474169731,142.8784238871937,2.0884218e-05,2.0884218e-05
-0.48066017,0.010174781,2500.0,0.0,11181,10.0,2669996,0.0,1.0,79025.65200567245,142.8784238871937,0.000151847,0.000151847
-0.57824874,0.01017476,2500.0,0.0,11221,10.0,2679996,0.0,1.0,79282.33809256554,142.8784238871937,8.1532395e-05,8.1532395e-05
-0.67584217,0.010174863,2500.0,0.0,11261,10.0,2689996,0.0,1.0,79527.17352461815,142.8784238871937,0.0003237604,0.0003237604
-0.7734362,0.010174863,2500.0,0.0,11301,10.0,2699996,0.0,1.0,79782.88632297516,142.8784238871937,0.00021368763,0.00021368763
-0.87102795,0.01017476,2500.0,0.0,11341,10.0,2709996,0.0,1.0,80029.36781787872,142.8784238871937,0.00018247662,0.00018247662
-0.9686124,0.010174781,2500.0,0.0,11381,10.0,2719996,0.0,1.0,80282.87801146507,142.8784238871937,7.004454e-05,7.004454e-05
-1.066208,0.01017476,2500.0,0.0,11421,10.0,2729996,0.0,1.0,80523.34799814224,142.8784238871937,0.0001726817,0.0001726817
-1.0905933,0.00060510635,2500.0,0.0,11461,10.0,2739996,0.0,1.0,80818.94753718376,142.8784238871937,4.5716097e-06,4.5716097e-06
-0.9930008,0.008933416,2500.0,0.0,11501,10.0,2749996,0.0,1.0,81080.41875624657,142.8784238871937,0.00033999482,0.00033999482
-0.89542484,0.008933204,2500.0,0.0,11541,10.0,2759996,0.0,1.0,81329.9626955986,142.8784238871937,8.9251946e-05,8.9251946e-05
-0.9930008,0.010174781,2500.0,0.0,11581,10.0,2769996,0.0,1.0,81568.57309746742,142.8784238871937,0.00038084693,0.00038084693
-0.89542484,0.008933204,2500.0,0.0,11621,10.0,2779996,0.0,1.0,81840.38725948334,142.8784238871937,0.00029585144,0.00029585144
-0.7978312,0.008933204,2500.0,0.0,11661,10.0,2789996,0.0,1.0,82088.38491177559,142.8784238871937,0.0001446046,0.0001446046
-0.70023453,0.008933204,2500.0,0.0,11701,10.0,2799996,0.0,1.0,82341.04816484451,142.8784238871937,0.00058842497,0.00058842497
-0.6026533,0.008933204,2500.0,0.0,11741,10.0,2809996,0.0,1.0,82599.03299999237,142.8784238871937,9.844011e-05,9.844011e-05
-0.5050634,0.008933102,2500.0,0.0,11781,10.0,2819996,0.0,1.0,82852.79900932312,142.8784238871937,0.00017591892,0.00017591892
-0.6026533,0.010174863,2500.0,0.0,11821,10.0,2829996,0.0,1.0,83112.01522636414,142.8784238871937,0.0009809867,0.0009809867
-0.70023453,0.01017476,2500.0,0.0,11861,10.0,2839996,0.0,1.0,83362.22328567505,142.8784238871937,0.00017133565,0.00017133565
-0.6026533,0.008933204,2500.0,0.0,11901,10.0,2849996,0.0,1.0,83597.82963013649,142.8784238871937,3.7890157e-05,3.7890157e-05
-0.70023453,0.010174751,2500.0,0.0,11941,10.0,2859996,0.0,1.0,83853.28296875954,142.8784238871937,0.000118840806,0.000118840806
-0.797828,0.01017476,2500.0,0.0,11981,10.0,2869996,0.0,1.0,84096.83814430237,142.8784238871937,0.00043447045,0.00043447045
-0.89542466,0.010174781,2500.0,0.0,12021,10.0,2879996,0.0,1.0,84326.313965559,142.8784238871937,0.00017122368,0.00017122368
-0.9930008,0.010174781,2500.0,0.0,12061,10.0,2889996,0.0,1.0,84572.46473932266,142.8784238871937,0.00055314624,0.00055314624
-1.041808,0.0024602725,2500.0,0.0,12101,10.0,2899996,0.0,1.0,84848.9426574707,142.8784238871937,9.632836e-06,9.632836e-06
-1.1394007,0.010174863,2500.0,0.0,12141,10.0,2909996,0.0,1.0,85074.96296858788,142.8784238871937,4.4058343e-05,4.4058343e-05
-1.041808,0.008933204,2500.0,0.0,12181,10.0,2919996,0.0,1.0,85345.91896677017,142.8784238871937,0.00030549994,0.00030549994
-0.9930008,0.0023053025,2500.0,0.0,12221,10.0,2929996,0.0,1.0,85610.50604534149,142.8784238871937,1.3157425e-05,1.3157425e-05
-1.0905911,0.010174781,2500.0,0.0,12261,10.0,2939996,0.0,1.0,85844.40795111656,142.8784238871937,9.1774076e-05,9.1774076e-05
-0.9930008,0.008933196,2500.0,0.0,12301,10.0,2949996,0.0,1.0,86077.40394973755,142.8784238871937,0.00020509215,0.00020509215
-0.89542466,0.008933204,2500.0,0.0,12341,10.0,2959996,0.0,1.0,86310.15957832336,142.8784238871937,7.977521e-05,7.977521e-05
-0.9930008,0.010174781,2500.0,0.0,12381,10.0,2969996,0.0,1.0,86559.64672708511,142.8784238871937,0.0003556998,0.0003556998
-0.89542466,0.008933204,2500.0,0.0,12421,10.0,2979996,0.0,1.0,86811.20779752731,142.8784238871937,0.00020851006,0.00020851006
-0.9930008,0.010174781,2500.0,0.0,12461,10.0,2989996,0.0,1.0,87052.17771220207,142.8784238871937,0.0001798175,0.0001798175
-0.89542466,0.008933102,2500.0,0.0,12501,10.0,2999996,0.0,1.0,87299.59074258804,142.8784238871937,0.000264512,0.000264512
-0.9930008,0.010174781,2500.0,0.0,12541,10.0,3009996,0.0,1.0,87532.72442793846,142.8784238871937,0.00016164986,0.00016164986
-0.89542454,0.008933204,2500.0,0.0,12581,10.0,3019996,0.0,1.0,87771.27714395523,142.8784238871937,0.00016662735,0.00016662735
-0.797828,0.008933102,2500.0,0.0,12621,10.0,3029996,0.0,1.0,88000.44165468216,142.8784238871937,0.0005426268,0.0005426268
-0.70023453,0.008933204,2500.0,0.0,12661,10.0,3039996,0.0,1.0,88229.64148426056,142.8784238871937,0.0004509199,0.0004509199
-0.60265326,0.008933204,2500.0,0.0,12701,10.0,3049996,0.0,1.0,88460.94698476791,142.8784238871937,7.731184e-05,7.731184e-05
-0.70023453,0.010174863,2500.0,0.0,12741,10.0,3059996,0.0,1.0,88685.29607272148,142.8784238871937,0.00029039723,0.00029039723
-0.60265326,0.008933102,2500.0,0.0,12781,10.0,3069996,0.0,1.0,88920.35608959198,142.8784238871937,0.0004563323,0.0004563323
-0.70023453,0.010174863,2500.0,0.0,12821,10.0,3079996,0.0,1.0,89156.51207113266,142.8784238871937,0.00018830544,0.00018830544
-0.7978312,0.010174863,2500.0,0.0,12861,10.0,3089996,0.0,1.0,89382.68607497215,142.8784238871937,0.00046220867,0.00046220867
-0.70023453,0.008933196,2500.0,0.0,12901,10.0,3099996,0.0,1.0,89606.16732525826,142.8784238871937,3.5735484e-05,3.5735484e-05
-0.7978312,0.010174781,2500.0,0.0,12941,10.0,3109996,0.0,1.0,89826.95196247101,142.8784238871937,0.00012104739,0.00012104739
-0.84661984,0.0024602413,2500.0,0.0,12981,10.0,3119996,0.0,1.0,90083.83101558685,142.8784238871937,7.6062297e-06,7.6062297e-06
-0.9442139,0.010174863,2500.0,0.0,13021,10.0,3129996,0.0,1.0,90302.81725239754,142.8784238871937,0.0002099526,0.0002099526
-1.041808,0.01017476,2500.0,0.0,13061,10.0,3139996,0.0,1.0,90528.08982491493,142.8784238871937,0.00038396957,0.00038396957
-1.1394007,0.01017476,2500.0,0.0,13101,10.0,3149996,0.0,1.0,90731.7679233551,142.8784238871937,0.00048264413,0.00048264413
-1.2369874,0.01017476,2500.0,0.0,13141,10.0,3159996,0.0,1.0,90929.78163266182,142.8784238871937,0.00012274474,0.00012274474
-1.2857703,0.0024603605,2500.0,0.0,13181,10.0,3169996,0.0,1.0,91141.07291936874,142.8784238871937,8.962107e-06,8.962107e-06
-1.188184,0.008933204,2500.0,0.0,13221,10.0,3179996,0.0,1.0,91351.67823433876,142.8784238871937,0.00032761888,0.00032761888
-1.0905911,0.008933204,2500.0,0.0,13261,10.0,3189996,0.0,1.0,91554.19180297852,142.8784238871937,0.00015134913,0.00015134913
-0.9930008,0.008933196,2500.0,0.0,13301,10.0,3199996,0.0,1.0,91753.25359988213,142.8784238871937,0.0005522638,0.0005522638
-0.89542454,0.008933204,2500.0,0.0,13341,10.0,3209996,0.0,1.0,91960.61947798729,142.8784238871937,0.0001090884,0.0001090884
-0.9930008,0.010174781,2500.0,0.0,13381,10.0,3219996,0.0,1.0,92160.85571312904,142.8784238871937,0.00066806795,0.00066806795
-1.0905911,0.010174863,2500.0,0.0,13421,10.0,3229996,0.0,1.0,92356.05502223969,142.8784238871937,0.00012498384,0.00012498384
-0.9930008,0.008933102,2500.0,0.0,13461,10.0,3239996,0.0,1.0,92561.35588335991,142.8784238871937,0.00014686675,0.00014686675
-1.0905911,0.010174863,2500.0,0.0,13501,10.0,3249996,0.0,1.0,92764.76731586456,142.8784238871937,0.0004082824,0.0004082824
-1.1881843,0.010174863,2500.0,0.0,13541,10.0,3259996,0.0,1.0,92968.58659934998,142.8784238871937,0.00026339883,0.00026339883
-1.2857703,0.01017476,2500.0,0.0,13581,10.0,3269996,0.0,1.0,93167.93807673454,142.8784238871937,0.00017500472,0.00017500472
-1.383366,0.010174871,2500.0,0.0,13621,10.0,3279996,0.0,1.0,93371.48722791672,142.8784238871937,0.00012474283,0.00012474283
-1.4809574,0.010174871,2500.0,0.0,13661,10.0,3289996,0.0,1.0,93573.0521595478,142.8784238871937,0.0003170639,0.0003170639
-1.5785418,0.010174781,2500.0,0.0,13701,10.0,3299996,0.0,1.0,93773.75779676437,142.8784238871937,0.00022821776,0.00022821776
-1.4809574,0.008933102,2500.0,0.0,13741,10.0,3309996,0.0,1.0,93975.00692820549,142.8784238871937,0.0005160049,0.0005160049
-1.3833677,0.008933196,2500.0,0.0,13781,10.0,3319996,0.0,1.0,94178.10902547836,142.8784238871937,5.836977e-05,5.836977e-05
-1.2857704,0.008933196,2500.0,0.0,13821,10.0,3329996,0.0,1.0,94398.1027815342,142.8784238871937,0.0003067838,0.0003067838
-1.3833677,0.010174781,2500.0,0.0,13861,10.0,3339996,0.0,1.0,94595.5500049591,142.8784238871937,0.00042938985,0.00042938985
-1.2857703,0.008933416,2500.0,0.0,13901,10.0,3349996,0.0,1.0,94800.85913205147,142.8784238871937,3.9590206e-05,3.9590206e-05
-1.3833677,0.010174863,2500.0,0.0,13941,10.0,3359996,0.0,1.0,95014.34865140915,142.8784238871937,6.868818e-05,6.868818e-05
-1.4809574,0.010174871,2500.0,0.0,13981,10.0,3369996,0.0,1.0,95231.18699860573,142.8784238871937,0.00029676853,0.00029676853
-1.5785418,0.010174781,2500.0,0.0,14021,10.0,3379996,0.0,1.0,95433.76923108101,142.8784238871937,0.00016995125,0.00016995125
-1.6761467,0.010174781,2500.0,0.0,14061,10.0,3389996,0.0,1.0,95625.83202123642,142.8784238871937,0.00014516825,0.00014516825
-1.5785419,0.008933196,2500.0,0.0,14101,10.0,3399996,0.0,1.0,95829.56726717949,142.8784238871937,5.209854e-05,5.209854e-05
-1.6761467,0.010174781,2500.0,0.0,14141,10.0,3409996,0.0,1.0,96024.92560076714,142.8784238871937,0.000308936,0.000308936
-1.7737241,0.010174781,2500.0,0.0,14181,10.0,3419996,0.0,1.0,96221.20457983017,142.8784238871937,0.00022418934,0.00022418934
-1.8713297,0.010174863,2500.0,0.0,14221,10.0,3429996,0.0,1.0,96420.04069304466,142.8784238871937,0.0002505923,0.0002505923
-1.7737241,0.008933102,2500.0,0.0,14261,10.0,3439996,0.0,1.0,96615.1392352581,142.8784238871937,0.00037077419,0.00037077419
-1.6761467,0.008933204,2500.0,0.0,14301,10.0,3449996,0.0,1.0,96808.9717669487,142.8784238871937,9.730614e-05,9.730614e-05
-1.7737241,0.01017476,2500.0,0.0,14341,10.0,3459996,0.0,1.0,97014.30975842476,142.8784238871937,5.630285e-05,5.630285e-05
-1.6761467,0.008933196,2500.0,0.0,14381,10.0,3469996,0.0,1.0,97215.03684043884,142.8784238871937,0.0002637172,0.0002637172
-1.5785419,0.008933416,2500.0,0.0,14421,10.0,3479996,0.0,1.0,97413.12537240982,142.8784238871937,8.934588e-05,8.934588e-05
-1.4809574,0.008933204,2500.0,0.0,14461,10.0,3489996,0.0,1.0,97614.52212142944,142.8784238871937,0.00011917013,0.00011917013
-1.3833678,0.008933102,2500.0,0.0,14501,10.0,3499996,0.0,1.0,97821.73339414597,142.8784238871937,0.00023159706,0.00023159706
-1.4809574,0.010174781,2500.0,0.0,14541,10.0,3509996,0.0,1.0,98016.08817458153,142.8784238871937,0.00019683798,0.00019683798
-1.5785419,0.010174781,2500.0,0.0,14581,10.0,3519996,0.0,1.0,98212.04726338387,142.8784238871937,0.00042626675,0.00042626675
-1.4809579,0.008933102,2500.0,0.0,14621,10.0,3529996,0.0,1.0,98412.46106028557,142.8784238871937,9.184658e-05,9.184658e-05
-1.5785419,0.010174863,2500.0,0.0,14661,10.0,3539996,0.0,1.0,98612.94781827927,142.8784238871937,0.00012685727,0.00012685727
-1.6761467,0.010174781,2500.0,0.0,14701,10.0,3549996,0.0,1.0,98811.04169249535,142.8784238871937,0.00026886805,0.00026886805
-1.7249386,0.0024604485,2500.0,0.0,14741,10.0,3559996,0.0,1.0,99032.756711483,142.8784238871937,1.229703e-05,1.229703e-05
-1.8225181,0.01017476,2500.0,0.0,14781,10.0,3569996,0.0,1.0,99239.26581072807,142.8784238871937,0.00028554795,0.00028554795
-1.9201269,0.010174781,2500.0,0.0,14821,10.0,3579996,0.0,1.0,99442.24232554436,142.8784238871937,0.00022416234,0.00022416234
-2.017701,0.010174781,2500.0,0.0,14861,10.0,3589996,0.0,1.0,99631.55161762238,142.8784238871937,4.5029392e-05,4.5029392e-05
-2.1153188,0.01017476,2500.0,0.0,14901,10.0,3599996,0.0,1.0,99831.94293832779,142.8784238871937,0.00015497037,0.00015497037
-2.017701,0.008933204,2500.0,0.0,14941,10.0,3609996,0.0,1.0,100034.51678776741,142.8784238871937,0.00034889873,0.00034889873
-2.1153188,0.01017476,2500.0,0.0,14981,10.0,3619996,0.0,1.0,100234.47213220596,142.8784238871937,0.000270331,0.000270331
-2.2128901,0.01017476,2500.0,0.0,15021,10.0,3629996,0.0,1.0,100432.48748898506,142.8784238871937,0.00035559834,0.00035559834
-2.3104577,0.010174863,2500.0,0.0,15061,10.0,3639996,0.0,1.0,100636.56726551056,142.8784238871937,0.0008796782,0.0008796782
-2.2128901,0.008933196,2500.0,0.0,15101,10.0,3649996,0.0,1.0,100839.25446557999,142.8784238871937,0.00020328094,0.00020328094
-2.1153188,0.008933204,2500.0,0.0,15141,10.0,3659996,0.0,1.0,101036.51216697693,142.8784238871937,0.0006732957,0.0006732957
-2.2128901,0.01017476,2500.0,0.0,15181,10.0,3669996,0.0,1.0,101245.36693501472,142.8784238871937,0.0002387627,0.0002387627
-2.3104577,0.010174863,2500.0,0.0,15221,10.0,3679996,0.0,1.0,101458.68129205704,142.8784238871937,0.00036335437,0.00036335437
-2.4080787,0.01017476,2500.0,0.0,15261,10.0,3689996,0.0,1.0,101652.87715148926,142.8784238871937,0.00023613709,0.00023613709
-2.5056405,0.010174781,2500.0,0.0,15301,10.0,3699996,0.0,1.0,101865.01689863205,142.8784238871937,0.00024693366,0.00024693366
-2.603264,0.01017476,2500.0,0.0,15341,10.0,3709996,0.0,1.0,102069.80999970436,142.8784238871937,0.00035468923,0.00035468923
-2.7008162,0.01017476,2500.0,0.0,15381,10.0,3719996,0.0,1.0,102279.3328897953,142.8784238871937,0.00037376754,0.00037376754
-2.6032639,0.008933416,2500.0,0.0,15421,10.0,3729996,0.0,1.0,102478.7155058384,142.8784238871937,0.0008014542,0.0008014542
-2.5056405,0.008933204,2500.0,0.0,15461,10.0,3739996,0.0,1.0,102672.19939756393,142.8784238871937,0.00036074943,0.00036074943
-2.4080746,0.008933204,2500.0,0.0,15501,10.0,3749996,0.0,1.0,102883.27493691444,142.8784238871937,0.00013272256,0.00013272256
