MpbtA,entloss,meankl,AttNC,Tmt,Tmc,Ptt,surrgain,TimestepsSoFar,EpisodesSoFar,TimeElapsed,optimgain,MtR,Tbt,MpbtN,AttC,TtR,entropy
41.35636585126905,0.0,0.0041757636,1.4651162790697674,76.25581395348837,27.767441860465116,74.36103348315386,0.004158887,1099841,7050,20152.05841755867,0.004158887,-27.103319345165836,312343.81395348837,58.643634148730946,1.5348837209302326,-134.30232558139534,0.3036531
41.43294381573795,0.0,0.006178038,1.4318181818181819,77.11363636363636,26.90909090909091,75.16127118900903,0.0050345934,1109850,7094,20288.127198696136,0.0050345934,-27.008271063804333,315857.45454545453,58.567056184262036,1.5681818181818181,-135.75,0.28887042
39.17547827323953,0.0,0.0042033736,1.3863636363636365,76.5,27.5,74.60076082215534,0.0035809772,1119982,7138,20424.640543937683,0.0035809772,-28.136393030097977,313344.0,60.82452172676048,1.6136363636363635,-139.9090909090909,0.30669218
41.34060560035722,0.0,0.0052592456,1.0930232558139534,76.09302325581395,27.930232558139537,74.20724699372099,0.0038128407,1129819,7181,20560.432431936264,0.0038128407,-27.13188981629914,311677.0232558139,58.65939439964275,1.9069767441860466,-134.09302325581396,0.31268796
42.13437815951635,0.0,0.0048464397,1.065217391304348,76.93478260869566,27.065217391304348,75.00909065739017,0.003978908,1139940,7227,20696.829483509064,0.003978908,-27.37060799365852,315124.8695652174,57.865621840483655,1.934782608695652,-133.7608695652174,0.29012835
41.47312874128537,0.0,0.004557972,1.2222222222222223,75.93333333333334,28.066666666666666,74.07336618291376,0.004833248,1149956,7272,20834.49796652794,0.004833248,-27.14437258080134,311022.93333333335,58.52687125871461,1.7777777777777777,-133.4,0.31349996
38.98920035244771,0.0,0.0063319635,1.2093023255813953,76.95348837209302,27.046511627906977,75.02663965985468,0.004593093,1159997,7315,20971.218529701233,0.004593093,-27.687866738587175,315201.488372093,61.01079964755229,1.7906976744186047,-140.93023255813952,0.32058313
40.322833122870534,0.0,0.0049159485,1.1162790697674418,76.93023255813954,27.069767441860463,75.00577477240807,0.0035396973,1169855,7358,21105.84271121025,0.0035396973,-27.364661458628255,315106.23255813954,59.67716687712946,1.8837209302325582,-138.06976744186048,0.2981333
37.23362345554675,0.0,0.0062226,1.0930232558139534,76.83720930232558,27.162790697674417,74.91836372201614,0.0047549177,1179929,7401,21245.01031255722,0.0047549177,-28.62989118041927,314725.20930232556,62.76637654445324,1.9069767441860466,-144.62790697674419,0.3080349
39.51955340034612,0.0,0.0054595536,0.9545454545454546,75.93181818181819,28.113636363636363,74.04290594280552,0.0045237164,1189907,7445,21384.955131292343,0.0045237164,-27.67804990259566,311016.7272727273,60.48044659965387,2.0454545454545454,-138.0,0.2816707
40.35752333877786,0.0,0.005424931,1.302325581395349,77.09302325581395,26.953488372093023,75.12304013628494,0.0037257122,1199821,7488,21522.965443611145,0.0037257122,-28.23748423632145,315773.0232558139,59.64247666122214,1.697674418604651,-138.48837209302326,0.2953281
41.1501893837257,0.0,0.0049731573,1.3181818181818181,76.31818181818181,27.704545454545453,74.41862313769387,0.0040641376,1209918,7532,21659.75930404663,0.0040641376,-26.87281978514258,312599.2727272727,58.8498106162743,1.6818181818181819,-134.9318181818182,0.2853062
41.68932099442074,0.0,0.0052368636,1.441860465116279,76.27906976744185,27.72093023255814,74.39726495680728,0.004504109,1219850,7575,21795.065675258636,0.004504109,-27.04393415099588,312439.06976744183,58.31067900557927,1.558139534883721,-133.46511627906978,0.30721772
41.45486771903978,0.0,0.005690782,1.2272727272727273,76.70454545454545,27.34090909090909,74.76545265020565,0.0043643727,1229808,7619,21934.394520998,0.0043643727,-27.22915417878932,314181.8181818182,58.54513228096021,1.7727272727272727,-134.86363636363637,0.31651303
36.850345305776074,0.0,0.0056765005,1.3863636363636365,77.22727272727273,26.795454545454547,75.26720147288444,0.0044728927,1239774,7663,22072.117117643356,0.0044728927,-29.18030879441523,316322.9090909091,63.14965469422393,1.6136363636363635,-146.72727272727272,0.25860283
42.159867628673275,0.0,0.005777896,1.4,76.04444444444445,28.0,74.14877162879166,0.0039851605,1249893,7708,22209.04974603653,0.0039851605,-27.066763468875973,311478.0444444445,57.840132371326725,1.6,-132.13333333333333,0.3235804
40.154311438399766,0.0,0.0066173817,1.4651162790697674,76.93023255813954,27.069767441860463,75.00556501309619,0.004830304,1259901,7751,22344.316562891006,0.004830304,-27.215360387093703,315106.23255813954,59.84568856160024,1.5348837209302326,-138.34883720930233,0.2976171
40.159198591922866,0.0,0.004992942,1.1162790697674418,76.27906976744185,27.767441860465116,74.36502525474559,0.0035210738,1269890,7794,22479.81727695465,0.0035210738,-27.350747114950913,312439.06976744183,59.84080140807713,1.8837209302325582,-137.1627906976744,0.2915185
43.59455595175101,0.0,0.004906179,1.4186046511627908,76.30232558139535,27.74418604651163,74.38781752979307,0.0047864523,1279953,7837,22614.158789396286,0.0047864523,-25.97207555911448,312534.32558139536,56.40544404824899,1.5813953488372092,-129.13953488372093,0.31488568
42.02942537550368,0.0,0.005518695,1.065217391304348,76.6304347826087,27.391304347826086,74.70991834316033,0.004586319,1289881,7883,22750.904060602188,0.004586319,-27.042126700291547,313878.26086956525,57.97057462449634,1.934782608695652,-133.82608695652175,0.27899414
42.330638615604826,0.0,0.006275588,1.5777777777777777,76.44444444444444,27.57777777777778,74.53581888424345,0.0037154795,1299925,7928,22889.20492362976,0.0037154795,-27.068865817488774,313116.44444444444,57.669361384395145,1.4222222222222223,-132.73333333333332,0.24427138
43.24430836984373,0.0,0.006615326,1.6363636363636365,75.31818181818181,28.704545454545453,73.4827705355187,0.005136378,1309974,7972,23029.888018131256,0.005136378,-26.29626795601316,308503.2727272727,56.75569163015626,1.3636363636363635,-128.3181818181818,0.2742989
42.036331355234374,0.0,0.005792204,1.5227272727272727,76.06818181818181,27.954545454545453,74.18402765797063,0.0052238554,1319779,8016,23168.63281941414,0.0052238554,-26.41010442594029,311575.2727272727,57.96366864476565,1.4772727272727273,-132.3409090909091,0.2699068
42.485418215096416,0.0,0.0060215876,1.9090909090909092,75.88636363636364,28.15909090909091,73.99901882084649,0.0033853143,1329939,8060,23305.019847869873,0.0033853143,-26.57903555101807,310830.54545454547,57.51458178490357,1.0909090909090908,-131.25,0.24681486
42.89258951991928,0.0,0.004675761,1.6666666666666667,75.71428571428571,28.30952380952381,73.85162342612463,0.004141311,1339754,8102,23445.579135656357,0.004141311,-26.380822395368725,310125.71428571426,57.107410480080716,1.3333333333333333,-129.85714285714286,0.25391296
43.855256145397206,0.0,0.004441851,1.6444444444444444,76.02222222222223,28.0,74.14213014795011,0.0039194725,1349946,8147,23584.148970127106,0.0039194725,-26.321067270154032,311387.02222222224,56.144743854602794,1.3555555555555556,-128.06666666666666,0.27110055
44.325517804324654,0.0,0.006196209,1.3488372093023255,75.18604651162791,28.837209302325583,73.35718840390206,0.0045042746,1359828,8190,23722.789457798004,0.0045042746,-25.42205774758615,307962.0465116279,55.674482195675324,1.6511627906976745,-125.65116279069767,0.27476948
42.9603180000702,0.0,0.0044241864,1.488888888888889,75.2,28.844444444444445,73.35767204131498,0.0039147935,1369963,8235,23860.995933532715,0.0039147935,-26.161445944230262,308019.2,57.0396819999298,1.511111111111111,-128.73333333333332,0.24633066
42.511381886025845,0.0,0.00349938,1.3409090909090908,75.0,29.0,73.20004618819826,0.0037309327,1379789,8279,23998.800680160522,0.0037309327,-26.10277466047111,307200.0,57.48861811397417,1.6590909090909092,-129.27272727272728,0.25266784
41.4507497822523,0.0,0.004187187,1.4772727272727273,76.70454545454545,27.34090909090909,74.76461354514903,0.003831772,1389827,8323,24136.48309159279,0.003831772,-27.239442471714643,314181.8181818182,58.5492502177477,1.5227272727272727,-134.86363636363637,0.24672468
41.92103193905777,0.0,0.0065562287,1.8604651162790697,76.37209302325581,27.651162790697676,74.46736228647111,0.0053663575,1399843,8366,24271.593772888184,0.0053663575,-26.858816713435804,312820.0930232558,58.07896806094221,1.1395348837209303,-133.25581395348837,0.278236
39.92591909426564,0.0,0.0053193164,1.5813953488372092,76.37209302325581,27.627906976744185,74.48509509192057,0.004318581,1409805,8409,24408.2321062088,0.004318581,-27.625569720070814,312820.0930232558,60.07408090573435,1.4186046511627908,-137.65116279069767,0.28280434
43.38280846910587,0.0,0.0047508804,1.3333333333333333,76.08888888888889,27.91111111111111,74.21838089306155,0.0043240073,1419958,8454,24543.94902253151,0.0043240073,-26.2477643392865,311660.0888888889,56.61719153089413,1.6666666666666667,-129.26666666666668,0.27999812
39.22514141500592,0.0,0.0046857037,1.0,77.06666666666666,26.933333333333334,75.13154607668245,0.004428987,1429970,8499,24679.292949199677,0.004428987,-28.149847815628895,315665.06666666665,60.77485858499406,2.0,-140.6,0.27511692
40.30268157067227,0.0,0.005602633,1.5,76.11904761904762,27.904761904761905,74.23112736502442,0.0050856895,1439950,8541,24812.254009962082,0.0050856895,-26.72122426686609,311783.61904761905,59.69731842932773,1.5,-136.57142857142858,0.27309877
36.51298342733992,0.0,0.0056883167,1.0,76.62790697674419,27.41860465116279,74.6896505996194,0.004389333,1449775,8584,24950.005987644196,0.004389333,-28.801348381067342,313867.9069767442,63.48701657266008,2.0,-146.30232558139534,0.26865262
41.34331859017083,0.0,0.005386672,1.2,76.57777777777778,27.444444444444443,74.66210004937231,0.004123912,1459943,8629,25084.51929616928,0.004123912,-27.065251899585757,313662.5777777778,58.65668140982917,1.8,-134.86666666666667,0.25368634
42.035972114295966,0.0,0.0062073837,1.0232558139534884,75.34883720930233,28.674418604651162,73.5114693213041,0.0052712657,1469904,8672,25219.529697179794,0.0052712657,-25.741961854662325,308628.83720930235,57.96402788570402,1.9767441860465116,-131.2325581395349,0.25199056
41.532313266759665,0.0,0.0046415823,1.3181818181818181,76.18181818181819,27.863636363636363,74.27629118905361,0.0046330024,1479840,8716,25352.994816303253,0.0046330024,-27.043179543253665,312040.7272727273,58.46768673324036,1.6818181818181819,-133.63636363636363,0.28135264
39.200532644900186,0.0,0.004552293,1.1333333333333333,75.97777777777777,28.044444444444444,74.10102390583258,0.004077706,1489959,8761,25486.663094758987,0.004077706,-27.688120339828327,311204.97777777776,60.7994673550998,1.8666666666666667,-138.73333333333332,0.28338388
38.92751387054673,0.0,0.005415114,1.1136363636363635,76.68181818181819,27.363636363636363,74.74103303153433,0.0056928038,1499832,8805,25626.09116458893,0.0056928038,-27.81651874037053,314088.7272727273,61.07248612945327,1.8863636363636365,-140.79545454545453,0.26548856
42.440498126251434,0.0,0.004994709,1.511111111111111,76.68888888888888,27.333333333333332,74.76631679935436,0.003771,1509990,8850,25762.431176185608,0.003771,-26.663540438155078,314117.68888888886,57.55950187374855,1.488888888888889,-132.66666666666666,0.26313734
38.66810936192942,0.0,0.0053411317,1.2380952380952381,76.71428571428571,27.30952380952381,74.78816376226416,0.0050422763,1519981,8892,25896.377020597458,0.0050422763,-27.415085225485665,314221.71428571426,61.331890638070576,1.7619047619047619,-141.28571428571428,0.28632376
39.00752317648841,0.0,0.0059173577,1.4,77.11111111111111,26.91111111111111,75.15909051670566,0.004723271,1529854,8937,26033.556910276413,0.004723271,-28.632003365579248,315847.1111111111,60.992476823511595,1.6,-141.46666666666667,0.25750002
40.78363896594192,0.0,0.00511696,1.7555555555555555,76.71111111111111,27.333333333333332,74.77278946510208,0.0038696209,1539998,8982,26167.39886021614,0.0038696209,-27.815481181996457,314208.7111111111,59.216361034058075,1.2444444444444445,-136.33333333333334,0.26799172
40.982427974286395,0.0,0.0045168353,1.9090909090909092,77.68181818181819,26.318181818181817,75.70738552196232,0.0037759908,1549958,9026,26299.93298625946,0.0037759908,-27.849797744453802,318184.7272727273,59.01757202571359,1.0909090909090908,-137.52272727272728,0.26985547
42.00627160130435,0.0,0.0044862223,1.8181818181818181,75.3409090909091,28.681818181818183,73.50456148993662,0.0038993591,1559973,9070,26436.76830148697,0.0038993591,-26.892139489391493,308596.36363636365,57.99372839869565,1.1818181818181819,-131.3181818181818,0.2718485
45.08224762734888,0.0,0.005899714,1.9534883720930232,76.02325581395348,28.023255813953487,74.12880349988004,0.00437964,1569930,9113,26570.1429810524,0.00437964,-25.62360237049373,311391.25581395347,54.91775237265113,1.0465116279069768,-125.37209302325581,0.2988988
40.79447780877263,0.0,0.006245365,1.4090909090909092,77.1590909090909,26.84090909090909,75.21766651577974,0.00397022,1580000,9157,26702.47079873085,0.00397022,-27.36205879424222,316043.63636363635,59.20552219122737,1.5909090909090908,-137.38636363636363,0.26743564
42.41258975262124,0.0,0.005463981,1.8604651162790697,76.16279069767442,27.906976744186046,74.24205218745955,0.0035988933,1589993,9200,26833.093723773956,0.0035988933,-26.244757074656782,311962.79069767444,57.58741024737878,1.1395348837209303,-131.65116279069767,0.25430512
40.31240067258575,0.0,0.0059420005,1.4186046511627908,76.51162790697674,27.558139534883722,74.56660278514302,0.004211548,1599980,9243,26969.208057403564,0.004211548,-27.785710773219698,313391.62790697673,59.68759932741423,1.5813953488372092,-137.37209302325581,0.24742237
42.83147541398585,0.0,0.0058200527,1.9767441860465116,77.13953488372093,26.88372093023256,75.1864836279421,0.0046053324,1609885,9286,27104.461746692657,0.0046053324,-26.6590726973477,315963.5348837209,57.16852458601414,1.0232558139534884,-132.34883720930233,0.26159742
39.08253692679872,0.0,0.005024227,1.813953488372093,76.55813953488372,27.441860465116278,74.65668532487197,0.0036893266,1619975,9329,27240.61985874176,0.0036893266,-27.728679076723434,313582.1395348837,60.91746307320127,1.186046511627907,-140.1627906976744,0.26283783
42.00092692688908,0.0,0.0059652803,1.558139534883721,76.53488372093024,27.511627906976745,74.60539870980013,0.004484297,1629847,9372,27377.610865831375,0.004484297,-26.636311011324874,313486.88372093026,57.99907307311092,1.441860465116279,-133.32558139534885,0.26339442
43.150887893270514,0.0,0.0048370645,1.9772727272727273,75.75,28.272727272727273,73.88774418461779,0.0043108906,1639874,9416,27513.651300907135,0.0043108906,-26.73624012641801,310272.0,56.84911210672949,1.0227272727272727,-129.4090909090909,0.26504147
42.227866927341694,0.0,0.0052294484,1.9111111111111112,75.86666666666666,28.155555555555555,73.99871959533192,0.0048904307,1649724,9461,27653.926032304764,0.0048904307,-27.180847316327046,310749.86666666664,57.772133072658306,1.0888888888888888,-131.53333333333333,0.25685868
41.561685224988445,0.0,0.0046418603,1.8863636363636365,75.8409090909091,28.15909090909091,73.98485938858481,0.0042601633,1659830,9505,27790.305466413498,0.0042601633,-26.704615217487525,310644.36363636365,58.43831477501157,1.1136363636363635,-133.1590909090909,0.27380496
42.22959324788147,0.0,0.004802302,1.7727272727272727,76.75,27.25,74.83709249373062,0.0040247743,1669830,9549,27928.428176164627,0.0040247743,-26.88628914255797,314368.0,57.77040675211852,1.2272727272727273,-133.0909090909091,0.2748032
44.49510185683017,0.0,0.0042456086,1.6888888888888889,75.97777777777777,28.044444444444444,74.10194626613524,0.0037338806,1679877,9594,28065.39451766014,0.0037338806,-25.49663933932412,311204.97777777776,55.50489814316983,1.3111111111111111,-126.53333333333333,0.26078302
42.78828301842499,0.0,0.0048236623,1.6888888888888889,76.68888888888888,27.355555555555554,74.74958457839458,0.0038701731,1689987,9639,28204.311114788055,0.0038701731,-26.625470394954835,314117.68888888886,57.21171698157501,1.3111111111111111,-132.0,0.27836588
44.15981758709765,0.0,0.0059776586,1.2173913043478262,77.06521739130434,26.934782608695652,75.13388584010963,0.0046174643,1699942,9685,28342.10314297676,0.0046174643,-26.696567387488994,315659.1304347826,55.84018241290235,1.7826086956521738,-129.1304347826087,0.2822857
43.25640092855867,0.0,0.0036084964,1.6136363636363635,76.25,27.772727272727273,74.35403177373668,0.0040795896,1709955,9729,28478.253194093704,0.0040795896,-26.416465006674006,312320.0,56.7435990714413,1.3863636363636365,-130.1590909090909,0.28459993
42.4986124316188,0.0,0.005900184,1.5217391304347827,77.06521739130434,26.934782608695652,75.13143408073283,0.0039708964,1719920,9775,28620.769908428192,0.0039708964,-27.029500062514447,315659.1304347826,57.501387568381226,1.4782608695652173,-133.1086956521739,0.26008055
43.67500468239488,0.0,0.006128012,1.7045454545454546,76.47727272727273,27.545454545454547,74.5679823458418,0.004177186,1729780,9819,28759.973912239075,0.004177186,-26.493368463448107,313250.9090909091,56.32499531760511,1.2954545454545454,-129.4090909090909,0.26883793
44.12927874619043,0.0,0.0066823815,1.5555555555555556,76.06666666666666,27.933333333333334,74.19913878128484,0.0055360585,1739774,9864,28897.684345960617,0.0055360585,-26.174761626739894,311569.06666666665,55.87072125380957,1.4444444444444444,-127.6,0.2763265
43.55028033203207,0.0,0.005612782,1.2127659574468086,76.31914893617021,27.680851063829788,74.43632210558205,0.005172651,1749854,9911,29037.89763712883,0.005172651,-26.55784419865806,312603.2340425532,56.449719667967955,1.7872340425531914,-129.25531914893617,0.28935933
44.504779724585156,0.0,0.004106909,0.8297872340425532,76.63829787234043,27.382978723404257,74.71902741042982,0.005551052,1759861,9958,29181.807822942734,0.005551052,-26.540427073798774,313910.4680851064,55.495220275414844,2.1702127659574466,-127.72340425531915,0.2828102
41.8983870080213,0.0,0.0051935506,1.12,76.84,27.16,74.92173760489663,0.004300426,1769921,10008,29328.83042860031,0.004300426,-28.39475708459505,314736.64,58.10161299197871,1.88,-134.22,0.26772878
43.093502239668744,0.0,0.0063890046,1.0851063829787233,75.27659574468085,28.829787234042552,73.39102949623434,0.005043043,1779983,10055,29471.6977622509,0.005043043,-26.70114655005664,308332.93617021275,56.906497760331234,1.9148936170212767,-128.36170212765958,0.25597423
43.6528224987825,0.0,0.0045754244,1.4042553191489362,77.40425531914893,26.617021276595743,75.43659329909802,0.0037807669,1790000,10102,29609.09265232086,0.0037807669,-27.294096515992955,317047.829787234,56.347177501217494,1.5957446808510638,-130.85106382978722,0.24667051
42.81765082798754,0.0,0.005919965,1.2553191489361701,76.27659574468085,27.74468085106383,74.38240069377866,0.0051399902,1799915,10149,29749.369841575623,0.0051399902,-27.27491055009825,312428.93617021275,57.18234917201244,1.7446808510638299,-130.85106382978722,0.26129824
45.37215672584915,0.0,0.005406026,1.6304347826086956,76.04347826086956,27.956521739130434,74.17688356191547,0.0047097383,1809834,10195,29888.50894498825,0.0047097383,-25.74666235947268,311474.0869565217,54.62784327415084,1.3695652173913044,-124.8913043478261,0.26143798
42.08807883788901,0.0,0.0058568744,1.446808510638298,76.48936170212765,27.51063829787234,74.59368458537574,0.005192932,1819769,10242,30030.260532855988,0.005192932,-27.501794029068595,313300.42553191487,57.911921162110986,1.553191489361702,-132.89361702127658,0.25075796
44.71185817882542,0.0,0.0053678667,1.5555555555555556,76.44444444444444,27.555555555555557,74.552395704632,0.0047561484,1829849,10287,30168.137335300446,0.0047561484,-26.41556193815712,313116.44444444444,55.28814182117457,1.4444444444444444,-127.0,0.26630175
44.520553583085345,0.0,0.0057855123,1.3478260869565217,76.30434782608695,27.717391304347824,74.40712799212844,0.004756284,1839930,10333,30303.252193689346,0.004756284,-26.219860015762464,312542.60869565216,55.47944641691467,1.6521739130434783,-127.23913043478261,0.24232133
44.3760723836762,0.0,0.0051239124,1.0869565217391304,75.54347826086956,28.47826086956522,73.6939531857527,0.0038618958,1849974,10379,30440.67328119278,0.0038618958,-26.314923918329857,309426.0869565217,55.62392761632382,1.9130434782608696,-126.19565217391305,0.24198638
44.98223052897708,0.0,0.0057536056,1.488888888888889,76.91111111111111,27.08888888888889,74.98764917178858,0.0048111537,1859889,10424,30577.56175303459,0.0048111537,-25.921116533427945,315027.9111111111,55.01776947102292,1.511111111111111,-127.06666666666666,0.24956858
43.50004846155691,0.0,0.006025184,1.2173913043478262,77.15217391304348,26.847826086956523,75.21161247602201,0.004412138,1869911,10470,30715.501692056656,0.004412138,-26.708207068745473,316015.3043478261,56.49995153844308,1.7826086956521738,-130.69565217391303,0.24279574
43.966854225351625,0.0,0.0046096863,1.5813953488372092,75.0,29.046511627906977,73.16966909173766,0.004393923,1879902,10513,30855.739722013474,0.004393923,-25.634893883658485,307200.0,56.033145774648375,1.4186046511627908,-126.06976744186046,0.22159447
43.74336342065922,0.0,0.0064476426,2.022727272727273,76.02272727272727,27.977272727272727,74.15841628815275,0.0048849406,1889858,10557,30991.955666542053,0.0048849406,-26.396830255832185,311389.0909090909,56.2566365793408,0.9772727272727273,-128.3181818181818,0.23276891
43.88875913661864,0.0,0.006169759,1.6363636363636365,76.11363636363636,27.90909090909091,74.22759403939632,0.0046096975,1899845,10601,31127.758805513382,0.0046096975,-26.101128496543673,311761.45454545453,56.11124086338137,1.3636363636363635,-128.1818181818182,0.22604914
40.37676876109278,0.0,0.004551088,1.6744186046511629,75.90697674418605,28.093023255813954,74.04882748320355,0.0043674614,1909747,10644,31264.00792479515,0.0043674614,-27.4670109616571,310914.9767441861,59.62323123890723,1.3255813953488371,-135.8372093023256,0.2358491
41.87854507463312,0.0,0.0066808285,2.0,75.18181818181819,28.818181818181817,73.37120004530621,0.0066495403,1919895,10688,31400.430844306946,0.0066495403,-26.647592655384752,307944.7272727273,58.121454925366855,1.0,-131.1818181818182,0.23597002
41.8608750158798,0.0,0.005917575,1.8181818181818181,75.29545454545455,28.772727272727273,73.43279567370861,0.0051841154,1929898,10732,31537.408923387527,0.0051841154,-26.643106883278072,308410.1818181818,58.139124984120215,1.1818181818181819,-131.38636363636363,0.2376098
39.119400439419586,0.0,0.0066752615,1.6136363636363635,77.04545454545455,27.0,75.08424715889588,0.0059553124,1939961,10776,31671.32947087288,0.0059553124,-27.463573120948407,315578.1818181818,60.88059956058041,1.3863636363636365,-141.0681818181818,0.2673407
41.381810668903604,0.0,0.0054732794,1.6590909090909092,76.5,27.522727272727273,74.58905930327093,0.0044072387,1949802,10820,31808.574934005737,0.0044072387,-27.562619954129445,313344.0,58.61818933109639,1.3409090909090908,-134.72727272727272,0.23363955
44.04559771934081,0.0,0.0053639216,1.7555555555555555,75.71111111111111,28.288888888888888,73.86433709647301,0.0043436186,1959997,10865,31943.501486301422,0.0043436186,-26.166844118924118,310112.7111111111,55.95440228065918,1.2444444444444445,-127.46666666666667,0.22734232
43.04734036673858,0.0,0.005573591,1.5116279069767442,75.51162790697674,28.53488372093023,73.64963101627231,0.0054016006,1969885,10908,32080.850546360016,0.0054016006,-26.148667005141554,309295.62790697673,56.95265963326141,1.4883720930232558,-129.2093023255814,0.22948667
42.433266033662846,0.0,0.005438153,1.8604651162790697,76.65116279069767,27.348837209302324,74.74303540615688,0.0046966807,1979962,10951,32214.9467587471,0.0046966807,-26.540879440567302,313963.16279069765,57.56673396633717,1.1395348837209303,-132.48837209302326,0.24233182
42.57861925576662,0.0,0.0054956903,1.4222222222222223,77.24444444444444,26.755555555555556,75.30045805682782,0.0049997745,1989794,10996,32351.028473615646,0.0049997745,-27.433340144340765,316393.2444444444,57.421380744233375,1.5777777777777777,-133.2,0.23958282
42.74444132602953,0.0,0.0047459533,1.6590909090909092,75.8409090909091,28.181818181818183,73.97212166243293,0.004253136,1999886,11040,32487.156540870667,0.004253136,-26.272309324661,310644.36363636365,57.25555867397047,1.3409090909090908,-130.1590909090909,0.24116865
44.73485858222317,0.0,0.0060040974,1.488888888888889,76.5111111111111,27.488888888888887,74.61491667257278,0.005706252,2009981,11085,32623.682841300964,0.005706252,-26.304518131741077,313389.5111111111,55.26514141777683,1.511111111111111,-127.0,0.2554254
40.64452621940799,0.0,0.0054031117,1.5909090909090908,76.1590909090909,27.863636363636363,74.27016341306847,0.0048947795,2019818,11129,32759.73164343834,0.0048947795,-27.421583171150335,311947.63636363635,59.35547378059202,1.4090909090909092,-135.61363636363637,0.24592268
43.48094200111652,0.0,0.0061273086,1.4772727272727273,77.13636363636364,26.863636363636363,75.19847135493173,0.0053940904,2029802,11173,32895.73099279404,0.0053940904,-26.355667158103017,315950.54545454547,56.51905799888348,1.5227272727272727,-130.9090909090909,0.24229367
43.79261883044756,0.0,0.0064457674,1.75,76.0,28.022727272727273,74.12258610041148,0.005371446,2039783,11217,33031.76417565346,0.005371446,-26.565902283863895,311296.0,56.20738116955243,1.25,-128.3181818181818,0.25101864
40.80654545577756,0.0,0.005049072,1.3333333333333333,76.44444444444444,27.555555555555557,74.5520922741637,0.0027847404,2049818,11262,33166.89305591583,0.0027847404,-27.17685377758311,313116.44444444444,59.193454544222426,1.6666666666666667,-136.0,0.23825184
43.10587998742149,0.0,0.0053858696,1.372093023255814,76.44186046511628,27.558139534883722,74.54729884607197,0.0042960113,2059974,11305,33301.42079663277,0.0042960113,-25.866792551645748,313105.8604651163,56.894120012578504,1.627906976744186,-130.6046511627907,0.24250437
43.75006029503548,0.0,0.0057505406,1.1111111111111112,76.5111111111111,27.511111111111113,74.59923127672673,0.0056023216,2069888,11350,33439.728263139725,0.0056023216,-26.780178222509257,313389.5111111111,56.24993970496452,1.8888888888888888,-129.0,0.23785625
44.68852640936278,0.0,0.006648759,1.2790697674418605,76.18604651162791,27.837209302325583,74.29455184566315,0.006003307,2079772,11393,33576.37054204941,0.006003307,-25.312920511643654,312058.0465116279,55.311473590637235,1.7209302325581395,-126.69767441860465,0.24074847
43.44251628347904,0.0,0.006059653,1.1555555555555554,76.4,27.622222222222224,74.49550266323136,0.004022349,2089897,11438,33712.50481438637,0.004022349,-26.263822447471952,312934.4,56.55748371652094,1.8444444444444446,-129.66666666666666,0.23203063
43.54213437227674,0.0,0.006490406,1.2222222222222223,76.97777777777777,27.044444444444444,75.0367234675917,0.005213792,2099939,11483,33848.967301130295,0.005213792,-26.429924782800118,315300.97777777776,56.457865627723244,1.7777777777777777,-130.26666666666668,0.24251911
41.40617036869161,0.0,0.0062179347,1.0222222222222221,77.33333333333333,26.68888888888889,75.36678197690333,0.0049233786,2109921,11528,33988.10672688484,0.0049233786,-27.347915669554432,316757.3333333333,58.5938296313084,1.9777777777777779,-136.2,0.23873794
41.5118146948335,0.0,0.005817621,1.2727272727272727,76.52272727272727,27.5,74.60978567237788,0.0058840155,2119907,11572,34123.87541055679,0.0058840155,-26.661144822663918,313437.0909090909,58.4881853051665,1.7272727272727273,-134.45454545454547,0.25609243
38.5087888267318,0.0,0.0065403017,1.0454545454545454,75.9090909090909,28.136363636363637,74.02001408353932,0.0057132985,2129807,11616,34264.74776291847,0.0057132985,-27.790801652867287,310923.63636363635,61.4912111732682,1.9545454545454546,-140.38636363636363,0.26181075
41.86917184994429,0.0,0.005269047,1.1555555555555554,76.64444444444445,27.377777777777776,74.72412846792106,0.0044115144,2139844,11661,34400.543709754944,0.0044115144,-27.495829629794642,313935.64444444445,58.1308281500557,1.8444444444444446,-134.0,0.24327494
39.23237278709319,0.0,0.0057385243,0.9777777777777777,76.57777777777778,27.444444444444443,74.66022946547102,0.00585969,2149935,11706,34540.193573474884,0.00585969,-27.974869115943406,313662.5777777778,60.7676272129068,2.022222222222222,-139.66666666666666,0.23489778
40.57628275922545,0.0,0.0080526145,1.1162790697674418,76.23255813953489,27.767441860465116,74.35185234442024,0.0065153004,2159821,11749,34675.258840084076,0.0065153004,-26.68364336927726,312248.5581395349,59.42371724077455,1.8837209302325582,-136.25581395348837,0.25584677
42.657172171139166,0.0,0.004951486,1.3333333333333333,76.73333333333333,27.266666666666666,74.82233035592853,0.004473653,2169960,11794,34810.67865777016,0.004473653,-26.610017354169262,314299.73333333334,57.34282782886085,1.6666666666666667,-132.13333333333333,0.23934756
42.51609819373391,0.0,0.0041869874,1.4545454545454546,75.79545454545455,28.204545454545453,73.94282440986609,0.004639309,2179961,11838,34947.50634932518,0.004639309,-26.38707430810207,310458.1818181818,57.4839018062661,1.5454545454545454,-131.11363636363637,0.23691998
42.456112518072985,0.0,0.005669988,1.4883720930232558,75.97674418604652,28.023255813953487,74.11378097927434,0.004645828,2189811,11881,35081.54186940193,0.004645828,-26.447165920525453,311200.74418604653,57.54388748192701,1.5116279069767442,-131.1627906976744,0.23544738
