Fce,EpisodesSoFar,entloss,entropy,surrgain,TtR,AttC,TimestepsSoFar,TimeElapsed,meankl,MtR,AttNC,optimgain
0.9371,3094,0.0,0.59533703,0.0007733378,2342.75,0.05,739907,5403.3701276779175,0.0030355083,133.94293182588717,9.95,0.0007733378
0.9401000000000004,3134,0.0,0.54699665,0.0012861975,2350.25,0.025,749907,5476.114258050919,0.007337389,134.33680530405266,9.975,0.0012861975
0.9531000000000001,3174,0.0,0.5707469,0.0008929743,2382.75,0.0,759907,5552.74275135994,0.0045478647,136.18677738538364,10.0,0.0008929743
0.9436097560975607,3215,0.0,0.57787395,0.00089121866,2347.0731707317073,0.24390243902439024,769912,5626.346565008163,0.0035936963,134.19323585900943,9.75609756097561,0.00089121866
0.892548752834467,3257,0.0,0.53479,0.001027115,2195.2380952380954,0.9047619047619048,779922,5700.957160234451,0.004493048,125.57642097485409,9.095238095238095,0.001027115
0.9629999999999999,3297,0.0,0.52777815,0.0011035104,2407.5,0.0,789922,5772.619984865189,0.004997509,137.6537244794427,10.0,0.0011035104
0.9228999999999997,3337,0.0,0.5175474,0.00051562773,2307.25,0.375,799922,5846.97255897522,0.0044466136,131.87198202073915,9.625,0.00051562773
0.9669999999999999,3377,0.0,0.56097364,0.0011005438,2417.5,0.05,809922,5921.9642815589905,0.0063058655,138.013466984245,9.95,0.0011005438
0.9193,3417,0.0,0.5716859,0.0010752754,2298.25,0.375,819922,5995.2650990486145,0.0044396725,131.09450333633396,9.625,0.0010752754
0.9235,3457,0.0,0.5315858,0.00091087,2308.75,0.225,829922,6069.826530456543,0.0051191463,131.64419976742917,9.775,0.00091087
0.9238000000000002,3497,0.0,0.50897217,0.0010634614,2309.5,0.25,839922,6144.63113284111,0.0048953304,131.83676218894678,9.75,0.0010634614
0.9705,3537,0.0,0.5387343,0.0011295993,2426.25,0.0,849922,6218.643041849136,0.0033545515,138.47305146468682,10.0,0.0011295993
0.9127000000000003,3577,0.0,0.54679036,0.0010651379,2281.75,0.4,859922,6293.195830583572,0.0036166958,130.6929527686336,9.6,0.0010651379
0.9595000000000002,3617,0.0,0.5613186,0.0010504078,2398.75,0.0,869922,6364.949836015701,0.0038903712,137.04789946201026,10.0,0.0010504078
0.9591000000000003,3657,0.0,0.55797654,0.00087406335,2397.75,0.0,879922,6438.558480501175,0.003687569,136.95785142536937,10.0,0.00087406335
0.9102034503271859,3698,0.0,0.5861201,0.00048474237,2268.048780487805,0.6585365853658537,889963,6512.173675298691,0.00465098,129.74312781050025,9.341463414634147,0.00048474237
0.9189999999999999,3738,0.0,0.55944866,0.0009394444,2297.5,0.375,899963,6586.947804450989,0.005411144,131.2812563926287,9.625,0.0009394444
0.9421000000000002,3778,0.0,0.5692221,0.0007233442,2355.25,0.2,909963,6661.695449352264,0.003760656,134.65761219154126,9.8,0.0007233442
0.9631999999999998,3818,0.0,0.55328375,0.00085365115,2408.0,0.05,919963,6733.712297201157,0.0042283805,137.58039807661117,9.95,0.00085365115
0.975,3858,0.0,0.57122093,0.00063604733,2437.5,0.025,929963,6806.6757662296295,0.0033515277,139.13605146482794,9.975,0.00063604733
0.9702,3898,0.0,0.5382689,0.00073360384,2425.5,0.0,939963,6880.13152050972,0.003944617,138.58561853157283,10.0,0.00073360384
0.9686,3938,0.0,0.5379426,0.00071261026,2421.5,0.075,949963,6952.605983257294,0.0062009417,138.27211221541472,9.925,0.00071261026
0.9268999999999998,3978,0.0,0.53228015,0.0013839294,2317.25,0.55,959963,7025.753168821335,0.0043314486,132.44423517751622,9.45,0.0013839294
0.9580999999999997,4018,0.0,0.4876118,0.00069878594,2395.25,0.175,969963,7097.327663898468,0.0049048522,136.6638636403655,9.825,0.00069878594
0.9844999999999997,4058,0.0,0.45968884,0.00077220297,2461.25,0.0,979963,7169.563352108002,0.0035836634,140.46468142367365,10.0,0.00077220297
0.9646999999999994,4098,0.0,0.40949634,0.0006571396,2411.75,0.225,989963,7240.410583019257,0.0037677356,137.7693612272016,9.775,0.0006571396
0.9932000000000002,4138,0.0,0.4411713,0.0010067715,2483.0,0.0,999963,7311.840889453888,0.003536604,141.85615467996723,10.0,0.0010067715
0.9663999999999996,4178,0.0,0.42382753,0.0006683933,2416.0,0.175,1009963,7382.874673366547,0.0018176233,137.96469029154815,9.825,0.0006683933
0.9702,4218,0.0,0.48724172,0.0015819375,2425.5,0.175,1019963,7452.769164562225,0.008068517,138.54736060380995,9.825,0.0015819375
0.9538999999999997,4258,0.0,0.49030563,0.000921474,2384.75,0.125,1029963,7525.56187415123,0.00381868,136.42911014798034,9.875,0.000921474
0.9701999999999998,4298,0.0,0.46807048,0.0005244312,2425.5,0.025,1039963,7596.394176244736,0.0028753646,138.42347618746834,9.975,0.0005244312
0.9795999999999998,4338,0.0,0.50913227,0.001059095,2449.0,0.0,1049963,7669.499778032303,0.0046026064,139.78611179327066,10.0,0.001059095
0.9235999999999999,4378,0.0,0.5039879,0.00079693255,2309.0,0.275,1059963,7742.029829502106,0.0022116236,131.9259517685649,9.725,0.00079693255
0.9620999999999998,4418,0.0,0.49449864,0.00068103883,2405.25,0.025,1069963,7814.195199251175,0.0055566356,137.26877455032286,9.975,0.00068103883
0.9171999999999999,4458,0.0,0.5506287,0.0013525552,2293.0,0.375,1079963,7886.637202501297,0.0070754034,130.72893971782577,9.625,0.0013525552
0.8413,4498,0.0,0.5176319,0.0011473052,2103.25,0.525,1089963,7958.757347345352,0.007612118,120.09562521348914,9.475,0.0011473052
0.8507999999999999,4538,0.0,0.49274507,0.0009055778,2127.0,0.25,1099963,8032.664103984833,0.00439789,121.25763271459383,9.75,0.0009055778
0.8607999999999999,4578,0.0,0.46954086,0.0007261395,2152.0,0.325,1109963,8106.508560419083,0.0039753267,122.86327827279038,9.675,0.0007261395
0.9027,4618,0.0,0.46667695,0.0012968936,2256.75,0.175,1119963,8179.693459272385,0.0070090047,129.13865479376935,9.825,0.0012968936
0.8026,4658,0.0,0.47370437,0.0011381333,2006.5,0.775,1129963,8256.044968128204,0.0051967897,114.51358935169264,9.225,0.0011381333
0.9116000000000002,4698,0.0,0.48282844,0.0008879874,2279.0,0.0,1139963,8331.410311698914,0.0043851035,130.36207749745128,10.0,0.0008879874
0.889,4738,0.0,0.4366449,0.0011872407,2222.5,0.15,1149963,8409.21783566475,0.007517264,127.2765217451215,9.85,0.0011872407
0.9395,4778,0.0,0.39825445,0.0012494005,2348.75,0.0,1159963,8484.698062181473,0.0070418017,134.1391792205433,10.0,0.0012494005
0.9602000000000002,4818,0.0,0.39584333,0.00072145415,2400.5,0.0,1169963,8557.496610403061,0.0045656012,137.13696996399133,10.0,0.00072145415
0.9729000000000003,4858,0.0,0.40273798,0.000989064,2432.25,0.0,1179963,8631.615803718567,0.004895382,138.81152300579345,10.0,0.000989064
0.9738999999999999,4898,0.0,0.38903874,0.0010591701,2434.75,0.0,1189963,8702.221451044083,0.0036328135,139.12448265455998,10.0,0.0010591701
0.9426,4938,0.0,0.35589868,0.00074918714,2356.5,0.225,1199963,8776.067394018173,0.0056497715,134.66546099729578,9.775,0.00074918714
0.977,4978,0.0,0.3348076,0.0011964139,2442.5,0.025,1209963,8846.295449733734,0.0054002632,139.64868047123633,9.975,0.0011964139
0.9851000000000001,5018,0.0,0.34174764,0.0010078658,2462.75,0.0,1219963,8918.77443408966,0.005127432,140.8341462249767,10.0,0.0010078658
0.9826,5058,0.0,0.30002964,0.0009262591,2456.5,0.0,1229963,8989.984462022781,0.006966623,140.42984576215417,10.0,0.0009262591
0.9898999999999999,5098,0.0,0.2915649,0.00086426333,2474.75,0.0,1239963,9061.893942594528,0.0030025663,141.48270092173348,10.0,0.00086426333
0.9924999999999999,5138,0.0,0.25579348,0.00089348864,2481.25,0.0,1249963,9132.797137975693,0.007155427,141.93589195329795,10.0,0.00089348864
0.9976,5178,0.0,0.23277691,0.000751311,2494.0,0.0,1259963,9203.813087701797,0.0032007846,142.52560023275555,10.0,0.000751311
0.9959999999999999,5218,0.0,0.2080234,0.0007378184,2490.0,0.0,1269963,9273.981516361237,0.0050749024,142.27906220375422,10.0,0.0007378184
0.9979000000000001,5258,0.0,0.21378137,0.000910765,2494.75,0.0,1279963,9344.454771757126,0.005045568,142.55283934082922,10.0,0.000910765
0.9958,5298,0.0,0.2048397,0.0008748663,2489.5,0.0,1289963,9414.923768997192,0.004267971,142.3052678231667,10.0,0.0008748663
0.9938,5338,0.0,0.22873464,0.0008849725,2484.5,0.0,1299963,9487.465554952621,0.004222707,142.02370420271205,10.0,0.0008849725
0.9975000000000002,5378,0.0,0.220373,0.0010955232,2493.75,0.0,1309963,9558.455817937851,0.0059688264,142.55662512330406,10.0,0.0010955232
0.9972999999999999,5418,0.0,0.27360556,0.0011458559,2493.25,0.0,1319963,9632.59350514412,0.0058606495,142.50893710731808,10.0,0.0011458559
0.9960999999999999,5458,0.0,0.28479108,0.0006207865,2490.25,0.0,1329963,9704.65293955803,0.0036925757,142.36119814514024,10.0,0.0006207865
0.9963000000000003,5498,0.0,0.2795877,0.0009558922,2490.75,0.0,1339963,9776.714040279388,0.0045599425,142.39828934051963,10.0,0.0009558922
0.9978999999999999,5538,0.0,0.32925037,0.0011421847,2494.75,0.0,1349963,9849.067920446396,0.0055688787,142.57919209984863,10.0,0.0011421847
