Fce,TtR,meankl,EpisodesSoFar,surrgain,optimgain,AttNC,MtR,entropy,AttC,TimestepsSoFar,TimeElapsed,entloss
0.1495846322806882,106.6046511627907,0.008738607,12477,0.00096698356,0.00096698356,2.046511627906977,19.889365649362755,0.49938765,0.9534883720930233,2809944,12528.788677692413,0.0
0.1438,107.85,0.0060622413,12517,0.0012816229,0.0012816229,2.175,20.193495609216555,0.49554485,0.825,2819944,12574.471234560013,0.0
0.1455787139689579,108.14634146341463,0.008652505,12558,0.0011776696,0.0011776696,2.1707317073170733,20.13744742471006,0.4481581,0.8292682926829268,2829999,12616.013807296753,0.0
0.14690000000000003,110.175,0.0063948017,12598,0.002266338,0.002266338,2.2,20.581955658639764,0.44953093,0.8,2839999,12659.27648472786,0.0
0.1509,113.175,0.0062139556,12638,0.0017891658,0.0017891658,2.35,21.190579945312713,0.4805059,0.65,2849999,12700.625408887863,0.0
0.15080000000000005,113.1,0.007555356,12678,0.001940742,0.001940742,2.375,21.07213364917925,0.5432205,0.625,2859999,12743.35056757927,0.0
0.14880000000000002,111.6,0.0067900023,12718,0.0013537435,0.0013537435,2.125,21.05273035054764,0.5566736,0.875,2869999,12784.019090414047,0.0
0.14135185185185184,104.775,0.006281233,12758,0.0012343691,0.0012343691,2.225,19.57465034662322,0.5448681,0.775,2879776,12826.60305094719,0.0
0.1374713249835201,102.51219512195122,0.0070260456,12799,0.00082738546,0.00082738546,2.317073170731707,19.53571072306164,0.5648189,0.6829268292682927,2889961,12871.698320865631,0.0
0.1476,110.7,0.008834789,12839,0.0010463872,0.0010463872,2.075,20.935073802302874,0.62818015,0.925,2899961,12913.493922233582,0.0
0.15000000000000002,112.5,0.0075160135,12879,0.0013476405,0.0013476405,2.25,21.214883356205682,0.597494,0.75,2909961,12954.960086107254,0.0
0.1544,115.8,0.0074840435,12919,0.0018212226,0.0018212226,2.05,21.86358885935478,0.58182657,0.95,2919961,12995.639362573624,0.0
0.15723451879440964,113.78048780487805,0.0061078155,12960,0.00048970693,0.00048970693,2.073170731707317,21.268142879953466,0.60702044,0.926829268292683,2929877,13038.248456716537,0.0
0.1511,113.325,0.008787632,13000,0.0012130112,0.0012130112,2.45,21.5026997015882,0.55599177,0.55,2939877,13079.722541093826,0.0
0.15400000000000003,115.5,0.007629003,13040,0.0017091143,0.0017091143,2.3,21.765810860589177,0.6219269,0.7,2949877,13123.1703851223,0.0
0.14715447154471545,108.07317073170732,0.006180798,13081,0.002065687,0.002065687,2.317073170731707,20.446393306313457,0.6018014,0.6829268292682927,2959892,13165.5547914505,0.0
0.14214634146341465,106.60975609756098,0.006804553,13122,0.000824411,0.000824411,2.1951219512195124,20.257626816532852,0.6211753,0.8048780487804879,2969897,13207.309285402298,0.0
0.1455646571560055,105.36585365853658,0.006143282,13163,0.0007836746,0.0007836746,2.2195121951219514,19.965836208022836,0.6551095,0.7804878048780488,2979950,13249.52990937233,0.0
0.14497058823529413,107.85,0.005359148,13203,0.0008664141,0.0008664141,2.175,20.177592948430497,0.6665038,0.825,2989751,13291.101831674576,0.0
0.14110000000000003,105.825,0.0065760124,13243,0.0012427325,0.0012427325,2.225,19.739818094536822,0.6489257,0.775,2999751,13333.490730047226,0.0
0.16868292682926825,108.29268292682927,0.0061529777,13284,0.0018652919,0.0018652919,2.1463414634146343,20.60207358249479,0.6706496,0.8536585365853658,3009752,13375.942089557648,0.0
0.14905088440376613,106.32558139534883,0.0055079754,13327,0.00088731636,0.00088731636,1.9534883720930232,20.199057165142463,0.7025328,1.0465116279069768,3019863,13418.113917589188,0.0
0.15574632300279315,108.48837209302326,0.0076355585,13370,0.0015046591,0.0015046591,1.627906976744186,20.909203531349398,0.77203906,1.372093023255814,3029857,13458.784574747086,0.0
0.14812779830471634,107.37209302325581,0.0076711834,13413,0.0011721634,0.0011721634,1.6744186046511629,20.363460655700674,0.7246091,1.3255813953488371,3039990,13500.321778774261,0.0
0.15168181818181817,111.9,0.008718802,13453,0.0017136963,0.0017136963,1.9,21.371175713612793,0.6612789,1.1,3049795,13542.781219244003,0.0
0.151,113.25,0.0059710876,13493,0.00094337674,0.00094337674,1.85,21.457973297490547,0.67583764,1.15,3059795,13584.893766403198,0.0
0.1563401158873467,116.1951219512195,0.005407526,13534,0.0007388855,0.0007388855,1.6341463414634145,22.191542284209106,0.7146984,1.3658536585365855,3069976,13627.636723041534,0.0
0.1514828576511551,108.85714285714286,0.0053494796,13576,0.00086467486,0.00086467486,1.6666666666666667,20.804702433472293,0.6884767,1.3333333333333333,3079845,13668.243551015854,0.0
0.1573701374684258,103.56521739130434,0.0063626873,13622,0.0017715108,0.0017715108,1.5,20.126357616004587,0.64431137,1.5,3089977,13709.506982564926,0.0
0.1431603806909032,98.26666666666667,0.005561879,13667,0.0010295674,0.0010295674,1.6,18.89084785852813,0.6192895,1.4,3099958,13750.332318544388,0.0
0.14773557010154637,99.73333333333333,0.0058381706,13712,0.0013702352,0.0013702352,1.8,19.002096593721014,0.57979494,1.2,3109952,13793.662076473236,0.0
0.15216899510087703,109.35714285714286,0.0069986917,13754,0.0010311075,0.0010311075,1.9523809523809523,20.668070459864605,0.6453263,1.0476190476190477,3119977,13834.161952257156,0.0
0.1476064789349866,106.85714285714286,0.008364945,13796,0.0011848414,0.0011848414,1.619047619047619,20.38677369020804,0.6538699,1.380952380952381,3129948,13875.722445249557,0.0
0.15504746333582747,106.73333333333333,0.0052258493,13841,0.0012244721,0.0012244721,1.288888888888889,20.52713304973166,0.6174262,1.711111111111111,3139981,13917.166938304901,0.0
0.14981849388638568,99.33333333333333,0.006887083,13886,0.0012024515,0.0012024515,1.3111111111111111,19.681536344009768,0.620871,1.6888888888888889,3149855,13960.244443893433,0.0
0.15796505373489184,115.07142857142857,0.004484548,13928,0.00067977805,0.00067977805,1.4761904761904763,21.44723911082711,0.6021053,1.5238095238095237,3159932,14001.015768289566,0.0
0.16044745896083637,112.74418604651163,0.004595564,13971,0.0011021184,0.0011021184,1.5116279069767442,21.622358704686384,0.58605784,1.4883720930232558,3169822,14042.463360071182,0.0
0.15927011390509818,111.83720930232558,0.009627543,14014,0.0018157791,0.0018157791,1.6511627906976745,21.354972040374395,0.5073787,1.3488372093023255,3179812,14089.690881967545,0.0
0.15520353948599,110.93023255813954,0.0067192526,14057,0.0018569179,0.0018569179,1.3953488372093024,20.89923680341772,0.53277636,1.6046511627906976,3189861,14131.080067634583,0.0
0.16551400180668474,123.21951219512195,0.007230961,14098,0.0015765635,0.0015765635,1.7804878048780488,23.5285227124152,0.48053682,1.2195121951219512,3199942,14173.235404014587,0.0
0.16360000000000002,122.7,0.0051482576,14138,0.0009029836,0.0009029836,2.1,23.088461493326125,0.4558734,0.9,3209942,14214.742286920547,0.0
0.1574589096540316,113.78048780487805,0.0053700064,14179,0.0014917064,0.0014917064,1.951219512195122,21.895946580201024,0.47830403,1.048780487804878,3219788,14257.666280031204,0.0
0.15810000000000002,118.575,0.0076390575,14219,0.0009317778,0.0009317778,1.975,22.353241166548212,0.5319765,1.025,3229788,14298.73017835617,0.0
0.14720000000000003,110.4,0.0049059577,14259,0.000855956,0.000855956,2.3,21.11593438231593,0.4906332,0.7,3239788,14342.631237506866,0.0
0.1544,115.8,0.0058167465,14299,0.0012491908,0.0012491908,2.475,21.674648477815133,0.4462257,0.525,3249788,14385.797104358673,0.0
0.1508,113.1,0.0062562944,14339,0.0014309438,0.0014309438,2.325,21.294355293102875,0.43704206,0.675,3259788,14427.165989875793,0.0
0.15200000000000005,114.0,0.008083011,14379,0.0014741954,0.0014741954,2.175,21.37062631891598,0.39897645,0.825,3269788,14470.621577262878,0.0
0.14689999999999998,110.175,0.00831781,14419,0.001385789,0.001385789,2.35,20.393505472823556,0.3582431,0.65,3279788,14512.265052080154,0.0
0.14809028030578814,110.26829268292683,0.0069368207,14460,0.0014489522,0.0014489522,2.1951219512195124,20.75617861722499,0.37322983,0.8048780487804879,3289855,14557.938870429993,0.0
0.14760000000000004,110.7,0.004527838,14500,0.0014507696,0.0014507696,1.9,20.801821005204516,0.38807026,1.1,3299855,14598.882586956024,0.0
0.14834327009936765,110.04878048780488,0.0069923,14541,0.0014959488,0.0014959488,1.7317073170731707,20.73466834861441,0.41118622,1.2682926829268293,3309882,14643.661758184433,0.0
0.15339999999999998,115.05,0.006182707,14581,0.0018371552,0.0018371552,2.175,21.744420234133003,0.4267877,0.825,3319882,14684.81922340393,0.0
0.14830000000000002,111.225,0.0073309783,14621,0.0012689483,0.0012689483,2.075,20.958271067641864,0.43856764,0.925,3329882,14728.172706604004,0.0
0.1533702443082974,112.14285714285714,0.006144163,14663,0.0018047424,0.0018047424,1.8571428571428572,21.19669530294174,0.44763243,1.1428571428571428,3339823,14769.011706352234,0.0
0.15842175696093244,117.21951219512195,0.006102498,14704,0.0009454762,0.0009454762,1.8780487804878048,22.299168764476242,0.5059732,1.1219512195121952,3349936,14811.1109521389,0.0
