TimestepsSoFar,TimeElapsed,meankl,entloss,Fce,entropy,optimgain,AttNC,surrgain,EpisodesSoFar,TtR,AttC,MtR
1999964,25763.641949653625,0.008933102,0.0,0.17441407867494826,8.427851,-5.2642823e-09,3.5238095238095237,-5.2642823e-09,8396,424.2857142857143,6.476190476190476,24.428509635516424
2009994,25872.128170251846,0.008933204,0.0,0.15831578947368424,8.52542,-5.79834e-09,3.1666666666666665,-5.79834e-09,8438,390.0,6.833333333333333,22.873764574199352
2019849,25989.658887147903,0.008933204,0.0,0.16627907459280009,8.52542,-5.79834e-09,3.238095238095238,-5.79834e-09,8480,406.1904761904762,6.761904761904762,23.41310022393846
2029868,26098.685836791992,0.008933204,0.0,0.16998202824133504,8.52542,-5.79834e-09,3.292682926829268,-5.79834e-09,8521,419.0243902439024,6.7073170731707314,24.113797106563418
2039915,26197.544635534286,0.008933204,0.0,0.15548016415868676,8.52542,-5.79834e-09,3.116279069767442,-5.79834e-09,8564,382.3255813953488,6.883720930232558,22.009046174392278
2049793,26311.669807434082,0.008933204,0.0,0.15590023727267807,8.52542,-5.79834e-09,3.3255813953488373,-5.79834e-09,8607,380.2325581395349,6.674418604651163,22.123532827442673
2059842,26427.34232521057,0.008933204,0.0,0.16902211912739482,8.52542,-5.79834e-09,2.953488372093023,-5.79834e-09,8650,390.4651162790698,7.046511627906977,22.49581441228756
2069842,26535.641498088837,0.008933204,0.0,0.1704,8.52542,-5.79834e-09,3.775,-5.79834e-09,8690,426.0,6.225,24.725276667427295
2079879,26651.681369543076,0.008933204,0.0,0.16000527356624925,8.52542,-5.79834e-09,2.682926829268293,-5.79834e-09,8731,388.780487804878,7.317073170731708,22.57874180419311
2089879,26767.363260269165,0.008933204,0.0,0.16399999999999998,8.52542,-5.79834e-09,3.475,-5.79834e-09,8771,410.0,6.525,23.387727669521052
2099879,26878.60663509369,0.008933204,0.0,0.1701,8.52542,-5.79834e-09,3.65,-5.79834e-09,8811,425.25,6.35,24.507423855944285
2109931,26994.794163942337,0.008933204,0.0,0.16393548387096774,8.623048,-7.476807e-09,3.0714285714285716,-7.476807e-09,8853,401.42857142857144,6.928571428571429,22.75296013699631
2119956,27102.33295249939,0.008933204,0.0,0.16390243902439025,8.623048,-7.476807e-09,2.975609756097561,-7.476807e-09,8894,400.9756097560976,7.024390243902439,23.045788944583737
2129765,27208.063216924667,0.008933204,0.0,0.1544636345421759,8.623048,-7.476807e-09,2.5952380952380953,-7.476807e-09,8936,378.0952380952381,7.404761904761905,21.630291583800233
2139765,27321.632747650146,0.008933204,0.0,0.16999999999999998,8.623048,-7.476807e-09,3.175,-7.476807e-09,8976,425.0,6.825,24.624107035608425
2149774,27432.838752269745,0.008933204,0.0,0.1742981029810298,8.623048,-7.476807e-09,3.682926829268293,-7.476807e-09,9017,422.6829268292683,6.317073170731708,24.465431745327383
2159849,27548.910121440887,0.008933204,0.0,0.1625406677569907,8.623048,-7.476807e-09,3.3488372093023258,-7.476807e-09,9060,396.9767441860465,6.651162790697675,22.975530644728945
2169862,27657.46160054207,0.008933204,0.0,0.17682551594746718,8.623048,-7.476807e-09,4.073170731707317,-7.476807e-09,9101,433.1707317073171,5.926829268292683,25.27474273487761
2179901,27773.573330163956,0.008933204,0.0,0.15598248905565976,8.623048,-7.476807e-09,2.8780487804878048,-7.476807e-09,9142,387.3170731707317,7.121951219512195,22.04951496767227
2189980,27882.69423556328,0.008933204,0.0,0.15697652164237233,8.623048,-7.476807e-09,2.8372093023255816,-7.476807e-09,9185,383.48837209302326,7.162790697674419,22.034048847710896
2199980,27999.44117283821,0.008933204,0.0,0.17090000000000002,8.623048,-7.476807e-09,3.575,-7.476807e-09,9225,427.25,6.425,24.367596883508863
2209793,28125.601739883423,2.2649765e-06,0.0,0.1682873015873016,8.62454,-3.6621093e-09,3.15,-3.6621093e-09,9265,417.75,6.85,24.04743093138578
2219812,28238.129863023758,2.2649765e-06,0.0,0.1632503209242618,8.62454,-3.6621093e-09,3.2439024390243905,-3.6621093e-09,9306,402.1951219512195,6.7560975609756095,23.287649446760287
2229865,28352.194447040558,2.2649765e-06,0.0,0.1726467331118494,8.62454,-3.6621093e-09,3.3255813953488373,-3.6621093e-09,9349,402.3255813953488,6.674418604651163,23.333071681146574
2239865,28473.389177799225,9.357929e-06,0.0,0.1627,8.627581,-1.4648437e-08,3.025,-1.4648437e-08,9389,406.75,6.975,23.31660889922083
2249771,28588.063196659088,9.357929e-06,0.0,0.18033641615036963,8.627581,-1.4648437e-08,3.697674418604651,-1.4648437e-08,9432,416.51162790697674,6.3023255813953485,24.36165968738234
2259810,28709.769112586975,9.357929e-06,0.0,0.16580112570356473,8.627581,-1.4648437e-08,3.3902439024390243,-1.4648437e-08,9473,406.5853658536585,6.609756097560975,23.806679787391815
2269844,28833.132029771805,9.357929e-06,0.0,0.16474074074074074,8.627581,-1.4648437e-08,3.0952380952380953,-1.4648437e-08,9515,399.04761904761904,6.904761904761905,23.057850270947185
2279878,28949.892524957657,9.357929e-06,0.0,0.17156776556776557,8.627581,-1.4648437e-08,3.4285714285714284,-1.4648437e-08,9557,420.23809523809524,6.571428571428571,24.223679098967136
2289885,29062.783375501633,9.357929e-06,0.0,0.17860627177700347,8.627581,-1.4648437e-08,4.024390243902439,-1.4648437e-08,9598,438.0487804878049,5.975609756097561,25.394428330775444
2299885,29174.26399922371,0.008933196,0.0,0.17219999999999996,8.725207,-1.0070801e-08,3.25,-1.0070801e-08,9638,430.5,6.75,24.766094532167134
2309921,29292.237568855286,0.008933196,0.0,0.15361904761904763,8.725207,-1.0070801e-08,2.8333333333333335,-1.0070801e-08,9680,384.04761904761904,7.166666666666667,21.959292095035877
2319831,29399.29272890091,0.008933204,0.0,0.1615986495379285,8.822763,-1.11389165e-08,3.111111111111111,-1.11389165e-08,9725,373.55555555555554,6.888888888888889,21.708862889444436
2329842,29519.68330192566,0.008933204,0.0,0.16131608019043706,8.822763,-1.11389165e-08,2.847826086956522,-1.11389165e-08,9771,358.04347826086956,7.1521739130434785,20.67905509906002
2339842,29663.30502152443,0.0,0.0,0.1695,8.823097,-2.1820068e-08,2.975,-2.1820068e-08,9811,423.75,7.025,24.26533832626889
2349869,29785.79725909233,0.0,0.0,0.15824751580849136,8.823097,-2.1820068e-08,3.0,-2.1820068e-08,9852,387.5609756097561,7.0,22.257509745886143
2359869,29894.527398586273,0.0,0.0,0.1762,8.823097,-2.1820068e-08,3.8,-2.1820068e-08,9892,440.5,6.2,25.396989132263933
2369890,30009.414578914642,0.0,0.0,0.166527293844367,8.823097,-2.1820068e-08,2.975609756097561,-2.1820068e-08,9933,413.6585365853659,7.024390243902439,23.716684274428058
2379955,30135.42367196083,0.008933196,0.0,0.1683939551280299,8.920409,-9.460449e-09,3.1627906976744184,-9.460449e-09,9976,410.4651162790698,6.837209302325581,23.907737561885778
2389977,30251.319853305817,0.008933196,0.0,0.17048072562358277,8.920409,-9.460449e-09,3.3095238095238093,-9.460449e-09,10018,410.4761904761905,6.690476190476191,23.61443235240918
2399977,30365.904294013977,0.008933196,0.0,0.1631,8.920409,-9.460449e-09,3.075,-9.460449e-09,10058,407.75,6.925,23.302684878721358
2409801,30489.667014360428,0.010174863,0.0,0.1823707674439381,8.822763,1.6174317e-08,3.902439024390244,1.6174317e-08,10099,442.1951219512195,6.097560975609756,25.632559176575146
2419808,30597.947195529938,0.010174863,0.0,0.1580487804878049,8.822763,1.6174317e-08,2.8780487804878048,1.6174317e-08,10140,395.1219512195122,7.121951219512195,22.765211887230244
2429884,30704.595166683197,0.010174863,0.0,0.1757804576376005,8.822763,1.6174317e-08,2.7045454545454546,1.6174317e-08,10184,392.72727272727275,7.295454545454546,22.703905371893246
2439781,30817.75085401535,0.010174863,0.0,0.17210073886013735,8.822763,1.6174317e-08,3.4545454545454546,1.6174317e-08,10228,382.72727272727275,6.545454545454546,22.532886873199597
2449803,30930.38750243187,0.010174863,0.0,0.15508683473389354,8.822763,1.6174317e-08,3.0714285714285716,1.6174317e-08,10270,381.1904761904762,6.928571428571429,22.005781325097686
2459860,31041.20307970047,0.0101747215,0.0,0.16009553739786297,8.725207,1.9989013e-08,2.953488372093023,1.9989013e-08,10313,394.8837209302326,7.046511627906977,22.455791045804304
2469881,31147.570675373077,0.0101747215,0.0,0.16027409988385596,8.725207,1.9989013e-08,3.4634146341463414,1.9989013e-08,10354,395.3658536585366,6.536585365853658,22.90680042757141
2479896,31259.35070991516,0.0101747215,0.0,0.16725203252032522,8.725207,1.9989013e-08,3.1951219512195124,1.9989013e-08,10395,410.4878048780488,6.804878048780488,23.628280984458524
2489763,31368.02135515213,0.0101747215,0.0,0.1686575361041426,8.725207,1.9989013e-08,3.5238095238095237,1.9989013e-08,10437,394.2857142857143,6.476190476190476,22.889248544907982
2499834,31473.66925215721,0.0101747215,0.0,0.17280472499077154,8.725207,1.9989013e-08,3.488372093023256,1.9989013e-08,10480,413.0232558139535,6.511627906976744,23.713310180956913
2509834,31588.8764231205,0.0101747215,0.0,0.1863,8.725207,1.9989013e-08,4.55,1.9989013e-08,10520,465.75,5.45,27.009223305239097
2519871,31691.25995326042,0.0101747215,0.0,0.1610143964562569,8.725207,1.9989013e-08,3.488372093023256,1.9989013e-08,10563,388.6046511627907,6.511627906976744,22.45449263521151
2529965,31812.06583380699,0.008933204,0.0,0.1621867321867322,8.822763,-8.544922e-09,3.0,-8.544922e-09,10607,382.72727272727275,7.0,21.982860547525636
2539756,31924.84079003334,0.008933077,0.0,0.16819446162303306,8.920409,-9.2315675e-09,3.5,-9.2315675e-09,10649,398.57142857142856,6.5,22.906890151141113
2549783,32039.203211784363,0.008933077,0.0,0.172126467931346,8.920409,-9.2315675e-09,3.4878048780487805,-9.2315675e-09,10690,420.2439024390244,6.512195121951219,24.28143135502676
2559884,32147.697657346725,0.008933077,0.0,0.16898816710939385,8.920409,-9.2315675e-09,3.8536585365853657,-9.2315675e-09,10731,417.0731707317073,6.146341463414634,24.00986653794187
2569912,32257.50144147873,0.008933077,0.0,0.17135775335775327,8.920409,-9.2315675e-09,3.5476190476190474,-9.2315675e-09,10773,403.57142857142856,6.4523809523809526,23.131876690113852
2579930,32377.826057195663,0.008933077,0.0,0.17754578754578754,8.920409,-9.2315675e-09,4.023809523809524,-9.2315675e-09,10815,439.5238095238095,5.976190476190476,25.34584919023113
2589930,32493.129997968674,0.008933077,0.0,0.1787,8.920409,-9.2315675e-09,3.725,-9.2315675e-09,10855,446.75,6.275,26.072727509960124
2599792,32611.924813985825,0.008933077,0.0,0.16458796977725446,8.920409,-9.2315675e-09,3.0232558139534884,-9.2315675e-09,10898,401.16279069767444,6.976744186046512,22.91755902802842
2609820,32738.490481376648,9.357929e-06,0.0,0.16686605402394875,8.917373,7.93457e-09,3.2857142857142856,7.93457e-09,10940,405.0,6.714285714285714,23.26655435111065
2619825,32856.93178939819,9.357929e-06,0.0,0.1568780487804878,8.917373,7.93457e-09,3.6341463414634148,7.93457e-09,10981,392.1951219512195,6.365853658536586,22.40564672103041
2629932,32967.723605155945,9.357929e-06,0.0,0.15554929136324486,8.917373,7.93457e-09,2.7906976744186047,7.93457e-09,11024,378.3720930232558,7.209302325581396,21.778475557681684
2639932,33083.08495736122,9.357929e-06,0.0,0.1773,8.917373,7.93457e-09,3.75,7.93457e-09,11064,443.25,6.25,25.618010945364926
2649951,33197.98594355583,0.008933196,0.0,0.16209499358151475,9.015002,-1.5907288e-08,3.1219512195121952,-1.5907288e-08,11105,396.3414634146341,6.878048780487805,22.805855347805227
2659958,33310.56244969368,0.008933196,0.0,0.17346341463414638,9.015002,-1.5907288e-08,3.5853658536585367,-1.5907288e-08,11146,433.6585365853659,6.414634146341464,25.132765696208853
2669900,33429.189012765884,0.008933196,0.0,0.16117758381597197,9.015002,-1.5907288e-08,3.048780487804878,-1.5907288e-08,11187,392.6829268292683,6.951219512195122,22.907091021687
2679921,33540.68656229973,0.008933196,0.0,0.1688594657375145,9.015002,-1.5907288e-08,3.731707317073171,-1.5907288e-08,11228,416.8292682926829,6.2682926829268295,24.276857902826467
2689942,33656.823035001755,0.008933196,0.0,0.17199070847851336,9.015002,-1.5907288e-08,3.292682926829268,-1.5907288e-08,11269,427.3170731707317,6.7073170731707314,24.74588316315908
2699942,33773.24177265167,0.008933196,0.0,0.16649999999999993,9.015002,-1.5907288e-08,3.425,-1.5907288e-08,11309,416.25,6.575,23.690114601193905
2709961,33887.176425457,0.008933196,0.0,0.17242105263157895,9.015002,-1.5907288e-08,3.6341463414634148,-1.5907288e-08,11350,425.1219512195122,6.365853658536586,24.53714512778882
2719961,33994.00199389458,0.008933196,0.0,0.1668,9.015002,-1.5907288e-08,3.375,-1.5907288e-08,11390,417.0,6.625,23.968295570611602
2729961,34103.81457090378,0.008933196,0.0,0.16830000000000003,9.015002,-1.5907288e-08,3.325,-1.5907288e-08,11430,420.75,6.675,24.101699209522142
2739752,34220.260813474655,0.010174781,0.0,0.1633292682926829,8.917373,1.5411377e-08,3.175,1.5411377e-08,11470,404.5,6.825,23.516022308271243
2749752,34326.734369277954,0.010174781,0.0,0.1656,8.917373,1.5411377e-08,3.175,1.5411377e-08,11510,414.0,6.825,24.075549737664566
2759752,34451.03717136383,0.010174781,0.0,0.1759,8.917373,1.5411377e-08,3.5,1.5411377e-08,11550,439.75,6.5,25.292886459872534
2769817,34559.79223895073,0.010174781,0.0,0.1814831824736066,8.917373,1.5411377e-08,3.7906976744186047,1.5411377e-08,11593,433.72093023255815,6.209302325581396,25.102938815646354
2779817,34679.91595196724,0.010174781,0.0,0.16060000000000002,8.819815,2.243042e-08,3.25,2.243042e-08,11633,401.5,6.75,23.34649073352436
2789846,34792.76937866211,0.010174781,0.0,0.16652733313198434,8.819815,2.243042e-08,3.3488372093023258,2.243042e-08,11676,398.13953488372096,6.651162790697675,23.070700731039814
2799941,34911.095749139786,0.008933204,0.0,0.15878818998716301,8.917373,-4.8828124e-09,2.951219512195122,-4.8828124e-09,11717,392.1951219512195,7.048780487804878,22.676329739673367
2809941,35011.71381187439,0.008933204,0.0,0.17720000000000002,8.917373,-4.8828124e-09,3.85,-4.8828124e-09,11757,443.0,6.15,25.37921059867321
2819969,35136.73664164543,0.008933204,0.0,0.16277514642220522,8.917373,-4.8828124e-09,3.119047619047619,-4.8828124e-09,11799,395.23809523809524,6.880952380952381,23.13065933318814
2829756,35249.61765575409,0.008933204,0.0,0.15895135135135136,8.917373,-4.8828124e-09,3.2,-4.8828124e-09,11839,394.5,6.8,22.784993413305177
2839921,35349.00827789307,0.008933204,0.0,0.16261391941391945,8.917373,-4.8828124e-09,3.2444444444444445,-4.8828124e-09,11884,389.3333333333333,6.7555555555555555,22.15169744326382
2849921,35467.14487028122,0.008933204,0.0,0.1669,8.917373,-4.8828124e-09,3.225,-4.8828124e-09,11924,417.25,6.775,23.845030302982405
2859963,35577.61127734184,0.008933204,0.0,0.16658846529814278,8.917373,-4.8828124e-09,3.0,-4.8828124e-09,11966,399.5238095238095,7.0,23.13065913908494
2869978,35696.91762423515,0.008933204,0.0,0.15782113821138205,8.917373,-4.8828124e-09,2.902439024390244,-4.8828124e-09,12007,390.7317073170732,7.097560975609756,22.604604908734277
2879754,35806.87850546837,0.008933204,0.0,0.1619984058664116,8.917373,-4.8828124e-09,3.2195121951219514,-4.8828124e-09,12048,395.1219512195122,6.780487804878049,22.784704840032266
2889754,35936.78310108185,0.008933196,0.0,0.1695,9.015002,-1.11389165e-08,3.25,-1.11389165e-08,12088,423.75,6.75,24.39200700153044
2899841,36045.44513988495,0.008933196,0.0,0.16872208027949248,9.015002,-1.11389165e-08,3.2093023255813953,-1.11389165e-08,12131,395.5813953488372,6.790697674418604,22.723023739263944
2909844,36165.97170543671,0.008933204,0.0,0.16334959349593497,9.112445,-7.3242186e-09,3.097560975609756,-7.3242186e-09,12172,388.2926829268293,6.902439024390244,21.95035629657987
2919919,36283.96129703522,0.008933204,0.0,0.16440046181758206,9.112445,-7.3242186e-09,3.0232558139534884,-7.3242186e-09,12215,405.3488372093023,6.976744186046512,23.257897539838208
2929946,36399.14777302742,0.008933204,0.0,0.17156278229448965,9.112445,-7.3242186e-09,3.292682926829268,-7.3242186e-09,12256,424.8780487804878,6.7073170731707314,24.045908391983215
2939980,36513.0209774971,0.008933204,0.0,0.1574745484400657,9.112445,-7.3242186e-09,2.619047619047619,-7.3242186e-09,12298,386.42857142857144,7.380952380952381,22.31263251120145
2949800,36622.215505599976,0.008933204,0.0,0.16168690614764084,9.112445,-7.3242186e-09,3.1463414634146343,-7.3242186e-09,12339,396.3414634146341,6.853658536585366,23.016229304371766
2959825,36743.18804359436,0.008933204,0.0,0.16770731707317077,9.112445,-7.3242186e-09,4.048780487804878,-7.3242186e-09,12380,414.8780487804878,5.951219512195122,24.12716298015336
2969859,36849.35229229927,0.008933204,0.0,0.1552602670697909,9.112445,-7.3242186e-09,2.6904761904761907,-7.3242186e-09,12422,375.95238095238096,7.309523809523809,21.663672707097057
2979957,36973.21274852753,0.008933204,0.0,0.18384957091299584,9.112445,-7.3242186e-09,3.590909090909091,-7.3242186e-09,12466,430.90909090909093,6.409090909090909,24.874854410550686
2989957,37079.79097557068,0.008933204,0.0,0.16499999999999998,9.112445,-7.3242186e-09,3.15,-7.3242186e-09,12506,412.5,6.85,23.856065167262656
2999966,37192.964708566666,0.008933204,0.0,0.16946341463414633,9.112445,-7.3242186e-09,3.4146341463414633,-7.3242186e-09,12547,423.6585365853659,6.585365853658536,24.47912408039745
3009966,37311.59849715233,0.008933204,0.0,0.1678,9.112445,-7.3242186e-09,3.625,-7.3242186e-09,12587,419.5,6.375,24.210011902525448
3019801,37412.77970814705,0.008933204,0.0,0.16082794807300738,9.112445,-7.3242186e-09,3.1363636363636362,-7.3242186e-09,12631,376.59090909090907,6.863636363636363,21.85879036079554
3029839,37538.35817217827,0.008933204,0.0,0.15833169129720853,9.112445,-7.3242186e-09,2.642857142857143,-7.3242186e-09,12673,388.57142857142856,7.357142857142857,22.239019936677096
3039870,37643.968870162964,0.008933204,0.0,0.1634335169158143,9.112445,-7.3242186e-09,3.073170731707317,-7.3242186e-09,12714,403.4146341463415,6.926829268292683,22.98045430020585
3049879,37756.45971655846,0.008933204,0.0,0.18120325203252033,9.112445,-7.3242186e-09,3.6341463414634148,-7.3242186e-09,12755,433.4146341463415,6.365853658536586,24.670756236997377
3059907,37870.679079294205,0.008933204,0.0,0.16721008403361343,9.112445,-7.3242186e-09,3.5,-7.3242186e-09,12797,414.76190476190476,6.5,23.669610168655772
3069999,37980.05051898956,0.008933204,0.0,0.17090977611701957,9.112445,-7.3242186e-09,3.6666666666666665,-7.3242186e-09,12839,420.4761904761905,6.333333333333333,24.2764147848505
3079754,38096.717700481415,0.008933204,0.0,0.15030000000000002,9.112445,-7.3242186e-09,2.75,-7.3242186e-09,12879,375.75,7.25,21.86798278409419
3089777,38204.6403195858,0.008933204,0.0,0.15082926829268298,9.112445,-7.3242186e-09,3.024390243902439,-7.3242186e-09,12920,377.0731707317073,6.975609756097561,21.991419842329726
3099790,38316.13780784607,0.008933204,0.0,0.1796547842401501,9.112445,-7.3242186e-09,3.4634146341463414,-7.3242186e-09,12961,440.2439024390244,6.536585365853658,25.11136173747468
3109827,38431.273879528046,0.010174751,0.0,0.1741070092698,9.015002,1.6937255e-08,3.2325581395348837,1.6937255e-08,13004,413.25581395348837,6.767441860465116,23.935135385764397
3119947,38546.539447546005,0.010174751,0.0,0.1606265664160401,9.015002,1.6937255e-08,3.380952380952381,1.6937255e-08,13046,386.1904761904762,6.619047619047619,22.15389255129175
3129765,38651.48749756813,0.010174751,0.0,0.16385749752097223,9.015002,1.6937255e-08,2.953488372093023,1.6937255e-08,13089,378.6046511627907,7.046511627906977,21.826231797532408
3139770,38763.899369716644,0.010174751,0.0,0.16712195121951215,9.015002,1.6937255e-08,3.6341463414634148,1.6937255e-08,13130,417.8048780487805,6.365853658536586,24.0833005392706
3149770,38880.90150856972,0.010174751,0.0,0.17620000000000002,9.015002,1.6937255e-08,3.425,1.6937255e-08,13170,440.5,6.575,25.19534762286684
3159812,38987.48192715645,0.010174751,0.0,0.1657535014005602,9.015002,1.6937255e-08,3.380952380952381,1.6937255e-08,13212,403.57142857142856,6.619047619047619,23.16528091022248
3169812,39106.80398154259,0.010174751,0.0,0.17539999999999997,9.015002,1.6937255e-08,3.9,1.6937255e-08,13252,438.5,6.1,25.349948334748518
3179883,39214.94386839867,0.010174751,0.0,0.18157592339261283,9.015002,1.6937255e-08,3.9302325581395348,1.6937255e-08,13295,431.6279069767442,6.069767441860465,24.97840559499806
3189883,39329.39456105232,0.010174751,0.0,0.16040000000000001,9.015002,1.6937255e-08,2.75,1.6937255e-08,13335,401.0,7.25,22.96858422750311
3199912,39436.581441640854,0.010174751,0.0,0.1638580171358629,9.015002,1.6937255e-08,2.9069767441860463,1.6937255e-08,13378,401.16279069767444,7.093023255813954,23.161357814138753
3209909,39554.801799058914,0.010174751,0.0,0.16607494796792452,9.015002,1.6937255e-08,2.9047619047619047,1.6937255e-08,13420,401.1904761904762,7.095238095238095,23.242857536964387
3219928,39676.879259586334,0.0024602725,0.0,0.17038767650834405,8.966195,1.2359619e-08,3.4390243902439024,1.2359619e-08,13461,417.0731707317073,6.560975609756097,23.895955125711385
3229810,39792.30158686638,0.0024602725,0.0,0.16450176240324496,8.966195,1.2359619e-08,3.2439024390243905,1.2359619e-08,13502,395.1219512195122,6.7560975609756095,23.223402794256007
3239867,39904.25426888466,0.0024602725,0.0,0.1767426226304475,8.966195,1.2359619e-08,3.488372093023256,1.2359619e-08,13545,429.7674418604651,6.511627906976744,24.85164661692467
3249867,40011.91483879089,0.0024602725,0.0,0.17370000000000002,8.966195,1.2359619e-08,3.95,1.2359619e-08,13585,434.25,6.05,25.021716674342052
3259936,40131.61006069183,0.008933204,0.0,0.16712908950386932,9.063826,-1.121521e-08,3.046511627906977,-1.121521e-08,13628,387.6744186046512,6.953488372093023,22.200898389975265
3269936,40240.20816540718,0.008933204,0.0,0.17800000000000005,9.063826,-1.121521e-08,3.675,-1.121521e-08,13668,445.0,6.325,25.308237932194384
3279936,40354.03634905815,0.008933204,0.0,0.15950000000000003,9.063826,-1.121521e-08,3.225,-1.121521e-08,13708,398.75,6.775,22.83584970841747
3289953,40476.8147892952,0.0001475811,0.0,0.17867431850789095,9.076032,-1.34277345e-08,3.317073170731707,-1.34277345e-08,13749,440.0,6.682926829268292,25.35225755571777
3299973,40590.63987112045,0.0001475811,0.0,0.17990476190476193,9.076032,-1.34277345e-08,4.261904761904762,-1.34277345e-08,13791,449.76190476190476,5.738095238095238,26.124533831479248
3309778,40691.69435119629,0.0001475811,0.0,0.1598828950935213,9.076032,-1.34277345e-08,3.0,-1.34277345e-08,13833,394.76190476190476,7.0,22.815413515358376
3319789,40802.178560972214,0.0001475811,0.0,0.1667317073170732,9.076032,-1.34277345e-08,3.7804878048780486,-1.34277345e-08,13874,416.8292682926829,6.219512195121951,23.988454599283198
3329835,40911.10404729843,0.0001475811,0.0,0.16637695637695638,9.076032,-1.34277345e-08,3.4761904761904763,-1.34277345e-08,13916,406.9047619047619,6.523809523809524,23.47162523536725
3339842,41018.62959718704,0.0001475811,0.0,0.1570452961672474,9.076032,-1.34277345e-08,2.682926829268293,-1.34277345e-08,13957,384.1463414634146,7.317073170731708,22.195191659025603
3349842,41132.32197165489,0.0001475811,0.0,0.16879999999999995,9.076032,-1.34277345e-08,3.55,-1.34277345e-08,13997,422.0,6.45,24.473176339605036
3359947,41236.130769729614,0.0001475811,0.0,0.17205574912891988,9.076032,-1.34277345e-08,3.268292682926829,-1.34277345e-08,14038,426.0975609756098,6.7317073170731705,24.59900034481574
3369956,41346.48612618446,0.0001475811,0.0,0.15268292682926832,9.076032,-1.34277345e-08,2.707317073170732,-1.34277345e-08,14079,381.7073170731707,7.2926829268292686,21.570632891959896
3379977,41448.39816880226,0.0001475811,0.0,0.15997212543554007,9.076032,-1.34277345e-08,3.1707317073170733,-1.34277345e-08,14120,391.9512195121951,6.829268292682927,22.76733799957764
3389977,41560.60310006142,0.008933102,0.0,0.16550000000000004,9.1734705,-1.2817383e-08,3.225,-1.2817383e-08,14160,413.75,6.775,23.328976746048802
3399762,41674.564361810684,0.008933102,0.0,0.16444285714285717,9.1734705,-1.2817383e-08,3.175,-1.2817383e-08,14200,406.5,6.825,23.468304662403245
3409882,41777.313413858414,0.008933102,0.0,0.174684350132626,9.1734705,-1.2817383e-08,3.380952380952381,-1.2817383e-08,14242,420.0,6.619047619047619,24.27415512807294
3419895,41894.91271471977,0.008933102,0.0,0.17380112570356474,9.1734705,-1.2817383e-08,3.5121951219512195,-1.2817383e-08,14283,425.609756097561,6.487804878048781,24.529211418286746
3429908,42004.52604389191,0.01017476,0.0,0.17004878048780486,9.076032,1.3275146e-08,3.268292682926829,1.3275146e-08,14324,425.1219512195122,6.7317073170731705,24.110062951033598
3439930,42122.28406500816,0.01017476,0.0,0.16809523809523808,9.076032,1.3275146e-08,3.380952380952381,1.3275146e-08,14366,420.23809523809524,6.619047619047619,24.52259011235224
3449998,42235.417266368866,0.01017476,0.0,0.17639583808004863,9.076032,1.3275146e-08,3.5238095238095237,1.3275146e-08,14408,425.0,6.476190476190476,24.614440261245505
3459998,42350.581443309784,0.01017476,0.0,0.1654,9.076032,1.3275146e-08,3.35,1.3275146e-08,14448,413.5,6.65,23.720584013373042
3469769,42456.8063416481,0.01017476,0.0,0.1597904761904762,9.076032,1.3275146e-08,2.5,1.3275146e-08,14488,396.75,7.5,22.751848897772735
3479769,42568.66125583649,0.01017476,0.0,0.1602,9.076032,1.3275146e-08,3.175,1.3275146e-08,14528,400.5,6.825,23.24140406538975
3489876,42677.141647577286,0.01017476,0.0,0.167709132670373,9.076032,1.3275146e-08,3.0930232558139537,1.3275146e-08,14571,389.30232558139534,6.906976744186046,22.573545514799292
3499963,42779.17431282997,0.01017476,0.0,0.15915985036250815,9.076032,1.3275146e-08,3.046511627906977,1.3275146e-08,14614,383.25581395348837,6.953488372093023,22.1801652023105
3509963,42887.43312525749,0.01017476,0.0,0.1711,9.076032,1.3275146e-08,3.25,1.3275146e-08,14654,427.75,6.75,24.473330173199276
3519811,43004.996769189835,0.010174863,0.0,0.15856958696436863,8.9784,1.5563964e-08,2.5121951219512195,1.5563964e-08,14695,380.7317073170732,7.487804878048781,21.90036495803562
3529811,43115.55406451225,0.010174863,0.0,0.17220000000000008,8.9784,1.5563964e-08,3.4,1.5563964e-08,14735,430.5,6.6,24.5625252653338
3539811,43225.8994743824,0.010174863,0.0,0.1628,8.9784,1.5563964e-08,3.575,1.5563964e-08,14775,407.0,6.425,23.5040554410314
3549811,43336.25587105751,0.010174863,0.0,0.1717,8.9784,1.5563964e-08,3.4,1.5563964e-08,14815,429.25,6.6,25.008347742563625
3559872,43443.06784033775,0.010174863,0.0,0.15874579756050117,8.9784,1.5563964e-08,3.488372093023256,1.5563964e-08,14858,388.3720930232558,6.511627906976744,22.44722878432922
3569893,43541.87753558159,0.010174863,0.0,0.17139605110336817,8.9784,1.5563964e-08,3.5609756097560976,1.5563964e-08,14899,423.1707317073171,6.439024390243903,24.5571417884711
3579944,43657.15152311325,0.010174863,0.0,0.1668780173568135,8.9784,1.5563964e-08,3.2790697674418605,1.5563964e-08,14942,402.09302325581393,6.72093023255814,23.133092038841788
3589944,43770.938363075256,0.010174863,0.0,0.16760000000000003,8.9784,1.5563964e-08,3.4,1.5563964e-08,14982,419.0,6.6,23.970785606712475
3599755,43880.866270303726,0.010174781,0.0,0.16193483709273182,8.880825,1.159668e-08,3.2857142857142856,1.159668e-08,15024,399.04761904761904,6.714285714285714,22.98070570501618
