TtR,Tmc,AttC,surrgain,TimestepsSoFar,TimeElapsed,MtR,Tbt,meankl,entloss,Tmt,MpbtA,MpbtN,AttNC,optimgain,Ptt,entropy,EpisodesSoFar
-122.15217391304348,28.369565217391305,0.5434782608695652,0.0025441172,1109920,17934.39452767372,-25.303492594080414,309960.347826087,0.0086106,0.0,75.67391304347827,46.274185482663896,53.725814517336104,2.4565217391304346,0.0025441172,73.803876170133,0.16175905,7372
-116.46666666666667,29.6,0.15555555555555556,0.002722345,1119798,18048.79398369789,-24.201173501008483,304924.44444444444,0.008806775,0.0,74.44444444444444,47.86874761161004,52.13125238838997,2.8444444444444446,0.002722345,72.6534198169449,0.18148923,7417
-118.85106382978724,28.23404255319149,0.19148936170212766,0.0023591898,1129925,18163.723284244537,-24.819604026932723,310337.3617021277,0.009432904,0.0,75.76595744680851,47.71605469226093,52.28394530773907,2.8085106382978724,0.0023591898,73.91861000835215,0.19748268,7464
-118.93333333333334,29.755555555555556,0.4666666666666667,0.0041187988,1139894,18277.55749797821,-24.651705396152487,304196.26666666666,0.009046631,0.0,74.26666666666667,46.60523175996385,53.39476824003615,2.533333333333333,0.0041187988,72.50044235839678,0.21039388,7509
-122.31818181818181,29.045454545454547,0.8181818181818182,0.0027594503,1149835,18391.52038168907,-24.663463542380203,307293.0909090909,0.008821002,0.0,75.02272727272727,45.65407808166006,54.34592191833995,2.1818181818181817,0.0027594503,73.1782639993872,0.16839239,7553
-117.31914893617021,29.106382978723403,0.1702127659574468,0.0025659974,1159915,18506.69228053093,-24.60998316945055,307025.7021276596,0.009308494,0.0,74.95744680851064,47.79752854241112,52.20247145758888,2.8297872340425534,0.0025659974,73.12218610673388,0.21972165,7600
-114.91304347826087,28.869565217391305,0.5,0.0023409065,1169970,18618.561425209045,-23.945937453423983,308001.39130434784,0.008478198,0.0,75.19565217391305,49.05357354596433,50.94642645403567,2.5,0.0023409065,73.34221577590245,0.22711247,7646
-125.34782608695652,28.47826086956522,1.1956521739130435,0.0023430188,1179874,18733.509970664978,-25.59102386432879,309426.0869565217,0.007881926,0.0,75.54347826086956,44.57751786859135,55.42248213140864,1.8043478260869565,0.0023430188,73.69626958542314,0.1607435,7692
-128.8695652173913,27.956521739130434,0.7608695652173914,0.003154132,1189884,18848.699615955353,-26.4956628343028,311652.17391304346,0.009031022,0.0,76.08695652173913,43.571822849351136,56.42817715064886,2.239130434782609,0.003154132,74.19269612114113,0.18430518,7738
-121.6304347826087,28.456521739130434,0.8913043478260869,0.0016393625,1199841,18964.532428264618,-25.257279943622756,309515.1304347826,0.008675899,0.0,75.56521739130434,46.47528901202513,53.52471098797487,2.108695652173913,0.0016393625,73.71673560421068,0.17429967,7784
-123.57446808510639,28.085106382978722,0.6595744680851063,0.003055548,1209963,19079.49941778183,-25.720723401643315,311034.55319148937,0.009519842,0.0,75.93617021276596,45.77883298514844,54.22116701485156,2.3404255319148937,0.003055548,74.06466480947267,0.18934125,7831
-126.06666666666666,28.244444444444444,0.9555555555555556,0.0018656169,1219874,19192.77580833435,-25.8275721229385,310294.7555555556,0.007933336,0.0,75.75555555555556,44.52947333548588,55.47052666451411,2.0444444444444443,0.0018656169,73.9100040296486,0.17236048,7876
-121.43478260869566,28.58695652173913,0.6956521739130435,0.0027624741,1229831,19304.053774356842,-25.383370697709147,309069.9130434783,0.009689472,0.0,75.45652173913044,46.370433565922546,53.62956643407747,2.3043478260869565,0.0027624741,73.60099861350227,0.19825615,7922
-119.55319148936171,28.70212765957447,0.9361702127659575,0.0023215984,1239955,19419.560845136642,-25.557094504328283,308594.3829787234,0.008883396,0.0,75.34042553191489,47.09336133601881,52.90663866398119,2.0638297872340425,0.0023215984,73.49355759303242,0.17682712,7969
-123.3913043478261,27.26086956521739,0.6521739130434783,0.0038498943,1249801,19532.105566740036,-25.813828116486143,314412.52173913043,0.010414476,0.0,76.76086956521739,46.39144663623937,53.60855336376062,2.347826086956522,0.0038498943,74.83682301836141,0.21120691,8015
-129.4468085106383,27.0,1.1702127659574468,0.0022684897,1259877,19644.036284923553,-26.533063391652927,315392.0,0.008853935,0.0,77.0,44.00456231135633,55.99543768864367,1.8297872340425532,0.0022684897,75.07168150333536,0.16788198,8062
-122.80434782608695,28.065217391304348,1.0,0.0023875427,1269806,19758.04892039299,-25.626406170202348,311117.9130434783,0.008473809,0.0,75.95652173913044,46.094008760799326,53.90599123920066,2.0,0.0023875427,74.08329713336504,0.19221798,8108
-118.85106382978724,28.106382978723403,0.7659574468085106,0.0028093446,1279933,19871.572931289673,-24.73511429139936,310947.40425531915,0.009169323,0.0,75.91489361702128,47.81602516022724,52.18397483977276,2.234042553191489,0.0028093446,74.04385560868995,0.19214487,8155
-120.19565217391305,28.565217391304348,0.8478260869565217,0.0021921538,1289823,19984.080761671066,-25.026166327432218,309069.9130434783,0.008923678,0.0,75.45652173913044,46.93104889538163,53.068951104618364,2.152173913043478,0.0021921538,73.61563615686852,0.19407682,8201
-121.72340425531915,28.404255319148938,1.2127659574468086,0.0032007731,1299878,20097.27992296219,-25.22083443528306,309640.170212766,0.008733346,0.0,75.59574468085107,46.33605593849101,53.66394406150897,1.7872340425531914,0.0032007731,73.76040123497388,0.18647532,8248
-120.65217391304348,28.695652173913043,0.6956521739130435,0.0026951712,1309888,20210.90558552742,-24.946473529279018,308446.60869565216,0.008904915,0.0,75.30434782608695,46.572535865284735,53.42746413471529,2.3043478260869565,0.0026951712,73.48783080349723,0.19886994,8294
-122.4,28.155555555555555,0.8444444444444444,0.0025651606,1319852,20324.639956235886,-25.06528922722594,310658.84444444446,0.009590503,0.0,75.84444444444445,46.337719490898934,53.66228050910108,2.1555555555555554,0.0025651606,73.99087941804517,0.18742178,8339
-113.61702127659575,28.72340425531915,0.46808510638297873,0.0023894797,1329995,20438.504900217056,-24.201578020351146,308507.2340425532,0.008794758,0.0,75.31914893617021,49.72653280865288,50.27346719134712,2.5319148936170213,0.0023894797,73.47398995231401,0.23538783,8386
-121.93333333333334,28.444444444444443,1.288888888888889,0.0015405823,1339783,20551.41170692444,-24.84054874495547,309566.5777777778,0.008084204,0.0,75.57777777777778,46.260200941763166,53.73979905823684,1.711111111111111,0.0015405823,73.727033816348,0.17068681,8431
-121.43478260869566,27.934782608695652,0.8478260869565217,0.0016491394,1349891,20664.599405527115,-24.618909716883422,311563.1304347826,0.00823903,0.0,76.06521739130434,46.93289295649288,53.06710704350712,2.152173913043478,0.0016491394,74.19666534023415,0.1752011,8477
-116.46666666666667,29.11111111111111,0.3333333333333333,0.0021494436,1359842,20779.943529844284,-24.192096044054612,307017.9555555555,0.009422765,0.0,74.95555555555555,48.25313793704039,51.74686206295961,2.6666666666666665,0.0021494436,73.11749211591437,0.22425935,8522
-126.84782608695652,28.195652173913043,0.9782608695652174,0.0028787293,1369896,20893.983899593353,-26.290355273613095,310761.73913043475,0.008790853,0.0,75.8695652173913,44.42503889069526,55.57496110930475,2.0217391304347827,0.0028787293,73.9735845396081,0.19601141,8568
-118.85106382978724,28.170212765957448,0.3404255319148936,0.0045197997,1379919,21008.79520869255,-25.46892880557856,310685.9574468085,0.010628875,0.0,75.85106382978724,47.73660642385151,52.26339357614849,2.6595744680851063,0.0045197997,73.98664681459358,0.23310003,8615
-121.7872340425532,29.53191489361702,0.6595744680851063,0.0017256552,1389900,21123.043540239334,-25.596914308073696,305195.57446808513,0.008723641,0.0,74.51063829787235,45.54349955845439,54.4565004415456,2.3404255319148937,0.0017256552,72.7170794708819,0.21549004,8662
-121.13333333333334,28.31111111111111,0.7111111111111111,0.003652309,1399877,21237.57455420494,-24.71131785769734,310203.73333333334,0.008862333,0.0,75.73333333333333,46.75819991034881,53.24180008965119,2.2888888888888888,0.003652309,73.85896377714946,0.22158277,8707
-116.93617021276596,28.893617021276597,0.3404255319148936,0.003770866,1409982,21350.411700963974,-24.41964142084296,307810.0425531915,0.009492734,0.0,75.14893617021276,48.192129789672386,51.807870210327636,2.6595744680851063,0.003770866,73.31511825587418,0.23647943,8754
-115.14893617021276,28.48936170212766,0.6170212765957447,0.0032986826,1419964,21465.309997558594,-24.52545719831796,309465.87234042556,0.010002292,0.0,75.55319148936171,49.2205786683311,50.77942133166891,2.382978723404255,0.0032986826,73.69379311528117,0.2474285,8801
-130.6304347826087,27.347826086956523,1.6521739130434783,0.0015071586,1429860,21579.7175719738,-26.405072154765737,314056.347826087,0.007870108,0.0,76.67391304347827,43.237173015601016,56.76282698439898,1.3478260869565217,0.0015071586,74.75278244489614,0.18467031,8847
-123.19148936170212,29.02127659574468,1.4680851063829787,0.0023821737,1439953,21697.237441062927,-25.113082132058516,307200.0,0.0062141926,0.0,75.0,45.218288970290175,54.78171102970983,1.5319148936170213,0.0023821737,73.18849531951429,0.19487289,8894
-124.08510638297872,28.51063829787234,1.446808510638298,0.0030557958,1449916,21811.677711248398,-25.575642976191887,309291.57446808513,0.009048542,0.0,75.51063829787235,45.28667487066569,54.71332512933431,1.553191489361702,0.0030557958,73.66565502537453,0.1785377,8941
-126.63829787234043,28.27659574468085,1.148936170212766,0.003099883,1459946,21929.067755699158,-25.966872477989103,310250.21276595746,0.00810922,0.0,75.74468085106383,44.313353486203304,55.686646513796696,1.851063829787234,0.003099883,73.8843715035951,0.15773362,8988
-118.02127659574468,28.5531914893617,0.1702127659574468,0.0036439474,1469844,22041.70134162903,-25.307729020033165,309204.42553191487,0.010458546,0.0,75.48936170212765,47.84988727676374,52.15011272323626,2.8297872340425534,0.0036439474,73.63400955166492,0.21625157,9035
-122.36170212765957,28.872340425531913,0.6595744680851063,0.0027453823,1479901,22155.023934841156,-25.454302201239305,307897.1914893617,0.009254006,0.0,75.17021276595744,45.757282552842774,54.242717447157226,2.3404255319148937,0.0027453823,73.33501430881344,0.1908896,9082
-120.12765957446808,27.382978723404257,1.3404255319148937,0.0022853883,1489877,22270.61900997162,-25.23858909565329,313910.4680851064,0.00854951,0.0,76.63829787234043,47.73526150831987,52.26473849168013,1.6595744680851063,0.0022853883,74.72118820818652,0.16694161,9129
-121.65957446808511,28.04255319148936,0.9574468085106383,0.0030329041,1499913,22386.286069631577,-25.26292714562348,311121.7021276596,0.007914855,0.0,75.95744680851064,46.80940072698203,53.19059927301797,2.0425531914893615,0.0030329041,74.09710065741588,0.15880136,9176
-121.0625,28.604166666666668,0.22916666666666666,0.0024792145,1509976,22499.6771671772,-25.536142963806995,308992.0,0.007723248,0.0,75.4375,46.4902163918345,53.50978360816549,2.7708333333333335,0.0024792145,73.58534232306862,0.18098447,9224
-114.8,29.6,0.8,0.0030390255,1519790,22613.52237343788,-23.980000370048007,304833.4222222222,0.010478558,0.0,74.42222222222222,48.565222309669956,51.434777690330044,2.2,0.0030390255,72.6460632591641,0.1860648,9269
-118.65957446808511,28.72340425531915,0.6170212765957447,0.003073586,1529797,22726.469789505005,-24.996948241092813,308507.2340425532,0.008686153,0.0,75.31914893617021,47.47355276084262,52.52644723915736,2.382978723404255,0.003073586,73.47488978269374,0.20625626,9316
-121.7872340425532,27.638297872340427,1.2127659574468086,0.0016252212,1539909,22838.1534883976,-25.307879263269367,312864.6808510638,0.008265514,0.0,76.38297872340425,46.83402128550351,53.16597871449649,1.7872340425531914,0.0016252212,74.48181961808064,0.15054123,9363
-116.61702127659575,29.02127659574468,0.5319148936170213,0.002046644,1549953,22949.209899187088,-24.336635180660736,307200.0,0.006661615,0.0,75.0,48.133370757114314,51.86662924288569,2.4680851063829787,0.002046644,73.18917667831697,0.18295188,9410
-117.82978723404256,28.78723404255319,0.2978723404255319,0.0031854843,1559900,23061.246014356613,-25.299774942355093,308158.6382978723,0.0098264115,0.0,75.23404255319149,47.85032284863743,52.14967715136257,2.702127659574468,0.0031854843,73.40663963597574,0.21760486,9457
-116.93617021276596,28.872340425531913,0.8936170212765957,0.0031089925,1569966,23173.49566078186,-24.247736126676994,307897.1914893617,0.007552352,0.0,75.17021276595744,48.12354794432042,51.87645205567958,2.106382978723404,0.0031089925,73.33575742738297,0.20691797,9504
-116.0,28.733333333333334,0.8444444444444444,0.002867755,1579797,23285.09760904312,-23.68537183273998,308474.31111111114,0.00933745,0.0,75.31111111111112,48.61799965619386,51.38200034380614,2.1555555555555554,0.002867755,73.46490614044036,0.21126433,9549
-131.54347826086956,28.434782608695652,1.391304347826087,0.0029406373,1589988,23398.962279319763,-26.515730848296318,309693.2173913043,0.008727106,0.0,75.6086956521739,42.17630895830497,57.82369104169502,1.608695652173913,0.0029406373,73.74216436028154,0.16891703,9595
-122.08695652173913,28.369565217391305,0.4782608695652174,0.0028667583,1599845,23512.211478233337,-25.400072571506303,309782.26086956525,0.009654615,0.0,75.6304347826087,46.25796763781929,53.74203236218071,2.5217391304347827,0.0028667583,73.79247316159294,0.22373538,9641
-123.76595744680851,27.78723404255319,1.3404255319148937,0.0027154032,1609901,23626.096017837524,-25.497855859640044,312254.6382978723,0.009931815,0.0,76.23404255319149,45.92607880485959,54.07392119514041,1.6595744680851063,0.0027154032,74.34196303040412,0.20978826,9688
-128.6086956521739,28.26086956521739,1.1521739130434783,0.0025544353,1619932,23742.069888353348,-26.46496324598306,310316.52173913043,0.00935198,0.0,75.76086956521739,43.48668744929057,56.513312550709436,1.8478260869565217,0.0025544353,73.89884510035023,0.20628752,9734
-125.1063829787234,27.404255319148938,0.8723404255319149,0.0027341796,1629833,23855.737418174744,-26.330251703363203,313823.3191489362,0.007825665,0.0,76.61702127659575,45.66835272080404,54.331647279195955,2.127659574468085,0.0027341796,74.69935658027251,0.17648138,9781
-115.91489361702128,29.04255319148936,0.574468085106383,0.0019221954,1639867,23967.295955181122,-24.191365378705136,307200.0,0.0068932287,0.0,75.0,48.48643090042224,51.51356909957776,2.425531914893617,0.0019221954,73.17615870692023,0.17618157,9828
-117.26086956521739,28.5,0.5,0.0017403666,1649828,24082.58620786667,-24.44405571593577,309337.04347826086,0.010105583,0.0,75.52173913043478,48.27708163151141,51.72291836848861,2.5,0.0017403666,73.67703406863893,0.21186389,9874
-128.54347826086956,27.108695652173914,0.9565217391304348,0.0014811584,1659943,24194.51638650894,-26.241065244453804,315213.9130434783,0.008240432,0.0,76.95652173913044,44.3659152025999,55.63408479740009,2.0434782608695654,0.0014811584,74.98899904743463,0.18464974,9920
-126.46666666666667,28.244444444444444,1.0888888888888888,0.00274917,1669920,24306.43998527527,-25.92315997732368,310294.7555555556,0.009146948,0.0,75.75555555555556,44.44854482179437,55.55145517820562,1.9111111111111112,0.00274917,73.90838023090542,0.17188239,9965
-128.6086956521739,27.67391304347826,1.108695652173913,0.002209551,1679939,24422.34641122818,-26.23155632996827,312631.652173913,0.008481867,0.0,76.32608695652173,43.931982714323496,56.068017285676525,1.891304347826087,0.002209551,74.44156720248854,0.15171067,10011
-119.21739130434783,28.782608695652176,0.6521739130434783,0.0022857687,1689984,24540.089652776718,-24.583120829126948,308179.47826086957,0.009192362,0.0,75.23913043478261,47.183865197151434,52.816134802848566,2.347826086956522,0.0022857687,73.4114028334714,0.17974773,10057
-127.97727272727273,28.40909090909091,0.7954545454545454,0.003470584,1699987,24651.719695329666,-26.18585570779406,309806.54545454547,0.009428829,0.0,75.63636363636364,43.70990768004604,56.29009231995396,2.2045454545454546,0.003470584,73.76663867772021,0.17089136,10101
-125.46666666666667,27.622222222222224,0.5777777777777777,0.0034922338,1709858,24762.019840717316,-25.533198505538913,312934.4,0.010136736,0.0,76.4,45.26276238447407,54.73723761552593,2.422222222222222,0.0034922338,74.49717337958367,0.18078512,10146
-116.87234042553192,28.595744680851062,0.425531914893617,0.0022213114,1719943,24874.614099502563,-24.28448229710487,308942.97872340423,0.009802038,0.0,75.42553191489361,48.31521451800608,51.684785481993934,2.574468085106383,0.0022213114,73.5858625118471,0.2040381,10193
-122.25,28.522727272727273,0.9545454545454546,0.0026669933,1729796,24986.57608985901,-24.990622008397395,309248.0,0.0090428125,0.0,75.5,46.050254412490176,53.949745587509824,2.0454545454545454,0.0026669933,73.65505966130785,0.16510649,10237
-114.5625,29.145833333333332,0.4583333333333333,0.0021518606,1739968,25100.312140226364,-24.444377624597873,306773.3333333333,0.008886708,0.0,74.89583333333333,49.00966790189549,50.99033209810451,2.5416666666666665,0.0021518606,73.07855491298943,0.18502738,10285
-118.97872340425532,28.25531914893617,0.5106382978723404,0.002808956,1749877,25216.58794116974,-25.236288485876887,310337.3617021277,0.010557839,0.0,75.76595744680851,47.663113720007296,52.336886279992704,2.4893617021276597,0.002808956,73.90459709392003,0.18808268,10332
-114.38297872340425,29.404255319148938,0.5531914893617021,0.0022545597,1759914,25330.478652715683,-23.979578552059476,305718.4680851064,0.008261246,0.0,74.63829787234043,48.96904765577989,51.03095234422012,2.4468085106382977,0.0022545597,72.83725626254753,0.18879493,10379
-118.4375,28.354166666666668,0.8958333333333334,0.0027690409,1769938,25446.720448493958,-25.379576441689412,310016.0,0.009462398,0.0,75.6875,47.88911614494439,52.1108838550556,2.1041666666666665,0.0027690409,73.82045201325901,0.19873999,10427
-121.27659574468085,28.06382978723404,0.9148936170212766,0.0029310521,1779858,25560.182200193405,-25.38848638341372,311121.7021276596,0.009123133,0.0,75.95744680851064,46.85117332289628,53.14882667710371,2.0851063829787235,0.0029310521,74.08637849513812,0.1719479,10474
-120.57446808510639,28.04255319148936,0.7021276595744681,0.0014190775,1789808,25670.526521921158,-25.108641940481537,311208.8510638298,0.0073996307,0.0,75.97872340425532,47.183303227556756,52.816696772443265,2.297872340425532,0.0014190775,74.10528189678094,0.15537605,10521
-113.17021276595744,29.617021276595743,0.0851063829787234,0.002102893,1799919,25783.778584957123,-23.754764854646908,304934.12765957444,0.009629682,0.0,74.44680851063829,49.371756378478274,50.62824362152174,2.9148936170212765,0.002102893,72.64380708749958,0.19129133,10568
-114.25531914893617,28.51063829787234,0.3191489361702128,0.0035235595,1809923,25897.302021741867,-24.346281333797887,309378.72340425535,0.009290444,0.0,75.53191489361703,49.661926547901444,50.338073452098556,2.6808510638297873,0.0035235595,73.67349409173406,0.20602481,10615
-118.2127659574468,28.51063829787234,0.6382978723404256,0.0016716949,1819865,26009.687759160995,-24.883393403254118,309291.57446808513,0.009075051,0.0,75.51063829787235,47.896869549117966,52.103130450882034,2.3617021276595747,0.0016716949,73.66533628932015,0.16752587,10662
-117.75,28.354166666666668,0.10416666666666667,0.0024389669,1829851,26124.125212669373,-25.108878217842577,309930.6666666667,0.0077935923,0.0,75.66666666666667,48.107474117316094,51.89252588268391,2.8958333333333335,0.0024389669,73.81214089984432,0.17504102,10710
-115.27659574468085,29.46808510638298,0.06382978723404255,0.002611083,1839824,26239.760489225388,-24.383135311097437,305369.87234042556,0.010749347,0.0,74.55319148936171,48.40497724618207,51.59502275381793,2.9361702127659575,0.002611083,72.76959632444976,0.21045022,10757
-117.3913043478261,29.217391304347824,0.5,0.0017067872,1849773,26351.783395767212,-24.529481895340357,306398.60869565216,0.008742147,0.0,74.80434782608695,47.7335200154055,52.266479984594504,2.5,0.0017067872,73.00610959391578,0.17450927,10803
-116.625,28.9375,0.2708333333333333,0.0026789713,1859985,26465.299456834793,-24.512865886324533,307712.0,0.010496695,0.0,75.125,48.25662084175614,51.74337915824386,2.7291666666666665,0.0026789713,73.27958364529904,0.1947157,10851
-114.84782608695652,28.869565217391305,0.6739130434782609,0.0025400785,1869780,26579.349331855774,-24.04092697022308,308001.39130434784,0.009273345,0.0,75.19565217391305,49.05975571718869,50.94024428281131,2.3260869565217392,0.0025400785,73.34346642813142,0.19227223,10897
-116.04255319148936,28.680851063829788,0.7021276595744681,0.002448051,1879819,26689.44212770462,-24.201769341245516,308942.97872340423,0.009946967,0.0,75.42553191489361,48.59341721020768,51.40658278979232,2.297872340425532,0.002448051,73.53230652502174,0.20912711,10944
-127.95918367346938,27.551020408163264,1.6734693877551021,0.002455547,1889850,26805.901141881943,-26.351997989107247,313135.02040816325,0.008764955,0.0,76.44897959183673,44.38577622965573,55.61422377034426,1.3265306122448979,0.002455547,74.55699571945566,0.153926,10993
-115.72340425531915,28.914893617021278,0.46808510638297873,0.002354959,1899836,26918.64294528961,-24.226686255072774,307722.89361702127,0.00889356,0.0,75.12765957446808,48.664660844603794,51.3353391553962,2.5319148936170213,0.002354959,73.29607182783921,0.17550595,11040
-116.93617021276596,28.78723404255319,0.425531914893617,0.0021139842,1909845,27033.677561044693,-24.73912908143064,308245.78723404254,0.008264444,0.0,75.25531914893617,48.155271500599824,51.84472849940017,2.574468085106383,0.0021139842,73.41440880922136,0.19214645,11087
-115.8913043478261,29.456521739130434,0.5652173913043478,0.0024586406,1919860,27148.268938541412,-24.393381741544673,305419.1304347826,0.010764581,0.0,74.56521739130434,48.17780700633325,51.822192993666754,2.4347826086956523,0.0024586406,72.78023171636073,0.20310771,11133
-123.38297872340425,28.02127659574468,0.8723404255319149,0.0025074687,1929952,27261.52068066597,-25.40050215580587,311208.8510638298,0.009574551,0.0,75.97872340425532,45.887247298802784,54.112752701197216,2.127659574468085,0.0025074687,74.11887077664159,0.18376032,11180
-129.5,28.041666666666668,0.9375,0.002179781,1939989,27378.050525665283,-26.447873482456057,311381.3333333333,0.0088658165,0.0,76.02083333333333,43.254302158470544,56.745697841529456,2.0625,0.002179781,74.11641971465912,0.16368032,11228
-115.8913043478261,28.108695652173914,0.782608695652174,0.0027573323,1949795,27491.265353679657,-24.255639182187952,310939.82608695654,0.009506319,0.0,75.91304347826087,49.147570096653176,50.85242990334682,2.217391304347826,0.0027573323,74.0434421879769,0.18902075,11274
-118.5,28.833333333333332,0.4166666666666667,0.0038438598,1959975,27604.144337892532,-25.09479590527584,308138.6666666667,0.009822827,0.0,75.22916666666667,47.43743493854047,52.56256506145953,2.5833333333333335,0.0038438598,73.37787836293062,0.20891559,11322
-130.7608695652174,26.869565217391305,0.9565217391304348,0.0031661158,1969862,27713.80645751953,-26.514157747045335,315926.26086956525,0.008973584,0.0,77.1304347826087,43.54834998012475,56.45165001987526,2.0434782608695654,0.0031661158,75.19432306181352,0.15675466,11368
-117.32608695652173,28.956521739130434,0.6304347826086957,0.0031729594,1979859,27828.721806049347,-24.387738033553596,307556.17391304346,0.009073203,0.0,75.08695652173913,47.899672888439525,52.100327111560475,2.369565217391304,0.0031729594,73.25607290421365,0.19939873,11414
-117.06521739130434,28.97826086956522,0.6304347826086957,0.0014979269,1989831,27940.888576984406,-24.462859566355217,307467.1304347826,0.0089636715,0.0,75.06521739130434,48.00283240726266,51.99716759273734,2.369565217391304,0.0014979269,73.2353957429145,0.18372266,11460
-115.97872340425532,29.0,0.5957446808510638,0.0015918711,1999844,28055.042113780975,-24.578200699195268,307548.59574468085,0.00949091,0.0,75.08510638297872,48.49677204973519,51.50322795026481,2.404255319148936,0.0015918711,73.22876189632412,0.18951565,11507
-117.63829787234043,29.78723404255319,0.5106382978723404,0.0019046499,2009994,28169.14194869995,-24.619577387091606,304236.93617021275,0.009467536,0.0,74.27659574468085,47.251415890109215,52.748584109890764,2.4893617021276597,0.0019046499,72.48404122770788,0.18764609,11554
-119.67391304347827,28.391304347826086,0.8260869565217391,0.0022581401,2019914,28283.79861474037,-25.16569160119325,309960.347826087,0.009231631,0.0,75.67391304347827,47.26082205903699,52.73917794096301,2.1739130434782608,0.0022581401,73.79152394494938,0.18624088,11600
-120.38297872340425,28.5531914893617,0.723404255319149,0.0030169107,2029915,28398.74719429016,-25.65977363223673,309204.42553191487,0.009903736,0.0,75.48936170212765,46.808975326667436,53.191024673332585,2.276595744680851,0.0030169107,73.6335144243388,0.20395544,11647
-117.25531914893617,29.085106382978722,0.8085106382978723,0.0036436773,2039914,28513.70988178253,-24.587503302170017,306938.55319148937,0.009034314,0.0,74.93617021276596,47.84784054013688,52.152159459863114,2.1914893617021276,0.0036436773,73.12984039697159,0.21655205,11694
-116.54347826086956,28.91304347826087,1.1304347826086956,0.0022771317,2049972,28626.69281768799,-23.77427411851793,307645.2173913043,0.008342242,0.0,75.1086956521739,48.31740625797638,51.68259374202362,1.8695652173913044,0.0022771317,73.28932863054848,0.15660663,11740
-117.06382978723404,28.893617021276597,0.2553191489361702,0.0036283706,2060000,28743.16628909111,-24.662671662300838,307810.0425531915,0.009822684,0.0,75.14893617021276,48.18792456827922,51.81207543172077,2.74468085106383,0.0036283706,73.31398171368042,0.21259776,11787
-117.33333333333333,28.955555555555556,0.8,0.0032322165,2069802,28855.76866054535,-24.086254794527385,307746.13333333336,0.008744934,0.0,75.13333333333334,47.979268563396666,52.02073143660334,2.2,0.0032322165,73.2691205091894,0.18429446,11832
-128.13333333333333,27.2,0.8222222222222222,0.0028425008,2079831,28968.24954199791,-25.682381861350464,314663.8222222222,0.009078775,0.0,76.82222222222222,44.34781229613646,55.65218770386354,2.1777777777777776,0.0028425008,74.89083340746728,0.16860554,11877
-119.875,27.041666666666668,0.4166666666666667,0.0025963155,2089941,29079.56946492195,-25.313793482224483,315221.3333333333,0.010223729,0.0,76.95833333333333,48.06895524972149,51.931044750278495,2.5833333333333335,0.0025963155,75.03554137849373,0.19727962,11925
-120.84782608695652,28.217391304347824,0.6521739130434783,0.0019077443,2099962,29192.123886823654,-25.155803689271632,310583.652173913,0.008256129,0.0,75.82608695652173,46.92014444429169,53.07985555570831,2.347826086956522,0.0019077443,73.94775369909782,0.16766301,11971
-125.2,27.822222222222223,0.4222222222222222,0.0016399598,2109802,29307.7365398407,-25.833433660483013,312297.2444444444,0.008735308,0.0,76.24444444444444,45.335495402154145,54.66450459784586,2.577777777777778,0.0016399598,74.3231466620812,0.15604568,12016
-120.0,27.804347826086957,0.06521739130434782,0.0031046346,2119937,29421.49345779419,-25.18165702715442,312097.39130434784,0.0086905155,0.0,76.19565217391305,47.503831777049406,52.496168222950594,2.9347826086956523,0.0031046346,74.3208013171179,0.18702938,12062
-122.02173913043478,28.130434782608695,0.08695652173913043,0.0018756317,2129830,29535.87196779251,-25.669653314904068,310761.73913043475,0.008580207,0.0,75.8695652173913,46.41630471161193,53.583695288388064,2.9130434782608696,0.0018756317,74.0171715987699,0.1836765,12108
-123.45652173913044,28.152173913043477,0.17391304347826086,0.0029074575,2139835,29649.73860001564,-25.838972314982634,310761.73913043475,0.0092523275,0.0,75.8695652173913,45.734819235224734,54.265180764775266,2.8260869565217392,0.0029074575,74.00222512716914,0.17872281,12154
-123.78260869565217,27.608695652173914,0.10869565217391304,0.0030661845,2149798,29764.860661268234,-25.449352696092372,312987.82608695654,0.010341625,0.0,76.41304347826087,46.01275632690244,53.987243673097566,2.891304347826087,0.0030661845,74.50995400799901,0.19323884,12200
-115.8913043478261,28.47826086956522,0.2391304347826087,0.0026432958,2159983,29878.29328751564,-23.79233839975807,309337.04347826086,0.010010257,0.0,75.52173913043478,48.8802696776746,51.1197303223254,2.760869565217391,0.0026432958,73.69057916077502,0.20410736,12246
-118.6,28.733333333333334,0.6666666666666666,0.0019896768,2169816,29994.248106479645,-24.935309903878295,308474.31111111114,0.008238089,0.0,75.31111111111112,47.51655522287271,52.48344477712729,2.3333333333333335,0.0019896768,73.46542995559705,0.17301282,12291
-116.75,28.25,0.3958333333333333,0.002791032,2179891,30108.503663539886,-24.708650467538547,310442.6666666667,0.009234587,0.0,75.79166666666667,48.601475743030626,51.398524256969374,2.6041666666666665,0.002791032,73.91668255864523,0.20480199,12339
-116.47826086956522,28.565217391304348,0.6739130434782609,0.0017645836,2189852,30220.12709736824,-24.176145101494882,309248.0,0.010287057,0.0,75.5,48.59638135479637,51.40361864520362,2.3260869565217392,0.0017645836,73.6274626103641,0.19913639,12385
-133.46808510638297,27.425531914893618,1.2127659574468086,0.0032963217,2199870,30334.8429107666,-27.371711237613592,313649.02127659577,0.00745383,0.0,76.57446808510639,42.03827936560278,57.96172063439721,1.7872340425531914,0.0032963217,74.6731599710899,0.1597434,12432
