entropy,AttNC,entloss,surrgain,meankl,AttC,Fce,TimeElapsed,TtR,MtR,optimgain,EpisodesSoFar,TimestepsSoFar
-0.27809036,10.0,0.0,0.0007374533,0.008933102,0.0,1.0,57049.50364494324,2500.0,142.8784238871937,0.0007374533,7882,1839773
-0.37567455,10.0,0.0,9.514549e-05,0.01017476,0.0,1.0,57342.18257141113,2500.0,142.8784238871937,9.514549e-05,7922,1849773
-0.47326675,10.0,0.0,0.00037568933,0.010174863,0.0,1.0,57611.668513298035,2500.0,142.8784238871937,0.00037568933,7962,1859773
-0.3756747,10.0,0.0,0.00025285725,0.008933102,0.0,1.0,57904.42977762222,2500.0,142.8784238871937,0.00025285725,8002,1869773
-0.2780903,10.0,0.0,0.00053501566,0.00893351,0.0,1.0,58197.27663612366,2500.0,142.8784238871937,0.00053501566,8042,1879773
-0.3756747,10.0,0.0,0.00036073005,0.010174871,0.0,1.0,58499.77001452446,2500.0,142.8784238871937,0.00036073005,8082,1889773
-0.4732668,10.0,0.0,0.00025960765,0.010174863,0.0,1.0,58800.19810962677,2500.0,142.8784238871937,0.00025960765,8122,1899773
-0.5708612,10.0,0.0,0.00046052536,0.010174863,0.0,1.0,59086.95362448692,2500.0,142.8784238871937,0.00046052536,8162,1909773
-0.6684514,10.0,0.0,0.00038199974,0.010174781,0.0,1.0,59353.64643526077,2500.0,142.8784238871937,0.00038199974,8202,1919773
-0.5708612,10.0,0.0,0.00021252796,0.008933204,0.0,1.0,59652.07157659531,2500.0,142.8784238871937,0.00021252796,8242,1929773
-0.56475836,10.0,0.0,2.2506714e-09,3.707409e-05,0.0,1.0,60024.05127000809,2500.0,142.8784238871937,2.2506714e-09,8282,1939773
-0.662352,10.0,0.0,0.00015590778,0.010174871,0.0,1.0,60300.279621362686,2500.0,142.8784238871937,0.00015590778,8322,1949773
-0.5647584,10.0,0.0,0.00029452296,0.008933196,0.0,1.0,60588.116314172745,2500.0,142.8784238871937,0.00029452296,8362,1959773
-0.662352,10.0,0.0,0.0006419979,0.01017476,0.0,1.0,60853.34390425682,2500.0,142.8784238871937,0.0006419979,8402,1969773
-0.6745535,10.0,0.0,1.1949539e-06,0.00015002489,0.0,1.0,61164.031737327576,2500.0,142.8784238871937,1.1949539e-06,8442,1979773
-0.7721359,10.0,0.0,0.00031607278,0.01017476,0.0,1.0,61452.52574133873,2500.0,142.8784238871937,0.00031607278,8482,1989773
-0.67455345,10.0,0.0,0.0001762858,0.008933204,0.0,1.0,61728.653730630875,2500.0,142.8784238871937,0.0001762858,8522,1999773
-0.57695884,10.0,0.0,0.0002453877,0.008933204,0.0,1.0,62012.701904296875,2500.0,142.8784238871937,0.0002453877,8562,2009773
-0.4793696,10.0,0.0,0.00044832833,0.008933196,0.0,1.0,62294.84348773956,2500.0,142.8784238871937,0.00044832833,8602,2019773
-0.5769632,10.0,0.0,0.00052466115,0.010174781,0.0,1.0,62561.265285253525,2500.0,142.8784238871937,0.00052466115,8642,2029773
-0.4793696,10.0,0.0,0.00012017816,0.008933416,0.0,1.0,62833.21583533287,2500.0,142.8784238871937,0.00012017816,8682,2039773
-0.3817757,10.0,0.0,0.00056456984,0.008933102,0.0,1.0,63112.33589911461,2500.0,142.8784238871937,0.00056456984,8722,2049773
-0.4793696,10.0,0.0,0.00018499863,0.010174871,0.0,1.0,63395.79347705841,2500.0,142.8784238871937,0.00018499863,8762,2059773
-0.3817757,10.0,0.0,0.0010808537,0.008933204,0.0,1.0,63656.59490728378,2500.0,142.8784238871937,0.0010808537,8802,2069773
-0.4793696,10.0,0.0,0.0002630217,0.010174781,0.0,1.0,63916.079407691956,2500.0,142.8784238871937,0.0002630217,8842,2079773
-0.5769631,10.0,0.0,0.0005357515,0.01017476,0.0,1.0,64197.441987514496,2500.0,142.8784238871937,0.0005357515,8882,2089773
-0.67455345,10.0,0.0,0.0003119273,0.010174781,0.0,1.0,64464.51327776909,2500.0,142.8784238871937,0.0003119273,8922,2099773
-0.77213603,10.0,0.0,0.0003411068,0.010174871,0.0,1.0,64746.06871962547,2500.0,142.8784238871937,0.0003411068,8962,2109773
-0.67455345,10.0,0.0,8.196381e-05,0.008933204,0.0,1.0,65035.68750286102,2500.0,142.8784238871937,8.196381e-05,9002,2119773
-0.57695884,10.0,0.0,0.00050922215,0.008933416,0.0,1.0,65299.11759495735,2500.0,142.8784238871937,0.00050922215,9042,2129773
-0.6745532,10.0,0.0,0.0003167451,0.010174751,0.0,1.0,65569.2285964489,2500.0,142.8784238871937,0.0003167451,9082,2139773
-0.5769588,10.0,0.0,0.0006836838,0.008933204,0.0,1.0,65832.68214011192,2500.0,142.8784238871937,0.0006836838,9122,2149773
-0.47936946,10.0,0.0,0.0001289739,0.008933204,0.0,1.0,66081.9288778305,2500.0,142.8784238871937,0.0001289739,9162,2159773
-0.38177508,10.0,0.0,0.0005294106,0.008933204,0.0,1.0,66349.62983345985,2500.0,142.8784238871937,0.0005294106,9202,2169773
-0.284184,10.0,0.0,0.00031303926,0.008933204,0.0,1.0,66624.84557414055,2500.0,142.8784238871937,0.00031303926,9242,2179773
-0.18659817,10.0,0.0,0.00019675473,0.008933102,0.0,1.0,66878.07324790955,2500.0,142.8784238871937,0.00019675473,9282,2189773
-0.13780211,10.0,0.0,4.099369e-06,0.0023053885,0.0,1.0,67164.5252585411,2500.0,142.8784238871937,4.099369e-06,9322,2199773
-0.23539303,10.0,0.0,0.0004466454,0.01017476,0.0,1.0,67429.6227862835,2500.0,142.8784238871937,0.0004466454,9362,2209773
-0.137802,10.0,0.0,0.00033128425,0.008933204,0.0,1.0,67666.09033608437,2500.0,142.8784238871937,0.00033128425,9402,2219773
-0.08900539,10.0,0.0,1.3067341e-05,0.0023053885,0.0,1.0,67961.34208059311,2500.0,142.8784238871937,1.3067341e-05,9442,2229773
0.008583211,10.0,0.0,0.0005854127,0.008933102,0.0,1.0,68227.49016451836,2500.0,142.8784238871937,0.0005854127,9482,2239773
-0.089007206,10.0,0.0,0.00011927174,0.010174863,0.0,1.0,68495.09037423134,2500.0,142.8784238871937,0.00011927174,9522,2249773
0.008583211,10.0,0.0,0.00013388645,0.008933204,0.0,1.0,68746.44958043098,2500.0,142.8784238871937,0.00013388645,9562,2259773
-0.08900539,10.0,0.0,0.0005340464,0.010174781,0.0,1.0,69016.78131508827,2500.0,142.8784238871937,0.0005340464,9602,2269773
-0.18659806,10.0,0.0,0.0006068967,0.01017476,0.0,1.0,69269.95468187332,2500.0,142.8784238871937,0.0006068967,9642,2279773
-0.08900715,10.0,0.0,0.00018231006,0.008933102,0.0,1.0,69521.07843613625,2500.0,142.8784238871937,0.00018231006,9682,2289773
0.008583582,10.0,0.0,0.00029980144,0.008933416,0.0,1.0,69762.47821474075,2500.0,142.8784238871937,0.00029980144,9722,2299773
-0.08900533,10.0,0.0,0.00069846865,0.01017476,0.0,1.0,70023.64079642296,2500.0,142.8784238871937,0.00069846865,9762,2309773
-0.18659805,10.0,0.0,0.00030014705,0.01017476,0.0,1.0,70276.57935833931,2500.0,142.8784238871937,0.00030014705,9802,2319773
-0.08900539,10.0,0.0,0.00026468674,0.008933102,0.0,1.0,70537.06569314003,2500.0,142.8784238871937,0.00026468674,9842,2329773
0.008583546,10.0,0.0,0.00052720297,0.008933196,0.0,1.0,70797.43995451927,2500.0,142.8784238871937,0.00052720297,9882,2339773
0.10617304,10.0,0.0,9.9778976e-05,0.008933196,0.0,1.0,71045.73406863213,2500.0,142.8784238871937,9.9778976e-05,9922,2349773
0.20376469,10.0,0.0,0.00022836177,0.008933204,0.0,1.0,71300.1133248806,2500.0,142.8784238871937,0.00022836177,9962,2359773
0.30135694,10.0,0.0,0.00029029773,0.008933204,0.0,1.0,71549.301156044,2500.0,142.8784238871937,0.00029029773,10002,2369773
0.20376469,10.0,0.0,0.00042929978,0.01017476,0.0,0.9999,71821.66409373283,2499.75,142.85867126288,0.00042929978,10042,2379773
0.30135694,10.0,0.0,0.00025220643,0.008933204,0.0,1.0,72052.25467395782,2500.0,142.8784238871937,0.00025220643,10082,2389773
0.39894453,9.95,0.0,1.1525994e-05,0.008933196,0.05,0.999,72314.89846611023,2497.5,142.73797930603956,1.1525994e-05,10122,2399773
0.49653053,10.0,0.0,0.00010973032,0.008933204,0.0,0.9995999999999998,72580.75421214104,2499.0,142.82917727370796,0.00010973032,10162,2409773
0.39894438,10.0,0.0,0.00059475255,0.010175116,0.0,0.9981,72832.83644390106,2495.25,142.63562243064698,0.00059475255,10202,2419773
0.49653047,10.0,0.0,0.00019060398,0.008933102,0.0,0.9994000000000002,73070.29064750671,2498.5,142.80599861629463,0.00019060398,10242,2429773
0.5941183,9.75609756097561,0.0,0.00037881226,0.008933204,0.24390243902439024,0.9849895470383275,73326.02562999725,2437.0731707317073,139.3071182605409,0.00037881226,10283,2439780
0.6917118,9.523809523809524,0.0,0.00019780475,0.008933204,0.47619047619047616,0.9675324675324676,73583.8995013237,2370.9523809523807,135.59238165979846,0.00019780475,10325,2449796
0.5941225,9.523809523809524,0.0,0.00015425374,0.010174781,0.47619047619047616,0.9616290726817041,73839.35511088371,2360.4761904761904,135.03027944451298,0.00015425374,10367,2459820
0.6917118,9.731707317073171,0.0,0.00014567893,0.008933196,0.2682926829268293,0.9763902439024391,74081.30188918114,2429.0243902439024,138.82648146723795,0.00014567893,10408,2469825
0.5941225,10.0,0.0,0.00022649359,0.010174863,0.0,0.9905000000000002,74335.58263659477,2476.25,141.50507162244952,0.00022649359,10448,2479825
0.6917118,10.0,0.0,0.00026438828,0.008933196,0.0,0.9968000000000001,74582.12933063507,2492.0,142.4224853375011,0.00026438828,10488,2489825
0.5941225,9.75609756097561,0.0,8.766968e-05,0.010175116,0.24390243902439024,0.9690452961672474,74826.32525777817,2414.1463414634145,138.0430337828563,8.766968e-05,10529,2499832
0.49653053,10.0,0.0,5.5105418e-05,0.01017476,0.0,0.9947000000000001,75079.76621389389,2486.75,142.09768983026316,5.5105418e-05,10569,2509832
0.5941183,10.0,0.0,6.896691e-05,0.008933102,0.0,0.9972000000000003,75329.23532390594,2493.0,142.4832012117526,6.896691e-05,10609,2519832
0.49653053,9.75609756097561,0.0,0.00043744931,0.010174863,0.24390243902439024,0.9758048780487804,75580.1161096096,2427.560975609756,138.7998988961582,0.00043744931,10650,2529837
0.39894453,9.707317073170731,0.0,0.00017973072,0.01017476,0.2926829268292683,0.9771428571428573,75823.27231478691,2434.390243902439,139.115675052459,0.00017973072,10691,2539844
0.301357,10.0,0.0,0.0002343921,0.01017476,0.0,0.9995,76078.37002205849,2498.75,142.80594669384277,0.0002343921,10731,2549844
0.20376547,10.0,0.0,0.0003209562,0.01017476,0.0,0.9998999999999999,76326.30733084679,2499.75,142.8677076910354,0.0003209562,10771,2559844
0.10617358,10.0,0.0,0.0002952956,0.010174871,0.0,0.9998000000000001,76585.18634486198,2499.5,142.8451161023467,0.0002952956,10811,2569844
0.20376547,10.0,0.0,0.0005059633,0.008933102,0.0,1.0,76822.9460697174,2500.0,142.8784238871937,0.0005059633,10851,2579844
0.301357,10.0,0.0,0.00013816959,0.008933196,0.0,0.9998999999999999,77064.58529353142,2499.75,142.8696105415282,0.00013816959,10891,2589844
0.20376547,10.0,0.0,0.000474422,0.01017476,0.0,0.9999,77314.11295413971,2499.75,142.86812891209084,0.000474422,10931,2599844
0.1061736,10.0,0.0,2.5854797e-05,0.010174871,0.0,0.9998999999999999,77556.50749564171,2499.75,142.8688266013242,2.5854797e-05,10971,2609844
0.008584535,10.0,0.0,0.00023332199,0.010174751,0.0,1.0,77802.33682155609,2500.0,142.8784238871937,0.00023332199,11011,2619844
-0.08900517,10.0,0.0,0.000401091,0.010174781,0.0,1.0,78061.27106380463,2500.0,142.8784238871937,0.000401091,11051,2629844
0.008584834,10.0,0.0,0.00047203636,0.008933416,0.0,1.0,78317.28247880936,2500.0,142.8784238871937,0.00047203636,11091,2639844
-0.08900457,10.0,0.0,0.00039367433,0.01017476,0.0,1.0,78579.51376795769,2500.0,142.8784238871937,0.00039367433,11131,2649844
-0.10120373,10.0,0.0,5.821228e-08,0.00015002489,0.0,1.0,78887.51077795029,2500.0,142.8784238871937,5.821228e-08,11171,2659844
-0.19879189,10.0,0.0,0.00014936038,0.010174781,0.0,1.0,79152.36211585999,2500.0,142.8784238871937,0.00014936038,11211,2669844
-0.10120377,10.0,0.0,0.0002685608,0.008933204,0.0,1.0,79397.02044844627,2500.0,142.8784238871937,0.0002685608,11251,2679844
-0.00361308,10.0,0.0,0.00039629234,0.008933204,0.0,1.0,79641.53518652916,2500.0,142.8784238871937,0.00039629234,11291,2689844
0.09397805,10.0,0.0,0.0003631316,0.008933204,0.0,1.0,79899.06512880325,2500.0,142.8784238871937,0.0003631316,11331,2699844
0.19156766,10.0,0.0,0.00022265724,0.008933204,0.0,1.0,80150.09930992126,2500.0,142.8784238871937,0.00022265724,11371,2709844
0.09397908,10.0,0.0,1.4459076e-05,0.010174266,0.0,1.0,80397.15136742592,2500.0,142.8784238871937,1.4459076e-05,11411,2719844
0.1915691,10.0,0.0,8.971342e-05,0.008933204,0.0,1.0,80661.4595117569,2500.0,142.8784238871937,8.971342e-05,11451,2729844
0.09397895,10.0,0.0,0.0003243852,0.010174781,0.0,0.9999,80908.9839015007,2499.75,142.85523466297323,0.0003243852,11491,2739844
-0.0036103723,10.0,0.0,0.00030599892,0.010174781,0.0,1.0,81175.66532754898,2500.0,142.8784238871937,0.00030599892,11531,2749844
0.09397908,10.0,0.0,6.867857e-05,0.008933204,0.0,1.0,81430.98418354988,2500.0,142.8784238871937,6.867857e-05,11571,2759844
0.1915692,10.0,0.0,0.00044145013,0.008933204,0.0,1.0,81672.24260640144,2500.0,142.8784238871937,0.00044145013,11611,2769844
0.28915814,10.0,0.0,0.00073455536,0.008933416,0.0,0.9998999999999999,81902.35710978508,2499.75,142.85625754943112,0.00073455536,11651,2779844
0.3867493,10.0,0.0,0.00010426165,0.008933102,0.0,1.0,82146.46111869812,2500.0,142.8784238871937,0.00010426165,11691,2789844
0.48434243,10.0,0.0,0.0002364513,0.008933102,0.0,0.9997000000000001,82399.56415915489,2499.25,142.83417536544545,0.0002364513,11731,2799844
0.3867493,9.209302325581396,0.0,0.0007247922,0.010174871,0.7906976744186046,0.9616744186046511,82654.87431931496,2313.0232558139537,132.27706773305252,0.0007247922,11774,2809859
0.48434243,10.0,0.0,2.362379e-05,0.008933196,0.0,0.9987,82890.20378804207,2496.75,142.69293007876527,2.362379e-05,11814,2819859
0.5819328,10.0,0.0,0.00043520026,0.008933204,0.0,0.9987999999999999,83163.49691939354,2497.0,142.69659554723836,0.00043520026,11854,2829859
0.48434234,10.0,0.0,0.00025834457,0.010174871,0.0,0.9971000000000002,83404.68585515022,2492.75,142.48962809443023,0.00025834457,11894,2839859
0.5819327,10.0,0.0,3.1007585e-05,0.008933204,0.0,0.9987,83651.12992167473,2496.75,142.68848922858461,3.1007585e-05,11934,2849859
0.48434243,9.523809523809524,0.0,3.1703148e-05,0.010174751,0.47619047619047616,0.966276246170983,83898.80076956749,2377.6190476190477,136.0832807534675,3.1703148e-05,11976,2859905
0.3867492,9.75609756097561,0.0,0.0001820523,0.010174781,0.24390243902439024,0.9823017163504968,84135.07235121727,2435.609756097561,139.27156253359797,0.0001820523,12017,2869932
0.48434243,10.0,0.0,1.4662628e-05,0.008933416,0.0,0.9993000000000001,84389.30297708511,2498.25,142.7648182662193,1.4662628e-05,12057,2879932
0.3867492,9.731707317073171,0.0,0.00021837495,0.010174781,0.2682926829268293,0.9789268292682926,84637.9869890213,2435.3658536585367,139.17590116080655,0.00021837495,12098,2889937
0.48434204,10.0,0.0,0.00031109838,0.008933196,0.0,0.9995,84889.31281805038,2498.75,142.81493597530556,0.00031109838,12138,2899937
0.3867492,10.0,0.0,0.00022406864,0.010174781,0.0,0.9974000000000001,85130.48119854927,2493.5,142.5162631320606,0.00022406864,12178,2909937
0.48434234,10.0,0.0,0.00013229698,0.008933204,0.0,0.9994999999999999,85373.76002573967,2498.75,142.80581405973166,0.00013229698,12218,2919937
0.3867492,10.0,0.0,0.00013423634,0.010175198,0.0,0.998,85636.05548000336,2495.0,142.6123534299516,0.00013423634,12258,2929937
0.2891573,10.0,0.0,0.00038839015,0.010174781,0.0,0.9994,85895.82199645042,2498.5,142.78974141996437,0.00038839015,12298,2939937
0.19156799,10.0,0.0,4.645548e-05,0.010174781,0.0,0.9998999999999999,86132.76886963844,2499.75,142.86117154816884,4.645548e-05,12338,2949937
0.28915516,10.0,0.0,0.00016463011,0.008933196,0.0,1.0,86363.2922706604,2500.0,142.8784238871937,0.00016463011,12378,2959937
0.19156767,10.0,0.0,0.00039974906,0.010174863,0.0,0.9998999999999999,86602.00661253929,2499.75,142.86901711224135,0.00039974906,12418,2969937
0.28915513,10.0,0.0,0.00053501123,0.008933204,0.0,0.9998999999999999,86835.64346504211,2499.75,142.87102870922655,0.00053501123,12458,2979937
0.38674906,9.975,0.0,9.975048e-05,0.008933204,0.025,1.0,87070.25857973099,2500.0,142.8784238871937,9.975048e-05,12498,2989937
0.4843419,10.0,0.0,0.00018347095,0.008933204,0.0,0.9997,87318.88177728653,2499.25,142.8375740967724,0.00018347095,12538,2999937
0.38674906,10.0,0.0,0.00033781785,0.01017476,0.0,0.999,87557.55051708221,2497.5,142.76587749413164,0.00033781785,12578,3009937
0.48434195,10.0,0.0,0.00015754199,0.008933196,0.0,0.9993000000000001,87790.97976446152,2498.25,142.7654889754906,0.00015754199,12618,3019937
0.5819316,10.0,0.0,0.00021640459,0.008933204,0.0,0.9984999999999999,88020.21854329109,2496.25,142.68354925494032,0.00021640459,12658,3029937
0.6795114,9.75609756097561,0.0,0.00030573155,0.008933204,0.24390243902439024,0.9913170731707317,88261.15341281891,2430.487804878049,138.96019789600498,0.00030573155,12699,3039942
0.77710444,9.523809523809524,0.0,0.0006187828,0.008933204,0.47619047619047616,0.9461481481481483,88497.17401075363,2352.6190476190477,134.46959496319099,0.0006187828,12741,3049956
0.67951167,9.30232558139535,0.0,0.00014213142,0.01017476,0.6976744186046512,0.9253008490217789,88718.12085294724,2284.6511627906975,130.6353348112088,0.00014213142,12784,3059977
0.77710444,9.30232558139535,0.0,0.00012699599,0.008933204,0.6976744186046512,0.939483204134367,88964.69043016434,2304.6511627906975,131.81976691096617,0.00012699599,12827,3069996
0.87469524,9.75,0.0,6.7962836e-05,0.008933416,0.25,0.9614692307692305,89202.9792163372,2390.0,136.64784799146375,6.7962836e-05,12867,3079759
0.77710444,9.255813953488373,0.0,6.7160305e-05,0.010174751,0.7441860465116279,0.9075151515151514,89434.92539262772,2239.5348837209303,128.1357435553334,6.7160305e-05,12910,3089778
0.67951167,9.380952380952381,0.0,0.0005453177,0.010174863,0.6190476190476191,0.9335307781649246,89656.66438364983,2320.4761904761904,132.62720193696475,0.0005453177,12952,3099824
0.77710444,10.0,0.0,0.0001179486,0.008933196,0.0,0.9911,89885.37649011612,2477.75,141.6348938881425,0.0001179486,12992,3109824
0.87469524,9.30232558139535,0.0,0.00048451714,0.008933204,0.6976744186046512,0.9231383603476626,90108.65917634964,2280.232558139535,130.40468455873767,0.00048451714,13035,3119853
0.77710444,9.30232558139535,0.0,0.0002633796,0.01017476,0.6976744186046512,0.9225474680358402,90323.57783174515,2256.5116279069766,129.10915968195778,0.0002633796,13078,3129914
0.87469524,9.30232558139535,0.0,0.00014054027,0.008933204,0.6976744186046512,0.9400502030269472,90545.22367215157,2275.813953488372,130.26100045041693,0.00014054027,13121,3139949
0.77710444,9.023255813953488,0.0,0.000306845,0.01017476,0.9767441860465116,0.8941387520793241,90742.58653688431,2187.2093023255816,125.26753007847735,0.000306845,13164,3149785
0.6795114,9.090909090909092,0.0,0.00015910267,0.010174871,0.9090909090909091,0.9138861616852046,90943.72075033188,2239.318181818182,128.14076077567586,0.00015910267,13208,3159841
0.58193165,9.523809523809524,0.0,0.000689561,0.010174751,0.47619047619047616,0.9514603174603176,91143.15744662285,2362.3809523809523,135.14480801260828,0.000689561,13250,3169889
0.67951167,10.0,0.0,0.00031023074,0.008933204,0.0,0.9972,91350.12966609001,2493.0,142.4651802967577,0.00031023074,13290,3179889
0.58193165,9.75609756097561,0.0,3.1261283e-05,0.01017476,0.24390243902439024,0.9776724738675957,91555.14305448532,2418.7804878048782,138.28265048984397,3.1261283e-05,13331,3189896
0.67951167,10.0,0.0,0.00024086334,0.008933204,0.0,0.9964000000000001,91749.22976636887,2491.0,142.3396172457059,0.00024086334,13371,3199896
0.5819327,9.731707317073171,0.0,0.00025424527,0.010174863,0.2682926829268293,0.9737886178861791,91955.3001177311,2414.390243902439,138.0840312071652,0.00025424527,13412,3209899
0.48434204,9.95,0.0,3.5815352e-05,0.010174781,0.05,0.9962,92154.53894114494,2490.5,142.37667313519654,3.5815352e-05,13452,3219899
0.58193165,9.975,0.0,0.0006009828,0.008933204,0.025,0.9974999999999999,92350.70023155212,2493.75,142.49372395716426,0.0006009828,13492,3229899
0.67951167,9.523809523809524,0.0,0.00031633908,0.008933102,0.47619047619047616,0.952952380952381,92553.53826832771,2370.714285714286,135.48327468241763,0.00031633908,13534,3239907
0.5819316,9.75609756097561,0.0,0.0005617348,0.010174781,0.24390243902439024,0.9769704749679078,92763.10891604424,2424.6341463414633,138.66890110589998,0.0005617348,13575,3249926
0.48434204,10.0,0.0,7.035694e-06,0.010174781,0.0,0.9966999999999999,92959.34002375603,2491.75,142.40950429274238,7.035694e-06,13615,3259926
0.58193165,9.75609756097561,0.0,0.00038787557,0.008933196,0.24390243902439024,0.9734634146341465,93150.88134098053,2433.6585365853657,139.07099342917837,0.00038787557,13656,3269931
0.6795114,9.523809523809524,0.0,0.0005340842,0.008933196,0.47619047619047616,0.9667936507936506,93364.37725520134,2375.4761904761904,135.8544876477428,0.0005340842,13698,3279957
0.77710444,9.023255813953488,0.0,0.0002661508,0.008933204,0.9767441860465116,0.9192937123169679,93571.93426918983,2241.3953488372094,128.2523006806389,0.0002661508,13741,3289757
0.67951167,9.30232558139535,0.0,0.00021183587,0.01017476,0.6976744186046512,0.9344045102184638,93779.41983556747,2294.8837209302324,131.13956054898281,0.00021183587,13784,3299788
0.5819316,9.95,0.0,0.00013986992,0.010174871,0.05,0.9861999999999999,93971.68364858627,2465.5,140.9268009037242,0.00013986992,13824,3309788
0.4843419,10.0,0.0,0.00024411263,0.010174781,0.0,0.9953999999999997,94174.95320701599,2488.5,142.15029168948118,0.00024411263,13864,3319788
0.5819316,10.0,0.0,0.00014769527,0.008933204,0.0,0.9989000000000001,94382.47046780586,2497.25,142.697849697522,0.00014769527,13904,3329788
0.48434195,10.0,0.0,0.00023574402,0.010174751,0.0,0.9972999999999999,94585.06741142273,2493.25,142.50258791323782,0.00023574402,13944,3339788
0.5819316,10.0,0.0,0.00017342508,0.008933204,0.0,0.9989000000000001,94790.85447573662,2497.25,142.71567860602235,0.00017342508,13984,3349788
0.48434195,9.75609756097561,0.0,0.00048888824,0.01017476,0.24390243902439024,0.9745087108013938,95002.81582665443,2427.8048780487807,138.7147943300725,0.00048888824,14025,3359795
0.38674906,9.75609756097561,0.0,0.00015143181,0.010174863,0.24390243902439024,0.9845017421602787,95209.53224086761,2435.8536585365855,139.26140312616886,0.00015143181,14066,3369802
0.48434195,10.0,0.0,0.0001753032,0.008933196,0.0,0.9987,95403.44962477684,2496.75,142.708899881603,0.0001753032,14106,3379802
0.38674906,10.0,0.0,0.00032393858,0.010174863,0.0,0.9982000000000001,95599.66318440437,2495.5,142.63388468063795,0.00032393858,14146,3389802
0.48434195,10.0,0.0,0.00055425323,0.008933204,0.0,0.9998000000000001,95796.40183162689,2499.5,142.8586787297144,0.00055425323,14186,3399802
0.58193165,10.0,0.0,1.0562916e-05,0.008933204,0.0,0.9982999999999999,95987.77424263954,2495.75,142.66244714139825,1.0562916e-05,14226,3409802
0.48434204,9.476190476190476,0.0,0.00025465866,0.01017476,0.5238095238095238,0.9597883597883597,96187.80054759979,2369.7619047619046,135.47335812088636,0.00025465866,14268,3419816
0.3867492,10.0,0.0,0.0002597309,0.01017476,0.0,0.9983000000000001,96389.34277701378,2495.75,142.6324155046356,0.0002597309,14308,3429816
0.48434204,10.0,0.0,0.00063791015,0.008933204,0.0,0.9993000000000001,96584.35456109047,2498.25,142.77944687090744,0.00063791015,14348,3439816
0.43554613,10.0,0.0,3.431797e-06,0.0024602725,0.0,0.9984999999999997,96797.89635181427,2496.25,142.66610974788983,3.431797e-06,14388,3449816
0.53313494,10.0,0.0,0.00023659655,0.008933196,0.0,0.9991,97010.84851241112,2497.75,142.7577771811488,0.00023659655,14428,3459816
0.63072944,10.0,0.0,0.0003199879,0.008933102,0.0,0.9967,97210.77413511276,2491.75,142.3647799288414,0.0003199879,14468,3469816
0.53313494,9.452380952380953,0.0,7.5865595e-05,0.010174781,0.5476190476190477,0.9617704517704517,97410.05028796196,2360.9523809523807,135.13174027281752,7.5865595e-05,14510,3479844
0.63072944,10.0,0.0,2.2964792e-05,0.008933204,0.0,0.9983999999999998,97610.93698382378,2496.0,142.65571504343316,2.2964792e-05,14550,3489844
0.72831064,9.925,0.0,4.4891585e-05,0.00893351,0.075,0.9906,97815.15281748772,2476.5,141.54493580167548,4.4891585e-05,14590,3499844
0.825905,9.090909090909092,0.0,5.6285877e-05,0.008933204,0.9090909090909091,0.9201047989443712,98012.6255197525,2245.909090909091,128.49999290898248,5.6285877e-05,14634,3509884
0.7283115,9.452380952380953,0.0,3.6738165e-05,0.010174744,0.5476190476190477,0.9267936507936505,98210.15019440651,2297.3809523809523,131.4603443767701,3.6738165e-05,14676,3519890
0.6307298,9.75609756097561,0.0,0.00036333787,0.010174781,0.24390243902439024,0.9663414634146342,98414.24933195114,2403.9024390243903,137.35069560170626,0.00036333787,14717,3529895
0.7283115,10.0,0.0,0.00013682665,0.008933102,0.0,0.9951999999999999,98623.04664063454,2488.0,142.1576422790923,0.00013682665,14757,3539895
0.63072956,9.707317073170731,0.0,0.00076335657,0.010174871,0.2926829268292683,0.9662439024390242,98816.02383160591,2403.6585365853657,137.46477821977874,0.00076335657,14798,3549900
0.7283115,9.30232558139535,0.0,8.635254e-05,0.008933102,0.6976744186046512,0.9467065337763013,99015.16709685326,2312.3255813953488,132.1817534292728,8.635254e-05,14841,3559913
0.6307298,9.523809523809524,0.0,0.00039586623,0.010174781,0.47619047619047616,0.9416870748299321,99219.0466902256,2345.9523809523807,134.01154002339482,0.00039586623,14883,3569925
0.7283115,10.0,0.0,0.00019089211,0.008933204,0.0,0.9950999999999999,99407.27249455452,2487.75,142.218864248394,0.00019089211,14923,3579925
0.6307298,9.30232558139535,0.0,7.6565935e-05,0.010174781,0.6976744186046512,0.9324977141721326,99605.89315319061,2291.1627906976746,131.04535651464926,7.6565935e-05,14966,3589950
0.53313977,9.95,0.0,0.00020558837,0.010174781,0.05,0.9901,99807.38074207306,2475.25,141.4870488262985,0.00020558837,15006,3599950
0.6307298,10.0,0.0,0.00043843553,0.008933204,0.0,0.9976999999999998,100006.48811221123,2494.25,142.53191511080294,0.00043843553,15046,3609950
0.7283115,10.0,0.0,0.0005593535,0.008933102,0.0,0.9942,100205.54683065414,2485.5,142.08599669238922,0.0005593535,15086,3619950
0.6307298,9.255813953488373,0.0,0.00017027861,0.010174871,0.7441860465116279,0.9279809183064995,100404.02293610573,2292.3255813953488,131.0549562703659,0.00017027861,15129,3629969
0.533135,9.975,0.0,0.00023302026,0.010174871,0.025,0.9943,100607.29025387764,2485.75,142.0555831035878,0.00023302026,15169,3639969
0.43554616,9.75609756097561,0.0,0.0002060891,0.010174781,0.24390243902439024,0.9792737127371273,100808.28563737869,2435.121951219512,139.1608486509173,0.0002060891,15210,3649978
