EpisodesSoFar,AttNC,MtR,TimeElapsed,TimestepsSoFar,optimgain,Fce,entloss,surrgain,AttC,TtR,meankl,entropy
10407,0.9090909090909091,16.373995141605022,9125.083267688751,2079959,0.0043051024,0.11390909090909095,0.0,0.0043051024,0.09090909090909091,28.477272727272727,0.0051171007,0.4467966
10450,0.9302325581395349,17.831993617443732,9171.78374004364,2089964,0.0038042008,0.1250232558139535,0.0,0.0038042008,0.06976744186046512,31.25581395348837,0.0024007962,0.4450185
10495,0.8888888888888888,16.219238699774948,9220.350702762604,2099969,0.0040163896,0.11448888888888889,0.0,0.0040163896,0.1111111111111111,28.622222222222224,0.0037299348,0.44626927
10541,0.8695652173913043,15.897420614657387,9264.179227352142,2109975,0.004097243,0.11226086956521743,0.0,0.004097243,0.13043478260869565,28.065217391304348,0.0028376777,0.44266874
10586,0.8888888888888888,16.37937790026198,9299.98552274704,2119980,0.004490703,0.13760000000000003,0.0,0.004490703,0.1111111111111111,28.866666666666667,0.004467791,0.4565558
10629,0.9302325581395349,18.289207714547356,9342.625685691833,2129983,0.0038392455,0.1272558139534884,0.0,0.0038392455,0.06976744186046512,31.813953488372093,0.005126274,0.45210055
10673,0.9090909090909091,16.16254770404443,9395.286646604538,2139987,0.0056914217,0.11336363636363637,0.0,0.0056914217,0.09090909090909091,28.34090909090909,0.004093976,0.43184337
10716,0.9302325581395349,17.712817802076017,9442.418494224548,2149990,0.0043431455,0.12353488372093026,0.0,0.0043431455,0.06976744186046512,30.88372093023256,0.0036584924,0.43493566
10760,0.9090909090909091,15.986134374373778,9484.223028182983,2159998,0.004474018,0.11290909090909095,0.0,0.004474018,0.09090909090909091,28.227272727272727,0.0040876153,0.44723597
10806,0.8478260869565217,15.151712249430714,9531.758740186691,2169757,0.004714099,0.10643478260869568,0.0,0.004714099,0.15217391304347827,26.608695652173914,0.0060453657,0.42097533
10856,0.8,13.632752616776264,9570.841698408127,2179767,0.0041074394,0.09448000000000002,0.0,0.0041074394,0.2,23.62,0.0030609956,0.39602736
10905,0.8163265306122449,14.404930599284633,9616.52109336853,2189776,0.0043269587,0.10228571428571431,0.0,0.0043269587,0.1836734693877551,25.571428571428573,0.0023581865,0.39831933
10948,0.9302325581395349,17.214357310038267,9660.904469966888,2199779,0.0036502609,0.12065116279069774,0.0,0.0036502609,0.06976744186046512,30.162790697674417,0.002457244,0.4051979
10991,0.9302325581395349,16.36925376286617,9701.955110311508,2209782,0.0049590673,0.116,0.0,0.0049590673,0.06976744186046512,29.0,0.0033139405,0.40107635
11035,0.9090909090909091,17.059537599278396,9747.751362323761,2219786,0.0038621263,0.11818181818181818,0.0,0.0038621263,0.09090909090909091,29.545454545454547,0.002951497,0.38025287
11076,0.975609756097561,18.92614723975573,9791.999940633774,2229795,0.005416201,0.13119783197831977,0.0,0.005416201,0.024390243902439025,32.146341463414636,0.003949345,0.3954918
11119,0.9302325581395349,16.738399188697233,9833.45776295662,2239938,0.0047668936,0.11845291110011551,0.0,0.0047668936,0.06976744186046512,29.325581395348838,0.0032052025,0.40588403
11163,0.9090909090909091,17.13996904848469,9876.217902421951,2249942,0.0045431554,0.11990909090909095,0.0,0.0045431554,0.09090909090909091,29.977272727272727,0.0041960455,0.43402174
11204,0.975609756097561,19.77555781867493,9916.376760959625,2259943,0.0045018923,0.14078048780487806,0.0,0.0045018923,0.024390243902439025,35.19512195121951,0.003961549,0.43158033
11247,0.9302325581395349,17.226739509165995,9961.842351675034,2269946,0.0039410545,0.12297674418604655,0.0,0.0039410545,0.06976744186046512,30.74418604651163,0.002912995,0.4183767
11293,0.8695652173913043,16.48106833536986,10008.971450328827,2279962,0.0043602525,0.11890909090909091,0.0,0.0043602525,0.13043478260869565,28.782608695652176,0.0027100719,0.4244876
11339,0.8695652173913043,17.23429102008314,10052.541659355164,2289980,0.004814858,0.12123745819397992,0.0,0.004814858,0.13043478260869565,29.91304347826087,0.002916909,0.44100866
11389,0.8,15.05215028399599,10094.523254156113,2299990,0.0047970978,0.10592,0.0,0.0047970978,0.2,26.48,0.004051375,0.42846674
11431,0.9523809523809523,17.410251626370393,10138.778103351593,2309994,0.0046721725,0.12466666666666666,0.0,0.0046721725,0.047619047619047616,31.166666666666668,0.0029116129,0.44662744
11473,0.9523809523809523,18.04482364896286,10189.638060092926,2319996,0.0037159652,0.12609523809523812,0.0,0.0037159652,0.047619047619047616,31.523809523809526,0.0036128068,0.43373263
11519,0.8478260869565217,15.950277708231136,10228.002542972565,2329763,0.0042947126,0.10982608695652175,0.0,0.0042947126,0.15217391304347827,27.456521739130434,0.0041499264,0.41543603
11563,0.9090909090909091,16.485017842453725,10269.097763061523,2339767,0.0036198257,0.11463636363636369,0.0,0.0036198257,0.09090909090909091,28.65909090909091,0.002764924,0.43999112
11606,0.9302325581395349,17.203931769810364,10319.213371753693,2349784,0.0032645203,0.12027906976744188,0.0,0.0032645203,0.06976744186046512,30.069767441860463,0.0037385083,0.42571944
11650,0.9090909090909091,15.86495155903543,10363.84302020073,2359788,0.0039415164,0.11236363636363639,0.0,0.0039415164,0.09090909090909091,28.09090909090909,0.0030626003,0.45413214
11693,0.9302325581395349,17.26479016763895,10404.747292995453,2369791,0.0037817932,0.1196279069767442,0.0,0.0037817932,0.06976744186046512,29.906976744186046,0.0033114806,0.4861458
11738,0.8888888888888888,16.518837369970754,10444.34475326538,2379826,0.0037268912,0.11991808278867104,0.0,0.0037268912,0.1111111111111111,29.022222222222222,0.00285211,0.48989552
11781,0.9302325581395349,17.227480025554208,10489.986042499542,2389849,0.0035651687,0.12240088593576966,0.0,0.0035651687,0.06976744186046512,30.093023255813954,0.0027469688,0.48611444
11823,0.9523809523809523,17.403426246837196,10540.22623538971,2399851,0.005120274,0.124,0.0,0.005120274,0.047619047619047616,31.0,0.0041228724,0.49413097
11866,0.9302325581395349,18.721303684544733,10580.34754562378,2409862,0.004676288,0.13344702842377262,0.0,0.004676288,0.06976744186046512,32.116279069767444,0.0052063805,0.5134484
11909,0.9302325581395349,17.58159110739864,10624.441059350967,2419867,0.0041526924,0.12279069767441861,0.0,0.0041526924,0.06976744186046512,30.697674418604652,0.0033074806,0.5037224
11955,0.8695652173913043,16.000986008341027,10671.415377378464,2429875,0.004216507,0.112,0.0,0.004216507,0.13043478260869565,28.0,0.0030987398,0.5015078
11999,0.9090909090909091,18.158070948274396,10710.798008203506,2439879,0.0047548646,0.12463636363636366,0.0,0.0047548646,0.09090909090909091,31.15909090909091,0.0038961899,0.4873932
12043,0.9090909090909091,17.078906200429138,10753.428414583206,2449897,0.0027917537,0.12193939393939396,0.0,0.0027917537,0.09090909090909091,29.772727272727273,0.0027178188,0.48740605
12089,0.8695652173913043,16.651689292587893,10793.3555996418,2459905,0.004577254,0.1170434782608696,0.0,0.004577254,0.13043478260869565,29.26086956521739,0.0041430937,0.47802413
12135,0.8695652173913043,15.381584745122376,10834.50247502327,2469963,0.005377085,0.11069729286300252,0.0,0.005377085,0.13043478260869565,27.108695652173914,0.004466671,0.44462392
12181,0.8695652173913043,16.19808974249133,10883.681903123856,2479991,0.004645487,0.11417391304347829,0.0,0.004645487,0.13043478260869565,28.543478260869566,0.003333474,0.4411586
12224,0.9302325581395349,17.31191820975707,10929.55906200409,2489994,0.004622348,0.12241860465116278,0.0,0.004622348,0.06976744186046512,30.6046511627907,0.003541864,0.44908553
12273,0.7959183673469388,15.759127185071954,10970.927729606628,2499766,0.004477679,0.1109576138147567,0.0,0.004477679,0.20408163265306123,27.367346938775512,0.0035452144,0.45439574
