entloss,TtR,TimestepsSoFar,TimeElapsed,entropy,surrgain,meankl,optimgain,AttC,EpisodesSoFar,Fce,AttNC,MtR
0.0,82.36363636363636,779798,4960.506372213364,1.4741637,0.001168511,0.0030689111,0.001168511,1.4090909090909092,3643,0.11769989469989474,1.5909090909090908,15.618955739011897
0.0,74.6938775510204,789877,5018.765132188797,1.4722127,0.0004650472,0.0037843154,0.0004650472,1.489795918367347,3692,0.1317606268313777,1.510204081632653,14.280897881202668
0.0,83.6086956521739,799979,5083.77198600769,1.4776638,0.00077003276,0.0038493017,0.00077003276,1.3043478260869565,3738,0.1429283806675111,1.6956521739130435,16.07256127986731
0.0,88.32558139534883,809815,5150.250409126282,1.4602841,0.0008273437,0.0013024035,0.0008273437,1.4186046511627908,3781,0.1510518155854753,1.5813953488372092,16.69991170093458
0.0,87.51219512195122,819822,5216.471084833145,1.4651645,4.7805785e-05,0.0024679413,4.7805785e-05,1.1219512195121952,3822,0.11668292682926831,1.8780487804878048,16.616610973303093
0.0,81.76744186046511,829873,5277.477015972137,1.476894,0.00043674596,0.005756977,0.00043674596,1.255813953488372,3865,0.11927468823727674,1.744186046511628,15.727002197355574
0.0,86.48936170212765,839955,5349.553357362747,1.486328,0.0014735194,0.0042220945,0.0014735194,1.553191489361702,3912,0.13436742028804824,1.446808510638298,17.087273254055553
0.0,77.58823529411765,849981,5411.453239679337,1.4808328,0.0010223571,0.0016726833,0.0010223571,1.5686274509803921,3963,0.12147150698307131,1.4313725490196079,14.678287108292851
0.0,75.82352941176471,859985,5484.021483659744,1.4936495,0.001494579,0.004373664,0.001494579,1.6470588235294117,4014,0.1172641944940937,1.3529411764705883,14.591418167999565
0.0,82.9090909090909,869896,5549.612335920334,1.4848976,0.001065663,0.0038894508,0.001065663,1.2954545454545454,4058,0.11985449126134674,1.7045454545454546,15.91216488765569
0.0,94.5,879912,5608.90823841095,1.490157,0.00039301248,0.0013834997,0.00039301248,1.3095238095238095,4100,0.1293061224489796,1.6904761904761905,17.715970940993852
0.0,81.75,889783,5677.026066064835,1.4921513,4.3672688e-05,0.00654751,4.3672688e-05,1.3125,4148,0.15697559804435127,1.6875,15.705680145421772
0.0,90.57142857142857,899791,5742.179114103317,1.5351129,0.0004991305,0.006122921,0.0004991305,1.4285714285714286,4190,0.12542857142857147,1.5714285714285714,17.275599605273413
0.0,83.5813953488372,909826,5805.552845239639,1.5521667,0.0006661916,0.0006949236,0.0006661916,1.3488372093023255,4233,0.13885805934242176,1.6511627906976745,16.013629030947175
0.0,71.6470588235294,919913,5870.056880712509,1.5625875,0.0016674317,0.0137669025,0.0016674317,1.4313725490196079,4284,0.12227146982824134,1.5686274509803921,13.67561215341677
0.0,76.90384615384616,929820,5927.74054646492,1.5611565,0.00028059693,0.0041853697,0.00028059693,1.7115384615384615,4336,0.12917668279049352,1.2884615384615385,14.814945250073091
0.0,88.36363636363636,939844,5987.935704469681,1.575113,0.0009947296,0.0047387094,0.0009947296,1.3636363636363635,4380,0.1444049586776859,1.6363636363636365,16.82541012020424
0.0,81.3125,949887,6060.600345849991,1.5720301,0.0009962036,0.0050786654,0.0009962036,1.5833333333333333,4428,0.12335511468769507,1.4166666666666667,15.527934710971694
0.0,79.38461538461539,959971,6116.25828909874,1.5632424,0.00023472698,0.0055065057,0.00023472698,1.75,4480,0.1307715512240399,1.25,15.029848470050323
0.0,81.4186046511628,969980,6182.080156326294,1.558968,0.001274517,0.0009988593,0.001274517,1.186046511627907,4523,0.11311627906976748,1.813953488372093,15.460619974909015
0.0,85.97727272727273,979761,6242.164714813232,1.5147594,0.00089346315,0.0030516393,0.00089346315,1.5,4567,0.128972582972583,1.5,16.3886998232574
0.0,84.8,989810,6311.087702989578,1.5062261,0.00019341838,0.0016062512,0.00019341838,1.3777777777777778,4612,0.16006349206349205,1.6222222222222222,16.221855571510776
0.0,83.04545454545455,999797,6373.558367729187,1.4872957,0.00051591697,0.00446887,0.00051591697,1.4545454545454546,4656,0.11898265238411225,1.5454545454545454,16.269464165278563
0.0,87.4186046511628,1009874,6436.775190830231,1.5017444,0.0013280738,0.00592991,0.0013280738,1.2093023255813953,4699,0.11958324382384532,1.7906976744186047,16.839201143223878
0.0,70.03636363636363,1019983,6494.046769857407,1.5120411,0.000964269,0.0059211967,0.000964269,1.8,4754,0.13284169836696696,1.2,13.572983425191591
0.0,81.41176470588235,1029954,6570.407515048981,1.5146128,0.0011260543,0.0009928271,0.0011260543,1.6862745098039216,4805,0.13347224040749373,1.3137254901960784,15.947803305159807
0.0,59.0,1039769,6633.825841665268,1.5120064,0.0013514933,0.007547755,0.0013514933,1.7777777777777777,4868,0.10663198895463236,1.2222222222222223,11.820310136157737
0.0,70.33333333333333,1049971,6702.813608169556,1.5204289,0.0019168503,0.0069904835,0.0019168503,1.9682539682539681,4931,0.12531592339927783,1.0317460317460319,14.054615962289594
0.0,72.81818181818181,1059963,6762.807208538055,1.5176896,0.0008616557,0.00425211,0.0008616557,1.7454545454545454,4986,0.1387408729972981,1.2545454545454546,14.011635722971647
0.0,74.82692307692308,1069755,6824.971992015839,1.5141604,0.0016202332,0.0036205887,0.0016202332,1.6923076923076923,5038,0.11459997050709124,1.3076923076923077,14.69993363694325
0.0,83.8695652173913,1079827,6890.127317667007,1.4979222,0.0008794922,0.0055517275,0.0008794922,1.4130434782608696,5084,0.12373584636253307,1.5869565217391304,16.431230960934364
0.0,84.44680851063829,1089930,6956.847797870636,1.4835649,0.0006740448,0.001259576,0.0006740448,1.5319148936170213,5131,0.16130432703801095,1.4680851063829787,16.199905093525594
0.0,87.8048780487805,1099953,7014.242142438889,1.4782292,0.00060846354,0.001449845,0.00060846354,1.1951219512195121,5172,0.12092470837751855,1.8048780487804879,16.909064679579632
0.0,81.33333333333333,1109968,7076.795220851898,1.4853538,0.0005698085,0.006786384,0.0005698085,1.4666666666666666,5217,0.1305777777777778,1.5333333333333334,15.299686538165751
0.0,89.0,1119818,7134.410969495773,1.4621588,0.0007500346,0.004438613,0.0007500346,1.6,5262,0.12310303030303034,1.4,17.089851044809745
0.0,80.47826086956522,1129874,7206.9722101688385,1.4630915,0.00023100879,0.0036405672,0.00023100879,1.2826086956521738,5308,0.11447190439867785,1.7173913043478262,15.42573100118539
0.0,87.92857142857143,1139880,7265.658834218979,1.4605604,0.0002819336,0.010738175,0.0002819336,1.2619047619047619,5350,0.11723809523809527,1.7380952380952381,16.737585906032344
