MpbtA,Tbt,entloss,Tmt,Tmc,MtR,entropy,AttC,optimgain,Ptt,TimestepsSoFar,meankl,TimeElapsed,EpisodesSoFar,AttNC,MpbtN,surrgain,TtR
67.73690601778263,246618.83870967742,0.0,60.20967741935484,44.82258064516129,-13.251439612291007,0.34194985,8.129032258064516,0.0038449871,58.67572504966373,1109955,0.0040183277,23039.6721804142,8434,1.8709677419354838,32.26309398221732,0.0038449871,-195.16129032258064
68.49689826429581,249789.93548387097,0.0,60.983870967741936,44.016129032258064,-12.827764466619218,0.3351289,8.629032258064516,0.0026298843,59.422301766543875,1119916,0.003859603,23216.33596420288,8496,1.3709677419354838,31.503101735704178,0.0026298843,-192.74193548387098
70.18646377553911,251198.95081967214,0.0,61.32786885245902,43.68852459016394,-12.468414017092764,0.31755936,8.081967213114755,0.0033426,59.74173766618039,1129946,0.004580322,23388.410717725754,8557,1.9180327868852458,29.81353622446093,0.0033426,-183.9344262295082
68.44744662824984,246784.0,0.0,60.25,44.78333333333333,-12.859080030197124,0.32697845,7.85,0.0037075237,58.71241446475887,1139853,0.004461817,23570.897042751312,8617,2.15,31.55255337175015,0.0037075237,-191.0
70.37288948446687,248490.66666666666,0.0,60.666666666666664,44.38095238095238,-12.491405707069557,0.31717312,7.7936507936507935,0.0028549533,59.09994925137989,1149915,0.003652316,23747.121482133865,8680,2.2063492063492065,29.627110515533133,0.0028549533,-180.63492063492063
68.98624102115681,247125.33333333334,0.0,60.333333333333336,44.68333333333333,-12.6403753423665,0.3229983,8.266666666666667,0.0032735704,58.79881545079545,1159903,0.004259006,23916.85140991211,8740,1.7333333333333334,31.013758978843203,0.0032735704,-187.5
67.08733307654464,245429.67741935485,0.0,59.91935483870968,45.11290322580645,-13.29986644732405,0.31591293,7.967741935483871,0.0040638414,58.39961588978777,1169867,0.0045535243,24102.708577156067,8802,2.032258064516129,32.912666923455355,0.0040638414,-200.32258064516128
68.8982353751752,245429.67741935485,0.0,59.91935483870968,45.11290322580645,-12.761732055588924,0.3154797,7.967741935483871,0.003512948,58.404029291623644,1179976,0.0039701695,24288.535465717316,8864,2.032258064516129,31.101764624824828,0.003512948,-188.06451612903226
68.61027727310478,243141.24590163934,0.0,59.36065573770492,45.704918032786885,-12.406936667038412,0.31747788,7.721311475409836,0.0035281999,57.85842007360835,1189947,0.003936588,24472.07785010338,8925,2.278688524590164,31.389722726895226,0.0035281999,-187.70491803278688
66.47811929157545,243342.68852459016,0.0,59.40983606557377,45.63934426229508,-13.330517335340414,0.33545586,8.442622950819672,0.004706965,57.91279657108787,1199894,0.0044630687,24667.839975357056,8986,1.5573770491803278,33.521880708424554,0.004706965,-200.49180327868854
66.85230062212877,244053.33333333334,0.0,59.583333333333336,45.46666666666667,-13.00879324309456,0.3078293,8.166666666666666,0.0029406403,58.07635799438716,1209966,0.004004438,24846.403696537018,9046,1.8333333333333333,33.147699377871255,0.0029406403,-198.83333333333334
69.54422770596786,241527.46666666667,0.0,58.96666666666667,46.083333333333336,-12.237626673580472,0.31716126,7.566666666666666,0.0035979296,57.495215087623855,1219886,0.003865096,25028.304168224335,9106,2.433333333333333,30.45577229403216,0.0035979296,-179.5
68.94296337184359,243097.6,0.0,59.35,45.666666666666664,-12.520142637057498,0.32416636,7.733333333333333,0.0038268468,57.8714363293908,1229916,0.0042087175,25208.126478910446,9166,2.2666666666666666,31.057036628156432,0.0038268468,-185.16666666666666
68.98061576129675,243848.53333333333,0.0,59.53333333333333,45.516666666666666,-12.567907001979396,0.3254089,8.183333333333334,0.0034320261,58.03037406927559,1239864,0.0037928699,25407.27173423767,9226,1.8166666666666667,31.019384238703264,0.0034320261,-185.66666666666666
67.97104591906977,243249.5483870968,0.0,59.38709677419355,45.67741935483871,-12.825373822835536,0.32299358,8.096774193548388,0.0037120793,57.8838362258383,1249946,0.0042410824,25580.248604297638,9288,1.903225806451613,32.028954080930205,0.0037120793,-191.1290322580645
68.25150774708153,245009.06666666668,0.0,59.81666666666667,45.21666666666667,-12.72365495269514,0.3115437,8.116666666666667,0.003120786,58.30647200532504,1259959,0.0033974377,25755.47884964943,9348,1.8833333333333333,31.74849225291846,0.003120786,-190.83333333333334
69.56222381486167,243234.13333333333,0.0,59.38333333333333,45.63333333333333,-12.25821308293298,0.3118172,7.766666666666667,0.0031239146,57.904093578689974,1269857,0.0036961709,25930.19634437561,9408,2.2333333333333334,30.437776185138322,0.0031239146,-181.16666666666666
68.42407585375855,241937.06666666668,0.0,59.06666666666667,45.983333333333334,-12.507788413508743,0.28318155,8.0,0.00331969,57.58697638173886,1279973,0.004460029,26113.036244153976,9468,2.0,31.575924146241412,0.00331969,-187.16666666666666
66.30342505406934,245486.93333333332,0.0,59.93333333333333,45.13333333333333,-13.610973062925657,0.2880592,7.733333333333333,0.0051167756,58.39912935643773,1289945,0.00426375,26297.809627056122,9528,2.2666666666666666,33.69657494593067,0.0051167756,-204.0
67.8278701176182,244371.5254237288,0.0,59.66101694915254,45.389830508474574,-13.08955196095322,0.27921817,7.169491525423729,0.0040380685,58.144380878758994,1299917,0.004850356,26491.215949058533,9587,2.830508474576271,32.172129882381775,0.0040380685,-193.89830508474577
68.5642896237513,243121.89830508476,0.0,59.355932203389834,45.69491525423729,-12.971014886664706,0.28404006,6.966101694915254,0.0037609073,57.86176046530803,1309961,0.0043376186,26667.813477039337,9646,3.0338983050847457,31.4357103762487,0.0037609073,-187.6271186440678
68.75371804601005,240586.1052631579,0.0,58.73684210526316,46.333333333333336,-12.592579924873238,0.28766227,7.175438596491228,0.003729459,57.26610932297284,1319869,0.004527816,26841.9425637722,9703,2.824561403508772,31.24628195398997,0.003729459,-184.3859649122807
65.12013607160898,244700.6896551724,0.0,59.741379310344826,45.327586206896555,-14.14648705875964,0.2791618,6.948275862068965,0.0031449182,58.21452880637502,1329979,0.0041857506,27018.333923101425,9761,3.0517241379310347,34.879863928391025,0.0031449182,-210.17241379310346
67.26882798324706,243500.1379310345,0.0,59.44827586206897,45.63793103448276,-13.163191401868401,0.27368778,6.896551724137931,0.0037070345,57.929203370224535,1339899,0.004314262,27220.595721960068,9819,3.103448275862069,32.731172016752915,0.0037070345,-195.51724137931035
69.37360689680644,238358.45614035087,0.0,58.19298245614035,46.87719298245614,-12.375582345750804,0.31513605,6.368421052631579,0.0044554053,56.75272843987379,1349869,0.006266868,27403.425989866257,9876,3.6315789473684212,30.62639310319354,0.0044554053,-179.2982456140351
64.83434379750166,248398.10169491524,0.0,60.644067796610166,44.355932203389834,-14.160975802904291,0.3188101,7.203389830508475,0.0027378756,59.10109568763084,1359911,0.0043087574,27604.24548482895,9935,2.7966101694915255,35.165656202498326,0.0027378756,-215.59322033898306
65.21529809638791,249856.0,0.0,61.0,44.03448275862069,-13.662607609617114,0.32885456,7.551724137931035,0.003780159,59.42026413662273,1369924,0.0046630963,27779.89250779152,9993,2.4482758620689653,34.784701903612074,0.003780159,-213.6206896551724
66.92469076064528,251365.05263157896,0.0,61.36842105263158,43.63157894736842,-13.45205305701462,0.31940126,7.350877192982456,0.0042698127,59.784096043421755,1379934,0.004890445,27964.587536096573,10050,2.6491228070175437,33.07530923935472,0.0042698127,-205.43859649122808
67.74176615912403,246988.8,0.0,60.3,44.733333333333334,-13.021003915033521,0.30982205,7.683333333333334,0.0039119497,58.759700809107734,1389894,0.0042589772,28135.204121112823,10110,2.316666666666667,32.258233840875974,0.0039119497,-195.5
65.8796054423212,244819.9344262295,0.0,59.77049180327869,45.278688524590166,-13.541071318619695,0.30119094,7.770491803278689,0.0041643777,58.25207188375366,1400000,0.004147558,28346.953864574432,10171,2.2295081967213113,34.12039455767882,0.0041643777,-205.7377049180328
70.13168129165697,242149.9661016949,0.0,59.11864406779661,45.91525423728814,-12.077007736701953,0.30577183,7.745762711864407,0.0029307273,57.646728549048966,1409940,0.003996985,28515.857261896133,10230,2.2542372881355934,29.86831870834301,0.0029307273,-178.8135593220339
68.74639321751599,242469.77049180327,0.0,59.19672131147541,45.83606557377049,-12.632534564700167,0.30384642,7.19672131147541,0.0028496203,57.721774566226415,1419896,0.0035257146,28704.208299160004,10291,2.80327868852459,31.253606782484002,0.0028496203,-187.04918032786884
68.31057024623256,242414.93333333332,0.0,59.18333333333333,45.85,-12.743367152166412,0.3081389,7.05,0.004504083,57.7061649285633,1429927,0.00340847,28873.770157814026,10351,2.95,31.689429753767442,0.004504083,-188.83333333333334
69.18616384306884,239582.4262295082,0.0,58.49180327868852,46.59016393442623,-12.198599505592735,0.3102699,7.672131147540983,0.0033025153,57.03168977860725,1439918,0.003766869,29077.054800748825,10412,2.3278688524590163,30.813836156931163,0.0033025153,-180.98360655737704
70.39854480873993,241937.06666666668,0.0,59.06666666666667,45.96666666666667,-11.952740667662697,0.2901707,7.616666666666666,0.0029606835,57.59821587300394,1449930,0.0034357696,29256.921435832977,10472,2.3833333333333333,29.601455191260055,0.0029606835,-175.83333333333334
69.27354301440859,243051.35483870967,0.0,59.33870967741935,45.70967741935484,-12.400760894503637,0.29995325,7.790322580645161,0.003080082,57.8464279147351,1459964,0.0036588714,29446.44350552559,10534,2.2096774193548385,30.72645698559139,0.003080082,-182.74193548387098
69.59370085270626,241459.2,0.0,58.95,46.18333333333333,-12.18891405036036,0.29125944,7.866666666666666,0.0039470913,57.44003550258284,1469941,0.004478501,29610.890860795975,10594,2.1333333333333333,30.406299147293723,0.0039470913,-181.33333333333334
68.47711188465429,241316.88135593222,0.0,58.91525423728814,46.16949152542373,-12.705348852441894,0.2904668,7.11864406779661,0.0037917304,57.42818200817143,1479915,0.004713339,29801.17664051056,10653,2.8813559322033897,31.522888115345715,0.0037917304,-186.61016949152543
67.5643101125109,243476.9836065574,0.0,59.442622950819676,45.65573770491803,-12.993249570710917,0.27923527,7.557377049180328,0.0036241233,57.91936710002509,1489853,0.0048874645,29976.21150779724,10714,2.442622950819672,32.43568988748912,0.0036241233,-192.95081967213116
67.94589275691344,239001.6,0.0,58.35,46.71666666666667,-12.706128171959888,0.30005664,7.3,0.004534004,56.90493362969653,1499853,0.005154857,30180.641532182693,10774,2.7,32.05410724308657,0.004534004,-187.5
67.43250375775357,244462.93333333332,0.0,59.68333333333333,45.333333333333336,-12.980896726262863,0.3135089,7.366666666666666,0.0037737333,58.18776700709727,1509987,0.0041363714,30361.844667196274,10834,2.6333333333333333,32.56749624224645,0.0037737333,-195.0
68.26198697158735,243330.16949152542,0.0,59.40677966101695,45.67796610169491,-12.590739029916234,0.30680624,7.5423728813559325,0.00400659,57.89219144095632,1519939,0.0052415724,30543.75792312622,10893,2.457627118644068,31.73801302841265,0.00400659,-190.0
65.47692816554634,249647.7288135593,0.0,60.94915254237288,44.08474576271186,-13.977062894277333,0.30734825,7.440677966101695,0.0029325017,59.371901635551,1529990,0.0034027898,30716.604221343994,10952,2.559322033898305,34.52307183445365,0.0029325017,-213.38983050847457
67.39739271992599,243963.50877192983,0.0,59.56140350877193,45.50877192982456,-12.758745023630208,0.30406585,7.649122807017544,0.0035739753,58.04389906224578,1539862,0.004055868,30906.309584617615,11009,2.3508771929824563,32.60260728007402,0.0035739753,-195.6140350877193
67.4046927423242,243147.0344827586,0.0,59.36206896551724,45.689655172413794,-12.969404204894259,0.31681988,7.844827586206897,0.0041758507,57.86670371774314,1549996,0.004184307,31083.930076360703,11067,2.1551724137931036,32.59530725767578,0.0041758507,-195.0
66.91074051618094,244322.80701754385,0.0,59.64912280701754,45.36842105263158,-12.922518934210677,0.29443687,7.631578947368421,0.004133097,58.15420078766376,1559896,0.0049522477,31280.784161806107,11124,2.3684210526315788,33.08925948381907,0.004133097,-198.59649122807016
66.86920069256041,243746.71186440677,0.0,59.50847457627118,45.559322033898304,-13.217774882600748,0.28628856,7.627118644067797,0.0035826953,57.99594314597378,1569882,0.003947456,31449.1277384758,11183,2.3728813559322033,33.13079930743962,0.0035826953,-197.45762711864407
67.35002190575939,239313.83606557376,0.0,58.42622950819672,46.68852459016394,-12.839743246529013,0.30289388,7.786885245901639,0.004403851,56.952241101130916,1579994,0.0037290691,31628.800007343292,11244,2.2131147540983607,32.64997809424061,0.004403851,-191.9672131147541
69.64690812206514,235178.66666666666,0.0,57.416666666666664,47.7,-11.954859699976298,0.2977384,7.7,0.003593255,55.99690771841917,1589998,0.0035867994,31800.46808719635,11304,2.3,30.353091877934844,0.003593255,-175.0
69.40497164903421,240206.10169491524,0.0,58.644067796610166,46.42372881355932,-12.069736617958839,0.2884073,7.0508474576271185,0.0032553321,57.18097828102587,1599894,0.003910548,31998.783366441727,11363,2.9491525423728815,30.5950283509658,0.0032553321,-179.83050847457628
69.564139884904,243097.6,0.0,59.35,45.7,-12.305766508569105,0.27729118,7.016666666666667,0.003360423,57.8562713406762,1609900,0.0038660541,32181.598411798477,11423,2.9833333333333334,30.43586011509603,0.003360423,-181.83333333333334
69.81846574250616,243074.09836065574,0.0,59.34426229508197,45.68852459016394,-12.272510561125918,0.26568878,6.918032786885246,0.003117347,57.85948061409159,1619884,0.0044323034,32356.051950454712,11484,3.081967213114754,30.18153425749386,0.003117347,-179.8360655737705
69.74758773468554,240298.66666666666,0.0,58.666666666666664,46.38333333333333,-12.071493026153492,0.27014306,6.8,0.0036192925,57.213217453598354,1629933,0.003745183,32526.528644800186,11544,3.2,30.252412265314447,0.0036192925,-179.16666666666666
69.66083367184943,235419.2786885246,0.0,57.47540983606557,47.63934426229508,-12.24121946263573,0.27324697,6.786885245901639,0.0032373816,56.05726008378103,1639953,0.0041068457,32712.98051214218,11605,3.2131147540983607,30.339166328150544,0.0032373816,-175.40983606557376
70.43742482071589,238114.13333333333,0.0,58.13333333333333,47.0,-11.728845041505988,0.2701652,7.0,0.003263885,56.66890625416622,1649860,0.0036594644,32888.99540233612,11665,3.0,29.562575179284103,0.003263885,-171.83333333333334
72.70865229036981,237294.93333333332,0.0,57.93333333333333,47.2,-10.88460828578397,0.27232957,6.766666666666667,0.0037152118,56.477982108954684,1660000,0.004140894,33083.86926984787,11725,3.2333333333333334,27.29134770963021,0.0037152118,-158.66666666666666
70.46099879203844,241525.15254237287,0.0,58.96610169491525,46.13559322033898,-12.02113442944948,0.25698802,7.067796610169491,0.0038374993,57.46925038662631,1669855,0.0045953435,33249.34426569939,11784,2.9322033898305087,29.539001207961572,0.0038374993,-174.0677966101695
69.6926668336478,242335.47540983607,0.0,59.16393442622951,45.91803278688525,-12.318173753555213,0.27389798,7.524590163934426,0.0036778876,57.66615446801394,1679981,0.0047789137,33429.90158557892,11845,2.4754098360655736,30.30733316635219,0.0036778876,-179.672131147541
69.60740486629028,237097.96721311475,0.0,57.885245901639344,47.19672131147541,-12.050287943710115,0.27442148,7.754098360655738,0.0038112414,56.45822722518649,1689955,0.0047732666,33599.54042482376,11906,2.2459016393442623,30.39259513370971,0.0038112414,-176.88524590163934
69.76976135081715,243399.59322033898,0.0,59.42372881355932,45.644067796610166,-12.12097072739305,0.2787825,7.711864406779661,0.004235694,57.91550080460647,1699815,0.0044356445,33792.26275849342,11965,2.288135593220339,30.230238649182862,0.004235694,-181.52542372881356
68.1377067001163,244685.6393442623,0.0,59.73770491803279,45.31147540983606,-12.937913147613123,0.2805151,8.0,0.003064568,58.223704240945885,1709910,0.004023415,33966.49970674515,12026,2.0,31.862293299883703,0.003064568,-190.65573770491804
66.9931857479719,244752.7868852459,0.0,59.75409836065574,45.32786885245902,-13.040623808508641,0.26510942,8.065573770491802,0.0031882375,58.222270554366496,1719970,0.0033864346,34144.437480688095,12087,1.9344262295081966,33.0068142520281,0.0031882375,-197.86885245901638
69.80387139613812,240483.7966101695,0.0,58.71186440677966,46.33898305084746,-11.910697148467655,0.27437705,7.491525423728813,0.0038443408,57.2533971352356,1729882,0.0040391837,34311.59555029869,12146,2.5084745762711864,30.196128603861858,0.0038443408,-177.96610169491527
69.25771419258068,242073.6,0.0,59.1,45.96666666666667,-12.28815775667756,0.27972347,8.083333333333334,0.0039897813,57.61162112689188,1739864,0.0047461553,34502.79288172722,12206,1.9166666666666667,30.7422858074193,0.0039897813,-182.33333333333334
66.80982403663833,246028.59016393442,0.0,60.0655737704918,44.967213114754095,-13.218474656985004,0.27089322,7.950819672131147,0.0033683495,58.53985914929686,1749829,0.004256986,34683.57601618767,12267,2.0491803278688523,33.19017596336165,0.0033683495,-201.9672131147541
67.00978118039492,250831.2380952381,0.0,61.23809523809524,43.76190476190476,-13.516923598091115,0.2649219,8.063492063492063,0.0029513238,59.66302940513337,1759915,0.003324988,34868.681601047516,12330,1.9365079365079365,32.9902188196051,0.0029513238,-204.44444444444446
69.29663858178053,241333.67741935485,0.0,58.91935483870968,46.145161290322584,-12.233500688943748,0.28078982,7.725806451612903,0.004230779,57.44180929715066,1769887,0.004135204,35035.78781580925,12392,2.274193548387097,30.70336141821943,0.004230779,-182.41935483870967
70.56830609959553,243947.0163934426,0.0,59.557377049180324,45.50819672131148,-11.916308030157806,0.25890368,7.737704918032787,0.0033003876,58.04295916918615,1779886,0.003740748,35217.48313164711,12453,2.262295081967213,29.43169390040448,0.0033003876,-176.39344262295083
66.28952289869054,245222.81967213115,0.0,59.868852459016395,45.16393442622951,-13.328893933982878,0.2649603,8.065573770491802,0.004166012,58.35567457216686,1789878,0.004869166,35390.59945321083,12514,1.9344262295081966,33.71047710130947,0.004166012,-202.62295081967213
71.58680745488216,241328.26229508198,0.0,58.91803278688525,46.14754098360656,-11.54959544509816,0.26819673,7.098360655737705,0.0033738362,57.439334131141244,1799968,0.003932902,35582.819868803024,12575,2.901639344262295,28.413192545117848,0.0033738362,-168.36065573770492
73.10579521400402,235315.2,0.0,57.45,47.61666666666667,-10.979363603561778,0.2607248,6.633333333333334,0.003257025,56.05401036655817,1809908,0.0037162811,35764.25318956375,12635,3.3666666666666667,26.894204785996028,0.003257025,-155.16666666666666
71.91422623895609,239851.0163934426,0.0,58.557377049180324,46.52459016393443,-11.577541927787092,0.26859212,6.245901639344262,0.003977828,57.092991060575564,1819838,0.0041916324,35947.10243010521,12696,3.7540983606557377,28.085773761043896,0.003977828,-165.08196721311475
72.8020870251632,240078.4516129032,0.0,58.61290322580645,46.5,-11.016344397334459,0.26001272,6.548387096774194,0.003372043,57.13034714747814,1829987,0.0038093515,36125.07381892204,12758,3.4516129032258065,27.19791297483679,0.003372043,-160.6451612903226
70.71574833738265,238933.33333333334,0.0,58.333333333333336,46.71666666666667,-11.929129534361845,0.28521124,6.666666666666667,0.004218145,56.89744440329356,1839973,0.004364653,36317.798537015915,12818,3.3333333333333335,29.284251662617354,0.004218145,-170.5
73.35420768556558,241800.53333333333,0.0,59.03333333333333,46.016666666666666,-11.016518288962173,0.2762349,6.816666666666666,0.0033691134,57.56032661208183,1849870,0.0041792155,36501.11684966087,12878,3.183333333333333,26.64579231443441,0.0033691134,-157.33333333333334
72.0009180272866,240805.16129032258,0.0,58.79032258064516,46.33870967741935,-11.305912839010968,0.26626372,6.82258064516129,0.0029211622,57.29064566706612,1859898,0.002952821,36690.728071928024,12940,3.1774193548387095,27.99908197271339,0.0029211622,-165.16129032258064
72.09836125674586,240455.34426229508,0.0,58.704918032786885,46.32786885245902,-11.18243765318,0.28110406,6.688524590163935,0.0033585245,57.25606254873653,1869997,0.003719373,36862.84971189499,13001,3.3114754098360657,27.901638743254143,0.0033585245,-163.9344262295082
70.51138494868869,240253.90163934426,0.0,58.65573770491803,46.442622950819676,-11.721314312152266,0.29172832,7.622950819672131,0.0031483716,57.179106763215216,1879950,0.004208069,37041.243591308594,13062,2.377049180327869,29.488615051311303,0.0031483716,-174.75409836065575
68.86984839740242,243549.46031746033,0.0,59.46031746031746,45.6031746031746,-12.43597007610885,0.2780464,7.555555555555555,0.0033346792,57.954360737834335,1889943,0.0037641576,37211.92653083801,13125,2.4444444444444446,31.130151602597568,0.0033346792,-187.61904761904762
72.49233204732874,236709.16129032258,0.0,57.79032258064516,47.306451612903224,-10.986970176785043,0.30642667,6.467741935483871,0.004245409,56.359224838375,1899922,0.004850581,37403.51885509491,13187,3.532258064516129,27.507667952671255,0.004245409,-159.19354838709677
70.33430120693899,238642.3606557377,0.0,58.26229508196721,46.81967213114754,-11.629467209760957,0.3074267,7.19672131147541,0.0035372814,56.814407190288705,1909976,0.0037589562,37595.88587999344,13248,2.80327868852459,29.665698793061,0.0035372814,-173.11475409836066
72.89231310513343,239515.2786885246,0.0,58.47540983606557,46.59016393442623,-10.806850726773746,0.28159493,6.819672131147541,0.0032218066,57.02395193486811,1919853,0.003501662,37781.3700401783,13309,3.180327868852459,27.107686894866564,0.0032218066,-159.18032786885246
71.46638826630557,234143.47540983607,0.0,57.16393442622951,47.98360655737705,-11.522464215496589,0.29038355,7.016393442622951,0.0031645058,55.74466960327469,1929841,0.0042896904,37958.47315979004,13370,2.9836065573770494,28.533611733694414,0.0031645058,-164.0983606557377
71.88338732923864,238426.83870967742,0.0,58.20967741935484,46.88709677419355,-11.440535896677607,0.28446096,6.967741935483871,0.0032973734,56.75849621970981,1939883,0.0039638397,38154.20635032654,13432,3.032258064516129,28.1166126707614,0.0032973734,-164.67741935483872
73.15922330753047,236560.7868852459,0.0,57.75409836065574,47.34426229508197,-10.85088998595056,0.28808454,6.967213114754099,0.0040492415,56.326409402475306,1949917,0.004174983,38335.805379629135,13493,3.0327868852459017,26.840776692469518,0.0040492415,-155.5737704918033
72.4116078713238,237635.1475409836,0.0,58.01639344262295,47.0655737704918,-11.323041331341386,0.2942413,6.622950819672131,0.0042568264,56.58363580649141,1959896,0.0046444386,38538.134788274765,13554,3.377049180327869,27.588392128676187,0.0042568264,-159.8360655737705
71.4775346200443,244484.19672131148,0.0,59.68852459016394,45.32786885245902,-11.651722216886158,0.27828214,7.459016393442623,0.004107632,58.191530126719236,1969850,0.004832679,38710.70123910904,13615,2.540983606557377,28.522465379955722,0.004107632,-170.327868852459
71.20101461598,238558.96774193548,0.0,58.24193548387097,46.806451612903224,-11.666002099223972,0.2744735,6.967741935483871,0.0035188124,56.81263121193395,1979953,0.004069968,38903.10434246063,13677,3.032258064516129,28.798985384019993,0.0035188124,-168.2258064516129
69.54230496119321,243141.24590163934,0.0,59.36065573770492,45.68852459016394,-12.27215449557602,0.2675242,7.754098360655738,0.0038226089,57.86819421459262,1989880,0.0039570266,39081.85338830948,13738,2.2459016393442623,30.457695038806786,0.0038226089,-181.63934426229508
71.40126374655685,239448.131147541,0.0,58.459016393442624,46.60655737704918,-11.645900696041116,0.26566997,7.114754098360656,0.003834812,57.00756564217869,1999981,0.004393866,39283.70434594154,13799,2.8852459016393444,28.59873625344314,0.003834812,-167.21311475409837
72.02474069595479,240776.53333333333,0.0,58.78333333333333,46.3,-11.19094382830018,0.2632393,7.85,0.002845778,57.30673789970801,2009865,0.005340272,39457.457651376724,13859,2.15,27.975259304045203,0.002845778,-165.5
70.77969200531554,240723.9344262295,0.0,58.77049180327869,46.295081967213115,-11.75165969106058,0.266658,7.180327868852459,0.0045616664,57.30271305794326,2019987,0.004939237,39654.34925079346,13920,2.819672131147541,29.220307994684482,0.0045616664,-171.63934426229508
67.26433380492877,244014.16393442624,0.0,59.57377049180328,45.442622950819676,-12.98417020813262,0.27861446,7.704918032786885,0.0034871874,58.08453394959915,2029876,0.0037346848,39831.27659201622,13981,2.2950819672131146,32.73566619507122,0.0034871874,-195.7377049180328
69.8745646706899,243879.868852459,0.0,59.540983606557376,45.47540983606557,-12.258987746053778,0.27024204,6.786885245901639,0.0030977014,58.05514196194159,2039990,0.003431532,40024.9196703434,14042,3.2131147540983607,30.1254353293101,0.0030977014,-180.0
70.01505469854503,243611.2786885246,0.0,59.47540983606557,45.57377049180328,-12.244543577432259,0.2850505,6.80327868852459,0.003962023,57.97457149256416,2049993,0.004345359,40204.73674035072,14103,3.19672131147541,29.984945301454967,0.003962023,-179.18032786885246
72.17341272883442,239246.68852459016,0.0,58.40983606557377,46.68852459016394,-11.457867617084942,0.29198673,6.409836065573771,0.0035148798,56.94674948666001,2059911,0.0038821485,40411.704481840134,14164,3.5901639344262297,27.826587271165554,0.0035148798,-163.11475409836066
75.26380871059925,235016.39344262294,0.0,57.377049180327866,47.77049180327869,-10.041048005545226,0.29352438,6.60655737704918,0.0030305462,55.94601132650392,2069977,0.0036043879,40585.6449110508,14225,3.3934426229508197,24.736191289400715,0.0030305462,-141.9672131147541
73.89267281934482,237030.81967213115,0.0,57.868852459016395,47.19672131147541,-10.57898300572226,0.2858772,7.229508196721311,0.0032996826,56.45075647415668,2079956,0.0041802563,40772.39236187935,14286,2.7704918032786887,26.107327180655155,0.0032996826,-151.47540983606558
71.84983863877584,237635.1475409836,0.0,58.01639344262295,47.09836065573771,-11.532793238995204,0.27688512,7.508196721311475,0.003882617,56.56682310171157,2089900,0.0038807893,40947.303803920746,14347,2.4918032786885247,28.15016136122417,0.003882617,-163.60655737704917
73.43592736521117,236023.60655737706,0.0,57.622950819672134,47.49180327868852,-10.656658167246302,0.26399633,6.983606557377049,0.0026045307,56.197026033952774,2099849,0.0038323624,41145.951147556305,14408,3.0163934426229506,26.564072634788854,0.0026045307,-152.78688524590163
74.47012702593342,239063.3650793651,0.0,58.36507936507937,46.65079365079365,-10.764061690366214,0.26614442,6.349206349206349,0.0030609455,56.945698833883974,2109993,0.0037000577,41326.16172814369,14471,3.6507936507936507,25.529872974066617,0.0030609455,-149.20634920634922
72.45054222516787,232129.04918032786,0.0,56.67213114754098,48.540983606557376,-11.137855643003542,0.2721632,6.918032786885246,0.004108814,55.25058370341794,2119859,0.0045247306,41520.918389081955,14532,3.081967213114754,27.549457774832124,0.004108814,-156.55737704918033
71.19852924853355,239680.0,0.0,58.515625,46.515625,-11.896851520385615,0.27871192,6.828125,0.0038948907,57.07850420893534,2129916,0.004219429,41700.16680312157,14596,3.171875,28.801470751466436,0.0038948907,-169.375
74.7241172419541,237237.67741935485,0.0,57.91935483870968,47.17741935483871,-10.31974241863316,0.288836,7.258064516129032,0.0030863471,56.48357951385494,2139871,0.0040485878,41903.84045100212,14658,2.7419354838709675,25.27588275804592,0.0030863471,-146.1290322580645
73.07999521114567,237502.9841269841,0.0,57.98412698412698,47.142857142857146,-10.762006041965135,0.30028567,6.984126984126984,0.0039643156,56.53004629334279,2149948,0.0041506966,42091.25077915192,14721,3.015873015873016,26.920004788854293,0.0039643156,-156.66666666666666
71.34025151523427,239515.2786885246,0.0,58.47540983606557,46.65573770491803,-11.568470355344786,0.2976792,6.983606557377049,0.00286393,56.990485707728155,2159867,0.0039403,42289.71584677696,14782,3.0163934426229506,28.6597484847657,0.00286393,-169.18032786885246
73.80929641834891,236072.6349206349,0.0,57.63492063492063,47.44444444444444,-10.823442927769326,0.31069753,5.968253968253968,0.0035155134,56.22452369268065,2169885,0.0045215264,42474.63634157181,14845,4.031746031746032,26.190703581651103,0.0035155134,-150.79365079365078
72.2330330750007,240342.70967741936,0.0,58.67741935483871,46.38709677419355,-10.993533486581857,0.28525567,7.419354838709677,0.0031063708,57.21368555306393,2179875,0.004054424,42658.5311191082,14907,2.5806451612903225,27.766966924999288,0.0031063708,-164.67741935483872
75.46812160427227,240540.90322580645,0.0,58.725806451612904,46.354838709677416,-10.025546612890977,0.28257623,6.951612903225806,0.0052241078,57.253157932627765,2189892,0.0054144417,42842.074002981186,14969,3.0483870967741935,24.531878395727738,0.0052241078,-145.32258064516128
73.33212050201398,237698.03174603175,0.0,58.03174603174603,47.0,-10.993478523040112,0.26955473,6.936507936507937,0.0033122767,56.62273043137811,2199929,0.0039907135,43036.166905879974,15032,3.0634920634920637,26.667879497986004,0.0033122767,-155.3968253968254
