AttNC,surrgain,optimgain,TimestepsSoFar,AttC,Fce,EpisodesSoFar,TimeElapsed,entloss,MtR,meankl,entropy,TtR
0.975609756097561,0.004795131,0.004795131,3639834,0.024390243902439025,0.1369756097560976,15690,11464.329396247864,0.0,19.68240428758174,0.009192703,-0.15631352,34.24390243902439
1.0,0.0046162214,0.0046162214,3649834,0.0,0.13230000000000003,15730,11495.60979104042,0.0,18.736130622621364,0.0068451613,-0.16145563,33.075
1.0,0.0052423836,0.0052423836,3659834,0.0,0.1456,15770,11525.626541852951,0.0,20.359946908151798,0.00811028,-0.2022319,36.4
1.0,0.005100702,0.005100702,3669834,0.0,0.1386,15810,11560.249310016632,0.0,19.46892214965014,0.0067696855,-0.18794043,34.65
1.0,0.0044949334,0.0044949334,3679834,0.0,0.14410000000000006,15850,11590.74925494194,0.0,20.70487141206807,0.0060001174,-0.1792597,36.025
0.975609756097561,0.0051792925,0.0051792925,3689843,0.024390243902439025,0.14978861788617884,15891,11623.368848323822,0.0,20.252663629645546,0.0068355943,-0.16659367,35.48780487804878
1.0,0.0041632415,0.0041632415,3699843,0.0,0.14809999999999998,15931,11654.448588132858,0.0,21.101446639949685,0.0069651613,-0.17407405,37.025
0.975609756097561,0.0036236104,0.0036236104,3709892,0.024390243902439025,0.14370930811348928,15972,11684.988904953003,0.0,20.033960112643182,0.009480811,-0.16102079,34.926829268292686
0.975609756097561,0.0048819473,0.0048819473,3719893,0.024390243902439025,0.13951219512195126,16013,11717.999284505844,0.0,20.091158048819974,0.006397092,-0.12532496,34.8780487804878
1.0,0.0038760367,0.0038760367,3729893,0.0,0.13990000000000005,16053,11747.87148475647,0.0,19.642628306948595,0.008829815,-0.13365461,34.975
1.0,0.004395659,0.004395659,3739893,0.0,0.14240000000000003,16093,11779.903629302979,0.0,20.107275027730402,0.007530028,-0.16553731,35.6
1.0,0.0051101036,0.0051101036,3749893,0.0,0.1397,16133,11810.542095184326,0.0,20.262828691166668,0.008708581,-0.15864363,34.925
0.975609756097561,0.0034353302,0.0034353302,3759894,0.024390243902439025,0.13736585365853657,16174,11841.139399051666,0.0,19.077914117244838,0.00757126,-0.12746677,34.34146341463415
1.0,0.0034783706,0.0034783706,3769894,0.0,0.14510000000000003,16214,11873.919170856476,0.0,20.58424540197125,0.007693431,-0.1182282,36.275
0.975609756097561,0.0050060297,0.0050060297,3779895,0.024390243902439025,0.1424390243902439,16255,11904.25432395935,0.0,20.428817295820462,0.0071944618,-0.12752058,35.609756097560975
1.0,0.005325197,0.005325197,3789895,0.0,0.1503,16295,11936.817722082138,0.0,21.19071194388321,0.0075739976,-0.124546774,37.575
0.975609756097561,0.0047413805,0.0047413805,3799896,0.024390243902439025,0.13990243902439026,16336,11967.551455259323,0.0,19.872689882411755,0.008245407,-0.124867775,34.97560975609756
1.0,0.004703833,0.004703833,3809896,0.0,0.14610000000000004,16376,11998.497712135315,0.0,20.980592601591624,0.007149785,-0.120162755,36.525
1.0,0.003953262,0.003953262,3819896,0.0,0.14600000000000002,16416,12029.982064247131,0.0,20.616854569820664,0.006430197,-0.108639866,36.5
1.0,0.004577258,0.004577258,3829896,0.0,0.14730000000000001,16456,12060.214868068695,0.0,21.25370450489434,0.006401608,-0.093352236,36.825
1.0,0.0040708785,0.0040708785,3839896,0.0,0.1466,16496,12093.815416097641,0.0,20.814565592546565,0.008221573,-0.09901046,36.65
1.0,0.00348929,0.00348929,3849896,0.0,0.15099999999999997,16536,12124.866382598877,0.0,21.579833629797733,0.006765799,-0.083167754,37.75
0.9523809523809523,0.004813681,0.004813681,3859922,0.047619047619047616,0.14857142857142855,16578,12157.115953922272,0.0,21.065082318796964,0.00692892,-0.08736912,36.5
1.0,0.004503852,0.004503852,3869922,0.0,0.14909999999999998,16618,12188.855976343155,0.0,21.054064148252202,0.008157115,-0.078158386,37.275
0.9523809523809523,0.0038360045,0.0038360045,3879990,0.047619047619047616,0.14547274463403498,16660,12219.321719884872,0.0,20.009279421159,0.0061189234,-0.08443179,35.45238095238095
0.975609756097561,0.004054512,0.004054512,3889991,0.024390243902439025,0.14595121951219517,16701,12251.632314920425,0.0,20.44226368032451,0.0070748734,-0.06821061,36.48780487804878
0.9069767441860465,0.0061581116,0.0061581116,3899805,0.09302325581395349,0.1436321629426965,16744,12282.806783676147,0.0,19.510388703610317,0.0073250444,-0.086822435,34.2093023255814
1.0,0.003357377,0.003357377,3909805,0.0,0.15460000000000002,16784,12314.907029151917,0.0,21.94941662483666,0.006727049,-0.048587833,38.65
0.9523809523809523,0.005275505,0.005275505,3919825,0.047619047619047616,0.14268170426065163,16826,12346.291515111923,0.0,19.803316954021877,0.0072113066,-0.068849064,35.38095238095238
0.9523809523809523,0.004453724,0.004453724,3929875,0.047619047619047616,0.15285908649173954,16868,12376.951424360275,0.0,21.386222651625303,0.008303858,-0.074756704,37.23809523809524
0.9523809523809523,0.0027860801,0.0027860801,3939877,0.047619047619047616,0.14066666666666666,16910,12409.107068538666,0.0,19.84791301949346,0.0058746627,-0.101929605,35.166666666666664
0.9523809523809523,0.0055002617,0.0055002617,3949879,0.047619047619047616,0.14209523809523805,16952,12439.218584537506,0.0,19.89857811829254,0.00825477,-0.11464249,35.523809523809526
0.9523809523809523,0.0036765563,0.0036765563,3959901,0.047619047619047616,0.14585281385281382,16994,12471.892263412476,0.0,20.250585527021418,0.006506718,-0.09143173,35.42857142857143
1.0,0.004310243,0.004310243,3969901,0.0,0.1428,17034,12503.940074443817,0.0,20.02232752357431,0.0073377853,-0.0725135,35.7
0.9523809523809523,0.004234363,0.004234363,3979903,0.047619047619047616,0.1380952380952381,17076,12534.666413545609,0.0,19.672263716526782,0.007212143,-0.11898788,34.523809523809526
0.975609756097561,0.004571083,0.004571083,3989904,0.024390243902439025,0.13931707317073178,17117,12566.340508699417,0.0,20.02273550388357,0.006759035,-0.11075504,34.829268292682926
1.0,0.004788098,0.004788098,3999904,0.0,0.1484,17157,12596.68113899231,0.0,21.280775646790868,0.0068766084,-0.07463839,37.1
1.0,0.0047366903,0.0047366903,4009904,0.0,0.15209999999999996,17197,12630.375239610672,0.0,21.52612109356526,0.0067135086,-0.07127348,38.025
0.9302325581395349,0.0043117907,0.0043117907,4019907,0.06976744186046512,0.13916279069767443,17240,12661.865911006927,0.0,19.759844395847242,0.008646177,-0.10415185,34.7906976744186
1.0,0.0032585366,0.0032585366,4029907,0.0,0.14810000000000004,17280,12692.715337753296,0.0,20.808121368193355,0.005940594,-0.11231166,37.025
1.0,0.004173412,0.004173412,4039907,0.0,0.1413,17320,12724.251637220383,0.0,19.991009594899772,0.008309193,-0.106113076,35.325
1.0,0.004294226,0.004294226,4049907,0.0,0.14679999999999999,17360,12755.051891326904,0.0,20.821549148892405,0.0074755256,-0.12799549,36.7
0.975609756097561,0.0037240265,0.0037240265,4059908,0.024390243902439025,0.132,17401,12787.627939462662,0.0,18.663099962341764,0.0056916364,-0.09504401,33.0
0.975609756097561,0.0034637183,0.0034637183,4069963,0.024390243902439025,0.14608425720620843,17442,12818.049228429794,0.0,20.282027516119403,0.004850125,-0.06768045,35.829268292682926
