EpisodesSoFar,TtR,Fce,TimestepsSoFar,TimeElapsed,MtR,optimgain,entloss,AttNC,surrgain,meankl,AttC,entropy
9096,85.6046511627907,0.1213468555108702,1949765,10116.94790673256,16.539348305838327,0.00064618886,0.0,1.627906976744186,0.00064618886,0.0026709395,1.372093023255814,1.6050199
9140,83.18181818181819,0.1192546555279003,1959851,10168.083547830582,15.761077255595234,0.0009097412,0.0,1.7272727272727273,0.0009097412,0.0052400576,1.2727272727272727,1.5966771
9185,82.66666666666667,0.13559658119658122,1969876,10223.143010854721,15.492385522473132,0.0012295207,0.0,1.488888888888889,0.0012295207,0.0025508746,1.511111111111111,1.5552651
9230,80.93333333333334,0.13119887482419132,1979975,10270.65842294693,15.584512598386878,0.0005293513,0.0,1.6222222222222222,0.0005293513,0.0018257195,1.3777777777777778,1.5500596
9276,80.6086956521739,0.11832850241545892,1989762,10319.991699695587,15.567356319009237,0.0008326233,0.0,1.5869565217391304,0.0008326233,0.0076403115,1.4130434782608696,1.5418802
9323,83.61702127659575,0.12721958584865534,1999915,10368.338997840881,16.10326742164648,0.00033988024,0.0,1.446808510638298,0.00033988024,0.002572081,1.553191489361702,1.5491147
9373,78.96,0.11208761904761903,2009965,10422.469643115997,15.221467459444844,0.0006909205,0.0,1.46,0.0006909205,0.0027168086,1.54,1.5720214
9418,86.73333333333333,0.12278518518518518,2019992,10470.46955704689,16.683827522175058,0.00024508388,0.0,1.6888888888888889,0.00024508388,0.003506627,1.3111111111111111,1.5942297
9463,88.86666666666666,0.1273636461230664,2029790,10526.022557258606,17.315466886956408,0.0011915629,0.0,1.488888888888889,0.0011915629,0.005340907,1.511111111111111,1.588167
9506,89.37209302325581,0.12255456171735246,2039817,10573.708487272263,17.253251470334696,0.0004714086,0.0,1.6744186046511629,0.0004714086,0.0017583595,1.3255813953488371,1.5831635
9550,84.47727272727273,0.11263636363636369,2049827,10630.01802110672,16.170644540745137,0.00026980744,0.0,1.6590909090909092,0.00026980744,0.0017852426,1.3409090909090908,1.5782055
9595,86.0,0.1368,2059838,10680.42859172821,16.11284332446448,0.00013458557,0.0,1.511111111111111,0.00013458557,0.00093372766,1.488888888888889,1.5636882
9640,84.46666666666667,0.12347228809837506,2069885,10732.246326446533,16.023600277960703,0.00061622314,0.0,1.6222222222222222,0.00061622314,0.00072448794,1.3777777777777778,1.5603114
9684,83.6590909090909,0.13661616161616164,2079901,10782.864138364792,15.86056403115889,0.0010010122,0.0,1.7954545454545454,0.0010010122,0.0015181205,1.2045454545454546,1.5821849
9733,76.71428571428571,0.13546873987690314,2089964,10839.5268740654,14.785433456851067,0.00070729724,0.0,1.3673469387755102,0.00070729724,0.0023797604,1.6326530612244898,1.5723076
9775,85.85714285714286,0.11738908246225321,2099761,10884.066228151321,16.53562073796689,0.00070372876,0.0,1.6666666666666667,0.00070372876,0.0077080633,1.3333333333333333,1.5934237
9818,90.06976744186046,0.12413530655391124,2109782,10934.522934436798,17.345653021607543,0.0006358368,0.0,1.5813953488372092,0.0006358368,0.0026160358,1.4186046511627908,1.6197485
9869,76.82352941176471,0.12760996290408058,2119859,10987.830530405045,14.634311137756162,0.00059069874,0.0,1.4313725490196079,0.00059069874,0.004122115,1.5686274509803921,1.5994049
9913,87.06818181818181,0.12474096901215548,2129953,11047.080620288849,16.461337209087056,0.0005205475,0.0,1.6363636363636365,0.0005205475,0.0009254545,1.3636363636363635,1.6216226
9960,76.27659574468085,0.11951013923242366,2139919,11092.116790056229,14.73327378737999,1.526591e-05,0.0,1.4042553191489362,1.526591e-05,0.0054788957,1.5957446808510638,1.6048487
10007,81.76595744680851,0.11432240811619396,2149781,11140.227161169052,15.630258124240004,0.0008310323,0.0,1.5957446808510638,0.0008310323,0.011602899,1.4042553191489362,1.6114185
10063,71.94642857142857,0.12884910196826355,2159891,11191.41240811348,14.055723563071256,0.0009188932,0.0,1.2857142857142858,0.0009188932,0.0007303361,1.7142857142857142,1.6072919
10117,71.77777777777777,0.11490650117672399,2169767,11246.581654071808,14.029925484877982,0.0019134664,0.0,1.1666666666666667,0.0019134664,0.0060070017,1.8333333333333333,1.6108068
10160,91.81395348837209,0.12552117099042204,2179974,11293.200895547867,17.770538102749768,0.0008513512,0.0,1.744186046511628,0.0008513512,0.00481447,1.255813953488372,1.6105622
10204,87.61363636363636,0.1239244391971665,2189996,11345.194783449173,16.523413624217202,0.00044155476,0.0,1.75,0.00044155476,0.007915381,1.25,1.6027837
10255,77.23529411764706,0.121130676009402,2199833,11397.564585447311,14.61005041782842,0.00026410117,0.0,1.411764705882353,0.00026410117,0.005510737,1.588235294117647,1.5881448
10301,81.32608695652173,0.12890382081686427,2209863,11452.224843740463,15.481396490394298,0.00058323186,0.0,1.4565217391304348,0.00058323186,0.0020954101,1.5434782608695652,1.5628669
10347,83.08695652173913,0.123876305588971,2219911,11502.02093052864,16.206828191220374,0.0003312739,0.0,1.4782608695652173,0.0003312739,0.0029543412,1.5217391304347827,1.5738927
10393,84.26086956521739,0.12479926800025243,2229760,11552.316733121872,16.249547830289494,0.000322495,0.0,1.4565217391304348,0.000322495,0.0020032835,1.5434782608695652,1.5646886
10441,77.1875,0.10987871488789713,2239853,11604.098596811295,15.002532697431063,0.00043744608,0.0,1.5625,0.00043744608,0.001016005,1.4375,1.5611659
10486,85.2,0.12284983164983171,2249872,11658.645667791367,16.18045509454733,0.0005419454,0.0,1.5777777777777777,0.0005419454,0.003313422,1.4222222222222223,1.5476097
10528,102.0,0.13806926406926406,2259888,11705.231575965881,19.53205484875738,0.0009782888,0.0,1.5238095238095237,0.0009782888,0.006661806,1.4761904761904763,1.5404403
10573,80.0,0.1092985507246377,2269923,11752.131515741348,15.316372801839877,2.0033263e-05,0.0,1.8666666666666667,2.0033263e-05,0.010601961,1.1333333333333333,1.5425594
10621,79.8125,0.11369692120228635,2279755,11809.120257854462,15.49326177665843,0.00028518474,0.0,1.3333333333333333,0.00028518474,0.00528603,1.6666666666666667,1.524894
10665,88.02272727272727,0.12051948051948053,2289767,11864.989666700363,16.64685060320056,0.0005779043,0.0,1.7272727272727273,0.0005779043,0.0010967136,1.2727272727272727,1.5329612
10705,94.425,0.12590000000000004,2299767,11915.71916794777,18.079549313211228,0.00090295053,0.0,1.825,0.00090295053,0.0028064917,1.175,1.5262479
10750,78.66666666666667,0.15710965867828613,2309800,11960.738860845566,15.103452629059545,0.0002574941,0.0,1.7777777777777777,0.0002574941,0.0021452515,1.2222222222222223,1.5080127
10795,78.6,0.1269333333333333,2319817,12013.17486333847,14.915724273721331,0.0005106211,0.0,1.5333333333333334,0.0005106211,0.008157115,1.4666666666666666,1.4748428
10838,80.44186046511628,0.10725581395348842,2329822,12067.276695251465,15.426373578670765,0.0005211522,0.0,1.813953488372093,0.0005211522,0.0032193623,1.186046511627907,1.4622015
10882,77.93181818181819,0.13438283766457138,2339902,12114.241104125977,15.236025549732405,0.0011456192,0.0,1.8636363636363635,0.0011456192,0.006424955,1.1363636363636365,1.4862422
10934,71.76923076923077,0.13656761713383914,2349997,12162.880334377289,13.858297146559057,0.00093441876,0.0,1.5,0.00093441876,0.0017313898,1.5,1.4704698
10978,81.13636363636364,0.11073618234721067,2359751,12218.263294935226,15.470827011232403,0.0009929847,0.0,1.7045454545454546,0.0009929847,0.005908948,1.2954545454545454,1.4781839
11021,84.62790697674419,0.12010872848082153,2369770,12269.267497062683,15.96728465975099,0.00044944763,0.0,1.7906976744186047,0.00044944763,0.006406547,1.2093023255813953,1.4710263
11067,75.3913043478261,0.15516002625864764,2379830,12317.279923200607,14.303663197030884,0.00079109956,0.0,1.826086956521739,0.00079109956,0.0006968415,1.173913043478261,1.4643213
11111,87.75,0.1292727272727273,2389902,12367.764331579208,16.916312829204728,0.00027561086,0.0,1.6590909090909092,0.00027561086,0.0042003957,1.3409090909090908,1.4493058
11159,80.0625,0.1121339869281046,2399992,12422.422672510147,15.414782623479832,0.0009160614,0.0,1.3125,0.0009160614,0.0024471635,1.6875,1.4323732
11201,84.85714285714286,0.11314285714285718,2409998,12473.854302883148,16.104251189465316,0.00027197672,0.0,1.8095238095238095,0.00027197672,0.009526571,1.1904761904761905,1.4155185
11251,72.42,0.12114595443833469,2419879,12520.00970864296,13.579514517629953,0.0008059362,0.0,1.4,0.0008059362,0.002455786,1.6,1.4031864
11296,80.33333333333333,0.10711111111111112,2429908,12570.270186424255,15.247230435713236,0.0007291656,0.0,1.6888888888888889,0.0007291656,0.00293889,1.3111111111111111,1.3998185
11344,75.0,0.1211315742681096,2439961,12622.849593162537,14.672501023679681,0.0005959915,0.0,1.5416666666666667,0.0005959915,0.003308116,1.4583333333333333,1.4091799
11389,80.33333333333333,0.11501283643892343,2449777,12677.248737335205,15.564976672982958,0.0007774549,0.0,1.4222222222222223,0.0007774549,0.0026338038,1.5777777777777777,1.4344393
11435,78.91304347826087,0.13095652173913044,2459827,12725.370443344116,15.043575898397238,0.0013941722,0.0,1.434782608695652,0.0013941722,0.0032624884,1.565217391304348,1.4033179
11477,83.42857142857143,0.11123809523809525,2469845,12776.410610675812,15.632593952410948,0.0010028725,0.0,1.9285714285714286,0.0010028725,0.0010811918,1.0714285714285714,1.4215461
11520,83.09302325581395,0.13727881923230761,2479779,12824.173607110977,15.910547660306747,0.0005269058,0.0,1.8837209302325582,0.0005269058,0.0018038871,1.1162790697674418,1.4225985
11563,85.67441860465117,0.11423255813953488,2489784,12877.657000541687,16.58421235892092,0.0010042388,0.0,1.697674418604651,0.0010042388,0.0036668496,1.302325581395349,1.4166268
11607,82.1590909090909,0.11399999999999998,2499800,12926.826915025711,15.42818954661053,0.000808195,0.0,1.5681818181818181,0.000808195,0.0030854284,1.4318181818181819,1.4123559
11654,72.57446808510639,0.09972036474164138,2509825,12976.028162956238,13.593004067854388,0.00016200256,0.0,1.6808510638297873,0.00016200256,0.005607607,1.3191489361702127,1.4032362
11696,80.85714285714286,0.10998686371100168,2519869,13026.688392162323,15.125477325711033,0.0011119334,0.0,1.7857142857142858,0.0011119334,0.0027932352,1.2142857142857142,1.4297981
11743,78.70212765957447,0.10789057750759881,2529888,13078.917719602585,15.009286890530094,0.0007539815,0.0,1.5957446808510638,0.0007539815,0.003909241,1.4042553191489362,1.4309082
11791,70.8125,0.12815003572279118,2539966,13125.866854190826,13.404059882486044,0.00029051042,0.0,1.625,0.00029051042,0.0007456403,1.375,1.4210114
11840,73.16326530612245,0.10192290249433109,2549997,13175.630446434021,14.056567013083102,0.0009160644,0.0,1.653061224489796,0.0009160644,0.0031041661,1.346938775510204,1.4452364
11883,84.55813953488372,0.11274418604651165,2559755,13227.142587900162,16.04890746138693,0.00048390604,0.0,1.6511627906976745,0.00048390604,0.0021026896,1.3488372093023255,1.4370494
11926,80.65116279069767,0.10923076923076927,2569774,13280.38870549202,15.468818390435354,0.00060825906,0.0,1.9534883720930232,0.00060825906,0.004368423,1.0465116279069768,1.4585327
11970,85.77272727272727,0.11874616188409294,2579878,13327.474797487259,16.586079923921186,0.00082148134,0.0,1.6590909090909092,0.00082148134,0.0032107849,1.3409090909090908,1.44308
12015,79.2,0.11377433247200688,2589933,13375.895985603333,15.150240781436406,0.0015773715,0.0,1.9111111111111112,0.0015773715,0.004817239,1.0888888888888888,1.440229
12062,82.65957446808511,0.1259150673022122,2599887,13427.358232498169,16.108188820738995,0.00091323646,0.0,1.425531914893617,0.00091323646,0.0052784313,1.574468085106383,1.4412055
12102,98.175,0.13090000000000004,2609887,13483.351774454117,18.62669211716373,0.0013027552,0.0,1.775,0.0013027552,0.0075139496,1.225,1.4243517
12147,78.66666666666667,0.11809039535100144,2619869,13531.700468301773,15.068786348479923,0.00054954196,0.0,1.6666666666666667,0.00054954196,0.001396601,1.3333333333333333,1.4362698
12189,93.5,0.12727731092436978,2629897,13582.237138986588,17.912056682259667,0.0010704135,0.0,1.6904761904761905,0.0010704135,0.0060034036,1.3095238095238095,1.4043833
12233,88.02272727272727,0.12792813800436306,2639993,13631.890136957169,16.956312464636724,0.0005585607,0.0,1.5454545454545454,0.0005585607,0.0021345897,1.4545454545454546,1.3980244
12276,84.34883720930233,0.117808367071525,2649823,13683.909567117691,16.372855015232616,0.00016427206,0.0,1.744186046511628,0.00016427206,0.0057973433,1.255813953488372,1.3773097
12322,75.3913043478261,0.10824550375414707,2659929,13731.510503530502,14.452500954450079,0.0005023488,0.0,1.6956521739130435,0.0005023488,0.006784208,1.3043478260869565,1.3698846
12366,83.11363636363636,0.11479998403703412,2669774,13782.246929168701,15.866514251770925,0.0008748255,0.0,1.7954545454545454,0.0008748255,0.0022908335,1.2045454545454546,1.4008884
12413,81.57446808510639,0.14299088145896655,2679799,13832.40508389473,15.688555488776528,0.0013064138,0.0,1.6382978723404256,0.0013064138,0.006053473,1.3617021276595744,1.3628417
12460,75.12765957446808,0.13403090579778829,2689950,13890.174317121506,14.464202270127341,0.0004906418,0.0,1.7446808510638299,0.0004906418,0.004375713,1.2553191489361701,1.3499286
12500,84.15,0.11220000000000004,2699950,13938.520505905151,15.918939110783763,0.00032797825,0.0,1.925,0.00032797825,0.0025485947,1.075,1.3253177
12543,76.18604651162791,0.10924031007751939,2709957,13988.541850090027,14.341663385264734,0.002273349,0.0,1.7209302325581395,0.002273349,0.006564392,1.2790697674418605,1.3215206
12584,84.65853658536585,0.11287804878048785,2719958,14040.334406614304,16.293195940174694,0.00046464946,0.0,1.951219512195122,0.00046464946,0.001475405,1.048780487804878,1.2881345
12626,90.28571428571429,0.12282051282051284,2729777,14096.731480360031,17.27579427195981,0.00086273445,0.0,1.5714285714285714,0.00086273445,0.0034291104,1.4285714285714286,1.2921562
12672,75.3913043478261,0.1254255599472991,2739813,14145.418974876404,14.31375682207328,0.0005373815,0.0,1.7826086956521738,0.0005373815,0.004161518,1.2173913043478262,1.3043109
12714,83.71428571428571,0.1162857142857143,2749819,14192.345980882645,15.800706896341719,0.0006924133,0.0,1.9285714285714286,0.0006924133,0.0010458423,1.0714285714285714,1.3017163
