AttC,Fce,TimeElapsed,optimgain,TtR,TimestepsSoFar,entropy,surrgain,entloss,AttNC,MtR,EpisodesSoFar,meankl
6.023809523809524,0.13959183673469389,16214.222399950027,2.123909e-05,341.1904761904762,1749836,2.642607,2.123909e-05,0.0,3.9761904761904763,19.523576867640372,7218,0.003883784
6.365853658536586,0.14770731707317072,16293.112087488174,8.305237e-05,369.2682926829268,1759843,2.64502,8.305237e-05,0.0,3.6341463414634148,21.02842241303705,7259,0.003814329
6.1,0.1469,16373.508582353592,2.1716156e-05,367.25,1769843,2.68594,2.1716156e-05,0.0,3.9,20.98882666953893,7299,0.0027642185
5.725,0.1538,16451.694315433502,0.0002597239,384.5,1779843,2.6966238,0.0002597239,0.0,4.275,22.316369654302537,7339,0.0039415997
6.825,0.17099999999999999,16535.67364358902,2.6026153e-05,427.5,1789843,2.691645,2.6026153e-05,0.0,3.175,24.43743975507576,7379,0.00040807013
6.674418604651163,0.17278447954234546,16615.623586416245,1.02618405e-05,423.72093023255815,1799880,2.687506,1.02618405e-05,0.0,3.3255813953488373,24.451730989657072,7422,0.00010913221
7.536585365853658,0.16163744232036914,16694.020587444305,8.285858e-05,399.5121951219512,1809754,2.6889656,8.285858e-05,0.0,2.4634146341463414,23.275415674350153,7463,0.002937828
6.1,0.15600000000000003,16768.36047410965,2.6779022e-05,390.0,1819754,2.6906662,2.6779022e-05,0.0,3.9,22.57410969360583,7503,0.010788799
6.525,0.15000000000000002,16846.391184091568,5.9874725e-05,375.0,1829754,2.6848369,5.9874725e-05,0.0,3.475,21.40556430154632,7543,0.0032610132
5.775,0.1472,16920.56133055687,2.0996245e-05,368.0,1839754,2.7077622,2.0996245e-05,0.0,4.225,21.461446176625845,7583,0.0040621827
6.0,0.14611632270168856,16996.417305469513,5.556328e-05,351.9512195121951,1849767,2.706025,5.556328e-05,0.0,4.0,20.360920049340557,7624,0.0029621269
5.8,0.15539999999999995,17072.096452474594,3.1991578e-05,388.5,1859767,2.7880852,3.1991578e-05,0.0,4.2,22.392908504749045,7664,0.0064117275
6.609756097560975,0.1490731707317073,17146.6171939373,2.2308732e-05,370.4878048780488,1869792,2.7602606,2.2308732e-05,0.0,3.3902439024390243,21.177757972744875,7705,0.00081797806
6.325581395348837,0.15928682170542638,17224.25988960266,2.943573e-06,367.6744186046512,1879809,2.7544012,2.943573e-06,0.0,3.6744186046511627,20.96795521544272,7748,0.00040215347
6.116279069767442,0.15609654922091729,17299.037421941757,0.00014268143,371.86046511627904,1889896,2.7690368,0.00014268143,0.0,3.883720930232558,21.640218775091338,7791,0.0025564074
6.35,0.1554,17374.19258260727,5.02343e-05,388.5,1899896,2.7689126,5.02343e-05,0.0,3.65,22.172895090001727,7831,0.007124795
7.456521739130435,0.19121213144944055,17451.25327205658,0.00044243073,423.4782608695652,1909829,2.7669961,0.00044243073,0.0,2.5434782608695654,24.698305431921604,7877,0.0020427462
6.833333333333333,0.1731858678955453,17526.769653320312,0.00024172974,417.85714285714283,1919985,2.7901266,0.00024172974,0.0,3.1666666666666665,24.053208901079312,7919,0.0029995108
6.195121951219512,0.15580487804878052,17603.401590824127,0.0001579779,377.5609756097561,1929990,2.7904193,0.0001579779,0.0,3.8048780487804876,21.54571517516554,7960,0.0029390207
6.425,0.1489,17679.332228422165,6.1811065e-06,372.25,1939990,2.776523,6.1811065e-06,0.0,3.575,21.40773245816626,8000,0.0004895848
6.2,0.14820000000000003,17755.27717065811,6.1450196e-06,370.5,1949990,2.7712674,6.1450196e-06,0.0,3.8,21.25415203198406,8040,0.0021133006
6.146341463414634,0.14377700348432057,17833.215183496475,3.691101e-07,350.9756097560976,1959997,2.7664514,3.691101e-07,0.0,3.8536585365853657,20.01060329814814,8081,0.0005296171
6.05,0.1514,17910.172024965286,2.8057251e-05,378.5,1969997,2.7807639,2.8057251e-05,0.0,3.95,21.65787099116198,8121,0.0039595575
5.7,0.14530000000000004,17989.695686101913,3.5894013e-06,363.25,1979997,2.7778106,3.5894013e-06,0.0,4.3,20.56550724430713,8161,0.00036959595
6.3,0.1467,18069.272961378098,3.4227753e-06,366.75,1989762,2.7804093,3.4227753e-06,0.0,3.7,21.178082383948087,8201,0.00043241767
5.65,0.15000000000000005,18148.698306560516,5.9732056e-06,375.0,1999762,2.8286362,5.9732056e-06,0.0,4.35,21.794828090304108,8241,0.003739151
6.225,0.1515,18224.085755109787,2.2664948e-05,378.75,2009762,2.8314312,2.2664948e-05,0.0,3.775,21.35492977967103,8281,0.00010404162
6.219512195121951,0.15010452961672477,18298.32109594345,2.5924683e-06,369.2682926829268,2019797,2.929037,2.5924683e-06,0.0,3.7804878048780486,21.338184110134232,8322,0.008933059
6.275,0.1448,18372.8011033535,1.3821068e-05,362.0,2029797,2.8314307,1.3821068e-05,0.0,3.725,20.600522512187737,8362,0.01017476
6.219512195121951,0.1462840746054519,18447.116990089417,1.1848602e-05,359.0243902439024,2039814,2.929037,1.1848602e-05,0.0,3.7804878048780486,20.694681990888586,8403,0.008933196
5.804878048780488,0.15750844277673545,18519.255859851837,2.4295807e-05,384.8780487804878,2049827,3.0266109,2.4295807e-05,0.0,4.195121951219512,22.312031132633415,8444,0.008933102
6.214285714285714,0.16040917107583774,18591.271405935287,2.3888397e-06,384.76190476190476,2059879,2.9290385,2.3888397e-06,0.0,3.7857142857142856,22.4447888374888,8486,0.010172874
6.048780487804878,0.15053658536585368,18665.27437853813,8.639527e-06,376.3414634146341,2069884,3.0266116,8.639527e-06,0.0,3.951219512195122,21.544279802660316,8527,0.008933102
7.095238095238095,0.15164919301053753,18738.880272626877,2.9148103e-07,370.0,2079922,3.1241894,2.9148103e-07,0.0,2.9047619047619047,21.05053767844877,8569,0.008931977
6.666666666666667,0.15445502645502646,18810.250016450882,2.2198487e-06,379.76190476190476,2089946,3.0266109,2.2198487e-06,0.0,3.3333333333333335,21.865525981375832,8611,0.01017476
6.625,0.1521,18884.09106373787,9.00116e-06,380.25,2099946,3.1241894,9.00116e-06,0.0,3.375,21.776496772667375,8651,0.008933102
5.575,0.15780000000000002,18958.180228948593,9.244385e-06,394.5,2109946,3.2217774,9.244385e-06,0.0,4.425,22.925628580445935,8691,0.008933102
5.926829268292683,0.16105263157894736,19033.211456775665,2.9389191e-06,387.8048780487805,2119965,3.319354,2.9389191e-06,0.0,4.073170731707317,22.472247912692644,8732,0.008931977
6.325,0.15550000000000003,19108.115040540695,2.0642854e-06,388.75,2129965,3.4169743,2.0642854e-06,0.0,3.675,22.35210967023342,8772,0.008933102
6.375,0.1620888888888889,19183.416751861572,2.2109985e-07,397.25,2139760,3.514405,2.2109985e-07,0.0,3.625,22.697183124528674,8812,0.008908749
6.4,0.15319999999999998,19258.07332420349,5.297699e-06,383.0,2149760,3.4168196,5.297699e-06,0.0,3.6,21.953497528629136,8852,0.010174744
6.780487804878049,0.15796269727403153,19334.25958132744,1.0314941e-06,384.8780487804878,2159777,3.3192592,1.0314941e-06,0.0,3.2195121951219514,21.941231485742072,8893,0.010169499
6.219512195121951,0.15190243902439024,19410.971426010132,5.0940703e-06,367.8048780487805,2169782,3.3003163,5.0940703e-06,0.0,3.7804878048780486,21.203017367290123,8934,0.00038173873
5.975,0.16040000000000001,19490.65728020668,4.7883605e-06,401.0,2179782,3.29859,4.7883605e-06,0.0,4.025,23.163335286241246,8974,2.090952e-05
6.225,0.15380000000000002,19565.714340686798,2.4888611e-06,384.5,2189782,3.2010224,2.4888611e-06,0.0,3.775,22.01133993695874,9014,0.010173321
7.023809523809524,0.1495185766614338,19641.36712884903,4.848938e-06,361.1904761904762,2199802,3.1034365,4.848938e-06,0.0,2.9761904761904763,20.52445205272846,9056,0.010174282
6.4,0.15159999999999996,19714.875219345093,3.193283e-07,379.0,2209802,3.0059607,3.193283e-07,0.0,3.6,21.71429927025531,9096,0.01015094
6.475,0.1509,19793.110617160797,3.442459e-06,377.25,2219802,3.103535,3.442459e-06,0.0,3.525,21.452077214256157,9136,0.008933034
6.425,0.1529,19870.426326036453,4.5013428e-07,382.25,2229802,3.2010965,4.5013428e-07,0.0,3.575,21.72655195222397,9176,0.008927379
6.175,0.1569,19950.1750600338,8.7323e-06,392.25,2239802,3.2986794,8.7323e-06,0.0,3.825,22.82852947799176,9216,0.008933204
6.55,0.153,20030.335183143616,3.4728241e-06,382.5,2249802,3.3962407,3.4728241e-06,0.0,3.45,22.247428915503697,9256,0.008926263
6.3,0.15889999999999999,20106.87332868576,2.7779388e-06,397.25,2259802,3.493823,2.7779388e-06,0.0,3.7,22.932587673708262,9296,0.008929729
7.1,0.16230000000000003,20182.505260944366,4.6913146e-07,405.75,2269802,3.5904884,4.6913146e-07,0.0,2.9,23.066106391000535,9336,0.008766988
6.5,0.1557,20260.03723359108,6.2469485e-07,389.25,2279802,3.49309,6.2469485e-07,0.0,3.5,22.50271062001222,9376,0.010130874
6.024390243902439,0.16019512195121952,20336.629278182983,3.1868744e-06,398.2926829268293,2289827,3.5906487,3.1868744e-06,0.0,3.975609756097561,23.0196224531002,9417,0.008933034
6.35,0.15639999999999998,20412.283545970917,2.778778e-06,391.0,2299827,3.688238,2.778778e-06,0.0,3.65,22.84063664076723,9457,0.008933067
6.475,0.15960000000000002,20485.68201971054,2.3745347e-06,399.0,2309827,3.7858715,2.3745347e-06,0.0,3.525,23.08765655066602,9497,0.008933034
6.45,0.16180000000000005,20562.12132048607,3.0175781e-06,404.5,2319827,3.8834639,3.0175781e-06,0.0,3.55,23.127012709774462,9537,0.008933416
6.72093023255814,0.1491592128801431,20635.20326566696,6.829071e-07,364.4186046511628,2329858,3.9809763,6.829071e-07,0.0,3.2790697674418605,21.239102173650842,9580,0.008929763
6.375,0.16579999999999995,20711.93317604065,9.724426e-07,414.5,2339858,4.0786095,9.724426e-07,0.0,3.625,24.06722355002807,9620,0.008932625
6.204545454545454,0.15773825231210717,20785.460228443146,1.7456054e-07,379.54545454545456,2349986,4.1760106,1.7456054e-07,0.0,3.7954545454545454,22.090711856898814,9664,0.008899245
6.853658536585366,0.1588292682926829,20861.004942178726,1.0858918e-06,397.0731707317073,2359991,4.2736106,1.0858918e-06,0.0,3.1463414634146343,22.6296912125912,9705,0.008933204
6.975,0.15562857142857142,20935.628304481506,1.14593504e-07,386.0,2369776,4.3710976,1.14593504e-07,0.0,3.025,22.074084575790785,9745,0.008923394
6.609756097560975,0.172130081300813,21011.962421178818,1.8829346e-07,410.2439024390244,2379779,4.273677,1.8829346e-07,0.0,3.3902439024390243,23.607438312101014,9786,0.010147095
6.853658536585366,0.15271249076127127,21085.161388635635,3.1188964e-07,375.3658536585366,2389812,4.3712683,3.1188964e-07,0.0,3.1463414634146343,21.64548789755542,9827,0.008931602
6.404761904761905,0.1596491228070175,21159.070191144943,6.5917966e-08,393.3333333333333,2399838,4.274166,6.5917966e-08,0.0,3.5952380952380953,22.587593227260463,9869,0.010066003
6.1,0.17080000000000004,21231.582189321518,6.018066e-07,427.0,2409838,4.371767,6.018066e-07,0.0,3.9,24.4797390411316,9909,0.008933102
6.7317073170731705,0.164,21307.202080488205,1.247406e-07,405.609756097561,2419863,4.4692965,1.247406e-07,0.0,3.268292682926829,23.31853285418057,9950,0.008933102
6.476190476190476,0.16090377772730716,21379.804126501083,4.9957276e-07,392.14285714285717,2429917,4.371767,4.9957276e-07,0.0,3.5238095238095237,22.819515906829608,9992,0.010174871
6.761904761904762,0.15958730158730158,21458.25118994713,5.996704e-08,395.23809523809524,2439941,4.275217,5.996704e-08,0.0,3.238095238095238,22.58005416084739,10034,0.009941224
6.45,0.1699,21529.464327812195,8.151245e-07,424.75,2449941,4.372807,8.151245e-07,0.0,3.55,24.29355780350223,10074,0.008933102
6.85,0.1608,21608.476969480515,1.5579224e-07,402.0,2459941,4.2752175,1.5579224e-07,0.0,3.15,23.093687102812854,10114,0.010171899
6.609756097560975,0.16416260162601626,21680.74157643318,2.7313231e-07,406.5853658536585,2469956,4.372817,2.7313231e-07,0.0,3.3902439024390243,23.42582707869905,10155,0.008932931
6.45,0.16470000000000004,21761.077719688416,9.693908e-07,411.75,2479956,4.2752175,9.693908e-07,0.0,3.55,23.64457369432028,10195,0.01017476
6.853658536585366,0.15967229518449028,21833.70894598961,8.8500975e-08,393.9024390243902,2489995,4.3728075,8.8500975e-08,0.0,3.1463414634146343,22.783446978444474,10236,0.008931296
6.2,0.15969999999999995,21909.105886936188,1.2512207e-07,399.25,2499995,4.2753196,1.2512207e-07,0.0,3.8,22.723686975179962,10276,0.010164261
6.25,0.16809999999999997,21981.275197029114,5.569458e-08,420.25,2509995,4.1777525,5.569458e-08,0.0,3.75,24.514434890653014,10316,0.010157465
6.804878048780488,0.16770379969454344,22054.895030498505,5.7113647e-07,409.0243902439024,2519793,4.275387,5.7113647e-07,0.0,3.1951219512195124,23.631034007679244,10357,0.008933196
6.5,0.16119999999999998,22127.22839283943,5.5633546e-07,403.0,2529793,4.1777525,5.5633546e-07,0.0,3.5,23.519457946152645,10397,0.010174781
6.883720930232558,0.16546340481224198,22199.91801905632,2.11792e-07,396.9767441860465,2539886,4.080156,2.11792e-07,0.0,3.116279069767442,23.092984346871862,10440,0.010174639
6.048780487804878,0.1737142857142857,22273.460396289825,2.0614624e-07,428.2926829268293,2549921,3.982647,2.0614624e-07,0.0,3.951219512195122,25.002596488722798,10481,0.010172397
6.8,0.15919999999999998,22345.876530647278,1.083374e-07,398.0,2559921,3.8896325,1.083374e-07,0.0,3.2,22.53951811851917,10521,0.009211574
6.714285714285714,0.16188359788359788,22418.72259235382,5.328369e-07,398.3333333333333,2569935,3.7920597,5.328369e-07,0.0,3.2857142857142856,22.84514587171133,10563,0.010164231
6.25,0.17549999999999993,22492.34959101677,2.9663087e-07,438.75,2579935,3.6945584,2.9663087e-07,0.0,3.75,25.37899343926435,10603,0.010166289
6.024390243902439,0.16406968641114986,22566.290944337845,1.1276245e-06,401.7073170731707,2589942,3.7920763,1.1276245e-06,0.0,3.975609756097561,22.996111046213432,10644,0.008933102
6.619047619047619,0.15177021919879058,22637.947585582733,3.668213e-07,368.3333333333333,2599755,3.8896487,3.668213e-07,0.0,3.380952380952381,21.403991436774678,10686,0.008924961
6.2,0.16249999999999998,22711.39065027237,1.295929e-06,406.25,2609755,3.7920566,1.295929e-06,0.0,3.8,23.16411204672946,10726,0.01017476
6.536585365853658,0.15803532380151392,22784.439481973648,2.532959e-06,389.5121951219512,2619784,3.6944947,2.532959e-06,0.0,3.4634146341463414,22.45136987463043,10767,0.01017476
6.214285714285714,0.1618306878306878,22857.081063747406,1.5200806e-06,388.57142857142856,2629834,3.596918,1.5200806e-06,0.0,3.7857142857142856,22.173267257192283,10809,0.010171769
6.7560975609756095,0.156126467931346,22930.827980041504,1.7815017e-06,380.2439024390244,2639861,3.6944985,1.7815017e-06,0.0,3.2439024390243905,22.155764734092504,10850,0.008932625
6.878048780487805,0.149201540436457,23003.178218841553,1.5742493e-06,367.0731707317073,2649880,3.5969183,1.5742493e-06,0.0,3.1219512195121952,21.14242860480514,10891,0.010173313
6.7560975609756095,0.1542840746054519,23076.846191883087,3.1814577e-07,379.0243902439024,2659897,3.6944985,3.1814577e-07,0.0,3.2439024390243905,21.728270109126186,10932,0.008931602
6.6,0.15530000000000005,23149.487826108932,2.463379e-06,388.25,2669897,3.596907,2.463379e-06,0.0,3.4,22.00442578651921,10972,0.01017476
6.625,0.15510000000000004,23221.94851756096,7.0129397e-07,387.75,2679897,3.6944938,7.0129397e-07,0.0,3.375,22.321255210667527,11012,0.008930172
6.682926829268292,0.1626341463414634,23295.972242116928,1.6007996e-06,406.5853658536585,2689904,3.7920125,1.6007996e-06,0.0,3.317073170731707,23.263798918251556,11053,0.008931637
6.121951219512195,0.16538940285954581,23367.578840732574,2.0782471e-07,409.7560975609756,2699933,3.8894703,2.0782471e-07,0.0,3.8780487804878048,23.86520780273119,11094,0.008906875
6.65,0.1647,23441.852962255478,1.6674804e-06,411.75,2709933,3.987062,1.6674804e-06,0.0,3.35,23.71744153943601,11134,0.008932625
6.634146341463414,0.16165853658536586,23513.488931417465,1.5747071e-06,404.1463414634146,2719938,4.0846977,1.5747071e-06,0.0,3.3658536585365852,23.46107892726115,11175,0.008933067
6.75,0.1648,23586.10654759407,1.3275147e-07,412.0,2729938,4.1822968,1.3275147e-07,0.0,3.25,23.587925609739663,11215,0.008933077
6.45,0.1638,23659.256447315216,6.1950686e-08,409.5,2739938,4.0846977,6.1950686e-08,0.0,3.55,23.624908483080784,11255,0.0101747215
6.7073170731707314,0.15617609303028018,23733.40416765213,4.6173096e-07,384.6341463414634,2749792,4.1822968,4.6173096e-07,0.0,3.292682926829268,22.13277522957952,11296,0.008933416
6.523809523809524,0.16433226988065694,23806.852914571762,5.7144166e-07,400.7142857142857,2759888,4.2798033,5.7144166e-07,0.0,3.4761904761904763,22.908117208956913,11338,0.008932462
6.095238095238095,0.17014814814814816,23880.264751911163,1.399231e-07,412.6190476190476,2769908,4.37744,1.399231e-07,0.0,3.9047619047619047,23.776676865694956,11380,0.008933102
6.35,0.17060000000000003,23955.251114845276,2.8900146e-07,426.5,2779908,4.4750404,2.8900146e-07,0.0,3.65,24.837374340197872,11420,0.008933059
6.780487804878049,0.16189547038327526,24031.76656961441,2.748108e-07,387.8048780487805,2789915,4.5725756,2.748108e-07,0.0,3.2195121951219514,22.45915966273358,11461,0.008933067
6.238095238095238,0.16588359788359786,24108.819548606873,8.79364e-07,397.14285714285717,2799939,4.4750404,8.79364e-07,0.0,3.761904761904762,22.955372452046976,11503,0.01017476
7.0,0.1566007702182285,24188.2279651165,1.5304565e-07,389.0243902439024,2809996,4.37744,1.5304565e-07,0.0,3.0,22.223212293025345,11544,0.010174245
6.4,0.16219999999999998,24262.828387260437,4.7912597e-08,405.5,2819996,4.2799697,4.7912597e-08,0.0,3.6,23.53360475007099,11584,0.010151417
6.825,0.1592,24340.99830198288,1.3275147e-07,398.0,2829996,4.182373,1.3275147e-07,0.0,3.175,23.123913172810905,11624,0.010172367
7.146341463414634,0.15575514108082256,24416.636507987976,1.1184692e-07,372.1951219512195,2839778,4.279786,1.1184692e-07,0.0,2.8536585365853657,21.452936867633223,11665,0.008905411
6.7727272727272725,0.1644993975691419,24495.859973669052,3.5705565e-08,392.95454545454544,2849902,4.3771424,3.5705565e-08,0.0,3.227272727272727,22.648266115898515,11709,0.008887429
6.878048780487805,0.15159841179807143,24571.952743768692,1.1520386e-07,374.8780487804878,2859798,4.279555,1.1520386e-07,0.0,3.1219512195121952,21.53885894099752,11750,0.0101679545
6.476190476190476,0.173486048669093,24649.960122585297,1.4984131e-07,424.04761904761904,2869998,4.182129,1.4984131e-07,0.0,3.5238095238095237,24.39202006296282,11792,0.010144741
6.8,0.1598,24726.012540102005,4.0733337e-07,388.75,2879783,4.0845313,4.0733337e-07,0.0,3.2,22.12909770552505,11832,0.01017476
6.704545454545454,0.15522134418728842,24801.95160150528,7.13501e-07,367.5,2889929,4.1821275,7.13501e-07,0.0,3.2954545454545454,21.649883441826454,11876,0.008932114
6.642857142857143,0.166135593220339,24877.999934196472,3.5194398e-07,399.04761904761904,2899993,4.2797256,3.5194398e-07,0.0,3.357142857142857,23.18287832968707,11918,0.008932931
6.7317073170731705,0.15567344797871943,24954.979457378387,5.110168e-07,372.4390243902439,2909795,4.3772664,5.110168e-07,0.0,3.268292682926829,21.19878938361742,11959,0.008932931
6.512195121951219,0.16039024390243903,25031.432774305344,4.573059e-07,400.9756097560976,2919810,4.4748583,4.573059e-07,0.0,3.4878048780487805,23.25057281517932,12000,0.008933204
6.5,0.16431379398975038,25109.43084383011,4.4525146e-07,383.6363636363636,2929992,4.377267,4.4525146e-07,0.0,3.5,22.24441419006099,12044,0.01017391
6.775,0.1571,25185.253247499466,4.6890258e-07,392.75,2939992,4.279728,4.6890258e-07,0.0,3.225,22.176870032636593,12084,0.010173919
6.9523809523809526,0.16709371420999325,25267.645847082138,2.479553e-07,392.6190476190476,2949807,4.182129,2.479553e-07,0.0,3.0476190476190474,22.758199085639166,12126,0.010174751
6.225,0.17239999999999997,25342.444063425064,5.838013e-07,431.0,2959807,4.2797256,5.838013e-07,0.0,3.775,24.359676966077075,12166,0.008932251
6.2,0.1666,25422.50111413002,7.766724e-08,416.5,2969807,4.377179,7.766724e-08,0.0,3.8,24.1930659295974,12206,0.008905411
6.930232558139535,0.14257009526013345,25498.324543476105,1.0879517e-06,345.1162790697674,2979896,4.279542,1.0879517e-06,0.0,3.0697674418604652,19.634046601349088,12249,0.010174751
6.785714285714286,0.16408065208065206,25575.47128033638,6.434631e-07,400.0,2989948,4.377179,6.434631e-07,0.0,3.2142857142857144,23.21184889539398,12291,0.008933102
6.75,0.16630000000000003,25651.152230978012,5.0842283e-07,415.75,2999948,4.279541,5.0842283e-07,0.0,3.25,23.97256328088513,12331,0.010174781
6.880952380952381,0.16069841269841273,25726.159468650818,7.9223634e-07,394.2857142857143,3009970,4.377179,7.9223634e-07,0.0,3.119047619047619,22.565065725865036,12373,0.00893351
6.829268292682927,0.15146522131887988,25800.915703058243,4.4631958e-07,374.6341463414634,3019754,4.279542,4.4631958e-07,0.0,3.1707317073170733,21.51215673764338,12414,0.010174304
7.0,0.15050000000000002,25873.32987523079,8.0062864e-07,376.25,3029754,4.377179,8.0062864e-07,0.0,3.0,21.908021175282013,12454,0.008932931
6.261904761904762,0.1611508892713712,25949.739736557007,1.9317626e-07,397.3809523809524,3039862,4.279546,1.9317626e-07,0.0,3.738095238095238,22.58796189794967,12496,0.010170451
6.121951219512195,0.16481825334382377,26023.966745376587,5.804825e-07,401.7073170731707,3049893,4.3771825,5.804825e-07,0.0,3.8780487804878048,23.29831709359042,12537,0.008933196
6.785714285714286,0.16322268259973183,26097.911195993423,1.5136719e-07,395.7142857142857,3059993,4.4747825,1.5136719e-07,0.0,3.2142857142857144,22.9890071465369,12579,0.008931023
6.585365853658536,0.1610514905149051,26171.179842233658,5.716705e-07,396.0975609756098,3069761,4.5722833,5.716705e-07,0.0,3.4146341463414633,22.931503302796497,12620,0.008933204
6.8,0.17300000000000001,26243.141672611237,3.0944824e-07,432.5,3079761,4.669921,3.0944824e-07,0.0,3.2,24.907589629207806,12660,0.008933067
6.175,0.17060000000000003,26316.332015275955,5.3100585e-08,426.5,3089761,4.7674007,5.3100585e-08,0.0,3.825,24.48628405250521,12700,0.008924519
6.690476190476191,0.15471451524621718,26390.81502389908,1.5411376e-07,380.95238095238096,3099883,4.6699047,1.5411376e-07,0.0,3.3095238095238093,21.954305370547903,12742,0.010174863
6.809523809523809,0.15908593540992297,26462.77714061737,8.9263914e-08,386.1904761904762,3109832,4.5722666,8.9263914e-08,0.0,3.1904761904761907,22.372211119741912,12784,0.01017476
6.902439024390244,0.15616642754662838,26537.256272554398,3.2958983e-08,387.5609756097561,3119883,4.4755177,3.2958983e-08,0.0,3.097560975609756,22.369223922461757,12825,0.010004013
6.571428571428571,0.16829490481240214,26610.714267015457,5.3726194e-07,407.6190476190476,3129947,4.377916,5.3726194e-07,0.0,3.4285714285714284,23.434791588550972,12867,0.010174781
6.146341463414634,0.1685566714490674,26687.589440107346,1.7036437e-07,418.0487804878049,3139964,4.280292,1.7036437e-07,0.0,3.8536585365853657,23.976616310301125,12908,0.010169476
6.585365853658536,0.15882926829268293,26761.729402065277,4.9438476e-08,385.609756097561,3149979,4.1830325,4.9438476e-08,0.0,3.4146341463414633,21.955212483709712,12949,0.010118476
5.951219512195122,0.1756639566395664,26837.68930196762,4.5013428e-07,426.0975609756098,3159988,4.280574,4.5013428e-07,0.0,4.048780487804878,24.445824188484302,12990,0.008932079
6.5,0.16051204819277112,26912.07343149185,1.6235352e-07,396.25,3169821,4.1830907,1.6235352e-07,0.0,3.5,22.67835667540634,13030,0.010158547
6.8604651162790695,0.15445377762351037,26985.839381933212,1.6975402e-08,372.7906976744186,3179978,4.280443,1.6975402e-08,0.0,3.13953488372093,21.707634691992304,13073,0.008887429
6.357142857142857,0.16110347296813463,27060.470169067383,1.2580871e-07,395.4761904761905,3189795,4.1828465,1.2580871e-07,0.0,3.642857142857143,22.808383372102657,13115,0.01017186
6.804878048780488,0.16082229965156788,27133.152134895325,4.4158935e-07,385.1219512195122,3199802,4.280444,4.4158935e-07,0.0,3.1951219512195124,22.132569467487045,13156,0.008932251
6.7,0.16340000000000002,27206.265899419785,7.2174075e-08,408.5,3209802,4.1828465,7.2174075e-08,0.0,3.3,23.036865457991787,13196,0.0101734325
6.4523809523809526,0.16061064425770302,27279.176538467407,5.343628e-07,395.0,3219826,4.280446,5.343628e-07,0.0,3.5476190476190474,22.917283481672534,13238,0.008932718
6.536585365853658,0.15921951219512193,27352.303440332413,4.257202e-07,398.0487804878049,3229851,4.3779845,4.257202e-07,0.0,3.4634146341463414,22.725081327387322,13279,0.008932105
6.2,0.17159999999999997,27425.32679438591,3.3065797e-07,429.0,3239851,4.475585,3.3065797e-07,0.0,3.8,24.719683619258767,13319,0.008931977
7.142857142857143,0.1625831702544031,27497.33587694168,6.7504885e-07,388.3333333333333,3249764,4.377948,6.7504885e-07,0.0,2.857142857142857,22.411040366310903,13361,0.010174781
7.071428571428571,0.16035374149659867,27569.080872774124,-4.272461e-09,392.6190476190476,3259780,4.474911,-4.272461e-09,0.0,2.9285714285714284,22.53676517537006,13403,0.008820091
6.928571428571429,0.15201478852410527,27642.078483581543,1.8005371e-08,374.76190476190476,3269838,4.570731,1.8005371e-08,0.0,3.0714285714285716,21.540846117636168,13445,0.008609286
5.95,0.16419999999999998,27713.490000247955,-2.4414062e-09,410.5,3279838,4.473198,-2.4414062e-09,0.0,4.05,23.740406244285094,13485,0.010150402
6.487804878048781,0.1633614190687361,27785.16024827957,7.901001e-07,397.8048780487805,3289849,4.570801,7.901001e-07,0.0,3.5121951219512195,22.91674628720964,13526,0.008933102
6.619047619047619,0.16542523392335662,27856.768401384354,2.1774292e-07,398.8095238095238,3299913,4.473199,2.1774292e-07,0.0,3.380952380952381,23.073350117038935,13568,0.010173677
6.317073170731708,0.16926829268292687,27929.294007062912,2.8793335e-07,418.780487804878,3309938,4.5708013,2.8793335e-07,0.0,3.682926829268293,24.21674176747835,13609,0.008932599
6.525,0.16573505154639173,28001.68976187706,2.8411864e-07,410.0,3319785,4.6684055,2.8411864e-07,0.0,3.475,23.675097881620193,13649,0.008933196
6.425,0.1643,28073.8141040802,5.091858e-07,410.75,3329785,4.7659354,5.091858e-07,0.0,3.575,23.65781299909419,13689,0.008933196
6.536585365853658,0.1641630471099232,28146.877511262894,9.292602e-08,403.9024390243902,3339858,4.6684437,9.292602e-08,0.0,3.4634146341463414,23.094716603564052,13730,0.010168909
6.488372093023256,0.16838685861941677,28219.25805902481,4.562378e-08,403.0232558139535,3349889,4.766046,4.562378e-08,0.0,3.511627906976744,23.38570059638549,13773,0.00893065
7.093023255813954,0.15308022699454768,28294.698007583618,4.5166015e-08,370.2325581395349,3359968,4.668525,4.5166015e-08,0.0,2.9069767441860463,21.514236053158367,13816,0.010138398
6.625,0.1705,28368.046481132507,1.1901855e-07,426.25,3369968,4.7661285,1.1901855e-07,0.0,3.375,24.273777059736023,13856,0.008932625
6.853658536585366,0.15696111794009185,28441.952256917953,3.555298e-08,386.0975609756098,3379760,4.8635383,3.555298e-08,0.0,3.1463414634146343,21.966138589246427,13897,0.008900166
6.651162790697675,0.16575457192146661,28516.244292736053,1.1489868e-07,394.1860465116279,3389989,4.7659354,1.1489868e-07,0.0,3.3488372093023258,22.64406816048716,13940,0.010172851
5.95,0.1718,28592.24594759941,9.113312e-08,429.5,3399989,4.8635387,9.113312e-08,0.0,4.05,24.9585825524576,13980,0.008932462
