entropy,MtR,Tmt,TimestepsSoFar,Tbt,Ptt,EpisodesSoFar,AttNC,Tmc,MpbtA,TimeElapsed,TtR,optimgain,surrgain,AttC,MpbtN,meankl,entloss
0.34867048,-10.345212461620513,57.40625,589879,235136.0,55.96233610216288,5341,4.703125,47.765625,75.0556324443239,22278.14125084877,-142.65625,0.0016385593,0.0016385593,5.296875,24.944367555676113,0.004594538,0.0
0.34882888,-13.165492415277717,60.8,599882,249036.8,59.257588984816984,5406,3.0307692307692307,44.184615384615384,67.95995177071626,22635.902535676956,-197.69230769230768,0.0022627753,0.0022627753,6.969230769230769,32.04004822928371,0.0052744807,0.0
0.32572952,-9.810614698485193,59.09090909090909,609979,242036.36363636365,57.61647689284209,5472,4.424242424242424,45.95454545454545,76.65388410455027,22991.681569814682,-138.1818181818182,0.0016204986,0.0016204986,5.575757575757576,23.346115895449785,0.005746616,0.0
0.32406464,-9.901739949200365,57.83076923076923,619963,236874.83076923076,56.403041286071506,5537,3.6,47.261538461538464,76.08576449152407,23350.792006015778,-138.6153846153846,0.0019190958,0.0019190958,6.4,23.914235508475944,0.005674447,0.0
0.3546225,-9.999287139230242,58.59375,629901,240000.0,57.138537673678165,5601,4.203125,46.46875,76.64899133562176,23701.564390182495,-136.875,0.002585985,0.002585985,5.796875,23.351008664378238,0.007256662,0.0
0.35038546,-11.904757056306481,60.46875,639907,247680.0,58.94409677206097,5665,1.828125,44.515625,70.22496099868603,24056.570977211,-181.09375,0.0014237979,0.0014237979,8.171875,29.77503900131397,0.004402102,0.0
0.3690642,-10.757408283493747,58.859375,649871,241088.0,57.382132415868234,5729,3.515625,46.21875,73.72059240527506,24416.89878797531,-155.3125,0.00210271,0.00210271,6.484375,26.27940759472496,0.004547614,0.0
0.35841125,-10.760403156052984,59.95384615384615,659997,245570.95384615383,58.438814960975115,5794,2.2153846153846155,45.07692307692308,73.27013269345663,24777.056567192078,-162.0,0.0017793202,0.0017793202,7.7846153846153845,26.72986730654339,0.0036461218,0.0
0.35691726,-10.05572269001657,57.666666666666664,669994,236202.66666666666,56.23484784339736,5860,3.0757575757575757,47.45454545454545,75.19313365937288,25140.26787853241,-143.78787878787878,0.0021138506,0.0021138506,6.924242424242424,24.806866340627117,0.0039295447,0.0
0.32279968,-10.29910821841655,58.46153846153846,679997,239458.46153846153,56.99016664497169,5925,2.4615384615384617,46.646153846153844,73.84471323915574,25482.55625486374,-154.15384615384616,0.002157634,0.002157634,7.538461538461538,26.15528676084427,0.005377538,0.0
0.34847212,-9.654976902778929,56.6875,689887,232192.0,55.27774253679867,5989,5.4375,48.5,76.9041199208849,25822.988679885864,-130.46875,0.002064766,0.002064766,4.5625,23.095880079115084,0.0059728213,0.0
0.377755,-10.513271377553494,58.328125,699960,238912.0,56.87891059477968,6053,3.578125,46.75,74.32402059009429,26163.02577805519,-149.53125,0.0017582935,0.0017582935,6.421875,25.67597940990569,0.0040451153,0.0
0.37445024,-10.036243785832342,58.76190476190476,709903,240688.7619047619,57.30457192184667,6116,2.7777777777777777,46.285714285714285,75.18241597072358,26452.961540937424,-146.03174603174602,0.0019850146,0.0019850146,7.222222222222222,24.81758402927645,0.0044295616,0.0
0.34109727,-11.880183410773663,59.865671641791046,719899,245209.79104477612,58.338467576568725,6183,1.8805970149253732,45.19402985074627,70.88496019068108,26770.357328414917,-176.11940298507463,0.002502735,0.002502735,8.119402985074627,29.11503980931893,0.006587491,0.0
0.33487302,-10.106419439248292,58.095238095238095,729847,237958.09523809524,56.643334490178006,6246,3.8412698412698414,47.01587301587302,75.92063958702472,27082.594686746597,-139.68253968253967,0.0018016995,0.0018016995,6.158730158730159,24.07936041297526,0.0055737193,0.0
0.3345402,-10.38426746281458,57.953125,739977,237376.0,56.526426462061366,6310,3.03125,47.125,75.13570866498621,27411.427941322327,-143.90625,0.0014716181,0.0014716181,6.96875,24.8642913350138,0.004305111,0.0
0.35086563,-10.467993948348306,58.666666666666664,749844,240298.66666666666,57.20604217681987,6373,4.079365079365079,46.3968253968254,75.08974710331982,27759.779897212982,-145.71428571428572,0.001959689,0.001959689,5.920634920634921,24.910252896680166,0.0056626503,0.0
0.30476126,-9.877856140124097,58.5625,759856,239872.0,57.09980514524477,6437,3.28125,46.515625,75.63931945579145,28110.61531996727,-143.59375,0.002000007,0.002000007,6.71875,24.36068054420854,0.0060947347,0.0
0.33027667,-10.274638394127672,55.940298507462686,769961,229131.46268656716,54.54584490715071,6504,3.8358208955223883,49.298507462686565,75.67255941333211,28466.601314544678,-135.97014925373134,0.0027600757,0.0027600757,6.164179104477612,24.327440586667883,0.0064622904,0.0
0.33673128,-12.37976593668604,58.628571428571426,779980,240142.62857142856,57.14379371630617,6574,2.057142857142857,46.48571428571429,69.26137247674697,28828.10542845726,-183.85714285714286,0.0031625896,0.0031625896,7.942857142857143,30.738627523253022,0.00733903,0.0
0.29230124,-9.220548453703605,56.87692307692308,789929,232967.87692307692,55.478967011639405,6639,3.9846153846153847,48.261538461538464,77.17358258527365,29174.752385616302,-130.92307692307693,0.0016889613,0.0016889613,6.015384615384615,22.826417414726382,0.0057214308,0.0
0.2942443,-9.778852813016234,55.4375,799931,227072.0,54.06572933509816,6703,4.1875,49.8125,76.08819933432069,29534.958137989044,-132.5,0.0015107229,0.0015107229,5.8125,23.91180066567929,0.0045395913,0.0
0.26501706,-9.642044319018853,57.25,809932,234496.0,55.85313774930182,6767,4.09375,47.84375,77.13370907551973,29877.279177188873,-130.9375,0.0014630813,0.0014630813,5.90625,22.866290924480253,0.005431118,0.0
0.28394395,-9.91447906469969,57.265625,819872,234560.0,55.855594628679675,6831,3.953125,47.859375,76.20255916773492,30236.67287182808,-136.5625,0.0016635944,0.0016635944,6.046875,23.79744083226506,0.00397053,0.0
